Orthogroup	Prba	Prbd
OG0001806	Prba.g_00871	Prbd.g_00861
OG0001807	Prba.g_00888	Prbd.g_00846
OG0001810	Prba.g_01528	Prbd.g_00073
OG0001811	Prba.g_01527	Prbd.g_00074
OG0001812	Prba.g_01526	Prbd.g_00075
OG0001813	Prba.g_01525	Prbd.g_00076
OG0001814	Prba.g_01432	Prbd.g_00169
OG0001816	Prba.g_01257	Prbd.g_00347
OG0001817	Prba.g_00739	Prbd.g_00404
OG0001818	Prba.g_00736	Prbd.g_00407
OG0001819	Prba.g_00912	Prbd.g_01917
OG0001824	Prba.g_00288	Prbd.g_01588
OG0001825	Prba.g_00264	Prbd.g_01564
OG0001826	Prba.g_00252	Prbd.g_01551
OG0001837	Prba.g_00559	Prbd.g_00896
OG0001838	Prba.g_00894	Prbd.g_00843
OG0001840	Prba.g_01147	Prbd.g_01882
OG0001841	Prba.g_01159	Prbd.g_01868
OG0001842	Prba.g_01180	Prbd.g_01827
OG0001844	Prba.g_00140	Prbd.g_01741
OG0001845	Prba.g_00692	Prbd.g_01668
OG0001846	Prba.g_00304	Prbd.g_01604
OG0001848	Prba.g_00258	Prbd.g_01558
OG0001849	Prba.g_00273	Prbd.g_01573
OG0001850	Prba.g_00100	Prbd.g_00424
OG0001861	Prba.g_00733	Prbd.g_00410
OG0001862	Prba.g_00732	Prbd.g_00411
OG0001863	Prba.g_00723	Prbd.g_00419
OG0001864	Prba.g_00237	Prbd.g_01541
OG0001865	Prba.g_01123	Prbd.g_01902
OG0001866	Prba.g_01138	Prbd.g_01891
OG0001867	Prba.g_01149	Prbd.g_01880
OG0001868	Prba.g_01153	Prbd.g_01876
OG0001870	Prba.g_01831	Prbd.g_01926
OG0001882	Prba.g_00244	Prbd.g_01545
OG0001907	Prba.g_01096	Prbd.g_01925, Prbd.g_01916
OG0001909	Prba.g_00257	Prbd.g_01557
OG0001910	Prba.g_00884	Prbd.g_00849
OG0001911	Prba.g_01539	Prbd.g_00064
OG0001950	Prba.g_01213	Prbd.g_00392
OG0001954	Prba.g_00879	Prbd.g_00853
OG0001958	Prba.g_00103	Prbd.g_00422
OG0001960	Prba.g_01057	Prbd.g_01193
OG0001984	Prba.g_00887	Prbd.g_01915
OG0001988	Prba.g_00253	Prbd.g_01553
OG0001989	Prba.g_00863	Prbd.g_00869
OG0001990	Prba.g_00875	Prbd.g_00857
OG0002022	Prba.g_00239	Prbd.g_01910
OG0002023	Prba.g_01144	Prbd.g_01885
OG0002024	Prba.g_01148	Prbd.g_01881
OG0002026	Prba.g_01098	Prbd.g_00531
OG0002053	Prba.g_00240	Prbd.g_01911
OG0002054	Prba.g_01130, Prba.g_01143	Prbd.g_01886
OG0002155	Prba.g_01116	Prbd.g_00815
OG0002250	Prba.g_01111	Prbd.g_00530
OG0003360	Prba.g_01109	Prbd.g_00820
