Orthogroup	Syag	Syab
OG0001942	Syag.g_01161	Syab.g_00940
OG0001943	Syag.g_01126	Syab.g_00987
OG0001944	Syag.g_00746	Syab.g_01442
OG0001946	Syag.g_01005	Syab.g_01178
OG0001947	Syag.g_00953	Syab.g_01235
OG0001948	Syag.g_00844	Syab.g_01344
OG0001949	Syag.g_00824	Syab.g_01363
OG0001950	Syag.g_00822	Syab.g_01365
OG0001951	Syag.g_00812	Syab.g_01381
OG0001952	Syag.g_00788	Syab.g_01405
OG0001953	Syag.g_00787	Syab.g_01406
OG0001957	Syag.g_00387	Syab.g_01888
OG0001958	Syag.g_00558	Syab.g_01537
OG0001960	Syag.g_01361	Syab.g_00717
OG0001961	Syag.g_01351	Syab.g_00692
OG0001964	Syag.g_02706	Syab.g_00383
OG0001965	Syag.g_01457	Syab.g_02045
OG0001966	Syag.g_02629	Syab.g_00326
OG0001967	Syag.g_02627	Syab.g_00324
OG0001968	Syag.g_02626	Syab.g_00323
OG0001969	Syag.g_02561	Syab.g_00251
OG0001970	Syag.g_01928	Syab.g_02541
OG0001971	Syag.g_02004	Syab.g_02616
OG0001972	Syag.g_02082	Syab.g_02710
OG0001974	Syag.g_02122	Syab.g_02750
OG0001975	Syag.g_00150	Syab.g_01750
OG0001976	Syag.g_00148	Syab.g_01752
OG0001979	Syag.g_01012	Syab.g_01172, Syab.g_01161
OG0001980	Syag.g_02832	Syab.g_00508, Syab.g_01253
OG0001990	Syag.g_02236	Syab.g_02872
OG0001993	Syag.g_00368	Syab.g_01913
OG0001994	Syag.g_00367	Syab.g_01914
OG0001997	Syag.g_01862	Syab.g_02478
OG0001998	Syag.g_01305	Syab.g_00888
OG0001999	Syag.g_01737	Syab.g_02321
OG0002000	Syag.g_01481	Syab.g_02143
OG0002002	Syag.g_01059	Syab.g_01057
OG0002003	Syag.g_01009	Syab.g_01175
OG0002004	Syag.g_01686	Syab.g_02255
OG0002006	Syag.g_00952	Syab.g_01236
OG0002007	Syag.g_00951	Syab.g_01237
OG0002008	Syag.g_00856	Syab.g_01331
OG0002012	Syag.g_01609	Syab.g_00618
OG0002013	Syag.g_01841	Syab.g_02456
OG0002014	Syag.g_02473	Syab.g_00221
OG0002016	Syag.g_02062	Syab.g_02690
OG0002017	Syag.g_02179	Syab.g_02823
OG0002018	Syag.g_02234	Syab.g_02870
OG0002020	Syag.g_02228	Syab.g_02865
OG0002021	Syag.g_02226	Syab.g_02863
OG0002022	Syag.g_02225	Syab.g_02862
OG0002023	Syag.g_02224	Syab.g_02861
OG0002024	Syag.g_02217	Syab.g_02855
OG0002037	Syag.g_01037	Syab.g_00262, Syab.g_01139
OG0002038	Syag.g_01131	Syab.g_00979
OG0002039	Syag.g_01118	Syab.g_00998
OG0002040	Syag.g_01117	Syab.g_00999
OG0002041	Syag.g_00840	Syab.g_01348
OG0002042	Syag.g_00818	Syab.g_01376
OG0002043	Syag.g_00771	Syab.g_01422
OG0002044	Syag.g_00715, Syag.g_01174	Syab.g_01701
OG0002045	Syag.g_01346	Syab.g_00672
OG0002046	Syag.g_01342	Syab.g_00666
OG0002048	Syag.g_02795	Syab.g_00471
OG0002049	Syag.g_02712	Syab.g_00389
OG0002050	Syag.g_02617	Syab.g_00314
OG0002051	Syag.g_01989	Syab.g_02602
OG0002053	Syag.g_00514	Syab.g_01482
OG0002054	Syag.g_02216	Syab.g_02854
OG0002055	Syag.g_02219	Syab.g_02857
OG0002056	Syag.g_02581	Syab.g_00278
OG0002092	Syag.g_01294, Syag.g_01295	Syab.g_02904
OG0002106	Syag.g_01417	Syab.g_00956
OG0002110	Syag.g_00103	Syab.g_00077
OG0002112	Syag.g_02570	Syab.g_00267
OG0002113	Syag.g_02311	Syab.g_00038
OG0002115	Syag.g_01679	Syab.g_02246
OG0002116	Syag.g_01653	Syab.g_02201
OG0002117	Syag.g_01124	Syab.g_00989
OG0002119	Syag.g_02057	Syab.g_02685
OG0002121	Syag.g_00172	Syab.g_00801
OG0002122	Syag.g_01010	Syab.g_01174
OG0002123	Syag.g_00918	Syab.g_01271
OG0002124	Syag.g_00738	Syab.g_01732
OG0002128	Syag.g_00146	Syab.g_01746
OG0002129	Syag.g_01403	Syab.g_00756
OG0002130	Syag.g_01190	Syab.g_00917
OG0002131	Syag.g_02227	Syab.g_02864
OG0002132	Syag.g_02220	Syab.g_02858
OG0002133	Syag.g_02218	Syab.g_02856
OG0002134	Syag.g_02410	Syab.g_00130
OG0002135	Syag.g_01722	Syab.g_02304
OG0002136	Syag.g_01721	Syab.g_02303
OG0002137	Syag.g_01624	Syab.g_00194
OG0002138	Syag.g_00463	Syab.g_01824
OG0002139	Syag.g_01040	Syab.g_01142
OG0002141	Syag.g_00491	Syab.g_00843, Syab.g_01739
OG0002142	Syag.g_01439	Syab.g_00803
OG0002143	Syag.g_00010	Syab.g_00556
OG0002144	Syag.g_02717	Syab.g_00394
OG0002145	Syag.g_01302	Syab.g_00809
OG0002156	Syag.g_01303	Syab.g_00808
OG0002157	Syag.g_02569	Syab.g_00266
OG0002158	Syag.g_02571	Syab.g_00268
OG0002159	Syag.g_02381	Syab.g_00102, Syab.g_02737
OG0002162	Syag.g_00300	Syab.g_01987
OG0002163	Syag.g_02150	Syab.g_02786, Syab.g_02779
OG0002167	Syag.g_01842	Syab.g_01848
OG0002168	Syag.g_00954	Syab.g_01234
OG0002170	Syag.g_02839	Syab.g_00520
OG0002173	Syag.g_02055	Syab.g_02683
OG0002174	Syag.g_02180	Syab.g_02824
OG0002175	Syag.g_01074	Syab.g_01040
OG0002177	Syag.g_01022	Syab.g_01480
OG0002178	Syag.g_02222	Syab.g_02860
OG0002179	Syag.g_02435	Syab.g_00203
OG0002180	Syag.g_02590	Syab.g_00287
OG0002181	Syag.g_02620	Syab.g_00317
OG0002182	Syag.g_02639	Syab.g_00339
OG0002183	Syag.g_01851	Syab.g_02466
OG0002184	Syag.g_01847	Syab.g_02463
OG0002185	Syag.g_01837	Syab.g_02452
OG0002186	Syag.g_01720	Syab.g_02302
OG0002187	Syag.g_01719	Syab.g_02300
OG0002188	Syag.g_01682	Syab.g_02249
OG0002189	Syag.g_01681	Syab.g_02248
OG0002190	Syag.g_01639	Syab.g_02187
OG0002191	Syag.g_00027	Syab.g_00577
OG0002192	Syag.g_01116	Syab.g_01000
OG0002193	Syag.g_01020	Syab.g_01165
OG0002194	Syag.g_01044	Syab.g_01146
OG0002195	Syag.g_00614	Syab.g_01621
OG0002196	Syag.g_00652	Syab.g_01575
OG0002197	Syag.g_00846	Syab.g_01342
OG0002198	Syag.g_00433	Syab.g_01851
OG0002199	Syag.g_00429	Syab.g_01855
OG0002200	Syag.g_01419	Syab.g_00775
OG0002201	Syag.g_00347	Syab.g_01942
OG0002202	Syag.g_00346	Syab.g_01943
OG0002203	Syag.g_00345	Syab.g_01944
OG0002204	Syag.g_00326	Syab.g_01963
OG0002205	Syag.g_00305	Syab.g_01982
OG0002207	Syag.g_00283	Syab.g_02002
OG0002208	Syag.g_01534	Syab.g_02090
OG0002209	Syag.g_02852	Syab.g_00530
OG0002210	Syag.g_02803	Syab.g_00479
OG0002211	Syag.g_02765	Syab.g_00438
OG0002212	Syag.g_02111	Syab.g_02739
OG0002213	Syag.g_02115	Syab.g_02744
OG0002214	Syag.g_02250	Syab.g_02887
OG0002231	Syag.g_01180	Syab.g_00926
OG0002233	Syag.g_00437	Syab.g_02359
OG0002234	Syag.g_00402	Syab.g_00633
OG0002235	Syag.g_00647	Syab.g_01584
OG0002236	Syag.g_00571	Syab.g_01545
OG0002237	Syag.g_00403	Syab.g_01880
OG0002239	Syag.g_01661	Syab.g_02224
OG0002241	Syag.g_01341	Syab.g_00665
OG0002243	Syag.g_02107	Syab.g_02735
OG0002245	Syag.g_00012	Syab.g_00558
OG0002246	Syag.g_00015	Syab.g_00563
OG0002248	Syag.g_01000	Syab.g_01182
OG0002250	Syag.g_01852	Syab.g_02467
OG0002251	Syag.g_01636	Syab.g_02184
OG0002252	Syag.g_01770	Syab.g_01061
OG0002253	Syag.g_01179	Syab.g_00927
OG0002254	Syag.g_00889	Syab.g_01299
OG0002255	Syag.g_00832	Syab.g_01356
OG0002256	Syag.g_01796	Syab.g_01882
OG0002257	Syag.g_00478	Syab.g_01811
OG0002258	Syag.g_00325	Syab.g_01964
OG0002259	Syag.g_01450	Syab.g_02037
OG0002260	Syag.g_01039	Syab.g_01141
OG0002279	Syag.g_01887	Syab.g_02502
OG0002289	Syag.g_01339	Syab.g_00663
OG0002290	Syag.g_02643	Syab.g_02607, Syab.g_00630
OG0002292	Syag.g_02018	Syab.g_02627
OG0002296	Syag.g_01389	Syab.g_00744
OG0002297	Syag.g_00071	Syab.g_00764
OG0002298	Syag.g_00828	Syab.g_01360
OG0002299	Syag.g_00790	Syab.g_01403
OG0002301	Syag.g_00201	Syab.g_00874
OG0002302	Syag.g_01549	Syab.g_02075
OG0002303	Syag.g_00011	Syab.g_00557
OG0002304	Syag.g_02683	Syab.g_02206
OG0002304	Syag.g_02821	Syab.g_00498
OG0002305	Syag.g_01889	Syab.g_02505
OG0002306	Syag.g_02223	Syab.g_00951
OG0002308	Syag.g_00657	Syab.g_01570
OG0002330	Syag.g_00992	Syab.g_01189
OG0002331	Syag.g_00211	Syab.g_00880
OG0002337	Syag.g_02605	Syab.g_00302
OG0002350	Syag.g_02834	Syab.g_00512
OG0002351	Syag.g_02562	Syab.g_00252
OG0002352	Syag.g_01130	Syab.g_00982
OG0002353	Syag.g_00679	Syab.g_01285
OG0002354	Syag.g_00811	Syab.g_01382
OG0002355	Syag.g_00254	Syab.g_01780
OG0002356	Syag.g_01329	Syab.g_00644
OG0002358	Syag.g_00031	Syab.g_00581
OG0002359	Syag.g_01381	Syab.g_00737
OG0002382	Syag.g_01519	Syab.g_02105
OG0002388	Syag.g_01333	Syab.g_00657
OG0002391	Syag.g_01916	Syab.g_02529
OG0002395	Syag.g_02568	Syab.g_00265
OG0002400	Syag.g_01602	Syab.g_02053
OG0002401	Syag.g_01129	Syab.g_00983
OG0002402	Syag.g_00956	Syab.g_01232
OG0002403	Syag.g_01068	Syab.g_01046
OG0002406	Syag.g_00885	Syab.g_01459
OG0002407	Syag.g_00488	Syab.g_00996
OG0002408	Syag.g_00099	Syab.g_01784
OG0002411	Syag.g_00712	Syab.g_01698
OG0002425	Syag.g_02484	Syab.g_00186
OG0002433	Syag.g_00123	Syab.g_02671
OG0002434	Syag.g_00281	Syab.g_02004
OG0002438	Syag.g_02147	Syab.g_02776
OG0002440	Syag.g_00872	Syab.g_01315
OG0002447	Syag.g_01340	Syab.g_00664
OG0002450	Syag.g_02259	Syab.g_02901
OG0002452	Syag.g_02231	Syab.g_02868
OG0002463	Syag.g_02384	Syab.g_01680
OG0002466	Syag.g_01759	Syab.g_02343
OG0002467	Syag.g_00324	Syab.g_01965
OG0002468	Syag.g_01042	Syab.g_01144
OG0002470	Syag.g_00501	Syab.g_01461
OG0002471	Syag.g_00481	Syab.g_01760
OG0002472	Syag.g_00528	Syab.g_00863
OG0002473	Syag.g_01994	Syab.g_02609
OG0002474	Syag.g_02716	Syab.g_00392
OG0002475	Syag.g_01382	Syab.g_00738
OG0002476	Syag.g_00921	Syab.g_01496, Syab.g_01268
OG0002494	Syag.g_00319	Syab.g_01970
OG0002520	Syag.g_01706	Syab.g_02286
OG0002521	Syag.g_01675	Syab.g_02242
OG0002522	Syag.g_01612	Syab.g_02166
OG0002523	Syag.g_00079	Syab.g_02047
OG0002524	Syag.g_00077	Syab.g_00825
OG0002532	Syag.g_00100	Syab.g_01795
OG0002533	Syag.g_00258	Syab.g_02021
OG0002534	Syag.g_02829	Syab.g_00507
OG0002535	Syag.g_02826	Syab.g_00504
OG0002536	Syag.g_02809	Syab.g_00485
OG0002537	Syag.g_02014	Syab.g_02624
OG0002538	Syag.g_02037	Syab.g_02640
OG0002539	Syag.g_02143	Syab.g_02772
OG0002542	Syag.g_00707	Syab.g_01696
OG0002544	Syag.g_00660	Syab.g_02807
OG0002559	Syag.g_00139	Syab.g_01127
OG0002567	Syag.g_01586	Syab.g_01096
OG0002568	Syag.g_00332	Syab.g_01957
OG0002574	Syag.g_01334	Syab.g_00650, Syab.g_00658
OG0002575	Syag.g_01332	Syab.g_00656
OG0002576	Syag.g_01331	Syab.g_00646, Syab.g_00655
OG0002577	Syag.g_00047	Syab.g_00612
OG0002580	Syag.g_02184	Syab.g_02832
OG0002581	Syag.g_00060	Syab.g_01374, Syab.g_00632
OG0002592	Syag.g_02108	Syab.g_02718
OG0002593	Syag.g_01610	Syab.g_02164
OG0002594	Syag.g_00183	Syab.g_02416
OG0002596	Syag.g_00174	Syab.g_02054
OG0002600	Syag.g_00188	Syab.g_02157
OG0002603	Syag.g_00243	Syab.g_01771
OG0002604	Syag.g_00479	Syab.g_01810
OG0002605	Syag.g_02833	Syab.g_00511
OG0002607	Syag.g_01357	Syab.g_00698
OG0002608	Syag.g_00989	Syab.g_01192
OG0002609	Syag.g_00737	Syab.g_01728
OG0002636	Syag.g_00708	Syab.g_00879
OG0002637	Syag.g_01797	Syab.g_01744
OG0002639	Syag.g_01297	Syab.g_00814
OG0002644	Syag.g_00419	Syab.g_01865
OG0002645	Syag.g_00420	Syab.g_01864
OG0002647	Syag.g_02109	Syab.g_02719
OG0002648	Syag.g_02116	Syab.g_02745
OG0002649	Syag.g_02117	Syab.g_02746
OG0002650	Syag.g_02118	Syab.g_02747
OG0002672	Syag.g_00502	Syab.g_00865
OG0002673	Syag.g_01244	Syab.g_02050
OG0002676	Syag.g_02237	Syab.g_02805, Syab.g_02873
OG0002677	Syag.g_02624	Syab.g_00321
OG0002678	Syag.g_00436	Syab.g_00873
OG0002680	Syag.g_00886	Syab.g_01302
OG0002682	Syag.g_01477	Syab.g_02473
OG0002695	Syag.g_02482	Syab.g_00184
OG0002705	Syag.g_00401	Syab.g_01745
OG0002711	Syag.g_02776	Syab.g_00449
OG0002712	Syag.g_00421	Syab.g_01863
OG0002713	Syag.g_00422	Syab.g_01862
OG0002745	Syag.g_00093	Syab.g_01478
OG0002751	Syag.g_01447	Syab.g_02034
OG0002753	Syag.g_02679	Syab.g_00362
OG0002754	Syag.g_01343	Syab.g_00669
OG0002755	Syag.g_01301	Syab.g_00810
OG0002757	Syag.g_01070	Syab.g_01044
OG0002758	Syag.g_00228	Syab.g_01765
OG0002794	Syag.g_02490	Syab.g_00168
OG0002798	Syag.g_01132	Syab.g_00978
OG0002807	Syag.g_00503	Syab.g_01462
OG0002857	Syag.g_01508	Syab.g_02116
OG0002861	Syag.g_00926	Syab.g_00761
OG0002865	Syag.g_01023	Syab.g_00867
OG0002866	Syag.g_01071	Syab.g_01043
OG0002867	Syag.g_00210	Syab.g_01244
OG0002868	Syag.g_00587	Syab.g_01562
OG0002870	Syag.g_01840	Syab.g_02455
OG0002871	Syag.g_01560	Syab.g_02767
OG0002907	Syag.g_02188	Syab.g_02836
OG0002959	Syag.g_01458	Syab.g_01775
OG0002965	Syag.g_01323	Syab.g_00643
OG0002967	Syag.g_00527, Syag.g_00221	Syab.g_00634
OG0002973	Syag.g_00143	Syab.g_02057
OG0002982	Syag.g_01195	Syab.g_00912
OG0002983	Syag.g_01035	Syab.g_01137
OG0002984	Syag.g_01036	Syab.g_01138
OG0002985	Syag.g_00166	Syab.g_01160
OG0002986	Syag.g_01288	Syab.g_01455
OG0002987	Syag.g_01289	Syab.g_01456
OG0002988	Syag.g_01290	Syab.g_01457
OG0002989	Syag.g_00461	Syab.g_01827
OG0002990	Syag.g_02686	Syab.g_02209
OG0003064	Syag.g_01806	Syab.g_02414
OG0003098	Syag.g_00058	Syab.g_00638
OG0003102	Syag.g_02537	Syab.g_00231
OG0003109	Syag.g_01583	Syab.g_01767
OG0003122	Syag.g_00249	Syab.g_00869
OG0003123	Syag.g_00014	Syab.g_00562
OG0003124	Syag.g_00121	Syab.g_00704
OG0003130	Syag.g_01245	Syab.g_01803
OG0003132	Syag.g_02685	Syab.g_02208
OG0003133	Syag.g_01856	Syab.g_02429
OG0003137	Syag.g_01629	Syab.g_02785
OG0003254	Syag.g_00087	Syab.g_02383
OG0003279	Syag.g_02822	Syab.g_00499
OG0003280	Syag.g_00013	Syab.g_00639, Syab.g_00560, Syab.g_00561
OG0003285	Syag.g_00072	Syab.g_00870
OG0003286	Syag.g_01239	Syab.g_00892
OG0003287	Syag.g_01196	Syab.g_00911
OG0003288	Syag.g_01073	Syab.g_01041
OG0003289	Syag.g_01072	Syab.g_01042
OG0003290	Syag.g_00533	Syab.g_01066
OG0003533	Syag.g_02469	Syab.g_00220, Syab.g_00219
OG0003534	Syag.g_00389	Syab.g_00259
OG0003535	Syag.g_01279	Syab.g_00822
OG0003536	Syag.g_00372	Syab.g_01908
OG0003537	Syag.g_01248	Syab.g_00860
OG0003543	Syag.g_00170, Syag.g_00194	Syab.g_01293
OG0003552	Syag.g_00949	Syab.g_02384
OG0003852	Syag.g_01573	Syab.g_01238
OG0003867	Syag.g_01437	Syab.g_00800
OG0003868	Syag.g_01298	Syab.g_00812
OG0003889	Syag.g_02221	Syab.g_02859
OG0004266	Syag.g_02320	Syab.g_00048
OG0004295	Syag.g_00896	Syab.g_01125
OG0004324	Syag.g_01771	Syab.g_00364
OG0004329	Syag.g_02677	Syab.g_00858, Syab.g_02360
OG0004331	Syag.g_01013	Syab.g_00872
OG0004332	Syag.g_01231	Syab.g_00898
OG0004334	Syag.g_00106	Syab.g_01114
OG0004338	Syag.g_00529	Syab.g_01498
OG0004339	Syag.g_00621	Syab.g_01614
OG0004340	Syag.g_00253	Syab.g_01759
OG0004995	Syag.g_00091	Syab.g_00878
OG0005019	Syag.g_01162	Syab.g_01681
OG0005021	Syag.g_01418	Syab.g_01781
OG0005022	Syag.g_00230	Syab.g_01820
OG0005827	Syag.g_01266	Syab.g_02394
OG0005839	Syag.g_00095	Syab.g_02722
