Orthogroup	Syag	Syaq
OG0001917	Syag.g_00873	Syaq.g_00063
OG0001924	Syag.g_00366	Syaq.g_02038
OG0001925	Syag.g_00365	Syaq.g_02037
OG0001926	Syag.g_00364	Syaq.g_02036
OG0001927	Syag.g_00363	Syaq.g_02035
OG0001929	Syag.g_02352	Syaq.g_01080
OG0001932	Syag.g_02400	Syaq.g_01021
OG0001933	Syag.g_01888	Syaq.g_01484
OG0001934	Syag.g_01873	Syaq.g_01498
OG0001935	Syag.g_01826	Syaq.g_01552
OG0001937	Syag.g_01648	Syaq.g_01709
OG0001938	Syag.g_01531	Syaq.g_01769
OG0001939	Syag.g_00441	Syaq.g_02112
OG0001940	Syag.g_00307	Syaq.g_01966
OG0001941	Syag.g_01220	Syaq.g_00307
OG0001942	Syag.g_01161	Syaq.g_00280
OG0001943	Syag.g_01126	Syaq.g_00230
OG0001944	Syag.g_00746	Syaq.g_02418
OG0001946	Syag.g_01005	Syaq.g_02587
OG0001947	Syag.g_00953	Syaq.g_02697
OG0001948	Syag.g_00844	Syaq.g_02517
OG0001949	Syag.g_00824	Syaq.g_02498
OG0001950	Syag.g_00822	Syaq.g_02496
OG0001951	Syag.g_00812	Syaq.g_02487
OG0001952	Syag.g_00788	Syaq.g_02463
OG0001953	Syag.g_00787	Syaq.g_02462
OG0001957	Syag.g_00387	Syaq.g_02070
OG0001958	Syag.g_00558	Syaq.g_02238
OG0001960	Syag.g_01361	Syaq.g_00437
OG0001961	Syag.g_01351	Syaq.g_00447
OG0001964	Syag.g_02706	Syaq.g_00678
OG0001966	Syag.g_02629	Syaq.g_00732
OG0001967	Syag.g_02627	Syaq.g_00734
OG0001968	Syag.g_02626	Syaq.g_00735
OG0001969	Syag.g_02561	Syaq.g_00861
OG0001970	Syag.g_01928	Syaq.g_01449
OG0001971	Syag.g_02004	Syaq.g_01377
OG0001972	Syag.g_02082	Syaq.g_01297
OG0001974	Syag.g_02122	Syaq.g_01268
OG0001975	Syag.g_00150	Syaq.g_02169
OG0001976	Syag.g_00148	Syaq.g_02167
OG0001979	Syag.g_01012	Syaq.g_02581
OG0001980	Syag.g_02832	Syaq.g_00565
OG0001990	Syag.g_02236	Syaq.g_01187
OG0001993	Syag.g_00368	Syaq.g_02040
OG0001994	Syag.g_00367	Syaq.g_02039
OG0001996	Syag.g_02306	Syaq.g_01116
OG0001997	Syag.g_01862	Syaq.g_01509
OG0001999	Syag.g_01737	Syaq.g_01624
OG0002000	Syag.g_01481	Syaq.g_01818
OG0002002	Syag.g_01059	Syaq.g_00161
OG0002003	Syag.g_01009	Syaq.g_02584
OG0002004	Syag.g_01686	Syaq.g_01894
OG0002006	Syag.g_00952	Syaq.g_02698
OG0002007	Syag.g_00951	Syaq.g_02699
OG0002008	Syag.g_00856	Syaq.g_02530
OG0002010	Syag.g_01384	Syaq.g_00404
OG0002012	Syag.g_01609	Syaq.g_01913
OG0002013	Syag.g_01841	Syaq.g_01537
OG0002014	Syag.g_02473	Syaq.g_00947
OG0002014	Syag.g_02462	Syaq.g_00958
OG0002015	Syag.g_02459	Syaq.g_00961
OG0002016	Syag.g_02062	Syaq.g_01317
OG0002018	Syag.g_02234	Syaq.g_01189
OG0002019	Syag.g_02511	Syaq.g_00994
OG0002029	Syag.g_01347	Syaq.g_02609, Syaq.g_02652
OG0002038	Syag.g_01131	Syaq.g_00237
OG0002039	Syag.g_01118	Syaq.g_00223
OG0002040	Syag.g_01117	Syaq.g_00222
OG0002041	Syag.g_00840	Syaq.g_02513
OG0002042	Syag.g_00818	Syaq.g_02492
OG0002043	Syag.g_00771	Syaq.g_02440
OG0002044	Syag.g_00715, Syag.g_01174	Syaq.g_02378
OG0002045	Syag.g_01346	Syaq.g_00449
OG0002046	Syag.g_01342	Syaq.g_00452
OG0002047	Syag.g_00003	Syaq.g_00532
OG0002048	Syag.g_02795	Syaq.g_00583
OG0002049	Syag.g_02712	Syaq.g_00668
OG0002050	Syag.g_02617	Syaq.g_00743
OG0002051	Syag.g_01989	Syaq.g_01388
OG0002053	Syag.g_00514	Syaq.g_02548
OG0002056	Syag.g_02581	Syaq.g_00780
OG0002112	Syag.g_02570	Syaq.g_00850
OG0002113	Syag.g_02311	Syaq.g_01112
OG0002115	Syag.g_01679	Syaq.g_01680
OG0002116	Syag.g_01653	Syaq.g_01704
OG0002119	Syag.g_02057	Syaq.g_01329
OG0002120	Syag.g_00745	Syaq.g_02714
OG0002121	Syag.g_00172	Syaq.g_01890
OG0002122	Syag.g_01010	Syaq.g_02583
OG0002123	Syag.g_00918	Syaq.g_00028
OG0002124	Syag.g_00738	Syaq.g_02406
OG0002126	Syag.g_02460	Syaq.g_00960
OG0002128	Syag.g_00146	Syaq.g_02211
OG0002129	Syag.g_01403	Syaq.g_00388
OG0002130	Syag.g_01190	Syaq.g_00295
OG0002134	Syag.g_02410	Syaq.g_01011
OG0002135	Syag.g_01722	Syaq.g_01645
OG0002136	Syag.g_01721	Syaq.g_01646
OG0002138	Syag.g_00463	Syaq.g_02128
OG0002139	Syag.g_01040	Syaq.g_00145
OG0002142	Syag.g_01439	Syaq.g_00357
OG0002143	Syag.g_00010	Syaq.g_00524
OG0002144	Syag.g_02717	Syaq.g_00661
OG0002157	Syag.g_02569	Syaq.g_00851
OG0002158	Syag.g_02571	Syaq.g_00849
OG0002159	Syag.g_02381	Syaq.g_01041
OG0002162	Syag.g_00300	Syaq.g_01959
OG0002163	Syag.g_02150	Syaq.g_01238
OG0002167	Syag.g_01842	Syaq.g_01536
OG0002168	Syag.g_00954	Syaq.g_02696
OG0002169	Syag.g_00002	Syaq.g_00533
OG0002171	Syag.g_02464	Syaq.g_00956
OG0002173	Syag.g_02055	Syaq.g_01331
OG0002174	Syag.g_02180	Syaq.g_01219
OG0002175	Syag.g_01074	Syaq.g_00179
OG0002179	Syag.g_02435	Syaq.g_00985
OG0002180	Syag.g_02590	Syaq.g_00771
OG0002181	Syag.g_02620	Syaq.g_00740
OG0002182	Syag.g_02639	Syaq.g_00722
OG0002183	Syag.g_01851	Syaq.g_01527
OG0002184	Syag.g_01847	Syaq.g_01531
OG0002185	Syag.g_01837	Syaq.g_01541
OG0002186	Syag.g_01720	Syaq.g_01647
OG0002187	Syag.g_01719	Syaq.g_01648
OG0002188	Syag.g_01682	Syaq.g_01677
OG0002189	Syag.g_01681	Syaq.g_01678
OG0002190	Syag.g_01639	Syaq.g_01718
OG0002191	Syag.g_00027	Syaq.g_00507
OG0002192	Syag.g_01116	Syaq.g_00221
OG0002193	Syag.g_01020	Syaq.g_02571
OG0002194	Syag.g_01044	Syaq.g_00149
OG0002195	Syag.g_00614	Syaq.g_02274
OG0002196	Syag.g_00652	Syaq.g_02326
OG0002197	Syag.g_00846	Syaq.g_02519
OG0002198	Syag.g_00433	Syaq.g_02106
OG0002199	Syag.g_00429	Syaq.g_02101
OG0002200	Syag.g_01419	Syaq.g_00373
OG0002201	Syag.g_00347	Syaq.g_02002
OG0002202	Syag.g_00346	Syaq.g_02001
OG0002203	Syag.g_00345	Syaq.g_02000
OG0002204	Syag.g_00326	Syaq.g_01982
OG0002205	Syag.g_00305	Syaq.g_01964
OG0002206	Syag.g_00293	Syaq.g_01952
OG0002207	Syag.g_00283	Syaq.g_01942
OG0002208	Syag.g_01534	Syaq.g_01766
OG0002209	Syag.g_02852	Syaq.g_00551
OG0002210	Syag.g_02803	Syaq.g_00574
OG0002211	Syag.g_02765	Syaq.g_00615
OG0002212	Syag.g_02111	Syaq.g_01276
OG0002213	Syag.g_02115	Syaq.g_01272
OG0002214	Syag.g_02250	Syaq.g_01173
OG0002231	Syag.g_01180	Syaq.g_00286
OG0002233	Syag.g_00437	Syaq.g_02109
OG0002235	Syag.g_00647	Syaq.g_02321
OG0002236	Syag.g_00571	Syaq.g_02225
OG0002237	Syag.g_00403	Syaq.g_02075
OG0002241	Syag.g_01341	Syaq.g_00453
OG0002242	Syag.g_02463	Syaq.g_00957
OG0002243	Syag.g_02107	Syaq.g_01280, Syaq.g_01339
OG0002245	Syag.g_00012	Syaq.g_00522
OG0002246	Syag.g_00015	Syaq.g_00518
OG0002247	Syag.g_00298	Syaq.g_01957
OG0002248	Syag.g_01000	Syaq.g_02591
OG0002250	Syag.g_01852	Syaq.g_01526
OG0002251	Syag.g_01636	Syaq.g_01721
OG0002253	Syag.g_01179	Syaq.g_00285
OG0002254	Syag.g_00889	Syaq.g_00050
OG0002255	Syag.g_00832	Syaq.g_02505
OG0002257	Syag.g_00478	Syaq.g_02136
OG0002258	Syag.g_00325	Syaq.g_01981
OG0002259	Syag.g_01450	Syaq.g_01842
OG0002260	Syag.g_01039	Syaq.g_00144
OG0002279	Syag.g_01887	Syaq.g_01485
OG0002281	Syag.g_00306	Syaq.g_01965
OG0002287	Syag.g_02457	Syaq.g_00963
OG0002287	Syag.g_02458	Syaq.g_00962
OG0002289	Syag.g_01339	Syaq.g_00455
OG0002292	Syag.g_02018	Syaq.g_01366
OG0002296	Syag.g_01389	Syaq.g_00399
OG0002297	Syag.g_00071	Syaq.g_01854
OG0002298	Syag.g_00828	Syaq.g_02501
OG0002299	Syag.g_00790	Syaq.g_02465
OG0002300	Syag.g_00470	Syaq.g_01864
OG0002301	Syag.g_00201	Syaq.g_01888
OG0002302	Syag.g_01549	Syaq.g_01751
OG0002303	Syag.g_00011	Syaq.g_00523
OG0002305	Syag.g_01889	Syaq.g_01482
OG0002306	Syag.g_02223	Syaq.g_01210
OG0002308	Syag.g_00657	Syaq.g_02331
OG0002328	Syag.g_01867	Syaq.g_01504
OG0002330	Syag.g_00992	Syaq.g_02597
OG0002331	Syag.g_00211	Syaq.g_00339
OG0002336	Syag.g_01359	Syaq.g_00439
OG0002337	Syag.g_02605	Syaq.g_00755
OG0002338	Syag.g_02456	Syaq.g_00964
OG0002339	Syag.g_02447	Syaq.g_00973
OG0002343	Syag.g_02669	Syaq.g_00713
OG0002349	Syag.g_01747	Syaq.g_01615
OG0002351	Syag.g_02562	Syaq.g_00860
OG0002352	Syag.g_01130	Syaq.g_00235
OG0002353	Syag.g_00679	Syaq.g_02352
OG0002354	Syag.g_00811	Syaq.g_02486
OG0002356	Syag.g_01329	Syaq.g_00467, Syaq.g_02630
OG0002357	Syag.g_00469	Syaq.g_02133
OG0002358	Syag.g_00031	Syaq.g_00503
OG0002359	Syag.g_01381	Syaq.g_00407
OG0002382	Syag.g_01519	Syaq.g_01781
OG0002388	Syag.g_01333	Syaq.g_00461
OG0002391	Syag.g_01916	Syaq.g_01461
OG0002394	Syag.g_02100	Syaq.g_01285
OG0002395	Syag.g_02568	Syaq.g_00852
OG0002396	Syag.g_02738	Syaq.g_00642
OG0002401	Syag.g_01129	Syaq.g_00234
OG0002402	Syag.g_00956	Syaq.g_02694
OG0002403	Syag.g_01068	Syaq.g_00172
OG0002406	Syag.g_00885	Syaq.g_01886
OG0002407	Syag.g_00488	Syaq.g_02139
OG0002408	Syag.g_00099	Syaq.g_01876
OG0002409	Syag.g_02176	Syaq.g_01223
OG0002410	Syag.g_02243	Syaq.g_01180
OG0002411	Syag.g_00712	Syaq.g_02375
OG0002416	Syag.g_00454	Syaq.g_01565
OG0002430	Syag.g_01467	Syaq.g_01832
OG0002431	Syag.g_01468	Syaq.g_01831
OG0002432	Syag.g_02103	Syaq.g_00276, Syaq.g_01282
OG0002440	Syag.g_00872	Syaq.g_00064
OG0002447	Syag.g_01340	Syaq.g_00454
OG0002449	Syag.g_02233	Syaq.g_01190
OG0002450	Syag.g_02259	Syaq.g_01164
OG0002458	Syag.g_02209	Syaq.g_02157
OG0002459	Syag.g_02207	Syaq.g_02159
OG0002460	Syag.g_02206	Syaq.g_02160
OG0002466	Syag.g_01759	Syaq.g_01599
OG0002468	Syag.g_01042	Syaq.g_00147
OG0002471	Syag.g_00481	Syaq.g_02137
OG0002474	Syag.g_02716	Syaq.g_00663
OG0002475	Syag.g_01382	Syaq.g_00406
OG0002476	Syag.g_00921	Syaq.g_00025
OG0002492	Syag.g_02101	Syaq.g_01284
OG0002494	Syag.g_00319	Syaq.g_01976
OG0002496	Syag.g_00540	Syaq.g_00703
OG0002506	Syag.g_00259	Syaq.g_00278
OG0002521	Syag.g_01675	Syaq.g_01684
OG0002522	Syag.g_01612	Syaq.g_01734
OG0002526	Syag.g_00489	Syaq.g_02140
OG0002533	Syag.g_00258	Syaq.g_01926
OG0002537	Syag.g_02014	Syaq.g_02102
OG0002538	Syag.g_02037	Syaq.g_01353
OG0002539	Syag.g_02143	Syaq.g_01247
OG0002540	Syag.g_02210	Syaq.g_02156
OG0002542	Syag.g_00707	Syaq.g_02374
OG0002566	Syag.g_01727	Syaq.g_01640
OG0002568	Syag.g_00332	Syaq.g_01988
OG0002569	Syag.g_00541	Syaq.g_00704
OG0002570	Syag.g_00544	Syaq.g_00706
OG0002573	Syag.g_01308	Syaq.g_01897
OG0002574	Syag.g_01334	Syaq.g_00460
OG0002575	Syag.g_01332	Syaq.g_00462
OG0002576	Syag.g_01331	Syaq.g_00463
OG0002577	Syag.g_00047	Syaq.g_00486
OG0002580	Syag.g_02184	Syaq.g_01215
OG0002592	Syag.g_02108	Syaq.g_01279
OG0002593	Syag.g_01610	Syaq.g_01732
OG0002604	Syag.g_00479	Syaq.g_01914
OG0002606	Syag.g_02211	Syaq.g_02155
OG0002607	Syag.g_01357	Syaq.g_00441
OG0002608	Syag.g_00989	Syaq.g_02600
OG0002609	Syag.g_00737	Syaq.g_02405
OG0002632	Syag.g_02102	Syaq.g_01283
OG0002634	Syag.g_01782	Syaq.g_01582
OG0002636	Syag.g_00708	Syaq.g_00336, Syaq.g_00337, Syaq.g_00335
OG0002638	Syag.g_00999	Syaq.g_02592
OG0002639	Syag.g_01297	Syaq.g_01600
OG0002640	Syag.g_00308	Syaq.g_01040
OG0002641	Syag.g_00539	Syaq.g_00702
OG0002642	Syag.g_00543	Syaq.g_00705
OG0002644	Syag.g_00419	Syaq.g_02091
OG0002645	Syag.g_00420	Syaq.g_02092
OG0002669	Syag.g_01630	Syaq.g_00895
OG0002674	Syag.g_02791	Syaq.g_00589
OG0002676	Syag.g_02237	Syaq.g_01186
OG0002680	Syag.g_00886	Syaq.g_00052
OG0002684	Syag.g_02162	Syaq.g_01340
OG0002685	Syag.g_00189	Syaq.g_00078
OG0002712	Syag.g_00421	Syaq.g_02093
OG0002713	Syag.g_00422	Syaq.g_02094
OG0002716	Syag.g_02664	Syaq.g_00716
OG0002736	Syag.g_02365	Syaq.g_00893
OG0002737	Syag.g_01738	Syaq.g_01623
OG0002751	Syag.g_01447	Syaq.g_01846
OG0002757	Syag.g_01070	Syaq.g_00175
OG0002761	Syag.g_00438	Syaq.g_02110
OG0002764	Syag.g_00482	Syaq.g_02607, Syaq.g_00094
OG0002798	Syag.g_01132	Syaq.g_00239
OG0002803	Syag.g_01286	Syaq.g_00344, Syaq.g_00345
OG0002842	Syag.g_02104	Syaq.g_01281
OG0002857	Syag.g_01508	Syaq.g_01792
OG0002866	Syag.g_01071	Syaq.g_00176
OG0002868	Syag.g_00587	Syaq.g_01346
OG0002870	Syag.g_01840	Syaq.g_01538
OG0002874	Syag.g_00160	Syaq.g_02176
OG0002875	Syag.g_00159	Syaq.g_02175
OG0002876	Syag.g_00157	Syaq.g_02173
OG0002877	Syag.g_00155	Syaq.g_02171
OG0002878	Syag.g_00154	Syaq.g_02170
OG0002907	Syag.g_02188	Syaq.g_01211
OG0002909	Syag.g_00246	Syaq.g_01870
OG0002910	Syag.g_00029	Syaq.g_00505
OG0002935	Syag.g_02534	Syaq.g_00884
OG0002953	Syag.g_00098	Syaq.g_01859
OG0002961	Syag.g_00192	Syaq.g_01902
OG0002982	Syag.g_01195	Syaq.g_00300
OG0002989	Syag.g_00461	Syaq.g_02127
OG0002991	Syag.g_00158	Syaq.g_02174
OG0002992	Syag.g_00156	Syaq.g_02172
OG0002996	Syag.g_00122	Syaq.g_01912
OG0002998	Syag.g_00466	Syaq.g_02131
OG0002999	Syag.g_01100	Syaq.g_00206
OG0003000	Syag.g_01401	Syaq.g_00390
OG0003023	Syag.g_01227	Syaq.g_00317, Syaq.g_00314
OG0003033	Syag.g_02476	Syaq.g_00945
OG0003102	Syag.g_02537	Syaq.g_00881
OG0003108	Syag.g_02170	Syaq.g_02635, Syaq.g_02614, Syaq.g_02660
OG0003109	Syag.g_01583	Syaq.g_01906
OG0003116	Syag.g_01798	Syaq.g_01741
OG0003123	Syag.g_00014	Syaq.g_00272, Syaq.g_00279, Syaq.g_00519
OG0003149	Syag.g_01229	Syaq.g_00318
OG0003150	Syag.g_01230	Syaq.g_00319
OG0003198	Syag.g_01705	Syaq.g_02114
OG0003264	Syag.g_01631	Syaq.g_00894
OG0003267	Syag.g_01015	Syaq.g_02579
OG0003280	Syag.g_00013	Syaq.g_00520
OG0003286	Syag.g_01239	Syaq.g_00332
OG0003287	Syag.g_01196	Syaq.g_00301
OG0003288	Syag.g_01073	Syaq.g_00178
OG0003289	Syag.g_01072	Syaq.g_00177
OG0003312	Syag.g_00532	Syaq.g_02026
OG0003533	Syag.g_02469	Syaq.g_00951
OG0003536	Syag.g_00372	Syaq.g_02045
OG0003716	Syag.g_02086	Syaq.g_01294
OG0003765	Syag.g_02429	Syaq.g_00993
OG0003924	Syag.g_02713	Syaq.g_00667
OG0004331	Syag.g_01013	Syaq.g_01855
OG0004332	Syag.g_01231	Syaq.g_00322
OG0004397	Syag.g_00492	Syaq.g_02144
OG0004398	Syag.g_02509, Syag.g_00504, Syag.g_02513	Syaq.g_00892
OG0004400	Syag.g_01795	Syaq.g_02459
OG0004404	Syag.g_02466	Syaq.g_00955
OG0004576	Syag.g_01370	Syaq.g_01858
OG0005143	Syag.g_00023	Syaq.g_00512
OG0005145	Syag.g_00141	Syaq.g_02198
OG0005152	Syag.g_01848	Syaq.g_01530
OG0005155	Syag.g_02472	Syaq.g_00948
OG0005156	Syag.g_02528	Syaq.g_00275, Syaq.g_00890
OG0006044	Syag.g_00452	Syaq.g_02122
OG0006046	Syag.g_00512	Syaq.g_00891
OG0006047	Syag.g_00617	Syaq.g_02277
OG0006056	Syag.g_01363	Syaq.g_01226
OG0006064	Syag.g_02078	Syaq.g_01301
OG0006065	Syag.g_02079	Syaq.g_01300
OG0006068	Syag.g_02442	Syaq.g_00978
OG0006069	Syag.g_02443	Syaq.g_00977
OG0006070	Syag.g_02444	Syaq.g_00976
OG0006071	Syag.g_02474	Syaq.g_00949
OG0006074	Syag.g_02529	Syaq.g_00889
OG0006075	Syag.g_02530	Syaq.g_00888
OG0006076	Syag.g_02532	Syaq.g_00886
