Orthogroup	Syag	Syaf
OG0001883	Syag.g_00785	Syaf.g_01816
OG0001884	Syag.g_00483	Syaf.g_01807
OG0001885	Syag.g_00764	Syaf.g_01789
OG0001886	Syag.g_00760	Syaf.g_01785
OG0001887	Syag.g_00619	Syaf.g_02095
OG0001888	Syag.g_00640	Syaf.g_02073
OG0001889	Syag.g_00682	Syaf.g_02033
OG0001890	Syag.g_00732	Syaf.g_01370
OG0001891	Syag.g_00736	Syaf.g_01366
OG0001892	Syag.g_00447	Syaf.g_01333
OG0001893	Syag.g_00382	Syaf.g_02332
OG0001894	Syag.g_00409	Syaf.g_02311
OG0001895	Syag.g_01296	Syaf.g_02390
OG0001896	Syag.g_00024	Syaf.g_01220
OG0001897	Syag.g_02854	Syaf.g_00013
OG0001898	Syag.g_02836	Syaf.g_00029
OG0001899	Syag.g_02761	Syaf.g_00105
OG0001900	Syag.g_02623	Syaf.g_00218
OG0001901	Syag.g_02622	Syaf.g_00219
OG0001902	Syag.g_02591	Syaf.g_00251
OG0001903	Syag.g_02582	Syaf.g_00260
OG0001904	Syag.g_02450	Syaf.g_00336
OG0001905	Syag.g_02438	Syaf.g_00349
OG0001906	Syag.g_01926	Syaf.g_00861
OG0001907	Syag.g_01944	Syaf.g_00844
OG0001908	Syag.g_01992	Syaf.g_00793
OG0001909	Syag.g_02006	Syaf.g_00780
OG0001910	Syag.g_02068	Syaf.g_00715
OG0001912	Syag.g_02139	Syaf.g_00638
OG0001913	Syag.g_02141	Syaf.g_00636
OG0001914	Syag.g_00149	Syaf.g_01621
OG0001915	Syag.g_02264	Syaf.g_00509
OG0001916	Syag.g_01510	Syaf.g_02704
OG0001917	Syag.g_00873	Syaf.g_01932
OG0001918	Syag.g_00209	Syaf.g_01720
OG0001918	Syag.g_00531	Syaf.g_00547
OG0001924	Syag.g_00366	Syaf.g_02355
OG0001925	Syag.g_00365	Syaf.g_02356
OG0001926	Syag.g_00364	Syaf.g_02357
OG0001927	Syag.g_00363	Syaf.g_02362
OG0001929	Syag.g_02352	Syaf.g_00428
OG0001932	Syag.g_02400	Syaf.g_00381
OG0001933	Syag.g_01888	Syaf.g_00900
OG0001934	Syag.g_01873	Syaf.g_00915
OG0001935	Syag.g_01826	Syaf.g_00956
OG0001936	Syag.g_00111	Syaf.g_01689
OG0001937	Syag.g_01648	Syaf.g_01081
OG0001938	Syag.g_01531	Syaf.g_02727
OG0001939	Syag.g_00441	Syaf.g_01475
OG0001940	Syag.g_00307	Syaf.g_02585
OG0001941	Syag.g_01220	Syaf.g_01246
OG0001944	Syag.g_00746	Syaf.g_01498
OG0001946	Syag.g_01005	Syaf.g_01470
OG0001947	Syag.g_00953	Syaf.g_01406
OG0001948	Syag.g_00844	Syaf.g_01903
OG0001949	Syag.g_00824	Syaf.g_01882
OG0001950	Syag.g_00822	Syaf.g_01880
OG0001951	Syag.g_00812	Syaf.g_01863
OG0001952	Syag.g_00788	Syaf.g_01839
OG0001953	Syag.g_00787	Syaf.g_01838
OG0001957	Syag.g_00387	Syaf.g_02327
OG0001958	Syag.g_00558	Syaf.g_02138
OG0001961	Syag.g_01351	Syaf.g_02503
OG0001964	Syag.g_02706	Syaf.g_00161
OG0001965	Syag.g_01457	Syaf.g_02281
OG0001966	Syag.g_02629	Syaf.g_00213
OG0001967	Syag.g_02627	Syaf.g_00215
OG0001968	Syag.g_02626	Syaf.g_00216
OG0001969	Syag.g_02561	Syaf.g_00278
OG0001970	Syag.g_01928	Syaf.g_00859
OG0001971	Syag.g_02004	Syaf.g_00782
OG0001972	Syag.g_02082	Syaf.g_00703
OG0001974	Syag.g_02122	Syaf.g_00650
OG0001975	Syag.g_00150	Syaf.g_01620
OG0001976	Syag.g_00148	Syaf.g_01622
OG0001978	Syag.g_02649	Syaf.g_00202, Syaf.g_00199, Syaf.g_00200
OG0001979	Syag.g_01012	Syaf.g_01474
OG0001980	Syag.g_02832	Syaf.g_00033
OG0001990	Syag.g_02236	Syaf.g_00536
OG0001993	Syag.g_00368	Syaf.g_02353
OG0001994	Syag.g_00367	Syaf.g_02354
OG0001996	Syag.g_02306	Syaf.g_00464
OG0001997	Syag.g_01862	Syaf.g_00925
OG0001999	Syag.g_01737	Syaf.g_01184
OG0002000	Syag.g_01481	Syaf.g_02677
OG0002002	Syag.g_01059	Syaf.g_01567
OG0002006	Syag.g_00952	Syaf.g_01405
OG0002007	Syag.g_00951	Syaf.g_01404
OG0002008	Syag.g_00856	Syaf.g_01916
OG0002010	Syag.g_01384	Syaf.g_02454
OG0002012	Syag.g_01609	Syaf.g_01756
OG0002013	Syag.g_01841	Syaf.g_00341
OG0002014	Syag.g_02473, Syag.g_02462	Syaf.g_00328
OG0002015	Syag.g_02459	Syaf.g_00327
OG0002016	Syag.g_02062	Syaf.g_00722
OG0002017	Syag.g_02179	Syaf.g_00599
OG0002018	Syag.g_02234	Syaf.g_00538
OG0002020	Syag.g_02228	Syaf.g_00544
OG0002021	Syag.g_02226	Syaf.g_00546
OG0002022	Syag.g_02225	Syaf.g_00549
OG0002023	Syag.g_02224	Syaf.g_00550
OG0002024	Syag.g_02217	Syaf.g_00556
OG0002029	Syag.g_01347	Syaf.g_01511
OG0002037	Syag.g_01037	Syaf.g_02723
OG0002038	Syag.g_01131	Syaf.g_01299
OG0002039	Syag.g_01118	Syaf.g_01312
OG0002040	Syag.g_01117	Syaf.g_01313
OG0002041	Syag.g_00840	Syaf.g_01898
OG0002042	Syag.g_00818	Syaf.g_01869
OG0002043	Syag.g_00771	Syaf.g_01800
OG0002044	Syag.g_00715, Syag.g_01174	Syaf.g_01390
OG0002045	Syag.g_01346	Syaf.g_02506
OG0002046	Syag.g_01342	Syaf.g_02511, Syaf.g_02510
OG0002047	Syag.g_00003	Syaf.g_02809
OG0002048	Syag.g_02795	Syaf.g_00072
OG0002049	Syag.g_02712	Syaf.g_00153
OG0002050	Syag.g_02617	Syaf.g_00224
OG0002051	Syag.g_01989	Syaf.g_00796
OG0002053	Syag.g_00514	Syaf.g_02170
OG0002054	Syag.g_02216	Syaf.g_00557
OG0002055	Syag.g_02219	Syaf.g_00554
OG0002056	Syag.g_02581	Syaf.g_00261
OG0002106	Syag.g_01417	Syaf.g_02774
OG0002110	Syag.g_00103	Syaf.g_00155
OG0002113	Syag.g_02311	Syaf.g_00459
OG0002115	Syag.g_01679	Syaf.g_01045
OG0002116	Syag.g_01653	Syaf.g_01076
OG0002117	Syag.g_01124	Syaf.g_01305
OG0002119	Syag.g_02057	Syaf.g_00727
OG0002120	Syag.g_00745	Syaf.g_01744
OG0002121	Syag.g_00172	Syaf.g_02230
OG0002123	Syag.g_00918	Syaf.g_01978
OG0002124	Syag.g_00738	Syaf.g_01342
OG0002126	Syag.g_02460	Syaf.g_00323
OG0002127	Syag.g_01946	Syaf.g_00840
OG0002128	Syag.g_00146	Syaf.g_01619
OG0002129	Syag.g_01403	Syaf.g_02430
OG0002130	Syag.g_01190	Syaf.g_01256
OG0002131	Syag.g_02227	Syaf.g_00545
OG0002132	Syag.g_02220	Syaf.g_00553
OG0002133	Syag.g_02218	Syaf.g_00555
OG0002134	Syag.g_02410	Syaf.g_00371
OG0002135	Syag.g_01722	Syaf.g_01003
OG0002136	Syag.g_01721	Syaf.g_01004
OG0002138	Syag.g_00463	Syaf.g_01476
OG0002139	Syag.g_01040	Syaf.g_01550
OG0002141	Syag.g_00491	Syaf.g_01954, Syaf.g_02271
OG0002142	Syag.g_01439	Syaf.g_02395
OG0002143	Syag.g_00010	Syaf.g_02802
OG0002144	Syag.g_02717	Syaf.g_00147
OG0002156	Syag.g_01303	Syaf.g_02392
OG0002159	Syag.g_02381	Syaf.g_00400, Syaf.g_00943
OG0002162	Syag.g_00300	Syaf.g_02592
OG0002163	Syag.g_02150	Syaf.g_00623
OG0002167	Syag.g_01842	Syaf.g_02647
OG0002168	Syag.g_00954	Syaf.g_01407
OG0002169	Syag.g_00002	Syaf.g_02810
OG0002170	Syag.g_02839	Syaf.g_00027
OG0002171	Syag.g_02464	Syaf.g_00320
OG0002174	Syag.g_02180	Syaf.g_00598
OG0002175	Syag.g_02095	Syaf.g_00681
OG0002177	Syag.g_01022	Syaf.g_02240
OG0002178	Syag.g_02222	Syaf.g_00552
OG0002179	Syag.g_02435	Syaf.g_00352
OG0002180	Syag.g_02590	Syaf.g_00252
OG0002181	Syag.g_02620	Syaf.g_00221
OG0002182	Syag.g_02639	Syaf.g_00203
OG0002183	Syag.g_01851	Syaf.g_00934
OG0002184	Syag.g_01847	Syaf.g_00937
OG0002185	Syag.g_01837	Syaf.g_00946
OG0002186	Syag.g_01720	Syaf.g_01005
OG0002187	Syag.g_01719	Syaf.g_01006
OG0002188	Syag.g_01682	Syaf.g_01042
OG0002189	Syag.g_01681	Syaf.g_01043
OG0002190	Syag.g_01639	Syaf.g_01090
OG0002191	Syag.g_00027	Syaf.g_01212
OG0002192	Syag.g_01116	Syaf.g_01315
OG0002193	Syag.g_01020	Syaf.g_01491, Syaf.g_01824
OG0002194	Syag.g_01044	Syaf.g_01554
OG0002195	Syag.g_00614	Syaf.g_02098
OG0002196	Syag.g_00652	Syaf.g_02062
OG0002197	Syag.g_00846	Syaf.g_01906
OG0002198	Syag.g_00433	Syaf.g_02290
OG0002199	Syag.g_00429	Syaf.g_02295
OG0002200	Syag.g_01419	Syaf.g_02416
OG0002201	Syag.g_00347	Syaf.g_02551
OG0002202	Syag.g_00346	Syaf.g_02552
OG0002203	Syag.g_00345	Syaf.g_02553
OG0002204	Syag.g_00326	Syaf.g_02570
OG0002205	Syag.g_00305	Syaf.g_02587
OG0002206	Syag.g_00293	Syaf.g_02603
OG0002207	Syag.g_00283	Syaf.g_02613
OG0002208	Syag.g_01534	Syaf.g_02730
OG0002209	Syag.g_02852	Syaf.g_00015
OG0002210	Syag.g_02803	Syaf.g_00064
OG0002211	Syag.g_02765	Syaf.g_00101
OG0002212	Syag.g_02111	Syaf.g_00663
OG0002213	Syag.g_02115	Syaf.g_00658
OG0002214	Syag.g_02250	Syaf.g_00522
OG0002231	Syag.g_01180	Syaf.g_01265
OG0002233	Syag.g_00437	Syaf.g_02002
OG0002234	Syag.g_00402	Syaf.g_02259
OG0002236	Syag.g_00571	Syaf.g_01641
OG0002237	Syag.g_00403	Syaf.g_02317
OG0002239	Syag.g_01661	Syaf.g_01623
OG0002241	Syag.g_01341	Syaf.g_02512
OG0002242	Syag.g_02463	Syaf.g_00321
OG0002243	Syag.g_02107	Syaf.g_00667
OG0002244	Syag.g_01792	Syaf.g_01663
OG0002245	Syag.g_00012	Syaf.g_02800
OG0002247	Syag.g_00298	Syaf.g_02594
OG0002248	Syag.g_01000	Syaf.g_01466
OG0002250	Syag.g_01852	Syaf.g_00933
OG0002251	Syag.g_01636	Syaf.g_01094
OG0002252	Syag.g_01770	Syaf.g_02287
OG0002253	Syag.g_01179	Syaf.g_01266
OG0002254	Syag.g_00889	Syaf.g_01949
OG0002255	Syag.g_00832	Syaf.g_01890
OG0002256	Syag.g_01796	Syaf.g_01714
OG0002257	Syag.g_00478	Syaf.g_02266
OG0002258	Syag.g_00325	Syaf.g_02571
OG0002259	Syag.g_01450	Syaf.g_02650
OG0002260	Syag.g_01039	Syaf.g_01549
OG0002279	Syag.g_01887	Syaf.g_00901
OG0002281	Syag.g_00306	Syaf.g_02586
OG0002286	Syag.g_02094	Syaf.g_00682
OG0002287	Syag.g_02457	Syaf.g_00326
OG0002289	Syag.g_01339	Syaf.g_02514
OG0002290	Syag.g_02643	Syaf.g_01600
OG0002296	Syag.g_01389	Syaf.g_02449
OG0002297	Syag.g_00071	Syaf.g_01493
OG0002298	Syag.g_00828	Syaf.g_01886
OG0002299	Syag.g_00790	Syaf.g_01841
OG0002300	Syag.g_00470	Syaf.g_01749
OG0002301	Syag.g_00201	Syaf.g_02326
OG0002302	Syag.g_01549	Syaf.g_02745
OG0002303	Syag.g_00011	Syaf.g_02801
OG0002304	Syag.g_02683	Syaf.g_00043
OG0002304	Syag.g_02821	Syaf.g_00050
OG0002305	Syag.g_01889	Syaf.g_00898
OG0002306	Syag.g_02223	Syaf.g_00551
OG0002328	Syag.g_01867	Syaf.g_00920
OG0002330	Syag.g_00992	Syaf.g_01624
OG0002331	Syag.g_00211	Syaf.g_02003
OG0002337	Syag.g_02605	Syaf.g_00236
OG0002338	Syag.g_02456	Syaf.g_00329
OG0002339	Syag.g_02447	Syaf.g_00342
OG0002343	Syag.g_02669	Syaf.g_00189
OG0002350	Syag.g_02834	Syaf.g_00031
OG0002351	Syag.g_02562	Syaf.g_00277
OG0002352	Syag.g_01130	Syaf.g_01300
OG0002353	Syag.g_00679	Syaf.g_02036
OG0002354	Syag.g_00811	Syaf.g_01862
OG0002355	Syag.g_00254	Syaf.g_01999
OG0002356	Syag.g_01329	Syaf.g_02529
OG0002357	Syag.g_00469	Syaf.g_00595
OG0002358	Syag.g_00031	Syaf.g_01211
OG0002359	Syag.g_01381	Syaf.g_02457
OG0002385	Syag.g_02096	Syaf.g_00680
OG0002388	Syag.g_01333	Syaf.g_02525
OG0002396	Syag.g_02738	Syaf.g_00128
OG0002400	Syag.g_01602	Syaf.g_02231
OG0002401	Syag.g_01129	Syaf.g_01301
OG0002403	Syag.g_01068	Syaf.g_01579
OG0002404	Syag.g_02665	Syaf.g_01968
OG0002406	Syag.g_00885	Syaf.g_02236
OG0002407	Syag.g_00488	Syaf.g_01668
OG0002408	Syag.g_00099	Syaf.g_02261
OG0002409	Syag.g_02176	Syaf.g_00602
OG0002410	Syag.g_02243	Syaf.g_02248
OG0002411	Syag.g_00712	Syaf.g_01393
OG0002438	Syag.g_02147	Syaf.g_02013
OG0002449	Syag.g_02233	Syaf.g_00539
OG0002452	Syag.g_02231	Syaf.g_00541
OG0002458	Syag.g_02209	Syaf.g_00564
OG0002459	Syag.g_02207	Syaf.g_00566
OG0002460	Syag.g_02206	Syaf.g_00567
OG0002463	Syag.g_02384	Syaf.g_01905
OG0002466	Syag.g_01759	Syaf.g_01158
OG0002467	Syag.g_00324	Syaf.g_01489
OG0002468	Syag.g_01042	Syaf.g_01552
OG0002470	Syag.g_00501	Syaf.g_01628
OG0002471	Syag.g_00481	Syaf.g_01718
OG0002472	Syag.g_00528	Syaf.g_01649
OG0002473	Syag.g_01994	Syaf.g_00791
OG0002474	Syag.g_02716	Syaf.g_00148
OG0002475	Syag.g_01382	Syaf.g_02456
OG0002476	Syag.g_00921	Syaf.g_01670
OG0002520	Syag.g_01706	Syaf.g_01020
OG0002521	Syag.g_01675	Syaf.g_01049
OG0002523	Syag.g_00079	Syaf.g_01486
OG0002524	Syag.g_00077	Syaf.g_01748
OG0002526	Syag.g_00489	Syaf.g_01728
OG0002532	Syag.g_00100	Syaf.g_02265
OG0002533	Syag.g_00258	Syaf.g_02629
OG0002534	Syag.g_02829	Syaf.g_00034
OG0002535	Syag.g_02826	Syaf.g_00037
OG0002536	Syag.g_02809	Syaf.g_00058
OG0002537	Syag.g_02014	Syaf.g_00774
OG0002538	Syag.g_02037	Syaf.g_00757
OG0002540	Syag.g_02210	Syaf.g_00563
OG0002542	Syag.g_00707	Syaf.g_01222
OG0002544	Syag.g_01588	Syaf.g_01666
OG0002547	Syag.g_01326	Syaf.g_02532
OG0002567	Syag.g_01586	Syaf.g_01132, Syaf.g_01138
OG0002568	Syag.g_00332	Syaf.g_00973
OG0002574	Syag.g_01334	Syaf.g_02524
OG0002575	Syag.g_01332	Syaf.g_02526
OG0002576	Syag.g_01331	Syaf.g_02527
OG0002581	Syag.g_00060	Syaf.g_02010, Syaf.g_01870
OG0002585	Syag.g_01896	Syaf.g_00888, Syaf.g_00892, Syaf.g_02811
OG0002591	Syag.g_01269	Syaf.g_01540
OG0002594	Syag.g_00183	Syaf.g_01192
OG0002596	Syag.g_00174	Syaf.g_01837, Syaf.g_01535
OG0002603	Syag.g_00243	Syaf.g_02255
OG0002605	Syag.g_02833	Syaf.g_00032
OG0002606	Syag.g_02211	Syaf.g_00562
OG0002608	Syag.g_00989	Syaf.g_01456
OG0002609	Syag.g_00737	Syaf.g_01363
OG0002610	Syag.g_02841	Syaf.g_00025
OG0002639	Syag.g_01297	Syaf.g_00783
OG0002647	Syag.g_02109	Syaf.g_00685
OG0002648	Syag.g_02116	Syaf.g_00657
OG0002649	Syag.g_02117	Syaf.g_00656
OG0002650	Syag.g_02118	Syaf.g_00655
OG0002653	Syag.g_02093	Syaf.g_00683
OG0002672	Syag.g_00502	Syaf.g_01629
OG0002673	Syag.g_01244	Syaf.g_01356
OG0002674	Syag.g_02791	Syaf.g_00076
OG0002676	Syag.g_02237	Syaf.g_00535
OG0002684	Syag.g_02162	Syaf.g_00618
OG0002685	Syag.g_00189	Syaf.g_01699
OG0002705	Syag.g_00401	Syaf.g_00971
OG0002737	Syag.g_01738	Syaf.g_01183
OG0002752	Syag.g_00530	Syaf.g_00548
OG0002754	Syag.g_01343	Syaf.g_02509
OG0002758	Syag.g_00228	Syaf.g_01716
OG0002762	Syag.g_02097	Syaf.g_00670, Syaf.g_00673, Syaf.g_00671
OG0002807	Syag.g_00503	Syaf.g_01630
OG0002856	Syag.g_02166	Syaf.g_01778
OG0002860	Syag.g_01247	Syaf.g_01345
OG0002865	Syag.g_01023	Syaf.g_02767
OG0002868	Syag.g_00587	Syaf.g_00610
OG0002870	Syag.g_01840	Syaf.g_00340
OG0002872	Syag.g_02015	Syaf.g_00773
OG0002874	Syag.g_00160	Syaf.g_02435
OG0002875	Syag.g_00159	Syaf.g_02436
OG0002876	Syag.g_00157	Syaf.g_02438
OG0002877	Syag.g_00155	Syaf.g_02440
OG0002878	Syag.g_00154	Syaf.g_02441
OG0002910	Syag.g_00029	Syaf.g_01871
OG0002916	Syag.g_02105	Syaf.g_00698
OG0002941	Syag.g_01808	Syaf.g_02156
OG0002953	Syag.g_00098	Syaf.g_01064
OG0002954	Syag.g_01635	Syaf.g_01095
OG0002959	Syag.g_01458	Syaf.g_01742
OG0002961	Syag.g_00192	Syaf.g_01614
OG0002965	Syag.g_01323	Syaf.g_01655
OG0002967	Syag.g_00527	Syaf.g_01648
OG0002983	Syag.g_01035	Syaf.g_02725
OG0002984	Syag.g_01036	Syaf.g_02724
OG0002986	Syag.g_01288	Syaf.g_01736
OG0002987	Syag.g_01289	Syaf.g_01737
OG0002988	Syag.g_01290	Syaf.g_01738
OG0002990	Syag.g_02686	Syaf.g_00048
OG0002991	Syag.g_00158	Syaf.g_02437
OG0002992	Syag.g_00156	Syaf.g_02439
OG0002995	Syag.g_00097	Syaf.g_01657
OG0003043	Syag.g_01315	Syaf.g_01330
OG0003064	Syag.g_01806	Syaf.g_01069
OG0003107	Syag.g_00178	Syaf.g_02188, Syaf.g_01658
OG0003112	Syag.g_00206	Syaf.g_01686
OG0003115	Syag.g_00248	Syaf.g_02257
OG0003122	Syag.g_00249	Syaf.g_01519
OG0003130	Syag.g_01245	Syaf.g_01510
OG0003132	Syag.g_02685	Syaf.g_00049
OG0003137	Syag.g_01629	Syaf.g_01099
OG0003250	Syag.g_01858, Syag.g_00238	Syaf.g_01556
OG0003251	Syag.g_01252	Syaf.g_02146
OG0003254	Syag.g_00087	Syaf.g_02772
OG0003270	Syag.g_00110	Syaf.g_01795
OG0003275	Syag.g_00400	Syaf.g_02318
OG0003279	Syag.g_02822	Syaf.g_00042
OG0003285	Syag.g_00072	Syaf.g_01661
OG0003290	Syag.g_00533	Syaf.g_02766
OG0003305	Syag.g_01368	Syaf.g_02469
OG0003520	Syag.g_00397	Syaf.g_01696
OG0003552	Syag.g_00949	Syaf.g_01329
OG0003851	Syag.g_01051	Syaf.g_02319
OG0003852	Syag.g_01573	Syaf.g_01122
OG0003924	Syag.g_02713	Syaf.g_00152
OG0003926	Syag.g_01463	Syaf.g_00508
OG0003931	Syag.g_00547	Syaf.g_02181
OG0003932	Syag.g_01807	Syaf.g_02217, Syaf.g_02216
OG0004338	Syag.g_00529	Syaf.g_02191
OG0004385	Syag.g_02680, Syag.g_02681	Syaf.g_00180
OG0004388	Syag.g_00474	Syaf.g_01361
OG0004391	Syag.g_01559	Syaf.g_01522
OG0004392	Syag.g_00200	Syaf.g_01650
OG0004393	Syag.g_00484	Syaf.g_01695
OG0005112	Syag.g_00102	Syaf.g_00156
OG0005131	Syag.g_01228	Syaf.g_01679
OG0005135	Syag.g_01604	Syaf.g_01876
OG0005139	Syag.g_02160	Syaf.g_02159
OG0005140	Syag.g_02159	Syaf.g_02160
OG0006006	Syag.g_00398	Syaf.g_01351
OG0006007	Syag.g_02439	Syaf.g_01517
OG0006022	Syag.g_01432	Syaf.g_02195
OG0006026	Syag.g_01258	Syaf.g_02243
OG0006027	Syag.g_01257	Syaf.g_02245
