Orthogroup	Prbn	Prap
OG0001963	Prbn.g_01063	Prap.g_00582
OG0001964	Prbn.g_01064	Prap.g_00581
OG0001967	Prbn.g_00150	Prap.g_01923
OG0001968	Prbn.g_00259	Prap.g_00168
OG0001970	Prbn.g_01031	Prap.g_00028
OG0001971	Prbn.g_01032	Prap.g_00027
OG0001972	Prbn.g_01397	Prap.g_00278
OG0001973	Prbn.g_01258	Prap.g_01015
OG0001974	Prbn.g_00871	Prap.g_00232
OG0001975	Prbn.g_01359	Prap.g_00316
OG0001976	Prbn.g_00143	Prap.g_01916
OG0001977	Prbn.g_01587	Prap.g_00824
OG0001978	Prbn.g_01719	Prap.g_01805
OG0001979	Prbn.g_01720	Prap.g_01804
OG0001980	Prbn.g_01387	Prap.g_00288
OG0001981	Prbn.g_00191	Prap.g_00100
OG0001986	Prbn.g_00187	Prap.g_00096
OG0001987	Prbn.g_00178	Prap.g_00087
OG0001994	Prbn.g_00687	Prap.g_01340
OG0001995	Prbn.g_00753	Prap.g_00926
OG0001997	Prbn.g_01037	Prap.g_00022
OG0001998	Prbn.g_01036	Prap.g_00023
OG0001999	Prbn.g_01035	Prap.g_00024
OG0002000	Prbn.g_01716	Prap.g_01808
OG0002002	Prbn.g_01813	Prap.g_01711
OG0002003	Prbn.g_01914	Prap.g_01609
OG0002004	Prbn.g_00723	Prap.g_00896
OG0002007	Prbn.g_01392	Prap.g_00283
OG0002008	Prbn.g_01138	Prap.g_00507
OG0002009	Prbn.g_01122	Prap.g_00523
OG0002010	Prbn.g_01038	Prap.g_00021
OG0002011	Prbn.g_01105	Prap.g_00540
OG0002012	Prbn.g_01143	Prap.g_00502
OG0002013	Prbn.g_00131	Prap.g_01904
OG0002014	Prbn.g_01166	Prap.g_00479
OG0002015	Prbn.g_01944	Prap.g_00674
OG0002016	Prbn.g_01129	Prap.g_00516
OG0002017	Prbn.g_01116	Prap.g_00529
OG0002018	Prbn.g_01642	Prap.g_01891
OG0002025	Prbn.g_00183	Prap.g_00092
OG0002040	Prbn.g_01679	Prap.g_01845
OG0002044	Prbn.g_00344	Prap.g_00960
OG0002046	Prbn.g_01702	Prap.g_01822
OG0002048	Prbn.g_01355	Prap.g_00320
OG0002049	Prbn.g_01137	Prap.g_00508
OG0002050	Prbn.g_01938	Prap.g_00668
OG0002067	Prbn.g_00779	Prap.g_00642
OG0002071	Prbn.g_00124	Prap.g_01897
OG0002073	Prbn.g_01729	Prap.g_01795
OG0002080	Prbn.g_00789	Prap.g_00631
OG0002083	Prbn.g_00719	Prap.g_00892
OG0002084	Prbn.g_00140	Prap.g_01913
OG0002085	Prbn.g_00700	Prap.g_01353
OG0002086	Prbn.g_00868	Prap.g_00235
OG0002087	Prbn.g_01050	Prap.g_00009
OG0002088	Prbn.g_00800	Prap.g_00621
OG0002089	Prbn.g_00791	Prap.g_00630
OG0002090	Prbn.g_01728	Prap.g_01796
OG0002092	Prbn.g_01169	Prap.g_00476
OG0002094	Prbn.g_01674	Prap.g_01850
OG0002095	Prbn.g_01668	Prap.g_01856
OG0002096	Prbn.g_00101	Prap.g_01376
OG0002097	Prbn.g_00660	Prap.g_01313
OG0002098	Prbn.g_00826	Prap.g_00594
OG0002099	Prbn.g_00827	Prap.g_00593
OG0002100	Prbn.g_01022	Prap.g_00037
OG0002101	Prbn.g_01939	Prap.g_00669
OG0002102	Prbn.g_00847	Prap.g_00354
OG0002103	Prbn.g_00386	Prap.g_00432
OG0002104	Prbn.g_01155	Prap.g_00490
OG0002105	Prbn.g_01148	Prap.g_00497
OG0002106	Prbn.g_00884	Prap.g_00219
OG0002107	Prbn.g_00881	Prap.g_00222
OG0002108	Prbn.g_00870	Prap.g_00233
OG0002109	Prbn.g_00149	Prap.g_01922
OG0002110	Prbn.g_00136	Prap.g_01909
OG0002111	Prbn.g_01691	Prap.g_01833
OG0002112	Prbn.g_01693	Prap.g_01831
OG0002113	Prbn.g_01694	Prap.g_01830
OG0002114	Prbn.g_01744	Prap.g_01780
OG0002124	Prbn.g_01231	Prap.g_01943
OG0002125	Prbn.g_01226	Prap.g_01938
OG0002126	Prbn.g_01227	Prap.g_01939
OG0002127	Prbn.g_01224	Prap.g_01936
OG0002129	Prbn.g_01112	Prap.g_00533
OG0002133	Prbn.g_00175	Prap.g_00084
OG0002136	Prbn.g_01101	Prap.g_00544
OG0002141	Prbn.g_00778	Prap.g_00643
OG0002153	Prbn.g_01900	Prap.g_01623
OG0002158	Prbn.g_00804	Prap.g_00617
OG0002159	Prbn.g_00465	Prap.g_01118
OG0002160	Prbn.g_00812	Prap.g_00608
OG0002161	Prbn.g_00820	Prap.g_00600
OG0002162	Prbn.g_00821	Prap.g_00599
OG0002163	Prbn.g_00828	Prap.g_00592
OG0002164	Prbn.g_01057	Prap.g_00002
OG0002165	Prbn.g_01044	Prap.g_00015
OG0002166	Prbn.g_01113	Prap.g_00532
OG0002167	Prbn.g_01099	Prap.g_00546
OG0002168	Prbn.g_01659	Prap.g_01865
OG0002169	Prbn.g_01672	Prap.g_01852
OG0002170	Prbn.g_01902	Prap.g_01621
OG0002176	Prbn.g_01228	Prap.g_01940
OG0002177	Prbn.g_00182	Prap.g_00091
OG0002191	Prbn.g_00786	Prap.g_00634
OG0002195	Prbn.g_00686	Prap.g_01339
OG0002198	Prbn.g_01054	Prap.g_00005
OG0002209	Prbn.g_00453	Prap.g_01106
OG0002210	Prbn.g_00454	Prap.g_01107
OG0002211	Prbn.g_00455	Prap.g_01108
OG0002217	Prbn.g_00322	Prap.g_01484
OG0002218	Prbn.g_00058	Prap.g_01419
OG0002219	Prbn.g_00462	Prap.g_01115
OG0002220	Prbn.g_00780	Prap.g_00641
OG0002221	Prbn.g_00806	Prap.g_00615
OG0002222	Prbn.g_01027	Prap.g_00032
OG0002223	Prbn.g_01934	Prap.g_00664
OG0002224	Prbn.g_01558	Prap.g_00795
OG0002225	Prbn.g_01450	Prap.g_00687
OG0002226	Prbn.g_01448	Prap.g_00686
OG0002227	Prbn.g_01383	Prap.g_00292
OG0002228	Prbn.g_01377	Prap.g_00298
OG0002229	Prbn.g_01358	Prap.g_00317
OG0002230	Prbn.g_01111	Prap.g_00534
OG0002231	Prbn.g_01067	Prap.g_00578
OG0002232	Prbn.g_01683	Prap.g_01841
OG0002233	Prbn.g_01686	Prap.g_01838
OG0002234	Prbn.g_01724	Prap.g_01800
OG0002236	Prbn.g_01059	Prap.g_00586
OG0002236	Prbn.g_01636	Prap.g_00586
OG0002236	Prbn.g_01059	Prap.g_00873
OG0002236	Prbn.g_01636	Prap.g_00873
OG0002237	Prbn.g_01212	Prap.g_00652
OG0002237	Prbn.g_01922	Prap.g_00652
OG0002237	Prbn.g_01212	Prap.g_01924
OG0002237	Prbn.g_01922	Prap.g_01924
OG0002241	Prbn.g_01229	Prap.g_01941
OG0002242	Prbn.g_00193	Prap.g_00102
OG0002243	Prbn.g_01232	Prap.g_01944
OG0002244	Prbn.g_01233	Prap.g_01945
OG0002275	Prbn.g_01061	Prap.g_00584
OG0002317	Prbn.g_01221	Prap.g_01933
OG0002325	Prbn.g_01270	Prap.g_01027
OG0002326	Prbn.g_00460	Prap.g_01113
OG0002327	Prbn.g_01946	Prap.g_01103
OG0002328	Prbn.g_00785	Prap.g_00635
OG0002329	Prbn.g_00788	Prap.g_00632
OG0002330	Prbn.g_00819	Prap.g_00601
OG0002332	Prbn.g_01119	Prap.g_00526
OG0002333	Prbn.g_01640	Prap.g_01893
OG0002334	Prbn.g_01641	Prap.g_01892
OG0002335	Prbn.g_01714	Prap.g_01810
OG0002336	Prbn.g_01726	Prap.g_01798
OG0002337	Prbn.g_01735	Prap.g_01789
OG0002434	Prbn.g_00748	Prap.g_00921
OG0002435	Prbn.g_00743	Prap.g_00916
OG0002436	Prbn.g_00727	Prap.g_00900
OG0002437	Prbn.g_01324	Prap.g_01081
OG0002438	Prbn.g_01313	Prap.g_01070
OG0002439	Prbn.g_01273	Prap.g_01030
OG0002440	Prbn.g_01272	Prap.g_01029
OG0002441	Prbn.g_01271	Prap.g_01028
OG0002442	Prbn.g_00032	Prap.g_01445
OG0002443	Prbn.g_00685	Prap.g_01338
OG0002444	Prbn.g_00531	Prap.g_01184
OG0002445	Prbn.g_00474	Prap.g_01127
OG0002446	Prbn.g_00464	Prap.g_01117
OG0002447	Prbn.g_00463	Prap.g_01116
OG0002448	Prbn.g_00461	Prap.g_01114
OG0002449	Prbn.g_00458	Prap.g_01111
OG0002450	Prbn.g_00457	Prap.g_01110
OG0002451	Prbn.g_00456	Prap.g_01109
OG0002452	Prbn.g_00452	Prap.g_01105
OG0002453	Prbn.g_00451	Prap.g_01104
OG0002454	Prbn.g_00770	Prap.g_00651
OG0002455	Prbn.g_00771	Prap.g_00650
OG0002456	Prbn.g_00772	Prap.g_00649
OG0002457	Prbn.g_00781	Prap.g_00640
OG0002458	Prbn.g_00782	Prap.g_00639
OG0002459	Prbn.g_00783	Prap.g_00638
OG0002460	Prbn.g_00794	Prap.g_00627
OG0002461	Prbn.g_00807	Prap.g_00614
OG0002462	Prbn.g_00808	Prap.g_00613
OG0002463	Prbn.g_00814	Prap.g_00606
OG0002464	Prbn.g_01048	Prap.g_00011
OG0002465	Prbn.g_01047	Prap.g_00012
OG0002466	Prbn.g_01046	Prap.g_00013
OG0002467	Prbn.g_01045	Prap.g_00014
OG0002468	Prbn.g_01020	Prap.g_00039
OG0002469	Prbn.g_01927	Prap.g_00657
OG0002470	Prbn.g_01628	Prap.g_00865
OG0002471	Prbn.g_01516	Prap.g_00753
OG0002472	Prbn.g_01458	Prap.g_00695
OG0002473	Prbn.g_01402	Prap.g_00273
OG0002474	Prbn.g_01398	Prap.g_00277
OG0002475	Prbn.g_01172	Prap.g_00473
OG0002476	Prbn.g_01157	Prap.g_00488
OG0002477	Prbn.g_01115	Prap.g_00530
OG0002478	Prbn.g_01107	Prap.g_00538
OG0002479	Prbn.g_01096	Prap.g_00549
OG0002480	Prbn.g_01078	Prap.g_00567
OG0002481	Prbn.g_01218	Prap.g_01930
OG0002482	Prbn.g_01219	Prap.g_01931
OG0002483	Prbn.g_01220	Prap.g_01932
OG0002484	Prbn.g_01222	Prap.g_01934
OG0002485	Prbn.g_01225	Prap.g_01937
OG0002486	Prbn.g_01230	Prap.g_01942
OG0002487	Prbn.g_00189	Prap.g_00098
OG0002488	Prbn.g_00901	Prap.g_00202
OG0002489	Prbn.g_00890	Prap.g_00213
OG0002490	Prbn.g_00878	Prap.g_00225
OG0002491	Prbn.g_00866	Prap.g_00237
OG0002492	Prbn.g_00145	Prap.g_01918
OG0002493	Prbn.g_00142	Prap.g_01915
OG0002494	Prbn.g_00125	Prap.g_01898
OG0002495	Prbn.g_01647	Prap.g_01886
OG0002496	Prbn.g_01648	Prap.g_01885
OG0002497	Prbn.g_01667	Prap.g_01857
OG0002498	Prbn.g_01670	Prap.g_01854
OG0002499	Prbn.g_01685	Prap.g_01839
OG0002500	Prbn.g_01696	Prap.g_01828
OG0002501	Prbn.g_01698	Prap.g_01826
OG0002502	Prbn.g_01700	Prap.g_01824
OG0002503	Prbn.g_01701	Prap.g_01823
OG0002504	Prbn.g_01711	Prap.g_01813
OG0002505	Prbn.g_01718	Prap.g_01806
OG0003033	Prbn.g_01945	Prap.g_01102
OG0003038	Prbn.g_01018	Prap.g_00041
OG0003354	Prbn.g_00701	Prap.g_00874
OG0003354	Prbn.g_01344	Prap.g_00874
OG0003354	Prbn.g_00701	Prap.g_01101
OG0003354	Prbn.g_01344	Prap.g_01101
OG0004276	Prbn.g_01769	Prap.g_01755
OG0004277	Prbn.g_01768	Prap.g_01756
