Orthogroup	Prbj	Prbk
OG0002069	Prbj.g_01436	Prbk.g_00448
OG0002069	Prbj.g_01291	Prbk.g_01940
OG0002070	Prbj.g_00429	Prbk.g_01385
OG0002070	Prbj.g_00278	Prbk.g_00642
OG0002071	Prbj.g_01664	Prbk.g_02027
OG0002072	Prbj.g_01873	Prbk.g_01883
OG0002074	Prbj.g_02197	Prbk.g_00600
OG0002075	Prbj.g_01051	Prbk.g_00254
OG0002076	Prbj.g_01470	Prbk.g_00482
OG0002076	Prbj.g_00345	Prbk.g_00867
OG0002078	Prbj.g_01140	Prbk.g_01278
OG0002079	Prbj.g_01952	Prbk.g_02157
OG0002082	Prbj.g_00635	Prbk.g_01233
OG0002115	Prbj.g_00791, Prbj.g_00420	Prbk.g_01376
OG0002117	Prbj.g_02087	Prbk.g_01040, Prbk.g_01284, Prbk.g_00799, Prbk.g_01948, Prbk.g_00394, Prbk.g_02015, Prbk.g_01942, Prbk.g_00075, Prbk.g_00790
OG0002132	Prbj.g_01528	Prbk.g_00540
OG0002137	Prbj.g_01520	Prbk.g_00532
OG0002143	Prbj.g_01475	Prbk.g_00487
OG0002145	Prbj.g_01262	Prbk.g_01559
OG0002146	Prbj.g_01698	Prbk.g_01992
OG0002147	Prbj.g_00707	Prbk.g_01712
OG0002148	Prbj.g_00728	Prbk.g_01734
OG0002149	Prbj.g_02389	Prbk.g_02445
OG0002151	Prbj.g_00223	Prbk.g_00698
OG0002152	Prbj.g_02607	Prbk.g_01522
OG0002154	Prbj.g_02038	Prbk.g_02243
OG0002171	Prbj.g_02694	Prbk.g_02705
OG0002171	Prbj.g_00058	Prbk.g_01675
OG0002171	Prbj.g_02693	Prbk.g_02704
OG0002173	Prbj.g_02378	Prbk.g_02434
OG0002173	Prbj.g_01715	Prbk.g_01975
OG0002192	Prbj.g_02696	Prbk.g_02674
OG0002200	Prbj.g_01256	Prbk.g_01565
OG0002201	Prbj.g_02326	Prbk.g_02382
OG0002201	Prbj.g_00936	Prbk.g_01812
OG0002202	Prbj.g_02205	Prbk.g_00592
OG0002203	Prbj.g_02452	Prbk.g_02508
OG0002205	Prbj.g_01130	Prbk.g_01288
OG0002205	Prbj.g_00137	Prbk.g_02104
OG0002206	Prbj.g_01425	Prbk.g_00437
OG0002207	Prbj.g_01458	Prbk.g_00470
OG0002208	Prbj.g_01495	Prbk.g_00507
OG0002208	Prbj.g_01496	Prbk.g_00508
OG0002214	Prbj.g_01274	Prbk.g_01546
OG0002215	Prbj.g_01521	Prbk.g_00533
OG0002285	Prbj.g_02618	Prbk.g_01511
OG0002286	Prbj.g_01600	Prbk.g_01870
OG0002287	Prbj.g_02105	Prbk.g_01058
OG0002288	Prbj.g_00167	Prbk.g_00168
OG0002289	Prbj.g_00220	Prbk.g_00701
OG0002290	Prbj.g_02154	Prbk.g_00187
OG0002293	Prbj.g_00901	Prbk.g_01847
OG0002294	Prbj.g_02295	Prbk.g_02351
OG0002295	Prbj.g_02318	Prbk.g_02374
OG0002296	Prbj.g_02349	Prbk.g_02405
OG0002296	Prbj.g_02350	Prbk.g_02406
OG0002297	Prbj.g_02567	Prbk.g_02625
OG0002299	Prbj.g_00124	Prbk.g_02117
OG0002300	Prbj.g_00106	Prbk.g_00322
OG0002301	Prbj.g_00291	Prbk.g_00119
OG0002302	Prbj.g_00054	Prbk.g_01671
OG0002302	Prbj.g_00299	Prbk.g_00111
OG0002303	Prbj.g_01476	Prbk.g_00488
OG0002304	Prbj.g_01478	Prbk.g_00490
OG0002305	Prbj.g_00550	Prbk.g_00744
OG0002306	Prbj.g_00174	Prbk.g_01371
OG0002307	Prbj.g_02001	Prbk.g_02206
OG0002308	Prbj.g_02037	Prbk.g_02242
OG0002309	Prbj.g_02061	Prbk.g_02266
OG0002313	Prbj.g_00222	Prbk.g_00699
OG0002315	Prbj.g_00225	Prbk.g_00696
OG0002315	Prbj.g_02330	Prbk.g_02386
OG0002318	Prbj.g_01260	Prbk.g_01561
OG0002338	Prbj.g_01603	Prbk.g_01867
OG0002383	Prbj.g_01275	Prbk.g_01545
OG0002384	Prbj.g_01258	Prbk.g_01563
OG0002385	Prbj.g_00594	Prbk.g_00037
OG0002386	Prbj.g_02121	Prbk.g_01074
OG0002387	Prbj.g_02120	Prbk.g_01073
OG0002388	Prbj.g_00591	Prbk.g_01293
OG0002389	Prbj.g_01323	Prbk.g_01469
OG0002390	Prbj.g_00192	Prbk.g_01353
OG0002391	Prbj.g_02616	Prbk.g_01513
OG0002392	Prbj.g_00424	Prbk.g_01380
OG0002393	Prbj.g_00479	Prbk.g_01435
OG0002394	Prbj.g_01804	Prbk.g_01107
OG0002395	Prbj.g_01773	Prbk.g_01138
OG0002396	Prbj.g_00284	Prbk.g_00636
OG0002397	Prbj.g_02363	Prbk.g_02419
OG0002399	Prbj.g_00715	Prbk.g_01721
OG0002401	Prbj.g_00944	Prbk.g_01804
OG0002402	Prbj.g_02176	Prbk.g_00621
OG0002403	Prbj.g_01923	Prbk.g_02128
OG0002404	Prbj.g_01925	Prbk.g_02130
OG0002405	Prbj.g_02501	Prbk.g_02557
OG0002406	Prbj.g_02531	Prbk.g_02589
OG0002407	Prbj.g_02705	Prbk.g_00704
OG0002408	Prbj.g_02704	Prbk.g_00703, Prbk.g_02700
OG0002410	Prbj.g_00332	Prbk.g_00880
OG0002412	Prbj.g_01462	Prbk.g_00474
OG0002413	Prbj.g_01463	Prbk.g_00475
OG0002414	Prbj.g_00255	Prbk.g_00665
OG0002415	Prbj.g_01816	Prbk.g_01487
OG0002417	Prbj.g_01123	Prbk.g_01958
OG0002420	Prbj.g_02681	Prbk.g_00080
OG0002509	Prbj.g_02692	Prbk.g_02703
OG0002509	Prbj.g_02150	Prbk.g_01103
OG0002558	Prbj.g_02081	Prbk.g_02286
OG0002559	Prbj.g_01205	Prbk.g_01616
OG0002560	Prbj.g_01206	Prbk.g_01615
OG0002561	Prbj.g_01222	Prbk.g_01599
OG0002562	Prbj.g_01230	Prbk.g_01591
OG0002563	Prbj.g_01237	Prbk.g_01584
OG0002564	Prbj.g_01240	Prbk.g_01581
OG0002565	Prbj.g_01242	Prbk.g_01579
OG0002566	Prbj.g_01271	Prbk.g_01549
OG0002567	Prbj.g_01811	Prbk.g_01492
OG0002568	Prbj.g_01815	Prbk.g_01488
OG0002569	Prbj.g_01595	Prbk.g_00234
OG0002570	Prbj.g_01591	Prbk.g_00230
OG0002571	Prbj.g_01589	Prbk.g_00228
OG0002572	Prbj.g_01588	Prbk.g_00227
OG0002573	Prbj.g_01583	Prbk.g_00222
OG0002574	Prbj.g_01582	Prbk.g_00221
OG0002575	Prbj.g_01574	Prbk.g_00214
OG0002576	Prbj.g_00095	Prbk.g_00333
OG0002577	Prbj.g_01571	Prbk.g_00211
OG0002578	Prbj.g_01570	Prbk.g_00210
OG0002579	Prbj.g_01565	Prbk.g_00205
OG0002580	Prbj.g_01561	Prbk.g_00201
OG0002581	Prbj.g_01559	Prbk.g_00199
OG0002582	Prbj.g_01555	Prbk.g_00195
OG0002584	Prbj.g_00629	Prbk.g_00002
OG0002585	Prbj.g_00623	Prbk.g_00008
OG0002586	Prbj.g_00622	Prbk.g_00009
OG0002587	Prbj.g_00608	Prbk.g_00023
OG0002588	Prbj.g_00602	Prbk.g_00029
OG0002589	Prbj.g_00601	Prbk.g_00030
OG0002590	Prbj.g_00599	Prbk.g_00032
OG0002591	Prbj.g_00597	Prbk.g_00034
OG0002592	Prbj.g_00595	Prbk.g_00036
OG0002593	Prbj.g_00593	Prbk.g_02690, Prbk.g_00038
OG0002594	Prbj.g_00384	Prbk.g_00827
OG0002595	Prbj.g_00387	Prbk.g_00824
OG0002596	Prbj.g_00586	Prbk.g_01298
OG0002597	Prbj.g_00579	Prbk.g_01305
OG0002598	Prbj.g_00578	Prbk.g_01306
OG0002599	Prbj.g_00574	Prbk.g_01310
OG0002600	Prbj.g_00573	Prbk.g_01311
OG0002601	Prbj.g_00571	Prbk.g_01313
OG0002602	Prbj.g_00566	Prbk.g_01318
OG0002603	Prbj.g_00562	Prbk.g_01322
OG0002604	Prbj.g_01930	Prbk.g_02135
OG0002605	Prbj.g_01931	Prbk.g_02136
OG0002606	Prbj.g_01932	Prbk.g_02137
OG0002607	Prbj.g_01100	Prbk.g_01947
OG0002608	Prbj.g_01318	Prbk.g_01474
OG0002609	Prbj.g_01326	Prbk.g_01466
OG0002610	Prbj.g_00190	Prbk.g_01355
OG0002611	Prbj.g_00189	Prbk.g_01356
OG0002612	Prbj.g_00183	Prbk.g_01362
OG0002613	Prbj.g_00182	Prbk.g_01363
OG0002614	Prbj.g_00179	Prbk.g_01366
OG0002615	Prbj.g_00175	Prbk.g_01370
OG0002616	Prbj.g_02611	Prbk.g_01518
OG0002617	Prbj.g_02617	Prbk.g_01512
OG0002618	Prbj.g_00421	Prbk.g_01377
OG0002619	Prbj.g_00422	Prbk.g_01378
OG0002620	Prbj.g_00430	Prbk.g_01386
OG0002621	Prbj.g_00433	Prbk.g_01389
OG0002622	Prbj.g_00434	Prbk.g_01390
OG0002623	Prbj.g_00435	Prbk.g_01391
OG0002624	Prbj.g_00436	Prbk.g_01392
OG0002625	Prbj.g_00437	Prbk.g_01393
OG0002626	Prbj.g_00438	Prbk.g_01394
OG0002627	Prbj.g_00439	Prbk.g_01395
OG0002628	Prbj.g_00440	Prbk.g_01396
OG0002629	Prbj.g_00462	Prbk.g_01418
OG0002630	Prbj.g_00468	Prbk.g_01424
OG0002631	Prbj.g_00474	Prbk.g_01430
OG0002632	Prbj.g_00853	Prbk.g_00903
OG0002633	Prbj.g_00860	Prbk.g_00910
OG0002634	Prbj.g_00866	Prbk.g_00916
OG0002635	Prbj.g_00886	Prbk.g_00935
OG0002636	Prbj.g_00889	Prbk.g_00938
OG0002637	Prbj.g_01714	Prbk.g_01976
OG0002638	Prbj.g_01706	Prbk.g_01984
OG0002639	Prbj.g_01695	Prbk.g_01995
OG0002640	Prbj.g_01681	Prbk.g_02009
OG0002641	Prbj.g_01677	Prbk.g_02013
OG0002642	Prbj.g_01676	Prbk.g_02014
OG0002643	Prbj.g_01671	Prbk.g_02019
OG0002644	Prbj.g_01667	Prbk.g_02024
OG0002645	Prbj.g_01648	Prbk.g_02043
OG0002646	Prbj.g_01636	Prbk.g_02055
OG0002647	Prbj.g_01634	Prbk.g_02057
OG0002648	Prbj.g_01632	Prbk.g_02059
OG0002649	Prbj.g_01623	Prbk.g_02068
OG0002650	Prbj.g_01621	Prbk.g_02070
OG0002651	Prbj.g_01611	Prbk.g_02080
OG0002652	Prbj.g_01606	Prbk.g_01864
OG0002653	Prbj.g_02104	Prbk.g_01057
OG0002654	Prbj.g_02107	Prbk.g_01060
OG0002655	Prbj.g_02116	Prbk.g_01069
OG0002656	Prbj.g_02122	Prbk.g_01075
OG0002657	Prbj.g_02124	Prbk.g_01077
OG0002658	Prbj.g_02126	Prbk.g_01079
OG0002659	Prbj.g_02129	Prbk.g_01082
OG0002660	Prbj.g_02131	Prbk.g_01084
OG0002661	Prbj.g_02136	Prbk.g_01089
OG0002662	Prbj.g_02137	Prbk.g_01090
OG0002663	Prbj.g_02138	Prbk.g_01091
OG0002664	Prbj.g_02140	Prbk.g_01093
OG0002665	Prbj.g_02143	Prbk.g_01096
OG0002666	Prbj.g_02669	Prbk.g_02683
OG0002667	Prbj.g_02667	Prbk.g_02685
OG0002668	Prbj.g_01799	Prbk.g_01112
OG0002669	Prbj.g_01798	Prbk.g_01113
OG0002670	Prbj.g_01788	Prbk.g_01123
OG0002671	Prbj.g_01784	Prbk.g_01127
OG0002672	Prbj.g_01762	Prbk.g_01149
OG0002673	Prbj.g_01759	Prbk.g_01152
OG0002674	Prbj.g_01749	Prbk.g_01162
OG0002675	Prbj.g_01747	Prbk.g_01164
OG0002676	Prbj.g_01746	Prbk.g_01165
OG0002677	Prbj.g_01735	Prbk.g_01176
OG0002678	Prbj.g_01730	Prbk.g_01181
OG0002679	Prbj.g_01727	Prbk.g_01184
OG0002680	Prbj.g_00952	Prbk.g_01038
OG0002681	Prbj.g_00960	Prbk.g_01030
OG0002682	Prbj.g_00961	Prbk.g_01029
OG0002683	Prbj.g_00963	Prbk.g_01027
OG0002684	Prbj.g_00966	Prbk.g_01024
OG0002685	Prbj.g_00974	Prbk.g_01016
OG0002686	Prbj.g_00842	Prbk.g_00145
OG0002687	Prbj.g_00841	Prbk.g_00146
OG0002688	Prbj.g_00840	Prbk.g_00147
OG0002689	Prbj.g_00838	Prbk.g_00149
OG0002690	Prbj.g_00837	Prbk.g_00150
OG0002691	Prbj.g_00836	Prbk.g_00151
OG0002692	Prbj.g_00833	Prbk.g_00154
OG0002693	Prbj.g_00827	Prbk.g_00160
OG0002694	Prbj.g_00303	Prbk.g_00107
OG0002695	Prbj.g_02169	Prbk.g_00172
OG0002696	Prbj.g_02161	Prbk.g_00180
OG0002697	Prbj.g_02160	Prbk.g_00181
OG0002698	Prbj.g_02157	Prbk.g_00184
OG0002699	Prbj.g_01902	Prbk.g_01509
OG0002700	Prbj.g_01904	Prbk.g_01507
OG0002701	Prbj.g_01912	Prbk.g_01499
OG0002702	Prbj.g_00015	Prbk.g_00126
OG0002703	Prbj.g_00017	Prbk.g_00124
OG0002704	Prbj.g_00021	Prbk.g_01640
OG0002705	Prbj.g_00024	Prbk.g_01643
OG0002706	Prbj.g_00028	Prbk.g_01647
OG0002707	Prbj.g_00031	Prbk.g_01650
OG0002708	Prbj.g_00032	Prbk.g_01651
OG0002709	Prbj.g_00041	Prbk.g_01659
OG0002710	Prbj.g_00042	Prbk.g_01660
OG0002711	Prbj.g_00052	Prbk.g_01669
OG0002712	Prbj.g_02628	Prbk.g_02663
OG0002713	Prbj.g_02622	Prbk.g_02669
OG0002714	Prbj.g_00674	Prbk.g_01678
OG0002715	Prbj.g_00675	Prbk.g_01679
OG0002716	Prbj.g_00682	Prbk.g_01686
OG0002717	Prbj.g_00683	Prbk.g_01687
OG0002718	Prbj.g_00684	Prbk.g_01688
OG0002719	Prbj.g_00685	Prbk.g_01689
OG0002720	Prbj.g_00686	Prbk.g_01690
OG0002721	Prbj.g_00692	Prbk.g_01696
OG0002722	Prbj.g_00695	Prbk.g_01699
OG0002723	Prbj.g_00699	Prbk.g_01703
OG0002724	Prbj.g_00700	Prbk.g_01704
OG0002725	Prbj.g_00701	Prbk.g_01705
OG0002726	Prbj.g_00702	Prbk.g_01706
OG0002727	Prbj.g_00709	Prbk.g_01714
OG0002728	Prbj.g_00710	Prbk.g_01715
OG0002729	Prbj.g_00713	Prbk.g_01719
OG0002730	Prbj.g_00714	Prbk.g_01720
OG0002731	Prbj.g_00717	Prbk.g_01723
OG0002732	Prbj.g_00718	Prbk.g_01724
OG0002733	Prbj.g_00721	Prbk.g_01727
OG0002734	Prbj.g_00723	Prbk.g_01729
OG0002735	Prbj.g_00732	Prbk.g_01738
OG0002736	Prbj.g_01122	Prbk.g_01959
OG0002737	Prbj.g_00217	Prbk.g_02677
OG0002738	Prbj.g_00742	Prbk.g_01748
OG0002739	Prbj.g_00743	Prbk.g_01749
OG0002740	Prbj.g_01036	Prbk.g_00239
OG0002741	Prbj.g_00747	Prbk.g_01753
OG0002742	Prbj.g_00748	Prbk.g_01754
OG0002743	Prbj.g_00756	Prbk.g_01762
OG0002744	Prbj.g_00761	Prbk.g_01768
OG0002745	Prbj.g_00763	Prbk.g_01770
OG0002746	Prbj.g_00766	Prbk.g_01773
OG0002747	Prbj.g_00770	Prbk.g_01777
OG0002748	Prbj.g_00771	Prbk.g_01778
OG0002749	Prbj.g_00772	Prbk.g_01779
OG0002750	Prbj.g_00774	Prbk.g_01781
OG0002751	Prbj.g_00775	Prbk.g_01782
OG0002752	Prbj.g_00776	Prbk.g_01783
OG0002753	Prbj.g_00784	Prbk.g_01792
OG0002754	Prbj.g_02675	Prbk.g_00086
OG0002755	Prbj.g_01119	Prbk.g_01962
OG0002756	Prbj.g_01118	Prbk.g_01963
OG0002757	Prbj.g_01103	Prbk.g_01944
OG0002758	Prbj.g_01091	Prbk.g_01956
OG0002759	Prbj.g_00945	Prbk.g_01803
OG0002760	Prbj.g_00941	Prbk.g_01807
OG0002761	Prbj.g_00940	Prbk.g_01808
OG0002762	Prbj.g_00930	Prbk.g_01818
OG0002763	Prbj.g_00923	Prbk.g_01825
OG0002764	Prbj.g_00922	Prbk.g_01826
OG0002765	Prbj.g_00918	Prbk.g_01830
OG0002766	Prbj.g_00917	Prbk.g_01831
OG0002767	Prbj.g_00916	Prbk.g_01832
OG0002768	Prbj.g_00915	Prbk.g_01833
OG0002769	Prbj.g_00914	Prbk.g_01834
OG0002770	Prbj.g_00911	Prbk.g_01837
OG0002771	Prbj.g_00910	Prbk.g_01838
OG0002772	Prbj.g_00909	Prbk.g_01839
OG0002773	Prbj.g_00906	Prbk.g_01842
OG0002774	Prbj.g_00905	Prbk.g_01843
OG0002775	Prbj.g_00903	Prbk.g_01845
OG0002776	Prbj.g_01852	Prbk.g_00070
OG0002777	Prbj.g_01853	Prbk.g_00071
OG0002778	Prbj.g_01854	Prbk.g_00072
OG0002779	Prbj.g_01855	Prbk.g_00073
OG0002780	Prbj.g_02177	Prbk.g_00620
OG0002781	Prbj.g_02188	Prbk.g_00609
OG0002782	Prbj.g_02211	Prbk.g_00586
OG0002783	Prbj.g_02218	Prbk.g_00579
OG0002784	Prbj.g_02221	Prbk.g_00576
OG0002785	Prbj.g_02223	Prbk.g_00574
OG0002786	Prbj.g_02226	Prbk.g_00571
OG0002787	Prbj.g_02228	Prbk.g_00569
OG0002788	Prbj.g_02230	Prbk.g_00567
OG0002789	Prbj.g_02233	Prbk.g_00564
OG0002790	Prbj.g_02234	Prbk.g_00563
OG0002791	Prbj.g_02242	Prbk.g_02298
OG0002792	Prbj.g_02244	Prbk.g_02300
OG0002793	Prbj.g_02246	Prbk.g_02302
OG0002794	Prbj.g_02256	Prbk.g_02312
OG0002795	Prbj.g_02258	Prbk.g_02314
OG0002796	Prbj.g_02262	Prbk.g_02318
OG0002797	Prbj.g_02265	Prbk.g_02321
OG0002798	Prbj.g_02266	Prbk.g_02322
OG0002799	Prbj.g_02267	Prbk.g_02323
OG0002800	Prbj.g_02285	Prbk.g_02341
OG0002801	Prbj.g_02286	Prbk.g_02342
OG0002802	Prbj.g_02287	Prbk.g_02343
OG0002803	Prbj.g_02288	Prbk.g_02344
OG0002804	Prbj.g_02289	Prbk.g_02345
OG0002805	Prbj.g_02291	Prbk.g_02347
OG0002806	Prbj.g_02300	Prbk.g_02356
OG0002807	Prbj.g_02307	Prbk.g_02363
OG0002808	Prbj.g_02313	Prbk.g_02369
OG0002809	Prbj.g_02317	Prbk.g_02373
OG0002810	Prbj.g_02322	Prbk.g_02378
OG0002811	Prbj.g_02328	Prbk.g_02384
OG0002812	Prbj.g_02356	Prbk.g_02412
OG0002813	Prbj.g_02360	Prbk.g_02416
OG0002814	Prbj.g_02362	Prbk.g_02418
OG0002815	Prbj.g_02365	Prbk.g_02421
OG0002816	Prbj.g_02367	Prbk.g_02423
OG0002817	Prbj.g_02371	Prbk.g_02427
OG0002818	Prbj.g_02374	Prbk.g_02430
OG0002819	Prbj.g_02375	Prbk.g_02431
OG0002820	Prbj.g_02376	Prbk.g_02432
OG0002821	Prbj.g_02387	Prbk.g_02443
OG0002822	Prbj.g_02390	Prbk.g_02446
OG0002823	Prbj.g_02398	Prbk.g_02454
OG0002824	Prbj.g_02426	Prbk.g_02482
OG0002825	Prbj.g_02444	Prbk.g_02500
OG0002826	Prbj.g_02445	Prbk.g_02501
OG0002827	Prbj.g_02446	Prbk.g_02502
OG0002828	Prbj.g_02447	Prbk.g_02503
OG0002829	Prbj.g_02448	Prbk.g_02504
OG0002830	Prbj.g_02450	Prbk.g_02506
OG0002831	Prbj.g_02451	Prbk.g_02507
OG0002832	Prbj.g_02456	Prbk.g_02512
OG0002833	Prbj.g_02461	Prbk.g_02517
OG0002834	Prbj.g_02468	Prbk.g_02524
OG0002835	Prbj.g_02469	Prbk.g_02525
OG0002836	Prbj.g_02472	Prbk.g_02528
OG0002837	Prbj.g_02489	Prbk.g_02545
OG0002838	Prbj.g_02493	Prbk.g_02549
OG0002839	Prbj.g_02494	Prbk.g_02550
OG0002840	Prbj.g_02495	Prbk.g_02551
OG0002841	Prbj.g_02497	Prbk.g_02553
OG0002842	Prbj.g_02506	Prbk.g_02562
OG0002843	Prbj.g_02510	Prbk.g_02566
OG0002844	Prbj.g_02516	Prbk.g_02572
OG0002845	Prbj.g_02520	Prbk.g_02577
OG0002846	Prbj.g_02524	Prbk.g_02581
OG0002847	Prbj.g_02527	Prbk.g_02584
OG0002848	Prbj.g_02530	Prbk.g_02587
OG0002849	Prbj.g_02534	Prbk.g_02592
OG0002850	Prbj.g_02536	Prbk.g_02594
OG0002851	Prbj.g_02540	Prbk.g_02598
OG0002852	Prbj.g_02541	Prbk.g_02599
OG0002853	Prbj.g_02542	Prbk.g_02600
OG0002854	Prbj.g_02543	Prbk.g_02601
OG0002855	Prbj.g_02556	Prbk.g_02614
OG0002856	Prbj.g_02557	Prbk.g_02615
OG0002857	Prbj.g_02562	Prbk.g_02620
OG0002858	Prbj.g_02572	Prbk.g_02630
OG0002859	Prbj.g_02582	Prbk.g_02640
OG0002860	Prbj.g_02583	Prbk.g_02641
OG0002861	Prbj.g_02584	Prbk.g_02642
OG0002862	Prbj.g_02588	Prbk.g_02646
OG0002863	Prbj.g_02595	Prbk.g_02653
OG0002864	Prbj.g_00795	Prbk.g_00737
OG0002865	Prbj.g_00796	Prbk.g_00736
OG0002866	Prbj.g_00797	Prbk.g_00735
OG0002867	Prbj.g_00801	Prbk.g_00731
OG0002868	Prbj.g_00808	Prbk.g_00724
OG0002869	Prbj.g_00810	Prbk.g_00722
OG0002870	Prbj.g_00811	Prbk.g_00721
OG0002871	Prbj.g_02706	Prbk.g_00705
OG0002872	Prbj.g_02703	Prbk.g_02699
OG0002873	Prbj.g_01295	Prbk.g_01936
OG0002874	Prbj.g_01292	Prbk.g_01939
OG0002876	Prbj.g_01042	Prbk.g_00245
OG0002877	Prbj.g_01048	Prbk.g_00251
OG0002878	Prbj.g_01059	Prbk.g_00262
OG0002879	Prbj.g_01060	Prbk.g_00263
OG0002880	Prbj.g_01081	Prbk.g_00284
OG0002881	Prbj.g_00644	Prbk.g_01224
OG0002882	Prbj.g_00658	Prbk.g_01210
OG0002883	Prbj.g_00664	Prbk.g_01204
OG0002884	Prbj.g_00665	Prbk.g_01203
OG0002885	Prbj.g_00668	Prbk.g_01200
OG0002886	Prbj.g_00126	Prbk.g_02115
OG0002887	Prbj.g_00133	Prbk.g_02108
OG0002888	Prbj.g_00135	Prbk.g_02106
OG0002889	Prbj.g_00138	Prbk.g_02103
OG0002890	Prbj.g_00141	Prbk.g_02100
OG0002891	Prbj.g_00144	Prbk.g_02096
OG0002892	Prbj.g_00145	Prbk.g_02095
OG0002893	Prbj.g_00146	Prbk.g_02094
OG0002894	Prbj.g_00147	Prbk.g_02093
OG0002895	Prbj.g_00149	Prbk.g_02091
OG0002896	Prbj.g_00153	Prbk.g_02087
OG0002897	Prbj.g_00154	Prbk.g_02086
OG0002898	Prbj.g_00155	Prbk.g_02085
OG0002899	Prbj.g_00157	Prbk.g_02083
OG0002900	Prbj.g_00224	Prbk.g_00697
OG0002901	Prbj.g_01890	Prbk.g_00297
OG0002902	Prbj.g_00116	Prbk.g_00312
OG0002903	Prbj.g_00115	Prbk.g_00313
OG0002904	Prbj.g_00114	Prbk.g_00314
OG0002905	Prbj.g_00173	Prbk.g_01372
OG0002906	Prbj.g_00078	Prbk.g_00350
OG0002907	Prbj.g_00096	Prbk.g_00332
OG0002908	Prbj.g_00090	Prbk.g_00338
OG0002909	Prbj.g_00088	Prbk.g_00340
OG0002910	Prbj.g_00069	Prbk.g_00359
OG0002911	Prbj.g_00066	Prbk.g_00362
OG0002912	Prbj.g_00062	Prbk.g_00366
OG0002913	Prbj.g_00061	Prbk.g_00367
OG0002914	Prbj.g_00060	Prbk.g_00368
OG0002915	Prbj.g_00327	Prbk.g_00885
OG0002916	Prbj.g_00329	Prbk.g_00883
OG0002917	Prbj.g_00344	Prbk.g_00868
OG0002918	Prbj.g_00349	Prbk.g_00863
OG0002919	Prbj.g_00355	Prbk.g_00857
OG0002920	Prbj.g_00366	Prbk.g_00846
OG0002921	Prbj.g_00369	Prbk.g_00843
OG0002922	Prbj.g_00381	Prbk.g_00830
OG0002923	Prbj.g_00411	Prbk.g_00800
OG0002924	Prbj.g_00992	Prbk.g_00955
OG0002925	Prbj.g_02637	Prbk.g_01924
OG0002926	Prbj.g_02642	Prbk.g_01919
OG0002927	Prbj.g_01338	Prbk.g_01015
OG0002928	Prbj.g_01339	Prbk.g_01014
OG0002929	Prbj.g_01348	Prbk.g_01005
OG0002930	Prbj.g_01351	Prbk.g_01002
OG0002931	Prbj.g_01363	Prbk.g_00375
OG0002932	Prbj.g_01365	Prbk.g_00377
OG0002933	Prbj.g_01367	Prbk.g_00379
OG0002934	Prbj.g_01368	Prbk.g_00380
OG0002935	Prbj.g_01370	Prbk.g_00382
OG0002936	Prbj.g_01371	Prbk.g_00383
OG0002937	Prbj.g_01383	Prbk.g_00395
OG0002938	Prbj.g_01384	Prbk.g_00396
OG0002939	Prbj.g_01387	Prbk.g_00399
OG0002940	Prbj.g_01396	Prbk.g_00408
OG0002941	Prbj.g_01398	Prbk.g_00410
OG0002942	Prbj.g_01412	Prbk.g_00424
OG0002943	Prbj.g_01421	Prbk.g_00433
OG0002944	Prbj.g_01434	Prbk.g_00446
OG0002945	Prbj.g_01435	Prbk.g_00447
OG0002946	Prbj.g_01440	Prbk.g_00452
OG0002947	Prbj.g_01472	Prbk.g_00484
OG0002948	Prbj.g_01473	Prbk.g_00485
OG0002949	Prbj.g_01474	Prbk.g_00486
OG0002950	Prbj.g_01479	Prbk.g_00491
OG0002951	Prbj.g_01482	Prbk.g_00494
OG0002952	Prbj.g_01483	Prbk.g_00495
OG0002953	Prbj.g_01489	Prbk.g_00501
OG0002954	Prbj.g_01491	Prbk.g_00503
OG0002955	Prbj.g_01497	Prbk.g_00509
OG0002956	Prbj.g_01499	Prbk.g_00511
OG0002957	Prbj.g_01503	Prbk.g_00515
OG0002958	Prbj.g_01534	Prbk.g_00546
OG0002959	Prbj.g_01536	Prbk.g_00548
OG0002960	Prbj.g_01544	Prbk.g_00556
OG0002961	Prbj.g_00548	Prbk.g_00746
OG0002962	Prbj.g_00547	Prbk.g_00747
OG0002963	Prbj.g_00508	Prbk.g_00786
OG0002964	Prbj.g_00506	Prbk.g_00788
OG0002965	Prbj.g_01136	Prbk.g_01282
OG0002966	Prbj.g_01139	Prbk.g_01279
OG0002967	Prbj.g_01144	Prbk.g_01274
OG0002968	Prbj.g_01145	Prbk.g_01273
OG0002969	Prbj.g_01147	Prbk.g_01271
OG0002970	Prbj.g_01149	Prbk.g_01269
OG0002971	Prbj.g_01150	Prbk.g_01268
OG0002972	Prbj.g_01153	Prbk.g_01265
OG0002973	Prbj.g_01156	Prbk.g_01262
OG0002974	Prbj.g_00286	Prbk.g_00634
OG0002975	Prbj.g_00285	Prbk.g_00635
OG0002976	Prbj.g_00283	Prbk.g_00637
OG0002977	Prbj.g_00282	Prbk.g_00638
OG0002978	Prbj.g_00281	Prbk.g_00639
OG0002979	Prbj.g_00280	Prbk.g_00640
OG0002980	Prbj.g_00277	Prbk.g_00643
OG0002981	Prbj.g_00275	Prbk.g_00645
OG0002982	Prbj.g_00274	Prbk.g_00646
OG0002983	Prbj.g_00273	Prbk.g_00647
OG0002984	Prbj.g_00260	Prbk.g_00660
OG0002985	Prbj.g_00257	Prbk.g_00663
