Orthogroup	Prax	Prbi
OG0001790	Prax.g_00423	Prbi.g_00798
OG0001791	Prax.g_00390	Prbi.g_00830
OG0001793	Prax.g_01940	Prbi.g_01348
OG0001794	Prax.g_01938	Prbi.g_01350
OG0001796	Prax.g_01773	Prbi.g_01716, Prbi.g_01280
OG0001797	Prax.g_01583, Prax.g_01595	Prbi.g_01732
OG0001808	Prax.g_00784	Prbi.g_00416
OG0001809	Prax.g_00774	Prbi.g_00428
OG0001810	Prax.g_00416	Prbi.g_00804
OG0001811	Prax.g_00402	Prbi.g_00818
OG0001812	Prax.g_00401	Prbi.g_00819
OG0001813	Prax.g_00400	Prbi.g_00820
OG0001814	Prax.g_00399	Prbi.g_00821
OG0001815	Prax.g_00306	Prbi.g_00914
OG0001816	Prax.g_01165	Prbi.g_01046
OG0001817	Prax.g_00136	Prbi.g_01151
OG0001818	Prax.g_00139	Prbi.g_01154
OG0001819	Prax.g_01941	Prbi.g_01346
OG0001820	Prax.g_01922	Prbi.g_01368
OG0001824	Prax.g_01603	Prbi.g_01721
OG0001826	Prax.g_01923	Prbi.g_01367
OG0001827	Prax.g_00495	Prbi.g_01309
OG0001835	Prax.g_00830	Prbi.g_00367
OG0001836	Prax.g_00781	Prbi.g_00419
OG0001838	Prax.g_01946	Prbi.g_01343
OG0001839	Prax.g_01934	Prbi.g_01354
OG0001841	Prax.g_01911	Prbi.g_01379
OG0001846	Prax.g_01644	Prbi.g_01674
OG0001847	Prax.g_01596	Prbi.g_01730
OG0001849	Prax.g_00158	Prbi.g_01171
OG0001856	Prax.g_00917	Prbi.g_00282
OG0001859	Prax.g_00142	Prbi.g_01157
OG0001860	Prax.g_00143	Prbi.g_01158
OG0001861	Prax.g_00152	Prbi.g_01167
OG0001862	Prax.g_00506	Prbi.g_01312
OG0001863	Prax.g_01966	Prbi.g_01316
OG0001867	Prax.g_01967	Prbi.g_01315
OG0001871	Prax.g_00497	Prbi.g_01308
OG0001901	Prax.g_00902	Prbi.g_00297
OG0001902	Prax.g_01968	Prbi.g_01305
OG0001904	Prax.g_01584	Prbi.g_01731
OG0001906	Prax.g_00411	Prbi.g_00809
OG0001944	Prax.g_01164	Prbi.g_01045
OG0001947	Prax.g_01592	Prbi.g_01735
OG0001963	Prax.g_00629	Prbi.g_00064, Prbi.g_01882
OG0001981	Prax.g_00505	Prbi.g_01313
OG0001982	Prax.g_01955	Prbi.g_01334
OG0001983	Prax.g_01950	Prbi.g_01338
OG0001988	Prax.g_01577	Prbi.g_01752
OG0001989	Prax.g_01730	Prbi.g_00738
OG0002016	Prax.g_01949	Prbi.g_01340
OG0002021	Prax.g_00631	Prbi.g_01887
OG0002023	Prax.g_01812	Prbi.g_01470
OG0002048	Prax.g_00406	Prbi.g_00814
OG0002111	Prax.g_01953	Prbi.g_01322
OG0002116	Prax.g_01417	Prbi.g_02029
OG0002122	Prax.g_01729	Prbi.g_00737
OG0002129	Prax.g_00498	Prbi.g_01043
OG0002131	Prax.g_00521	Prbi.g_01411
OG0002158	Prax.g_01574	Prbi.g_00160
OG0002163	Prax.g_01788	Prbi.g_01570
OG0002168	Prax.g_01594	Prbi.g_01733
OG0002170	Prax.g_00773	Prbi.g_00429
OG0002174	Prax.g_00515, Prax.g_00510	Prbi.g_01534
OG0002175	Prax.g_00314	Prbi.g_00906
OG0002177	Prax.g_01830	Prbi.g_01468
OG0002232	Prax.g_01597	Prbi.g_01729
OG0002238	Prax.g_01570	Prbi.g_01544
OG0002321	Prax.g_00260	Prbi.g_01269
OG0002355	Prax.g_01579	Prbi.g_01750
OG0002392	Prax.g_01241	Prbi.g_01123
OG0002492	Prax.g_00504	Prbi.g_01314
OG0002497	Prax.g_01598	Prbi.g_01728
OG0002526	Prax.g_01104	Prbi.g_00122
OG0002528	Prax.g_01784	Prbi.g_01526
OG0003300	Prax.g_01937	Prbi.g_01351
OG0003492	Prax.g_00446	Prbi.g_00771
OG0004214	Prax.g_01576	Prbi.g_01753
