Orthogroup	Praq	Prar
OG0002376	Praq.g_00020	Prar.g_00735
OG0002377	Praq.g_00054	Prar.g_01168
OG0002378	Praq.g_01297	Prar.g_01299
OG0002379	Praq.g_01248	Prar.g_00587
OG0002414	Praq.g_01284	Prar.g_01312
OG0002421	Praq.g_00231	Prar.g_00857
OG0002423	Praq.g_00064	Prar.g_01178
OG0002424	Praq.g_00027	Prar.g_00728
OG0002425	Praq.g_00254	Prar.g_00379
OG0002426	Praq.g_00249	Prar.g_00384
OG0002427	Praq.g_00063	Prar.g_01177
OG0002428	Praq.g_01149	Prar.g_00456
OG0002478	Praq.g_01131	Prar.g_00474
OG0002480	Praq.g_00225	Prar.g_00863
OG0002482	Praq.g_01155	Prar.g_00450
OG0002484	Praq.g_01135	Prar.g_00470
OG0002485	Praq.g_01139	Prar.g_00466
OG0002488	Praq.g_00256	Prar.g_00377
OG0002489	Praq.g_01140	Prar.g_00465
OG0002554	Praq.g_00616	Prar.g_01632
OG0002556	Praq.g_00269	Prar.g_00364
OG0002557	Praq.g_00268	Prar.g_00365
OG0002558	Praq.g_00267	Prar.g_00366
OG0002560	Praq.g_01148	Prar.g_00457
OG0002561	Praq.g_01947	Prar.g_00561
OG0002617	Praq.g_01183	Prar.g_00421
OG0002620	Praq.g_01152	Prar.g_00453
OG0002621	Praq.g_00048	Prar.g_01162
OG0002623	Praq.g_00038	Prar.g_00717
OG0002624	Praq.g_01174	Prar.g_00430
OG0002625	Praq.g_01162	Prar.g_00442
OG0002627	Praq.g_00259	Prar.g_00374
OG0002628	Praq.g_00837	Prar.g_01538
OG0002694	Praq.g_00009	Prar.g_00745
OG0002695	Praq.g_00255	Prar.g_00378
OG0002696	Praq.g_00051	Prar.g_01165
OG0002696	Praq.g_00036	Prar.g_00719
OG0002697	Praq.g_01505	Prar.g_01791
OG0002698	Praq.g_00563	Prar.g_01578
OG0002771	Praq.g_00230	Prar.g_00858
OG0002777	Praq.g_00082	Prar.g_01005
OG0002779	Praq.g_00127	Prar.g_00961
OG0002780	Praq.g_00858	Prar.g_01559
OG0002780	Praq.g_00549	Prar.g_01563
OG0002781	Praq.g_00049	Prar.g_01163
OG0002781	Praq.g_00551	Prar.g_01566
OG0002782	Praq.g_01132	Prar.g_00473
OG0002783	Praq.g_00572	Prar.g_01588
OG0002885	Praq.g_01949	Prar.g_00563
OG0002891	Praq.g_00550	Prar.g_01564
OG0002895	Praq.g_00150	Prar.g_00938
OG0002896	Praq.g_00210	Prar.g_00878
OG0002897	Praq.g_00233	Prar.g_00855
OG0002898	Praq.g_00861	Prar.g_01009
OG0002900	Praq.g_00623	Prar.g_01639
OG0003020	Praq.g_01457	Prar.g_01743
OG0003024	Praq.g_00215	Prar.g_00873
OG0003025	Praq.g_00229	Prar.g_00859
OG0003026	Praq.g_00232	Prar.g_00856
OG0003027	Praq.g_00240	Prar.g_00848
OG0003029	Praq.g_00077	Prar.g_01191
OG0003030	Praq.g_01147	Prar.g_00458
OG0003168	Praq.g_00152	Prar.g_00936
OG0003169	Praq.g_00043	Prar.g_01157
OG0003170	Praq.g_00072	Prar.g_01186
OG0003171	Praq.g_01141	Prar.g_00464
OG0003172	Praq.g_01146	Prar.g_00459
OG0003173	Praq.g_01558	Prar.g_01843
OG0003174	Praq.g_00578	Prar.g_01594
OG0003175	Praq.g_00555	Prar.g_01570
OG0003245	Praq.g_01950	Prar.g_00564
OG0003341	Praq.g_00024	Prar.g_00731
OG0003343	Praq.g_00624	Prar.g_01640
OG0003348	Praq.g_00260	Prar.g_00373
OG0003351	Praq.g_00207	Prar.g_00881
OG0003352	Praq.g_00226	Prar.g_00862
OG0003353	Praq.g_00244	Prar.g_00844
OG0003354	Praq.g_00929	Prar.g_01092
OG0003355	Praq.g_00854	Prar.g_01555
OG0003356	Praq.g_00853	Prar.g_01554
OG0003357	Praq.g_00042	Prar.g_01156
OG0003358	Praq.g_00061	Prar.g_01175
OG0003359	Praq.g_01405	Prar.g_01195
OG0003360	Praq.g_01214	Prar.g_00391
OG0003361	Praq.g_00580	Prar.g_01596
OG0003362	Praq.g_00579	Prar.g_01595
OG0003363	Praq.g_00576	Prar.g_01592
OG0003364	Praq.g_00575	Prar.g_01591
OG0003365	Praq.g_00574	Prar.g_01590
OG0003366	Praq.g_00573	Prar.g_01589
OG0003367	Praq.g_00553	Prar.g_01568
OG0003633	Praq.g_00050	Prar.g_01164
OG0003634	Praq.g_01396	Prar.g_01200
OG0003640	Praq.g_00206	Prar.g_00882
OG0003641	Praq.g_00212	Prar.g_00876
OG0003642	Praq.g_00275	Prar.g_00358
OG0003643	Praq.g_00248	Prar.g_00385
OG0003644	Praq.g_00247	Prar.g_00386
OG0003645	Praq.g_00245	Prar.g_00388
OG0003646	Praq.g_00856	Prar.g_01557
OG0003647	Praq.g_00057	Prar.g_01171
OG0003648	Praq.g_00070	Prar.g_01184
OG0003649	Praq.g_00565	Prar.g_01580
OG0003650	Praq.g_00564	Prar.g_01579
OG0003651	Praq.g_00562	Prar.g_01577
OG0003652	Praq.g_01944	Prar.g_00558
OG0003653	Praq.g_01251	Prar.g_00584
OG0003654	Praq.g_01249	Prar.g_00586
OG0003655	Praq.g_01245	Prar.g_00590
OG0004018	Praq.g_01453	Prar.g_01739
OG0004025	Praq.g_00203	Prar.g_00885
OG0004026	Praq.g_00204	Prar.g_00884
OG0004027	Praq.g_00205	Prar.g_00883
OG0004028	Praq.g_00213	Prar.g_00875
OG0004029	Praq.g_00214	Prar.g_00874
OG0004030	Praq.g_00223	Prar.g_00865
OG0004031	Praq.g_00273	Prar.g_00360
OG0004032	Praq.g_00251	Prar.g_00382
OG0004033	Praq.g_00250	Prar.g_00383
OG0004034	Praq.g_00246	Prar.g_00387
OG0004035	Praq.g_00242	Prar.g_00846
OG0004036	Praq.g_00241	Prar.g_00847
OG0004037	Praq.g_00239	Prar.g_00849
OG0004038	Praq.g_00237	Prar.g_00851
OG0004039	Praq.g_00236	Prar.g_00852
OG0004040	Praq.g_00836	Prar.g_01537
OG0004526	Praq.g_00149	Prar.g_00939
OG0004527	Praq.g_00153	Prar.g_00935
OG0004528	Praq.g_00155	Prar.g_00933
OG0004529	Praq.g_00211	Prar.g_00877
OG0004530	Praq.g_00029	Prar.g_00726
OG0004531	Praq.g_00274	Prar.g_00359
OG0004532	Praq.g_00272	Prar.g_00361
OG0004533	Praq.g_00266	Prar.g_00367
OG0004534	Praq.g_00264	Prar.g_00369
OG0004535	Praq.g_00263	Prar.g_00370
OG0004536	Praq.g_00262	Prar.g_00371
OG0004537	Praq.g_00238	Prar.g_00850
OG0004538	Praq.g_00860	Prar.g_01008
OG0004540	Praq.g_00068	Prar.g_01182
OG0004541	Praq.g_00069	Prar.g_01183
OG0004542	Praq.g_01215	Prar.g_00390
OG0004543	Praq.g_00577	Prar.g_01593
OG0004544	Praq.g_00571	Prar.g_01587
OG0004545	Praq.g_00570	Prar.g_01586
OG0004546	Praq.g_00569	Prar.g_01585
OG0004547	Praq.g_00568	Prar.g_01584
OG0004548	Praq.g_01670	Prar.g_00389
OG0004549	Praq.g_01859	Prar.g_00184
OG0004550	Praq.g_01260	Prar.g_00575
OG0004551	Praq.g_01250	Prar.g_00585
OG0004552	Praq.g_01247	Prar.g_00588
OG0005649	Praq.g_00060	Prar.g_01174
OG0005651	Praq.g_01951	Prar.g_00565
