Orthogroup	Praq	Prac
OG0002377	Praq.g_00054	Prac.g_00888
OG0002378	Praq.g_01297	Prac.g_01021
OG0002379	Praq.g_01248	Prac.g_01899
OG0002414	Praq.g_01284	Prac.g_01034
OG0002421	Praq.g_00231	Prac.g_00271
OG0002423	Praq.g_00064	Prac.g_00897
OG0002424	Praq.g_00027	Prac.g_00291
OG0002425	Praq.g_00254	Prac.g_00451
OG0002426	Praq.g_00249	Prac.g_00456
OG0002427	Praq.g_00063	Prac.g_00896
OG0002428	Praq.g_01149	Prac.g_01139
OG0002478	Praq.g_01131	Prac.g_01121
OG0002480	Praq.g_00225	Prac.g_00265
OG0002482	Praq.g_01155	Prac.g_01145
OG0002484	Praq.g_01135	Prac.g_01125
OG0002485	Praq.g_01139	Prac.g_01129
OG0002488	Praq.g_00256	Prac.g_00449
OG0002489	Praq.g_01140	Prac.g_01130
OG0002554	Praq.g_00616	Prac.g_01527
OG0002556	Praq.g_00269	Prac.g_00436
OG0002557	Praq.g_00268	Prac.g_00437
OG0002558	Praq.g_00267	Prac.g_00438
OG0002559	Praq.g_01403	Prac.g_00916
OG0002560	Praq.g_01148	Prac.g_01138
OG0002561	Praq.g_01947	Prac.g_01874
OG0002617	Praq.g_01183	Prac.g_01173
OG0002620	Praq.g_01152	Prac.g_01142
OG0002621	Praq.g_00048	Prac.g_00882
OG0002623	Praq.g_00038	Prac.g_00281
OG0002624	Praq.g_01174	Prac.g_01164
OG0002625	Praq.g_01162	Prac.g_01152
OG0002627	Praq.g_00259	Prac.g_00446
OG0002628	Praq.g_00837	Prac.g_00663
OG0002694	Praq.g_00009	Prac.g_00309
OG0002695	Praq.g_00255	Prac.g_00450
OG0002696	Praq.g_00051	Prac.g_00885
OG0002697	Praq.g_01505	Prac.g_01369
OG0002698	Praq.g_00563	Prac.g_01581
OG0002771	Praq.g_00230	Prac.g_00270
OG0002777	Praq.g_00082	Prac.g_01957
OG0002779	Praq.g_00127	Prac.g_00169
OG0002780	Praq.g_00858	Prac.g_00635
OG0002780	Praq.g_00549	Prac.g_01596
OG0002781	Praq.g_00049	Prac.g_00883
OG0002781	Praq.g_00551	Prac.g_01593
OG0002782	Praq.g_01132	Prac.g_01122
OG0002783	Praq.g_00572	Prac.g_01571
OG0002891	Praq.g_00550	Prac.g_01595
OG0002895	Praq.g_00150	Prac.g_00192
OG0002896	Praq.g_00210	Prac.g_00250
OG0002897	Praq.g_00233	Prac.g_00273
OG0002898	Praq.g_00861	Prac.g_00566
OG0002900	Praq.g_00623	Prac.g_01520
OG0003020	Praq.g_01457	Prac.g_01417
OG0003024	Praq.g_00215	Prac.g_00255
OG0003025	Praq.g_00229	Prac.g_00269
OG0003026	Praq.g_00232	Prac.g_00272
OG0003027	Praq.g_00240	Prac.g_00465
OG0003029	Praq.g_00077	Prac.g_00910
OG0003030	Praq.g_01147	Prac.g_01137
OG0003168	Praq.g_00152	Prac.g_00657, Prac.g_00194
OG0003169	Praq.g_00043	Prac.g_00877
OG0003170	Praq.g_00072	Prac.g_00905
OG0003171	Praq.g_01141	Prac.g_01131
OG0003172	Praq.g_01146	Prac.g_01136
OG0003173	Praq.g_01558	Prac.g_01317
OG0003174	Praq.g_00578	Prac.g_01565
OG0003175	Praq.g_00555	Prac.g_01589
OG0003341	Praq.g_00024	Prac.g_00294
OG0003343	Praq.g_00624	Prac.g_01519
OG0003348	Praq.g_00260	Prac.g_00445
OG0003351	Praq.g_00207	Prac.g_00247
OG0003352	Praq.g_00226	Prac.g_00266
OG0003353	Praq.g_00244	Prac.g_00461
OG0003354	Praq.g_00929	Prac.g_00498
OG0003355	Praq.g_00854	Prac.g_00639
OG0003356	Praq.g_00853	Prac.g_00640
OG0003357	Praq.g_00042	Prac.g_00876
OG0003358	Praq.g_00061	Prac.g_00894
OG0003359	Praq.g_01405	Prac.g_00914
OG0003360	Praq.g_01214	Prac.g_01203
OG0003361	Praq.g_00580	Prac.g_01563
OG0003362	Praq.g_00579	Prac.g_01564
OG0003363	Praq.g_00576	Prac.g_01567
OG0003364	Praq.g_00575	Prac.g_01568
OG0003365	Praq.g_00574	Prac.g_01569
OG0003366	Praq.g_00573	Prac.g_01570
OG0003367	Praq.g_00553	Prac.g_01591
OG0003633	Praq.g_00050	Prac.g_00884
OG0003634	Praq.g_01396	Prac.g_00922
OG0003640	Praq.g_00206	Prac.g_00246
OG0003641	Praq.g_00212	Prac.g_00252
OG0003642	Praq.g_00275	Prac.g_00430
OG0003643	Praq.g_00248	Prac.g_00457
OG0003644	Praq.g_00247	Prac.g_00458
OG0003645	Praq.g_00245	Prac.g_00460
OG0003646	Praq.g_00856	Prac.g_00637
OG0003647	Praq.g_00057	Prac.g_00891
OG0003648	Praq.g_00070	Prac.g_00903
OG0003649	Praq.g_00565	Prac.g_01579
OG0003650	Praq.g_00564	Prac.g_01580
OG0003651	Praq.g_00562	Prac.g_01582
OG0003652	Praq.g_01944	Prac.g_01871
OG0003653	Praq.g_01251	Prac.g_01896
OG0003654	Praq.g_01249	Prac.g_01898
OG0003655	Praq.g_01245	Prac.g_01902
OG0004025	Praq.g_00203	Prac.g_00243
OG0004026	Praq.g_00204	Prac.g_00244
OG0004027	Praq.g_00205	Prac.g_00245
OG0004028	Praq.g_00213	Prac.g_00253
OG0004029	Praq.g_00214	Prac.g_00254
OG0004030	Praq.g_00223	Prac.g_00263
OG0004031	Praq.g_00273	Prac.g_00432
OG0004032	Praq.g_00251	Prac.g_00454
OG0004033	Praq.g_00250	Prac.g_00455
OG0004034	Praq.g_00246	Prac.g_00459
OG0004035	Praq.g_00242	Prac.g_00463
OG0004036	Praq.g_00241	Prac.g_00464
OG0004037	Praq.g_00239	Prac.g_00466
OG0004038	Praq.g_00237	Prac.g_00468
OG0004039	Praq.g_00236	Prac.g_00469
OG0004040	Praq.g_00836	Prac.g_00664
OG0004041	Praq.g_01402	Prac.g_00917
OG0004526	Praq.g_00149	Prac.g_00191
OG0004527	Praq.g_00153	Prac.g_00195
OG0004528	Praq.g_00155	Prac.g_00197
OG0004529	Praq.g_00211	Prac.g_00251
OG0004530	Praq.g_00029	Prac.g_00289
OG0004531	Praq.g_00274	Prac.g_00431
OG0004532	Praq.g_00272	Prac.g_00433
OG0004533	Praq.g_00266	Prac.g_00439
OG0004534	Praq.g_00264	Prac.g_00441
OG0004535	Praq.g_00263	Prac.g_00442
OG0004536	Praq.g_00262	Prac.g_00443
OG0004537	Praq.g_00238	Prac.g_00467
OG0004538	Praq.g_00860	Prac.g_00567
OG0004540	Praq.g_00068	Prac.g_00901
OG0004541	Praq.g_00069	Prac.g_00902
OG0004542	Praq.g_01215	Prac.g_01204
OG0004543	Praq.g_00577	Prac.g_01566
OG0004544	Praq.g_00571	Prac.g_01572
OG0004545	Praq.g_00570	Prac.g_01573
OG0004546	Praq.g_00569	Prac.g_01574
OG0004547	Praq.g_00568	Prac.g_01575
OG0004548	Praq.g_01670	Prac.g_01599
OG0004549	Praq.g_01859	Prac.g_01787
OG0004550	Praq.g_01260	Prac.g_01887
OG0004551	Praq.g_01250	Prac.g_01897
OG0004552	Praq.g_01247	Prac.g_01900
OG0005375	Praq.g_01401	Prac.g_00918
