Orthogroup	Syal	Syas
OG0002182	Syal.g_01222	Syas.g_02712
OG0002183	Syal.g_00782	Syas.g_02472
OG0002184	Syal.g_00779	Syas.g_02476
OG0002185	Syal.g_00769	Syas.g_02504
OG0002186	Syal.g_00618	Syas.g_02653
OG0002187	Syal.g_00617	Syas.g_02654
OG0002188	Syal.g_00581	Syas.g_02689
OG0002189	Syal.g_00580	Syas.g_02690
OG0002190	Syal.g_02985	Syas.g_02730
OG0002191	Syal.g_00532, Syal.g_00530, Syal.g_00531	Syas.g_00477
OG0002192	Syal.g_01686	Syas.g_01140
OG0002194	Syal.g_01759	Syas.g_01068
OG0002195	Syal.g_02273	Syas.g_00669
OG0002196	Syal.g_02224	Syas.g_00611
OG0002197	Syal.g_01956	Syas.g_00544
OG0002198	Syal.g_02613	Syas.g_00722
OG0002199	Syal.g_02617	Syas.g_00728
OG0002200	Syal.g_00371	Syas.g_02819
OG0002201	Syal.g_02742	Syas.g_00860
OG0002202	Syal.g_02743	Syas.g_00859
OG0002203	Syal.g_02744	Syas.g_00858
OG0002204	Syal.g_02762	Syas.g_00843
OG0002205	Syal.g_02780	Syas.g_00820
OG0002207	Syal.g_02800	Syas.g_00799
OG0002208	Syal.g_02891	Syas.g_01258
OG0002209	Syal.g_00355	Syas.g_01533
OG0002210	Syal.g_00307	Syas.g_01559
OG0002211	Syal.g_00267	Syas.g_01597
OG0002212	Syal.g_01051	Syas.g_01874
OG0002213	Syal.g_01057	Syas.g_00922
OG0002214	Syal.g_01181	Syas.g_02005
OG0002229	Syal.g_00187	Syas.g_02128
OG0002231	Syal.g_01612	Syas.g_01444, Syas.g_00772
OG0002235	Syal.g_02235	Syas.g_00616
OG0002238	Syal.g_02071	Syas.g_00306
OG0002239	Syal.g_00559	Syas.g_00024
OG0002241	Syal.g_00477	Syas.g_01347
OG0002244	Syal.g_02093	Syas.g_00244
OG0002245	Syal.g_00548	Syas.g_02246
OG0002248	Syal.g_01799	Syas.g_00986
OG0002249	Syal.g_02368, Syal.g_02383, Syal.g_00722	Syas.g_01325
OG0002250	Syal.g_00783	Syas.g_02471
OG0002251	Syal.g_02982	Syas.g_02733
OG0002253	Syal.g_01613	Syas.g_02866
OG0002254	Syal.g_01900	Syas.g_00200
OG0002255	Syal.g_01971	Syas.g_00528
OG0002256	Syal.g_02645	Syas.g_00768
OG0002257	Syal.g_02569	Syas.g_01101
OG0002258	Syal.g_02763	Syas.g_00842
OG0002259	Syal.g_02834	Syas.g_00067
OG0002260	Syal.g_01754	Syas.g_01064
OG0002277	Syal.g_00168	Syas.g_02105
OG0002288	Syal.g_02841, Syal.g_00377, Syal.g_00376, Syal.g_00375	Syas.g_00249
OG0002289	Syal.g_00479	Syas.g_01349
OG0002292	Syal.g_00948	Syas.g_02280
OG0002297	Syal.g_00386	Syas.g_02828
OG0002298	Syal.g_01975	Syas.g_00506
OG0002299	Syal.g_02013	Syas.g_02253
OG0002301	Syal.g_01566	Syas.g_01416
OG0002302	Syal.g_02877	Syas.g_01273
OG0002303	Syal.g_00549	Syas.g_02247
OG0002305	Syal.g_00825	Syas.g_02417
OG0002308	Syal.g_02219	Syas.g_00605
OG0002309	Syal.g_02464	Syas.g_00234
OG0002330	Syal.g_01805	Syas.g_00035
OG0002332	Syal.g_02070	Syas.g_00305
OG0002333	Syal.g_02072	Syas.g_00307
OG0002335	Syal.g_00378, Syal.g_00379	Syas.g_00357
OG0002352	Syal.g_01665	Syas.g_00978
OG0002354	Syal.g_01990	Syas.g_00462
OG0002355	Syal.g_02539	Syas.g_00484
OG0002359	Syal.g_00415	Syas.g_01295
OG0002382	Syal.g_02906	Syas.g_01244
OG0002390	Syal.g_00942	Syas.g_02287
OG0002394	Syal.g_01028	Syas.g_01869
OG0002395	Syal.g_01294	Syas.g_01365
OG0002401	Syal.g_01666	Syas.g_00398
OG0002402	Syal.g_01838	Syas.g_00990
OG0002403	Syal.g_01731	Syas.g_01041
OG0002408	Syal.g_02546	Syas.g_00825
OG0002411	Syal.g_02452	Syas.g_00564
OG0002440	Syal.g_01916	Syas.g_00217
OG0002443	Syal.g_00970	Syas.g_00470
OG0002444	Syal.g_00055	Syas.g_01685, Syas.g_00084
OG0002447	Syal.g_00478	Syas.g_01348
OG0002452	Syal.g_01164	Syas.g_01976
OG0002464	Syal.g_00766	Syas.g_02507
OG0002466	Syal.g_00658	Syas.g_02575
OG0002473	Syal.g_00930	Syas.g_00018
OG0002474	Syal.g_00219	Syas.g_00224
OG0002494	Syal.g_02768	Syas.g_00838
OG0002519	Syal.g_02139	Syas.g_00963
OG0002524	Syal.g_01546	Syas.g_01403
OG0002527	Syal.g_02559	Syas.g_02762
OG0002528	Syal.g_02561	Syas.g_02760
OG0002529	Syal.g_02531	Syas.g_00055
OG0002537	Syal.g_00945	Syas.g_02284
OG0002541	Syal.g_00306	Syas.g_01560
OG0002543	Syal.g_01082	Syas.g_01899
OG0002563	Syal.g_00071	Syas.g_00428
OG0002589	Syal.g_02111	Syas.g_00896
OG0002592	Syal.g_01032	Syas.g_01868
OG0002593	Syal.g_02964	Syas.g_01437
OG0002601	Syal.g_02560	Syas.g_02761
OG0002602	Syal.g_02523	Syas.g_00128
OG0002607	Syal.g_00462	Syas.g_01332
OG0002611	Syal.g_02140	Syas.g_02193
OG0002612	Syal.g_01495	Syas.g_00885, Syas.g_01932, Syas.g_02780
OG0002622	Syal.g_02076	Syas.g_01892
OG0002637	Syal.g_02502	Syas.g_00895
OG0002643	Syal.g_02377	Syas.g_00924
OG0002648	Syal.g_01058	Syas.g_00058
OG0002649	Syal.g_01059	Syas.g_00057
OG0002650	Syal.g_01060	Syas.g_00056
OG0002665	Syal.g_01500	Syas.g_02449
OG0002666	Syal.g_02157	Syas.g_01383
OG0002669	Syal.g_01368, Syal.g_01422	Syas.g_01158
OG0002677	Syal.g_01237	Syas.g_01721
OG0002678	Syal.g_01565	Syas.g_00653
OG0002680	Syal.g_01903	Syas.g_00202
OG0002681	Syal.g_02092	Syas.g_02257
OG0002681	Syal.g_02821	Syas.g_02256
OG0002683	Syal.g_00483	Syas.g_01358
OG0002685	Syal.g_02144	Syas.g_00513
OG0002711	Syal.g_00278	Syas.g_01097
OG0002734	Syal.g_01046	Syas.g_02587
OG0002736	Syal.g_02275	Syas.g_02133
OG0002753	Syal.g_00015	Syas.g_00958
OG0002755	Syal.g_00060	Syas.g_00087
OG0002760	Syal.g_02733	Syas.g_00870
OG0002761	Syal.g_02610	Syas.g_00927
OG0002765	Syal.g_02087, Syal.g_01494	Syas.g_02779
OG0002804	Syal.g_01496	Syas.g_01931, Syas.g_02784
OG0002808	Syal.g_00139	Syas.g_02076
OG0002845	Syal.g_01490	Syas.g_02450
OG0002847	Syal.g_00745	Syas.g_02527
OG0002870	Syal.g_00772	Syas.g_02498
OG0002879	Syal.g_02160	Syas.g_02775
OG0002880	Syal.g_01412	Syas.g_02771
OG0002931	Syal.g_02110	Syas.g_00897
OG0002979	Syal.g_01486	Syas.g_00473
OG0002993	Syal.g_02159	Syas.g_01163, Syas.g_02776
OG0002998	Syal.g_02582	Syas.g_00355
OG0003003	Syal.g_02121	Syas.g_00932
OG0003004	Syal.g_01357	Syas.g_01169
OG0003005	Syal.g_01411	Syas.g_01811
OG0003006	Syal.g_01462	Syas.g_00261
OG0003127	Syal.g_02075	Syas.g_01893
OG0003128	Syal.g_02232	Syas.g_00614
OG0003135	Syal.g_00947	Syas.g_02281
OG0003136	Syal.g_01078	Syas.g_00392
OG0003159	Syal.g_01374	Syas.g_02117
OG0003264	Syal.g_01367, Syal.g_01421	Syas.g_01157
OG0003293	Syal.g_02226	Syas.g_01944
OG0003318	Syal.g_01484	Syas.g_01873, Syas.g_00662
OG0003535	Syal.g_01543	Syas.g_00324
OG0003867	Syal.g_00034	Syas.g_00511
OG0003943	Syal.g_01855	Syas.g_02817
OG0003945	Syal.g_01424	Syas.g_01159
OG0004344	Syal.g_00699	Syas.g_02004
OG0004414	Syal.g_00068	Syas.g_00431
OG0004998	Syal.g_01617	Syas.g_00250
OG0005106	Syal.g_00069	Syas.g_00430
OG0005107	Syal.g_01534	Syas.g_00424
OG0005182	Syal.g_01042	Syas.g_00326
OG0005188	Syal.g_02146	Syas.g_02260
OG0005189	Syal.g_02147	Syas.g_02261
OG0006181	Syal.g_02382	Syas.g_02764
