Orthogroup	Syal	Prbj
OG0002035	Syal.g_00041, Syal.g_00042	Prbj.g_00735
OG0002037	Syal.g_01752	Prbj.g_01632
OG0002038	Syal.g_01663	Prbj.g_00840
OG0002039	Syal.g_01682	Prbj.g_00827
OG0002040	Syal.g_01685	Prbj.g_00303
OG0002041	Syal.g_01963	Prbj.g_02246
OG0002042	Syal.g_01984	Prbj.g_02262
OG0002043	Syal.g_02032	Prbj.g_02307
OG0002044	Syal.g_02456	Prbj.g_02472
OG0002045	Syal.g_00472	Prbj.g_00135
OG0002046	Syal.g_00476	Prbj.g_00138
OG0002048	Syal.g_00299	Prbj.g_00369
OG0002050	Syal.g_01244	Prbj.g_01387
OG0002051	Syal.g_00923	Prbj.g_00508
OG0002111	Syal.g_02655	Prbj.g_02696
OG0002113	Syal.g_00134	Prbj.g_01206
OG0002114	Syal.g_00048	Prbj.g_00440
OG0002115	Syal.g_00578	Prbj.g_00866
OG0002117	Syal.g_01672	Prbj.g_00833
OG0002118	Syal.g_01733	Prbj.g_01902
OG0002119	Syal.g_00982	Prbj.g_00015
OG0002121	Syal.g_00035	Prbj.g_01122
OG0002122	Syal.g_01789	Prbj.g_00934
OG0002124	Syal.g_02488	Prbj.g_02494
OG0002127	Syal.g_00880	Prbj.g_00548
OG0002128	Syal.g_02504	Prbj.g_01993
OG0002130	Syal.g_01603	Prbj.g_01726
OG0002154	Syal.g_01438	Prbj.g_01528
OG0002159	Syal.g_01505	Prbj.g_01811
OG0002161	Syal.g_00054	Prbj.g_00438
OG0002162	Syal.g_02785	Prbj.g_01804
OG0002166	Syal.g_01784	Prbj.g_00930
OG0002167	Syal.g_00003	Prbj.g_00915
OG0002168	Syal.g_01840	Prbj.g_01852
OG0002170	Syal.g_00344	Prbj.g_00344
OG0002172	Syal.g_00996	Prbj.g_00257
OG0002173	Syal.g_00980	Prbj.g_00239
OG0002174	Syal.g_01125	Prbj.g_02011
OG0002229	Syal.g_00187	Prbj.g_01261
OG0002231	Syal.g_01612	Prbj.g_00916
OG0002233	Syal.g_00673	Prbj.g_00903
OG0002234	Syal.g_01552	Prbj.g_02176
OG0002235	Syal.g_02235	Prbj.g_02390
OG0002236	Syal.g_02189	Prbj.g_02510
OG0002237	Syal.g_02643	Prbj.g_02567
OG0002238	Syal.g_02071	Prbj.g_00796
OG0002239	Syal.g_00559	Prbj.g_00664
OG0002241	Syal.g_00477	Prbj.g_00139
OG0002277	Syal.g_00168	Prbj.g_01240
OG0002279	Syal.g_00822	Prbj.g_00622
OG0002281	Syal.g_02779	Prbj.g_01799
OG0002288	Syal.g_00376	Prbj.g_01065
OG0002289	Syal.g_00479	Prbj.g_00141
OG0002290	Syal.g_02404, Syal.g_00496, Syal.g_00928	Prbj.g_00173
OG0002291	Syal.g_00876	Prbj.g_01140
OG0002292	Syal.g_00948	Prbj.g_01156
OG0002328	Syal.g_00802	Prbj.g_00602
OG0002330	Syal.g_01805	Prbj.g_00748
OG0002331	Syal.g_01571	Prbj.g_00761
OG0002332	Syal.g_02070	Prbj.g_00795
OG0002333	Syal.g_02072	Prbj.g_00797
OG0002334	Syal.g_00027	Prbj.g_01048
OG0002335	Syal.g_00378, Syal.g_00379	Prbj.g_01066
OG0002336	Syal.g_00460	Prbj.g_00126
OG0002337	Syal.g_01256	Prbj.g_01398
OG0002340	Syal.g_00973	Prbj.g_00232
OG0002350	Syal.g_00335	Prbj.g_00350
OG0002382	Syal.g_02906	Prbj.g_01621
OG0002390	Syal.g_00942	Prbj.g_01150
OG0002391	Syal.g_00848	Prbj.g_00197
OG0002394	Syal.g_01028	Prbj.g_01929
OG0002432	Syal.g_01034, Syal.g_01035, Syal.g_01036	Prbj.g_01932
OG0002433	Syal.g_00969	Prbj.g_01664
OG0002434	Syal.g_02802	Prbj.g_01873
OG0002438	Syal.g_01088	Prbj.g_00917
OG0002440	Syal.g_01916	Prbj.g_02211
OG0002444	Syal.g_00055	Prbj.g_01059
OG0002446	Syal.g_00436	Prbj.g_00124
OG0002447	Syal.g_00478	Prbj.g_00140
OG0002451	Syal.g_00743	Prbj.g_01123
OG0002461	Syal.g_00503	Prbj.g_01895
OG0002492	Syal.g_01030, Syal.g_01029, Syal.g_01031	Prbj.g_01930
OG0002494	Syal.g_02768	Prbj.g_01681
OG0002496	Syal.g_01193	Prbj.g_02445
OG0002563	Syal.g_00071	Prbj.g_01081
OG0002568	Syal.g_02756	Prbj.g_01773
OG0002569	Syal.g_02132, Syal.g_01194	Prbj.g_02446
OG0002570	Syal.g_01197	Prbj.g_02448
OG0002577	Syal.g_00511	Prbj.g_00115
OG0002580	Syal.g_01129	Prbj.g_02018
OG0002582	Syal.g_01382	Prbj.g_01274
OG0002590	Syal.g_00017	Prbj.g_00420, Prbj.g_00791
OG0002593	Syal.g_02964	Prbj.g_02700
OG0002631	Syal.g_00791	Prbj.g_00384
OG0002632	Syal.g_01033	Prbj.g_01931
OG0002633	Syal.g_00051	Prbj.g_01100
OG0002636	Syal.g_01570	Prbj.g_00032
OG0002637	Syal.g_02502	Prbj.g_00684
OG0002639	Syal.g_01535	Prbj.g_00950
OG0002641	Syal.g_01192	Prbj.g_02444
OG0002642	Syal.g_01196	Prbj.g_02447
OG0002643	Syal.g_02377	Prbj.g_02456
OG0002644	Syal.g_02627	Prbj.g_02582
OG0002645	Syal.g_02626	Prbj.g_02583
OG0002648	Syal.g_01058	Prbj.g_01947
OG0002649	Syal.g_01059	Prbj.g_01948
OG0002650	Syal.g_01060	Prbj.g_01949
OG0002652	Syal.g_02486, Syal.g_03010	Prbj.g_00635
OG0002704	Syal.g_00188	Prbj.g_01262
OG0002705	Syal.g_02503	Prbj.g_02363
OG0002711	Syal.g_00278	Prbj.g_02541
OG0002712	Syal.g_02625	Prbj.g_02584
OG0002713	Syal.g_02624	Prbj.g_02588
OG0002717	Syal.g_00977	Prbj.g_00236
OG0002795	Syal.g_00185	Prbj.g_01258
OG0002798	Syal.g_01662	Prbj.g_00841
OG0002802	Syal.g_01949	Prbj.g_02233
OG0002803	Syal.g_01540	Prbj.g_02542
OG0002844	Syal.g_00186	Prbj.g_01259
OG0002845	Syal.g_01490	Prbj.g_01817
OG0002909	Syal.g_02520	Prbj.g_00709
OG0002938	Syal.g_01520	Prbj.g_01264
OG0002940	Syal.g_00984	Prbj.g_00242
OG0002941	Syal.g_01497, Syal.g_02156	Prbj.g_00787
OG0003038	Syal.g_01940, Syal.g_01939	Prbj.g_00468
OG0003048	Syal.g_01221	Prbj.g_00224
OG0003052	Syal.g_01295	Prbj.g_01434
OG0003091	Syal.g_00983	Prbj.g_00241
OG0003092	Syal.g_00435	Prbj.g_00391
OG0003095	Syal.g_01885	Prbj.g_01660, Prbj.g_01171
OG0003098	Syal.g_00492	Prbj.g_01379
OG0003197	Syal.g_02268	Prbj.g_02328
OG0003219	Syal.g_02862	Prbj.g_02681
OG0003249	Syal.g_00987	Prbj.g_00245
OG0003251	Syal.g_02173	Prbj.g_00802
OG0003252	Syal.g_01504	Prbj.g_01260
OG0003253	Syal.g_01330	Prbj.g_01481
OG0003382	Syal.g_01945	Prbj.g_02622
OG0003501	Syal.g_00985	Prbj.g_00243
OG0003502	Syal.g_00986	Prbj.g_00244
OG0003505	Syal.g_00788	Prbj.g_01101
OG0003506	Syal.g_01521	Prbj.g_01263
OG0003508	Syal.g_00600	Prbj.g_02015
OG0003673	Syal.g_02037	Prbj.g_01314
OG0004289	Syal.g_00070	Prbj.g_01298
