Orthogroup	Syal	Syai
OG0001980	Syal.g_00333	Syai.g_00459
OG0001990	Syal.g_01168	Syai.g_02897
OG0001993	Syal.g_02720	Syai.g_01060
OG0001994	Syal.g_02721	Syai.g_01059
OG0001995	Syal.g_01208	Syai.g_01948
OG0001997	Syal.g_00797	Syai.g_02520
OG0002000	Syal.g_02944	Syai.g_00683
OG0002002	Syal.g_02337, Syal.g_01741	Syai.g_01794
OG0002004	Syal.g_00586	Syai.g_02496
OG0002006	Syal.g_01842	Syai.g_02025
OG0002007	Syal.g_01843	Syai.g_02026
OG0002008	Syal.g_01933	Syai.g_01448
OG0002009	Syal.g_02254	Syai.g_01287
OG0002011	Syal.g_00547	Syai.g_00525
OG0002012	Syal.g_00505	Syai.g_01589
OG0002013	Syal.g_00773	Syai.g_00515
OG0002017	Syal.g_01124	Syai.g_02832
OG0002018	Syal.g_01166	Syai.g_02895
OG0002020	Syal.g_01161	Syai.g_02890
OG0002021	Syal.g_01159	Syai.g_02888
OG0002022	Syal.g_01158	Syai.g_02885
OG0002023	Syal.g_01157	Syai.g_02884
OG0002024	Syal.g_01151	Syai.g_02878
OG0002035	Syal.g_00042	Syai.g_00592
OG0002037	Syal.g_01752	Syai.g_00636
OG0002038	Syal.g_01663	Syai.g_02134
OG0002039	Syal.g_01682	Syai.g_02120
OG0002041	Syal.g_01963	Syai.g_01467
OG0002042	Syal.g_01984	Syai.g_01495
OG0002043	Syal.g_02032	Syai.g_01558
OG0002044	Syal.g_02456	Syai.g_02039
OG0002045	Syal.g_00472	Syai.g_00857
OG0002048	Syal.g_00299	Syai.g_00426
OG0002049	Syal.g_00216	Syai.g_00341
OG0002050	Syal.g_01244	Syai.g_00278
OG0002051	Syal.g_00923	Syai.g_02645
OG0002054	Syal.g_01150	Syai.g_02877
OG0002055	Syal.g_01153	Syai.g_02880
OG0002056	Syal.g_01280	Syai.g_00242
OG0002111	Syal.g_02655	Syai.g_01901, Syai.g_01912, Syai.g_00576
OG0002112	Syal.g_01292	Syai.g_00231
OG0002113	Syal.g_00134	Syai.g_00040
OG0002114	Syal.g_00048	Syai.g_00979, Syai.g_00968
OG0002115	Syal.g_00578	Syai.g_02368
OG0002116	Syal.g_02999	Syai.g_02334
OG0002117	Syal.g_01672	Syai.g_02128
OG0002118	Syal.g_01733	Syai.g_01941, Syai.g_01784
OG0002119	Syal.g_00982	Syai.g_02691
OG0002121	Syal.g_00035	Syai.g_01194
OG0002123	Syal.g_01863	Syai.g_01390
OG0002124	Syal.g_02488	Syai.g_02078
OG0002127	Syal.g_00880	Syai.g_02601
OG0002128	Syal.g_02504	Syai.g_01741
OG0002129	Syal.g_00395	Syai.g_00940
OG0002130	Syal.g_01603	Syai.g_02177
OG0002131	Syal.g_01160	Syai.g_02889
OG0002132	Syal.g_01154	Syai.g_02881
OG0002133	Syal.g_01152	Syai.g_02879
OG0002134	Syal.g_01442	Syai.g_00128
OG0002135	Syal.g_00620	Syai.g_02407
OG0002136	Syal.g_00619	Syai.g_02406
OG0002138	Syal.g_02586	Syai.g_01959
OG0002139	Syal.g_01755	Syai.g_01827
OG0002140	Syal.g_01772	Syai.g_01925
OG0002140	Syal.g_02274	Syai.g_01774
OG0002141	Syal.g_02693	Syai.g_01819, Syai.g_01414
OG0002141	Syal.g_02496	Syai.g_01145
OG0002142	Syal.g_00037	Syai.g_00981
OG0002143	Syal.g_00550	Syai.g_00522
OG0002144	Syal.g_00221	Syai.g_00347
OG0002154	Syal.g_01438	Syai.g_02598
OG0002156	Syal.g_00058	Syai.g_00984
OG0002157	Syal.g_01293	Syai.g_00230
OG0002158	Syal.g_01291	Syai.g_00232
OG0002162	Syal.g_02785	Syai.g_00763
OG0002163	Syal.g_01092	Syai.g_02798
OG0002167	Syal.g_00003	Syai.g_00715
OG0002168	Syal.g_01840	Syai.g_02023
OG0002170	Syal.g_00344	Syai.g_00482
OG0002174	Syal.g_01125	Syai.g_02833
OG0002177	Syal.g_02864	Syai.g_01182
OG0002178	Syal.g_01156	Syai.g_02882
OG0002179	Syal.g_01349	Syai.g_00162
OG0002180	Syal.g_01271	Syai.g_00251
OG0002181	Syal.g_01241	Syai.g_00281
OG0002182	Syal.g_01222	Syai.g_00299
OG0002183	Syal.g_00782	Syai.g_02505
OG0002184	Syal.g_00779	Syai.g_02502
OG0002185	Syal.g_00769	Syai.g_02492
OG0002186	Syal.g_00618	Syai.g_02405
OG0002187	Syal.g_00617	Syai.g_02404
OG0002188	Syal.g_00581	Syai.g_02371
OG0002189	Syal.g_00580	Syai.g_02370
OG0002190	Syal.g_02985	Syai.g_02314
OG0002191	Syal.g_00532, Syal.g_00530, Syal.g_00531	Syai.g_00850
OG0002192	Syal.g_01686	Syai.g_02118
OG0002193	Syal.g_01780	Syai.g_01944, Syai.g_01028
OG0002194	Syal.g_01759	Syai.g_01821
OG0002196	Syal.g_02224	Syai.g_01308
OG0002197	Syal.g_01956	Syai.g_01458
OG0002198	Syal.g_02613	Syai.g_01124
OG0002199	Syal.g_02617	Syai.g_01119
OG0002200	Syal.g_00371	Syai.g_00954
OG0002201	Syal.g_02742	Syai.g_00811
OG0002202	Syal.g_02743	Syai.g_00810
OG0002203	Syal.g_02744	Syai.g_00809
OG0002204	Syal.g_02762	Syai.g_00787
OG0002205	Syal.g_02780	Syai.g_00768
OG0002207	Syal.g_02800	Syai.g_00745
OG0002208	Syal.g_02891	Syai.g_00631
OG0002209	Syal.g_00355	Syai.g_00494
OG0002210	Syal.g_00307	Syai.g_00433
OG0002211	Syal.g_00267	Syai.g_00396
OG0002212	Syal.g_01051	Syai.g_02757
OG0002213	Syal.g_01057	Syai.g_02764
OG0002214	Syal.g_01181	Syai.g_02910
OG0002233	Syal.g_00673	Syai.g_01382
OG0002234	Syal.g_01552	Syai.g_01156
OG0002236	Syal.g_02189	Syai.g_01715
OG0002237	Syal.g_02643	Syai.g_01097
OG0002239	Syal.g_00559	Syai.g_01737
OG0002244	Syal.g_02093	Syai.g_01672
OG0002245	Syal.g_00548	Syai.g_00524
OG0002248	Syal.g_01799	Syai.g_01984
OG0002249	Syal.g_02368, Syal.g_02383, Syal.g_00722	Syai.g_01012, Syai.g_01003, Syai.g_01002, Syai.g_01013
OG0002250	Syal.g_00783	Syai.g_02506
OG0002251	Syal.g_02982	Syai.g_02311
OG0002253	Syal.g_01613	Syai.g_02166
OG0002254	Syal.g_01900	Syai.g_01419
OG0002255	Syal.g_01971	Syai.g_01475
OG0002256	Syal.g_02645	Syai.g_01631, Syai.g_01537, Syai.g_00825
OG0002257	Syal.g_02569	Syai.g_01149
OG0002258	Syal.g_02763	Syai.g_00786
OG0002259	Syal.g_02834	Syai.g_00712
OG0002260	Syal.g_01754	Syai.g_01828
OG0002281	Syal.g_02779	Syai.g_00770, Syai.g_00769
OG0002291	Syal.g_00876	Syai.g_02653
OG0002296	Syal.g_00408	Syai.g_00917
OG0002297	Syal.g_00386	Syai.g_01942
OG0002298	Syal.g_01975	Syai.g_01479
OG0002299	Syal.g_02013	Syai.g_01523
OG0002301	Syal.g_01566	Syai.g_01080
OG0002302	Syal.g_02877	Syai.g_00616
OG0002303	Syal.g_00549	Syai.g_00523
OG0002305	Syal.g_00825	Syai.g_02545
OG0002306	Syal.g_01385, Syal.g_01637	Syai.g_02883
OG0002307	Syal.g_02406, Syal.g_01636	Syai.g_01811, Syai.g_01539, Syai.g_01890, Syai.g_02104
OG0002309	Syal.g_02464	Syai.g_02048
OG0002328	Syal.g_00802	Syai.g_02526
OG0002330	Syal.g_01805	Syai.g_01735
OG0002331	Syal.g_01571	Syai.g_01381
OG0002334	Syal.g_00027	Syai.g_00962
OG0002336	Syal.g_00460	Syai.g_00867
OG0002337	Syal.g_01256	Syai.g_00266
OG0002350	Syal.g_00335	Syai.g_00461
OG0002351	Syal.g_01302	Syai.g_00223
OG0002352	Syal.g_01665	Syai.g_02133
OG0002353	Syal.g_01877	Syai.g_01351
OG0002355	Syal.g_02539	Syai.g_01917
OG0002356	Syal.g_02133, Syal.g_02134	Syai.g_00854
OG0002358	Syal.g_00527	Syai.g_02230
OG0002359	Syal.g_00415	Syai.g_00909
OG0002380	Syal.g_00701	Syai.g_00478
OG0002395	Syal.g_01294	Syai.g_00229
OG0002400	Syal.g_02851	Syai.g_01192
OG0002401	Syal.g_01666	Syai.g_02132
OG0002403	Syal.g_01731	Syai.g_01782
OG0002405	Syal.g_02035	Syai.g_01560
OG0002406	Syal.g_02063	Syai.g_01186
OG0002407	Syal.g_01680	Syai.g_01666, Syai.g_01667
OG0002411	Syal.g_02452	Syai.g_02036
OG0002438	Syal.g_01088	Syai.g_01375, Syai.g_01376
OG0002452	Syal.g_01164	Syai.g_02893
OG0002461	Syal.g_00503	Syai.g_01642
OG0002463	Syal.g_02435	Syai.g_01460
OG0002464	Syal.g_00766	Syai.g_02490
OG0002467	Syal.g_00097	Syai.g_01945, Syai.g_01946
OG0002468	Syal.g_01757	Syai.g_01824, Syai.g_01823, Syai.g_01825
OG0002470	Syal.g_02064	Syai.g_01733
OG0002471	Syal.g_02519	Syai.g_01625
OG0002472	Syal.g_01554	Syai.g_01704
OG0002474	Syal.g_00219	Syai.g_00345
OG0002475	Syal.g_00414	Syai.g_00910
OG0002518	Syal.g_02172, Syal.g_00737	Syai.g_01532, Syai.g_01662
OG0002520	Syal.g_00603	Syai.g_02391
OG0002521	Syal.g_00574	Syai.g_02364
OG0002523	Syal.g_02844	Syai.g_01949
OG0002524	Syal.g_01546	Syai.g_01598
OG0002529	Syal.g_02531	Syai.g_01624
OG0002532	Syal.g_02557	Syai.g_01151
OG0002533	Syal.g_02818	Syai.g_00729
OG0002534	Syal.g_00332	Syai.g_00458
OG0002535	Syal.g_00329	Syai.g_00455
OG0002536	Syal.g_00313	Syai.g_00440
OG0002537	Syal.g_00945	Syai.g_02664
OG0002538	Syal.g_00961	Syai.g_02680
OG0002594	Syal.g_02055	Syai.g_02247
OG0002595	Syal.g_02596	Syai.g_01947
OG0002597	Syal.g_00630	Syai.g_01591
OG0002598	Syal.g_02574	Syai.g_01592
OG0002599	Syal.g_02253	Syai.g_01614
OG0002600	Syal.g_02958	Syai.g_01633
OG0002602	Syal.g_02523	Syai.g_01638
OG0002603	Syal.g_02532	Syai.g_01160
OG0002604	Syal.g_02568	Syai.g_01150
OG0002605	Syal.g_00334	Syai.g_00460
OG0002608	Syal.g_01808	Syai.g_01993
OG0002609	Syal.g_02483	Syai.g_02065
OG0002640	Syal.g_02086, Syal.g_02513	Syai.g_00772
OG0002671	Syal.g_00593	Syai.g_02384
OG0002672	Syal.g_01558	Syai.g_01732
OG0002673	Syal.g_02848	Syai.g_01628
OG0002674	Syal.g_00293	Syai.g_00421
OG0002685	Syal.g_02144	Syai.g_01644
OG0002736	Syal.g_02275	Syai.g_02414
OG0002738	Syal.g_01701	Syai.g_01753
OG0002741	Syal.g_02603	Syai.g_01348
OG0002745	Syal.g_02079	Syai.g_00557
OG0002746	Syal.g_00469	Syai.g_01127
OG0002754	Syal.g_00475	Syai.g_01564
OG0002758	Syal.g_02525	Syai.g_01629
OG0002759	Syal.g_02594	Syai.g_02105
OG0002761	Syal.g_02610	Syai.g_00189
OG0002807	Syal.g_02065	Syai.g_01731
OG0002847	Syal.g_00745	Syai.g_02451
OG0002848	Syal.g_02127	Syai.g_01673
OG0002861	Syal.g_00390	Syai.g_00566, Syai.g_01898
OG0002863	Syal.g_03006	Syai.g_00446
OG0002865	Syal.g_01561	Syai.g_00562
OG0002867	Syal.g_01556	Syai.g_01622
OG0002959	Syal.g_02536	Syai.g_01604
OG0002960	Syal.g_02860	Syai.g_02434
OG0002965	Syal.g_00489	Syai.g_01864
OG0002966	Syal.g_00431	Syai.g_02073
OG0002968	Syal.g_02487	Syai.g_01680
OG0002973	Syal.g_02855	Syai.g_00559
OG0002975	Syal.g_00707, Syal.g_02279	Syai.g_02071
OG0002976	Syal.g_00693	Syai.g_01195
OG0002978	Syal.g_02529	Syai.g_01413
OG0002995	Syal.g_02128	Syai.g_01133, Syai.g_01696
OG0003043	Syal.g_00047	Syai.g_00978, Syai.g_00977
OG0003110	Syal.g_02158	Syai.g_01663
OG0003114	Syal.g_02548	Syai.g_00560
OG0003120	Syal.g_00710	Syai.g_00554
OG0003126	Syal.g_01501	Syai.g_01582
OG0003126	Syal.g_02062	Syai.g_01583
OG0003130	Syal.g_02563	Syai.g_01921
OG0003140	Syal.g_02856, Syal.g_02857	Syai.g_00892
OG0003143	Syal.g_02109	Syai.g_01630
OG0003148	Syal.g_01016, Syal.g_01018	Syai.g_00837, Syai.g_02718
OG0003254	Syal.g_00697	Syai.g_00558
OG0003269	Syal.g_01887	Syai.g_02074
OG0003272	Syal.g_02230	Syai.g_01700
OG0003278	Syal.g_01560	Syai.g_01038
OG0003290	Syal.g_01551	Syai.g_00563
OG0003292	Syal.g_00733	Syai.g_01652
OG0003499	Syal.g_00033	Syai.g_02720
OG0003524	Syal.g_00558	Syai.g_01665
OG0003552	Syal.g_00698	Syai.g_02102
OG0003553	Syal.g_00675	Syai.g_00546
OG0003841	Syal.g_02866	Syai.g_01927
OG0003931	Syal.g_02149	Syai.g_01216
OG0003940	Syal.g_00537	Syai.g_01812
OG0004661	Syal.g_02039	Syai.g_01565
OG0005169	Syal.g_02154	Syai.g_01702
OG0006109	Syal.g_01747	Syai.g_01493
OG0006118	Syal.g_01935	Syai.g_01806
