Orthogroup	Syal	Syah
OG0002012	Syal.g_00505	Syah.g_01562
OG0002013	Syal.g_00773	Syah.g_00886
OG0002016	Syal.g_00992	Syah.g_00551
OG0002017	Syal.g_01124	Syah.g_00458
OG0002018	Syal.g_01166	Syah.g_00408
OG0002020	Syal.g_01161	Syah.g_00413
OG0002021	Syal.g_01159	Syah.g_00415
OG0002022	Syal.g_01158	Syah.g_00417
OG0002023	Syal.g_01157	Syah.g_00418
OG0002024	Syal.g_01151	Syah.g_00426
OG0002035	Syal.g_00042	Syah.g_01306
OG0002037	Syal.g_01752	Syah.g_00994, Syah.g_00995
OG0002038	Syal.g_01663	Syah.g_02148
OG0002039	Syal.g_01682	Syah.g_02135
OG0002040	Syal.g_01685	Syah.g_02134
OG0002041	Syal.g_01963	Syah.g_01651
OG0002042	Syal.g_01984	Syah.g_01629
OG0002043	Syal.g_02032	Syah.g_01581
OG0002044	Syal.g_02456	Syah.g_02077
OG0002045	Syal.g_00472	Syah.g_01213
OG0002049	Syal.g_00216	Syah.g_00730
OG0002050	Syal.g_01244	Syah.g_00643
OG0002054	Syal.g_01150	Syah.g_00427
OG0002055	Syal.g_01153	Syah.g_00423
OG0002056	Syal.g_01280	Syah.g_00104
OG0002112	Syal.g_01292	Syah.g_00115
OG0002114	Syal.g_00048	Syah.g_01310
OG0002115	Syal.g_00578	Syah.g_02375
OG0002116	Syal.g_02999	Syah.g_02345
OG0002117	Syal.g_01672	Syah.g_02142
OG0002118	Syal.g_01733	Syah.g_01403
OG0002119	Syal.g_00982	Syah.g_00569
OG0002121	Syal.g_00035	Syah.g_01460
OG0002123	Syal.g_01863	Syah.g_01725
OG0002124	Syal.g_02488	Syah.g_02108
OG0002127	Syal.g_00880	Syah.g_00042
OG0002128	Syal.g_02504	Syah.g_01440
OG0002129	Syal.g_00395	Syah.g_01277
OG0002131	Syal.g_01160	Syah.g_00414
OG0002132	Syal.g_01154	Syah.g_00422
OG0002133	Syal.g_01152	Syah.g_00424
OG0002134	Syal.g_01442	Syah.g_00232
OG0002135	Syal.g_00620	Syah.g_02419
OG0002136	Syal.g_00619	Syah.g_02418
OG0002138	Syal.g_02586	Syah.g_01997
OG0002139	Syal.g_01755	Syah.g_01381
OG0002140	Syal.g_01772	Syah.g_02393
OG0002140	Syal.g_02274, Syal.g_02114	Syah.g_00470
OG0002141	Syal.g_02693	Syah.g_02044
OG0002141	Syal.g_02496	Syah.g_01898
OG0002142	Syal.g_00037	Syah.g_01313
OG0002143	Syal.g_00550	Syah.g_00893
OG0002144	Syal.g_00221	Syah.g_00733
OG0002156	Syal.g_00058	Syah.g_01316
OG0002157	Syal.g_01293	Syah.g_00116
OG0002158	Syal.g_01291	Syah.g_00114
OG0002162	Syal.g_02785	Syah.g_01121
OG0002163	Syal.g_01092	Syah.g_00480
OG0002170	Syal.g_00344	Syah.g_00854
OG0002172	Syal.g_00996	Syah.g_00548
OG0002178	Syal.g_01156	Syah.g_00420
OG0002179	Syal.g_01349	Syah.g_00185
OG0002180	Syal.g_01271	Syah.g_00094
OG0002181	Syal.g_01241	Syah.g_00646
OG0002182	Syal.g_01222	Syah.g_00664
OG0002183	Syal.g_00782	Syah.g_02509
OG0002184	Syal.g_00779	Syah.g_02506
OG0002185	Syal.g_00769	Syah.g_02499
OG0002186	Syal.g_00618	Syah.g_02417
OG0002187	Syal.g_00617	Syah.g_02415
OG0002188	Syal.g_00581	Syah.g_02378
OG0002189	Syal.g_00580	Syah.g_02377
OG0002190	Syal.g_02985	Syah.g_02331
OG0002192	Syal.g_01686	Syah.g_02132
OG0002193	Syal.g_01780	Syah.g_01349
OG0002194	Syal.g_01759	Syah.g_01384
OG0002195	Syal.g_02273	Syah.g_01534
OG0002196	Syal.g_02224	Syah.g_01792
OG0002197	Syal.g_01956	Syah.g_01659
OG0002198	Syal.g_02613	Syah.g_01914
OG0002199	Syal.g_02617	Syah.g_01920
OG0002200	Syal.g_00371	Syah.g_01291
OG0002201	Syal.g_02742	Syah.g_01162
OG0002202	Syal.g_02743	Syah.g_01161
OG0002203	Syal.g_02744	Syah.g_01160
OG0002204	Syal.g_02762	Syah.g_01142
OG0002205	Syal.g_02780	Syah.g_01126
OG0002207	Syal.g_02800	Syah.g_01103
OG0002208	Syal.g_02891	Syah.g_00989
OG0002209	Syal.g_00355	Syah.g_00866
OG0002210	Syal.g_00307	Syah.g_00814
OG0002211	Syal.g_00267	Syah.g_00777
OG0002212	Syal.g_01051	Syah.g_00524
OG0002213	Syal.g_01057	Syah.g_00519
OG0002214	Syal.g_01181	Syah.g_00393
OG0002233	Syal.g_00673	Syah.g_01739
OG0002234	Syal.g_01552	Syah.g_01883
OG0002235	Syal.g_02235	Syah.g_01796
OG0002236	Syal.g_02189	Syah.g_00727
OG0002237	Syal.g_02643	Syah.g_01942
OG0002238	Syal.g_02071	Syah.g_01472
OG0002239	Syal.g_00559	Syah.g_01444
OG0002244	Syal.g_02093	Syah.g_02465
OG0002245	Syal.g_00548	Syah.g_00895
OG0002248	Syal.g_01799	Syah.g_02007
OG0002250	Syal.g_00783	Syah.g_02510
OG0002251	Syal.g_02982	Syah.g_02328
OG0002253	Syal.g_01613	Syah.g_02189
OG0002254	Syal.g_01900	Syah.g_01697
OG0002255	Syal.g_01971	Syah.g_01643
OG0002256	Syal.g_02645	Syah.g_01985
OG0002257	Syal.g_02569	Syah.g_01892
OG0002258	Syal.g_02763	Syah.g_01141
OG0002259	Syal.g_02834	Syah.g_01068
OG0002260	Syal.g_01754	Syah.g_01380
OG0002277	Syal.g_00168	Syah.g_00296
OG0002279	Syal.g_00822	Syah.g_02539
OG0002291	Syal.g_00876	Syah.g_00614
OG0002297	Syal.g_00386	Syah.g_01347
OG0002298	Syal.g_01975	Syah.g_01639
OG0002299	Syal.g_02013	Syah.g_01602
OG0002301	Syal.g_01566	Syah.g_01949
OG0002302	Syal.g_02877	Syah.g_00975
OG0002303	Syal.g_00549	Syah.g_00894
OG0002304	Syal.g_00323	Syah.g_00832
OG0002305	Syal.g_00825	Syah.g_02542
OG0002306	Syal.g_01385, Syal.g_01637	Syah.g_00419
OG0002309	Syal.g_02464	Syah.g_02085
OG0002331	Syal.g_01571	Syah.g_01740
OG0002332	Syal.g_02070	Syah.g_01471
OG0002333	Syal.g_02072	Syah.g_01473
OG0002334	Syal.g_00027	Syah.g_01300
OG0002336	Syal.g_00460	Syah.g_01223
OG0002337	Syal.g_01256	Syah.g_00631
OG0002340	Syal.g_00973	Syah.g_00576
OG0002350	Syal.g_00335	Syah.g_00846
OG0002351	Syal.g_01302	Syah.g_00124
OG0002353	Syal.g_01877	Syah.g_01766
OG0002354	Syal.g_01990	Syah.g_01623
OG0002355	Syal.g_02539	Syah.g_02469
OG0002356	Syal.g_02133, Syal.g_02134	Syah.g_01209
OG0002380	Syal.g_00701	Syah.g_02298
OG0002395	Syal.g_01294	Syah.g_00117
OG0002400	Syal.g_02851	Syah.g_01364
OG0002401	Syal.g_01666	Syah.g_02146
OG0002402	Syal.g_01838	Syah.g_02059
OG0002403	Syal.g_01731	Syah.g_01405
OG0002405	Syal.g_02035	Syah.g_01579
OG0002406	Syal.g_02063	Syah.g_01868
OG0002407	Syal.g_01680	Syah.g_01354
OG0002408	Syal.g_02546	Syah.g_01886
OG0002438	Syal.g_01088	Syah.g_00487
OG0002451	Syal.g_02161	Syah.g_01474
OG0002452	Syal.g_01164	Syah.g_00410
OG0002461	Syal.g_00503	Syah.g_01342
OG0002463	Syal.g_02435	Syah.g_01238
OG0002464	Syal.g_00766	Syah.g_01056
OG0002467	Syal.g_00097	Syah.g_01350
OG0002470	Syal.g_02064	Syah.g_01486
OG0002471	Syal.g_02519	Syah.g_01854
OG0002472	Syal.g_01554	Syah.g_02293
OG0002518	Syal.g_02172, Syal.g_00737	Syah.g_01479
OG0002520	Syal.g_00603	Syah.g_02400
OG0002521	Syal.g_00574	Syah.g_02371
OG0002523	Syal.g_02844	Syah.g_01989
OG0002524	Syal.g_01546	Syah.g_01554
OG0002527	Syal.g_02559	Syah.g_01874
OG0002528	Syal.g_02561	Syah.g_01876
OG0002532	Syal.g_02557	Syah.g_01890
OG0002533	Syal.g_02818	Syah.g_01085
OG0002534	Syal.g_00332	Syah.g_00843
OG0002535	Syal.g_00329	Syah.g_00840
OG0002536	Syal.g_00313	Syah.g_00820
OG0002538	Syal.g_00961	Syah.g_00586
OG0002543	Syal.g_01082	Syah.g_00492
OG0002544	Syal.g_01114	Syah.g_01352
OG0002589	Syal.g_02111	Syah.g_01482
OG0002594	Syal.g_02055	Syah.g_02355
OG0002595	Syal.g_02596	Syah.g_01987
OG0002596	Syal.g_02853	Syah.g_02460
OG0002599	Syal.g_02253	Syah.g_01828
OG0002600	Syal.g_02958	Syah.g_02353
OG0002601	Syal.g_02560	Syah.g_01875
OG0002602	Syal.g_02523	Syah.g_01905
OG0002603	Syal.g_02532	Syah.g_01341
OG0002604	Syal.g_02568	Syah.g_01891
OG0002605	Syal.g_00334	Syah.g_00845
OG0002608	Syal.g_01808	Syah.g_02016
OG0002609	Syal.g_02483	Syah.g_02104
OG0002633	Syal.g_00051	Syah.g_01470
OG0002672	Syal.g_01558	Syah.g_01547
OG0002673	Syal.g_02848	Syah.g_01855
OG0002674	Syal.g_00293	Syah.g_00803
OG0002678	Syal.g_01565	Syah.g_00917
OG0002680	Syal.g_01903	Syah.g_02452
OG0002738	Syal.g_01701	Syah.g_01428
OG0002741	Syal.g_02603	Syah.g_01769
OG0002745	Syal.g_02079	Syah.g_01454
OG0002746	Syal.g_00469	Syah.g_01911
OG0002753	Syal.g_00015	Syah.g_00682
OG0002758	Syal.g_02525	Syah.g_01856
OG0002759	Syal.g_02594	Syah.g_02064
OG0002807	Syal.g_02065	Syah.g_01449
OG0002847	Syal.g_00745	Syah.g_02477
OG0002851	Syal.g_01802	Syah.g_02010
OG0002862	Syal.g_00325	Syah.g_00835
OG0002863	Syal.g_03006	Syah.g_01230
OG0002865	Syal.g_01561	Syah.g_00955
OG0002867	Syal.g_01556	Syah.g_02292
OG0002869	Syal.g_02481	Syah.g_02102
OG0002871	Syal.g_01079	Syah.g_01334
OG0002931	Syal.g_02110	Syah.g_01483
OG0002937	Syal.g_03002	Syah.g_01227
OG0002959	Syal.g_02536	Syah.g_02106
OG0002960	Syal.g_02860	Syah.g_01734
OG0002966	Syal.g_00431	Syah.g_01240
OG0002968	Syal.g_02487	Syah.g_02182
OG0002973	Syal.g_02855	Syah.g_01700
OG0002975	Syal.g_00707, Syal.g_02279	Syah.g_00939
OG0002976	Syal.g_00693	Syah.g_01337
OG0002978	Syal.g_02529	Syah.g_00925
OG0002980	Syal.g_00319	Syah.g_00825
OG0002981	Syal.g_00326	Syah.g_00836
OG0002982	Syal.g_01598	Syah.g_02202
OG0002984	Syal.g_01751	Syah.g_00993
OG0002985	Syal.g_01776	Syah.g_02466
OG0002990	Syal.g_03004	Syah.g_01229
OG0002997	Syal.g_02112	Syah.g_01481
OG0003092	Syal.g_00435	Syah.g_01241
OG0003098	Syal.g_00492	Syah.g_02069
OG0003109	Syal.g_02527	Syah.g_01865
OG0003120	Syal.g_00710	Syah.g_00709
OG0003125	Syal.g_00373	Syah.g_01288
OG0003126	Syal.g_02062	Syah.g_01168
OG0003130	Syal.g_02563	Syah.g_01242
OG0003132	Syal.g_03003	Syah.g_01228
OG0003140	Syal.g_02857	Syah.g_01082
OG0003145	Syal.g_00053	Syah.g_01468
OG0003148	Syal.g_01016, Syal.g_01018	Syah.g_01177
OG0003247	Syal.g_02117	Syah.g_01480
OG0003251	Syal.g_02173	Syah.g_01484
OG0003279	Syal.g_00324	Syah.g_00833
OG0003310	Syal.g_00052	Syah.g_01469
OG0003527	Syal.g_02845	Syah.g_02063
OG0003541	Syal.g_01771, Syal.g_00738	Syah.g_01759
OG0003543	Syal.g_01893	Syah.g_02468
OG0003544	Syal.g_03016	Syah.g_01166
OG0003556	Syal.g_00714	Syah.g_01446
OG0003879	Syal.g_02558	Syah.g_01451
OG0003885	Syal.g_00700	Syah.g_02351
OG0003892	Syal.g_02095	Syah.g_01857
OG0004325	Syal.g_00342	Syah.g_00851
OG0004335	Syal.g_01851	Syah.g_02394
OG0004337	Syal.g_02080	Syah.g_02300
OG0004342	Syal.g_02977	Syah.g_02323
OG0005029	Syal.g_03019	Syah.g_00933
OG0005047	Syal.g_00696	Syah.g_01983
OG0005050	Syal.g_02648	Syah.g_01550
OG0005052	Syal.g_02462	Syah.g_01558
OG0005060	Syal.g_03021	Syah.g_00464
