Orthogroup	Syal	Syag
OG0001957	Syal.g_02703	Syag.g_00387
OG0001958	Syal.g_02181	Syag.g_00558
OG0001961	Syal.g_00468	Syag.g_01351
OG0001964	Syal.g_00210	Syag.g_02706
OG0001965	Syal.g_02842	Syag.g_01457
OG0001966	Syal.g_01232	Syag.g_02629
OG0001967	Syal.g_01234	Syag.g_02627
OG0001968	Syal.g_01235	Syag.g_02626
OG0001969	Syal.g_01303	Syag.g_02561
OG0001970	Syal.g_00861	Syag.g_01928
OG0001971	Syal.g_00937	Syag.g_02004
OG0001972	Syal.g_01011	Syag.g_02082
OG0001974	Syal.g_01063	Syag.g_02122
OG0001975	Syal.g_02508	Syag.g_00150
OG0001976	Syal.g_02510	Syag.g_00148
OG0001979	Syal.g_01787, Syal.g_01777	Syag.g_01012
OG0001980	Syal.g_00333	Syag.g_02832
OG0001990	Syal.g_01168	Syag.g_02236
OG0001993	Syal.g_02720	Syag.g_00368
OG0001994	Syal.g_02721	Syag.g_00367
OG0001997	Syal.g_00797	Syag.g_01862
OG0001998	Syal.g_00049	Syag.g_01305
OG0001999	Syal.g_00637	Syag.g_01737
OG0002000	Syal.g_02944	Syag.g_01481
OG0002002	Syal.g_02337, Syal.g_01741	Syag.g_01059
OG0002003	Syal.g_01790	Syag.g_01009
OG0002004	Syal.g_00586	Syag.g_01686
OG0002006	Syal.g_01842	Syag.g_00952
OG0002007	Syal.g_01843	Syag.g_00951
OG0002008	Syal.g_01933	Syag.g_00856
OG0002012	Syal.g_00505	Syag.g_01609
OG0002013	Syal.g_00773	Syag.g_01841
OG0002016	Syal.g_00992	Syag.g_02062
OG0002017	Syal.g_01124	Syag.g_02179
OG0002018	Syal.g_01166	Syag.g_02234
OG0002019	Syal.g_01425	Syag.g_02511
OG0002020	Syal.g_01161	Syag.g_02228
OG0002021	Syal.g_01159	Syag.g_02226
OG0002022	Syal.g_01158	Syag.g_02225
OG0002023	Syal.g_01157	Syag.g_02224
OG0002024	Syal.g_01151	Syag.g_02217
OG0002029	Syal.g_00704	Syag.g_01347
OG0002035	Syal.g_00042	Syag.g_01319
OG0002037	Syal.g_01752	Syag.g_01037
OG0002038	Syal.g_01663	Syag.g_01131
OG0002039	Syal.g_01682	Syag.g_01118
OG0002040	Syal.g_01685	Syag.g_01117
OG0002041	Syal.g_01963	Syag.g_00840
OG0002042	Syal.g_01984	Syag.g_00818
OG0002043	Syal.g_02032	Syag.g_00771
OG0002044	Syal.g_02456	Syag.g_00715, Syag.g_01174
OG0002045	Syal.g_00472	Syag.g_01346
OG0002046	Syal.g_00476	Syag.g_01342
OG0002048	Syal.g_00299	Syag.g_02795
OG0002049	Syal.g_00216	Syag.g_02712
OG0002050	Syal.g_01244	Syag.g_02617
OG0002051	Syal.g_00923	Syag.g_01989
OG0002054	Syal.g_01150	Syag.g_02216
OG0002055	Syal.g_01153	Syag.g_02219
OG0002056	Syal.g_01280	Syag.g_02581
OG0002112	Syal.g_01292	Syag.g_02570
OG0002113	Syal.g_00134	Syag.g_02311
OG0002114	Syal.g_00048	Syag.g_01314
OG0002115	Syal.g_00578	Syag.g_01679
OG0002116	Syal.g_02999	Syag.g_01653
OG0002117	Syal.g_01672	Syag.g_01124
OG0002119	Syal.g_00982	Syag.g_02057
OG0002121	Syal.g_00035	Syag.g_00172
OG0002122	Syal.g_01789	Syag.g_01010
OG0002123	Syal.g_01863	Syag.g_00918
OG0002124	Syal.g_02488	Syag.g_00738
OG0002127	Syal.g_00880	Syag.g_01946
OG0002128	Syal.g_02504	Syag.g_00146
OG0002129	Syal.g_00395	Syag.g_01403
OG0002130	Syal.g_01603	Syag.g_01190
OG0002131	Syal.g_01160	Syag.g_02227
OG0002132	Syal.g_01154	Syag.g_02220
OG0002133	Syal.g_01152	Syag.g_02218
OG0002134	Syal.g_01442	Syag.g_02410
OG0002135	Syal.g_00620	Syag.g_01722
OG0002136	Syal.g_00619	Syag.g_01721
OG0002138	Syal.g_02586	Syag.g_00463
OG0002139	Syal.g_01755	Syag.g_01040
OG0002141	Syal.g_02693, Syal.g_02496	Syag.g_00491
OG0002142	Syal.g_00037	Syag.g_01439
OG0002143	Syal.g_00550	Syag.g_00010
OG0002144	Syal.g_00221	Syag.g_02717
OG0002145	Syal.g_00059	Syag.g_01302
OG0002156	Syal.g_00058	Syag.g_01303
OG0002157	Syal.g_01293	Syag.g_02569
OG0002158	Syal.g_01291	Syag.g_02571
OG0002159	Syal.g_01505	Syag.g_02381
OG0002161	Syal.g_00054	Syag.g_01311
OG0002162	Syal.g_02785	Syag.g_00300
OG0002163	Syal.g_01092	Syag.g_02150
OG0002167	Syal.g_00003	Syag.g_01842
OG0002168	Syal.g_01840	Syag.g_00954
OG0002170	Syal.g_00344	Syag.g_02839
OG0002173	Syal.g_00980	Syag.g_02055
OG0002174	Syal.g_01125	Syag.g_02180
OG0002175	Syal.g_01725	Syag.g_01074
OG0002177	Syal.g_02864	Syag.g_01022
OG0002178	Syal.g_01156	Syag.g_02222
OG0002179	Syal.g_01349	Syag.g_02435
OG0002180	Syal.g_01271	Syag.g_02590
OG0002181	Syal.g_01241	Syag.g_02620
OG0002182	Syal.g_01222	Syag.g_02639
OG0002183	Syal.g_00782	Syag.g_01851
OG0002184	Syal.g_00779	Syag.g_01847
OG0002185	Syal.g_00769	Syag.g_01837
OG0002186	Syal.g_00618	Syag.g_01720
OG0002187	Syal.g_00617	Syag.g_01719
OG0002188	Syal.g_00581	Syag.g_01682
OG0002189	Syal.g_00580	Syag.g_01681
OG0002190	Syal.g_02985	Syag.g_01639
OG0002191	Syal.g_00532, Syal.g_00530, Syal.g_00531	Syag.g_00027
OG0002192	Syal.g_01686	Syag.g_01116
OG0002193	Syal.g_01780	Syag.g_01020
OG0002194	Syal.g_01759	Syag.g_01044
OG0002195	Syal.g_02273	Syag.g_00614
OG0002196	Syal.g_02224	Syag.g_00652
OG0002197	Syal.g_01956	Syag.g_00846
OG0002198	Syal.g_02613	Syag.g_00433
OG0002199	Syal.g_02617	Syag.g_00429
OG0002200	Syal.g_00371	Syag.g_01419
OG0002201	Syal.g_02742	Syag.g_00347
OG0002202	Syal.g_02743	Syag.g_00346
OG0002203	Syal.g_02744	Syag.g_00345
OG0002204	Syal.g_02762	Syag.g_00326
OG0002205	Syal.g_02780	Syag.g_00305
OG0002207	Syal.g_02800	Syag.g_00283
OG0002208	Syal.g_02891	Syag.g_01534
OG0002209	Syal.g_00355	Syag.g_02852
OG0002210	Syal.g_00307	Syag.g_02803
OG0002211	Syal.g_00267	Syag.g_02765
OG0002212	Syal.g_01051	Syag.g_02111
OG0002213	Syal.g_01057	Syag.g_02115
OG0002214	Syal.g_01181	Syag.g_02250
OG0002231	Syal.g_01612	Syag.g_01180
OG0002233	Syal.g_00673	Syag.g_00437
OG0002234	Syal.g_01552	Syag.g_00402
OG0002235	Syal.g_02235	Syag.g_00647
OG0002236	Syal.g_02189	Syag.g_00571
OG0002237	Syal.g_02643	Syag.g_00403
OG0002239	Syal.g_00559	Syag.g_01661
OG0002241	Syal.g_00477	Syag.g_01341
OG0002244	Syal.g_02093	Syag.g_01792
OG0002245	Syal.g_00548	Syag.g_00012
OG0002246	Syal.g_00542	Syag.g_00015
OG0002248	Syal.g_01799	Syag.g_01000
OG0002250	Syal.g_00783	Syag.g_01852
OG0002251	Syal.g_02982	Syag.g_01636
OG0002252	Syal.g_00705	Syag.g_01770
OG0002253	Syal.g_01613	Syag.g_01179
OG0002254	Syal.g_01900	Syag.g_00889
OG0002255	Syal.g_01971	Syag.g_00832
OG0002256	Syal.g_02645	Syag.g_01796
OG0002257	Syal.g_02569	Syag.g_00478
OG0002258	Syal.g_02763	Syag.g_00325
OG0002259	Syal.g_02834	Syag.g_01450
OG0002260	Syal.g_01754	Syag.g_01039
OG0002279	Syal.g_00822	Syag.g_01887
OG0002281	Syal.g_02779	Syag.g_00306
OG0002286	Syal.g_01220	Syag.g_01702
OG0002289	Syal.g_00479	Syag.g_01339
OG0002290	Syal.g_02404, Syal.g_00496, Syal.g_00928	Syag.g_02643
OG0002292	Syal.g_00948	Syag.g_02018
OG0002296	Syal.g_00408	Syag.g_01389
OG0002297	Syal.g_00386	Syag.g_00071
OG0002298	Syal.g_01975	Syag.g_00828
OG0002299	Syal.g_02013	Syag.g_00790
OG0002301	Syal.g_01566	Syag.g_00201
OG0002302	Syal.g_02877	Syag.g_01549
OG0002303	Syal.g_00549	Syag.g_00011
OG0002304	Syal.g_00323	Syag.g_02821
OG0002305	Syal.g_00825	Syag.g_01889
OG0002306	Syal.g_01385, Syal.g_01637	Syag.g_02223
OG0002308	Syal.g_02219	Syag.g_00657
OG0002328	Syal.g_00802	Syag.g_01867
OG0002330	Syal.g_01805	Syag.g_00992
OG0002331	Syal.g_01571	Syag.g_00211
OG0002336	Syal.g_00460	Syag.g_01359
OG0002337	Syal.g_01256	Syag.g_02605
OG0002350	Syal.g_00335	Syag.g_02834
OG0002351	Syal.g_01302	Syag.g_02562
OG0002352	Syal.g_01665	Syag.g_01130
OG0002353	Syal.g_01877	Syag.g_00679
OG0002354	Syal.g_01990	Syag.g_00811
OG0002355	Syal.g_02539	Syag.g_00254
OG0002356	Syal.g_02133, Syal.g_02134	Syag.g_01329
OG0002358	Syal.g_00527	Syag.g_00031
OG0002359	Syal.g_00415	Syag.g_01381
OG0002380	Syal.g_00701	Syag.g_01603
OG0002382	Syal.g_02906	Syag.g_01519
OG0002385	Syal.g_01219	Syag.g_01703
OG0002391	Syal.g_00848	Syag.g_01916
OG0002394	Syal.g_01028	Syag.g_02100
OG0002395	Syal.g_01294	Syag.g_02568
OG0002400	Syal.g_02851	Syag.g_01602
OG0002401	Syal.g_01666	Syag.g_01129
OG0002402	Syal.g_01838	Syag.g_00956
OG0002403	Syal.g_01731	Syag.g_01068
OG0002406	Syal.g_02063	Syag.g_00885
OG0002407	Syal.g_01680	Syag.g_00488
OG0002408	Syal.g_02546	Syag.g_00099
OG0002411	Syal.g_02452	Syag.g_00712
OG0002432	Syal.g_01034, Syal.g_01035, Syal.g_01036	Syag.g_02103
OG0002433	Syal.g_00969	Syag.g_00123
OG0002434	Syal.g_02802	Syag.g_00281
OG0002438	Syal.g_01088	Syag.g_02147
OG0002440	Syal.g_01916	Syag.g_00872
OG0002444	Syal.g_00055	Syag.g_01309
OG0002447	Syal.g_00478	Syag.g_01340
OG0002452	Syal.g_01164	Syag.g_02231
OG0002463	Syal.g_02435	Syag.g_02384
OG0002466	Syal.g_00658	Syag.g_01759
OG0002467	Syal.g_00097	Syag.g_00324
OG0002468	Syal.g_01757	Syag.g_01042
OG0002470	Syal.g_02064	Syag.g_00501
OG0002471	Syal.g_02519	Syag.g_00481
OG0002472	Syal.g_01554	Syag.g_00528
OG0002473	Syal.g_00930	Syag.g_01994
OG0002474	Syal.g_00219	Syag.g_02716
OG0002475	Syal.g_00414	Syag.g_01382
OG0002476	Syal.g_01860	Syag.g_00921
OG0002491	Syal.g_00014	Syag.g_02653
OG0002492	Syal.g_01030, Syal.g_01029, Syal.g_01031	Syag.g_02101
OG0002494	Syal.g_02768	Syag.g_00319
OG0002496	Syal.g_01193	Syag.g_00540
OG0002520	Syal.g_00603	Syag.g_01706
OG0002521	Syal.g_00574	Syag.g_01675
OG0002523	Syal.g_02844	Syag.g_00079
OG0002524	Syal.g_01546	Syag.g_00077
OG0002532	Syal.g_02557	Syag.g_00100
OG0002533	Syal.g_02818	Syag.g_00258
OG0002534	Syal.g_00332	Syag.g_02829
OG0002535	Syal.g_00329	Syag.g_02826
OG0002536	Syal.g_00313	Syag.g_02809
OG0002537	Syal.g_00945	Syag.g_02014
OG0002538	Syal.g_00961	Syag.g_02037
OG0002539	Syal.g_01084	Syag.g_02143
OG0002542	Syal.g_02450	Syag.g_00707
OG0002544	Syal.g_01114	Syag.g_00660
OG0002545	Syal.g_02865	Syag.g_00566
OG0002568	Syal.g_02756	Syag.g_00332
OG0002569	Syal.g_02132, Syal.g_01194	Syag.g_00541
OG0002570	Syal.g_01197	Syag.g_00544
OG0002577	Syal.g_00511	Syag.g_00047
OG0002580	Syal.g_01129	Syag.g_02184
OG0002590	Syal.g_00017	Syag.g_02682
OG0002592	Syal.g_01032	Syag.g_02108
OG0002593	Syal.g_02964	Syag.g_01610
OG0002594	Syal.g_02055	Syag.g_00183
OG0002596	Syal.g_02853	Syag.g_00174
OG0002600	Syal.g_02958	Syag.g_00188
OG0002603	Syal.g_02532	Syag.g_00243
OG0002604	Syal.g_02568	Syag.g_00479
OG0002605	Syal.g_00334	Syag.g_02833
OG0002607	Syal.g_00462	Syag.g_01357
OG0002608	Syal.g_01808	Syag.g_00989
OG0002609	Syal.g_02483	Syag.g_00737
OG0002632	Syal.g_01033	Syag.g_02102
OG0002633	Syal.g_00051	Syag.g_00184, Syag.g_00169
OG0002636	Syal.g_01570	Syag.g_00708
OG0002637	Syal.g_02502	Syag.g_01797
OG0002639	Syal.g_01535	Syag.g_01297
OG0002640	Syal.g_02086, Syal.g_02513	Syag.g_00308
OG0002641	Syal.g_01192	Syag.g_00539
OG0002642	Syal.g_01196	Syag.g_00543
OG0002644	Syal.g_02627	Syag.g_00419
OG0002645	Syal.g_02626	Syag.g_00420
OG0002648	Syal.g_01058	Syag.g_02116
OG0002649	Syal.g_01059	Syag.g_02117
OG0002650	Syal.g_01060	Syag.g_02118
OG0002652	Syal.g_02486, Syal.g_03010	Syag.g_00929, Syag.g_01207
OG0002669	Syal.g_01368, Syal.g_01422	Syag.g_01630
OG0002672	Syal.g_01558	Syag.g_00502
OG0002673	Syal.g_02848	Syag.g_01244
OG0002674	Syal.g_00293	Syag.g_02791
OG0002676	Syal.g_01112, Syal.g_01169	Syag.g_02237
OG0002677	Syal.g_01237	Syag.g_02624
OG0002678	Syal.g_01565	Syag.g_00436
OG0002680	Syal.g_01903	Syag.g_00886
OG0002682	Syal.g_00787	Syag.g_01477
OG0002685	Syal.g_02144	Syag.g_00189
OG0002705	Syal.g_02503	Syag.g_00401
OG0002711	Syal.g_00278	Syag.g_02776
OG0002712	Syal.g_02625	Syag.g_00421
OG0002713	Syal.g_02624	Syag.g_00422
OG0002736	Syal.g_02275	Syag.g_02365
OG0002745	Syal.g_02079	Syag.g_00093
OG0002751	Syal.g_02831	Syag.g_01447
OG0002753	Syal.g_00015	Syag.g_02679
OG0002754	Syal.g_00475	Syag.g_01343
OG0002755	Syal.g_00060	Syag.g_01301
OG0002757	Syal.g_01729	Syag.g_01070
OG0002758	Syal.g_02525	Syag.g_00228
OG0002761	Syal.g_02610	Syag.g_00438
OG0002785	Syal.g_01857	Syag.g_00924
OG0002798	Syal.g_01662	Syag.g_01132
OG0002803	Syal.g_01540	Syag.g_01286
OG0002807	Syal.g_02065	Syag.g_00503
OG0002845	Syal.g_01490	Syag.g_02325
OG0002857	Syal.g_02917	Syag.g_01508
OG0002861	Syal.g_00390	Syag.g_00926
OG0002865	Syal.g_01561	Syag.g_01023
OG0002866	Syal.g_01728	Syag.g_01071
OG0002867	Syal.g_01556	Syag.g_00210
OG0002868	Syal.g_00019, Syal.g_02205	Syag.g_00587
OG0002870	Syal.g_00772	Syag.g_01840
OG0002871	Syal.g_01079	Syag.g_01560
OG0002907	Syal.g_01133	Syag.g_02188
OG0002909	Syal.g_02520	Syag.g_00246
OG0002941	Syal.g_01497	Syag.g_01808
OG0002951	Syal.g_00066	Syag.g_01292
OG0002959	Syal.g_02536	Syag.g_01458
OG0002965	Syal.g_00489	Syag.g_01323
OG0002973	Syal.g_02855	Syag.g_00143
OG0002978	Syal.g_02529	Syag.g_01349
OG0002982	Syal.g_01598	Syag.g_01195
OG0002983	Syal.g_01750	Syag.g_01035
OG0002984	Syal.g_01751	Syag.g_01036
OG0002985	Syal.g_01776	Syag.g_00166
OG0002986	Syal.g_02059	Syag.g_01288
OG0002987	Syal.g_02060	Syag.g_01289
OG0002988	Syal.g_02061	Syag.g_01290
OG0002989	Syal.g_02590, Syal.g_02591	Syag.g_00461
OG0002990	Syal.g_03004	Syag.g_02686
OG0002995	Syal.g_02128	Syag.g_00097
OG0002997	Syal.g_02112	Syag.g_00187
OG0002998	Syal.g_02582	Syag.g_00466
OG0003033	Syal.g_01429	Syag.g_02476
OG0003043	Syal.g_00047	Syag.g_01315
OG0003048	Syal.g_01221	Syag.g_01701
OG0003095	Syal.g_01885	Syag.g_00711
OG0003098	Syal.g_00492	Syag.g_00058
OG0003102	Syal.g_01322	Syag.g_02537
OG0003109	Syal.g_02527	Syag.g_01583
OG0003123	Syal.g_00543	Syag.g_00014
OG0003130	Syal.g_02563	Syag.g_01245
OG0003132	Syal.g_03003	Syag.g_02685
OG0003140	Syal.g_02856, Syal.g_02857	Syag.g_00688
OG0003142	Syal.g_01937	Syag.g_00264
OG0003145	Syal.g_00053	Syag.g_00516
OG0003149	Syal.g_01581	Syag.g_01229
OG0003150	Syal.g_01580	Syag.g_01230
OG0003197	Syal.g_02268	Syag.g_00618
OG0003198	Syal.g_01217	Syag.g_01705
OG0003251	Syal.g_02173	Syag.g_01252
OG0003254	Syal.g_00697	Syag.g_00087
OG0003264	Syal.g_01367, Syal.g_01421	Syag.g_01631
OG0003269	Syal.g_01887	Syag.g_00937
OG0003279	Syal.g_00324	Syag.g_02822
OG0003280	Syal.g_00546, Syal.g_00544	Syag.g_00013
OG0003286	Syal.g_01576	Syag.g_01239
OG0003287	Syal.g_01597	Syag.g_01196
OG0003288	Syal.g_01726	Syag.g_01073
OG0003289	Syal.g_01727	Syag.g_01072
OG0003290	Syal.g_01551	Syag.g_00533
OG0003310	Syal.g_00052	Syag.g_00517
OG0003393	Syal.g_01218	Syag.g_01704
OG0003505	Syal.g_00788	Syag.g_00892
OG0003535	Syal.g_01543	Syag.g_01279
OG0003537	Syal.g_01683	Syag.g_01248
OG0003543	Syal.g_01893	Syag.g_00170, Syag.g_00194
OG0003552	Syal.g_00698	Syag.g_00949
OG0003835	Syal.g_00065	Syag.g_01627
OG0003836	Syal.g_00064	Syag.g_01626
OG0003867	Syal.g_00034	Syag.g_01437
OG0003868	Syal.g_00062	Syag.g_01298
OG0003889	Syal.g_01155	Syag.g_02221
OG0003931	Syal.g_02149	Syag.g_00547
OG0003935	Syal.g_00013	Syag.g_02654
OG0003936	Syal.g_00011	Syag.g_02656
OG0004295	Syal.g_00718	Syag.g_00896
OG0004324	Syal.g_00016	Syag.g_01771
OG0004329	Syal.g_01892	Syag.g_02677
OG0004331	Syal.g_01564	Syag.g_01013
OG0004332	Syal.g_01584	Syag.g_01231
OG0004339	Syal.g_02265	Syag.g_00621
OG0004340	Syal.g_02518	Syag.g_00253
OG0004396	Syal.g_01936	Syag.g_00263
OG0004995	Syal.g_01569	Syag.g_00091
OG0005019	Syal.g_02436	Syag.g_01162
OG0005021	Syal.g_02542	Syag.g_01418
OG0005022	Syal.g_02580	Syag.g_00230
OG0005112	Syal.g_00602	Syag.g_00102
OG0005146	Syal.g_01943	Syag.g_00265
OG0005155	Syal.g_01430	Syag.g_02472
OG0005159	Syal.g_00012	Syag.g_02655
OG0006042	Syal.g_02125	Syag.g_00239
OG0006051	Syal.g_01924	Syag.g_01046
OG0006060	Syal.g_00628	Syag.g_01730
