Orthogroup	Syal	Syae
OG0001966	Syal.g_01232	Syae.g_02000
OG0001967	Syal.g_01234	Syae.g_01998
OG0001968	Syal.g_01235	Syae.g_01997
OG0001969	Syal.g_01303	Syae.g_01932
OG0001970	Syal.g_00861	Syae.g_01404
OG0001971	Syal.g_00937	Syae.g_01478
OG0001972	Syal.g_01011	Syae.g_01540
OG0001974	Syal.g_01063	Syae.g_01563
OG0001975	Syal.g_02508	Syae.g_00634
OG0001976	Syal.g_02510	Syae.g_00632
OG0001979	Syal.g_01787, Syal.g_01777	Syae.g_00760
OG0001980	Syal.g_00333	Syae.g_02181
OG0001990	Syal.g_01168	Syae.g_01674
OG0001993	Syal.g_02720	Syae.g_00040
OG0001994	Syal.g_02721	Syae.g_00039
OG0001995	Syal.g_01208	Syae.g_00747
OG0001997	Syal.g_00797	Syae.g_01341
OG0001999	Syal.g_00637	Syae.g_01029
OG0002000	Syal.g_02944	Syae.g_02353
OG0002002	Syal.g_02337, Syal.g_01741	Syae.g_00692
OG0002006	Syal.g_01842	Syae.g_00812
OG0002007	Syal.g_01843	Syae.g_00813
OG0002008	Syal.g_01933	Syae.g_00406
OG0002009	Syal.g_02254	Syae.g_00556
OG0002012	Syal.g_00505	Syae.g_00287
OG0002016	Syal.g_00992	Syae.g_01520
OG0002017	Syal.g_01124	Syae.g_01614
OG0002018	Syal.g_01166	Syae.g_01672
OG0002019	Syal.g_01425	Syae.g_00294
OG0002020	Syal.g_01161	Syae.g_01666
OG0002021	Syal.g_01159	Syae.g_01664
OG0002022	Syal.g_01158	Syae.g_01662
OG0002023	Syal.g_01157	Syae.g_01661
OG0002024	Syal.g_01151	Syae.g_01655
OG0002035	Syal.g_00042	Syae.g_02670
OG0002037	Syal.g_01752	Syae.g_02307
OG0002038	Syal.g_01663	Syae.g_00912
OG0002040	Syal.g_01685	Syae.g_00897
OG0002041	Syal.g_01963	Syae.g_00389
OG0002042	Syal.g_01984	Syae.g_00367
OG0002043	Syal.g_02032	Syae.g_00316
OG0002044	Syal.g_02456	Syae.g_00827
OG0002045	Syal.g_00472	Syae.g_02521
OG0002046	Syal.g_00476	Syae.g_02517
OG0002049	Syal.g_00216	Syae.g_02064
OG0002050	Syal.g_01244	Syae.g_01988
OG0002051	Syal.g_00923	Syae.g_01464
OG0002054	Syal.g_01150	Syae.g_01654
OG0002055	Syal.g_01153	Syae.g_01657
OG0002056	Syal.g_01280	Syae.g_01952
OG0002112	Syal.g_01292	Syae.g_01941
OG0002114	Syal.g_00048	Syae.g_02675, Syae.g_02668
OG0002115	Syal.g_00578	Syae.g_01155
OG0002116	Syal.g_02999	Syae.g_01129
OG0002117	Syal.g_01672	Syae.g_00905
OG0002119	Syal.g_00982	Syae.g_01515
OG0002121	Syal.g_00035	Syae.g_00184
OG0002123	Syal.g_01863	Syae.g_00467
OG0002124	Syal.g_02488	Syae.g_00873
OG0002125	Syal.g_00456	Syae.g_02539
OG0002127	Syal.g_00880	Syae.g_01418
OG0002128	Syal.g_02504	Syae.g_00635
OG0002129	Syal.g_00395	Syae.g_02639
OG0002130	Syal.g_01603	Syae.g_00959
OG0002131	Syal.g_01160	Syae.g_01665
OG0002132	Syal.g_01154	Syae.g_01658
OG0002133	Syal.g_01152	Syae.g_01656
OG0002134	Syal.g_01442	Syae.g_01846
OG0002135	Syal.g_00620	Syae.g_01193
OG0002136	Syal.g_00619	Syae.g_01192
OG0002138	Syal.g_02586	Syae.g_00758
OG0002139	Syal.g_01755	Syae.g_00707
OG0002140	Syal.g_01772	Syae.g_01265
OG0002140	Syal.g_02274, Syal.g_02114	Syae.g_00220
OG0002141	Syal.g_02496	Syae.g_00114
OG0002142	Syal.g_00037	Syae.g_02678
OG0002143	Syal.g_00550	Syae.g_02224
OG0002144	Syal.g_00221	Syae.g_02070
OG0002154	Syal.g_01438	Syae.g_01420
OG0002156	Syal.g_00058	Syae.g_02681
OG0002157	Syal.g_01293	Syae.g_01940
OG0002158	Syal.g_01291	Syae.g_01942
OG0002161	Syal.g_00054	Syae.g_02665
OG0002162	Syal.g_02785	Syae.g_02432
OG0002163	Syal.g_01092	Syae.g_01592
OG0002166	Syal.g_01784	Syae.g_00754
OG0002168	Syal.g_01840	Syae.g_00810
OG0002170	Syal.g_00344	Syae.g_02188
OG0002172	Syal.g_00996	Syae.g_01524
OG0002173	Syal.g_00980	Syae.g_01511
OG0002174	Syal.g_01125	Syae.g_01615
OG0002178	Syal.g_01156	Syae.g_01659
OG0002179	Syal.g_01349	Syae.g_01872
OG0002180	Syal.g_01271	Syae.g_01961
OG0002181	Syal.g_01241	Syae.g_01991
OG0002182	Syal.g_01222	Syae.g_02010
OG0002183	Syal.g_00782	Syae.g_01331
OG0002184	Syal.g_00779	Syae.g_01328
OG0002185	Syal.g_00769	Syae.g_01321
OG0002186	Syal.g_00618	Syae.g_01191
OG0002187	Syal.g_00617	Syae.g_01190
OG0002188	Syal.g_00581	Syae.g_01158
OG0002189	Syal.g_00580	Syae.g_01157
OG0002190	Syal.g_02985	Syae.g_01116
OG0002191	Syal.g_00532, Syal.g_00530, Syal.g_00531	Syae.g_00999
OG0002193	Syal.g_01780	Syae.g_00743
OG0002194	Syal.g_01759	Syae.g_00703
OG0002195	Syal.g_02273	Syae.g_00570
OG0002196	Syal.g_02224	Syae.g_00535
OG0002197	Syal.g_01956	Syae.g_00396
OG0002198	Syal.g_02613	Syae.g_00094
OG0002199	Syal.g_02617	Syae.g_00089
OG0002200	Syal.g_00371	Syae.g_02652
OG0002201	Syal.g_02742	Syae.g_02472
OG0002202	Syal.g_02743	Syae.g_02471
OG0002203	Syal.g_02744	Syae.g_02470
OG0002204	Syal.g_02762	Syae.g_02453
OG0002205	Syal.g_02780	Syae.g_02437
OG0002207	Syal.g_02800	Syae.g_02413
OG0002208	Syal.g_02891	Syae.g_02302
OG0002209	Syal.g_00355	Syae.g_02200
OG0002210	Syal.g_00307	Syae.g_02152
OG0002211	Syal.g_00267	Syae.g_02117
OG0002212	Syal.g_01051	Syae.g_01555
OG0002213	Syal.g_01057	Syae.g_01559
OG0002214	Syal.g_01181	Syae.g_01690
OG0002233	Syal.g_00673	Syae.g_00479
OG0002234	Syal.g_01552	Syae.g_00140
OG0002235	Syal.g_02235	Syae.g_00539
OG0002236	Syal.g_02189	Syae.g_02062
OG0002237	Syal.g_02643	Syae.g_00067
OG0002241	Syal.g_00477	Syae.g_02516
OG0002244	Syal.g_02093	Syae.g_00191
OG0002245	Syal.g_00548	Syae.g_02226
OG0002248	Syal.g_01799	Syae.g_00768
OG0002250	Syal.g_00783	Syae.g_01332
OG0002251	Syal.g_02982	Syae.g_01112
OG0002253	Syal.g_01613	Syae.g_00949
OG0002254	Syal.g_01900	Syae.g_00435
OG0002255	Syal.g_01971	Syae.g_00381
OG0002256	Syal.g_02645	Syae.g_00856
OG0002257	Syal.g_02569	Syae.g_00127
OG0002258	Syal.g_02763	Syae.g_02452
OG0002259	Syal.g_02834	Syae.g_02378
OG0002260	Syal.g_01754	Syae.g_00708
OG0002277	Syal.g_00168	Syae.g_01786
OG0002279	Syal.g_00822	Syae.g_01365
OG0002296	Syal.g_00408	Syae.g_02627
OG0002297	Syal.g_00386	Syae.g_00741
OG0002298	Syal.g_01975	Syae.g_00377
OG0002299	Syal.g_02013	Syae.g_00339
OG0002301	Syal.g_01566	Syae.g_01135
OG0002302	Syal.g_02877	Syae.g_02287
OG0002303	Syal.g_00549	Syae.g_02225
OG0002304	Syal.g_00323	Syae.g_02171
OG0002305	Syal.g_00825	Syae.g_01368
OG0002306	Syal.g_01385, Syal.g_01637	Syae.g_01660
OG0002307	Syal.g_02406, Syal.g_01636	Syae.g_01269
OG0002308	Syal.g_02219	Syae.g_00530
OG0002309	Syal.g_02464	Syae.g_00836
OG0002334	Syal.g_00027	Syae.g_02660
OG0002336	Syal.g_00460	Syae.g_02533
OG0002337	Syal.g_01256	Syae.g_01976
OG0002350	Syal.g_00335	Syae.g_02183
OG0002351	Syal.g_01302	Syae.g_01933
OG0002352	Syal.g_01665	Syae.g_00910
OG0002353	Syal.g_01877	Syae.g_00508
OG0002354	Syal.g_01990	Syae.g_00361
OG0002356	Syal.g_02133, Syal.g_02134	Syae.g_02503
OG0002358	Syal.g_00527	Syae.g_00996
OG0002359	Syal.g_00415	Syae.g_02619
OG0002375	Syal.g_01427	Syae.g_01229
OG0002380	Syal.g_00701	Syae.g_00141
OG0002390	Syal.g_00942	Syae.g_01483
OG0002395	Syal.g_01294	Syae.g_01939
OG0002400	Syal.g_02851	Syae.g_00721
OG0002401	Syal.g_01666	Syae.g_00909
OG0002402	Syal.g_01838	Syae.g_00808
OG0002403	Syal.g_01731	Syae.g_00679
OG0002405	Syal.g_02035	Syae.g_00313
OG0002406	Syal.g_02063	Syae.g_00152
OG0002408	Syal.g_02546	Syae.g_00137
OG0002411	Syal.g_02452	Syae.g_00824
OG0002438	Syal.g_01088	Syae.g_00486
OG0002444	Syal.g_00055	Syae.g_01542
OG0002445	Syal.g_00455	Syae.g_02601
OG0002446	Syal.g_00436	Syae.g_01337
OG0002447	Syal.g_00478	Syae.g_02515
OG0002451	Syal.g_02161	Syae.g_00201
OG0002452	Syal.g_01164	Syae.g_01669
OG0002461	Syal.g_00503	Syae.g_00172
OG0002463	Syal.g_02435	Syae.g_00395
OG0002464	Syal.g_00766	Syae.g_01319
OG0002466	Syal.g_00658	Syae.g_01055
OG0002467	Syal.g_00097	Syae.g_00745
OG0002468	Syal.g_01757	Syae.g_00705
OG0002470	Syal.g_02064	Syae.g_00624
OG0002471	Syal.g_02519	Syae.g_00234
OG0002472	Syal.g_01554	Syae.g_01264
OG0002473	Syal.g_00930	Syae.g_01469
OG0002475	Syal.g_00414	Syae.g_02620
OG0002496	Syal.g_01193	Syae.g_02256
OG0002518	Syal.g_02172, Syal.g_00737	Syae.g_00206
OG0002519	Syal.g_02139	Syae.g_01868
OG0002520	Syal.g_00603	Syae.g_01176
OG0002521	Syal.g_00574	Syae.g_01151
OG0002523	Syal.g_02844	Syae.g_00748
OG0002524	Syal.g_01546	Syae.g_00279
OG0002527	Syal.g_02559	Syae.g_00232
OG0002528	Syal.g_02561	Syae.g_00230
OG0002533	Syal.g_02818	Syae.g_02395
OG0002534	Syal.g_00332	Syae.g_02180
OG0002535	Syal.g_00329	Syae.g_02177
OG0002536	Syal.g_00313	Syae.g_02158
OG0002538	Syal.g_00961	Syae.g_01500
OG0002539	Syal.g_01084	Syae.g_01581
OG0002541	Syal.g_00306	Syae.g_02151
OG0002542	Syal.g_02450	Syae.g_01003
OG0002543	Syal.g_01082	Syae.g_01579
OG0002544	Syal.g_01114	Syae.g_00013
OG0002563	Syal.g_00071	Syae.g_01087
OG0002569	Syal.g_02132, Syal.g_01194	Syae.g_02257
OG0002570	Syal.g_01197	Syae.g_02259
OG0002589	Syal.g_02111	Syae.g_00211
OG0002594	Syal.g_02055	Syae.g_00249
OG0002595	Syal.g_02596	Syae.g_00746
OG0002596	Syal.g_02853	Syae.g_00861
OG0002597	Syal.g_00630	Syae.g_00285
OG0002598	Syal.g_02574	Syae.g_00284
OG0002599	Syal.g_02253	Syae.g_00256
OG0002600	Syal.g_02958	Syae.g_00228
OG0002601	Syal.g_02560	Syae.g_00231
OG0002602	Syal.g_02523	Syae.g_00102
OG0002603	Syal.g_02532	Syae.g_02054
OG0002604	Syal.g_02568	Syae.g_00128
OG0002605	Syal.g_00334	Syae.g_02182
OG0002607	Syal.g_00462	Syae.g_02531
OG0002608	Syal.g_01808	Syae.g_00777
OG0002609	Syal.g_02483	Syae.g_00855
OG0002611	Syal.g_02140	Syae.g_01870
OG0002633	Syal.g_00051	Syae.g_00066
OG0002639	Syal.g_01535	Syae.g_01476
OG0002641	Syal.g_01192	Syae.g_02255
OG0002642	Syal.g_01196	Syae.g_02258
OG0002671	Syal.g_00593	Syae.g_01169
OG0002672	Syal.g_01558	Syae.g_00623
OG0002673	Syal.g_02848	Syae.g_00126
OG0002674	Syal.g_00293	Syae.g_02141
OG0002676	Syal.g_01112, Syal.g_01169	Syae.g_01675
OG0002677	Syal.g_01237	Syae.g_01995
OG0002682	Syal.g_00787	Syae.g_02550
OG0002723	Syal.g_01428	Syae.g_01230
OG0002734	Syal.g_01046	Syae.g_01010
OG0002738	Syal.g_01701	Syae.g_00644
OG0002741	Syal.g_02603	Syae.g_00511
OG0002745	Syal.g_02079	Syae.g_00116
OG0002746	Syal.g_00469	Syae.g_00099
OG0002751	Syal.g_02831	Syae.g_02381
OG0002754	Syal.g_00475	Syae.g_02518
OG0002759	Syal.g_02594	Syae.g_00865
OG0002848	Syal.g_02127	Syae.g_00729
OG0002848	Syal.g_02101	Syae.g_00275
OG0002851	Syal.g_01802	Syae.g_00772
OG0002861	Syal.g_00390	Syae.g_00869
OG0002862	Syal.g_00325	Syae.g_02173
OG0002867	Syal.g_01556	Syae.g_00240
OG0002869	Syal.g_02481	Syae.g_00853
OG0002879	Syal.g_02160	Syae.g_00189
OG0002931	Syal.g_02110	Syae.g_00212
OG0002934	Syal.g_00438	Syae.g_02546
OG0002937	Syal.g_03002	Syae.g_02252
OG0002940	Syal.g_00984	Syae.g_00627
OG0002951	Syal.g_00066	Syae.g_01097
OG0002965	Syal.g_00489	Syae.g_00311
OG0002966	Syal.g_00431	Syae.g_00186
OG0002973	Syal.g_02855	Syae.g_00863
OG0002978	Syal.g_02529	Syae.g_01263
OG0002980	Syal.g_00319	Syae.g_02166
OG0002981	Syal.g_00326	Syae.g_02174
OG0002982	Syal.g_01598	Syae.g_00964
OG0002986	Syal.g_02059	Syae.g_00263
OG0002987	Syal.g_02060	Syae.g_00264
OG0002988	Syal.g_02061	Syae.g_00265
OG0002990	Syal.g_03004	Syae.g_02249
OG0002993	Syal.g_02159	Syae.g_00188
OG0003043	Syal.g_00047	Syae.g_02674
OG0003091	Syal.g_00983	Syae.g_00626
OG0003102	Syal.g_01322	Syae.g_01201
OG0003110	Syal.g_02158	Syae.g_00190
OG0003129	Syal.g_02554	Syae.g_00239
OG0003132	Syal.g_03003	Syae.g_02250
OG0003143	Syal.g_02109	Syae.g_00253
OG0003145	Syal.g_00053	Syae.g_00607
OG0003192	Syal.g_02679	Syae.g_00866
OG0003249	Syal.g_00987	Syae.g_00630, Syae.g_01513
OG0003269	Syal.g_01887	Syae.g_00870
OG0003272	Syal.g_02230	Syae.g_00858
OG0003279	Syal.g_00324	Syae.g_02172
OG0003290	Syal.g_01551	Syae.g_00730
OG0003310	Syal.g_00052	Syae.g_00606
OG0003495	Syal.g_01391	Syae.g_01851
OG0003501	Syal.g_00985	Syae.g_00628
OG0003502	Syal.g_00986	Syae.g_00629
OG0003522	Syal.g_02088	Syae.g_00218
OG0003527	Syal.g_02845	Syae.g_00274
OG0003541	Syal.g_01771, Syal.g_00738	Syae.g_02544
OG0003550	Syal.g_02430	Syae.g_00448
OG0003784	Syal.g_00437	Syae.g_02545
OG0003835	Syal.g_00065	Syae.g_01102
OG0003836	Syal.g_00064	Syae.g_01101
OG0003861	Syal.g_00444	Syae.g_02572, Syae.g_02541
OG0003892	Syal.g_02095	Syae.g_00224
OG0003921	Syal.g_01533, Syal.g_00007, Syal.g_00008, Syal.g_00075	Syae.g_01088
OG0004062	Syal.g_01464, Syal.g_01528	Syae.g_01802
OG0004312	Syal.g_02097	Syae.g_00222
OG0005028	Syal.g_01773	Syae.g_00734
OG0005106	Syal.g_00069	Syae.g_01086
OG0005107	Syal.g_01534	Syae.g_01089
OG0005991	Syal.g_00067	Syae.g_01090
OG0005993	Syal.g_01523	Syae.g_01808
OG0005995	Syal.g_01333	Syae.g_01896
OG0005999	Syal.g_02348	Syae.g_02583
OG0006000	Syal.g_00452	Syae.g_02598
