Orthogroup	Syal	Syaq
OG0001961	Syal.g_00468	Syaq.g_00447
OG0001964	Syal.g_00210	Syaq.g_00678
OG0001966	Syal.g_01232	Syaq.g_00732
OG0001967	Syal.g_01234	Syaq.g_00734
OG0001968	Syal.g_01235	Syaq.g_00735
OG0001969	Syal.g_01303	Syaq.g_00861
OG0001970	Syal.g_00861	Syaq.g_01449
OG0001971	Syal.g_00937	Syaq.g_01377
OG0001972	Syal.g_01011	Syaq.g_01297
OG0001974	Syal.g_01063	Syaq.g_01268
OG0001975	Syal.g_02508	Syaq.g_02169
OG0001976	Syal.g_02510	Syaq.g_02167
OG0001979	Syal.g_01787, Syal.g_01777	Syaq.g_02581
OG0001980	Syal.g_00333	Syaq.g_00565
OG0001990	Syal.g_01168	Syaq.g_01187
OG0001993	Syal.g_02720	Syaq.g_02040
OG0001994	Syal.g_02721	Syaq.g_02039
OG0001997	Syal.g_00797	Syaq.g_01509
OG0001999	Syal.g_00637	Syaq.g_01624
OG0002000	Syal.g_02944	Syaq.g_01818
OG0002002	Syal.g_02337, Syal.g_01741	Syaq.g_00161
OG0002003	Syal.g_01790	Syaq.g_02584
OG0002004	Syal.g_01354, Syal.g_00586	Syaq.g_01894
OG0002006	Syal.g_01842	Syaq.g_02698
OG0002007	Syal.g_01843	Syaq.g_02699
OG0002008	Syal.g_01933	Syaq.g_02530
OG0002009	Syal.g_02254	Syaq.g_02303
OG0002011	Syal.g_00547	Syaq.g_00521
OG0002012	Syal.g_00505	Syaq.g_01913
OG0002013	Syal.g_00773	Syaq.g_01537
OG0002016	Syal.g_00992	Syaq.g_01317
OG0002018	Syal.g_01166	Syaq.g_01189
OG0002019	Syal.g_01425	Syaq.g_00994
OG0002029	Syal.g_00704	Syaq.g_02609, Syaq.g_02652
OG0002038	Syal.g_01663	Syaq.g_00237
OG0002039	Syal.g_01682	Syaq.g_00223
OG0002040	Syal.g_01685	Syaq.g_00222
OG0002041	Syal.g_01963	Syaq.g_02513
OG0002042	Syal.g_01984	Syaq.g_02492
OG0002043	Syal.g_02032	Syaq.g_02440
OG0002044	Syal.g_02456	Syaq.g_02378
OG0002045	Syal.g_00472	Syaq.g_00449
OG0002046	Syal.g_00476	Syaq.g_00452
OG0002048	Syal.g_00299	Syaq.g_00583
OG0002049	Syal.g_00216	Syaq.g_00668
OG0002050	Syal.g_01244	Syaq.g_00743
OG0002051	Syal.g_00923	Syaq.g_01388
OG0002056	Syal.g_01280	Syaq.g_00780
OG0002112	Syal.g_01292	Syaq.g_00850
OG0002113	Syal.g_00134	Syaq.g_01112
OG0002115	Syal.g_00578	Syaq.g_01680
OG0002116	Syal.g_02999	Syaq.g_01704
OG0002118	Syal.g_01733	Syaq.g_00170
OG0002119	Syal.g_00982	Syaq.g_01329
OG0002121	Syal.g_00035	Syaq.g_01890
OG0002122	Syal.g_01789	Syaq.g_02583
OG0002123	Syal.g_01863	Syaq.g_00028
OG0002124	Syal.g_02488	Syaq.g_02406
OG0002125	Syal.g_00456	Syaq.g_00022
OG0002128	Syal.g_02504	Syaq.g_02211
OG0002129	Syal.g_00395	Syaq.g_00388
OG0002130	Syal.g_01603	Syaq.g_00295
OG0002134	Syal.g_01442	Syaq.g_01011
OG0002135	Syal.g_00620	Syaq.g_01645
OG0002136	Syal.g_00619	Syaq.g_01646
OG0002137	Syal.g_01360	Syaq.g_01889, Syaq.g_01517, Syaq.g_01287
OG0002138	Syal.g_02586	Syaq.g_02128
OG0002139	Syal.g_01755	Syaq.g_00145
OG0002142	Syal.g_00037	Syaq.g_00357
OG0002143	Syal.g_00550	Syaq.g_00524
OG0002144	Syal.g_00221	Syaq.g_00661
OG0002157	Syal.g_01293	Syaq.g_00851
OG0002158	Syal.g_01291	Syaq.g_00849
OG0002159	Syal.g_01505	Syaq.g_01041
OG0002162	Syal.g_02785	Syaq.g_01959
OG0002163	Syal.g_01092	Syaq.g_01238
OG0002167	Syal.g_00003	Syaq.g_01536
OG0002168	Syal.g_01840	Syaq.g_02696
OG0002173	Syal.g_00980	Syaq.g_01331
OG0002174	Syal.g_01125	Syaq.g_01219
OG0002175	Syal.g_01725	Syaq.g_00179
OG0002179	Syal.g_01349	Syaq.g_00985
OG0002180	Syal.g_01271	Syaq.g_00771
OG0002181	Syal.g_01241	Syaq.g_00740
OG0002182	Syal.g_01222	Syaq.g_00722
OG0002183	Syal.g_00782	Syaq.g_01527
OG0002184	Syal.g_00779	Syaq.g_01531
OG0002185	Syal.g_00769	Syaq.g_01541
OG0002186	Syal.g_00618	Syaq.g_01647
OG0002187	Syal.g_00617	Syaq.g_01648
OG0002188	Syal.g_00581	Syaq.g_01677
OG0002189	Syal.g_00580	Syaq.g_01678
OG0002190	Syal.g_02985	Syaq.g_01718
OG0002191	Syal.g_00532, Syal.g_00530, Syal.g_00531	Syaq.g_00507
OG0002192	Syal.g_01686	Syaq.g_00221
OG0002193	Syal.g_01780	Syaq.g_02571
OG0002194	Syal.g_01759	Syaq.g_00149
OG0002195	Syal.g_02273	Syaq.g_02274
OG0002196	Syal.g_02224	Syaq.g_02326
OG0002197	Syal.g_01956	Syaq.g_02519
OG0002198	Syal.g_02613	Syaq.g_02106
OG0002199	Syal.g_02617	Syaq.g_02101
OG0002200	Syal.g_00371	Syaq.g_00373
OG0002201	Syal.g_02742	Syaq.g_02002
OG0002202	Syal.g_02743	Syaq.g_02001
OG0002203	Syal.g_02744	Syaq.g_02000
OG0002204	Syal.g_02762	Syaq.g_01982
OG0002205	Syal.g_02780	Syaq.g_01964
OG0002207	Syal.g_02800	Syaq.g_01942
OG0002208	Syal.g_02891	Syaq.g_01766
OG0002209	Syal.g_00355	Syaq.g_00551
OG0002210	Syal.g_00307	Syaq.g_00574
OG0002211	Syal.g_00267	Syaq.g_00615
OG0002212	Syal.g_01051	Syaq.g_01276
OG0002213	Syal.g_01057	Syaq.g_01272
OG0002214	Syal.g_01181	Syaq.g_01173
OG0002231	Syal.g_01612	Syaq.g_00286
OG0002233	Syal.g_00673	Syaq.g_02109
OG0002235	Syal.g_02235	Syaq.g_02321
OG0002236	Syal.g_02189	Syaq.g_02225
OG0002237	Syal.g_02643	Syaq.g_02075
OG0002238	Syal.g_02071	Syaq.g_00135
OG0002241	Syal.g_00477	Syaq.g_00453
OG0002245	Syal.g_00548	Syaq.g_00522
OG0002246	Syal.g_00542	Syaq.g_00518
OG0002248	Syal.g_01799	Syaq.g_02591
OG0002250	Syal.g_00783	Syaq.g_01526
OG0002251	Syal.g_02982	Syaq.g_01721
OG0002253	Syal.g_01613	Syaq.g_00285
OG0002254	Syal.g_01900	Syaq.g_00050
OG0002255	Syal.g_01971	Syaq.g_02505
OG0002257	Syal.g_02569	Syaq.g_02136
OG0002258	Syal.g_02763	Syaq.g_01981
OG0002259	Syal.g_02834	Syaq.g_01842
OG0002260	Syal.g_01754	Syaq.g_00144
OG0002277	Syal.g_00168	Syaq.g_01075
OG0002279	Syal.g_00822	Syaq.g_01485
OG0002281	Syal.g_02779	Syaq.g_01965
OG0002288	Syal.g_02841	Syaq.g_01835
OG0002288	Syal.g_00376	Syaq.g_00376
OG0002289	Syal.g_00479	Syaq.g_00455
OG0002292	Syal.g_00948	Syaq.g_01366
OG0002296	Syal.g_00408	Syaq.g_00399
OG0002297	Syal.g_00386	Syaq.g_01854
OG0002298	Syal.g_01975	Syaq.g_02501
OG0002299	Syal.g_02013	Syaq.g_02465
OG0002301	Syal.g_01566	Syaq.g_01888
OG0002302	Syal.g_02877	Syaq.g_01751
OG0002303	Syal.g_00549	Syaq.g_00523
OG0002305	Syal.g_00825	Syaq.g_01482
OG0002306	Syal.g_01385, Syal.g_01637	Syaq.g_01210
OG0002308	Syal.g_02219	Syaq.g_02331
OG0002309	Syal.g_02464	Syaq.g_02384
OG0002328	Syal.g_00802	Syaq.g_01504
OG0002330	Syal.g_01805	Syaq.g_02597
OG0002331	Syal.g_01571	Syaq.g_00339
OG0002332	Syal.g_02070	Syaq.g_00134
OG0002333	Syal.g_02072	Syaq.g_00136
OG0002334	Syal.g_00027	Syaq.g_00363
OG0002335	Syal.g_00378, Syal.g_00379	Syaq.g_00377
OG0002336	Syal.g_00460	Syaq.g_00439
OG0002337	Syal.g_01256	Syaq.g_00755
OG0002351	Syal.g_01302	Syaq.g_00860
OG0002352	Syal.g_01665	Syaq.g_00235
OG0002353	Syal.g_01877	Syaq.g_02352
OG0002354	Syal.g_01990	Syaq.g_02486
OG0002356	Syal.g_02133, Syal.g_02134	Syaq.g_00467, Syaq.g_02630
OG0002358	Syal.g_00527	Syaq.g_00503
OG0002359	Syal.g_00415	Syaq.g_00407
OG0002375	Syal.g_01427	Syaq.g_00479
OG0002382	Syal.g_02906	Syaq.g_01781
OG0002390	Syal.g_00942	Syaq.g_01371, Syaq.g_01372
OG0002391	Syal.g_00848	Syaq.g_01461
OG0002394	Syal.g_01028	Syaq.g_01285
OG0002395	Syal.g_01294	Syaq.g_00852
OG0002401	Syal.g_01666	Syaq.g_00234
OG0002402	Syal.g_01838	Syaq.g_02694
OG0002403	Syal.g_01731	Syaq.g_00172
OG0002405	Syal.g_02035	Syaq.g_02435
OG0002406	Syal.g_02063	Syaq.g_01886
OG0002407	Syal.g_01680	Syaq.g_02139
OG0002408	Syal.g_02546	Syaq.g_01876
OG0002411	Syal.g_02452	Syaq.g_02375
OG0002432	Syal.g_01034, Syal.g_01035, Syal.g_01036	Syaq.g_01282
OG0002440	Syal.g_01916	Syaq.g_00064
OG0002445	Syal.g_00455	Syaq.g_00021
OG0002446	Syal.g_00436	Syaq.g_02537
OG0002447	Syal.g_00478	Syaq.g_00454
OG0002464	Syal.g_00766	Syaq.g_01544
OG0002466	Syal.g_00658	Syaq.g_01599
OG0002468	Syal.g_01757	Syaq.g_00147
OG0002471	Syal.g_02519	Syaq.g_02137
OG0002474	Syal.g_00219	Syaq.g_00663
OG0002475	Syal.g_00414	Syaq.g_00406
OG0002476	Syal.g_01860	Syaq.g_00025
OG0002492	Syal.g_01030, Syal.g_01029, Syal.g_01031	Syaq.g_01284
OG0002494	Syal.g_02768	Syaq.g_01976
OG0002496	Syal.g_01193	Syaq.g_00703
OG0002519	Syal.g_02139	Syaq.g_00989
OG0002521	Syal.g_00574	Syaq.g_01684
OG0002527	Syal.g_02559	Syaq.g_00133
OG0002528	Syal.g_02561	Syaq.g_00131
OG0002529	Syal.g_02531	Syaq.g_01905
OG0002533	Syal.g_02818	Syaq.g_01926
OG0002537	Syal.g_00945	Syaq.g_02102
OG0002538	Syal.g_00961	Syaq.g_01353
OG0002539	Syal.g_01084	Syaq.g_01247
OG0002541	Syal.g_00306	Syaq.g_00575
OG0002542	Syal.g_02450	Syaq.g_02374
OG0002543	Syal.g_01082	Syaq.g_01249
OG0002568	Syal.g_02756	Syaq.g_01988
OG0002569	Syal.g_01194	Syaq.g_00704
OG0002570	Syal.g_01197	Syaq.g_00706
OG0002577	Syal.g_00511	Syaq.g_00486
OG0002580	Syal.g_01129	Syaq.g_01215
OG0002589	Syal.g_02111	Syaq.g_00104, Syaq.g_02717
OG0002592	Syal.g_01032	Syaq.g_01279
OG0002593	Syal.g_02964	Syaq.g_01732
OG0002595	Syal.g_02596	Syaq.g_01921
OG0002597	Syal.g_00630	Syaq.g_01632
OG0002604	Syal.g_02568	Syaq.g_01914
OG0002607	Syal.g_00462	Syaq.g_00441
OG0002608	Syal.g_01808	Syaq.g_02600
OG0002609	Syal.g_02483	Syaq.g_02405
OG0002611	Syal.g_02140	Syaq.g_00987
OG0002612	Syal.g_01495	Syaq.g_02650
OG0002632	Syal.g_01033	Syaq.g_01283
OG0002636	Syal.g_01570	Syaq.g_00336, Syaq.g_00337, Syaq.g_00335
OG0002639	Syal.g_01535	Syaq.g_01600
OG0002640	Syal.g_02086, Syal.g_02513	Syaq.g_01040
OG0002641	Syal.g_01192	Syaq.g_00702
OG0002642	Syal.g_01196	Syaq.g_00705
OG0002643	Syal.g_02377	Syaq.g_00106
OG0002644	Syal.g_02627	Syaq.g_02091
OG0002645	Syal.g_02626	Syaq.g_02092
OG0002669	Syal.g_01368, Syal.g_01422	Syaq.g_00895
OG0002671	Syal.g_00593	Syaq.g_01666
OG0002674	Syal.g_00293	Syaq.g_00589
OG0002676	Syal.g_01112, Syal.g_01169	Syaq.g_01186
OG0002679	Syal.g_01848	Syaq.g_02702
OG0002680	Syal.g_01903	Syaq.g_00052
OG0002681	Syal.g_02092	Syaq.g_02145
OG0002685	Syal.g_02144	Syaq.g_00078
OG0002712	Syal.g_02625	Syaq.g_02093
OG0002713	Syal.g_02624	Syaq.g_02094
OG0002717	Syal.g_00977	Syaq.g_01335
OG0002723	Syal.g_01428	Syaq.g_00480
OG0002736	Syal.g_02275	Syaq.g_00893
OG0002751	Syal.g_02831	Syaq.g_01846
OG0002757	Syal.g_01729	Syaq.g_00175
OG0002760	Syal.g_02733	Syaq.g_02015
OG0002761	Syal.g_02610	Syaq.g_02110
OG0002798	Syal.g_01662	Syaq.g_00239
OG0002802	Syal.g_01949	Syaq.g_02526
OG0002803	Syal.g_01540	Syaq.g_00344, Syaq.g_00345
OG0002804	Syal.g_01496	Syaq.g_02651
OG0002849	Syal.g_01401	Syaq.g_00270
OG0002851	Syal.g_01802	Syaq.g_02594
OG0002857	Syal.g_02917	Syaq.g_01792
OG0002864	Syal.g_00498	Syaq.g_01160
OG0002866	Syal.g_01728	Syaq.g_00176
OG0002868	Syal.g_00019, Syal.g_02205	Syaq.g_01346
OG0002869	Syal.g_02481	Syaq.g_02403
OG0002870	Syal.g_00772	Syaq.g_01538
OG0002879	Syal.g_02160	Syaq.g_02291
OG0002880	Syal.g_01412	Syaq.g_01326
OG0002907	Syal.g_01133	Syaq.g_01211
OG0002909	Syal.g_02520	Syaq.g_01870
OG0002931	Syal.g_02110	Syaq.g_02718
OG0002934	Syal.g_00438	Syaq.g_00096, Syaq.g_00140
OG0002937	Syal.g_03002	Syaq.g_00481
OG0002951	Syal.g_01418	Syaq.g_01000
OG0002982	Syal.g_01598	Syaq.g_00300
OG0002989	Syal.g_02590, Syal.g_02591	Syaq.g_02127
OG0002998	Syal.g_02582	Syaq.g_02131
OG0003003	Syal.g_02121	Syaq.g_02027
OG0003004	Syal.g_01357	Syaq.g_02733
OG0003005	Syal.g_01411	Syaq.g_01325
OG0003033	Syal.g_01429	Syaq.g_00945
OG0003052	Syal.g_01295	Syaq.g_00853
OG0003100	Syal.g_01419	Syaq.g_01001
OG0003101	Syal.g_01402, Syal.g_01413	Syaq.g_00269
OG0003102	Syal.g_01322	Syaq.g_00881
OG0003109	Syal.g_02527	Syaq.g_01906
OG0003123	Syal.g_00543	Syaq.g_00272, Syaq.g_00279, Syaq.g_00519
OG0003125	Syal.g_00373	Syaq.g_02142, Syaq.g_00697
OG0003127	Syal.g_02075	Syaq.g_00081
OG0003128	Syal.g_02232	Syaq.g_02324
OG0003129	Syal.g_02554	Syaq.g_01860
OG0003149	Syal.g_01581	Syaq.g_00318
OG0003150	Syal.g_01580	Syaq.g_00319
OG0003192	Syal.g_02679	Syaq.g_01293
OG0003198	Syal.g_01217	Syaq.g_02114
OG0003264	Syal.g_01367, Syal.g_01421	Syaq.g_00894
OG0003280	Syal.g_00546, Syal.g_00544	Syaq.g_00520
OG0003286	Syal.g_01576	Syaq.g_00332
OG0003287	Syal.g_01597	Syaq.g_00301
OG0003288	Syal.g_01726	Syaq.g_00178
OG0003289	Syal.g_01727	Syaq.g_00177
OG0003495	Syal.g_01391	Syaq.g_00908
OG0003522	Syal.g_02088	Syaq.g_00471
OG0003531	Syal.g_01365	Syaq.g_00900
OG0003532	Syal.g_01366, Syal.g_01417	Syaq.g_00901
OG0003545	Syal.g_02138	Syaq.g_01035
OG0003878	Syal.g_02526	Syaq.g_00084
OG0003944	Syal.g_01356	Syaq.g_02732
OG0004331	Syal.g_01564	Syaq.g_01855
OG0004332	Syal.g_01584	Syaq.g_00322
OG0004411	Syal.g_01644	Syaq.g_02150, Syaq.g_00338
OG0005155	Syal.g_01430	Syaq.g_00948
OG0005173	Syal.g_03015	Syaq.g_01871
OG0005184	Syal.g_01369	Syaq.g_00324
OG0005188	Syal.g_02146	Syaq.g_01900
OG0005189	Syal.g_02147	Syaq.g_01899
OG0006177	Syal.g_02066	Syaq.g_00796
