Orthogroup	Prbh	Prbg
OG0002503	Prbh.g_00364	Prbg.g_00187
OG0002504	Prbh.g_00944	Prbg.g_01150
OG0002505	Prbh.g_01403	Prbg.g_00723
OG0002508	Prbh.g_00808	Prbg.g_00394
OG0002509	Prbh.g_00798	Prbg.g_00399
OG0002510	Prbh.g_00830	Prbg.g_00016
OG0002511	Prbh.g_00495	Prbg.g_00063
OG0002512	Prbh.g_01446	Prbg.g_00356
OG0002513	Prbh.g_01315	Prbg.g_01519
OG0002514	Prbh.g_00180	Prbg.g_00671
OG0002515	Prbh.g_01864	Prbg.g_00753
OG0002516	Prbh.g_01314	Prbg.g_01517
OG0002517	Prbh.g_00210	Prbg.g_00041
OG0002564	Prbh.g_00209	Prbg.g_00710
OG0002583	Prbh.g_01404	Prbg.g_00702
OG0002584	Prbh.g_01140	Prbg.g_01346
OG0002586	Prbh.g_00911	Prbg.g_01118
OG0002587	Prbh.g_01795	Prbg.g_01625
OG0002646	Prbh.g_01610	Prbg.g_01818
OG0002656	Prbh.g_01354	Prbg.g_00456
OG0002657	Prbh.g_00942	Prbg.g_00729
OG0002658	Prbh.g_01306	Prbg.g_01509
OG0002660	Prbh.g_01338	Prbg.g_01546
OG0002661	Prbh.g_01346	Prbg.g_01559
OG0002662	Prbh.g_01352	Prbg.g_00741
OG0002663	Prbh.g_01822	Prbg.g_01629
OG0002727	Prbh.g_01145	Prbg.g_01350
OG0002728	Prbh.g_00849	Prbg.g_01054
OG0002729	Prbh.g_00198	Prbg.g_00692
OG0002818	Prbh.g_00843	Prbg.g_01047
OG0002821	Prbh.g_00724	Prbg.g_00811
OG0002822	Prbh.g_00723	Prbg.g_00810
OG0002823	Prbh.g_00378	Prbg.g_00173
OG0002824	Prbh.g_00811	Prbg.g_00390
OG0002825	Prbh.g_00838	Prbg.g_00005
OG0002826	Prbh.g_01180	Prbg.g_01384
OG0002827	Prbh.g_01258	Prbg.g_01462
OG0002828	Prbh.g_01316	Prbg.g_01520
OG0002829	Prbh.g_01323	Prbg.g_01527
OG0002830	Prbh.g_00817	Prbg.g_00689
OG0002832	Prbh.g_01874	Prbg.g_00724
OG0002833	Prbh.g_01833	Prbg.g_01596
OG0002834	Prbh.g_01830	Prbg.g_01599
OG0002836	Prbh.g_01783	Prbg.g_01649
OG0002919	Prbh.g_01438	Prbg.g_00369
OG0002920	Prbh.g_00795	Prbg.g_00405
OG0002921	Prbh.g_00807	Prbg.g_00397
OG0002922	Prbh.g_00809	Prbg.g_00396
OG0002923	Prbh.g_01023	Prbg.g_00389
OG0002924	Prbh.g_01847	Prbg.g_00040
OG0002925	Prbh.g_00823	Prbg.g_00027
OG0002926	Prbh.g_00835	Prbg.g_00010
OG0002928	Prbh.g_01361	Prbg.g_00462
OG0002929	Prbh.g_01884	Prbg.g_01564
OG0002930	Prbh.g_01623	Prbg.g_01806
OG0003071	Prbh.g_00488	Prbg.g_00070
OG0003073	Prbh.g_01804	Prbg.g_00436
OG0003074	Prbh.g_00780	Prbg.g_00411
OG0003076	Prbh.g_00940	Prbg.g_01147
OG0003077	Prbh.g_01053	Prbg.g_01257
OG0003078	Prbh.g_01117	Prbg.g_01322
OG0003079	Prbh.g_01141	Prbg.g_01347
OG0003080	Prbh.g_01349	Prbg.g_00450
OG0003082	Prbh.g_00778	Prbg.g_01588
OG0003083	Prbh.g_01891	Prbg.g_01591
OG0003239	Prbh.g_01052	Prbg.g_01256
