Orthogroup	Prbg	Prbe
OG0001793	Prbg.g_00440	Prbe.g_00687
OG0001793	Prbg.g_00034	Prbe.g_00083
OG0001795	Prbg.g_01617	Prbe.g_01018
OG0001795	Prbg.g_01049	Prbe.g_00092
OG0001802	Prbg.g_01545	Prbe.g_01608
OG0001802	Prbg.g_00402	Prbe.g_00726
OG0001807	Prbg.g_00815	Prbe.g_00159
OG0001820	Prbg.g_00023	Prbe.g_00072
OG0001834	Prbg.g_00555	Prbe.g_00347
OG0001836	Prbg.g_00525	Prbe.g_00377
OG0001836	Prbg.g_00526	Prbe.g_00376
OG0001842	Prbg.g_00020	Prbe.g_00069
OG0001875	Prbg.g_01627	Prbe.g_01008
OG0001876	Prbg.g_01626	Prbe.g_01009
OG0001916	Prbg.g_00215	Prbe.g_00637
OG0001917	Prbg.g_01328	Prbe.g_01391
OG0001922	Prbg.g_00573	Prbe.g_00329
OG0001923	Prbg.g_00566	Prbe.g_00336
OG0001930	Prbg.g_00019	Prbe.g_00068
OG0001931	Prbg.g_00018	Prbe.g_00067
OG0001955	Prbg.g_00725	Prbe.g_00016
OG0001956	Prbg.g_01220	Prbe.g_01283
OG0001963	Prbg.g_00700	Prbe.g_00202
OG0001965	Prbg.g_01584	Prbe.g_01051
OG0001977	Prbg.g_01916	Prbe.g_01174
OG0001988	Prbg.g_00453	Prbe.g_00917
OG0001996	Prbg.g_00845	Prbe.g_00129
OG0002003	Prbg.g_00014	Prbe.g_00063
OG0002019	Prbg.g_00720	Prbe.g_00011
OG0002030	Prbg.g_01563	Prbe.g_01115
OG0002034	Prbg.g_00353	Prbe.g_00500
OG0002036	Prbg.g_00691	Prbe.g_00211
OG0002052	Prbg.g_01338	Prbe.g_01401
OG0002096	Prbg.g_00036	Prbe.g_00085
OG0002096	Prbg.g_00564	Prbe.g_00338
OG0002098	Prbg.g_00512	Prbe.g_00390
OG0002106	Prbg.g_00449	Prbe.g_01626
OG0002109	Prbg.g_00009	Prbe.g_00058
OG0002122	Prbg.g_00015	Prbe.g_00064
OG0002164	Prbg.g_01056	Prbe.g_00099
OG0002165	Prbg.g_01050	Prbe.g_00093
OG0002176	Prbg.g_00443	Prbe.g_00684
OG0002176	Prbg.g_00713	Prbe.g_00004
OG0002177	Prbg.g_00355	Prbe.g_00498
OG0002228	Prbg.g_01585	Prbe.g_01050
OG0002228	Prbg.g_01613	Prbe.g_01022
OG0002232	Prbg.g_01124	Prbe.g_00457
OG0002240	Prbg.g_00895	Prbe.g_01665
OG0002246	Prbg.g_01598	Prbe.g_01037
OG0002270	Prbg.g_00562	Prbe.g_00340
OG0002275	Prbg.g_01620	Prbe.g_01015
OG0002282	Prbg.g_00685	Prbe.g_00217
OG0002283	Prbg.g_01536	Prbe.g_01599
OG0002284	Prbg.g_00400	Prbe.g_00728
OG0002293	Prbg.g_00401	Prbe.g_00727
OG0002294	Prbg.g_01057	Prbe.g_00100
OG0002321	Prbg.g_00559	Prbe.g_00343
OG0002326	Prbg.g_01587	Prbe.g_01048
OG0002340	Prbg.g_00988	Prbe.g_01758
OG0002344	Prbg.g_00133	Prbe.g_01911
OG0002345	Prbg.g_00363	Prbe.g_00490
OG0002346	Prbg.g_01513	Prbe.g_01576
OG0002348	Prbg.g_00711	Prbe.g_00002
OG0002377	Prbg.g_00527	Prbe.g_00375
OG0002379	Prbg.g_01597	Prbe.g_01038
OG0002383	Prbg.g_00026	Prbe.g_00075
OG0002384	Prbg.g_01621	Prbe.g_01014
OG0002389	Prbg.g_01804	Prbe.g_00817
OG0002397	Prbg.g_01318	Prbe.g_01381
OG0002398	Prbg.g_00693	Prbe.g_00209
OG0002398	Prbg.g_01515	Prbe.g_01578
OG0002421	Prbg.g_00560	Prbe.g_00342
OG0002433	Prbg.g_00736	Prbe.g_00027
OG0002436	Prbg.g_01580	Prbe.g_01132
OG0002439	Prbg.g_00738	Prbe.g_00029
OG0002442	Prbg.g_00420	Prbe.g_00708
OG0002453	Prbg.g_01630	Prbe.g_01005
OG0002455	Prbg.g_00733	Prbe.g_00024
OG0002456	Prbg.g_01817	Prbe.g_00804
OG0002457	Prbg.g_01600	Prbe.g_01035
OG0002457	Prbg.g_01618	Prbe.g_01017
OG0002480	Prbg.g_00556	Prbe.g_00346
OG0002487	Prbg.g_00460	Prbe.g_00910
OG0002497	Prbg.g_00393	Prbe.g_00735
OG0002499	Prbg.g_00701	Prbe.g_00201
OG0002500	Prbg.g_00704	Prbe.g_00198
OG0002501	Prbg.g_00422	Prbe.g_00706
OG0002502	Prbg.g_01052	Prbe.g_00095
OG0002503	Prbg.g_00187	Prbe.g_00665
OG0002504	Prbg.g_01150	Prbe.g_01213
OG0002505	Prbg.g_00723	Prbe.g_00014
OG0002508	Prbg.g_00394	Prbe.g_00734
OG0002509	Prbg.g_00399	Prbe.g_00729
OG0002510	Prbg.g_00016	Prbe.g_00065
OG0002511	Prbg.g_00063	Prbe.g_01838
OG0002512	Prbg.g_00356	Prbe.g_00497
OG0002513	Prbg.g_01519	Prbe.g_01582
OG0002514	Prbg.g_00671	Prbe.g_00231
OG0002515	Prbg.g_00753	Prbe.g_00045
OG0002516	Prbg.g_01517	Prbe.g_01580
OG0002517	Prbg.g_00041	Prbe.g_00090
OG0002518	Prbg.g_00374	Prbe.g_00479
OG0002556	Prbg.g_00499	Prbe.g_00871
OG0002557	Prbg.g_00498	Prbe.g_00872
OG0002558	Prbg.g_00497	Prbe.g_00873
OG0002564	Prbg.g_00710	Prbe.g_00001
OG0002583	Prbg.g_00702	Prbe.g_00200
OG0002584	Prbg.g_01346	Prbe.g_01409
OG0002586	Prbg.g_01118	Prbe.g_00451
OG0002587	Prbg.g_01625	Prbe.g_01010
OG0002588	Prbg.g_00570	Prbe.g_00332
OG0002646	Prbg.g_01818	Prbe.g_00803
OG0002654	Prbg.g_01537	Prbe.g_01600
OG0002655	Prbg.g_01553	Prbe.g_01616
OG0002656	Prbg.g_00456	Prbe.g_00914
OG0002657	Prbg.g_00729	Prbe.g_00020
OG0002658	Prbg.g_01509	Prbe.g_01572
OG0002659	Prbg.g_01048	Prbe.g_00091
OG0002660	Prbg.g_01546	Prbe.g_01609
OG0002661	Prbg.g_01559	Prbe.g_01622
OG0002662	Prbg.g_00741	Prbe.g_00032
OG0002663	Prbg.g_01629	Prbe.g_01006
OG0002702	Prbg.g_01622	Prbe.g_01013
OG0002703	Prbg.g_00037	Prbe.g_00086
OG0002725	Prbg.g_01607	Prbe.g_01028
OG0002727	Prbg.g_01350	Prbe.g_01413
OG0002728	Prbg.g_01054	Prbe.g_00097
OG0002729	Prbg.g_00692	Prbe.g_00210
OG0002772	Prbg.g_00520	Prbe.g_00382
OG0002773	Prbg.g_00515	Prbe.g_00387
OG0002774	Prbg.g_00516	Prbe.g_00386
OG0002775	Prbg.g_00513	Prbe.g_00389
OG0002786	Prbg.g_00437	Prbe.g_00690
OG0002806	Prbg.g_00427	Prbe.g_00700
OG0002809	Prbg.g_01313	Prbe.g_01376
OG0002810	Prbg.g_00705	Prbe.g_00197
OG0002811	Prbg.g_00033	Prbe.g_00082
OG0002812	Prbg.g_00417	Prbe.g_00711
OG0002814	Prbg.g_00426	Prbe.g_00702
OG0002815	Prbg.g_01633	Prbe.g_01002
OG0002817	Prbg.g_01506	Prbe.g_01569
OG0002819	Prbg.g_01579	Prbe.g_01131
OG0002820	Prbg.g_01573	Prbe.g_01125
OG0002821	Prbg.g_00811	Prbe.g_00163
OG0002822	Prbg.g_00810	Prbe.g_00164
OG0002823	Prbg.g_00173	Prbe.g_01951
OG0002824	Prbg.g_00390	Prbe.g_00738
OG0002825	Prbg.g_00005	Prbe.g_00054
OG0002826	Prbg.g_01384	Prbe.g_01447
OG0002827	Prbg.g_01462	Prbe.g_01525
OG0002828	Prbg.g_01520	Prbe.g_01583
OG0002829	Prbg.g_01527	Prbe.g_01590
OG0002830	Prbg.g_00689	Prbe.g_00213
OG0002831	Prbg.g_00703	Prbe.g_00199
OG0002832	Prbg.g_00724	Prbe.g_00015
OG0002833	Prbg.g_01596	Prbe.g_01039
OG0002834	Prbg.g_01599	Prbe.g_01036
OG0002835	Prbg.g_01601	Prbe.g_01034
OG0002836	Prbg.g_01649	Prbe.g_00986
OG0002888	Prbg.g_00561	Prbe.g_00341
OG0002894	Prbg.g_00554	Prbe.g_00348
OG0002903	Prbg.g_00438	Prbe.g_00689
OG0002918	Prbg.g_00413	Prbe.g_00715
OG0002919	Prbg.g_00369	Prbe.g_00484
OG0002920	Prbg.g_00405	Prbe.g_00723
OG0002921	Prbg.g_00397	Prbe.g_00731
OG0002922	Prbg.g_00396	Prbe.g_00732
OG0002923	Prbg.g_00389	Prbe.g_00739
OG0002924	Prbg.g_00040	Prbe.g_00089
OG0002925	Prbg.g_00027	Prbe.g_00076
OG0002926	Prbg.g_00010	Prbe.g_00059
OG0002927	Prbg.g_01255	Prbe.g_01318
OG0002928	Prbg.g_00462	Prbe.g_00908
OG0002929	Prbg.g_01564	Prbe.g_01116
OG0002930	Prbg.g_01806	Prbe.g_00815
OG0003012	Prbg.g_00517	Prbe.g_00385
OG0003013	Prbg.g_00518	Prbe.g_00384
OG0003028	Prbg.g_00430	Prbe.g_00697
OG0003031	Prbg.g_00147	Prbe.g_01925
OG0003060	Prbg.g_00381	Prbe.g_00472
OG0003061	Prbg.g_00380	Prbe.g_00473
OG0003062	Prbg.g_00379	Prbe.g_00474
OG0003070	Prbg.g_01010	Prbe.g_01780
OG0003071	Prbg.g_00070	Prbe.g_01845
OG0003072	Prbg.g_00372	Prbe.g_00481
OG0003073	Prbg.g_00436	Prbe.g_00691
OG0003074	Prbg.g_00411	Prbe.g_00717
OG0003075	Prbg.g_01058	Prbe.g_00101
OG0003076	Prbg.g_01147	Prbe.g_01210
OG0003077	Prbg.g_01257	Prbe.g_01320
OG0003078	Prbg.g_01322	Prbe.g_01385
OG0003079	Prbg.g_01347	Prbe.g_01410
OG0003080	Prbg.g_00450	Prbe.g_01627
OG0003081	Prbg.g_00494	Prbe.g_00876
OG0003082	Prbg.g_01588	Prbe.g_01047
OG0003083	Prbg.g_01591	Prbe.g_01044
OG0003084	Prbg.g_01640	Prbe.g_00995
OG0003161	Prbg.g_00572	Prbe.g_00330
OG0003162	Prbg.g_00521	Prbe.g_00381
OG0003163	Prbg.g_00522	Prbe.g_00380
OG0003178	Prbg.g_00500	Prbe.g_00870
OG0003221	Prbg.g_00510	Prbe.g_00392
OG0003234	Prbg.g_00921	Prbe.g_01691
OG0003236	Prbg.g_00431	Prbe.g_00696
OG0003237	Prbg.g_00428	Prbe.g_00699
OG0003238	Prbg.g_00398	Prbe.g_00730
OG0003239	Prbg.g_01256	Prbe.g_01319
OG0003240	Prbg.g_01556	Prbe.g_01619
OG0003241	Prbg.g_00739	Prbe.g_00030
OG0003242	Prbg.g_00740	Prbe.g_00031
OG0003243	Prbg.g_01619	Prbe.g_01016
OG0003244	Prbg.g_01631	Prbe.g_01004
OG0003419	Prbg.g_00840	Prbe.g_00134
OG0003420	Prbg.g_00835	Prbe.g_00139
OG0003421	Prbg.g_00819	Prbe.g_00155
OG0003422	Prbg.g_00867	Prbe.g_01637
OG0003423	Prbg.g_00878	Prbe.g_01648
OG0003424	Prbg.g_00918	Prbe.g_01688
OG0003425	Prbg.g_00919	Prbe.g_01689
OG0003426	Prbg.g_00920	Prbe.g_01690
OG0003427	Prbg.g_00044	Prbe.g_01819
OG0003428	Prbg.g_00148	Prbe.g_01926
OG0003429	Prbg.g_00303	Prbe.g_00550
OG0003430	Prbg.g_00360	Prbe.g_00493
OG0003431	Prbg.g_00370	Prbe.g_00483
OG0003432	Prbg.g_00371	Prbe.g_00482
OG0003433	Prbg.g_00373	Prbe.g_00480
OG0003434	Prbg.g_00376	Prbe.g_00477
OG0003435	Prbg.g_00377	Prbe.g_00476
OG0003436	Prbg.g_00378	Prbe.g_00475
OG0003437	Prbg.g_00382	Prbe.g_00471
OG0003438	Prbg.g_00383	Prbe.g_00470
OG0003439	Prbg.g_00446	Prbe.g_00681
OG0003440	Prbg.g_00445	Prbe.g_00682
OG0003441	Prbg.g_00444	Prbe.g_00683
OG0003442	Prbg.g_00435	Prbe.g_00692
OG0003443	Prbg.g_00434	Prbe.g_00693
OG0003444	Prbg.g_00433	Prbe.g_00694
OG0003445	Prbg.g_00423	Prbe.g_00705
OG0003446	Prbg.g_00410	Prbe.g_00718
OG0003447	Prbg.g_00409	Prbe.g_00719
OG0003448	Prbg.g_00403	Prbe.g_00725
OG0003449	Prbg.g_00031	Prbe.g_00080
OG0003450	Prbg.g_00030	Prbe.g_00079
OG0003451	Prbg.g_00029	Prbe.g_00078
OG0003452	Prbg.g_00028	Prbe.g_00077
OG0003453	Prbg.g_00003	Prbe.g_00052
OG0003454	Prbg.g_01065	Prbe.g_00108
OG0003455	Prbg.g_01077	Prbe.g_00410
OG0003456	Prbg.g_01189	Prbe.g_01252
OG0003457	Prbg.g_01247	Prbe.g_01310
OG0003458	Prbg.g_01303	Prbe.g_01366
OG0003459	Prbg.g_01307	Prbe.g_01370
OG0003460	Prbg.g_01503	Prbe.g_01566
OG0003461	Prbg.g_01518	Prbe.g_01581
OG0003462	Prbg.g_01560	Prbe.g_01623
OG0003463	Prbg.g_00454	Prbe.g_00916
OG0003464	Prbg.g_00465	Prbe.g_00905
OG0003465	Prbg.g_00483	Prbe.g_00887
OG0003466	Prbg.g_00507	Prbe.g_00395
OG0003467	Prbg.g_00508	Prbe.g_00394
OG0003468	Prbg.g_00509	Prbe.g_00393
OG0003469	Prbg.g_00511	Prbe.g_00391
OG0003470	Prbg.g_00514	Prbe.g_00388
OG0003471	Prbg.g_00519	Prbe.g_00383
OG0003472	Prbg.g_00568	Prbe.g_00334
OG0003473	Prbg.g_00672	Prbe.g_00230
OG0003474	Prbg.g_00683	Prbe.g_00219
OG0003475	Prbg.g_00695	Prbe.g_00207
OG0003476	Prbg.g_00707	Prbe.g_00195
OG0003477	Prbg.g_00715	Prbe.g_00006
OG0003478	Prbg.g_00718	Prbe.g_00009
OG0003479	Prbg.g_00735	Prbe.g_00026
OG0003480	Prbg.g_00746	Prbe.g_00038
OG0003481	Prbg.g_00747	Prbe.g_00039
OG0003482	Prbg.g_01572	Prbe.g_01124
OG0003483	Prbg.g_01575	Prbe.g_01127
OG0003484	Prbg.g_01590	Prbe.g_01045
OG0003485	Prbg.g_01603	Prbe.g_01032
OG0003486	Prbg.g_01605	Prbe.g_01030
OG0003487	Prbg.g_01606	Prbe.g_01029
OG0003488	Prbg.g_01616	Prbe.g_01019
OG0003489	Prbg.g_01623	Prbe.g_01012
OG0003810	Prbg.g_00001	Prbe.g_00050
OG0004046	Prbg.g_00756	Prbe.g_00048
OG0004284	Prbg.g_00447	Prbe.g_00680
OG0005699	Prbg.g_01562	Prbe.g_00049
