Orthogroup	Syas	Syaf
OG0002007	Syas.g_00988	Syaf.g_01404
OG0002009	Syas.g_00631	Syaf.g_02084
OG0002010	Syas.g_01293	Syaf.g_02454
OG0002013	Syas.g_02488	Syaf.g_00341
OG0002015	Syas.g_02219	Syaf.g_00327
OG0002016	Syas.g_02222	Syaf.g_00722
OG0002017	Syas.g_01946	Syaf.g_00599
OG0002018	Syas.g_01974	Syaf.g_00538
OG0002020	Syas.g_01987	Syaf.g_00544
OG0002021	Syas.g_01989	Syaf.g_00546
OG0002022	Syas.g_01990	Syaf.g_00549
OG0002023	Syas.g_01991	Syaf.g_00550
OG0002024	Syas.g_01985	Syaf.g_00556
OG0002029	Syas.g_01930, Syas.g_02786	Syaf.g_01511
OG0002038	Syas.g_02793	Syaf.g_01299
OG0002039	Syas.g_01141	Syaf.g_01312
OG0002040	Syas.g_01047	Syaf.g_01313
OG0002041	Syas.g_00538	Syaf.g_01898
OG0002042	Syas.g_00495	Syaf.g_01869
OG0002043	Syas.g_00404	Syaf.g_01800
OG0002045	Syas.g_01341	Syaf.g_02506
OG0002046	Syas.g_01346	Syaf.g_02510
OG0002047	Syas.g_01514	Syaf.g_02809
OG0002048	Syas.g_01567	Syaf.g_00072
OG0002049	Syas.g_01648	Syaf.g_00153
OG0002051	Syas.g_02317	Syaf.g_00796
OG0002053	Syas.g_00291	Syaf.g_02170, Syaf.g_00616
OG0002054	Syas.g_01986	Syaf.g_00557
OG0002055	Syas.g_01983	Syaf.g_00554
OG0002056	Syas.g_01769	Syaf.g_00261
OG0002109	Syas.g_02770	Syaf.g_02148, Syaf.g_01983
OG0002113	Syas.g_02072	Syaf.g_00459
OG0002116	Syas.g_02716	Syaf.g_01076
OG0002117	Syas.g_02864	Syaf.g_01305
OG0002119	Syas.g_00170	Syaf.g_00727
OG0002120	Syas.g_00127	Syaf.g_01744
OG0002121	Syas.g_02491	Syaf.g_02230
OG0002123	Syas.g_00177	Syaf.g_01978
OG0002129	Syas.g_02752	Syaf.g_02430
OG0002130	Syas.g_02856	Syaf.g_01256
OG0002131	Syas.g_01988	Syaf.g_00545
OG0002133	Syas.g_01984	Syaf.g_00555
OG0002134	Syas.g_02175	Syaf.g_00371
OG0002135	Syas.g_02651	Syaf.g_01003
OG0002136	Syas.g_02652	Syaf.g_01004
OG0002138	Syas.g_00386	Syaf.g_01476
OG0002139	Syas.g_01065	Syaf.g_01550
OG0002142	Syas.g_02802	Syaf.g_02395
OG0002143	Syas.g_02248	Syaf.g_02802
OG0002144	Syas.g_00956	Syaf.g_00147
OG0002159	Syas.g_02441	Syaf.g_00400, Syaf.g_00943
OG0002160	Syas.g_02576	Syaf.g_01485
OG0002163	Syas.g_01913	Syaf.g_00623
OG0002167	Syas.g_00168	Syaf.g_02647
OG0002169	Syas.g_01515	Syaf.g_02810
OG0002170	Syas.g_01545	Syaf.g_00027
OG0002171	Syas.g_02220	Syaf.g_00320
OG0002172	Syas.g_01833	Syaf.g_00718
OG0002174	Syas.g_01947	Syaf.g_00598
OG0002178	Syas.g_01981	Syaf.g_00552
OG0002179	Syas.g_02196	Syaf.g_00352
OG0002180	Syas.g_01760	Syaf.g_00252
OG0002181	Syas.g_01726	Syaf.g_00221
OG0002182	Syas.g_02712	Syaf.g_00203
OG0002183	Syas.g_02472	Syaf.g_00934
OG0002184	Syas.g_02476	Syaf.g_00937
OG0002185	Syas.g_02504	Syaf.g_00946
OG0002186	Syas.g_02653	Syaf.g_01005
OG0002187	Syas.g_02654	Syaf.g_01006
OG0002188	Syas.g_02689	Syaf.g_01042
OG0002189	Syas.g_02690	Syaf.g_01043
OG0002190	Syas.g_02730	Syaf.g_01090
OG0002191	Syas.g_00477	Syaf.g_01212
OG0002192	Syas.g_01140	Syaf.g_01315
OG0002194	Syas.g_01068	Syaf.g_01554
OG0002196	Syas.g_00611	Syaf.g_02062
OG0002197	Syas.g_00544	Syaf.g_01906
OG0002198	Syas.g_00722	Syaf.g_02290
OG0002199	Syas.g_00728	Syaf.g_02295
OG0002200	Syas.g_02819	Syaf.g_02416
OG0002201	Syas.g_00860	Syaf.g_02551
OG0002202	Syas.g_00859	Syaf.g_02552
OG0002203	Syas.g_00858	Syaf.g_02553
OG0002204	Syas.g_00843	Syaf.g_02570
OG0002205	Syas.g_00820	Syaf.g_02587
OG0002206	Syas.g_00809, Syas.g_02759	Syaf.g_02603
OG0002207	Syas.g_00799	Syaf.g_02613
OG0002208	Syas.g_01258	Syaf.g_02730
OG0002209	Syas.g_01533	Syaf.g_00015
OG0002210	Syas.g_01559	Syaf.g_00064
OG0002211	Syas.g_01597	Syaf.g_00101
OG0002212	Syas.g_01874	Syaf.g_00663
OG0002213	Syas.g_00922	Syaf.g_00658
OG0002214	Syas.g_02005	Syaf.g_00522
OG0002230	Syas.g_02622	Syaf.g_01208
OG0002231	Syas.g_01444, Syas.g_00772	Syaf.g_01265
OG0002239	Syas.g_00024	Syaf.g_01623
OG0002241	Syas.g_01347	Syaf.g_02512
OG0002242	Syas.g_02218	Syaf.g_00321
OG0002244	Syas.g_00244	Syaf.g_01663
OG0002245	Syas.g_02246	Syaf.g_02800
OG0002247	Syas.g_00813	Syaf.g_02594
OG0002248	Syas.g_00986	Syaf.g_01466
OG0002250	Syas.g_02471	Syaf.g_00933
OG0002251	Syas.g_02733	Syaf.g_01094
OG0002253	Syas.g_02866	Syaf.g_01266
OG0002254	Syas.g_00200	Syaf.g_01949
OG0002255	Syas.g_00528	Syaf.g_01890
OG0002256	Syas.g_00768	Syaf.g_01714
OG0002257	Syas.g_01101	Syaf.g_02266
OG0002258	Syas.g_00842	Syaf.g_02571
OG0002259	Syas.g_00067	Syaf.g_02650
OG0002260	Syas.g_01064	Syaf.g_01549
OG0002285	Syas.g_00418	Syaf.g_01812
OG0002289	Syas.g_01349	Syaf.g_02514
OG0002297	Syas.g_02828	Syaf.g_01493
OG0002298	Syas.g_00506	Syaf.g_01886
OG0002299	Syas.g_02253	Syaf.g_01841
OG0002301	Syas.g_01416	Syaf.g_02326
OG0002302	Syas.g_01273	Syaf.g_02745
OG0002303	Syas.g_02247	Syaf.g_02801
OG0002305	Syas.g_02417	Syaf.g_00898
OG0002309	Syas.g_00234	Syaf.g_01382
OG0002330	Syas.g_00035	Syaf.g_01624
OG0002341	Syas.g_01860	Syaf.g_00665
OG0002343	Syas.g_01691	Syaf.g_00189
OG0002352	Syas.g_00978	Syaf.g_01300
OG0002354	Syas.g_00462	Syaf.g_01862
OG0002355	Syas.g_00484	Syaf.g_01999
OG0002357	Syas.g_02694	Syaf.g_00595
OG0002359	Syas.g_01295	Syaf.g_02457
OG0002360	Syas.g_00981	Syaf.g_02205
OG0002396	Syas.g_01624	Syaf.g_00128
OG0002401	Syas.g_00398	Syaf.g_01301
OG0002403	Syas.g_01041	Syaf.g_01579
OG0002404	Syas.g_01695	Syaf.g_01968
OG0002408	Syas.g_00825	Syaf.g_02261
OG0002409	Syas.g_01941	Syaf.g_00602
OG0002410	Syas.g_01997	Syaf.g_02248
OG0002411	Syas.g_00564	Syaf.g_01393
OG0002429	Syas.g_02444	Syaf.g_00927
OG0002443	Syas.g_00470	Syaf.g_00738
OG0002449	Syas.g_01975	Syaf.g_00539
OG0002452	Syas.g_01976	Syaf.g_00541
OG0002458	Syas.g_01033	Syaf.g_00564
OG0002459	Syas.g_01036	Syaf.g_00566
OG0002460	Syas.g_01035	Syaf.g_00567
OG0002462	Syas.g_01800	Syaf.g_00982
OG0002464	Syas.g_02507	Syaf.g_00948
OG0002466	Syas.g_02575	Syaf.g_01158
OG0002469	Syas.g_01085	Syaf.g_01575
OG0002473	Syas.g_00018	Syaf.g_00791
OG0002474	Syas.g_00224	Syaf.g_00148
OG0002519	Syas.g_00963	Syaf.g_00356
OG0002524	Syas.g_01403	Syaf.g_01748
OG0002525	Syas.g_02739	Syaf.g_01739
OG0002526	Syas.g_01781	Syaf.g_01728
OG0002529	Syas.g_00055	Syaf.g_01719
OG0002531	Syas.g_00274	Syaf.g_02225
OG0002537	Syas.g_02284	Syaf.g_00774
OG0002540	Syas.g_01032	Syaf.g_00563
OG0002541	Syas.g_01560	Syaf.g_00065
OG0002543	Syas.g_01899	Syaf.g_01518
OG0002547	Syas.g_00292	Syaf.g_02532
OG0002589	Syas.g_00896	Syaf.g_02154
OG0002606	Syas.g_01031	Syaf.g_00562
OG0002610	Syas.g_01543	Syaf.g_00025
OG0002611	Syas.g_02193	Syaf.g_02171, Syaf.g_00354
OG0002622	Syas.g_01892	Syaf.g_02196, Syaf.g_02197, Syaf.g_02198
OG0002643	Syas.g_00924	Syaf.g_01985
OG0002648	Syas.g_00058	Syaf.g_00657
OG0002649	Syas.g_00057	Syaf.g_00656
OG0002650	Syas.g_00056	Syaf.g_00655
OG0002667	Syas.g_01855	Syaf.g_02254
OG0002675	Syas.g_02310	Syaf.g_00149
OG0002683	Syas.g_01358	Syaf.g_02518
OG0002684	Syas.g_00348, Syas.g_00347, Syas.g_02812	Syaf.g_00618
OG0002685	Syas.g_00513	Syaf.g_01699
OG0002714	Syas.g_00925	Syaf.g_00737
OG0002731	Syas.g_00197	Syaf.g_01092
OG0002732	Syas.g_02223	Syaf.g_01706, Syaf.g_01707
OG0002749	Syas.g_00501, Syas.g_00613	Syaf.g_02631, Syaf.g_02633
OG0002752	Syas.g_00760	Syaf.g_00548
OG0002799	Syas.g_00370	Syaf.g_01347
OG0002843	Syas.g_00643, Syas.g_01324	Syaf.g_02757
OG0002870	Syas.g_02498	Syaf.g_00340
OG0002872	Syas.g_02283	Syaf.g_00773
OG0002874	Syas.g_00378	Syaf.g_02435
OG0002875	Syas.g_00379	Syaf.g_02436
OG0002876	Syas.g_00381	Syaf.g_02438
OG0002877	Syas.g_00383	Syaf.g_02440
OG0002878	Syas.g_00384	Syaf.g_02441
OG0002879	Syas.g_02775	Syaf.g_01673
OG0002916	Syas.g_00615	Syaf.g_00698
OG0002931	Syas.g_00897	Syaf.g_02155
OG0002932	Syas.g_02224	Syaf.g_01708
OG0002933	Syas.g_02225	Syaf.g_01709
OG0002943	Syas.g_02634	Syaf.g_00985
OG0002944	Syas.g_02635	Syaf.g_00986
OG0002945	Syas.g_02636	Syaf.g_00987
OG0002946	Syas.g_02638	Syaf.g_00989
OG0002947	Syas.g_02639	Syaf.g_00990
OG0002948	Syas.g_02640	Syaf.g_00992
OG0002949	Syas.g_02641	Syaf.g_00993
OG0002950	Syas.g_02642	Syaf.g_00994
OG0002955	Syas.g_02611	Syaf.g_01200
OG0002956	Syas.g_02610	Syaf.g_01199
OG0002957	Syas.g_02612	Syaf.g_01201
OG0002958	Syas.g_02613	Syaf.g_01202
OG0002979	Syas.g_00473	Syaf.g_02221
OG0002991	Syas.g_00380	Syaf.g_02437
OG0002992	Syas.g_00382	Syaf.g_02439
OG0002994	Syas.g_01417	Syaf.g_01349
OG0003046	Syas.g_02372	Syaf.g_00181
OG0003064	Syas.g_01392	Syaf.g_01069
OG0003068	Syas.g_01152	Syaf.g_00201
OG0003127	Syas.g_01893	Syaf.g_02199
OG0003147	Syas.g_01485	Syaf.g_01831
OG0003295	Syas.g_02620	Syaf.g_00450
OG0003305	Syas.g_01307	Syaf.g_02469
OG0003542	Syas.g_01011	Syaf.g_01433, Syaf.g_01429
OG0003546	Syas.g_01059	Syaf.g_02213
OG0003547	Syas.g_01058	Syaf.g_02212
OG0003570	Syas.g_01171	Syaf.g_01112
OG0003871	Syas.g_01014	Syaf.g_01435
OG0003872	Syas.g_01013	Syaf.g_01434
OG0003873	Syas.g_01010	Syaf.g_01432
OG0003874	Syas.g_01004	Syaf.g_01431, Syaf.g_01427
OG0003875	Syas.g_01003	Syaf.g_01430, Syaf.g_01426
OG0003928	Syas.g_02843	Syaf.g_01417
OG0003933	Syas.g_00479	Syaf.g_02763
OG0005116	Syas.g_02684	Syaf.g_00701
OG0005117	Syas.g_01402	Syaf.g_00730
OG0005121	Syas.g_00361	Syaf.g_01118
