Orthogroup	Syas	Syat
OG0002116	Syas.g_02716	Syat.g_03094
OG0002119	Syas.g_00170	Syat.g_02752
OG0002120	Syas.g_00127	Syat.g_02459
OG0002123	Syas.g_00177	Syat.g_00662
OG0002129	Syas.g_02752	Syat.g_01280
OG0002131	Syas.g_01988	Syat.g_02451
OG0002134	Syas.g_02175	Syat.g_02186
OG0002135	Syas.g_02651	Syat.g_03043
OG0002136	Syas.g_02652	Syat.g_03044
OG0002138	Syas.g_00386	Syat.g_02879, Syat.g_02880, Syat.g_00820
OG0002139	Syas.g_01065	Syat.g_00884
OG0002142	Syas.g_02802	Syat.g_01239
OG0002143	Syas.g_02248	Syat.g_00973
OG0002144	Syas.g_00956	Syat.g_03389
OG0002145	Syas.g_01274, Syas.g_01376, Syas.g_00756	Syat.g_00826
OG0002159	Syas.g_02441	Syat.g_01548
OG0002160	Syas.g_02576	Syat.g_02996
OG0002161	Syas.g_01746	Syat.g_01272
OG0002161	Syas.g_01909	Syat.g_02653
OG0002163	Syas.g_01913	Syat.g_02644
OG0002166	Syas.g_00144, Syas.g_01056	Syat.g_03397
OG0002167	Syas.g_00168	Syat.g_01778
OG0002170	Syas.g_01545	Syat.g_01618
OG0002172	Syas.g_01833	Syat.g_02739
OG0002173	Syas.g_02232	Syat.g_02754
OG0002174	Syas.g_01947	Syat.g_02511
OG0002179	Syas.g_02196	Syat.g_02153
OG0002180	Syas.g_01760	Syat.g_02069
OG0002181	Syas.g_01726	Syat.g_02001
OG0002182	Syas.g_02712	Syat.g_03097
OG0002183	Syas.g_02472	Syat.g_01529
OG0002184	Syas.g_02476	Syat.g_01525
OG0002185	Syas.g_02504	Syat.g_01487
OG0002186	Syas.g_02653	Syat.g_03045
OG0002187	Syas.g_02654	Syat.g_03046
OG0002188	Syas.g_02689	Syat.g_03118
OG0002189	Syas.g_02690	Syat.g_03117
OG0002190	Syas.g_02730	Syat.g_03080
OG0002191	Syas.g_00477	Syat.g_02668, Syat.g_01001
OG0002192	Syas.g_01140	Syat.g_00298
OG0002194	Syas.g_01068	Syat.g_00889
OG0002195	Syas.g_00669	Syat.g_00434
OG0002196	Syas.g_00611	Syat.g_00464
OG0002197	Syas.g_00544	Syat.g_00541
OG0002198	Syas.g_00722	Syat.g_02588
OG0002199	Syas.g_00728	Syat.g_00393
OG0002200	Syas.g_02819	Syat.g_01225
OG0002201	Syas.g_00860	Syat.g_00004
OG0002202	Syas.g_00859	Syat.g_00005
OG0002203	Syas.g_00858	Syat.g_00006
OG0002204	Syas.g_00843	Syat.g_00029
OG0002205	Syas.g_00820	Syat.g_00047
OG0002206	Syas.g_00809, Syas.g_02759	Syat.g_01056
OG0002207	Syas.g_00799	Syat.g_00068
OG0002208	Syas.g_01258	Syat.g_03165
OG0002209	Syas.g_01533	Syat.g_01606
OG0002210	Syas.g_01559	Syat.g_01627
OG0002211	Syas.g_01597	Syat.g_01789
OG0002212	Syas.g_01874	Syat.g_02702
OG0002213	Syas.g_00922	Syat.g_02697
OG0002214	Syas.g_02005	Syat.g_02401
OG0002225	Syas.g_00273	Syat.g_00993
OG0002229	Syas.g_02128	Syat.g_02254
OG0002231	Syas.g_01444	Syat.g_00444
OG0002231	Syas.g_00772	Syat.g_00098
OG0002235	Syas.g_00616	Syat.g_00462
OG0002238	Syas.g_00306	Syat.g_00491
OG0002239	Syas.g_00024	Syat.g_01095
OG0002241	Syas.g_01347	Syat.g_01398
OG0002244	Syas.g_00244	Syat.g_00744
OG0002247	Syas.g_00813	Syat.g_00054
OG0002248	Syas.g_00986	Syat.g_00837
OG0002249	Syas.g_01325	Syat.g_01310
OG0002250	Syas.g_02471	Syat.g_01530
OG0002251	Syas.g_02733	Syat.g_03077
OG0002253	Syas.g_02866	Syat.g_01145
OG0002254	Syas.g_00200	Syat.g_00691
OG0002255	Syas.g_00528	Syat.g_00556
OG0002256	Syas.g_00768	Syat.g_00179
OG0002257	Syas.g_01101	Syat.g_01714
OG0002258	Syas.g_00842	Syat.g_00030
OG0002259	Syas.g_00067	Syat.g_03274
OG0002260	Syas.g_01064	Syat.g_00883
OG0002274	Syas.g_02624	Syat.g_02175
OG0002277	Syas.g_02105	Syat.g_02270
OG0002285	Syas.g_00418	Syat.g_00612
OG0002288	Syas.g_00249	Syat.g_00915
OG0002289	Syas.g_01349	Syat.g_01401
OG0002292	Syas.g_02280	Syat.g_02822
OG0002297	Syas.g_02828	Syat.g_01433
OG0002298	Syas.g_00506	Syat.g_00559
OG0002302	Syas.g_01273	Syat.g_01307
OG0002305	Syas.g_02417	Syat.g_01576
OG0002308	Syas.g_00605	Syat.g_00470
OG0002309	Syas.g_00234	Syat.g_00722
OG0002330	Syas.g_00035	Syat.g_01093
OG0002332	Syas.g_00305	Syat.g_00492
OG0002333	Syas.g_00307	Syat.g_00490
OG0002335	Syas.g_00357	Syat.g_02353, Syat.g_02025
OG0002341	Syas.g_01863	Syat.g_02712
OG0002341	Syas.g_01860	Syat.g_02713
OG0002343	Syas.g_01691	Syat.g_01871
OG0002348	Syas.g_00879	Syat.g_02603
OG0002349	Syas.g_02590	Syat.g_03010
OG0002352	Syas.g_00978	Syat.g_02986
OG0002354	Syas.g_00462	Syat.g_00577
OG0002355	Syas.g_00484	Syat.g_01013
OG0002357	Syas.g_02694	Syat.g_02661
OG0002359	Syas.g_01295	Syat.g_01340
OG0002360	Syas.g_00981	Syat.g_00658
OG0002360	Syas.g_02264	Syat.g_02616
OG0002364	Syas.g_00402	Syat.g_00626
OG0002369	Syas.g_02628	Syat.g_02251
OG0002382	Syas.g_01244	Syat.g_03179
OG0002389	Syas.g_01570	Syat.g_01641
OG0002390	Syas.g_02287	Syat.g_02830
OG0002394	Syas.g_01869	Syat.g_02413
OG0002396	Syas.g_01624	Syat.g_01817
OG0002401	Syas.g_00398	Syat.g_00630
OG0002402	Syas.g_00990	Syat.g_00791
OG0002403	Syas.g_01041	Syat.g_00821
OG0002404	Syas.g_01695	Syat.g_01875
OG0002409	Syas.g_01941	Syat.g_02505
OG0002410	Syas.g_01997	Syat.g_02412
OG0002411	Syas.g_00564	Syat.g_00519
OG0002429	Syas.g_02444	Syat.g_01538
OG0002430	Syas.g_02816	Syat.g_01100
OG0002431	Syas.g_02815	Syat.g_01101
OG0002440	Syas.g_00217	Syat.g_00706
OG0002443	Syas.g_00470	Syat.g_00335
OG0002444	Syas.g_00084	Syat.g_01360
OG0002447	Syas.g_01348	Syat.g_01399
OG0002464	Syas.g_02507	Syat.g_01484
OG0002466	Syas.g_02575	Syat.g_02995
OG0002469	Syas.g_01085	Syat.g_00908
OG0002473	Syas.g_00018	Syat.g_01498
OG0002474	Syas.g_00224	Syat.g_00713
OG0002494	Syas.g_00838	Syat.g_00034
OG0002519	Syas.g_00963	Syat.g_02425
OG0002525	Syas.g_02739	Syat.g_02650
OG0002527	Syas.g_02762	Syat.g_00835
OG0002528	Syas.g_02760	Syat.g_00833
OG0002529	Syas.g_00055	Syat.g_01427
OG0002530	Syas.g_00276	Syat.g_00990
OG0002530	Syas.g_01458	Syat.g_03379
OG0002531	Syas.g_00274	Syat.g_00992
OG0002537	Syas.g_02284	Syat.g_02827
OG0002541	Syas.g_01560	Syat.g_01628
OG0002543	Syas.g_01899	Syat.g_02676
OG0002547	Syas.g_00292	Syat.g_00759
OG0002548	Syas.g_01916	Syat.g_00327, Syat.g_00934, Syat.g_03387
OG0002559	Syas.g_00898, Syas.g_00899	Syat.g_00145
OG0002563	Syas.g_00428	Syat.g_01386
OG0002566	Syas.g_00160	Syat.g_02065
OG0002571	Syas.g_00165	Syat.g_00772
OG0002572	Syas.g_00156	Syat.g_01014
OG0002573	Syas.g_00083	Syat.g_01361
OG0002589	Syas.g_00896	Syat.g_01757, Syat.g_01691
OG0002592	Syas.g_01868	Syat.g_02707
OG0002593	Syas.g_01437	Syat.g_02985
OG0002601	Syas.g_02761	Syat.g_00834
OG0002602	Syas.g_00128	Syat.g_02441
OG0002607	Syas.g_01332	Syat.g_01370
OG0002610	Syas.g_01543	Syat.g_01616
OG0002611	Syas.g_02193	Syat.g_02426
OG0002615	Syas.g_00639	Syat.g_00121, Syat.g_01914, Syat.g_00150, Syat.g_03030, Syat.g_00274
OG0002622	Syas.g_01892	Syat.g_00572
OG0002634	Syas.g_02558	Syat.g_01446
OG0002635	Syas.g_00117	Syat.g_01320
OG0002638	Syas.g_00953	Syat.g_00797
OG0002643	Syas.g_00924	Syat.g_00854
OG0002668	Syas.g_00079, Syas.g_01447	Syat.g_01359
OG0002669	Syas.g_01158	Syat.g_01119
OG0002670	Syas.g_01165	Syat.g_02406
OG0002677	Syas.g_01721	Syat.g_01996
OG0002678	Syas.g_00653	Syat.g_00688
OG0002680	Syas.g_00202	Syat.g_00692
OG0002681	Syas.g_02256	Syat.g_02562, Syat.g_02574
OG0002683	Syas.g_01358	Syat.g_01403
OG0002684	Syas.g_00348	Syat.g_02645
OG0002685	Syas.g_00513	Syat.g_01010
OG0002686	Syas.g_02486	Syat.g_01387
OG0002687	Syas.g_01360	Syat.g_01393, Syat.g_01771, Syat.g_00104
OG0002711	Syas.g_01097	Syat.g_02382
OG0002714	Syas.g_00925	Syat.g_00334
OG0002721	Syas.g_02177	Syat.g_03161
OG0002730	Syas.g_02772	Syat.g_01925, Syat.g_01755
OG0002731	Syas.g_00197	Syat.g_00687
OG0002732	Syas.g_02223	Syat.g_02744
OG0002735	Syas.g_02544	Syat.g_01051
OG0002743	Syas.g_01400	Syat.g_01050
OG0002750	Syas.g_01482	Syat.g_00763
OG0002753	Syas.g_00958	Syat.g_03391
OG0002755	Syas.g_00087	Syat.g_00828
OG0002760	Syas.g_00870	Syat.g_03406
OG0002761	Syas.g_00927	Syat.g_02564
OG0002763	Syas.g_01486	Syat.g_01944
OG0002764	Syas.g_00387	Syat.g_00824
OG0002765	Syas.g_02779	Syat.g_03351, Syat.g_03354, Syat.g_00875, Syat.g_03350
OG0002787	Syas.g_00915	Syat.g_01946
OG0002788	Syas.g_00914	Syat.g_01947
OG0002789	Syas.g_00913	Syat.g_01948
OG0002790	Syas.g_00912	Syat.g_01949
OG0002791	Syas.g_00911	Syat.g_01950
OG0002792	Syas.g_00910	Syat.g_01951
OG0002793	Syas.g_00909	Syat.g_01952
OG0002799	Syas.g_00370	Syat.g_00942
OG0002800	Syas.g_00131	Syat.g_02220
OG0002801	Syas.g_00987	Syat.g_00793
OG0002804	Syas.g_01931, Syas.g_02784	Syat.g_03348
OG0002808	Syas.g_02076	Syat.g_02300
OG0002838	Syas.g_00345	Syat.g_00777
OG0002845	Syas.g_02450	Syat.g_01311
OG0002859	Syas.g_00271	Syat.g_00995
OG0002872	Syas.g_02283	Syat.g_02825
OG0002874	Syas.g_00378	Syat.g_01989
OG0002875	Syas.g_00379	Syat.g_01988
OG0002876	Syas.g_00381	Syat.g_01986
OG0002877	Syas.g_00383	Syat.g_01984
OG0002878	Syas.g_00384	Syat.g_01983
OG0002879	Syas.g_02775	Syat.g_01697
OG0002880	Syas.g_01812	Syat.g_01694
OG0002880	Syas.g_02771	Syat.g_01754, Syat.g_01764
OG0002883	Syas.g_00638	Syat.g_01903, Syat.g_02360, Syat.g_00156, Syat.g_02609, Syat.g_00144, Syat.g_00140, Syat.g_02582
OG0002892	Syas.g_00908	Syat.g_01895
OG0002895	Syas.g_02769	Syat.g_01751
OG0002906	Syas.g_00115	Syat.g_01045
OG0002908	Syas.g_01388	Syat.g_01086, Syat.g_03303
OG0002913	Syas.g_01714	Syat.g_01036
OG0002914	Syas.g_02757	Syat.g_01976
OG0002931	Syas.g_00897	Syat.g_01692
OG0002932	Syas.g_02224	Syat.g_02745
OG0002933	Syas.g_02225	Syat.g_02746
OG0002952	Syas.g_01166	Syat.g_02407
OG0002969	Syas.g_00278	Syat.g_00988
OG0002970	Syas.g_00277	Syat.g_00989
OG0002971	Syas.g_00269	Syat.g_00996
OG0002979	Syas.g_00473	Syat.g_02462
OG0002991	Syas.g_00380	Syat.g_01987
OG0002992	Syas.g_00382	Syat.g_01985
OG0002993	Syas.g_01163, Syas.g_02776	Syat.g_01698
OG0002994	Syas.g_01417	Syat.g_01721
OG0002996	Syas.g_02238	Syat.g_02782
OG0002998	Syas.g_00355	Syat.g_01722, Syat.g_01894
OG0002999	Syas.g_01125	Syat.g_00227
OG0003000	Syas.g_02750	Syat.g_01282
OG0003003	Syas.g_00932	Syat.g_01977, Syat.g_02182
OG0003004	Syas.g_01169	Syat.g_01970
OG0003005	Syas.g_01811	Syat.g_01695
OG0003006	Syas.g_00261	Syat.g_02359, Syat.g_00157, Syat.g_02610, Syat.g_00264, Syat.g_01392
OG0003007	Syas.g_00962	Syat.g_01057
OG0003036	Syas.g_00483	Syat.g_00979
OG0003037	Syas.g_00521	Syat.g_01581
OG0003040	Syas.g_02754	Syat.g_03069
OG0003042	Syas.g_01389	Syat.g_01085, Syat.g_02639
OG0003064	Syas.g_01392	Syat.g_02535
OG0003094	Syas.g_00075, Syas.g_02542	Syat.g_01364
OG0003113	Syas.g_00270	Syat.g_00997
OG0003127	Syas.g_01893	Syat.g_00571
OG0003135	Syas.g_02281	Syat.g_02823
OG0003136	Syas.g_00392	Syat.g_00966
OG0003146	Syas.g_00082	Syat.g_01362
OG0003147	Syas.g_01485	Syat.g_01270
OG0003152	Syas.g_00344, Syas.g_00923, Syas.g_00415	Syat.g_01772
OG0003154	Syas.g_01428	Syat.g_01762, Syat.g_01759
OG0003159	Syas.g_02117	Syat.g_01213
OG0003191	Syas.g_01387	Syat.g_01087
OG0003216	Syas.g_02129	Syat.g_02255
OG0003224	Syas.g_00366	Syat.g_00445
OG0003255	Syas.g_01813	Syat.g_01390
OG0003258	Syas.g_02630	Syat.g_01880
OG0003260	Syas.g_01432	Syat.g_02363
OG0003261	Syas.g_00049	Syat.g_00881
OG0003264	Syas.g_01157	Syat.g_01118
OG0003281	Syas.g_02255	Syat.g_00771
OG0003282	Syas.g_02254	Syat.g_00770
OG0003283	Syas.g_00973	Syat.g_01059
OG0003291	Syas.g_02446	Syat.g_01535
OG0003293	Syas.g_01944	Syat.g_03395
OG0003303	Syas.g_00032	Syat.g_02569
OG0003305	Syas.g_01307	Syat.g_01352
OG0003308	Syas.g_01043	Syat.g_01600
OG0003311	Syas.g_00537	Syat.g_00760
OG0003312	Syas.g_00933	Syat.g_02631
OG0003317	Syas.g_00931	Syat.g_01978
OG0003318	Syas.g_01873, Syas.g_00662	Syat.g_01508
OG0003319	Syas.g_01149	Syat.g_00310
OG0003322	Syas.g_00965	Syat.g_01049
OG0003323	Syas.g_00226	Syat.g_00715
OG0003324	Syas.g_00822	Syat.g_00046
OG0003327	Syas.g_01161	Syat.g_02232
OG0003329	Syas.g_02015	Syat.g_02393
OG0003330	Syas.g_02200	Syat.g_00134, Syat.g_02438
OG0003332	Syas.g_01194	Syat.g_03250
OG0003333	Syas.g_00655	Syat.g_01968, Syat.g_01748
OG0003490	Syas.g_00149	Syat.g_00281, Syat.g_02958
OG0003493	Syas.g_02179	Syat.g_02607, Syat.g_02266
OG0003504	Syas.g_00938	Syat.g_00336
OG0003526	Syas.g_01805	Syat.g_03068
OG0003546	Syas.g_01059	Syat.g_02637
OG0003547	Syas.g_01058	Syat.g_02636
OG0003559	Syas.g_01053	Syat.g_00851
OG0003561	Syas.g_00727	Syat.g_00377
OG0003565	Syas.g_00140	Syat.g_00323
OG0003567	Syas.g_00893	Syat.g_01506
OG0003573	Syas.g_00514	Syat.g_00936
OG0003574	Syas.g_00365	Syat.g_02635
OG0003575	Syas.g_00930	Syat.g_02630
OG0003577	Syas.g_00487	Syat.g_00750, Syat.g_02624
OG0003578	Syas.g_00906, Syas.g_02484	Syat.g_00861
OG0003579	Syas.g_00225	Syat.g_00714
OG0003580	Syas.g_00266	Syat.g_01000
OG0003581	Syas.g_00267	Syat.g_00999
OG0003582	Syas.g_00268	Syat.g_00998
OG0003583	Syas.g_00704	Syat.g_00397
OG0003584	Syas.g_00755	Syat.g_00110
OG0003585	Syas.g_00780	Syat.g_00089
OG0003586	Syas.g_00798	Syat.g_00069
OG0003587	Syas.g_00817	Syat.g_00050
OG0003589	Syas.g_01396	Syat.g_03386
OG0003591	Syas.g_00857	Syat.g_00007
OG0003593	Syas.g_02836	Syat.g_00855
OG0003596	Syas.g_02131	Syat.g_01419
OG0003597	Syas.g_02168	Syat.g_02194
OG0003598	Syas.g_01724	Syat.g_01999
OG0003599	Syas.g_01551	Syat.g_01624
OG0003602	Syas.g_01089	Syat.g_00922
OG0003603	Syas.g_01179	Syat.g_03265
OG0003604	Syas.g_01203	Syat.g_03233
OG0003605	Syas.g_02431	Syat.g_01558
OG0003606	Syas.g_01919	Syat.g_01064, Syat.g_00947
OG0003608	Syas.g_02765	Syat.g_00160
OG0003609	Syas.g_01414, Syas.g_01434, Syas.g_00048	Syat.g_01003
OG0003610	Syas.g_00265, Syas.g_02496	Syat.g_02366
OG0003611	Syas.g_02782	Syat.g_03151, Syat.g_03355
OG0003611	Syas.g_00320	Syat.g_00857
OG0003612	Syas.g_00251, Syas.g_02204	Syat.g_02599, Syat.g_03243
OG0003613	Syas.g_02668	Syat.g_01774
OG0003785	Syas.g_00354	Syat.g_01322, Syat.g_02020
OG0003819	Syas.g_01415	Syat.g_01680
OG0003834	Syas.g_01154	Syat.g_01406
OG0003915	Syas.g_01865	Syat.g_02717
OG0003918	Syas.g_02421	Syat.g_01570
OG0003928	Syas.g_02843	Syat.g_02703, Syat.g_03058
OG0003933	Syas.g_00479	Syat.g_01935
OG0003939	Syas.g_01277	Syat.g_01314
OG0003943	Syas.g_02817	Syat.g_00341
OG0003945	Syas.g_01159	Syat.g_00245, Syat.g_01964
OG0003947	Syas.g_02755	Syat.g_01979
OG0003948	Syas.g_00316	Syat.g_02638
OG0003950	Syas.g_00905	Syat.g_00860
OG0003951	Syas.g_00904	Syat.g_00859
OG0003952	Syas.g_00891	Syat.g_00937
OG0003953	Syas.g_00440	Syat.g_00848
OG0003954	Syas.g_01049	Syat.g_02548
OG0003955	Syas.g_00394	Syat.g_00633
OG0003957	Syas.g_00536	Syat.g_00548
OG0003958	Syas.g_00686	Syat.g_00415
OG0003959	Syas.g_01470	Syat.g_03370
OG0003960	Syas.g_01467	Syat.g_03373
OG0003961	Syas.g_01466	Syat.g_03374
OG0003962	Syas.g_01465	Syat.g_03375
OG0003963	Syas.g_01460	Syat.g_03376
OG0003964	Syas.g_01459	Syat.g_03377
OG0003965	Syas.g_01457	Syat.g_03380
OG0003966	Syas.g_01456	Syat.g_03381
OG0003967	Syas.g_01453	Syat.g_03384
OG0003968	Syas.g_01452	Syat.g_03385
OG0003969	Syas.g_02756	Syat.g_00961
OG0003972	Syas.g_00443	Syat.g_01058
OG0003973	Syas.g_01527	Syat.g_00185
OG0003977	Syas.g_00949	Syat.g_02549
OG0003979	Syas.g_01701	Syat.g_01882
OG0003980	Syas.g_01436	Syat.g_01770
OG0003981	Syas.g_00141	Syat.g_01006
OG0003982	Syas.g_01115	Syat.g_00215
OG0003983	Syas.g_01172	Syat.g_00311
OG0003985	Syas.g_02024	Syat.g_01594
OG0003986	Syas.g_02302	Syat.g_02683
OG0003988	Syas.g_00334, Syas.g_00774	Syat.g_01892
OG0003989	Syas.g_02313	Syat.g_02844
OG0003990	Syas.g_02209	Syat.g_00761, Syat.g_02179
OG0003991	Syas.g_00489	Syat.g_00983
OG0003994	Syas.g_01430	Syat.g_02470
OG0003995	Syas.g_02305	Syat.g_02634
OG0003997	Syas.g_01168	Syat.g_02007, Syat.g_01726
OG0003999	Syas.g_00303	Syat.g_02209, Syat.g_02493
OG0004000	Syas.g_00052	Syat.g_00864, Syat.g_00838
OG0004001	Syas.g_00325	Syat.g_00512
OG0004001	Syas.g_01748	Syat.g_01275
OG0004083	Syas.g_01820	Syat.g_02101
OG0004276	Syas.g_01426	Syat.g_02178
OG0004277	Syas.g_01424	Syat.g_02177
OG0004349	Syas.g_01170	Syat.g_01143
OG0004370	Syas.g_02258	Syat.g_01781
OG0004397	Syas.g_00116	Syat.g_00197
OG0004414	Syas.g_00431	Syat.g_02108, Syat.g_02113
OG0004418	Syas.g_00929	Syat.g_02629
OG0004419	Syas.g_00943	Syat.g_01959
OG0004420	Syas.g_01718	Syat.g_01020
OG0004421	Syas.g_01717	Syat.g_01021
OG0004427	Syas.g_01150	Syat.g_03211
OG0004430	Syas.g_00478	Syat.g_03392
OG0004432	Syas.g_00435	Syat.g_01497
OG0004435	Syas.g_01455	Syat.g_03382
OG0004436	Syas.g_01454	Syat.g_03383
OG0004437	Syas.g_00327	Syat.g_01956
OG0004438	Syas.g_01719	Syat.g_00928
OG0004439	Syas.g_00312	Syat.g_00406
OG0004440	Syas.g_01920	Syat.g_00946
OG0004441	Syas.g_00139	Syat.g_00324
OG0004442	Syas.g_00138	Syat.g_00325
OG0004443	Syas.g_00137	Syat.g_00326
OG0004445	Syas.g_00089	Syat.g_03279
OG0004460	Syas.g_00124	Syat.g_01545
OG0004464	Syas.g_02301	Syat.g_00917
OG0004465	Syas.g_00275	Syat.g_00991
OG0004468	Syas.g_01411	Syat.g_03154
OG0004469	Syas.g_01413	Syat.g_03156
OG0004470	Syas.g_00051	Syat.g_00389
OG0004471	Syas.g_01404	Syat.g_03031
OG0004474	Syas.g_02500	Syat.g_00025
OG0004475	Syas.g_02501	Syat.g_00026
OG0004476	Syas.g_02132	Syat.g_01396, Syat.g_01766
OG0004482	Syas.g_01393	Syat.g_01068
OG0004487	Syas.g_00363	Syat.g_03158
OG0004488	Syas.g_00663, Syas.g_00666	Syat.g_01773
OG0004489	Syas.g_02483	Syat.g_00858
OG0004493	Syas.g_01440	Syat.g_03347
OG0004495	Syas.g_00353	Syat.g_01323, Syat.g_02019
OG0004497	Syas.g_00259	Syat.g_01711
OG0004498	Syas.g_00321, Syas.g_02783	Syat.g_00856
OG0004499	Syas.g_01446	Syat.g_02492, Syat.g_00387
OG0004500	Syas.g_00164	Syat.g_01039, Syat.g_01784
OG0004503	Syas.g_00329	Syat.g_03032
OG0004504	Syas.g_00884, Syas.g_00331	Syat.g_00869
OG0004505	Syas.g_01439	Syat.g_00395, Syat.g_01195
OG0004714	Syas.g_02768	Syat.g_02458
OG0004990	Syas.g_00151	Syat.g_01002
OG0005182	Syas.g_00326	Syat.g_00511
OG0005198	Syas.g_01419	Syat.g_01779
OG0005249	Syas.g_00652	Syat.g_02568
OG0005250	Syas.g_01871	Syat.g_03160
OG0005252	Syas.g_01568	Syat.g_03369
OG0005254	Syas.g_00341	Syat.g_02346
OG0005258	Syas.g_01471	Syat.g_00962
OG0005294	Syas.g_01917	Syat.g_02498
OG0005295	Syas.g_01918	Syat.g_02499
OG0005296	Syas.g_00441	Syat.g_03163
OG0005297	Syas.g_00301	Syat.g_02495
OG0005298	Syas.g_00302	Syat.g_02494
OG0005300	Syas.g_02303	Syat.g_03061
OG0005301	Syas.g_02262	Syat.g_01893
OG0005302	Syas.g_00315	Syat.g_02380
OG0005303	Syas.g_01421	Syat.g_01725
OG0005304	Syas.g_00073	Syat.g_01438
OG0005305	Syas.g_02307	Syat.g_00948
OG0005306	Syas.g_02243	Syat.g_02789
OG0005308	Syas.g_01051	Syat.g_02826
OG0005309	Syas.g_01328	Syat.g_01367
OG0005310	Syas.g_00169	Syat.g_00795
OG0005312	Syas.g_00332	Syat.g_01955
OG0005313	Syas.g_00295	Syat.g_00650
OG0005314	Syas.g_00296	Syat.g_00649
OG0005315	Syas.g_00297	Syat.g_00648
OG0005316	Syas.g_00298	Syat.g_00647
OG0005317	Syas.g_00299	Syat.g_00646
OG0005318	Syas.g_02207	Syat.g_00727
OG0005319	Syas.g_00471	Syat.g_00888
OG0005320	Syas.g_01119	Syat.g_00218
OG0005321	Syas.g_00310	Syat.g_02538
OG0005322	Syas.g_00888	Syat.g_02628
OG0005323	Syas.g_00490	Syat.g_01982
OG0005324	Syas.g_01438	Syat.g_00394
OG0005326	Syas.g_00696	Syat.g_00347
OG0005327	Syas.g_01924	Syat.g_02081
OG0005328	Syas.g_00588	Syat.g_00487
OG0005329	Syas.g_02203	Syat.g_01464
OG0005330	Syas.g_00333	Syat.g_00870, Syat.g_03361
OG0005331	Syas.g_02781, Syas.g_02467	Syat.g_02011
OG0006498	Syas.g_00145	Syat.g_00831
OG0006499	Syas.g_00150	Syat.g_01456
OG0006500	Syas.g_00336	Syat.g_00726
OG0006501	Syas.g_00362	Syat.g_03157
OG0006503	Syas.g_00508	Syat.g_00147
OG0006504	Syas.g_00520	Syat.g_03070
OG0006506	Syas.g_00765	Syat.g_02340
OG0006507	Syas.g_00766	Syat.g_02339
OG0006508	Syas.g_00982	Syat.g_00657
OG0006509	Syas.g_00983	Syat.g_00656
OG0006510	Syas.g_00984	Syat.g_00655
OG0006511	Syas.g_01435	Syat.g_02158
OG0006512	Syas.g_01472	Syat.g_00823
OG0006515	Syas.g_01907	Syat.g_02557
OG0006516	Syas.g_02029	Syat.g_01718
OG0006517	Syas.g_02122	Syat.g_02114
OG0006518	Syas.g_02206	Syat.g_03144
OG0006519	Syas.g_02306	Syat.g_00339
OG0006520	Syas.g_02339	Syat.g_02869
OG0006521	Syas.g_02340	Syat.g_02870
OG0006522	Syas.g_02341	Syat.g_02871
OG0006523	Syas.g_02344	Syat.g_02878
OG0006524	Syas.g_02347	Syat.g_02875
OG0006525	Syas.g_02348	Syat.g_02876
OG0006526	Syas.g_02349	Syat.g_02881
OG0006527	Syas.g_02350	Syat.g_02882
OG0006528	Syas.g_02492	Syat.g_02032
OG0006529	Syas.g_02766	Syat.g_01269
OG0006530	Syas.g_02767	Syat.g_01268
