Orthogroup	Syas	Syaj
OG0002045	Syas.g_01341	Syaj.g_01453
OG0002046	Syas.g_01346	Syaj.g_01465
OG0002048	Syas.g_01567	Syaj.g_02759
OG0002049	Syas.g_01648	Syaj.g_02677
OG0002051	Syas.g_02317	Syaj.g_02001
OG0002053	Syas.g_00291	Syaj.g_02150, Syaj.g_02149
OG0002054	Syas.g_01986	Syaj.g_02210
OG0002055	Syas.g_01983	Syaj.g_02213
OG0002056	Syas.g_01769	Syaj.g_02548
OG0002097	Syas.g_02623	Syaj.g_02340
OG0002107	Syas.g_00272	Syaj.g_01180
OG0002113	Syas.g_02072	Syaj.g_02300
OG0002116	Syas.g_02716	Syaj.g_01684
OG0002117	Syas.g_02864	Syaj.g_00316
OG0002119	Syas.g_00170	Syaj.g_02056
OG0002120	Syas.g_00127	Syaj.g_01131
OG0002121	Syas.g_02491	Syaj.g_00667
OG0002123	Syas.g_00177	Syaj.g_00955
OG0002129	Syas.g_02752	Syaj.g_01394
OG0002130	Syas.g_02856	Syaj.g_01509
OG0002133	Syas.g_01984	Syaj.g_02212
OG0002134	Syas.g_02175	Syaj.g_02436
OG0002135	Syas.g_02651	Syaj.g_01753
OG0002136	Syas.g_02652	Syaj.g_01752
OG0002138	Syas.g_00386	Syaj.g_00489
OG0002139	Syas.g_01065	Syaj.g_00565, Syaj.g_00408
OG0002142	Syas.g_02802	Syaj.g_01365
OG0002143	Syas.g_02248	Syaj.g_02834
OG0002144	Syas.g_00956	Syaj.g_02683
OG0002159	Syas.g_02441	Syaj.g_02404
OG0002160	Syas.g_02576	Syaj.g_00501
OG0002163	Syas.g_01913	Syaj.g_02143
OG0002166	Syas.g_00144, Syas.g_01056	Syaj.g_00495
OG0002167	Syas.g_00168	Syaj.g_01089
OG0002171	Syas.g_02220	Syaj.g_02491
OG0002172	Syas.g_01833	Syaj.g_02065
OG0002173	Syas.g_02232	Syaj.g_02054
OG0002178	Syas.g_01981	Syaj.g_02215
OG0002179	Syas.g_02196	Syaj.g_02458
OG0002180	Syas.g_01760	Syaj.g_02557
OG0002181	Syas.g_01726	Syaj.g_02589
OG0002182	Syas.g_02712	Syaj.g_02608
OG0002183	Syas.g_02472	Syaj.g_01846
OG0002184	Syas.g_02476	Syaj.g_01843
OG0002185	Syas.g_02504	Syaj.g_01835
OG0002186	Syas.g_02653	Syaj.g_01751
OG0002187	Syas.g_02654	Syaj.g_01750
OG0002188	Syas.g_02689	Syaj.g_01713
OG0002189	Syas.g_02690	Syaj.g_01712
OG0002190	Syas.g_02730	Syaj.g_01662
OG0002191	Syas.g_00477	Syaj.g_01560
OG0002192	Syas.g_01140	Syaj.g_00329
OG0002194	Syas.g_01068	Syaj.g_00568
OG0002196	Syas.g_00611	Syaj.g_01040
OG0002197	Syas.g_00544	Syaj.g_00841
OG0002198	Syas.g_00722	Syaj.g_01263
OG0002199	Syas.g_00728	Syaj.g_01268
OG0002200	Syas.g_02819	Syaj.g_01379
OG0002201	Syas.g_00860	Syaj.g_00258
OG0002202	Syas.g_00859	Syaj.g_00257
OG0002203	Syas.g_00858	Syaj.g_00256
OG0002204	Syas.g_00843	Syaj.g_00235
OG0002205	Syas.g_00820	Syaj.g_00217
OG0002206	Syas.g_00809, Syas.g_02759	Syaj.g_00204
OG0002207	Syas.g_00799	Syaj.g_00194
OG0002208	Syas.g_01258	Syaj.g_00063
OG0002209	Syas.g_01533	Syaj.g_02813
OG0002210	Syas.g_01559	Syaj.g_02766
OG0002211	Syas.g_01597	Syaj.g_02730
OG0002212	Syas.g_01874	Syaj.g_02099
OG0002213	Syas.g_00922	Syaj.g_02103
OG0002214	Syas.g_02005	Syaj.g_02240
OG0002225	Syas.g_00273	Syaj.g_01179
OG0002227	Syas.g_01904	Syaj.g_02135, Syaj.g_02136
OG0002230	Syas.g_02622	Syaj.g_01574, Syaj.g_01570
OG0002231	Syas.g_01444, Syas.g_00772	Syaj.g_01499
OG0002235	Syas.g_00616	Syaj.g_01045
OG0002238	Syas.g_00306	Syaj.g_00690
OG0002241	Syas.g_01347	Syaj.g_01466
OG0002242	Syas.g_02218	Syaj.g_02490
OG0002245	Syas.g_02246	Syaj.g_02836
OG0002247	Syas.g_00813	Syaj.g_00210
OG0002248	Syas.g_00986	Syaj.g_00477
OG0002249	Syas.g_01325	Syaj.g_00550
OG0002250	Syas.g_02471	Syaj.g_01847
OG0002251	Syas.g_02733	Syaj.g_01653
OG0002253	Syas.g_02866	Syaj.g_01498
OG0002254	Syas.g_00200	Syaj.g_00796
OG0002255	Syas.g_00528	Syaj.g_00855
OG0002256	Syas.g_00768	Syaj.g_01678
OG0002257	Syas.g_01101	Syaj.g_01237
OG0002258	Syas.g_00842	Syaj.g_00234
OG0002259	Syas.g_00067	Syaj.g_00148
OG0002260	Syas.g_01064	Syaj.g_00564
OG0002274	Syas.g_02624	Syaj.g_02341
OG0002280	Syas.g_00014	Syaj.g_00127
OG0002288	Syas.g_00249	Syaj.g_01384
OG0002289	Syas.g_01349	Syaj.g_01468
OG0002297	Syas.g_02828	Syaj.g_00512
OG0002298	Syas.g_00506	Syaj.g_00859
OG0002299	Syas.g_02253	Syaj.g_00918
OG0002301	Syas.g_01416	Syaj.g_01691
OG0002303	Syas.g_02247	Syaj.g_02835
OG0002305	Syas.g_02417	Syaj.g_01892
OG0002308	Syas.g_00605	Syaj.g_01035
OG0002309	Syas.g_00234	Syaj.g_00380
OG0002332	Syas.g_00305	Syaj.g_00689
OG0002333	Syas.g_00307	Syaj.g_00691
OG0002352	Syas.g_00978	Syaj.g_00312
OG0002354	Syas.g_00462	Syaj.g_00897
OG0002355	Syas.g_00484	Syaj.g_01195
OG0002357	Syas.g_02694	Syaj.g_02179
OG0002359	Syas.g_01295	Syaj.g_01419
OG0002369	Syas.g_02628	Syaj.g_02343
OG0002390	Syas.g_02287	Syaj.g_02019
OG0002395	Syas.g_01365	Syaj.g_02535, Syaj.g_02534
OG0002396	Syas.g_01624	Syaj.g_02703
OG0002401	Syas.g_00398	Syaj.g_00313
OG0002402	Syas.g_00990	Syaj.g_00412
OG0002403	Syas.g_01041	Syaj.g_00594
OG0002404	Syas.g_01695	Syaj.g_02160
OG0002408	Syas.g_00825	Syaj.g_01228
OG0002409	Syas.g_01941	Syaj.g_02170
OG0002410	Syas.g_01997	Syaj.g_01183
OG0002411	Syas.g_00564	Syaj.g_00390
OG0002429	Syas.g_02444	Syaj.g_01861
OG0002443	Syas.g_00470	Syaj.g_00894
OG0002458	Syas.g_01033	Syaj.g_00658
OG0002459	Syas.g_01036	Syaj.g_00656
OG0002460	Syas.g_01035	Syaj.g_00655
OG0002462	Syas.g_01800	Syaj.g_01776, Syaj.g_01774
OG0002473	Syas.g_00018	Syaj.g_02006
OG0002519	Syas.g_00963	Syaj.g_02454
OG0002524	Syas.g_01403	Syaj.g_01123
OG0002525	Syas.g_02739	Syaj.g_01137
OG0002526	Syas.g_01781	Syaj.g_01157
OG0002529	Syas.g_00055	Syaj.g_01173
OG0002530	Syas.g_00276, Syas.g_01458	Syaj.g_00994
OG0002531	Syas.g_00274	Syaj.g_01178
OG0002540	Syas.g_01032	Syaj.g_00659
OG0002543	Syas.g_01899	Syaj.g_02127
OG0002547	Syas.g_00292	Syaj.g_01486
OG0002571	Syas.g_00165	Syaj.g_00155
OG0002606	Syas.g_01031	Syaj.g_00660
OG0002607	Syas.g_01332	Syaj.g_01443
OG0002610	Syas.g_01543	Syaj.g_02803
OG0002611	Syas.g_02193	Syaj.g_02456
OG0002635	Syas.g_00117	Syaj.g_00294
OG0002667	Syas.g_01855	Syaj.g_01216
OG0002675	Syas.g_02310	Syaj.g_02681
OG0002677	Syas.g_01721	Syaj.g_02593
OG0002681	Syas.g_02256	Syaj.g_02604
OG0002683	Syas.g_01358	Syaj.g_01455, Syaj.g_01477
OG0002710	Syas.g_02300	Syaj.g_01063
OG0002721	Syas.g_02177	Syaj.g_00346
OG0002732	Syas.g_02223	Syaj.g_02407
OG0002734	Syas.g_02587	Syaj.g_01571
OG0002749	Syas.g_00501, Syas.g_00613	Syaj.g_00165
OG0002750	Syas.g_01482	Syaj.g_02175
OG0002752	Syas.g_00760	Syaj.g_02218
OG0002761	Syas.g_00927	Syaj.g_00562
OG0002787	Syas.g_00915	Syaj.g_01190
OG0002788	Syas.g_00914	Syaj.g_01189
OG0002789	Syas.g_00913	Syaj.g_01188
OG0002790	Syas.g_00912	Syaj.g_01187
OG0002791	Syas.g_00911	Syaj.g_01186
OG0002792	Syas.g_00910	Syaj.g_01185
OG0002793	Syas.g_00909	Syaj.g_01184
OG0002804	Syas.g_01931, Syas.g_02784	Syaj.g_00621, Syaj.g_02848
OG0002859	Syas.g_00271	Syaj.g_01181
OG0002873	Syas.g_01323	Syaj.g_00547
OG0002874	Syas.g_00378	Syaj.g_00745
OG0002875	Syas.g_00379	Syaj.g_00746
OG0002876	Syas.g_00381	Syaj.g_00748
OG0002877	Syas.g_00383	Syaj.g_00750
OG0002878	Syas.g_00384	Syaj.g_00751
OG0002879	Syas.g_02775	Syaj.g_01202
OG0002908	Syas.g_01388	Syaj.g_00675, Syaj.g_02630
OG0002932	Syas.g_02224	Syaj.g_02406
OG0002933	Syas.g_02225	Syaj.g_02405
OG0002942	Syas.g_01020	Syaj.g_01738
OG0002943	Syas.g_02634	Syaj.g_01772
OG0002944	Syas.g_02635	Syaj.g_01771
OG0002945	Syas.g_02636	Syaj.g_01770
OG0002946	Syas.g_02638	Syaj.g_01768
OG0002947	Syas.g_02639	Syaj.g_01767
OG0002948	Syas.g_02640	Syaj.g_01766
OG0002949	Syas.g_02641	Syaj.g_01765
OG0002950	Syas.g_02642	Syaj.g_01764
OG0002955	Syas.g_02611	Syaj.g_01580
OG0002956	Syas.g_02610	Syaj.g_01581
OG0002957	Syas.g_02612	Syaj.g_01579
OG0002958	Syas.g_02613	Syaj.g_01578
OG0002969	Syas.g_00278	Syaj.g_00996
OG0002970	Syas.g_00277	Syaj.g_00995
OG0002971	Syas.g_00269	Syaj.g_02225
OG0002991	Syas.g_00380	Syaj.g_00747
OG0002992	Syas.g_00382	Syaj.g_00749
OG0002993	Syas.g_01163, Syas.g_02776	Syaj.g_01203
OG0003042	Syas.g_01389	Syaj.g_00676
OG0003066	Syas.g_01339	Syaj.g_01450
OG0003113	Syas.g_00270	Syaj.g_01182
OG0003141	Syas.g_00061	Syaj.g_02204
OG0003191	Syas.g_01387	Syaj.g_00674
OG0003258	Syas.g_02630	Syaj.g_00060
OG0003295	Syas.g_02620	Syaj.g_02233
OG0003303	Syas.g_00032	Syaj.g_01134
OG0003308	Syas.g_01043	Syaj.g_01531
OG0003526	Syas.g_01805	Syaj.g_01440
OG0003559	Syas.g_01053	Syaj.g_00442
OG0003565	Syas.g_00140	Syaj.g_00983
OG0003567	Syas.g_00893	Syaj.g_00961
OG0003903	Syas.g_01441	Syaj.g_00754
OG0003915	Syas.g_01865	Syaj.g_02047
OG0004307	Syas.g_01915	Syaj.g_00476
OG0004367	Syas.g_00515	Syaj.g_00490
OG0005072	Syas.g_01145	Syaj.g_00321
