Orthogroup	Syae	Syac
OG0001967	Syae.g_01998	Syac.g_02224
OG0001968	Syae.g_01997	Syac.g_02225
OG0001969	Syae.g_01932	Syac.g_00255
OG0001970	Syae.g_01404	Syac.g_00355
OG0001971	Syae.g_01478	Syac.g_02267
OG0001972	Syae.g_01540	Syac.g_02327
OG0001974	Syae.g_01563	Syac.g_02350
OG0001975	Syae.g_00634	Syac.g_01461
OG0001976	Syae.g_00632	Syac.g_01459
OG0001978	Syae.g_02689	Syac.g_00109
OG0001978	Syae.g_01797	Syac.g_00113
OG0001979	Syae.g_00760	Syac.g_00916
OG0001980	Syae.g_02181	Syac.g_02034
OG0001990	Syae.g_01674	Syac.g_02460
OG0001995	Syae.g_00747	Syac.g_00927
OG0001997	Syae.g_01341	Syac.g_00416
OG0002000	Syae.g_02353	Syac.g_01859
OG0002005	Syae.g_02480	Syac.g_01727
OG0002007	Syae.g_00813	Syac.g_00867
OG0002008	Syae.g_00406	Syac.g_01227
OG0002009	Syae.g_00556	Syac.g_01376
OG0002010	Syae.g_02622	Syac.g_01663
OG0002012	Syae.g_00287	Syac.g_01119
OG0002014	Syae.g_01892	Syac.g_00214
OG0002015	Syae.g_01894	Syac.g_00215
OG0002016	Syae.g_01520	Syac.g_02311
OG0002017	Syae.g_01614	Syac.g_02404
OG0002018	Syae.g_01672	Syac.g_02458
OG0002020	Syae.g_01666	Syac.g_02453
OG0002021	Syae.g_01664	Syac.g_02451
OG0002022	Syae.g_01662	Syac.g_02449
OG0002023	Syae.g_01661	Syac.g_02448
OG0002024	Syae.g_01655	Syac.g_02441
OG0002037	Syae.g_02307	Syac.g_01906
OG0002038	Syae.g_00912	Syac.g_00779
OG0002040	Syae.g_00897	Syac.g_00793
OG0002041	Syae.g_00389	Syac.g_01212
OG0002042	Syae.g_00367	Syac.g_01189
OG0002043	Syae.g_00316	Syac.g_01138
OG0002044	Syae.g_00827	Syac.g_00852
OG0002045	Syae.g_02521	Syac.g_01708
OG0002049	Syae.g_02064	Syac.g_02149
OG0002050	Syae.g_01988	Syac.g_02234
OG0002054	Syae.g_01654	Syac.g_02440
OG0002055	Syae.g_01657	Syac.g_02443
OG0002056	Syae.g_01952	Syac.g_00278
OG0002063	Syae.g_00714	Syac.g_01533
OG0002092	Syae.g_01477	Syac.g_00775
OG0002092	Syae.g_01105	Syac.g_00614
OG0002106	Syae.g_00444	Syac.g_02391
OG0002112	Syae.g_01941	Syac.g_00266
OG0002114	Syae.g_02668	Syac.g_01618
OG0002115	Syae.g_01155	Syac.g_00557
OG0002116	Syae.g_01129	Syac.g_00589
OG0002117	Syae.g_00905	Syac.g_00785
OG0002119	Syae.g_01515	Syac.g_02306
OG0002120	Syae.g_00270	Syac.g_01097
OG0002121	Syae.g_00184	Syac.g_01444
OG0002123	Syae.g_00467	Syac.g_01283
OG0002124	Syae.g_00873	Syac.g_00819
OG0002126	Syae.g_01898	Syac.g_00219
OG0002127	Syae.g_01418	Syac.g_00339
OG0002128	Syae.g_00635	Syac.g_01463
OG0002129	Syae.g_02639	Syac.g_01647
OG0002131	Syae.g_01665	Syac.g_02452
OG0002132	Syae.g_01658	Syac.g_02444
OG0002133	Syae.g_01656	Syac.g_02442
OG0002134	Syae.g_01846	Syac.g_00173
OG0002135	Syae.g_01193	Syac.g_00513
OG0002136	Syae.g_01192	Syac.g_00514
OG0002138	Syae.g_00758	Syac.g_00918
OG0002139	Syae.g_00707	Syac.g_01527
OG0002140	Syae.g_01265	Syac.g_00536
OG0002140	Syae.g_00220	Syac.g_02390
OG0002141	Syae.g_00114	Syac.g_01015
OG0002142	Syae.g_02678	Syac.g_01615
OG0002143	Syae.g_02224	Syac.g_01983
OG0002144	Syae.g_02070	Syac.g_02146
OG0002156	Syae.g_02681	Syac.g_01612
OG0002157	Syae.g_01940	Syac.g_00265
OG0002158	Syae.g_01942	Syac.g_00267
OG0002162	Syae.g_02432	Syac.g_01781
OG0002163	Syae.g_01592	Syac.g_02380
OG0002170	Syae.g_02188	Syac.g_02025
OG0002171	Syae.g_01901	Syac.g_00222
OG0002172	Syae.g_01524	Syac.g_02312
OG0002178	Syae.g_01659	Syac.g_02446
OG0002179	Syae.g_01872	Syac.g_00192
OG0002180	Syae.g_01961	Syac.g_00288
OG0002181	Syae.g_01991	Syac.g_02231
OG0002182	Syae.g_02010	Syac.g_02212
OG0002183	Syae.g_01331	Syac.g_00425
OG0002184	Syae.g_01328	Syac.g_00428
OG0002185	Syae.g_01321	Syac.g_00435
OG0002186	Syae.g_01191	Syac.g_00515
OG0002187	Syae.g_01190	Syac.g_00516
OG0002188	Syae.g_01158	Syac.g_00554
OG0002189	Syae.g_01157	Syac.g_00555
OG0002190	Syae.g_01116	Syac.g_00603
OG0002193	Syae.g_00743	Syac.g_01571
OG0002194	Syae.g_00703	Syac.g_01523
OG0002195	Syae.g_00570	Syac.g_01389
OG0002196	Syae.g_00535	Syac.g_01355
OG0002197	Syae.g_00396	Syac.g_01218
OG0002198	Syae.g_00094	Syac.g_00999
OG0002199	Syae.g_00089	Syac.g_00994
OG0002200	Syae.g_02652	Syac.g_01631
OG0002201	Syae.g_02472	Syac.g_01739
OG0002202	Syae.g_02471	Syac.g_01740
OG0002203	Syae.g_02470	Syac.g_01741
OG0002204	Syae.g_02453	Syac.g_01760
OG0002205	Syae.g_02437	Syac.g_01776
OG0002207	Syae.g_02413	Syac.g_01798
OG0002208	Syae.g_02302	Syac.g_01913
OG0002209	Syae.g_02200	Syac.g_02012
OG0002210	Syae.g_02152	Syac.g_02065
OG0002211	Syae.g_02117	Syac.g_02102
OG0002212	Syae.g_01555	Syac.g_02340
OG0002213	Syae.g_01559	Syac.g_02344
OG0002214	Syae.g_01690	Syac.g_02474
OG0002230	Syae.g_01015	Syac.g_00685
OG0002233	Syae.g_00479	Syac.g_01301
OG0002234	Syae.g_00140	Syac.g_01029
OG0002235	Syae.g_00539	Syac.g_01359
OG0002236	Syae.g_02062	Syac.g_02153
OG0002237	Syae.g_00067	Syac.g_00972
OG0002242	Syae.g_01900	Syac.g_00221
OG0002245	Syae.g_02226	Syac.g_01981
OG0002247	Syae.g_02430	Syac.g_01783
OG0002248	Syae.g_00768	Syac.g_00908
OG0002250	Syae.g_01332	Syac.g_00424
OG0002251	Syae.g_01112	Syac.g_00606
OG0002252	Syae.g_01024	Syac.g_00672
OG0002253	Syae.g_00949	Syac.g_00739
OG0002254	Syae.g_00435	Syac.g_01256
OG0002255	Syae.g_00381	Syac.g_01203
OG0002257	Syae.g_00127	Syac.g_01021
OG0002258	Syae.g_02452	Syac.g_01761
OG0002259	Syae.g_02378	Syac.g_01832
OG0002260	Syae.g_00708	Syac.g_01528
OG0002277	Syae.g_01786	Syac.g_00079
OG0002279	Syae.g_01365	Syac.g_00394
OG0002280	Syae.g_02362	Syac.g_01850
OG0002285	Syae.g_00329	Syac.g_01150
OG0002287	Syae.g_01893	Syac.g_00213, Syac.g_00198
OG0002297	Syae.g_00741	Syac.g_01573
OG0002298	Syae.g_00377	Syac.g_01199
OG0002299	Syae.g_00339	Syac.g_01159
OG0002300	Syae.g_00280	Syac.g_01110
OG0002301	Syae.g_01135	Syac.g_00966
OG0002302	Syae.g_02287	Syac.g_01927
OG0002303	Syae.g_02225	Syac.g_01982
OG0002304	Syae.g_02171	Syac.g_02045
OG0002305	Syae.g_01368	Syac.g_00391
OG0002306	Syae.g_01660	Syac.g_02447
OG0002308	Syae.g_00530	Syac.g_01350
OG0002309	Syae.g_00836	Syac.g_00843
OG0002334	Syae.g_02660	Syac.g_01623
OG0002336	Syae.g_02533	Syac.g_01698
OG0002337	Syae.g_01976	Syac.g_02246
OG0002338	Syae.g_01891	Syac.g_00212, Syac.g_00218
OG0002339	Syae.g_01881	Syac.g_00202
OG0002350	Syae.g_02183	Syac.g_02032
OG0002351	Syae.g_01933	Syac.g_00256
OG0002352	Syae.g_00910	Syac.g_00780
OG0002353	Syae.g_00508	Syac.g_01328
OG0002354	Syae.g_00361	Syac.g_01183
OG0002356	Syae.g_02503	Syac.g_01714
OG0002387	Syae.g_01234	Syac.g_00680, Syac.g_00687
OG0002395	Syae.g_01939	Syac.g_00264
OG0002400	Syae.g_00721	Syac.g_01532
OG0002401	Syae.g_00909	Syac.g_00781
OG0002402	Syae.g_00808	Syac.g_00869
OG0002403	Syae.g_00679	Syac.g_01502
OG0002405	Syae.g_00313	Syac.g_01136
OG0002406	Syae.g_00152	Syac.g_01044
OG0002408	Syae.g_00137	Syac.g_01027
OG0002429	Syae.g_01339	Syac.g_00418
OG0002435	Syae.g_01002	Syac.g_00699
OG0002438	Syae.g_00486	Syac.g_02372
OG0002450	Syae.g_01700	Syac.g_02482
OG0002452	Syae.g_01669	Syac.g_02456
OG0002458	Syae.g_02486	Syac.g_02431
OG0002459	Syae.g_02484	Syac.g_02429
OG0002460	Syae.g_02483	Syac.g_02428
OG0002461	Syae.g_00172	Syac.g_01576
OG0002462	Syae.g_01256	Syac.g_00492
OG0002463	Syae.g_00395	Syac.g_01685
OG0002464	Syae.g_01319	Syac.g_01844
OG0002465	Syae.g_02069	Syac.g_00747
OG0002466	Syae.g_01055	Syac.g_00643
OG0002467	Syae.g_00745	Syac.g_01570
OG0002468	Syae.g_00705	Syac.g_01525
OG0002469	Syae.g_00682	Syac.g_01506
OG0002470	Syae.g_00624	Syac.g_01433
OG0002471	Syae.g_00234	Syac.g_01058
OG0002472	Syae.g_01264	Syac.g_01549
OG0002488	Syae.g_01882	Syac.g_00203
OG0002520	Syae.g_01176	Syac.g_00530
OG0002521	Syae.g_01151	Syac.g_00561
OG0002522	Syae.g_01078	Syac.g_01081
OG0002523	Syae.g_00748	Syac.g_00926
OG0002524	Syae.g_00279	Syac.g_01109
OG0002525	Syae.g_00266	Syac.g_01091
OG0002526	Syae.g_00255	Syac.g_01071
OG0002527	Syae.g_00232	Syac.g_01038
OG0002528	Syae.g_00230	Syac.g_01036
OG0002533	Syae.g_02395	Syac.g_01816
OG0002534	Syae.g_02180	Syac.g_02035
OG0002535	Syae.g_02177	Syac.g_02038
OG0002536	Syae.g_02158	Syac.g_02059
OG0002538	Syae.g_01500	Syac.g_02293
OG0002540	Syae.g_02487	Syac.g_02432
OG0002541	Syae.g_02151	Syac.g_02066
OG0002543	Syae.g_01579	Syac.g_02367
OG0002544	Syae.g_00013, Syae.g_00193	Syac.g_01568
OG0002545	Syae.g_00283	Syac.g_01117
OG0002594	Syae.g_00249	Syac.g_00577
OG0002595	Syae.g_00746	Syac.g_00928
OG0002596	Syae.g_00861	Syac.g_00469
OG0002598	Syae.g_00284	Syac.g_01118
OG0002599	Syae.g_00256	Syac.g_01086
OG0002600	Syae.g_00228	Syac.g_00579
OG0002601	Syae.g_00231	Syac.g_01037
OG0002602	Syae.g_00102	Syac.g_01008
OG0002604	Syae.g_00128	Syac.g_01022
OG0002605	Syae.g_02182	Syac.g_02033
OG0002606	Syae.g_02488	Syac.g_02433
OG0002608	Syae.g_00777	Syac.g_00899
OG0002609	Syae.g_00855	Syac.g_00824
OG0002610	Syae.g_02190	Syac.g_02023
OG0002627	Syae.g_01895	Syac.g_00087
OG0002672	Syae.g_00623	Syac.g_01101
OG0002673	Syae.g_00126	Syac.g_01057
OG0002674	Syae.g_02141	Syac.g_02076
OG0002676	Syae.g_01675	Syac.g_02461
OG0002677	Syae.g_01995	Syac.g_02227
OG0002715	Syae.g_02676	Syac.g_01617
OG0002718	Syae.g_00343	Syac.g_01163
OG0002738	Syae.g_00644	Syac.g_01474
OG0002739	Syae.g_01104	Syac.g_02361
OG0002740	Syae.g_01273	Syac.g_01590
OG0002741	Syae.g_00511	Syac.g_01331
OG0002742	Syae.g_00167	Syac.g_01812
OG0002744	Syae.g_00251	Syac.g_01069
OG0002745	Syae.g_00116	Syac.g_01447
OG0002746	Syae.g_00099	Syac.g_01003
OG0002748	Syae.g_02475	Syac.g_01736
OG0002749	Syae.g_02392	Syac.g_01820
OG0002754	Syae.g_02518	Syac.g_01711
OG0002759	Syae.g_00865	Syac.g_00865
OG0002850	Syae.g_01070	Syac.g_00632
OG0002851	Syae.g_00772	Syac.g_00905
OG0002852	Syae.g_00560	Syac.g_01381
OG0002853	Syae.g_00483	Syac.g_01304
OG0002856	Syae.g_02075	Syac.g_01123
OG0002858	Syae.g_00165	Syac.g_01950
OG0002860	Syae.g_00934	Syac.g_01555
OG0002862	Syae.g_02173	Syac.g_02042
OG0002867	Syae.g_00240	Syac.g_01540
OG0002869	Syae.g_00853	Syac.g_00826
OG0002934	Syae.g_02546	Syac.g_02331
OG0002937	Syae.g_02252	Syac.g_01696
OG0002943	Syae.g_01254	Syac.g_00495
OG0002944	Syae.g_01253	Syac.g_00496
OG0002945	Syae.g_01252	Syac.g_00497
OG0002946	Syae.g_01250	Syac.g_00499
OG0002947	Syae.g_01249	Syac.g_00500
OG0002948	Syae.g_01248	Syac.g_00501
OG0002949	Syae.g_01247	Syac.g_00502
OG0002950	Syae.g_01246	Syac.g_00503
OG0002954	Syae.g_01111	Syac.g_00607
OG0002955	Syae.g_01018	Syac.g_00677
OG0002956	Syae.g_01019	Syac.g_00676
OG0002957	Syae.g_01017	Syac.g_00678
OG0002958	Syae.g_01016	Syac.g_00679
OG0002961	Syae.g_00639	Syac.g_01469
OG0002962	Syae.g_00547	Syac.g_01367
OG0002963	Syae.g_00723	Syac.g_00823, Syac.g_01115
OG0002964	Syae.g_00484	Syac.g_01305
OG0002966	Syae.g_00186	Syac.g_01683
OG0002973	Syae.g_00863	Syac.g_01259
OG0002974	Syae.g_02522	Syac.g_01707
OG0002977	Syae.g_01549	Syac.g_02334
OG0002978	Syae.g_01263	Syac.g_01951
OG0002980	Syae.g_02166	Syac.g_02053
OG0002981	Syae.g_02174	Syac.g_02041
OG0002982	Syae.g_00964	Syac.g_00726
OG0002990	Syae.g_02249	Syac.g_01694
OG0003046	Syae.g_02027	Syac.g_02196
OG0003050	Syae.g_02547	Syac.g_01684
OG0003103	Syae.g_01681	Syac.g_02213
OG0003105	Syae.g_00823	Syac.g_00855
OG0003117	Syae.g_00118	Syac.g_01017
OG0003118	Syae.g_00115	Syac.g_01016
OG0003129	Syae.g_00239	Syac.g_01061
OG0003132	Syae.g_02250	Syac.g_01695
OG0003138	Syae.g_00895	Syac.g_00794
OG0003208	Syae.g_02026, Syae.g_02029	Syac.g_02195
OG0003259	Syae.g_01267	Syac.g_01290
OG0003262	Syae.g_01203	Syac.g_01467
OG0003265	Syae.g_01071	Syac.g_00631
OG0003266	Syae.g_00944	Syac.g_00748
OG0003276	Syae.g_00227	Syac.g_01046
OG0003279	Syae.g_02172	Syac.g_02044
OG0003295	Syae.g_01682	Syac.g_00045
OG0003297	Syae.g_01603	Syac.g_01561
OG0003298	Syae.g_02254	Syac.g_01956
OG0003514	Syae.g_01864	Syac.g_02192
OG0003515	Syae.g_01241	Syac.g_00116
OG0003516	Syae.g_01236	Syac.g_00686
OG0003527	Syae.g_00274	Syac.g_00866
OG0003528	Syae.g_02265	Syac.g_01952
OG0003541	Syae.g_02544	Syac.g_01321
OG0003555	Syae.g_00245	Syac.g_01067
OG0003557	Syae.g_00738	Syac.g_01574
OG0003822	Syae.g_01499	Syac.g_02292
OG0003864	Syae.g_01391	Syac.g_00367
OG0003892	Syae.g_00224	Syac.g_01054
OG0003896	Syae.g_02262	Syac.g_01953
OG0004303	Syae.g_01202	Syac.g_02348
OG0004358	Syae.g_01508	Syac.g_02302
OG0005044	Syae.g_00933	Syac.g_00761
