Orthogroup	Syae	Syam
OG0001976	Syae.g_00632	Syam.g_00921
OG0001979	Syae.g_00760	Syam.g_00806
OG0001980	Syae.g_02181	Syam.g_00431
OG0001990	Syae.g_01674	Syam.g_02412
OG0001991	Syae.g_00567	Syam.g_01389
OG0001995	Syae.g_00747	Syam.g_00818
OG0001997	Syae.g_01341	Syam.g_02099
OG0001999	Syae.g_01029	Syam.g_01886
OG0002000	Syae.g_02353	Syam.g_00629
OG0002008	Syae.g_00406	Syam.g_01173
OG0002010	Syae.g_02622	Syam.g_01643
OG0002012	Syae.g_00287	Syam.g_01051
OG0002017	Syae.g_01614	Syam.g_02353
OG0002018	Syae.g_01672	Syam.g_02410
OG0002020	Syae.g_01666	Syam.g_02404
OG0002021	Syae.g_01664	Syam.g_02402
OG0002022	Syae.g_01662	Syam.g_02399
OG0002023	Syae.g_01661	Syam.g_02398
OG0002024	Syae.g_01655	Syam.g_02392
OG0002037	Syae.g_02307	Syam.g_00581
OG0002041	Syae.g_00389	Syam.g_01155
OG0002042	Syae.g_00367	Syam.g_01133
OG0002044	Syae.g_00827	Syam.g_00743
OG0002045	Syae.g_02521	Syam.g_01676
OG0002049	Syae.g_02064	Syam.g_00310
OG0002050	Syae.g_01988	Syam.g_00249
OG0002051	Syae.g_01464	Syam.g_02228
OG0002054	Syae.g_01654	Syam.g_02391
OG0002055	Syae.g_01657	Syam.g_02394
OG0002056	Syae.g_01952	Syam.g_00213
OG0002106	Syae.g_00444	Syam.g_00522
OG0002112	Syae.g_01941	Syam.g_00202
OG0002115	Syae.g_01155	Syam.g_01982
OG0002116	Syae.g_01129	Syam.g_01957
OG0002117	Syae.g_00905	Syam.g_01781
OG0002120	Syae.g_00270	Syam.g_01038
OG0002121	Syae.g_00184	Syam.g_01393
OG0002123	Syae.g_00467	Syam.g_01243
OG0002124	Syae.g_00873	Syam.g_00706
OG0002128	Syae.g_00635	Syam.g_00918
OG0002129	Syae.g_02639	Syam.g_01626
OG0002130	Syae.g_00959	Syam.g_01828
OG0002131	Syae.g_01665	Syam.g_02403
OG0002132	Syae.g_01658	Syam.g_02395
OG0002133	Syae.g_01656	Syam.g_02393
OG0002134	Syae.g_01846	Syam.g_00132
OG0002135	Syae.g_01193	Syam.g_02018
OG0002136	Syae.g_01192	Syam.g_02017
OG0002138	Syae.g_00758	Syam.g_00807
OG0002139	Syae.g_00707	Syam.g_00852
OG0002140	Syae.g_01265	Syam.g_00839
OG0002140	Syae.g_00220	Syam.g_00887
OG0002141	Syae.g_00114	Syam.g_01434
OG0002142	Syae.g_02678	Syam.g_01599
OG0002143	Syae.g_02224	Syam.g_00494
OG0002144	Syae.g_02070	Syam.g_00316
OG0002154	Syae.g_01420	Syam.g_02181
OG0002156	Syae.g_02681	Syam.g_01596
OG0002157	Syae.g_01940	Syam.g_00201
OG0002158	Syae.g_01942	Syam.g_00203
OG0002160	Syae.g_00749	Syam.g_00816
OG0002162	Syae.g_02432	Syam.g_01746
OG0002170	Syae.g_02188	Syam.g_00453
OG0002174	Syae.g_01615	Syam.g_01565
OG0002178	Syae.g_01659	Syam.g_02396
OG0002179	Syae.g_01872	Syam.g_00149
OG0002180	Syae.g_01961	Syam.g_00222
OG0002181	Syae.g_01991	Syam.g_00252
OG0002182	Syae.g_02010	Syam.g_00269
OG0002183	Syae.g_01331	Syam.g_02090
OG0002184	Syae.g_01328	Syam.g_02087
OG0002185	Syae.g_01321	Syam.g_02079
OG0002186	Syae.g_01191	Syam.g_02016
OG0002187	Syae.g_01190	Syam.g_02015
OG0002188	Syae.g_01158	Syam.g_01985
OG0002189	Syae.g_01157	Syam.g_01984
OG0002190	Syae.g_01116	Syam.g_01939
OG0002193	Syae.g_00743	Syam.g_00821
OG0002194	Syae.g_00703	Syam.g_00856
OG0002195	Syae.g_00570	Syam.g_01344
OG0002196	Syae.g_00535	Syam.g_01303
OG0002197	Syae.g_00396	Syam.g_01163
OG0002198	Syae.g_00094	Syam.g_01448
OG0002199	Syae.g_00089	Syam.g_01453
OG0002200	Syae.g_02652	Syam.g_01613
OG0002201	Syae.g_02472	Syam.g_01705
OG0002202	Syae.g_02471	Syam.g_01706
OG0002203	Syae.g_02470	Syam.g_01707
OG0002204	Syae.g_02453	Syam.g_01724
OG0002205	Syae.g_02437	Syam.g_01741
OG0002206	Syae.g_02423	Syam.g_00699
OG0002207	Syae.g_02413	Syam.g_00689
OG0002208	Syae.g_02302	Syam.g_00578
OG0002209	Syae.g_02200	Syam.g_00465
OG0002210	Syae.g_02152	Syam.g_00401
OG0002211	Syae.g_02117	Syam.g_00362
OG0002212	Syae.g_01555	Syam.g_02299
OG0002213	Syae.g_01559	Syam.g_02304
OG0002214	Syae.g_01690	Syam.g_02426
OG0002234	Syae.g_00140	Syam.g_01421
OG0002236	Syae.g_02062	Syam.g_00947
OG0002237	Syae.g_00067	Syam.g_01474
OG0002244	Syae.g_00191	Syam.g_00974
OG0002245	Syae.g_02226	Syam.g_00496
OG0002247	Syae.g_02430	Syam.g_01748
OG0002248	Syae.g_00768	Syam.g_00798
OG0002250	Syae.g_01332	Syam.g_02091
OG0002251	Syae.g_01112	Syam.g_01936
OG0002252	Syae.g_01024	Syam.g_01881
OG0002253	Syae.g_00949	Syam.g_01818
OG0002254	Syae.g_00435	Syam.g_01203
OG0002255	Syae.g_00381	Syam.g_01147
OG0002257	Syae.g_00127	Syam.g_01429
OG0002258	Syae.g_02452	Syam.g_01725
OG0002259	Syae.g_02378	Syam.g_00655
OG0002260	Syae.g_00708	Syam.g_00851
OG0002279	Syae.g_01365	Syam.g_02123
OG0002280	Syae.g_02362	Syam.g_00639
OG0002285	Syae.g_00329	Syam.g_01095
OG0002296	Syae.g_02627	Syam.g_01638
OG0002297	Syae.g_00741	Syam.g_00823
OG0002298	Syae.g_00377	Syam.g_01143
OG0002299	Syae.g_00339	Syam.g_01104
OG0002300	Syae.g_00280	Syam.g_01043
OG0002301	Syae.g_01135	Syam.g_01481
OG0002302	Syae.g_02287	Syam.g_00563
OG0002303	Syae.g_02225	Syam.g_00495
OG0002304	Syae.g_02171	Syam.g_00415
OG0002306	Syae.g_01660	Syam.g_02397
OG0002307	Syae.g_01269	Syam.g_01759
OG0002309	Syae.g_00836	Syam.g_00736
OG0002329	Syae.g_02482, Syae.g_02604, Syae.g_01336	Syam.g_01519
OG0002334	Syae.g_02660	Syam.g_01605
OG0002336	Syae.g_02533	Syam.g_01666
OG0002337	Syae.g_01976	Syam.g_00237
OG0002347	Syae.g_01195	Syam.g_02020
OG0002350	Syae.g_02183	Syam.g_00433
OG0002351	Syae.g_01933	Syam.g_00194
OG0002352	Syae.g_00910	Syam.g_01786
OG0002353	Syae.g_00508	Syam.g_01278
OG0002354	Syae.g_00361	Syam.g_01125
OG0002356	Syae.g_02503	Syam.g_01679
OG0002358	Syae.g_00996	Syam.g_01870, Syam.g_01869
OG0002359	Syae.g_02619	Syam.g_01646
OG0002387	Syae.g_01234	Syam.g_00087
OG0002395	Syae.g_01939	Syam.g_00200
OG0002396	Syae.g_02090	Syam.g_00335
OG0002401	Syae.g_00909	Syam.g_01785
OG0002403	Syae.g_00679	Syam.g_00879
OG0002405	Syae.g_00313	Syam.g_01081
OG0002406	Syae.g_00152	Syam.g_01402
OG0002408	Syae.g_00137	Syam.g_01424
OG0002409	Syae.g_01611	Syam.g_02350
OG0002410	Syae.g_00182	Syam.g_01410
OG0002411	Syae.g_00824	Syam.g_00747
OG0002416	Syae.g_00724	Syam.g_01407
OG0002435	Syae.g_01002	Syam.g_01860
OG0002446	Syae.g_01337	Syam.g_00447
OG0002449	Syae.g_01671	Syam.g_02409
OG0002452	Syae.g_01669	Syam.g_02407
OG0002458	Syae.g_02486	Syam.g_02384
OG0002459	Syae.g_02484	Syam.g_02382
OG0002460	Syae.g_02483	Syam.g_02381
OG0002461	Syae.g_00172	Syam.g_01001
OG0002463	Syae.g_00395	Syam.g_01161
OG0002464	Syae.g_01319	Syam.g_02077
OG0002467	Syae.g_00745	Syam.g_00820
OG0002468	Syae.g_00705	Syam.g_00854
OG0002469	Syae.g_00682	Syam.g_00875
OG0002470	Syae.g_00624	Syam.g_00925
OG0002471	Syae.g_00234	Syam.g_01016
OG0002472	Syae.g_01264	Syam.g_02046, Syam.g_00952
OG0002475	Syae.g_02620	Syam.g_01645
OG0002488	Syae.g_01882	Syam.g_00157
OG0002520	Syae.g_01176	Syam.g_02002
OG0002521	Syae.g_01151	Syam.g_01978
OG0002522	Syae.g_01078	Syam.g_01920
OG0002523	Syae.g_00748	Syam.g_00817
OG0002524	Syae.g_00279	Syam.g_01042
OG0002525	Syae.g_00266	Syam.g_01033
OG0002526	Syae.g_00255	Syam.g_01026
OG0002533	Syae.g_02395	Syam.g_00671
OG0002534	Syae.g_02180	Syam.g_00430
OG0002535	Syae.g_02177	Syam.g_00427
OG0002536	Syae.g_02158	Syam.g_00407
OG0002538	Syae.g_01500	Syam.g_02260
OG0002539	Syae.g_01581	Syam.g_02325
OG0002540	Syae.g_02487	Syam.g_02385
OG0002541	Syae.g_02151	Syam.g_00400
OG0002542	Syae.g_01003	Syam.g_01859
OG0002544	Syae.g_00193	Syam.g_00977
OG0002545	Syae.g_00283	Syam.g_01045
OG0002547	Syae.g_02500	Syam.g_01682
OG0002563	Syae.g_01087	Syam.g_01812
OG0002579	Syae.g_01421	Syam.g_02182
OG0002591	Syae.g_01069	Syam.g_01539
OG0002594	Syae.g_00249	Syam.g_01551
OG0002595	Syae.g_00746	Syam.g_00819
OG0002596	Syae.g_00861	Syam.g_01329
OG0002597	Syae.g_00285	Syam.g_01048
OG0002598	Syae.g_00284	Syam.g_01047
OG0002599	Syae.g_00256	Syam.g_01027
OG0002600	Syae.g_00228	Syam.g_01010
OG0002602	Syae.g_00102	Syam.g_01006
OG0002603	Syae.g_02054	Syam.g_01417
OG0002605	Syae.g_02182	Syam.g_00432
OG0002606	Syae.g_02488	Syam.g_02386
OG0002608	Syae.g_00777	Syam.g_00788
OG0002609	Syae.g_00855	Syam.g_00719
OG0002610	Syae.g_02190	Syam.g_00455
OG0002672	Syae.g_00623	Syam.g_00926
OG0002673	Syae.g_00126	Syam.g_01014
OG0002674	Syae.g_02141	Syam.g_00389
OG0002675	Syae.g_02068	Syam.g_00314
OG0002676	Syae.g_01675	Syam.g_02413
OG0002721	Syae.g_00879	Syam.g_01753
OG0002737	Syae.g_01030	Syam.g_01887
OG0002738	Syae.g_00644	Syam.g_00907
OG0002740	Syae.g_01273	Syam.g_01684
OG0002742	Syae.g_00167	Syam.g_01538, Syam.g_01559
OG0002744	Syae.g_00251	Syam.g_01025
OG0002745	Syae.g_00116	Syam.g_00524
OG0002746	Syae.g_00099	Syam.g_01444
OG0002747	Syae.g_00052	Syam.g_01489
OG0002748	Syae.g_02475	Syam.g_01702
OG0002752	Syae.g_01663	Syam.g_02400
OG0002756	Syae.g_02274	Syam.g_00972
OG0002759	Syae.g_00865	Syam.g_01760
OG0002848	Syae.g_00729	Syam.g_01548
OG0002850	Syae.g_01070	Syam.g_01916, Syam.g_01917
OG0002852	Syae.g_00560	Syam.g_01336
OG0002853	Syae.g_00483	Syam.g_01254
OG0002856	Syae.g_02075	Syam.g_01060
OG0002858	Syae.g_00165	Syam.g_01395
OG0002860	Syae.g_00934	Syam.g_00709
OG0002862	Syae.g_02173	Syam.g_00423
OG0002867	Syae.g_00240	Syam.g_01018
OG0002961	Syae.g_00639	Syam.g_00913
OG0002962	Syae.g_00547	Syam.g_01315
OG0002963	Syae.g_00723	Syam.g_01271
OG0002964	Syae.g_00484	Syam.g_01255
OG0002966	Syae.g_00186	Syam.g_00711
OG0002967	Syae.g_00185	Syam.g_00951, Syam.g_01567
OG0002973	Syae.g_00863	Syam.g_00526
OG0002974	Syae.g_02522	Syam.g_01675
OG0002977	Syae.g_01549	Syam.g_02293
OG0002978	Syae.g_01263	Syam.g_01223
OG0002986	Syae.g_00263	Syam.g_02037
OG0002987	Syae.g_00264	Syam.g_02038
OG0002988	Syae.g_00265	Syam.g_02039
OG0002990	Syae.g_02249	Syam.g_00417
OG0003105	Syae.g_00823	Syam.g_00748
OG0003106	Syae.g_00740	Syam.g_00824, Syam.g_00830
OG0003115	Syae.g_00143	Syam.g_01419
OG0003116	Syae.g_00138	Syam.g_01422
OG0003117	Syae.g_00118	Syam.g_01432
OG0003118	Syae.g_00115	Syam.g_01433
OG0003119	Syae.g_00028	Syam.g_01503
OG0003121	Syae.g_02371	Syam.g_00648
OG0003132	Syae.g_02250	Syam.g_00416
OG0003138	Syae.g_00895	Syam.g_01773
OG0003143	Syae.g_00253	Syam.g_00982
OG0003269	Syae.g_00870	Syam.g_00710
OG0003270	Syae.g_00864	Syam.g_01079
OG0003272	Syae.g_00858	Syam.g_00955
OG0003273	Syae.g_00164	Syam.g_01398
OG0003274	Syae.g_00119	Syam.g_01431
OG0003277	Syae.g_02370	Syam.g_00647
OG0003290	Syae.g_00730	Syam.g_00530
OG0003517	Syae.g_00798	Syam.g_00769
OG0003520	Syae.g_01259	Syam.g_00997
OG0003523	Syae.g_00187	Syam.g_00987
OG0003525	Syae.g_00153	Syam.g_01401
OG0003529	Syae.g_01275	Syam.g_01563
OG0003555	Syae.g_00245	Syam.g_01023
OG0003560	Syae.g_02497	Syam.g_01050
OG0003839	Syae.g_00711	Syam.g_00849
OG0003844	Syae.g_00286	Syam.g_01049
OG0003845	Syae.g_00244	Syam.g_01024
OG0003846	Syae.g_02267	Syam.g_01015
OG0003849	Syae.g_00163	Syam.g_01404
OG0003853	Syae.g_01276	Syam.g_01524
OG0003855	Syae.g_01260	Syam.g_00812
OG0003917	Syae.g_00105	Syam.g_01441
OG0003920	Syae.g_00735, Syae.g_02276	Syam.g_01054
OG0004379	Syae.g_00169	Syam.g_01003
OG0004380	Syae.g_00276	Syam.g_01078
OG0004381	Syae.g_00733	Syam.g_01532
OG0004384	Syae.g_02053	Syam.g_02343
OG0005104	Syae.g_00195	Syam.g_00981
