Orthogroup	Syae	Syaf
OG0001857	Syae.g_01138	Syaf.g_01062
OG0001858	Syae.g_01110	Syaf.g_01096
OG0001859	Syae.g_02289	Syaf.g_02743
OG0001860	Syae.g_02303	Syaf.g_02729
OG0001861	Syae.g_02316	Syaf.g_02714
OG0001862	Syae.g_02327	Syaf.g_02703
OG0001863	Syae.g_02332	Syaf.g_02698
OG0001864	Syae.g_02385	Syaf.g_02644
OG0001865	Syae.g_02451	Syaf.g_02572
OG0001866	Syae.g_02474	Syaf.g_02549
OG0001867	Syae.g_00024	Syaf.g_02368
OG0001868	Syae.g_00965	Syaf.g_01251
OG0001869	Syae.g_00926	Syaf.g_01283
OG0001870	Syae.g_00918	Syaf.g_01291
OG0001871	Syae.g_00913	Syaf.g_01297
OG0001872	Syae.g_00693	Syaf.g_01566
OG0001873	Syae.g_00643	Syaf.g_01609
OG0001874	Syae.g_00640	Syaf.g_01612
OG0001875	Syae.g_00619	Syaf.g_01646
OG0001876	Syae.g_00618	Syaf.g_01647
OG0001877	Syae.g_00763	Syaf.g_01471
OG0001878	Syae.g_00408	Syaf.g_01918
OG0001879	Syae.g_00402	Syaf.g_01912
OG0001880	Syae.g_00364	Syaf.g_01866
OG0001881	Syae.g_00363	Syaf.g_01864
OG0001882	Syae.g_00338	Syaf.g_01840
OG0001883	Syae.g_00333	Syaf.g_01816
OG0001884	Syae.g_00324	Syaf.g_01807
OG0001885	Syae.g_00309	Syaf.g_01789
OG0001886	Syae.g_00302	Syaf.g_01785
OG0001887	Syae.g_00566	Syaf.g_02095
OG0001888	Syae.g_00546	Syaf.g_02073
OG0001889	Syae.g_00505	Syaf.g_02033
OG0001890	Syae.g_00848	Syaf.g_01370
OG0001891	Syae.g_00852	Syaf.g_01366
OG0001892	Syae.g_00881	Syaf.g_01333
OG0001893	Syae.g_00055	Syaf.g_02332
OG0001894	Syae.g_00073	Syaf.g_02311
OG0001895	Syae.g_02684	Syaf.g_02390
OG0001896	Syae.g_01001	Syaf.g_01220
OG0001897	Syae.g_02202	Syaf.g_00013
OG0001898	Syae.g_02185	Syaf.g_00029
OG0001899	Syae.g_02113	Syaf.g_00105
OG0001900	Syae.g_01994	Syaf.g_00218
OG0001901	Syae.g_01993	Syaf.g_00219
OG0001902	Syae.g_01962	Syaf.g_00251
OG0001903	Syae.g_01953	Syaf.g_00260
OG0001904	Syae.g_01885	Syaf.g_00336
OG0001905	Syae.g_01875	Syaf.g_00349
OG0001906	Syae.g_01402	Syaf.g_00861
OG0001907	Syae.g_01419	Syaf.g_00844
OG0001908	Syae.g_01467	Syaf.g_00793
OG0001909	Syae.g_01480	Syaf.g_00780
OG0001910	Syae.g_01527	Syaf.g_00715
OG0001912	Syae.g_01576	Syaf.g_00638
OG0001913	Syae.g_01578	Syaf.g_00636
OG0001914	Syae.g_00633	Syaf.g_01621
OG0001915	Syae.g_01704	Syaf.g_00509
OG0001916	Syae.g_02326	Syaf.g_02704
OG0001917	Syae.g_00422	Syaf.g_01932
OG0001918	Syae.g_00235	Syaf.g_01720
OG0001924	Syae.g_00038	Syaf.g_02355
OG0001925	Syae.g_00037	Syaf.g_02356
OG0001926	Syae.g_00036	Syaf.g_02357
OG0001927	Syae.g_00035	Syaf.g_02362
OG0001929	Syae.g_01780	Syaf.g_00428
OG0001930	Syae.g_01073	Syaf.g_01114
OG0001931	Syae.g_01074	Syaf.g_01113
OG0001932	Syae.g_01836	Syaf.g_00381
OG0001933	Syae.g_01366	Syaf.g_00900
OG0001934	Syae.g_01351	Syaf.g_00915
OG0001935	Syae.g_01292	Syaf.g_00956
OG0001936	Syae.g_00129	Syaf.g_01689
OG0001938	Syae.g_02305	Syaf.g_02727
OG0001939	Syae.g_00271	Syaf.g_01475
OG0001940	Syae.g_02438	Syaf.g_02585
OG0001941	Syae.g_00970	Syaf.g_01246
OG0001944	Syae.g_00282	Syaf.g_01498
OG0001946	Syae.g_00764	Syaf.g_01470
OG0001947	Syae.g_00811	Syaf.g_01406
OG0001948	Syae.g_00393	Syaf.g_01903
OG0001949	Syae.g_00373	Syaf.g_01882
OG0001950	Syae.g_00371	Syaf.g_01880
OG0001951	Syae.g_00362	Syaf.g_01863
OG0001952	Syae.g_00337	Syaf.g_01839
OG0001953	Syae.g_00336	Syaf.g_01838
OG0001954	Syae.g_00273	Syaf.g_01746
OG0001957	Syae.g_00060	Syaf.g_02327
OG0001958	Syae.g_00609	Syaf.g_02138
OG0001961	Syae.g_02525	Syaf.g_02503
OG0001964	Syae.g_02048	Syaf.g_00161
OG0001965	Syae.g_00108	Syaf.g_02281
OG0001966	Syae.g_02000	Syaf.g_00213
OG0001967	Syae.g_01998	Syaf.g_00215
OG0001968	Syae.g_01997	Syaf.g_00216
OG0001969	Syae.g_01932	Syaf.g_00278
OG0001970	Syae.g_01404	Syaf.g_00859
OG0001971	Syae.g_01478	Syaf.g_00782
OG0001972	Syae.g_01540	Syaf.g_00703
OG0001974	Syae.g_01563	Syaf.g_00650
OG0001975	Syae.g_00634	Syaf.g_01620
OG0001976	Syae.g_00632	Syaf.g_01622
OG0001978	Syae.g_02689	Syaf.g_00202, Syaf.g_00199, Syaf.g_00200
OG0001979	Syae.g_00760	Syaf.g_01474
OG0001980	Syae.g_02181	Syaf.g_00033
OG0001990	Syae.g_01674	Syaf.g_00536
OG0001991	Syae.g_00567	Syaf.g_02163
OG0001993	Syae.g_00040	Syaf.g_02353
OG0001994	Syae.g_00039	Syaf.g_02354
OG0001995	Syae.g_00747	Syaf.g_01487
OG0001996	Syae.g_01746	Syaf.g_00464
OG0001997	Syae.g_01341	Syaf.g_00925
OG0001999	Syae.g_01029	Syaf.g_01184
OG0002000	Syae.g_02353	Syaf.g_02677
OG0002002	Syae.g_00692	Syaf.g_01567
OG0002006	Syae.g_00812	Syaf.g_01405
OG0002007	Syae.g_00813	Syaf.g_01404
OG0002008	Syae.g_00406	Syaf.g_01916
OG0002009	Syae.g_00556	Syaf.g_02084
OG0002010	Syae.g_02622	Syaf.g_02454
OG0002012	Syae.g_00287	Syaf.g_01756
OG0002014	Syae.g_01162, Syae.g_01892	Syaf.g_00328
OG0002015	Syae.g_01894	Syaf.g_00327
OG0002016	Syae.g_01520	Syaf.g_00722
OG0002017	Syae.g_01614	Syaf.g_00599
OG0002018	Syae.g_01672	Syaf.g_00538
OG0002020	Syae.g_01666	Syaf.g_00544
OG0002021	Syae.g_01664	Syaf.g_00546
OG0002022	Syae.g_01662	Syaf.g_00549
OG0002023	Syae.g_01661	Syaf.g_00550
OG0002024	Syae.g_01655	Syaf.g_00556
OG0002037	Syae.g_02307	Syaf.g_02723
OG0002038	Syae.g_00912	Syaf.g_01299
OG0002040	Syae.g_00897	Syaf.g_01313
OG0002041	Syae.g_00389	Syaf.g_01898
OG0002042	Syae.g_00367	Syaf.g_01869
OG0002043	Syae.g_00316	Syaf.g_01800
OG0002044	Syae.g_00827	Syaf.g_01390
OG0002045	Syae.g_02521	Syaf.g_02506
OG0002046	Syae.g_02517	Syaf.g_02511, Syaf.g_02510
OG0002049	Syae.g_02064	Syaf.g_00153
OG0002050	Syae.g_01988	Syaf.g_00224
OG0002051	Syae.g_01464	Syaf.g_00796
OG0002053	Syae.g_01598	Syaf.g_00616
OG0002054	Syae.g_01654	Syaf.g_00557
OG0002055	Syae.g_01657	Syaf.g_00554
OG0002056	Syae.g_01952	Syaf.g_00261
OG0002106	Syae.g_00444	Syaf.g_02774
OG0002115	Syae.g_01155	Syaf.g_01045
OG0002116	Syae.g_01129	Syaf.g_01076
OG0002117	Syae.g_00905	Syaf.g_01305
OG0002119	Syae.g_01515	Syaf.g_00727
OG0002120	Syae.g_00270	Syaf.g_01744
OG0002121	Syae.g_00184	Syaf.g_02230
OG0002123	Syae.g_00467	Syaf.g_01978
OG0002124	Syae.g_00873	Syaf.g_01342
OG0002126	Syae.g_01898	Syaf.g_00323
OG0002127	Syae.g_01418	Syaf.g_00840
OG0002128	Syae.g_00635	Syaf.g_01619
OG0002129	Syae.g_02639	Syaf.g_02430
OG0002130	Syae.g_00959	Syaf.g_01256
OG0002131	Syae.g_01665	Syaf.g_00545
OG0002132	Syae.g_01658	Syaf.g_00553
OG0002133	Syae.g_01656	Syaf.g_00555
OG0002134	Syae.g_01846	Syaf.g_00371
OG0002135	Syae.g_01193	Syaf.g_01003
OG0002136	Syae.g_01192	Syaf.g_01004
OG0002138	Syae.g_00758	Syaf.g_01476
OG0002139	Syae.g_00707	Syaf.g_01550
OG0002140	Syae.g_01265	Syaf.g_01508
OG0002141	Syae.g_00114	Syaf.g_02271
OG0002142	Syae.g_02678	Syaf.g_02395
OG0002143	Syae.g_02224	Syaf.g_02802
OG0002144	Syae.g_02070	Syaf.g_00147
OG0002154	Syae.g_01420	Syaf.g_00843
OG0002156	Syae.g_02681	Syaf.g_02392
OG0002160	Syae.g_00749	Syaf.g_01485
OG0002162	Syae.g_02432	Syaf.g_02592
OG0002163	Syae.g_01592	Syaf.g_00623
OG0002168	Syae.g_00810	Syaf.g_01407
OG0002170	Syae.g_02188	Syaf.g_00027
OG0002171	Syae.g_01901	Syaf.g_00320
OG0002172	Syae.g_01524	Syaf.g_00718
OG0002174	Syae.g_01615	Syaf.g_00598
OG0002178	Syae.g_01659	Syaf.g_00552
OG0002179	Syae.g_01872	Syaf.g_00352
OG0002180	Syae.g_01961	Syaf.g_00252
OG0002181	Syae.g_01991	Syaf.g_00221
OG0002182	Syae.g_02010	Syaf.g_00203
OG0002183	Syae.g_01331	Syaf.g_00934
OG0002184	Syae.g_01328	Syaf.g_00937
OG0002185	Syae.g_01321	Syaf.g_00946
OG0002186	Syae.g_01191	Syaf.g_01005
OG0002187	Syae.g_01190	Syaf.g_01006
OG0002188	Syae.g_01158	Syaf.g_01042
OG0002189	Syae.g_01157	Syaf.g_01043
OG0002190	Syae.g_01116	Syaf.g_01090
OG0002191	Syae.g_00999	Syaf.g_01212
OG0002193	Syae.g_00743	Syaf.g_01491, Syaf.g_01824
OG0002194	Syae.g_00703	Syaf.g_01554
OG0002195	Syae.g_00570	Syaf.g_02098
OG0002196	Syae.g_00535	Syaf.g_02062
OG0002197	Syae.g_00396	Syaf.g_01906
OG0002198	Syae.g_00094	Syaf.g_02290
OG0002199	Syae.g_00089	Syaf.g_02295
OG0002200	Syae.g_02652	Syaf.g_02416
OG0002201	Syae.g_02472	Syaf.g_02551
OG0002202	Syae.g_02471	Syaf.g_02552
OG0002203	Syae.g_02470	Syaf.g_02553
OG0002204	Syae.g_02453	Syaf.g_02570
OG0002205	Syae.g_02437	Syaf.g_02587
OG0002206	Syae.g_02423	Syaf.g_02603
OG0002207	Syae.g_02413	Syaf.g_02613
OG0002208	Syae.g_02302	Syaf.g_02730
OG0002209	Syae.g_02200	Syaf.g_00015
OG0002210	Syae.g_02152	Syaf.g_00064
OG0002211	Syae.g_02117	Syaf.g_00101
OG0002212	Syae.g_01555	Syaf.g_00663
OG0002213	Syae.g_01559	Syaf.g_00658
OG0002214	Syae.g_01690	Syaf.g_00522
OG0002230	Syae.g_01015	Syaf.g_01208
OG0002233	Syae.g_00479	Syaf.g_02002
OG0002234	Syae.g_00140	Syaf.g_02259
OG0002236	Syae.g_02062	Syaf.g_01641
OG0002237	Syae.g_00067	Syaf.g_02317
OG0002241	Syae.g_02516	Syaf.g_02512
OG0002242	Syae.g_01900	Syaf.g_00321
OG0002244	Syae.g_00191	Syaf.g_01663
OG0002245	Syae.g_02226	Syaf.g_02800
OG0002247	Syae.g_02430	Syaf.g_02594
OG0002248	Syae.g_00768	Syaf.g_01466
OG0002250	Syae.g_01332	Syaf.g_00933
OG0002251	Syae.g_01112	Syaf.g_01094
OG0002252	Syae.g_01024	Syaf.g_01189, Syaf.g_01190
OG0002253	Syae.g_00949	Syaf.g_01266
OG0002254	Syae.g_00435	Syaf.g_01949
OG0002255	Syae.g_00381	Syaf.g_01890
OG0002257	Syae.g_00127	Syaf.g_02266
OG0002258	Syae.g_02452	Syaf.g_02571
OG0002259	Syae.g_02378	Syaf.g_02650
OG0002260	Syae.g_00708	Syaf.g_01549
OG0002279	Syae.g_01365	Syaf.g_00901
OG0002285	Syae.g_00329	Syaf.g_01812
OG0002287	Syae.g_01893	Syaf.g_00326
OG0002296	Syae.g_02627	Syaf.g_02449
OG0002297	Syae.g_00741	Syaf.g_01493
OG0002298	Syae.g_00377	Syaf.g_01886
OG0002299	Syae.g_00339	Syaf.g_01841
OG0002300	Syae.g_00280	Syaf.g_01749
OG0002301	Syae.g_01135	Syaf.g_02326
OG0002302	Syae.g_02287	Syaf.g_02745
OG0002303	Syae.g_02225	Syaf.g_02801
OG0002304	Syae.g_02171	Syaf.g_00050
OG0002305	Syae.g_01368	Syaf.g_00898
OG0002306	Syae.g_01660	Syaf.g_00551
OG0002307	Syae.g_01269	Syaf.g_02358
OG0002309	Syae.g_00836	Syaf.g_01382
OG0002337	Syae.g_01976	Syaf.g_00236
OG0002338	Syae.g_01891	Syaf.g_00329
OG0002339	Syae.g_01881	Syaf.g_00342
OG0002350	Syae.g_02183	Syaf.g_00031
OG0002351	Syae.g_01933	Syaf.g_00277
OG0002352	Syae.g_00910	Syaf.g_01300
OG0002353	Syae.g_00508	Syaf.g_02036
OG0002354	Syae.g_00361	Syaf.g_01862
OG0002356	Syae.g_02503	Syaf.g_02529
OG0002358	Syae.g_00996	Syaf.g_01211
OG0002359	Syae.g_02619	Syaf.g_02457
OG0002387	Syae.g_01234	Syaf.g_01203
OG0002388	Syae.g_02507	Syaf.g_02525
OG0002396	Syae.g_02090	Syaf.g_00128
OG0002401	Syae.g_00909	Syaf.g_01301
OG0002403	Syae.g_00679	Syaf.g_01579
OG0002405	Syae.g_00313	Syaf.g_01797
OG0002406	Syae.g_00152	Syaf.g_02236
OG0002408	Syae.g_00137	Syaf.g_02261
OG0002409	Syae.g_01611	Syaf.g_00602
OG0002410	Syae.g_00182	Syaf.g_02248
OG0002411	Syae.g_00824	Syaf.g_01393
OG0002429	Syae.g_01339	Syaf.g_00927
OG0002435	Syae.g_01002	Syaf.g_01221
OG0002438	Syae.g_00486	Syaf.g_02013
OG0002446	Syae.g_01337	Syaf.g_01825
OG0002449	Syae.g_01671	Syaf.g_00539
OG0002451	Syae.g_00201	Syaf.g_02152
OG0002452	Syae.g_01669	Syaf.g_00541
OG0002458	Syae.g_02486	Syaf.g_00564
OG0002459	Syae.g_02484	Syaf.g_00566
OG0002460	Syae.g_02483	Syaf.g_00567
OG0002461	Syae.g_00172	Syaf.g_01701
OG0002462	Syae.g_01256	Syaf.g_00982
OG0002463	Syae.g_00395	Syaf.g_01905
OG0002464	Syae.g_01319	Syaf.g_00948
OG0002465	Syae.g_02069	Syaf.g_01271
OG0002466	Syae.g_01055	Syaf.g_01158
OG0002467	Syae.g_00745	Syaf.g_01489
OG0002468	Syae.g_00705	Syaf.g_01552
OG0002469	Syae.g_00682	Syaf.g_01575
OG0002470	Syae.g_00624	Syaf.g_01628
OG0002471	Syae.g_00234	Syaf.g_01718
OG0002472	Syae.g_01264	Syaf.g_01649
OG0002473	Syae.g_01469	Syaf.g_00791
OG0002475	Syae.g_02620	Syaf.g_02456
OG0002519	Syae.g_01868	Syaf.g_00356
OG0002520	Syae.g_01176	Syaf.g_01020
OG0002521	Syae.g_01151	Syaf.g_01049
OG0002523	Syae.g_00748	Syaf.g_01486
OG0002524	Syae.g_00279	Syaf.g_01748
OG0002525	Syae.g_00266	Syaf.g_01739
OG0002526	Syae.g_00255	Syaf.g_01728
OG0002531	Syae.g_00158	Syaf.g_02225
OG0002533	Syae.g_02395	Syaf.g_02629
OG0002534	Syae.g_02180	Syaf.g_00034
OG0002535	Syae.g_02177	Syaf.g_00037
OG0002536	Syae.g_02158	Syaf.g_00058
OG0002538	Syae.g_01500	Syaf.g_00757
OG0002540	Syae.g_02487	Syaf.g_00563
OG0002541	Syae.g_02151	Syaf.g_00065
OG0002542	Syae.g_01003	Syaf.g_01222
OG0002543	Syae.g_01579	Syaf.g_01518
OG0002544	Syae.g_00193	Syaf.g_01666
OG0002547	Syae.g_02500	Syaf.g_02532
OG0002574	Syae.g_02508	Syaf.g_02524
OG0002575	Syae.g_02506	Syaf.g_02526
OG0002576	Syae.g_02505	Syaf.g_02527
OG0002579	Syae.g_01421	Syaf.g_00842
OG0002589	Syae.g_00211	Syaf.g_02154
OG0002591	Syae.g_01069	Syaf.g_01540
OG0002594	Syae.g_00249	Syaf.g_01192
OG0002595	Syae.g_00746	Syaf.g_01488
OG0002596	Syae.g_00861	Syaf.g_01837, Syaf.g_01535
OG0002597	Syae.g_00285	Syaf.g_01753
OG0002599	Syae.g_00256	Syaf.g_01730
OG0002603	Syae.g_02054	Syaf.g_02255
OG0002605	Syae.g_02182	Syaf.g_00032
OG0002606	Syae.g_02488	Syaf.g_00562
OG0002608	Syae.g_00777	Syaf.g_01456
OG0002609	Syae.g_00855	Syaf.g_01363
OG0002610	Syae.g_02190	Syaf.g_00025
OG0002611	Syae.g_01870	Syaf.g_00354
OG0002639	Syae.g_01476	Syaf.g_00783
OG0002671	Syae.g_01169	Syaf.g_01027
OG0002672	Syae.g_00623	Syaf.g_01629
OG0002673	Syae.g_00126	Syaf.g_01717, Syaf.g_01356
OG0002674	Syae.g_02141	Syaf.g_00076
OG0002675	Syae.g_02068	Syaf.g_00149
OG0002676	Syae.g_01675	Syaf.g_00535
OG0002731	Syae.g_01114	Syaf.g_01092
OG0002737	Syae.g_01030	Syaf.g_01183
OG0002738	Syae.g_00644	Syaf.g_01608
OG0002741	Syae.g_00511	Syaf.g_02039
OG0002746	Syae.g_00099	Syaf.g_02286
OG0002747	Syae.g_00052	Syaf.g_02335
OG0002748	Syae.g_02475	Syaf.g_02548
OG0002749	Syae.g_02392	Syaf.g_02631, Syaf.g_02633
OG0002752	Syae.g_01663	Syaf.g_00548
OG0002754	Syae.g_02518	Syaf.g_02509
OG0002759	Syae.g_00865	Syaf.g_01327
OG0002796	Syae.g_00744	Syaf.g_01490
OG0002843	Syae.g_02560	Syaf.g_02757
OG0002848	Syae.g_00275	Syaf.g_01523
OG0002852	Syae.g_00560	Syaf.g_02089
OG0002853	Syae.g_00483	Syaf.g_02005
OG0002856	Syae.g_02075	Syaf.g_01778
OG0002858	Syae.g_00165	Syaf.g_02232
OG0002860	Syae.g_00934	Syaf.g_01345
OG0002862	Syae.g_02173	Syaf.g_00041
OG0002869	Syae.g_00853	Syaf.g_01365
OG0002879	Syae.g_00189	Syaf.g_01673
OG0002916	Syae.g_00215	Syaf.g_00698
OG0002931	Syae.g_00212	Syaf.g_02155
OG0002943	Syae.g_01254	Syaf.g_00985
OG0002944	Syae.g_01253	Syaf.g_00986
OG0002945	Syae.g_01252	Syaf.g_00987
OG0002946	Syae.g_01250	Syaf.g_00989
OG0002947	Syae.g_01249	Syaf.g_00990
OG0002948	Syae.g_01248	Syaf.g_00992
OG0002949	Syae.g_01247	Syaf.g_00993
OG0002950	Syae.g_01246	Syaf.g_00994
OG0002954	Syae.g_01111	Syaf.g_01095
OG0002955	Syae.g_01018	Syaf.g_01200
OG0002956	Syae.g_01019	Syaf.g_01199
OG0002957	Syae.g_01017	Syaf.g_01201
OG0002958	Syae.g_01016	Syaf.g_01202
OG0002961	Syae.g_00639	Syaf.g_01614
OG0002962	Syae.g_00547	Syaf.g_02075
OG0002963	Syae.g_00723	Syaf.g_02029
OG0002964	Syae.g_00484	Syaf.g_02011
OG0002965	Syae.g_00311	Syaf.g_01655
OG0002967	Syae.g_00185	Syaf.g_01648
OG0002974	Syae.g_02522	Syaf.g_02505
OG0002977	Syae.g_01549	Syaf.g_00687
OG0002986	Syae.g_00263	Syaf.g_01736
OG0002987	Syae.g_00264	Syaf.g_01737
OG0002988	Syae.g_00265	Syaf.g_01738
OG0002990	Syae.g_02249	Syaf.g_00048
OG0003043	Syae.g_02674	Syaf.g_01330
OG0003046	Syae.g_02027	Syaf.g_00181
OG0003103	Syae.g_01681	Syaf.g_00420
OG0003105	Syae.g_00823	Syaf.g_01394
OG0003106	Syae.g_00740	Syaf.g_01494
OG0003110	Syae.g_00190	Syaf.g_01672
OG0003115	Syae.g_00143	Syaf.g_02257
OG0003117	Syae.g_00118	Syaf.g_02269
OG0003119	Syae.g_00028	Syaf.g_02364
OG0003121	Syae.g_02371	Syaf.g_02657
OG0003132	Syae.g_02250	Syaf.g_00049
OG0003138	Syae.g_00895	Syaf.g_01314
OG0003143	Syae.g_00253	Syaf.g_01680
OG0003185	Syae.g_01271	Syaf.g_01900
OG0003270	Syae.g_00864	Syaf.g_01795
OG0003272	Syae.g_00858	Syaf.g_01652
OG0003273	Syae.g_00164	Syaf.g_02233
OG0003274	Syae.g_00119	Syaf.g_02268
OG0003276	Syae.g_00227	Syaf.g_02755
OG0003277	Syae.g_02370	Syaf.g_02658
OG0003279	Syae.g_02172	Syaf.g_00042
OG0003290	Syae.g_00730	Syaf.g_02766
OG0003295	Syae.g_01682	Syaf.g_00450
OG0003299	Syae.g_01634	Syaf.g_00586
OG0003300	Syae.g_01636	Syaf.g_00584
OG0003520	Syae.g_01259	Syaf.g_01696
OG0003523	Syae.g_00187	Syaf.g_01685
OG0003525	Syae.g_00153	Syaf.g_02235
OG0003555	Syae.g_00245	Syaf.g_01724
OG0003557	Syae.g_00738	Syaf.g_01495
OG0003558	Syae.g_01635	Syaf.g_00585
OG0003560	Syae.g_02497	Syaf.g_01755
OG0003831	Syae.g_01398	Syaf.g_02491
OG0003839	Syae.g_00711	Syaf.g_01547
OG0003849	Syae.g_00163	Syaf.g_02238
OG0003855	Syae.g_01260	Syaf.g_01481
OG0003899	Syae.g_01633	Syaf.g_00587
OG0003908	Syae.g_00728	Syaf.g_01953
OG0003917	Syae.g_00105	Syaf.g_02283
OG0003920	Syae.g_00735, Syae.g_02276	Syaf.g_01760
OG0003922	Syae.g_01232	Syaf.g_00303
OG0004379	Syae.g_00169	Syaf.g_01703
OG0004380	Syae.g_00276	Syaf.g_01794
OG0004381	Syae.g_00733	Syaf.g_02228
OG0004384	Syae.g_02053	Syaf.g_00611
