Orthogroup	Syae	Syai
OG0001918	Syae.g_00235	Syai.g_01623
OG0001924	Syae.g_00038	Syai.g_01058
OG0001925	Syae.g_00037	Syai.g_01057
OG0001926	Syae.g_00036	Syai.g_01056
OG0001927	Syae.g_00035	Syai.g_01055
OG0001929	Syae.g_01780	Syai.g_00075
OG0001930	Syae.g_01073	Syai.g_02290
OG0001931	Syae.g_01074	Syai.g_02291
OG0001932	Syae.g_01836	Syai.g_00118
OG0001933	Syae.g_01366	Syai.g_02543
OG0001934	Syae.g_01351	Syai.g_02531
OG0001935	Syae.g_01292	Syai.g_02481
OG0001936	Syae.g_00129	Syai.g_01653
OG0001938	Syae.g_02305	Syai.g_00634
OG0001939	Syae.g_00271	Syai.g_01960
OG0001940	Syae.g_02438	Syai.g_00771
OG0001941	Syae.g_00970	Syai.g_02187
OG0001943	Syae.g_00247	Syai.g_01920
OG0001944	Syae.g_00282	Syai.g_01932
OG0001946	Syae.g_00764	Syai.g_01980
OG0001947	Syae.g_00811	Syai.g_02024
OG0001948	Syae.g_00393	Syai.g_01462
OG0001949	Syae.g_00373	Syai.g_01483
OG0001950	Syae.g_00371	Syai.g_01485
OG0001951	Syae.g_00362	Syai.g_01502
OG0001952	Syae.g_00337	Syai.g_01525
OG0001953	Syae.g_00336	Syai.g_01526
OG0001954	Syae.g_00273	Syai.g_01600
OG0001957	Syae.g_00060	Syai.g_01079
OG0001958	Syae.g_00609	Syai.g_01228
OG0001960	Syae.g_02537	Syai.g_00870
OG0001961	Syae.g_02525	Syai.g_00860
OG0001964	Syae.g_02048	Syai.g_00335
OG0001965	Syae.g_00108	Syai.g_01131
OG0001966	Syae.g_02000	Syai.g_00289
OG0001967	Syae.g_01998	Syai.g_00287
OG0001968	Syae.g_01997	Syai.g_00286
OG0001969	Syae.g_01932	Syai.g_00222
OG0001970	Syae.g_01404	Syai.g_02581
OG0001971	Syae.g_01478	Syai.g_02657
OG0001972	Syae.g_01540	Syai.g_02710
OG0001974	Syae.g_01563	Syai.g_02772
OG0001975	Syae.g_00634	Syai.g_01740
OG0001976	Syae.g_00632	Syai.g_01738
OG0001979	Syae.g_00760	Syai.g_01961
OG0001980	Syae.g_02181	Syai.g_00459
OG0001990	Syae.g_01674	Syai.g_02897
OG0001991	Syae.g_00567	Syai.g_01203
OG0001993	Syae.g_00040	Syai.g_01060
OG0001994	Syae.g_00039	Syai.g_01059
OG0001995	Syae.g_00747	Syai.g_01948
OG0001996	Syae.g_01746	Syai.g_00036
OG0001997	Syae.g_01341	Syai.g_02520
OG0001998	Syae.g_02669	Syai.g_00971
OG0002000	Syae.g_02353	Syai.g_00683
OG0002001	Syae.g_01315	Syai.g_01964
OG0002002	Syae.g_00692	Syai.g_01794
OG0002006	Syae.g_00812	Syai.g_02025
OG0002007	Syae.g_00813	Syai.g_02026
OG0002008	Syae.g_00406	Syai.g_01448
OG0002009	Syae.g_00556	Syai.g_01287
OG0002010	Syae.g_02622	Syai.g_00912
OG0002012	Syae.g_00287	Syai.g_01589
OG0002014	Syae.g_01162, Syae.g_01892	Syai.g_00182
OG0002015	Syae.g_01894	Syai.g_00183, Syai.g_00146
OG0002017	Syae.g_01614	Syai.g_02832
OG0002018	Syae.g_01672	Syai.g_02895
OG0002020	Syae.g_01666	Syai.g_02890
OG0002021	Syae.g_01664	Syai.g_02888
OG0002022	Syae.g_01662	Syai.g_02885
OG0002023	Syae.g_01661	Syai.g_02884
OG0002024	Syae.g_01655	Syai.g_02878
OG0002035	Syae.g_02670	Syai.g_00592
OG0002037	Syae.g_02307	Syai.g_00636
OG0002038	Syae.g_00912	Syai.g_02134
OG0002041	Syae.g_00389	Syai.g_01467
OG0002042	Syae.g_00367	Syai.g_01495
OG0002043	Syae.g_00316	Syai.g_01558
OG0002044	Syae.g_00827	Syai.g_02039
OG0002045	Syae.g_02521	Syai.g_00857
OG0002049	Syae.g_02064	Syai.g_00341
OG0002050	Syae.g_01988	Syai.g_00278
OG0002051	Syae.g_01464	Syai.g_02645
OG0002053	Syae.g_01598	Syai.g_02804
OG0002054	Syae.g_01654	Syai.g_02877
OG0002055	Syae.g_01657	Syai.g_02880
OG0002056	Syae.g_01952	Syai.g_00242
OG0002063	Syae.g_00714	Syai.g_01856, Syai.g_01833
OG0002106	Syae.g_00444	Syai.g_00555
OG0002107	Syae.g_00156	Syai.g_01173
OG0002112	Syae.g_01941	Syai.g_00231
OG0002114	Syae.g_02675	Syai.g_00979
OG0002114	Syae.g_02668	Syai.g_00968
OG0002115	Syae.g_01155	Syai.g_02368
OG0002116	Syae.g_01129	Syai.g_02334
OG0002117	Syae.g_00905	Syai.g_02128
OG0002119	Syae.g_01515	Syai.g_02691
OG0002120	Syae.g_00270	Syai.g_01602
OG0002121	Syae.g_00184	Syai.g_01194
OG0002123	Syae.g_00467	Syai.g_01390
OG0002124	Syae.g_00873	Syai.g_02078
OG0002126	Syae.g_01898	Syai.g_00147, Syai.g_00187
OG0002127	Syae.g_01418	Syai.g_02601
OG0002128	Syae.g_00635	Syai.g_01741
OG0002129	Syae.g_02639	Syai.g_00940
OG0002130	Syae.g_00959	Syai.g_02177
OG0002131	Syae.g_01665	Syai.g_02889
OG0002132	Syae.g_01658	Syai.g_02881
OG0002133	Syae.g_01656	Syai.g_02879
OG0002134	Syae.g_01846	Syai.g_00128
OG0002135	Syae.g_01193	Syai.g_02407
OG0002136	Syae.g_01192	Syai.g_02406
OG0002138	Syae.g_00758	Syai.g_01959
OG0002139	Syae.g_00707	Syai.g_01827
OG0002140	Syae.g_01265	Syai.g_01925
OG0002140	Syae.g_00220	Syai.g_01774
OG0002141	Syae.g_00114	Syai.g_01145
OG0002142	Syae.g_02678	Syai.g_00981
OG0002143	Syae.g_02224	Syai.g_00522
OG0002144	Syae.g_02070	Syai.g_00347
OG0002154	Syae.g_01420	Syai.g_02598
OG0002156	Syae.g_02681	Syai.g_00984
OG0002157	Syae.g_01940	Syai.g_00230
OG0002158	Syae.g_01942	Syai.g_00232
OG0002160	Syae.g_00749	Syai.g_01950
OG0002162	Syae.g_02432	Syai.g_00763
OG0002163	Syae.g_01592	Syai.g_02798
OG0002168	Syae.g_00810	Syai.g_02023
OG0002170	Syae.g_02188	Syai.g_00482
OG0002171	Syae.g_01901	Syai.g_00145, Syai.g_00191
OG0002174	Syae.g_01615	Syai.g_02833
OG0002178	Syae.g_01659	Syai.g_02882
OG0002179	Syae.g_01872	Syai.g_00162
OG0002180	Syae.g_01961	Syai.g_00251
OG0002181	Syae.g_01991	Syai.g_00281
OG0002182	Syae.g_02010	Syai.g_00299
OG0002183	Syae.g_01331	Syai.g_02505
OG0002184	Syae.g_01328	Syai.g_02502
OG0002185	Syae.g_01321	Syai.g_02492
OG0002186	Syae.g_01191	Syai.g_02405
OG0002187	Syae.g_01190	Syai.g_02404
OG0002188	Syae.g_01158	Syai.g_02371
OG0002189	Syae.g_01157	Syai.g_02370
OG0002190	Syae.g_01116	Syai.g_02314
OG0002191	Syae.g_00999	Syai.g_00850
OG0002193	Syae.g_00743	Syai.g_01944, Syai.g_01028
OG0002194	Syae.g_00703	Syai.g_01821
OG0002196	Syae.g_00535	Syai.g_01308
OG0002197	Syae.g_00396	Syai.g_01458
OG0002198	Syae.g_00094	Syai.g_01124
OG0002199	Syae.g_00089	Syai.g_01119
OG0002200	Syae.g_02652	Syai.g_00954
OG0002201	Syae.g_02472	Syai.g_00811
OG0002202	Syae.g_02471	Syai.g_00810
OG0002203	Syae.g_02470	Syai.g_00809
OG0002204	Syae.g_02453	Syai.g_00787
OG0002205	Syae.g_02437	Syai.g_00768
OG0002206	Syae.g_02423	Syai.g_00755
OG0002207	Syae.g_02413	Syai.g_00745
OG0002208	Syae.g_02302	Syai.g_00631
OG0002209	Syae.g_02200	Syai.g_00494
OG0002210	Syae.g_02152	Syai.g_00433
OG0002211	Syae.g_02117	Syai.g_00396
OG0002212	Syae.g_01555	Syai.g_02757
OG0002213	Syae.g_01559	Syai.g_02764
OG0002214	Syae.g_01690	Syai.g_02910
OG0002225	Syae.g_00157	Syai.g_01174
OG0002230	Syae.g_01015	Syai.g_02233
OG0002233	Syae.g_00479	Syai.g_01382
OG0002234	Syae.g_00140	Syai.g_01156
OG0002236	Syae.g_02062	Syai.g_01715
OG0002237	Syae.g_00067	Syai.g_01097
OG0002242	Syae.g_01900	Syai.g_00190
OG0002244	Syae.g_00191	Syai.g_01672
OG0002245	Syae.g_02226	Syai.g_00524
OG0002247	Syae.g_02430	Syai.g_00761
OG0002248	Syae.g_00768	Syai.g_01984
OG0002250	Syae.g_01332	Syai.g_02506
OG0002251	Syae.g_01112	Syai.g_02311
OG0002252	Syae.g_01024	Syai.g_02249
OG0002253	Syae.g_00949	Syai.g_02166
OG0002254	Syae.g_00435	Syai.g_01419
OG0002255	Syae.g_00381	Syai.g_01475
OG0002256	Syae.g_00856	Syai.g_01537
OG0002257	Syae.g_00127	Syai.g_01149
OG0002258	Syae.g_02452	Syai.g_00786
OG0002259	Syae.g_02378	Syai.g_00712
OG0002260	Syae.g_00708	Syai.g_01828
OG0002285	Syae.g_00329	Syai.g_01546
OG0002296	Syae.g_02627	Syai.g_00917
OG0002297	Syae.g_00741	Syai.g_01942
OG0002298	Syae.g_00377	Syai.g_01479
OG0002299	Syae.g_00339	Syai.g_01523
OG0002300	Syae.g_00280	Syai.g_01597
OG0002301	Syae.g_01135	Syai.g_01080
OG0002302	Syae.g_02287	Syai.g_00616
OG0002303	Syae.g_02225	Syai.g_00523
OG0002305	Syae.g_01368	Syai.g_02545
OG0002306	Syae.g_01660	Syai.g_02883
OG0002307	Syae.g_01269	Syai.g_01811, Syai.g_01539, Syai.g_01890, Syai.g_02104
OG0002309	Syae.g_00836	Syai.g_02048
OG0002329	Syae.g_02482, Syae.g_02604, Syae.g_01336	Syai.g_02836
OG0002334	Syae.g_02660	Syai.g_00962
OG0002336	Syae.g_02533	Syai.g_00867
OG0002337	Syae.g_01976	Syai.g_00266
OG0002338	Syae.g_01891	Syai.g_00181
OG0002339	Syae.g_01881	Syai.g_00171
OG0002350	Syae.g_02183	Syai.g_00461
OG0002351	Syae.g_01933	Syai.g_00223
OG0002352	Syae.g_00910	Syai.g_02133
OG0002353	Syae.g_00508	Syai.g_01351
OG0002356	Syae.g_02503	Syai.g_00854
OG0002358	Syae.g_00996	Syai.g_02230
OG0002359	Syae.g_02619	Syai.g_00909
OG0002380	Syae.g_00141	Syai.g_00478
OG0002387	Syae.g_01234	Syai.g_02238
OG0002395	Syae.g_01939	Syai.g_00229
OG0002396	Syae.g_02090	Syai.g_00369
OG0002401	Syae.g_00909	Syai.g_02132
OG0002403	Syae.g_00679	Syai.g_01782
OG0002405	Syae.g_00313	Syai.g_01560
OG0002406	Syae.g_00152	Syai.g_01186
OG0002409	Syae.g_01611	Syai.g_02829
OG0002410	Syae.g_00182	Syai.g_01167
OG0002411	Syae.g_00824	Syai.g_02036
OG0002416	Syae.g_00724	Syai.g_01181
OG0002429	Syae.g_01339	Syai.g_02515
OG0002435	Syae.g_01002	Syai.g_02221
OG0002438	Syae.g_00486	Syai.g_01375, Syai.g_01376
OG0002452	Syae.g_01669	Syai.g_02893
OG0002458	Syae.g_02486	Syai.g_02870
OG0002459	Syae.g_02484	Syai.g_02868
OG0002460	Syae.g_02483	Syai.g_02867
OG0002461	Syae.g_00172	Syai.g_01642
OG0002462	Syae.g_01256	Syai.g_02430
OG0002463	Syae.g_00395	Syai.g_01460
OG0002464	Syae.g_01319	Syai.g_02490
OG0002465	Syae.g_02069	Syai.g_00346
OG0002465	Syae.g_01282	Syai.g_02678
OG0002467	Syae.g_00745	Syai.g_01945, Syai.g_01946
OG0002468	Syae.g_00705	Syai.g_01824, Syai.g_01823, Syai.g_01825
OG0002469	Syae.g_00682	Syai.g_01786
OG0002470	Syae.g_00624	Syai.g_01733
OG0002471	Syae.g_00234	Syai.g_01625
OG0002472	Syae.g_01264	Syai.g_01704
OG0002475	Syae.g_02620	Syai.g_00910
OG0002487	Syae.g_00132	Syai.g_01842
OG0002488	Syae.g_01882	Syai.g_00172
OG0002518	Syae.g_00206	Syai.g_01532, Syai.g_01662
OG0002520	Syae.g_01176	Syai.g_02391
OG0002521	Syae.g_01151	Syai.g_02364
OG0002522	Syae.g_01078	Syai.g_02294
OG0002523	Syae.g_00748	Syai.g_01949
OG0002524	Syae.g_00279	Syai.g_01598
OG0002525	Syae.g_00266	Syai.g_01607
OG0002526	Syae.g_00255	Syai.g_01615
OG0002530	Syae.g_00159	Syai.g_01176
OG0002531	Syae.g_00158	Syai.g_01175
OG0002533	Syae.g_02395	Syai.g_00729
OG0002534	Syae.g_02180	Syai.g_00458
OG0002535	Syae.g_02177	Syai.g_00455
OG0002536	Syae.g_02158	Syai.g_00440
OG0002538	Syae.g_01500	Syai.g_02680
OG0002540	Syae.g_02487	Syai.g_02871
OG0002544	Syae.g_00193	Syai.g_01669
OG0002545	Syae.g_00283	Syai.g_01595
OG0002547	Syae.g_02500	Syai.g_00851
OG0002579	Syae.g_01421	Syai.g_02599
OG0002591	Syae.g_01069	Syai.g_01187
OG0002594	Syae.g_00249	Syai.g_02247
OG0002595	Syae.g_00746	Syai.g_01947
OG0002597	Syae.g_00285	Syai.g_01591
OG0002598	Syae.g_00284	Syai.g_01592
OG0002599	Syae.g_00256	Syai.g_01614
OG0002600	Syae.g_00228	Syai.g_01633
OG0002602	Syae.g_00102	Syai.g_01638
OG0002603	Syae.g_02054	Syai.g_01160
OG0002604	Syae.g_00128	Syai.g_01150
OG0002605	Syae.g_02182	Syai.g_00460
OG0002606	Syae.g_02488	Syai.g_02872
OG0002608	Syae.g_00777	Syai.g_01993
OG0002609	Syae.g_00855	Syai.g_02065
OG0002610	Syae.g_02190	Syai.g_00484
OG0002671	Syae.g_01169	Syai.g_02384
OG0002672	Syae.g_00623	Syai.g_01732
OG0002673	Syae.g_00126	Syai.g_01628
OG0002674	Syae.g_02141	Syai.g_00421
OG0002675	Syae.g_02068	Syai.g_00344
OG0002715	Syae.g_02676	Syai.g_00969
OG0002718	Syae.g_00343	Syai.g_00967
OG0002721	Syae.g_00879	Syai.g_02086
OG0002738	Syae.g_00644	Syai.g_01753
OG0002740	Syae.g_01273	Syai.g_00847
OG0002741	Syae.g_00511	Syai.g_01348
OG0002742	Syae.g_00167	Syai.g_02321, Syai.g_01024
OG0002745	Syae.g_00116	Syai.g_00557
OG0002746	Syae.g_00099	Syai.g_01127
OG0002747	Syae.g_00052	Syai.g_01071
OG0002748	Syae.g_02475	Syai.g_00814
OG0002752	Syae.g_01663	Syai.g_02886
OG0002754	Syae.g_02518	Syai.g_01564
OG0002756	Syae.g_02274	Syai.g_01674
OG0002759	Syae.g_00865	Syai.g_02105
OG0002787	Syae.g_00173	Syai.g_01207
OG0002788	Syae.g_00174	Syai.g_01208
OG0002789	Syae.g_00175	Syai.g_01209
OG0002790	Syae.g_00176	Syai.g_01210
OG0002791	Syae.g_00177	Syai.g_01211
OG0002792	Syae.g_00178	Syai.g_01212
OG0002793	Syae.g_00179	Syai.g_01213
OG0002843	Syae.g_02560	Syai.g_01005, Syai.g_00600, Syai.g_01016
OG0002848	Syae.g_00729	Syai.g_01673
OG0002850	Syae.g_01070	Syai.g_02286
OG0002852	Syae.g_00560	Syai.g_01282
OG0002853	Syae.g_00483	Syai.g_01379
OG0002856	Syae.g_02075	Syai.g_01579
OG0002858	Syae.g_00165	Syai.g_01191
OG0002859	Syae.g_00155	Syai.g_01172
OG0002860	Syae.g_00934	Syai.g_02075
OG0002861	Syae.g_00869	Syai.g_00566, Syai.g_01898
OG0002867	Syae.g_00240	Syai.g_01622
OG0002892	Syae.g_00180	Syai.g_01214
OG0002916	Syae.g_00215	Syai.g_02746
OG0002943	Syae.g_01254	Syai.g_02427
OG0002944	Syae.g_01253	Syai.g_02426
OG0002945	Syae.g_01252	Syai.g_02425
OG0002946	Syae.g_01250	Syai.g_02423
OG0002947	Syae.g_01249	Syai.g_02422
OG0002948	Syae.g_01248	Syai.g_02420
OG0002949	Syae.g_01247	Syai.g_02419
OG0002950	Syae.g_01246	Syai.g_02418
OG0002954	Syae.g_01111	Syai.g_02310
OG0002955	Syae.g_01018	Syai.g_02241
OG0002956	Syae.g_01019	Syai.g_02242
OG0002957	Syae.g_01017	Syai.g_02240
OG0002958	Syae.g_01016	Syai.g_02239
OG0002961	Syae.g_00639	Syai.g_01747
OG0002962	Syae.g_00547	Syai.g_01296
OG0002963	Syae.g_00723	Syai.g_01360
OG0002964	Syae.g_00484	Syai.g_01378
OG0002965	Syae.g_00311	Syai.g_01864
OG0002966	Syae.g_00186	Syai.g_02073
OG0002967	Syae.g_00185	Syai.g_01705
OG0002969	Syae.g_00161	Syai.g_01178
OG0002970	Syae.g_00160	Syai.g_01177
OG0002973	Syae.g_00863	Syai.g_00559
OG0002974	Syae.g_02522	Syai.g_00858
OG0002977	Syae.g_01549	Syai.g_02732
OG0002978	Syae.g_01263	Syai.g_01413
OG0003043	Syae.g_02674	Syai.g_00978, Syai.g_00977
OG0003046	Syae.g_02027	Syai.g_00316
OG0003105	Syae.g_00823	Syai.g_02035
OG0003106	Syae.g_00740	Syai.g_01935
OG0003110	Syae.g_00190	Syai.g_01663
OG0003115	Syae.g_00143	Syai.g_01158
OG0003118	Syae.g_00115	Syai.g_01146
OG0003119	Syae.g_00028	Syai.g_01052
OG0003121	Syae.g_02371	Syai.g_00704
OG0003138	Syae.g_00895	Syai.g_02119
OG0003143	Syae.g_00253	Syai.g_01630
OG0003233	Syae.g_01310	Syai.g_00838, Syai.g_00839
OG0003259	Syae.g_01267	Syai.g_00924, Syai.g_01879
OG0003265	Syae.g_01071	Syai.g_02287
OG0003269	Syae.g_00870	Syai.g_02074
OG0003270	Syae.g_00864	Syai.g_01562
OG0003271	Syae.g_00262	Syai.g_01974
OG0003272	Syae.g_00858	Syai.g_01700
OG0003273	Syae.g_00164	Syai.g_01188
OG0003274	Syae.g_00119	Syai.g_01147
OG0003276	Syae.g_00227	Syai.g_01206, Syai.g_01670
OG0003277	Syae.g_02370	Syai.g_00703
OG0003290	Syae.g_00730	Syai.g_00563
OG0003297	Syae.g_01603	Syai.g_02027
OG0003298	Syae.g_02254	Syai.g_00550
OG0003299	Syae.g_01634	Syai.g_02847
OG0003300	Syae.g_01636	Syai.g_02849
OG0003516	Syae.g_01236	Syai.g_00139
OG0003517	Syae.g_00798	Syai.g_02012
OG0003520	Syae.g_01259	Syai.g_01647
OG0003523	Syae.g_00187	Syai.g_01656
OG0003529	Syae.g_01275	Syai.g_01938, Syai.g_01904
OG0003555	Syae.g_00245	Syai.g_01617
OG0003558	Syae.g_01635	Syai.g_02848
OG0003560	Syae.g_02497	Syai.g_01590
OG0003839	Syae.g_00711	Syai.g_01830
OG0003846	Syae.g_02267	Syai.g_01627
OG0003849	Syae.g_00163	Syai.g_01184
OG0003855	Syae.g_01260	Syai.g_01954
OG0003898	Syae.g_01066	Syai.g_01025
OG0003899	Syae.g_01633	Syai.g_02846
OG0003908	Syae.g_00728	Syai.g_01415
OG0003917	Syae.g_00105	Syai.g_01129
OG0003920	Syae.g_00735, Syae.g_02276	Syai.g_01585
OG0004314	Syae.g_00181	Syai.g_01215
OG0004379	Syae.g_00169	Syai.g_01640
OG0004380	Syae.g_00276	Syai.g_01563
OG0004381	Syae.g_00733	Syai.g_01903
OG0004383	Syae.g_01800	Syai.g_00066
OG0004384	Syae.g_02053	Syai.g_02809
OG0004988	Syae.g_02263	Syai.g_01924
OG0005091	Syae.g_00166	Syai.g_01193
OG0005104	Syae.g_00195	Syai.g_01664
OG0005111	Syae.g_02549	Syai.g_00920
