Orthogroup	Syae	Syaq
OG0001964	Syae.g_02048	Syaq.g_00678
OG0001966	Syae.g_02000	Syaq.g_00732
OG0001967	Syae.g_01998	Syaq.g_00734
OG0001968	Syae.g_01997	Syaq.g_00735
OG0001969	Syae.g_01932	Syaq.g_00861
OG0001970	Syae.g_01404	Syaq.g_01449
OG0001971	Syae.g_01478	Syaq.g_01377
OG0001972	Syae.g_01540	Syaq.g_01297
OG0001974	Syae.g_01563	Syaq.g_01268
OG0001975	Syae.g_00634	Syaq.g_02169
OG0001976	Syae.g_00632	Syaq.g_02167
OG0001979	Syae.g_00760	Syaq.g_02581
OG0001980	Syae.g_02181	Syaq.g_00565
OG0001990	Syae.g_01674	Syaq.g_01187
OG0001991	Syae.g_00567	Syaq.g_00123
OG0001993	Syae.g_00040	Syaq.g_02040
OG0001994	Syae.g_00039	Syaq.g_02039
OG0001996	Syae.g_01746	Syaq.g_01116
OG0001997	Syae.g_01341	Syaq.g_01509
OG0001999	Syae.g_01029	Syaq.g_01624
OG0002000	Syae.g_02353	Syaq.g_01818
OG0002002	Syae.g_00692	Syaq.g_00161
OG0002005	Syae.g_02480	Syaq.g_00321
OG0002006	Syae.g_00812	Syaq.g_02698
OG0002007	Syae.g_00813	Syaq.g_02699
OG0002008	Syae.g_00406	Syaq.g_02530
OG0002009	Syae.g_00556	Syaq.g_02303
OG0002010	Syae.g_02622	Syaq.g_00404
OG0002011	Syae.g_00292	Syaq.g_01903
OG0002012	Syae.g_00287	Syaq.g_01913
OG0002014	Syae.g_01162	Syaq.g_00947
OG0002014	Syae.g_01892	Syaq.g_00958
OG0002015	Syae.g_01894	Syaq.g_00961
OG0002016	Syae.g_01520	Syaq.g_01317
OG0002018	Syae.g_01672	Syaq.g_01189
OG0002019	Syae.g_00294	Syaq.g_00994
OG0002025	Syae.g_01084	Syaq.g_00348
OG0002038	Syae.g_00912	Syaq.g_00237
OG0002040	Syae.g_00897	Syaq.g_00222
OG0002041	Syae.g_00389	Syaq.g_02513
OG0002042	Syae.g_00367	Syaq.g_02492
OG0002043	Syae.g_00316	Syaq.g_02440
OG0002044	Syae.g_00827	Syaq.g_02378
OG0002045	Syae.g_02521	Syaq.g_00449
OG0002046	Syae.g_02517	Syaq.g_00452
OG0002049	Syae.g_02064	Syaq.g_00668
OG0002050	Syae.g_01988	Syaq.g_00743
OG0002051	Syae.g_01464	Syaq.g_01388
OG0002053	Syae.g_01598	Syaq.g_02548
OG0002056	Syae.g_01952	Syaq.g_00780
OG0002112	Syae.g_01941	Syaq.g_00850
OG0002115	Syae.g_01155	Syaq.g_01680
OG0002116	Syae.g_01129	Syaq.g_01704
OG0002119	Syae.g_01515	Syaq.g_01329
OG0002120	Syae.g_00270	Syaq.g_02714
OG0002121	Syae.g_00184	Syaq.g_01890
OG0002123	Syae.g_00467	Syaq.g_00028
OG0002124	Syae.g_00873	Syaq.g_02406
OG0002125	Syae.g_02539	Syaq.g_00022
OG0002126	Syae.g_01898	Syaq.g_00960
OG0002128	Syae.g_00635	Syaq.g_02211
OG0002129	Syae.g_02639	Syaq.g_00388
OG0002130	Syae.g_00959	Syaq.g_00295
OG0002134	Syae.g_01846	Syaq.g_01011
OG0002135	Syae.g_01193	Syaq.g_01645
OG0002136	Syae.g_01192	Syaq.g_01646
OG0002138	Syae.g_00758	Syaq.g_02128
OG0002139	Syae.g_00707	Syaq.g_00145
OG0002142	Syae.g_02678	Syaq.g_00357
OG0002143	Syae.g_02224	Syaq.g_00524
OG0002144	Syae.g_02070	Syaq.g_00661
OG0002157	Syae.g_01940	Syaq.g_00851
OG0002158	Syae.g_01942	Syaq.g_00849
OG0002160	Syae.g_00749	Syaq.g_02573
OG0002162	Syae.g_02432	Syaq.g_01959
OG0002163	Syae.g_01592	Syaq.g_01238
OG0002168	Syae.g_00810	Syaq.g_02696
OG0002171	Syae.g_01901	Syaq.g_00956
OG0002173	Syae.g_01511	Syaq.g_01331
OG0002174	Syae.g_01615	Syaq.g_01219
OG0002179	Syae.g_01872	Syaq.g_00985
OG0002180	Syae.g_01961	Syaq.g_00771
OG0002181	Syae.g_01991	Syaq.g_00740
OG0002182	Syae.g_02010	Syaq.g_00722
OG0002183	Syae.g_01331	Syaq.g_01527
OG0002184	Syae.g_01328	Syaq.g_01531
OG0002185	Syae.g_01321	Syaq.g_01541
OG0002186	Syae.g_01191	Syaq.g_01647
OG0002187	Syae.g_01190	Syaq.g_01648
OG0002188	Syae.g_01158	Syaq.g_01677
OG0002189	Syae.g_01157	Syaq.g_01678
OG0002190	Syae.g_01116	Syaq.g_01718
OG0002191	Syae.g_00999	Syaq.g_00507
OG0002193	Syae.g_00743	Syaq.g_02571
OG0002194	Syae.g_00703	Syaq.g_00149
OG0002195	Syae.g_00570	Syaq.g_02274
OG0002196	Syae.g_00535	Syaq.g_02326
OG0002197	Syae.g_00396	Syaq.g_02519
OG0002198	Syae.g_00094	Syaq.g_02106
OG0002199	Syae.g_00089	Syaq.g_02101
OG0002200	Syae.g_02652	Syaq.g_00373
OG0002201	Syae.g_02472	Syaq.g_02002
OG0002202	Syae.g_02471	Syaq.g_02001
OG0002203	Syae.g_02470	Syaq.g_02000
OG0002204	Syae.g_02453	Syaq.g_01982
OG0002205	Syae.g_02437	Syaq.g_01964
OG0002206	Syae.g_02423	Syaq.g_01952
OG0002207	Syae.g_02413	Syaq.g_01942
OG0002208	Syae.g_02302	Syaq.g_01766
OG0002209	Syae.g_02200	Syaq.g_00551
OG0002210	Syae.g_02152	Syaq.g_00574
OG0002211	Syae.g_02117	Syaq.g_00615
OG0002212	Syae.g_01555	Syaq.g_01276
OG0002213	Syae.g_01559	Syaq.g_01272
OG0002214	Syae.g_01690	Syaq.g_01173
OG0002233	Syae.g_00479	Syaq.g_02109
OG0002235	Syae.g_00539	Syaq.g_02321
OG0002236	Syae.g_02062	Syaq.g_02225
OG0002237	Syae.g_00067	Syaq.g_02075
OG0002241	Syae.g_02516	Syaq.g_00453
OG0002242	Syae.g_01900	Syaq.g_00957
OG0002245	Syae.g_02226	Syaq.g_00522
OG0002247	Syae.g_02430	Syaq.g_01957
OG0002248	Syae.g_00768	Syaq.g_02591
OG0002250	Syae.g_01332	Syaq.g_01526
OG0002251	Syae.g_01112	Syaq.g_01721
OG0002252	Syae.g_01024	Syaq.g_01629
OG0002253	Syae.g_00949	Syaq.g_00285
OG0002254	Syae.g_00435	Syaq.g_00050
OG0002255	Syae.g_00381	Syaq.g_02505
OG0002257	Syae.g_00127	Syaq.g_02136
OG0002258	Syae.g_02452	Syaq.g_01981
OG0002259	Syae.g_02378	Syaq.g_01842
OG0002260	Syae.g_00708	Syaq.g_00144
OG0002277	Syae.g_01786	Syaq.g_01075
OG0002279	Syae.g_01365	Syaq.g_01485
OG0002280	Syae.g_02362	Syaq.g_01828
OG0002287	Syae.g_01893	Syaq.g_00963, Syaq.g_00962
OG0002296	Syae.g_02627	Syaq.g_00399
OG0002297	Syae.g_00741	Syaq.g_01854
OG0002298	Syae.g_00377	Syaq.g_02501
OG0002299	Syae.g_00339	Syaq.g_02465
OG0002300	Syae.g_00280	Syaq.g_01864
OG0002301	Syae.g_01135	Syaq.g_01888
OG0002302	Syae.g_02287	Syaq.g_01751
OG0002303	Syae.g_02225	Syaq.g_00523
OG0002305	Syae.g_01368	Syaq.g_01482
OG0002306	Syae.g_01660	Syaq.g_01210
OG0002308	Syae.g_00530	Syaq.g_02331
OG0002309	Syae.g_00836	Syaq.g_02384
OG0002334	Syae.g_02660	Syaq.g_00363
OG0002336	Syae.g_02533	Syaq.g_00439
OG0002337	Syae.g_01976	Syaq.g_00755
OG0002338	Syae.g_01891	Syaq.g_00964
OG0002339	Syae.g_01881	Syaq.g_00973
OG0002351	Syae.g_01933	Syaq.g_00860
OG0002352	Syae.g_00910	Syaq.g_00235
OG0002353	Syae.g_00508	Syaq.g_02352
OG0002354	Syae.g_00361	Syaq.g_02486
OG0002356	Syae.g_02503	Syaq.g_00467, Syaq.g_02630
OG0002358	Syae.g_00996	Syaq.g_00503
OG0002359	Syae.g_02619	Syaq.g_00407
OG0002375	Syae.g_01229	Syaq.g_00479
OG0002388	Syae.g_02507	Syaq.g_00461
OG0002390	Syae.g_01483	Syaq.g_01371, Syaq.g_01372
OG0002395	Syae.g_01939	Syaq.g_00852
OG0002396	Syae.g_02090	Syaq.g_00642
OG0002401	Syae.g_00909	Syaq.g_00234
OG0002402	Syae.g_00808	Syaq.g_02694
OG0002403	Syae.g_00679	Syaq.g_00172
OG0002405	Syae.g_00313	Syaq.g_02435
OG0002406	Syae.g_00152	Syaq.g_01886
OG0002408	Syae.g_00137	Syaq.g_01876
OG0002409	Syae.g_01611	Syaq.g_01223
OG0002410	Syae.g_00182	Syaq.g_01180
OG0002411	Syae.g_00824	Syaq.g_02375
OG0002416	Syae.g_00724	Syaq.g_01565
OG0002445	Syae.g_02601	Syaq.g_00021
OG0002446	Syae.g_01337	Syaq.g_02537
OG0002447	Syae.g_02515	Syaq.g_00454
OG0002449	Syae.g_01671	Syaq.g_01190
OG0002450	Syae.g_01700	Syaq.g_01164
OG0002458	Syae.g_02486	Syaq.g_02157
OG0002459	Syae.g_02484	Syaq.g_02159
OG0002460	Syae.g_02483	Syaq.g_02160
OG0002464	Syae.g_01319	Syaq.g_01544
OG0002466	Syae.g_01055	Syaq.g_01599
OG0002468	Syae.g_00705	Syaq.g_00147
OG0002469	Syae.g_00682	Syaq.g_00168
OG0002471	Syae.g_00234	Syaq.g_02137
OG0002475	Syae.g_02620	Syaq.g_00406
OG0002496	Syae.g_02256	Syaq.g_00703
OG0002506	Syae.g_01623	Syaq.g_00278
OG0002519	Syae.g_01868	Syaq.g_00989
OG0002521	Syae.g_01151	Syaq.g_01684
OG0002522	Syae.g_01078	Syaq.g_01734
OG0002526	Syae.g_00255	Syaq.g_02140
OG0002527	Syae.g_00232	Syaq.g_00133
OG0002528	Syae.g_00230	Syaq.g_00131
OG0002533	Syae.g_02395	Syaq.g_01926
OG0002538	Syae.g_01500	Syaq.g_01353
OG0002539	Syae.g_01581	Syaq.g_01247
OG0002540	Syae.g_02487	Syaq.g_02156
OG0002541	Syae.g_02151	Syaq.g_00575
OG0002542	Syae.g_01003	Syaq.g_02374
OG0002543	Syae.g_01579	Syaq.g_01249
OG0002569	Syae.g_02257	Syaq.g_00704
OG0002570	Syae.g_02259	Syaq.g_00706
OG0002573	Syae.g_01543	Syaq.g_01897
OG0002574	Syae.g_02508	Syaq.g_00460
OG0002575	Syae.g_02506	Syaq.g_00462
OG0002576	Syae.g_02505	Syaq.g_00463
OG0002589	Syae.g_00211	Syaq.g_00104, Syaq.g_02717
OG0002595	Syae.g_00746	Syaq.g_01921
OG0002597	Syae.g_00285	Syaq.g_01632
OG0002604	Syae.g_00128	Syaq.g_01914
OG0002606	Syae.g_02488	Syaq.g_02155
OG0002607	Syae.g_02531	Syaq.g_00441
OG0002608	Syae.g_00777	Syaq.g_02600
OG0002609	Syae.g_00855	Syaq.g_02405
OG0002611	Syae.g_01870	Syaq.g_00987
OG0002639	Syae.g_01476	Syaq.g_01600
OG0002641	Syae.g_02255	Syaq.g_00702
OG0002642	Syae.g_02258	Syaq.g_00705
OG0002671	Syae.g_01169	Syaq.g_01666
OG0002674	Syae.g_02141	Syaq.g_00589
OG0002675	Syae.g_02068	Syaq.g_00664
OG0002676	Syae.g_01675	Syaq.g_01186
OG0002723	Syae.g_01230	Syaq.g_00480
OG0002735	Syae.g_01857	Syaq.g_02458
OG0002737	Syae.g_01030	Syaq.g_01623
OG0002739	Syae.g_01104	Syaq.g_02192
OG0002743	Syae.g_00334	Syaq.g_02457
OG0002747	Syae.g_00052	Syaq.g_02062
OG0002748	Syae.g_02475	Syaq.g_00330
OG0002750	Syae.g_02382	Syaq.g_01847
OG0002751	Syae.g_02381	Syaq.g_01846
OG0002763	Syae.g_02548	Syaq.g_02164
OG0002851	Syae.g_00772	Syaq.g_02594
OG0002855	Syae.g_00319	Syaq.g_02443
OG0002859	Syae.g_00155	Syaq.g_02629
OG0002869	Syae.g_00853	Syaq.g_02403
OG0002879	Syae.g_00189	Syaq.g_02291
OG0002931	Syae.g_00212	Syaq.g_02718
OG0002934	Syae.g_02546	Syaq.g_00096, Syaq.g_00140
OG0002935	Syae.g_01807	Syaq.g_00884
OG0002937	Syae.g_02252	Syaq.g_00481
OG0002961	Syae.g_00639	Syaq.g_01902
OG0002982	Syae.g_00964	Syaq.g_00300
OG0003102	Syae.g_01201	Syaq.g_00881
OG0003108	Syae.g_00468	Syaq.g_02635, Syaq.g_02614, Syaq.g_02660
OG0003116	Syae.g_00138	Syaq.g_01741
OG0003119	Syae.g_00028	Syaq.g_02024
OG0003129	Syae.g_00239	Syaq.g_01860
OG0003192	Syae.g_00866	Syaq.g_01293
OG0003267	Syae.g_00756	Syaq.g_02579
OG0003495	Syae.g_01851	Syaq.g_00908
OG0003514	Syae.g_01864	Syaq.g_00954
OG0003522	Syae.g_00218	Syaq.g_00471
OG0003530	Syae.g_01607	Syaq.g_01228
OG0003559	Syae.g_00778	Syaq.g_02601
OG0003831	Syae.g_01398	Syaq.g_02737
OG0003840	Syae.g_00690	Syaq.g_01868
OG0003904	Syae.g_00033	Syaq.g_02033
OG0003905	Syae.g_00032	Syaq.g_02032
OG0003906	Syae.g_00031	Syaq.g_02031
OG0003907	Syae.g_00030	Syaq.g_02030
OG0003923	Syae.g_02489	Syaq.g_02154
OG0004315	Syae.g_00034	Syaq.g_02034
OG0004316	Syae.g_00015	Syaq.g_02009
