Orthogroup	Syae	Syab
OG0001990	Syae.g_01674	Syab.g_02872
OG0001993	Syae.g_00040	Syab.g_01913
OG0001994	Syae.g_00039	Syab.g_01914
OG0001995	Syae.g_00747	Syab.g_00345
OG0001997	Syae.g_01341	Syab.g_02478
OG0001999	Syae.g_01029	Syab.g_02321
OG0002000	Syae.g_02353	Syab.g_02143
OG0002002	Syae.g_00692	Syab.g_01057
OG0002006	Syae.g_00812	Syab.g_01236
OG0002007	Syae.g_00813	Syab.g_01237
OG0002008	Syae.g_00406	Syab.g_01331
OG0002009	Syae.g_00556	Syab.g_01603
OG0002012	Syae.g_00287	Syab.g_00618
OG0002014	Syae.g_01162, Syae.g_01892	Syab.g_00221
OG0002016	Syae.g_01520	Syab.g_02690
OG0002017	Syae.g_01614	Syab.g_02823
OG0002018	Syae.g_01672	Syab.g_02870
OG0002020	Syae.g_01666	Syab.g_02865
OG0002021	Syae.g_01664	Syab.g_02863
OG0002022	Syae.g_01662	Syab.g_02862
OG0002023	Syae.g_01661	Syab.g_02861
OG0002024	Syae.g_01655	Syab.g_02855
OG0002025	Syae.g_01084	Syab.g_00195
OG0002037	Syae.g_02307	Syab.g_01139, Syab.g_00262
OG0002038	Syae.g_00912	Syab.g_00979
OG0002040	Syae.g_00897	Syab.g_00999
OG0002041	Syae.g_00389	Syab.g_01348
OG0002042	Syae.g_00367	Syab.g_01376
OG0002043	Syae.g_00316	Syab.g_01422
OG0002044	Syae.g_00827	Syab.g_01701
OG0002045	Syae.g_02521	Syab.g_00672
OG0002046	Syae.g_02517	Syab.g_00666
OG0002049	Syae.g_02064	Syab.g_00389
OG0002050	Syae.g_01988	Syab.g_00314
OG0002051	Syae.g_01464	Syab.g_02602
OG0002054	Syae.g_01654	Syab.g_02854
OG0002055	Syae.g_01657	Syab.g_02857
OG0002056	Syae.g_01952	Syab.g_00278
OG0002092	Syae.g_01477, Syae.g_01105	Syab.g_02904
OG0002106	Syae.g_00444	Syab.g_00956
OG0002112	Syae.g_01941	Syab.g_00267
OG0002115	Syae.g_01155	Syab.g_02246
OG0002116	Syae.g_01129	Syab.g_02201
OG0002117	Syae.g_00905	Syab.g_00989
OG0002119	Syae.g_01515	Syab.g_02685
OG0002121	Syae.g_00184	Syab.g_00801
OG0002123	Syae.g_00467	Syab.g_01271
OG0002124	Syae.g_00873	Syab.g_01732
OG0002128	Syae.g_00635	Syab.g_01746
OG0002129	Syae.g_02639	Syab.g_00756
OG0002130	Syae.g_00959	Syab.g_00917
OG0002131	Syae.g_01665	Syab.g_02864
OG0002132	Syae.g_01658	Syab.g_02858
OG0002133	Syae.g_01656	Syab.g_02856
OG0002134	Syae.g_01846	Syab.g_00130
OG0002135	Syae.g_01193	Syab.g_02304
OG0002136	Syae.g_01192	Syab.g_02303
OG0002137	Syae.g_01096	Syab.g_00194
OG0002138	Syae.g_00758	Syab.g_01824
OG0002139	Syae.g_00707	Syab.g_01142
OG0002140	Syae.g_01265	Syab.g_01157
OG0002140	Syae.g_00220	Syab.g_01622
OG0002141	Syae.g_00114	Syab.g_01739
OG0002142	Syae.g_02678	Syab.g_00803
OG0002143	Syae.g_02224	Syab.g_00556
OG0002144	Syae.g_02070	Syab.g_00394
OG0002156	Syae.g_02681	Syab.g_00808
OG0002157	Syae.g_01940	Syab.g_00266
OG0002158	Syae.g_01942	Syab.g_00268
OG0002162	Syae.g_02432	Syab.g_01987
OG0002163	Syae.g_01592	Syab.g_02786, Syab.g_02779
OG0002166	Syae.g_00754	Syab.g_01169
OG0002168	Syae.g_00810	Syab.g_01234
OG0002170	Syae.g_02188	Syab.g_00520
OG0002172	Syae.g_01524	Syab.g_02694
OG0002173	Syae.g_01511	Syab.g_02683
OG0002174	Syae.g_01615	Syab.g_02824
OG0002178	Syae.g_01659	Syab.g_02860
OG0002179	Syae.g_01872	Syab.g_00203
OG0002180	Syae.g_01961	Syab.g_00287
OG0002181	Syae.g_01991	Syab.g_00317
OG0002182	Syae.g_02010	Syab.g_00339
OG0002183	Syae.g_01331	Syab.g_02466
OG0002184	Syae.g_01328	Syab.g_02463
OG0002185	Syae.g_01321	Syab.g_02452
OG0002186	Syae.g_01191	Syab.g_02302
OG0002187	Syae.g_01190	Syab.g_02300
OG0002188	Syae.g_01158	Syab.g_02249
OG0002189	Syae.g_01157	Syab.g_02248
OG0002190	Syae.g_01116	Syab.g_02187
OG0002191	Syae.g_00999	Syab.g_00577
OG0002193	Syae.g_00743	Syab.g_01165
OG0002194	Syae.g_00703	Syab.g_01146
OG0002195	Syae.g_00570	Syab.g_01621
OG0002196	Syae.g_00535	Syab.g_01575
OG0002197	Syae.g_00396	Syab.g_01342
OG0002198	Syae.g_00094	Syab.g_01851
OG0002199	Syae.g_00089	Syab.g_01855
OG0002200	Syae.g_02652	Syab.g_00775
OG0002201	Syae.g_02472	Syab.g_01942
OG0002202	Syae.g_02471	Syab.g_01943
OG0002203	Syae.g_02470	Syab.g_01944
OG0002204	Syae.g_02453	Syab.g_01963
OG0002205	Syae.g_02437	Syab.g_01982
OG0002207	Syae.g_02413	Syab.g_02002
OG0002208	Syae.g_02302	Syab.g_02090
OG0002209	Syae.g_02200	Syab.g_00530
OG0002210	Syae.g_02152	Syab.g_00479
OG0002211	Syae.g_02117	Syab.g_00438
OG0002212	Syae.g_01555	Syab.g_02739
OG0002213	Syae.g_01559	Syab.g_02744
OG0002214	Syae.g_01690	Syab.g_02887
OG0002233	Syae.g_00479	Syab.g_02359
OG0002234	Syae.g_00140	Syab.g_00633
OG0002235	Syae.g_00539	Syab.g_01584
OG0002236	Syae.g_02062	Syab.g_01545
OG0002237	Syae.g_00067	Syab.g_01880
OG0002241	Syae.g_02516	Syab.g_00665
OG0002245	Syae.g_02226	Syab.g_00558
OG0002248	Syae.g_00768	Syab.g_01182
OG0002250	Syae.g_01332	Syab.g_02467
OG0002251	Syae.g_01112	Syab.g_02184
OG0002253	Syae.g_00949	Syab.g_00927
OG0002254	Syae.g_00435	Syab.g_01299
OG0002255	Syae.g_00381	Syab.g_01356
OG0002256	Syae.g_00856	Syab.g_01882
OG0002257	Syae.g_00127	Syab.g_01811
OG0002258	Syae.g_02452	Syab.g_01964
OG0002259	Syae.g_02378	Syab.g_02037
OG0002260	Syae.g_00708	Syab.g_01141
OG0002277	Syae.g_01786	Syab.g_00074
OG0002279	Syae.g_01365	Syab.g_02502
OG0002296	Syae.g_02627	Syab.g_00744
OG0002297	Syae.g_00741	Syab.g_00764
OG0002298	Syae.g_00377	Syab.g_01360
OG0002299	Syae.g_00339	Syab.g_01403
OG0002301	Syae.g_01135	Syab.g_00874
OG0002302	Syae.g_02287	Syab.g_02075
OG0002303	Syae.g_02225	Syab.g_00557
OG0002304	Syae.g_02171	Syab.g_00498
OG0002305	Syae.g_01368	Syab.g_02505
OG0002306	Syae.g_01660	Syab.g_00951
OG0002307	Syae.g_01269	Syab.g_01646, Syab.g_01489, Syab.g_00950
OG0002308	Syae.g_00530	Syab.g_01570
OG0002309	Syae.g_00836	Syab.g_01709
OG0002329	Syae.g_02482, Syae.g_02604, Syae.g_01336	Syab.g_02883
OG0002334	Syae.g_02660	Syab.g_00789
OG0002337	Syae.g_01976	Syab.g_00302
OG0002347	Syae.g_01195	Syab.g_02312
OG0002350	Syae.g_02183	Syab.g_00512
OG0002351	Syae.g_01933	Syab.g_00252
OG0002352	Syae.g_00910	Syab.g_00982
OG0002353	Syae.g_00508	Syab.g_01285
OG0002354	Syae.g_00361	Syab.g_01382
OG0002356	Syae.g_02503	Syab.g_00644
OG0002358	Syae.g_00996	Syab.g_00581
OG0002359	Syae.g_02619	Syab.g_00737
OG0002375	Syae.g_01229	Syab.g_00151
OG0002388	Syae.g_02507	Syab.g_00649, Syab.g_00657
OG0002390	Syae.g_01483	Syab.g_02621
OG0002395	Syae.g_01939	Syab.g_00265
OG0002400	Syae.g_00721	Syab.g_02053
OG0002401	Syae.g_00909	Syab.g_00983
OG0002402	Syae.g_00808	Syab.g_01232
OG0002403	Syae.g_00679	Syab.g_01046
OG0002405	Syae.g_00313	Syab.g_01426
OG0002406	Syae.g_00152	Syab.g_01459
OG0002408	Syae.g_00137	Syab.g_01784
OG0002411	Syae.g_00824	Syab.g_01698
OG0002438	Syae.g_00486	Syab.g_02776
OG0002447	Syae.g_02515	Syab.g_00664
OG0002450	Syae.g_01700	Syab.g_02901
OG0002452	Syae.g_01669	Syab.g_02868
OG0002461	Syae.g_00172	Syab.g_00622
OG0002463	Syae.g_00395	Syab.g_01680
OG0002464	Syae.g_01319	Syab.g_02449
OG0002466	Syae.g_01055	Syab.g_02343
OG0002467	Syae.g_00745	Syab.g_01965
OG0002468	Syae.g_00705	Syab.g_01144
OG0002470	Syae.g_00624	Syab.g_01461
OG0002471	Syae.g_00234	Syab.g_01760
OG0002472	Syae.g_01264	Syab.g_00863
OG0002473	Syae.g_01469	Syab.g_02609
OG0002475	Syae.g_02620	Syab.g_00738
OG0002488	Syae.g_01882	Syab.g_00829
OG0002520	Syae.g_01176	Syab.g_02286
OG0002521	Syae.g_01151	Syab.g_02242
OG0002522	Syae.g_01078	Syab.g_02166
OG0002523	Syae.g_00748	Syab.g_02047
OG0002524	Syae.g_00279	Syab.g_00825
OG0002527	Syae.g_00232	Syab.g_01797
OG0002528	Syae.g_00230	Syab.g_01799
OG0002531	Syae.g_00158	Syab.g_01521
OG0002533	Syae.g_02395	Syab.g_02021
OG0002534	Syae.g_02180	Syab.g_00507
OG0002535	Syae.g_02177	Syab.g_00504
OG0002536	Syae.g_02158	Syab.g_00485
OG0002538	Syae.g_01500	Syab.g_02640
OG0002539	Syae.g_01581	Syab.g_02772
OG0002541	Syae.g_02151	Syab.g_00478
OG0002542	Syae.g_01003	Syab.g_01696
OG0002543	Syae.g_01579	Syab.g_02770
OG0002544	Syae.g_00013	Syab.g_02807
OG0002574	Syae.g_02508	Syab.g_00650, Syab.g_00658
OG0002575	Syae.g_02506	Syab.g_00648, Syab.g_00656
OG0002576	Syae.g_02505	Syab.g_00646, Syab.g_00655
OG0002594	Syae.g_00249	Syab.g_02416
OG0002595	Syae.g_00746	Syab.g_01833
OG0002596	Syae.g_00861	Syab.g_02054
OG0002597	Syae.g_00285	Syab.g_02314
OG0002598	Syae.g_00284	Syab.g_01814
OG0002599	Syae.g_00256	Syab.g_01602
OG0002600	Syae.g_00228	Syab.g_02157
OG0002601	Syae.g_00231	Syab.g_01798
OG0002602	Syae.g_00102	Syab.g_01763
OG0002603	Syae.g_02054	Syab.g_01771
OG0002604	Syae.g_00128	Syab.g_01810
OG0002605	Syae.g_02182	Syab.g_00511
OG0002607	Syae.g_02531	Syab.g_00698
OG0002608	Syae.g_00777	Syab.g_01192
OG0002609	Syae.g_00855	Syab.g_01728
OG0002639	Syae.g_01476	Syab.g_00814
OG0002671	Syae.g_01169	Syab.g_02264
OG0002672	Syae.g_00623	Syab.g_00865
OG0002673	Syae.g_00126	Syab.g_02050
OG0002676	Syae.g_01675	Syab.g_02805, Syab.g_02873
OG0002677	Syae.g_01995	Syab.g_00321
OG0002682	Syae.g_02550	Syab.g_02473
OG0002723	Syae.g_01230	Syab.g_00152
OG0002738	Syae.g_00644	Syab.g_01015
OG0002741	Syae.g_00511	Syab.g_01840
OG0002745	Syae.g_00116	Syab.g_01478
OG0002746	Syae.g_00099	Syab.g_00691
OG0002751	Syae.g_02381	Syab.g_02034
OG0002754	Syae.g_02518	Syab.g_00669
OG0002756	Syae.g_02274	Syab.g_00833
OG0002759	Syae.g_00865	Syab.g_01830
OG0002851	Syae.g_00772	Syab.g_01186
OG0002858	Syae.g_00165	Syab.g_01446
OG0002861	Syae.g_00869	Syab.g_00761
OG0002862	Syae.g_02173	Syab.g_00500
OG0002867	Syae.g_00240	Syab.g_01244
OG0002869	Syae.g_00853	Syab.g_01726
OG0002937	Syae.g_02252	Syab.g_00719
OG0002965	Syae.g_00311	Syab.g_00643
OG0002966	Syae.g_00186	Syab.g_00722
OG0002967	Syae.g_00185	Syab.g_00634
OG0002973	Syae.g_00863	Syab.g_02057
OG0002980	Syae.g_02166	Syab.g_00490
OG0002981	Syae.g_02174	Syab.g_00501
OG0002982	Syae.g_00964	Syab.g_00912
OG0002986	Syae.g_00263	Syab.g_01455
OG0002987	Syae.g_00264	Syab.g_01456
OG0002988	Syae.g_00265	Syab.g_01457
OG0002990	Syae.g_02249	Syab.g_02209
OG0003102	Syae.g_01201	Syab.g_00231
OG0003129	Syae.g_00239	Syab.g_01791
OG0003132	Syae.g_02250	Syab.g_02208
OG0003279	Syae.g_02172	Syab.g_00499
OG0003290	Syae.g_00730	Syab.g_01066
OG0003527	Syae.g_00274	Syab.g_02048
OG0003534	Syae.g_00675	Syab.g_00259
OG0003541	Syae.g_02544	Syab.g_01156
OG0003550	Syae.g_00448	Syab.g_01676
OG0005028	Syae.g_00734	Syab.g_02218
