Orthogroup	Pram	Prbh
OG0002010	Pram.g_00684	Prbh.g_00828
OG0002011	Pram.g_01211	Prbh.g_01354
OG0002012	Pram.g_01186	Prbh.g_01329
OG0002013	Pram.g_00798	Prbh.g_00942
OG0002014	Pram.g_01163	Prbh.g_01306
OG0002016	Pram.g_01195	Prbh.g_01338
OG0002017	Pram.g_01203	Prbh.g_01346
OG0002018	Pram.g_01209	Prbh.g_01352
OG0002028	Pram.g_01488	Prbh.g_01926
OG0002035	Pram.g_00598	Prbh.g_01422
OG0002035	Pram.g_00600	Prbh.g_01420
OG0002045	Pram.g_01570	Prbh.g_01844
OG0002048	Pram.g_01002	Prbh.g_01145
OG0002050	Pram.g_00705	Prbh.g_00849
OG0002057	Pram.g_01406	Prbh.g_00071
OG0002061	Pram.g_01595	Prbh.g_01819
OG0002065	Pram.g_01482	Prbh.g_01931
OG0002079	Pram.g_00360	Prbh.g_00407
OG0002083	Pram.g_00043	Prbh.g_00724
OG0002084	Pram.g_01951	Prbh.g_01950
OG0002085	Pram.g_00348	Prbh.g_00419
OG0002091	Pram.g_01565	Prbh.g_01849
OG0002093	Pram.g_00699	Prbh.g_00843
OG0002096	Pram.g_00324	Prbh.g_00443
OG0002097	Pram.g_00389	Prbh.g_00378
OG0002098	Pram.g_00678	Prbh.g_00822
OG0002099	Pram.g_00667	Prbh.g_00811
OG0002100	Pram.g_00694	Prbh.g_00838
OG0002101	Pram.g_00704	Prbh.g_00848
OG0002102	Pram.g_01037	Prbh.g_01180
OG0002103	Pram.g_01115	Prbh.g_01258
OG0002104	Pram.g_01173	Prbh.g_01316
OG0002105	Pram.g_01180	Prbh.g_01323
OG0002106	Pram.g_00673	Prbh.g_00817
OG0002107	Pram.g_01279	Prbh.g_00198
OG0002109	Pram.g_01527	Prbh.g_01887
OG0002110	Pram.g_01540	Prbh.g_01874
OG0002111	Pram.g_01581	Prbh.g_01833
OG0002112	Pram.g_01583	Prbh.g_01831
OG0002113	Pram.g_01584	Prbh.g_01830
OG0002114	Pram.g_01631	Prbh.g_01783
OG0002134	Pram.g_01499	Prbh.g_01915
OG0002146	Pram.g_01316	Prbh.g_00161
OG0002153	Pram.g_01789	Prbh.g_01625
OG0002159	Pram.g_00583	Prbh.g_01438
OG0002160	Pram.g_00651	Prbh.g_00795
OG0002161	Pram.g_00663	Prbh.g_00807
OG0002162	Pram.g_00665	Prbh.g_00809
OG0002163	Pram.g_00880	Prbh.g_01023
OG0002164	Pram.g_01567	Prbh.g_01847
OG0002165	Pram.g_00679	Prbh.g_00823
OG0002166	Pram.g_01204	Prbh.g_01347
OG0002167	Pram.g_01218	Prbh.g_01361
OG0002168	Pram.g_01530	Prbh.g_01884
OG0002169	Pram.g_01571	Prbh.g_01843
OG0002170	Pram.g_01791	Prbh.g_01623
OG0002189	Pram.g_01437	Prbh.g_00040
OG0002190	Pram.g_01434	Prbh.g_00043
OG0002213	Pram.g_00578	Prbh.g_01443
OG0002214	Pram.g_01492	Prbh.g_01922
OG0002216	Pram.g_01506	Prbh.g_01908
OG0002218	Pram.g_00279	Prbh.g_00488
OG0002220	Pram.g_01610	Prbh.g_01804
OG0002221	Pram.g_00636	Prbh.g_00780
OG0002222	Pram.g_00691	Prbh.g_00835
OG0002224	Pram.g_00796	Prbh.g_00940
OG0002226	Pram.g_00910	Prbh.g_01053
OG0002227	Pram.g_00974	Prbh.g_01117
OG0002229	Pram.g_00998	Prbh.g_01141
OG0002230	Pram.g_01206	Prbh.g_01349
OG0002232	Pram.g_00634	Prbh.g_00778
OG0002233	Pram.g_01523	Prbh.g_01891
OG0002234	Pram.g_01592	Prbh.g_01822
OG0002235	Pram.g_01481	Prbh.g_01932
OG0002235	Pram.g_01484	Prbh.g_01929
OG0002253	Pram.g_01473	Prbh.g_00004
OG0002256	Pram.g_01425	Prbh.g_00052
OG0002257	Pram.g_01424	Prbh.g_00053
OG0002259	Pram.g_01495	Prbh.g_01919
OG0002282	Pram.g_01441	Prbh.g_00036
OG0002283	Pram.g_01440	Prbh.g_00037
OG0002295	Pram.g_01009	Prbh.g_01152
OG0002319	Pram.g_01952	Prbh.g_01951
OG0002320	Pram.g_01560	Prbh.g_01854
OG0002321	Pram.g_01504	Prbh.g_01910
OG0002322	Pram.g_00674	Prbh.g_00818
OG0002327	Pram.g_00616	Prbh.g_01943
OG0002331	Pram.g_00909	Prbh.g_01052
OG0002338	Pram.g_00601	Prbh.g_01419
OG0002348	Pram.g_01405	Prbh.g_00072
OG0002353	Pram.g_01432	Prbh.g_00045
OG0002359	Pram.g_01428	Prbh.g_00049
OG0002361	Pram.g_01490	Prbh.g_01924
OG0002362	Pram.g_01491	Prbh.g_01923
OG0002364	Pram.g_00605	Prbh.g_01415
OG0002367	Pram.g_00592	Prbh.g_01428
OG0002421	Pram.g_00697	Prbh.g_00841
OG0002425	Pram.g_00672	Prbh.g_00816
OG0002427	Pram.g_01252	Prbh.g_01395
OG0002429	Pram.g_00580	Prbh.g_01441
OG0002433	Pram.g_01661	Prbh.g_01753
OG0002506	Pram.g_00586	Prbh.g_01435
OG0002507	Pram.g_00606	Prbh.g_01414
OG0002507	Pram.g_01605	Prbh.g_01809
OG0002536	Pram.g_01489	Prbh.g_01925
OG0003034	Pram.g_00640	Prbh.g_00784
OG0003035	Pram.g_01486	Prbh.g_01928
OG0003348	Pram.g_00656	Prbh.g_00800
OG0003349	Pram.g_00617	Prbh.g_01944
OG0003350	Pram.g_00619	Prbh.g_01946
OG0003351	Pram.g_01379	Prbh.g_00098
OG0003385	Pram.g_01380	Prbh.g_00097
OG0003446	Pram.g_01496	Prbh.g_01918
OG0003448	Pram.g_00615	Prbh.g_01942
OG0003494	Pram.g_01411	Prbh.g_00066
OG0003533	Pram.g_00608	Prbh.g_01412
OG0003534	Pram.g_00609	Prbh.g_01411
OG0003535	Pram.g_01535	Prbh.g_01879
OG0003536	Pram.g_01618	Prbh.g_01796
OG0003537	Pram.g_01531	Prbh.g_01883
OG0003538	Pram.g_01247	Prbh.g_01390
OG0003542	Pram.g_00585	Prbh.g_01436
OG0003543	Pram.g_00614	Prbh.g_01941
OG0003544	Pram.g_00645	Prbh.g_00789
OG0003545	Pram.g_00653	Prbh.g_00797
OG0003546	Pram.g_01416	Prbh.g_00061
OG0003547	Pram.g_01483	Prbh.g_01930
OG0003548	Pram.g_01500	Prbh.g_01914
OG0003549	Pram.g_01507	Prbh.g_01907
OG0003550	Pram.g_01602	Prbh.g_01812
OG0004171	Pram.g_00215	Prbh.g_00552
OG0004172	Pram.g_00333	Prbh.g_00434
OG0004173	Pram.g_00358	Prbh.g_00409
OG0004174	Pram.g_00361	Prbh.g_00406
OG0004175	Pram.g_00388	Prbh.g_00379
OG0004176	Pram.g_00405	Prbh.g_00362
OG0004177	Pram.g_00435	Prbh.g_00332
OG0004178	Pram.g_00436	Prbh.g_00331
OG0004179	Pram.g_00455	Prbh.g_00312
OG0004180	Pram.g_00467	Prbh.g_00300
OG0004181	Pram.g_00496	Prbh.g_00271
OG0004182	Pram.g_00526	Prbh.g_00241
OG0004183	Pram.g_00584	Prbh.g_01437
OG0004184	Pram.g_00587	Prbh.g_01433
OG0004185	Pram.g_00588	Prbh.g_01432
OG0004186	Pram.g_00589	Prbh.g_01431
OG0004187	Pram.g_00590	Prbh.g_01430
OG0004188	Pram.g_00591	Prbh.g_01429
OG0004189	Pram.g_00593	Prbh.g_01427
OG0004190	Pram.g_00594	Prbh.g_01426
OG0004191	Pram.g_00595	Prbh.g_01425
OG0004192	Pram.g_00596	Prbh.g_01424
OG0004193	Pram.g_00597	Prbh.g_01423
OG0004194	Pram.g_00599	Prbh.g_01421
OG0004195	Pram.g_00604	Prbh.g_01416
OG0004196	Pram.g_00607	Prbh.g_01413
OG0004197	Pram.g_00612	Prbh.g_01939
OG0004198	Pram.g_00620	Prbh.g_01947
OG0004199	Pram.g_00627	Prbh.g_00771
OG0004200	Pram.g_00632	Prbh.g_00776
OG0004201	Pram.g_00635	Prbh.g_00779
OG0004202	Pram.g_00638	Prbh.g_00782
OG0004203	Pram.g_00642	Prbh.g_00786
OG0004204	Pram.g_00655	Prbh.g_00799
OG0004205	Pram.g_00659	Prbh.g_00803
OG0004206	Pram.g_00669	Prbh.g_00813
OG0004207	Pram.g_00670	Prbh.g_00814
OG0004208	Pram.g_00671	Prbh.g_00815
OG0004209	Pram.g_00675	Prbh.g_00819
OG0004210	Pram.g_00685	Prbh.g_00829
OG0004211	Pram.g_00707	Prbh.g_00851
OG0004212	Pram.g_00722	Prbh.g_00866
OG0004213	Pram.g_00856	Prbh.g_01000
OG0004214	Pram.g_00881	Prbh.g_01024
OG0004215	Pram.g_00901	Prbh.g_01044
OG0004216	Pram.g_00999	Prbh.g_01142
OG0004217	Pram.g_01138	Prbh.g_01281
OG0004218	Pram.g_01145	Prbh.g_01288
OG0004219	Pram.g_01160	Prbh.g_01303
OG0004220	Pram.g_01175	Prbh.g_01318
OG0004221	Pram.g_01178	Prbh.g_01321
OG0004222	Pram.g_01212	Prbh.g_01355
OG0004223	Pram.g_01215	Prbh.g_01358
OG0004224	Pram.g_01216	Prbh.g_01359
OG0004225	Pram.g_01248	Prbh.g_01391
OG0004226	Pram.g_01249	Prbh.g_01392
OG0004227	Pram.g_01250	Prbh.g_01393
OG0004228	Pram.g_01255	Prbh.g_01398
OG0004229	Pram.g_01266	Prbh.g_01409
OG0004230	Pram.g_01282	Prbh.g_00195
OG0004231	Pram.g_01403	Prbh.g_00074
OG0004232	Pram.g_01404	Prbh.g_00073
OG0004233	Pram.g_01407	Prbh.g_00070
OG0004234	Pram.g_01410	Prbh.g_00067
OG0004235	Pram.g_01412	Prbh.g_00065
OG0004236	Pram.g_01417	Prbh.g_00060
OG0004237	Pram.g_01418	Prbh.g_00059
OG0004238	Pram.g_01420	Prbh.g_00057
OG0004239	Pram.g_01422	Prbh.g_00055
OG0004240	Pram.g_01423	Prbh.g_00054
OG0004241	Pram.g_01426	Prbh.g_00051
OG0004242	Pram.g_01427	Prbh.g_00050
OG0004243	Pram.g_01433	Prbh.g_00044
OG0004244	Pram.g_01435	Prbh.g_00042
OG0004245	Pram.g_01443	Prbh.g_00034
OG0004246	Pram.g_01459	Prbh.g_00018
OG0004247	Pram.g_01472	Prbh.g_00005
OG0004248	Pram.g_01474	Prbh.g_00003
OG0004249	Pram.g_01480	Prbh.g_01933
OG0004250	Pram.g_01494	Prbh.g_01920
OG0004251	Pram.g_01503	Prbh.g_01911
OG0004252	Pram.g_01514	Prbh.g_01900
OG0004253	Pram.g_01522	Prbh.g_01892
OG0004254	Pram.g_01524	Prbh.g_01890
OG0004255	Pram.g_01557	Prbh.g_01857
OG0004256	Pram.g_01574	Prbh.g_01840
OG0004257	Pram.g_01585	Prbh.g_01829
OG0004258	Pram.g_01586	Prbh.g_01828
OG0004259	Pram.g_01596	Prbh.g_01818
OG0004260	Pram.g_01600	Prbh.g_01814
OG0004261	Pram.g_01601	Prbh.g_01813
OG0004262	Pram.g_01603	Prbh.g_01811
OG0004263	Pram.g_01604	Prbh.g_01810
OG0004264	Pram.g_01606	Prbh.g_01808
OG0004265	Pram.g_01607	Prbh.g_01807
OG0004266	Pram.g_01608	Prbh.g_01806
OG0004267	Pram.g_01616	Prbh.g_01798
OG0004268	Pram.g_01621	Prbh.g_01793
OG0004269	Pram.g_01622	Prbh.g_01792
OG0004270	Pram.g_01724	Prbh.g_01690
OG0004271	Pram.g_01725	Prbh.g_01689
OG0004272	Pram.g_01876	Prbh.g_01538
OG0004273	Pram.g_01920	Prbh.g_01494
