Orthogroup	Syaa	Syaj
OG0001769	Syaa.g_01614	Syaj.g_01264
OG0001770	Syaa.g_00115	Syaj.g_02409
OG0001771	Syaa.g_01514	Syaj.g_00669
OG0001783	Syaa.g_00126	Syaj.g_02420
OG0001784	Syaa.g_02354	Syaj.g_01859
OG0001785	Syaa.g_00648	Syaj.g_01612
OG0001786	Syaa.g_00581	Syaj.g_01690
OG0001787	Syaa.g_01981	Syaj.g_00143
OG0001788	Syaa.g_01978	Syaj.g_00146
OG0001789	Syaa.g_00736	Syaj.g_01510
OG0001790	Syaa.g_00760	Syaj.g_00292
OG0001792	Syaa.g_00977	Syaj.g_00587
OG0001794	Syaa.g_01283	Syaj.g_00797
OG0001796	Syaa.g_01303	Syaj.g_00819
OG0001797	Syaa.g_01382	Syaj.g_00922
OG0001798	Syaa.g_01655	Syaj.g_01301
OG0001799	Syaa.g_01617	Syaj.g_01267
OG0001800	Syaa.g_01750	Syaj.g_01357
OG0001801	Syaa.g_01759	Syaj.g_00471, Syaj.g_01364
OG0001803	Syaa.g_00709	Syaj.g_01549
OG0001804	Syaa.g_02147	Syaj.g_02831
OG0001805	Syaa.g_00305	Syaj.g_02611
OG0001806	Syaa.g_00272	Syaj.g_02575
OG0001807	Syaa.g_00176	Syaj.g_02477
OG0001808	Syaa.g_00163	Syaj.g_02463
OG0001810	Syaa.g_02432	Syaj.g_01944
OG0001811	Syaa.g_02497	Syaj.g_02009
OG0001812	Syaa.g_02582	Syaj.g_02102
OG0001813	Syaa.g_02646	Syaj.g_02164
OG0001814	Syaa.g_02744	Syaj.g_02247
OG0001815	Syaa.g_02753	Syaj.g_02257
OG0001816	Syaa.g_01082	Syaj.g_00728
OG0001817	Syaa.g_01570, Syaa.g_00409, Syaa.g_01714	Syaj.g_01219
OG0001838	Syaa.g_00008	Syaj.g_02270
OG0001839	Syaa.g_00039	Syaj.g_02299
OG0001840	Syaa.g_00056	Syaj.g_02317
OG0001841	Syaa.g_00063	Syaj.g_02325
OG0001842	Syaa.g_00634	Syaj.g_01627
OG0001843	Syaa.g_00131	Syaj.g_02426
OG0001844	Syaa.g_00132	Syaj.g_02427
OG0001845	Syaa.g_00133	Syaj.g_02428
OG0001846	Syaa.g_02408	Syaj.g_01914
OG0001847	Syaa.g_02406	Syaj.g_01912
OG0001848	Syaa.g_02402	Syaj.g_01908
OG0001849	Syaa.g_00328	Syaj.g_01844
OG0001850	Syaa.g_00337	Syaj.g_01834
OG0001851	Syaa.g_00343	Syaj.g_01829
OG0001852	Syaa.g_00344	Syaj.g_01828
OG0001853	Syaa.g_00351	Syaj.g_01821
OG0001854	Syaa.g_02109	Syaj.g_02874
OG0001856	Syaa.g_00575	Syaj.g_01696
OG0001857	Syaa.g_00578	Syaj.g_01693
OG0001858	Syaa.g_00606	Syaj.g_01651
OG0001859	Syaa.g_02069	Syaj.g_00050
OG0001860	Syaa.g_02055	Syaj.g_00064
OG0001861	Syaa.g_02044	Syaj.g_00079
OG0001862	Syaa.g_02033	Syaj.g_00090
OG0001863	Syaa.g_02028	Syaj.g_00095
OG0001864	Syaa.g_01969	Syaj.g_00156
OG0001865	Syaa.g_01901	Syaj.g_00233
OG0001866	Syaa.g_01878	Syaj.g_00262
OG0001867	Syaa.g_01681	Syaj.g_01332
OG0001868	Syaa.g_00732	Syaj.g_01515
OG0001869	Syaa.g_00764	Syaj.g_00297
OG0001870	Syaa.g_00773	Syaj.g_00305
OG0001871	Syaa.g_00778	Syaj.g_00310
OG0001872	Syaa.g_00970	Syaj.g_00580
OG0001873	Syaa.g_01023	Syaj.g_00641
OG0001874	Syaa.g_01026	Syaj.g_00644
OG0001877	Syaa.g_00908	Syaj.g_00482
OG0001878	Syaa.g_01310	Syaj.g_00826
OG0001879	Syaa.g_01316	Syaj.g_00835
OG0001880	Syaa.g_01352	Syaj.g_00873
OG0001881	Syaa.g_01354	Syaj.g_00895
OG0001882	Syaa.g_01379	Syaj.g_00919
OG0001883	Syaa.g_01384	Syaj.g_00925
OG0001884	Syaa.g_01393	Syaj.g_00933
OG0001885	Syaa.g_01407	Syaj.g_00772
OG0001886	Syaa.g_01411	Syaj.g_00768
OG0001887	Syaa.g_01103	Syaj.g_00763
OG0001888	Syaa.g_01131	Syaj.g_01052
OG0001889	Syaa.g_01186	Syaj.g_01007
OG0001890	Syaa.g_00825	Syaj.g_00368
OG0001891	Syaa.g_00821	Syaj.g_00356
OG0001892	Syaa.g_00809	Syaj.g_00342
OG0001893	Syaa.g_01654	Syaj.g_01300
OG0001894	Syaa.g_01634, Syaa.g_01635	Syaj.g_01284
OG0001895	Syaa.g_01756	Syaj.g_01361
OG0001896	Syaa.g_00697	Syaj.g_01562
OG0001897	Syaa.g_02172	Syaj.g_02815
OG0001898	Syaa.g_02188	Syaj.g_02800
OG0001899	Syaa.g_02261	Syaj.g_02726
OG0001900	Syaa.g_00287	Syaj.g_02592
OG0001901	Syaa.g_00286	Syaj.g_02591
OG0001902	Syaa.g_00255	Syaj.g_02558
OG0001903	Syaa.g_00246	Syaj.g_02549
OG0001904	Syaa.g_00173	Syaj.g_02475
OG0001905	Syaa.g_00161	Syaj.g_02461
OG0001906	Syaa.g_02421	Syaj.g_01932
OG0001907	Syaa.g_02441	Syaj.g_01955
OG0001908	Syaa.g_02492	Syaj.g_02004
OG0001909	Syaa.g_02503	Syaj.g_02016
OG0001910	Syaa.g_02555	Syaj.g_02069
OG0001912	Syaa.g_02602	Syaj.g_02124
OG0001913	Syaa.g_02604	Syaj.g_02126
OG0001914	Syaa.g_01033	Syaj.g_00650
OG0001915	Syaa.g_02750	Syaj.g_02253
OG0001916	Syaa.g_02034	Syaj.g_00089
OG0001917	Syaa.g_01296	Syaj.g_00812
OG0001918	Syaa.g_01473	Syaj.g_01172
OG0001924	Syaa.g_01671	Syaj.g_01318
OG0001925	Syaa.g_01672	Syaj.g_01319
OG0001926	Syaa.g_01673	Syaj.g_01320
OG0001927	Syaa.g_01674	Syaj.g_01321
OG0001929	Syaa.g_00070	Syaj.g_02332
OG0001930	Syaa.g_00633	Syaj.g_01628
OG0001931	Syaa.g_00632	Syaj.g_01629
OG0001933	Syaa.g_02383	Syaj.g_01890
OG0001934	Syaa.g_02368	Syaj.g_01875
OG0001935	Syaa.g_00346	Syaj.g_01826
OG0001936	Syaa.g_01533	Syaj.g_01233
OG0001937	Syaa.g_00591	Syaj.g_01679
OG0001939	Syaa.g_00912	Syaj.g_00488, Syaj.g_00487
OG0001940	Syaa.g_01914	Syaj.g_00220
OG0001941	Syaa.g_00727	Syaj.g_01520
OG0001943	Syaa.g_01465	Syaj.g_01162
OG0001944	Syaa.g_01433	Syaj.g_01120
OG0001946	Syaa.g_00907	Syaj.g_00481
OG0001947	Syaa.g_00859	Syaj.g_00409
OG0001948	Syaa.g_01325	Syaj.g_00843
OG0001949	Syaa.g_01344	Syaj.g_00863
OG0001950	Syaa.g_01346	Syaj.g_00865
OG0001951	Syaa.g_01355	Syaj.g_00896
OG0001952	Syaa.g_01380	Syaj.g_00920
OG0001953	Syaa.g_01381	Syaj.g_00921
OG0001954	Syaa.g_01438	Syaj.g_01128
OG0001957	Syaa.g_01649	Syaj.g_01295
OG0001958	Syaa.g_01062	Syaj.g_00706
OG0001961	Syaa.g_01847	Syaj.g_01449
OG0001964	Syaa.g_02335	Syaj.g_02653
OG0001965	Syaa.g_01602	Syaj.g_01254
OG0001966	Syaa.g_00292	Syaj.g_02598
OG0001967	Syaa.g_00290	Syaj.g_02596
OG0001968	Syaa.g_00289	Syaj.g_02595
OG0001969	Syaa.g_00224	Syaj.g_02524
OG0001970	Syaa.g_02423	Syaj.g_01934
OG0001971	Syaa.g_02501	Syaj.g_02014
OG0001972	Syaa.g_02567	Syaj.g_02081
OG0001975	Syaa.g_01032	Syaj.g_00649
OG0001976	Syaa.g_01034	Syaj.g_00651
OG0001979	Syaa.g_00911	Syaj.g_00486
OG0001980	Syaa.g_02192	Syaj.g_02796
OG0001991	Syaa.g_01102	Syaj.g_00761
OG0001993	Syaa.g_01669	Syaj.g_01316
OG0001994	Syaa.g_01670	Syaj.g_01317
OG0001995	Syaa.g_00925	Syaj.g_00503
OG0001997	Syaa.g_02356	Syaj.g_01864
OG0001999	Syaa.g_00675	Syaj.g_01590
OG0002000	Syaa.g_02004	Syaj.g_00117
OG0002002	Syaa.g_00971	Syaj.g_00581
OG0002005	Syaa.g_01873	Syaj.g_00268, Syaj.g_00269
OG0002006	Syaa.g_00858	Syaj.g_00398
OG0002007	Syaa.g_00857	Syaj.g_00397
OG0002008	Syaa.g_01312	Syaj.g_00828
OG0002009	Syaa.g_01114	Syaj.g_01062
OG0002010	Syaa.g_01804	Syaj.g_01416
OG0002011	Syaa.g_02141	Syaj.g_01107
OG0002012	Syaa.g_01427	Syaj.g_00514
OG0002014	Syaa.g_00187	Syaj.g_02485, Syaj.g_01717
OG0002015	Syaa.g_00182	Syaj.g_02486
OG0002016	Syaa.g_02551	Syaj.g_02061
OG0002017	Syaa.g_02656	Syaj.g_02176
OG0002019	Syaa.g_01419	Syaj.g_01105
OG0002020	Syaa.g_02704	Syaj.g_02220
OG0002021	Syaa.g_02703	Syaj.g_02219
OG0002022	Syaa.g_02700	Syaj.g_02217
OG0002023	Syaa.g_02699	Syaj.g_02216
OG0002024	Syaa.g_02692	Syaj.g_02211
OG0002038	Syaa.g_00779	Syaj.g_00311
OG0002040	Syaa.g_00793	Syaj.g_00326
OG0002044	Syaa.g_00842	Syaj.g_00387
OG0002045	Syaa.g_01850	Syaj.g_01453
OG0002048	Syaa.g_02228	Syaj.g_02759
OG0002049	Syaa.g_02325	Syaj.g_02677
OG0002050	Syaa.g_00281	Syaj.g_02584
OG0002051	Syaa.g_02489	Syaj.g_02001
OG0002054	Syaa.g_02691	Syaj.g_02210
OG0002055	Syaa.g_02695	Syaj.g_02213
OG0002056	Syaa.g_00245	Syaj.g_02548
OG0002063	Syaa.g_00949	Syaj.g_00557
OG0002106	Syaa.g_02085	Syaj.g_00365
OG0002107	Syaa.g_01544	Syaj.g_01180
OG0002112	Syaa.g_00234	Syaj.g_02537
OG0002113	Syaa.g_00040	Syaj.g_02300
OG0002115	Syaa.g_00561	Syaj.g_01710
OG0002116	Syaa.g_00586	Syaj.g_01684
OG0002117	Syaa.g_00784	Syaj.g_00316
OG0002118	Syaa.g_01181, Syaa.g_01227	Syaj.g_00591
OG0002119	Syaa.g_02546	Syaj.g_02056
OG0002120	Syaa.g_01440	Syaj.g_01131
OG0002121	Syaa.g_01513	Syaj.g_00667
OG0002123	Syaa.g_01241	Syaj.g_00955
OG0002124	Syaa.g_00820	Syaj.g_00352
OG0002126	Syaa.g_00185	Syaj.g_02488
OG0002127	Syaa.g_02440	Syaj.g_01953
OG0002128	Syaa.g_01031	Syaj.g_00648
OG0002129	Syaa.g_01787	Syaj.g_01394
OG0002130	Syaa.g_00737	Syaj.g_01509
OG0002132	Syaa.g_02696	Syaj.g_02214
OG0002133	Syaa.g_02694, Syaa.g_02693	Syaj.g_02212
OG0002134	Syaa.g_00139	Syaj.g_02436
OG0002135	Syaa.g_00520	Syaj.g_01753
OG0002136	Syaa.g_00521	Syaj.g_01752
OG0002138	Syaa.g_00913	Syaj.g_00489
OG0002139	Syaa.g_00956	Syaj.g_00565
OG0002141	Syaa.g_01596	Syaj.g_01249
OG0002142	Syaa.g_01760	Syaj.g_01365
OG0002143	Syaa.g_02144	Syaj.g_02834
OG0002144	Syaa.g_02319	Syaj.g_02683
OG0002157	Syaa.g_00232	Syaj.g_02536
OG0002158	Syaa.g_00235	Syaj.g_02538
OG0002160	Syaa.g_00923	Syaj.g_00501
OG0002162	Syaa.g_01921	Syaj.g_00212
OG0002166	Syaa.g_00917	Syaj.g_00495
OG0002168	Syaa.g_00861	Syaj.g_00410
OG0002171	Syaa.g_00189	Syaj.g_02491
OG0002173	Syaa.g_02544	Syaj.g_02054
OG0002178	Syaa.g_02697	Syaj.g_02215
OG0002179	Syaa.g_00158	Syaj.g_02458
OG0002180	Syaa.g_00254	Syaj.g_02557
OG0002181	Syaa.g_00284	Syaj.g_02589
OG0002182	Syaa.g_00302	Syaj.g_02608
OG0002183	Syaa.g_00326	Syaj.g_01846
OG0002184	Syaa.g_00329	Syaj.g_01843
OG0002185	Syaa.g_00336	Syaj.g_01835
OG0002186	Syaa.g_00522	Syaj.g_01751
OG0002187	Syaa.g_00523	Syaj.g_01750
OG0002188	Syaa.g_00558	Syaj.g_01713
OG0002189	Syaa.g_00559	Syaj.g_01712
OG0002190	Syaa.g_00600	Syaj.g_01662
OG0002191	Syaa.g_00699	Syaj.g_01560
OG0002192	Syaa.g_00795	Syaj.g_00329
OG0002193	Syaa.g_00929	Syaj.g_00508
OG0002194	Syaa.g_00960	Syaj.g_00568
OG0002195	Syaa.g_01099	Syaj.g_00758
OG0002196	Syaa.g_01141	Syaj.g_01040
OG0002197	Syaa.g_01322	Syaj.g_00841
OG0002198	Syaa.g_01613	Syaj.g_01263
OG0002199	Syaa.g_01618	Syaj.g_01268
OG0002200	Syaa.g_01774	Syaj.g_01379
OG0002201	Syaa.g_01880	Syaj.g_00258
OG0002202	Syaa.g_01881	Syaj.g_00257
OG0002203	Syaa.g_01882	Syaj.g_00256
OG0002204	Syaa.g_01899	Syaj.g_00235
OG0002205	Syaa.g_01916	Syaj.g_00217
OG0002206	Syaa.g_01930	Syaj.g_00204
OG0002207	Syaa.g_01940	Syaj.g_00194
OG0002208	Syaa.g_02056	Syaj.g_00063
OG0002209	Syaa.g_02174	Syaj.g_02813
OG0002210	Syaa.g_02220	Syaj.g_02766
OG0002211	Syaa.g_02257	Syaj.g_02730
OG0002212	Syaa.g_02579	Syaj.g_02099
OG0002213	Syaa.g_02583	Syaj.g_02103
OG0002214	Syaa.g_02736	Syaj.g_02240
OG0002225	Syaa.g_01543	Syaj.g_01179
OG0002227	Syaa.g_02611	Syaj.g_02135, Syaj.g_02136
OG0002230	Syaa.g_00686	Syaj.g_01574
OG0002230	Syaa.g_00690	Syaj.g_01570
OG0002233	Syaa.g_01209	Syaj.g_00970
OG0002234	Syaa.g_01574	Syaj.g_01224
OG0002238	Syaa.g_01053	Syaj.g_00690
OG0002242	Syaa.g_00188	Syaj.g_02490
OG0002245	Syaa.g_02142	Syaj.g_02836
OG0002247	Syaa.g_01923	Syaj.g_00210
OG0002248	Syaa.g_00903	Syaj.g_00477
OG0002249	Syaa.g_00374, Syaa.g_01171	Syaj.g_00550
OG0002250	Syaa.g_00325	Syaj.g_01847
OG0002251	Syaa.g_00604	Syaj.g_01653
OG0002252	Syaa.g_00680	Syaj.g_01585
OG0002253	Syaa.g_00747	Syaj.g_01498
OG0002254	Syaa.g_01282	Syaj.g_00796
OG0002255	Syaa.g_01336	Syaj.g_00855
OG0002256	Syaa.g_01426	Syaj.g_01678
OG0002257	Syaa.g_01585	Syaj.g_01237
OG0002258	Syaa.g_01900	Syaj.g_00234
OG0002259	Syaa.g_01976	Syaj.g_00148
OG0002279	Syaa.g_02382	Syaj.g_01889
OG0002280	Syaa.g_01994	Syaj.g_00127
OG0002281	Syaa.g_01915	Syaj.g_00219
OG0002286	Syaa.g_02311	Syaj.g_01460
OG0002296	Syaa.g_01799	Syaj.g_01411
OG0002297	Syaa.g_00932	Syaj.g_00512
OG0002298	Syaa.g_01340	Syaj.g_00859
OG0002299	Syaa.g_01378	Syaj.g_00918
OG0002300	Syaa.g_01435	Syaj.g_01122
OG0002301	Syaa.g_01648	Syaj.g_01691
OG0002303	Syaa.g_02143	Syaj.g_02835
OG0002304	Syaa.g_02203	Syaj.g_02783
OG0002305	Syaa.g_02385	Syaj.g_01892
OG0002306	Syaa.g_02698	Syaj.g_02209
OG0002328	Syaa.g_02362	Syaj.g_01869
OG0002331	Syaa.g_01208	Syaj.g_00972
OG0002332	Syaa.g_01052	Syaj.g_00689
OG0002333	Syaa.g_01054	Syaj.g_00691
OG0002334	Syaa.g_01766	Syaj.g_01371
OG0002336	Syaa.g_01840	Syaj.g_01441
OG0002338	Syaa.g_00184	Syaj.g_02483
OG0002339	Syaa.g_00169	Syaj.g_02471
OG0002347	Syaa.g_00512	Syaj.g_01755
OG0002350	Syaa.g_02190	Syaj.g_02798
OG0002351	Syaa.g_00225	Syaj.g_02525
OG0002352	Syaa.g_00781	Syaj.g_00312
OG0002353	Syaa.g_01167	Syaj.g_01010
OG0002354	Syaa.g_01356	Syaj.g_00897
OG0002355	Syaa.g_01517	Syaj.g_01195
OG0002356	Syaa.g_01854	Syaj.g_01482
OG0002357	Syaa.g_02659	Syaj.g_02179
OG0002374	Syaa.g_00991	Syaj.g_00607
OG0002385	Syaa.g_02312	Syaj.g_01461
OG0002386	Syaa.g_01588, Syaa.g_01589	Syaj.g_01240
OG0002395	Syaa.g_00231	Syaj.g_02535, Syaj.g_02534
OG0002396	Syaa.g_02284	Syaj.g_02703
OG0002400	Syaa.g_00370, Syaa.g_00417	Syaj.g_00966
OG0002401	Syaa.g_00782	Syaj.g_00313
OG0002402	Syaa.g_00863	Syaj.g_00412
OG0002403	Syaa.g_00983	Syaj.g_00594
OG0002404	Syaa.g_01255	Syaj.g_02160
OG0002405	Syaa.g_01403	Syaj.g_00783
OG0002407	Syaa.g_01567	Syaj.g_02186
OG0002408	Syaa.g_01577	Syaj.g_01228
OG0002409	Syaa.g_02652	Syaj.g_02170
OG0002410	Syaa.g_02729	Syaj.g_01183
OG0002435	Syaa.g_00696	Syaj.g_01563
OG0002443	Syaa.g_02537	Syaj.g_00894
OG0002450	Syaa.g_02746	Syaj.g_02249
OG0002458	Syaa.g_02684	Syaj.g_00658
OG0002459	Syaa.g_02682	Syaj.g_00656
OG0002460	Syaa.g_02681	Syaj.g_00655
OG0002461	Syaa.g_01495	Syaj.g_01673
OG0002462	Syaa.g_00424	Syaj.g_01776
OG0002462	Syaa.g_00426	Syaj.g_01774
OG0002465	Syaa.g_02320	Syaj.g_00283
OG0002465	Syaa.g_00356	Syaj.g_01816
OG0002467	Syaa.g_00927	Syaj.g_00506, Syaj.g_00505
OG0002470	Syaa.g_01037	Syaj.g_00661
OG0002471	Syaa.g_01474	Syaj.g_01174
OG0002472	Syaa.g_01511	Syaj.g_02897
OG0002473	Syaa.g_02494	Syaj.g_02006
OG0002488	Syaa.g_00170	Syaj.g_02472
OG0002490	Syaa.g_00468	Syaj.g_02350
OG0002496	Syaa.g_02096	Syaj.g_00679
OG0002519	Syaa.g_00155	Syaj.g_02454
OG0002521	Syaa.g_00565	Syaj.g_01706
OG0002522	Syaa.g_00630	Syaj.g_01632
OG0002523	Syaa.g_00924	Syaj.g_00502
OG0002524	Syaa.g_01436	Syaj.g_01123
OG0002525	Syaa.g_01444	Syaj.g_01137
OG0002526	Syaa.g_01462	Syaj.g_01157
OG0002529	Syaa.g_01508	Syaj.g_01173
OG0002530	Syaa.g_01541	Syaj.g_00994
OG0002531	Syaa.g_01542	Syaj.g_01178
OG0002532	Syaa.g_01582	Syaj.g_01234
OG0002533	Syaa.g_01956	Syaj.g_00168
OG0002534	Syaa.g_02193	Syaj.g_02792
OG0002535	Syaa.g_02196	Syaj.g_02789
OG0002536	Syaa.g_02214	Syaj.g_02772
OG0002538	Syaa.g_02533	Syaj.g_02037
OG0002539	Syaa.g_02606	Syaj.g_02129
OG0002540	Syaa.g_02685	Syaj.g_00659
OG0002569	Syaa.g_02095	Syaj.g_00680
OG0002570	Syaa.g_02093	Syaj.g_00682
OG0002578	Syaa.g_01775	Syaj.g_01380
OG0002591	Syaa.g_01536	Syaj.g_01193
OG0002594	Syaa.g_00413	Syaj.g_01290
OG0002595	Syaa.g_00926	Syaj.g_00504
OG0002596	Syaa.g_01175	Syaj.g_01110
OG0002597	Syaa.g_01431	Syaj.g_01117
OG0002598	Syaa.g_01432	Syaj.g_01118
OG0002599	Syaa.g_01450	Syaj.g_01156
OG0002600	Syaa.g_01483	Syaj.g_01194
OG0002603	Syaa.g_01569	Syaj.g_01218
OG0002604	Syaa.g_01584	Syaj.g_01236
OG0002605	Syaa.g_02191	Syaj.g_02797
OG0002606	Syaa.g_02686	Syaj.g_00660
OG0002641	Syaa.g_02097	Syaj.g_00678
OG0002642	Syaa.g_02094	Syaj.g_00681
OG0002653	Syaa.g_02309	Syaj.g_01459
OG0002671	Syaa.g_00545, Syaa.g_00544	Syaj.g_01727
OG0002674	Syaa.g_02232	Syaj.g_02755
OG0002675	Syaa.g_02322	Syaj.g_02681
OG0002708	Syaa.g_02639, Syaa.g_00948	Syaj.g_00551
OG0002709	Syaa.g_00946	Syaj.g_00887
OG0002716	Syaa.g_00308	Syaj.g_02614
OG0002721	Syaa.g_00813	Syaj.g_00346
OG0002732	Syaa.g_00110, Syaa.g_00111	Syaj.g_02407
OG0002734	Syaa.g_00689	Syaj.g_01571
OG0002737	Syaa.g_00674	Syaj.g_01591
OG0002738	Syaa.g_01022	Syaj.g_00640
OG0002739	Syaa.g_01046	Syaj.g_00869, Syaj.g_01645
OG0002740	Syaa.g_01128	Syaj.g_01077
OG0002740	Syaa.g_01988	Syaj.g_00135
OG0002741	Syaa.g_01164	Syaj.g_01013
OG0002742	Syaa.g_01217	Syaj.g_00526
OG0002743	Syaa.g_01383	Syaj.g_00924
OG0002744	Syaa.g_01463	Syaj.g_01160
OG0002746	Syaa.g_01607	Syaj.g_01257
OG0002747	Syaa.g_01657	Syaj.g_01303
OG0002748	Syaa.g_01877	Syaj.g_00263
OG0002749	Syaa.g_01959	Syaj.g_00165
OG0002750	Syaa.g_01972	Syaj.g_02175
OG0002751	Syaa.g_01973	Syaj.g_02174
OG0002752	Syaa.g_02701	Syaj.g_02218
OG0002787	Syaa.g_01554	Syaj.g_01190
OG0002788	Syaa.g_01553	Syaj.g_01189
OG0002789	Syaa.g_01552	Syaj.g_01188
OG0002790	Syaa.g_01551	Syaj.g_01187
OG0002791	Syaa.g_01550	Syaj.g_01186
OG0002792	Syaa.g_01549	Syaj.g_01185
OG0002793	Syaa.g_01548	Syaj.g_01184
OG0002796	Syaa.g_00928	Syaj.g_00507
OG0002850	Syaa.g_00637, Syaa.g_00636	Syaj.g_01624
OG0002851	Syaa.g_00898	Syaj.g_00450
OG0002852	Syaa.g_01110, Syaa.g_01109	Syaj.g_01068
OG0002853	Syaa.g_01206	Syaj.g_00974
OG0002855	Syaa.g_01398	Syaj.g_00788
OG0002856	Syaa.g_01417	Syaj.g_02687
OG0002857	Syaa.g_01476	Syaj.g_01176
OG0002858	Syaa.g_01534	Syaj.g_01788
OG0002859	Syaa.g_01545	Syaj.g_01181
OG0002860	Syaa.g_01692	Syaj.g_01345
OG0002861	Syaa.g_01865	Syaj.g_02901
OG0002862	Syaa.g_02201	Syaj.g_02784
OG0002863	Syaa.g_02208	Syaj.g_02793
OG0002908	Syaa.g_02711	Syaj.g_00675, Syaj.g_02630
OG0002932	Syaa.g_00109	Syaj.g_02406
OG0002933	Syaa.g_00108	Syaj.g_02405
OG0002935	Syaa.g_00090	Syaj.g_02385, Syaj.g_02386
OG0002943	Syaa.g_00428	Syaj.g_01772
OG0002944	Syaa.g_00429	Syaj.g_01771
OG0002945	Syaa.g_00430	Syaj.g_01770
OG0002946	Syaa.g_00432	Syaj.g_01768
OG0002947	Syaa.g_00433	Syaj.g_01767
OG0002948	Syaa.g_00434	Syaj.g_01766
OG0002949	Syaa.g_00435	Syaj.g_01765
OG0002950	Syaa.g_00436	Syaj.g_01764
OG0002954	Syaa.g_00605	Syaj.g_01652
OG0002955	Syaa.g_00665	Syaj.g_01580
OG0002956	Syaa.g_00683	Syaj.g_01581
OG0002957	Syaa.g_00684	Syaj.g_01579
OG0002958	Syaa.g_00685	Syaj.g_01578
OG0002962	Syaa.g_01124	Syaj.g_01053
OG0002963	Syaa.g_01126	Syaj.g_01660
OG0002964	Syaa.g_01205	Syaj.g_00975
OG0002965	Syaa.g_01405	Syaj.g_00781
OG0002969	Syaa.g_01539	Syaj.g_00996
OG0002970	Syaa.g_01540	Syaj.g_00995
OG0002971	Syaa.g_01556	Syaj.g_02225
OG0002972	Syaa.g_01699	Syaj.g_00018
OG0002974	Syaa.g_01849	Syaj.g_01452
OG0002977	Syaa.g_02573	Syaj.g_02085
OG0003042	Syaa.g_02710	Syaj.g_00676
OG0003103	Syaa.g_00554	Syaj.g_01719
OG0003103	Syaa.g_02508	Syaj.g_02232
OG0003104	Syaa.g_02610, Syaa.g_00811	Syaj.g_02134
OG0003105	Syaa.g_00845	Syaj.g_00391
OG0003106	Syaa.g_00933	Syaj.g_00516
OG0003107	Syaa.g_01212	Syaj.g_02794
OG0003108	Syaa.g_01240	Syaj.g_00956
OG0003110	Syaa.g_01507	Syaj.g_01204
OG0003111	Syaa.g_01527	Syaj.g_01210
OG0003113	Syaa.g_01555	Syaj.g_01182
OG0003115	Syaa.g_01572	Syaj.g_01221
OG0003116	Syaa.g_01575	Syaj.g_01225
OG0003117	Syaa.g_01593	Syaj.g_01246
OG0003118	Syaa.g_01595	Syaj.g_01248
OG0003119	Syaa.g_01677	Syaj.g_01326
OG0003121	Syaa.g_01983	Syaj.g_00141
OG0003191	Syaa.g_02712	Syaj.g_00674
OG0003246	Syaa.g_02520, Syaa.g_02088	Syaj.g_02890
OG0003258	Syaa.g_00080	Syaj.g_00060
OG0003259	Syaa.g_00393	Syaj.g_01102
OG0003265	Syaa.g_00635	Syaj.g_01625
OG0003266	Syaa.g_00752	Syaj.g_00284
OG0003267	Syaa.g_00915	Syaj.g_00493
OG0003268	Syaa.g_00952	Syaj.g_00531
OG0003271	Syaa.g_01445	Syaj.g_01150
OG0003272	Syaa.g_01516	Syaj.g_02900
OG0003273	Syaa.g_01535	Syaj.g_01212
OG0003274	Syaa.g_01592	Syaj.g_01245
OG0003277	Syaa.g_01984	Syaj.g_00140
OG0003513	Syaa.g_01173, Syaa.g_00404, Syaa.g_01701, Syaa.g_01708	Syaj.g_01087
OG0003514	Syaa.g_00422	Syaj.g_00593
OG0003517	Syaa.g_00873	Syaj.g_00422
OG0003518	Syaa.g_01115	Syaj.g_01803
OG0003525	Syaa.g_01557	Syaj.g_00965
OG0003526	Syaa.g_01599	Syaj.g_01440
OG0003528	Syaa.g_02086	Syaj.g_02891
OG0003530	Syaa.g_02648	Syaj.g_02166
OG0003820	Syaa.g_00808	Syaj.g_00341
OG0003837	Syaa.g_00794	Syaj.g_00327
OG0003838	Syaa.g_00935, Syaa.g_02507, Syaa.g_02569	Syaj.g_00015
OG0003840	Syaa.g_00973	Syaj.g_00583
OG0003843	Syaa.g_01422	Syaj.g_01353
OG0003844	Syaa.g_01430	Syaj.g_00515
OG0003845	Syaa.g_01464	Syaj.g_01161
OG0003853	Syaa.g_01751	Syaj.g_01785
OG0003859	Syaa.g_02131, Syaa.g_02133	Syaj.g_01439
OG0003863	Syaa.g_02321	Syaj.g_02682
OG0003864	Syaa.g_02411	Syaj.g_01921
OG0004275	Syaa.g_02635	Syaj.g_02470
OG0004299	Syaa.g_00352	Syaj.g_01820
OG0004304	Syaa.g_00687	Syaj.g_01573
OG0004305	Syaa.g_00688	Syaj.g_01572
OG0004307	Syaa.g_00902	Syaj.g_00476
OG0004308	Syaa.g_01045	Syaj.g_02122
OG0004309	Syaa.g_01214	Syaj.g_00001
OG0004321	Syaa.g_02709	Syaj.g_00677
OG0004981	Syaa.g_00990	Syaj.g_00606
