Orthogroup	Syaa	Syak
OG0001891	Syaa.g_00821	Syak.g_00591
OG0001892	Syaa.g_00809	Syak.g_00082
OG0001893	Syaa.g_01654	Syak.g_00016
OG0001894	Syaa.g_01634, Syaa.g_01635	Syak.g_00034
OG0001895	Syaa.g_01756	Syak.g_00998
OG0001896	Syaa.g_00697	Syak.g_01200
OG0001897	Syaa.g_02172	Syak.g_01236
OG0001898	Syaa.g_02188	Syak.g_01252
OG0001899	Syaa.g_02261	Syak.g_01317
OG0001900	Syaa.g_00287	Syak.g_01434
OG0001901	Syaa.g_00286	Syak.g_01435
OG0001902	Syaa.g_00255	Syak.g_01466
OG0001903	Syaa.g_00246	Syak.g_01476
OG0001904	Syaa.g_00173	Syak.g_01550
OG0001905	Syaa.g_00161	Syak.g_01559
OG0001906	Syaa.g_02421	Syak.g_02154
OG0001907	Syaa.g_02441	Syak.g_02136
OG0001908	Syaa.g_02492	Syak.g_02087
OG0001909	Syaa.g_02503	Syak.g_02076
OG0001910	Syaa.g_02555	Syak.g_01996
OG0001912	Syaa.g_02602	Syak.g_01932
OG0001913	Syaa.g_02604	Syak.g_01930
OG0001914	Syaa.g_01033	Syak.g_00270
OG0001915	Syaa.g_02750	Syak.g_01803
OG0001917	Syaa.g_01296	Syak.g_00648
OG0001918	Syaa.g_02702	Syak.g_00869
OG0001924	Syaa.g_01671	Syak.g_02769
OG0001925	Syaa.g_01672	Syak.g_02768
OG0001926	Syaa.g_01673	Syak.g_02767
OG0001927	Syaa.g_01674	Syak.g_02766
OG0001928	Syaa.g_01279	Syak.g_00975
OG0001928	Syaa.g_01728	Syak.g_00976
OG0001929	Syaa.g_00070	Syak.g_01723
OG0001933	Syaa.g_02383	Syak.g_02189
OG0001934	Syaa.g_02368	Syak.g_02202
OG0001935	Syaa.g_00346	Syak.g_02248
OG0001936	Syaa.g_01533	Syak.g_00289
OG0001937	Syaa.g_00591	Syak.g_02455
OG0001939	Syaa.g_00912	Syak.g_00067
OG0001940	Syaa.g_01914	Syak.g_02702
OG0001941	Syaa.g_00727	Syak.g_00945
OG0001943	Syaa.g_01465	Syak.g_00879
OG0001944	Syaa.g_01433	Syak.g_00573
OG0001946	Syaa.g_00907	Syak.g_00703
OG0001947	Syaa.g_00859	Syak.g_01494
OG0001948	Syaa.g_01325	Syak.g_00471
OG0001949	Syaa.g_01344	Syak.g_00490
OG0001950	Syaa.g_01346	Syak.g_00492
OG0001951	Syaa.g_01355	Syak.g_00501
OG0001952	Syaa.g_01380	Syak.g_00526
OG0001953	Syaa.g_01381	Syak.g_00527
OG0001954	Syaa.g_01438	Syak.g_00137
OG0001957	Syaa.g_01649	Syak.g_00022
OG0001958	Syaa.g_01062	Syak.g_00333
OG0001959	Syaa.g_01047	Syak.g_02031
OG0001961	Syaa.g_01847	Syak.g_01124
OG0001964	Syaa.g_02335	Syak.g_01376
OG0001965	Syaa.g_01602	Syak.g_00384
OG0001966	Syaa.g_00292	Syak.g_01428
OG0001967	Syaa.g_00290	Syak.g_01430
OG0001968	Syaa.g_00289	Syak.g_01431
OG0001969	Syaa.g_00224	Syak.g_01503
OG0001970	Syaa.g_02423	Syak.g_02152
OG0001971	Syaa.g_02501	Syak.g_02078
OG0001972	Syaa.g_02567	Syak.g_01984
OG0001975	Syaa.g_01032	Syak.g_00271
OG0001976	Syaa.g_01034	Syak.g_00269
OG0001980	Syaa.g_02192	Syak.g_01255
OG0001990	Syaa.g_02721	Syak.g_01832
OG0001993	Syaa.g_01669	Syak.g_02771
OG0001994	Syaa.g_01670	Syak.g_02770
OG0001995	Syaa.g_00925	Syak.g_00962
OG0001997	Syaa.g_02356	Syak.g_02213
OG0001999	Syaa.g_00675	Syak.g_02368
OG0002000	Syaa.g_02004	Syak.g_02621
OG0002002	Syaa.g_00971	Syak.g_00810
OG0002005	Syaa.g_01873	Syak.g_00952
OG0002006	Syaa.g_00858	Syak.g_00762
OG0002007	Syaa.g_00857	Syak.g_00763
OG0002008	Syaa.g_01312	Syak.g_00632
OG0002009	Syaa.g_01114	Syak.g_00395
OG0002010	Syaa.g_01804	Syak.g_01075
OG0002012	Syaa.g_01427	Syak.g_01170
OG0002013	Syaa.g_02151	Syak.g_02232
OG0002014	Syaa.g_00187	Syak.g_01536
OG0002015	Syaa.g_00182	Syak.g_01541
OG0002016	Syaa.g_02551	Syak.g_02003
OG0002017	Syaa.g_02656	Syak.g_01891
OG0002020	Syaa.g_02704	Syak.g_01840
OG0002021	Syaa.g_02703	Syak.g_01842
OG0002022	Syaa.g_02700	Syak.g_01843
OG0002023	Syaa.g_02699	Syak.g_01844
OG0002024	Syaa.g_02692	Syak.g_01850
OG0002038	Syaa.g_00779	Syak.g_00887
OG0002040	Syaa.g_00793	Syak.g_00865
OG0002044	Syaa.g_00842	Syak.g_00614
OG0002045	Syaa.g_01850	Syak.g_01129
OG0002047	Syaa.g_02152	Syak.g_01217
OG0002048	Syaa.g_02228	Syak.g_01285
OG0002049	Syaa.g_02325	Syak.g_01365
OG0002050	Syaa.g_00281	Syak.g_01440
OG0002051	Syaa.g_02489	Syak.g_02090
OG0002054	Syaa.g_02691	Syak.g_01851
OG0002055	Syaa.g_02695	Syak.g_01848
OG0002056	Syaa.g_00245	Syak.g_01477
OG0002106	Syaa.g_02085	Syak.g_00071
OG0002112	Syaa.g_00234, Syaa.g_00233	Syak.g_01488
OG0002113	Syaa.g_00040	Syak.g_01754
OG0002115	Syaa.g_00561	Syak.g_02424
OG0002116	Syaa.g_00586	Syak.g_02450
OG0002117	Syaa.g_00784	Syak.g_00877
OG0002118	Syaa.g_01181, Syaa.g_01227	Syak.g_00819
OG0002119	Syaa.g_02546	Syak.g_02520
OG0002120	Syaa.g_01440	Syak.g_00576
OG0002121	Syaa.g_01513	Syak.g_00146
OG0002124	Syaa.g_00820	Syak.g_00587
OG0002125	Syaa.g_01828, Syaa.g_01831	Syak.g_01111
OG0002125	Syaa.g_01832	Syak.g_01098
OG0002126	Syaa.g_00185	Syak.g_01540
OG0002127	Syaa.g_02443, Syaa.g_02440	Syak.g_02137
OG0002128	Syaa.g_01031	Syak.g_01123
OG0002129	Syaa.g_01787	Syak.g_01057
OG0002130	Syaa.g_00737	Syak.g_00934
OG0002132	Syaa.g_02696	Syak.g_01847
OG0002133	Syaa.g_02694, Syaa.g_02693	Syak.g_01849
OG0002134	Syaa.g_00139	Syak.g_01632
OG0002135	Syaa.g_00520	Syak.g_02387
OG0002136	Syaa.g_00521	Syak.g_02388
OG0002138	Syaa.g_00913	Syak.g_00090
OG0002139	Syaa.g_00956	Syak.g_00681
OG0002140	Syaa.g_01503	Syak.g_00219
OG0002142	Syaa.g_01760	Syak.g_01025
OG0002143	Syaa.g_02144	Syak.g_01210
OG0002144	Syaa.g_02319	Syak.g_01359
OG0002157	Syaa.g_00232	Syak.g_01489
OG0002158	Syaa.g_00235	Syak.g_01487
OG0002160	Syaa.g_00923	Syak.g_00690
OG0002162	Syaa.g_01921	Syak.g_02695
OG0002166	Syaa.g_00917	Syak.g_00693
OG0002168	Syaa.g_00861	Syak.g_00760
OG0002169	Syaa.g_02153	Syak.g_01218
OG0002170	Syaa.g_02186	Syak.g_01249
OG0002171	Syaa.g_00189	Syak.g_01534
OG0002173	Syaa.g_02544	Syak.g_02014
OG0002178	Syaa.g_02697	Syak.g_01845
OG0002179	Syaa.g_00158	Syak.g_01563
OG0002180	Syaa.g_00254	Syak.g_01467
OG0002181	Syaa.g_00284	Syak.g_01437
OG0002182	Syaa.g_00302	Syak.g_01418
OG0002183	Syaa.g_00326	Syak.g_02221
OG0002184	Syaa.g_00329	Syak.g_02225
OG0002185	Syaa.g_00336	Syak.g_02237
OG0002186	Syaa.g_00522	Syak.g_02389
OG0002187	Syaa.g_00523	Syak.g_02390
OG0002188	Syaa.g_00558	Syak.g_02421
OG0002189	Syaa.g_00559	Syak.g_02422
OG0002190	Syaa.g_00600	Syak.g_02464
OG0002191	Syaa.g_00699	Syak.g_01197
OG0002192	Syaa.g_00795	Syak.g_00864
OG0002193	Syaa.g_00929	Syak.g_02285
OG0002194	Syaa.g_00960	Syak.g_00677
OG0002195	Syaa.g_01099	Syak.g_00378
OG0002196	Syaa.g_01141	Syak.g_00420
OG0002197	Syaa.g_01322	Syak.g_00468
OG0002198	Syaa.g_01613	Syak.g_00055
OG0002199	Syaa.g_01618	Syak.g_00050
OG0002200	Syaa.g_01774	Syak.g_01042
OG0002201	Syaa.g_01880	Syak.g_02741
OG0002202	Syaa.g_01881	Syak.g_02740
OG0002203	Syaa.g_01882	Syak.g_02739
OG0002204	Syaa.g_01899	Syak.g_02720
OG0002205	Syaa.g_01916	Syak.g_02700
OG0002206	Syaa.g_01930	Syak.g_02688
OG0002207	Syaa.g_01940	Syak.g_02678
OG0002208	Syaa.g_02056	Syak.g_02568
OG0002209	Syaa.g_02174	Syak.g_01238
OG0002210	Syaa.g_02220	Syak.g_01277
OG0002211	Syaa.g_02257	Syak.g_01313
OG0002212	Syaa.g_02579	Syak.g_01954
OG0002213	Syaa.g_02583	Syak.g_01950
OG0002214	Syaa.g_02736	Syak.g_01815
OG0002233	Syaa.g_01209	Syak.g_00063
OG0002234	Syaa.g_01574	Syak.g_02489
OG0002237	Syaa.g_01641	Syak.g_00028
OG0002238	Syaa.g_01053	Syak.g_00285
OG0002242	Syaa.g_00188	Syak.g_01535
OG0002245	Syaa.g_02142	Syak.g_01208
OG0002247	Syaa.g_01923	Syak.g_02693
OG0002250	Syaa.g_00325	Syak.g_02220
OG0002251	Syaa.g_00604	Syak.g_02467
OG0002252	Syaa.g_00680	Syak.g_02373
OG0002253	Syaa.g_00747	Syak.g_00923
OG0002254	Syaa.g_01282	Syak.g_00663
OG0002255	Syaa.g_01336	Syak.g_00483
OG0002256	Syaa.g_01426	Syak.g_00224
OG0002257	Syaa.g_01585	Syak.g_00104
OG0002258	Syaa.g_01900	Syak.g_02719
OG0002259	Syaa.g_01976	Syak.g_02644
OG0002279	Syaa.g_02382	Syak.g_02190
OG0002280	Syaa.g_01994	Syak.g_02630
OG0002281	Syaa.g_01915	Syak.g_02701
OG0002292	Syaa.g_02517	Syak.g_02069
OG0002296	Syaa.g_01799	Syak.g_01070
OG0002297	Syaa.g_00932	Syak.g_01052
OG0002298	Syaa.g_01340	Syak.g_00487
OG0002299	Syaa.g_01378	Syak.g_00524
OG0002300	Syaa.g_01435	Syak.g_00101
OG0002301	Syaa.g_01648	Syak.g_00023
OG0002302	Syaa.g_02071	Syak.g_02553
OG0002303	Syaa.g_02143	Syak.g_01209
OG0002305	Syaa.g_02385	Syak.g_02187
OG0002328	Syaa.g_02362	Syak.g_02208
OG0002331	Syaa.g_01208	Syak.g_00967
OG0002332	Syaa.g_01052	Syak.g_00284
OG0002333	Syaa.g_01054	Syak.g_00286
OG0002334	Syaa.g_01766	Syak.g_01032
OG0002336	Syaa.g_01840	Syak.g_01115
OG0002337	Syaa.g_00269	Syak.g_01452
OG0002338	Syaa.g_00184	Syak.g_01544
OG0002339	Syaa.g_00169	Syak.g_01553
OG0002343	Syaa.g_00312	Syak.g_01408
OG0002347	Syaa.g_00512	Syak.g_02378
OG0002350	Syaa.g_02190	Syak.g_01254
OG0002351	Syaa.g_00225	Syak.g_01502
OG0002353	Syaa.g_01167	Syak.g_00446
OG0002354	Syaa.g_01356	Syak.g_00502
OG0002355	Syaa.g_01517	Syak.g_00244
OG0002356	Syaa.g_01854	Syak.g_01146
OG0002357	Syaa.g_02659	Syak.g_00100
OG0002395	Syaa.g_00231	Syak.g_01490
OG0002396	Syaa.g_02284	Syak.g_01340
OG0002400	Syaa.g_00370, Syaa.g_00417	Syak.g_00230
OG0002401	Syaa.g_00782	Syak.g_00883
OG0002402	Syaa.g_00863	Syak.g_00758
OG0002403	Syaa.g_00983	Syak.g_00821
OG0002404	Syaa.g_01255	Syak.g_01497
OG0002405	Syaa.g_01403	Syak.g_00550
OG0002406	Syaa.g_01558	Syak.g_00139
OG0002407	Syaa.g_01567	Syak.g_00165
OG0002408	Syaa.g_01577	Syak.g_00204
OG0002409	Syaa.g_02652	Syak.g_01894
OG0002410	Syaa.g_02729	Syak.g_01824
OG0002443	Syaa.g_02537	Syak.g_02039
OG0002452	Syaa.g_02707	Syak.g_01837
OG0002458	Syaa.g_02684	Syak.g_01859
OG0002459	Syaa.g_02682	Syak.g_01861
OG0002460	Syaa.g_02681	Syak.g_01862
OG0002461	Syaa.g_01495	Syak.g_00216
OG0002463	Syaa.g_00112	Syak.g_00792
OG0002464	Syaa.g_00338	Syak.g_02240
OG0002466	Syaa.g_00645	Syak.g_02338
OG0002467	Syaa.g_00927	Syak.g_02717
OG0002468	Syaa.g_00958	Syak.g_00679
OG0002469	Syaa.g_00980	Syak.g_00817
OG0002470	Syaa.g_01037	Syak.g_00279
OG0002471	Syaa.g_01474	Syak.g_00252
OG0002472	Syaa.g_01511	Syak.g_00152
OG0002473	Syaa.g_02494	Syak.g_02085
OG0002496	Syaa.g_02096	Syak.g_01397
OG0002519	Syaa.g_00155	Syak.g_01567
OG0002520	Syaa.g_00537	Syak.g_02403
OG0002521	Syaa.g_00565	Syak.g_02428
OG0002522	Syaa.g_00630	Syak.g_02484
OG0002523	Syaa.g_00924	Syak.g_00236
OG0002524	Syaa.g_01436	Syak.g_00982
OG0002526	Syaa.g_01462	Syak.g_00256
OG0002527	Syaa.g_01484	Syak.g_00222
OG0002528	Syaa.g_01486	Syak.g_00220
OG0002529	Syaa.g_01508	Syak.g_00187
OG0002532	Syaa.g_01582	Syak.g_00232
OG0002533	Syaa.g_01956	Syak.g_02662
OG0002534	Syaa.g_02193	Syak.g_01256
OG0002535	Syaa.g_02196	Syak.g_01259
OG0002536	Syaa.g_02214	Syak.g_01272
OG0002537	Syaa.g_02515	Syak.g_00051
OG0002538	Syaa.g_02533	Syak.g_02044
OG0002539	Syaa.g_02606	Syak.g_01927
OG0002540	Syaa.g_02685	Syak.g_01858
OG0002569	Syaa.g_02095	Syak.g_01398
OG0002570	Syaa.g_02093	Syak.g_01400
OG0002591	Syaa.g_01536	Syak.g_00217
OG0002594	Syaa.g_00413	Syak.g_00319
OG0002595	Syaa.g_00926	Syak.g_02718
OG0002597	Syaa.g_01431	Syak.g_02376
OG0002598	Syaa.g_01432	Syak.g_00099
OG0002599	Syaa.g_01450	Syak.g_00396
OG0002600	Syaa.g_01483	Syak.g_00166
OG0002601	Syaa.g_01485	Syak.g_00221
OG0002602	Syaa.g_01528	Syak.g_00247
OG0002606	Syaa.g_02686	Syak.g_01857
OG0002641	Syaa.g_02097	Syak.g_01396
OG0002642	Syaa.g_02094	Syak.g_01399
OG0002665	Syaa.g_01461, Syaa.g_01183	Syak.g_01664
OG0002671	Syaa.g_00545, Syaa.g_00544	Syak.g_02410
OG0002672	Syaa.g_01038	Syak.g_00290
OG0002673	Syaa.g_01490	Syak.g_00069
OG0002674	Syaa.g_02232	Syak.g_01289
OG0002676	Syaa.g_02722	Syak.g_01831
OG0002709	Syaa.g_00946	Syak.g_02265
OG0002716	Syaa.g_00308	Syak.g_01412
OG0002721	Syaa.g_00813	Syak.g_00110
OG0002731	Syaa.g_02655	Syak.g_02036
OG0002734	Syaa.g_00689, Syaa.g_00091	Syak.g_01693
OG0002736	Syaa.g_00513	Syak.g_01708
OG0002737	Syaa.g_00674	Syak.g_02367
OG0002741	Syaa.g_01164	Syak.g_00080
OG0002743	Syaa.g_01383	Syak.g_00530
OG0002745	Syaa.g_01594	Syak.g_00996
OG0002747	Syaa.g_01657	Syak.g_00013
OG0002748	Syaa.g_01877	Syak.g_00958
OG0002750	Syaa.g_01972	Syak.g_02648, Syak.g_02649
OG0002785	Syaa.g_01235	Syak.g_02518
OG0002787	Syaa.g_01554	Syak.g_00301
OG0002788	Syaa.g_01553	Syak.g_00302
OG0002789	Syaa.g_01552	Syak.g_00303
OG0002790	Syaa.g_01551	Syak.g_00304
OG0002791	Syaa.g_01550	Syak.g_00305
OG0002792	Syaa.g_01549	Syak.g_00306
OG0002793	Syaa.g_01548	Syak.g_00307
OG0002855	Syaa.g_01398	Syak.g_00543
OG0002857	Syaa.g_01476	Syak.g_02594
OG0002860	Syaa.g_01692	Syak.g_02293
OG0002861	Syaa.g_01865	Syak.g_01168
OG0002892	Syaa.g_01547	Syak.g_00308
OG0002899	Syaa.g_01824	Syak.g_01100
OG0002953	Syaa.g_00580	Syak.g_00118
OG0002966	Syaa.g_01510	Syak.g_00161
OG0002968	Syaa.g_01530	Syak.g_02515
OG0002975	Syaa.g_02130	Syak.g_00318
OG0002976	Syaa.g_02134	Syak.g_01202
OG0003093	Syaa.g_00388	Syak.g_02268
OG0003104	Syaa.g_02610, Syaa.g_00811	Syak.g_01695
OG0003109	Syaa.g_01482	Syak.g_00297
OG0003110	Syaa.g_01507	Syak.g_00188
OG0003111	Syaa.g_01527	Syak.g_00215
OG0003119	Syaa.g_01677	Syak.g_02759
OG0003255	Syaa.g_00105	Syak.g_01095
OG0003262	Syaa.g_00515	Syak.g_01604
OG0003267	Syaa.g_00915	Syak.g_00696
OG0003276	Syaa.g_01710	Syak.g_00407
OG0003405	Syaa.g_00464	Syak.g_01980
OG0003514	Syaa.g_00422	Syak.g_01114
OG0003522	Syaa.g_01504	Syak.g_00184
OG0003523	Syaa.g_01509	Syak.g_00201
OG0003524	Syaa.g_01522	Syak.g_00454
OG0003530	Syaa.g_02648	Syak.g_01899
OG0003840	Syaa.g_00973	Syak.g_00112
OG0003856	Syaa.g_01871	Syak.g_00968
OG0003857	Syaa.g_01962	Syak.g_00242
OG0004275	Syaa.g_02635	Syak.g_01956
OG0004300	Syaa.g_00373	Syak.g_02537
OG0004311	Syaa.g_01472	Syak.g_00708
OG0004314	Syaa.g_01546	Syak.g_00309
OG0004315	Syaa.g_01675	Syak.g_02765
OG0004316	Syaa.g_01690	Syak.g_02745
OG0004984	Syaa.g_01048	Syak.g_02030
OG0005731	Syaa.g_00113	Syak.g_01665
OG0005761	Syaa.g_02509	Syak.g_01718
OG0005762	Syaa.g_02510	Syak.g_01606
