Orthogroup	Syaa	Syad
OG0001863	Syaa.g_02028	Syad.g_00928
OG0001864	Syaa.g_01969	Syad.g_00991
OG0001865	Syaa.g_01901	Syad.g_01067
OG0001866	Syaa.g_01878	Syad.g_01098
OG0001867	Syaa.g_01681	Syad.g_02200
OG0001868	Syaa.g_00732	Syad.g_02409
OG0001869	Syaa.g_00764	Syad.g_01147
OG0001870	Syaa.g_00773	Syad.g_01155
OG0001871	Syaa.g_00778	Syad.g_01160
OG0001872	Syaa.g_00970	Syad.g_01451
OG0001873	Syaa.g_01023	Syad.g_01514
OG0001874	Syaa.g_01026	Syad.g_01517
OG0001877	Syaa.g_00908	Syad.g_01342
OG0001878	Syaa.g_01310	Syad.g_01698
OG0001879	Syaa.g_01316	Syad.g_01706
OG0001880	Syaa.g_01352	Syad.g_01746
OG0001881	Syaa.g_01354	Syad.g_01754
OG0001882	Syaa.g_01379	Syad.g_01778
OG0001883	Syaa.g_01384	Syad.g_01782
OG0001884	Syaa.g_01393	Syad.g_01790
OG0001885	Syaa.g_01407	Syad.g_01647
OG0001886	Syaa.g_01411	Syad.g_01643
OG0001887	Syaa.g_01103	Syad.g_01637
OG0001888	Syaa.g_01131	Syad.g_01913
OG0001889	Syaa.g_01186	Syad.g_01873
OG0001890	Syaa.g_00825	Syad.g_01220
OG0001891	Syaa.g_00821	Syad.g_01207
OG0001892	Syaa.g_00809	Syad.g_01193
OG0001893	Syaa.g_01654	Syad.g_02170
OG0001894	Syaa.g_01634, Syaa.g_01635	Syad.g_02153
OG0001895	Syaa.g_01756	Syad.g_02253
OG0001896	Syaa.g_00697	Syad.g_02457
OG0001897	Syaa.g_02172	Syad.g_00771
OG0001898	Syaa.g_02188	Syad.g_00755
OG0001899	Syaa.g_02261	Syad.g_00682
OG0001900	Syaa.g_00287	Syad.g_00547
OG0001901	Syaa.g_00286	Syad.g_00546
OG0001902	Syaa.g_00255	Syad.g_00516
OG0001903	Syaa.g_00246	Syad.g_00506
OG0001904	Syaa.g_00173	Syad.g_00433
OG0001905	Syaa.g_00161	Syad.g_00420
OG0001906	Syaa.g_02421	Syad.g_02847
OG0001907	Syaa.g_02441	Syad.g_02868
OG0001908	Syaa.g_02492	Syad.g_02917
OG0001909	Syaa.g_02503	Syad.g_02929
OG0001910	Syaa.g_02555	Syad.g_02980
OG0001912	Syaa.g_02602	Syad.g_00001
OG0001913	Syaa.g_02604	Syad.g_00003
OG0001914	Syaa.g_01033	Syad.g_01532
OG0001915	Syaa.g_02750	Syad.g_00153
OG0001916	Syaa.g_02034	Syad.g_00921
OG0001917	Syaa.g_01296	Syad.g_01684
OG0001918	Syaa.g_01473	Syad.g_02046
OG0001918	Syaa.g_02702	Syad.g_00117
OG0001924	Syaa.g_01671	Syad.g_02188
OG0001925	Syaa.g_01672	Syad.g_02189
OG0001926	Syaa.g_01673	Syad.g_02190
OG0001927	Syaa.g_01674	Syad.g_02191
OG0001929	Syaa.g_00070	Syad.g_00230
OG0001930	Syaa.g_00633	Syad.g_02523
OG0001931	Syaa.g_00632	Syad.g_02524
OG0001933	Syaa.g_02383	Syad.g_02804
OG0001934	Syaa.g_02368	Syad.g_02789
OG0001935	Syaa.g_00346	Syad.g_02736
OG0001936	Syaa.g_01533	Syad.g_02103
OG0001937	Syaa.g_00591	Syad.g_02576
OG0001939	Syaa.g_00912	Syad.g_01363, Syad.g_01362
OG0001940	Syaa.g_01914	Syad.g_01054
OG0001941	Syaa.g_00727	Syad.g_02414
OG0001943	Syaa.g_01465	Syad.g_02034
OG0001944	Syaa.g_01433	Syad.g_01981
OG0001946	Syaa.g_00907	Syad.g_01341
OG0001947	Syaa.g_00859	Syad.g_01272
OG0001948	Syaa.g_01325	Syad.g_01714
OG0001949	Syaa.g_01344	Syad.g_01734
OG0001950	Syaa.g_01346	Syad.g_01736
OG0001951	Syaa.g_01355	Syad.g_01755
OG0001952	Syaa.g_01380	Syad.g_01779
OG0001953	Syaa.g_01381	Syad.g_01780
OG0001954	Syaa.g_01438	Syad.g_01991
OG0001957	Syaa.g_01649	Syad.g_02165
OG0001958	Syaa.g_01062	Syad.g_01575
OG0001959	Syaa.g_01047	Syad.g_00304, Syad.g_00305
OG0001960	Syaa.g_01836	Syad.g_02348
OG0001961	Syaa.g_01847	Syad.g_02358
OG0001964	Syaa.g_02335	Syad.g_00606
OG0001965	Syaa.g_01602	Syad.g_02126
OG0001966	Syaa.g_00292	Syad.g_00553
OG0001967	Syaa.g_00290	Syad.g_00551
OG0001968	Syaa.g_00289	Syad.g_00550
OG0001969	Syaa.g_00224	Syad.g_00482
OG0001970	Syaa.g_02423	Syad.g_02849
OG0001971	Syaa.g_02501	Syad.g_02927
OG0001972	Syaa.g_02567	Syad.g_03000
OG0001975	Syaa.g_01032	Syad.g_01531
OG0001976	Syaa.g_01034	Syad.g_01533
OG0001979	Syaa.g_00911	Syad.g_01361
OG0001980	Syaa.g_02192	Syad.g_00751
OG0001993	Syaa.g_01669	Syad.g_02186
OG0001994	Syaa.g_01670	Syad.g_02187
OG0001995	Syaa.g_00925	Syad.g_01377
OG0001997	Syaa.g_02356	Syad.g_02778
OG0001999	Syaa.g_00675	Syad.g_02484
OG0002000	Syaa.g_02004	Syad.g_00951
OG0002001	Syaa.g_02453	Syad.g_02753
OG0002002	Syaa.g_00971	Syad.g_01452
OG0002005	Syaa.g_01873	Syad.g_01105, Syad.g_01106
OG0002006	Syaa.g_00858	Syad.g_01259
OG0002007	Syaa.g_00857	Syad.g_01258
OG0002008	Syaa.g_01312	Syad.g_01700
OG0002009	Syaa.g_01114	Syad.g_01933
OG0002010	Syaa.g_01804	Syad.g_02309
OG0002011	Syaa.g_02141	Syad.g_01964
OG0002012	Syaa.g_01427	Syad.g_01387
OG0002014	Syaa.g_00187	Syad.g_00442, Syad.g_02622
OG0002015	Syaa.g_00182	Syad.g_00443
OG0002016	Syaa.g_02551	Syad.g_02973
OG0002017	Syaa.g_02656	Syad.g_00070
OG0002019	Syaa.g_01419	Syad.g_01962
OG0002020	Syaa.g_02704	Syad.g_00120
OG0002021	Syaa.g_02703	Syad.g_00118
OG0002022	Syaa.g_02700	Syad.g_00115
OG0002023	Syaa.g_02699	Syad.g_00114
OG0002024	Syaa.g_02692	Syad.g_00108
OG0002038	Syaa.g_00779	Syad.g_01161
OG0002040	Syaa.g_00793	Syad.g_01177
OG0002044	Syaa.g_00842	Syad.g_01245
OG0002045	Syaa.g_01850	Syad.g_02362
OG0002048	Syaa.g_02228	Syad.g_00714
OG0002049	Syaa.g_02325	Syad.g_00631
OG0002050	Syaa.g_00281	Syad.g_00540
OG0002051	Syaa.g_02489	Syad.g_02914
OG0002054	Syaa.g_02691	Syad.g_00107
OG0002055	Syaa.g_02695	Syad.g_00110
OG0002056	Syaa.g_00245	Syad.g_00505
OG0002106	Syaa.g_02085	Syad.g_01217
OG0002107	Syaa.g_01544	Syad.g_02054
OG0002112	Syaa.g_00234	Syad.g_00494
OG0002113	Syaa.g_00040	Syad.g_00200
OG0002115	Syaa.g_00561	Syad.g_02615
OG0002116	Syaa.g_00586	Syad.g_02581
OG0002117	Syaa.g_00784	Syad.g_01166
OG0002118	Syaa.g_01181, Syaa.g_01227	Syad.g_01461
OG0002119	Syaa.g_02546	Syad.g_02968
OG0002120	Syaa.g_01440	Syad.g_01994
OG0002121	Syaa.g_01513	Syad.g_02074
OG0002123	Syaa.g_01241	Syad.g_01813
OG0002124	Syaa.g_00820	Syad.g_01203
OG0002126	Syaa.g_00185	Syad.g_00445
OG0002127	Syaa.g_02440	Syad.g_02866
OG0002128	Syaa.g_01031	Syad.g_01530
OG0002129	Syaa.g_01787	Syad.g_02292
OG0002130	Syaa.g_00737	Syad.g_02403
OG0002132	Syaa.g_02696	Syad.g_00111
OG0002133	Syaa.g_02694, Syaa.g_02693	Syad.g_00109
OG0002134	Syaa.g_00139	Syad.g_00365
OG0002135	Syaa.g_00520	Syad.g_02654
OG0002136	Syaa.g_00521	Syad.g_02653
OG0002138	Syaa.g_00913	Syad.g_01364
OG0002139	Syaa.g_00956	Syad.g_01435
OG0002141	Syaa.g_01596	Syad.g_02121
OG0002142	Syaa.g_01760	Syad.g_02259
OG0002143	Syaa.g_02144	Syad.g_00790
OG0002144	Syaa.g_02319	Syad.g_00639
OG0002157	Syaa.g_00232	Syad.g_00493
OG0002158	Syaa.g_00235	Syad.g_00495
OG0002160	Syaa.g_00923	Syad.g_01375
OG0002162	Syaa.g_01921	Syad.g_01045
OG0002166	Syaa.g_00917	Syad.g_01369
OG0002168	Syaa.g_00861	Syad.g_01273
OG0002171	Syaa.g_00189	Syad.g_00448
OG0002173	Syaa.g_02544	Syad.g_02966
OG0002178	Syaa.g_02697	Syad.g_00113
OG0002179	Syaa.g_00158	Syad.g_00417
OG0002180	Syaa.g_00254	Syad.g_00515
OG0002181	Syaa.g_00284	Syad.g_00543
OG0002182	Syaa.g_00302	Syad.g_00564
OG0002183	Syaa.g_00326	Syad.g_02768
OG0002184	Syaa.g_00329	Syad.g_02765
OG0002185	Syaa.g_00336	Syad.g_02757
OG0002186	Syaa.g_00522	Syad.g_02652
OG0002187	Syaa.g_00523	Syad.g_02651
OG0002188	Syaa.g_00558	Syad.g_02618
OG0002189	Syaa.g_00559	Syad.g_02617
OG0002190	Syaa.g_00600	Syad.g_02562
OG0002191	Syaa.g_00699	Syad.g_02455
OG0002192	Syaa.g_00795	Syad.g_01180
OG0002193	Syaa.g_00929	Syad.g_01381
OG0002194	Syaa.g_00960	Syad.g_01438
OG0002195	Syaa.g_01099	Syad.g_01634
OG0002196	Syaa.g_01141	Syad.g_01903
OG0002197	Syaa.g_01322	Syad.g_01712
OG0002198	Syaa.g_01613	Syad.g_02132
OG0002199	Syaa.g_01618	Syad.g_02137
OG0002200	Syaa.g_01774	Syad.g_02276
OG0002201	Syaa.g_01880	Syad.g_01094
OG0002202	Syaa.g_01881	Syad.g_01093
OG0002203	Syaa.g_01882	Syad.g_01092
OG0002204	Syaa.g_01899	Syad.g_01069
OG0002205	Syaa.g_01916	Syad.g_01050
OG0002206	Syaa.g_01930	Syad.g_01036
OG0002207	Syaa.g_01940	Syad.g_01026
OG0002208	Syaa.g_02056	Syad.g_00895
OG0002209	Syaa.g_02174	Syad.g_00769
OG0002210	Syaa.g_02220	Syad.g_00721
OG0002211	Syaa.g_02257	Syad.g_00686
OG0002212	Syaa.g_02579	Syad.g_03019
OG0002213	Syaa.g_02583	Syad.g_03025
OG0002214	Syaa.g_02736	Syad.g_00140
OG0002225	Syaa.g_01543	Syad.g_02053
OG0002227	Syaa.g_02611	Syad.g_00010, Syad.g_00011
OG0002230	Syaa.g_00686	Syad.g_02471
OG0002233	Syaa.g_01209	Syad.g_01832
OG0002234	Syaa.g_01574	Syad.g_02094
OG0002238	Syaa.g_01053	Syad.g_01554
OG0002242	Syaa.g_00188	Syad.g_00447
OG0002245	Syaa.g_02142	Syad.g_00792
OG0002247	Syaa.g_01923	Syad.g_01043
OG0002248	Syaa.g_00903	Syad.g_01337
OG0002250	Syaa.g_00325	Syad.g_02769
OG0002251	Syaa.g_00604	Syad.g_02556
OG0002252	Syaa.g_00680	Syad.g_02479
OG0002253	Syaa.g_00747	Syad.g_02393
OG0002254	Syaa.g_01282	Syad.g_01670
OG0002255	Syaa.g_01336	Syad.g_01726
OG0002256	Syaa.g_01426	Syad.g_01133
OG0002257	Syaa.g_01585	Syad.g_02107
OG0002258	Syaa.g_01900	Syad.g_01068
OG0002259	Syaa.g_01976	Syad.g_00981
OG0002279	Syaa.g_02382	Syad.g_02803
OG0002280	Syaa.g_01994	Syad.g_00959
OG0002281	Syaa.g_01915	Syad.g_01051
OG0002286	Syaa.g_02311	Syad.g_01499
OG0002295	Syaa.g_01275	Syad.g_02238
OG0002295	Syaa.g_00385	Syad.g_02334
OG0002296	Syaa.g_01799	Syad.g_02304
OG0002297	Syaa.g_00932	Syad.g_01385
OG0002298	Syaa.g_01340	Syad.g_01730
OG0002299	Syaa.g_01378	Syad.g_01777
OG0002300	Syaa.g_01435	Syad.g_01983
OG0002301	Syaa.g_01648	Syad.g_02589
OG0002302	Syaa.g_02071	Syad.g_00880
OG0002303	Syaa.g_02143	Syad.g_00791
OG0002304	Syaa.g_02203	Syad.g_00738
OG0002305	Syaa.g_02385	Syad.g_02806
OG0002306	Syaa.g_02698	Syad.g_00105
OG0002328	Syaa.g_02362	Syad.g_02783
OG0002331	Syaa.g_01208	Syad.g_01834
OG0002332	Syaa.g_01052	Syad.g_01553
OG0002333	Syaa.g_01054	Syad.g_01555
OG0002334	Syaa.g_01766	Syad.g_02268
OG0002336	Syaa.g_01840	Syad.g_02350
OG0002338	Syaa.g_00184	Syad.g_00441
OG0002339	Syaa.g_00169	Syad.g_00429
OG0002347	Syaa.g_00512	Syad.g_02656
OG0002350	Syaa.g_02190	Syad.g_00753
OG0002351	Syaa.g_00225	Syad.g_00483
OG0002352	Syaa.g_00781	Syad.g_01162
OG0002353	Syaa.g_01167	Syad.g_01876
OG0002354	Syaa.g_01356	Syad.g_01756
OG0002355	Syaa.g_01517	Syad.g_02068
OG0002356	Syaa.g_01854	Syad.g_02383
OG0002357	Syaa.g_02659	Syad.g_00073
OG0002385	Syaa.g_02312	Syad.g_01500
OG0002386	Syaa.g_01588, Syaa.g_01589	Syad.g_02111, Syad.g_02112
OG0002395	Syaa.g_00231	Syad.g_00492
OG0002400	Syaa.g_00370, Syaa.g_00417	Syad.g_01827
OG0002401	Syaa.g_00782	Syad.g_01163
OG0002402	Syaa.g_00863	Syad.g_01275
OG0002403	Syaa.g_00983	Syad.g_01463
OG0002404	Syaa.g_01255	Syad.g_00037
OG0002405	Syaa.g_01403	Syad.g_01654
OG0002407	Syaa.g_01567	Syad.g_00082
OG0002408	Syaa.g_01577	Syad.g_02098
OG0002409	Syaa.g_02652	Syad.g_00066
OG0002410	Syaa.g_02729	Syad.g_02057
OG0002416	Syaa.g_01538	Syad.g_02044
OG0002435	Syaa.g_00696	Syad.g_02458
OG0002443	Syaa.g_02537	Syad.g_01753
OG0002450	Syaa.g_02746	Syad.g_00149
OG0002458	Syaa.g_02684	Syad.g_01540
OG0002459	Syaa.g_02682	Syad.g_01538
OG0002460	Syaa.g_02681	Syad.g_01537
OG0002461	Syaa.g_01495	Syad.g_01414
OG0002462	Syaa.g_00424	Syad.g_02676
OG0002462	Syaa.g_00426	Syad.g_02674
OG0002463	Syaa.g_00112	Syad.g_00341
OG0002465	Syaa.g_02320	Syad.g_00638, Syad.g_01117
OG0002465	Syaa.g_00356	Syad.g_02726
OG0002467	Syaa.g_00927	Syad.g_01379
OG0002469	Syaa.g_00980	Syad.g_01459
OG0002470	Syaa.g_01037	Syad.g_01543
OG0002471	Syaa.g_01474	Syad.g_02048
OG0002472	Syaa.g_01511	Syad.g_00841
OG0002473	Syaa.g_02494	Syad.g_02919
OG0002488	Syaa.g_00170	Syad.g_00430
OG0002519	Syaa.g_00155	Syad.g_00413
OG0002521	Syaa.g_00565	Syad.g_02611
OG0002522	Syaa.g_00630	Syad.g_02536
OG0002523	Syaa.g_00924	Syad.g_01376
OG0002524	Syaa.g_01436	Syad.g_01984
OG0002525	Syaa.g_01444	Syad.g_02010
OG0002526	Syaa.g_01462	Syad.g_02030
OG0002529	Syaa.g_01508	Syad.g_02047
OG0002530	Syaa.g_01541	Syad.g_01853
OG0002531	Syaa.g_01542	Syad.g_02052
OG0002532	Syaa.g_01582	Syad.g_02104
OG0002533	Syaa.g_01956	Syad.g_01004
OG0002534	Syaa.g_02193	Syad.g_00747
OG0002535	Syaa.g_02196	Syad.g_00744
OG0002536	Syaa.g_02214	Syad.g_00727
OG0002538	Syaa.g_02533	Syad.g_02950
OG0002539	Syaa.g_02606	Syad.g_00006
OG0002540	Syaa.g_02685	Syad.g_01541
OG0002578	Syaa.g_01775	Syad.g_02277
OG0002591	Syaa.g_01536	Syad.g_02066
OG0002594	Syaa.g_00413	Syad.g_02159
OG0002595	Syaa.g_00926	Syad.g_01378
OG0002596	Syaa.g_01175	Syad.g_01215
OG0002597	Syaa.g_01431	Syad.g_01978
OG0002598	Syaa.g_01432	Syad.g_01979
OG0002599	Syaa.g_01450	Syad.g_02029
OG0002600	Syaa.g_01483	Syad.g_02067
OG0002603	Syaa.g_01569	Syad.g_02088
OG0002604	Syaa.g_01584	Syad.g_02106
OG0002605	Syaa.g_02191	Syad.g_00752
OG0002606	Syaa.g_02686	Syad.g_01542
OG0002671	Syaa.g_00545, Syaa.g_00544	Syad.g_02630
OG0002675	Syaa.g_02322	Syad.g_00636
OG0002708	Syaa.g_02639, Syaa.g_00948	Syad.g_00390
OG0002716	Syaa.g_00308	Syad.g_00570
OG0002721	Syaa.g_00813	Syad.g_01196
OG0002732	Syaa.g_00110, Syaa.g_00111	Syad.g_00340
OG0002733	Syaa.g_01732, Syaa.g_01731, Syaa.g_01276	Syad.g_02712
OG0002734	Syaa.g_00689	Syad.g_02466
OG0002734	Syaa.g_00091	Syad.g_00319
OG0002737	Syaa.g_00674	Syad.g_02485
OG0002738	Syaa.g_01022	Syad.g_01513
OG0002739	Syaa.g_01046	Syad.g_01742, Syad.g_02548, Syad.g_03023, Syad.g_02831
OG0002740	Syaa.g_01128	Syad.g_01141
OG0002740	Syaa.g_01988	Syad.g_00968
OG0002741	Syaa.g_01164	Syad.g_01879
OG0002742	Syaa.g_01217	Syad.g_02076
OG0002744	Syaa.g_01463	Syad.g_02032
OG0002746	Syaa.g_01607	Syad.g_02129
OG0002747	Syaa.g_01657	Syad.g_02173
OG0002748	Syaa.g_01877	Syad.g_01099
OG0002749	Syaa.g_01959	Syad.g_01001
OG0002750	Syaa.g_01972	Syad.g_00986
OG0002751	Syaa.g_01973	Syad.g_00985
OG0002752	Syaa.g_02701	Syad.g_00116
OG0002785	Syaa.g_01235	Syad.g_02531
OG0002787	Syaa.g_01554	Syad.g_02064
OG0002788	Syaa.g_01553	Syad.g_02063
OG0002789	Syaa.g_01552	Syad.g_02062
OG0002790	Syaa.g_01551	Syad.g_02061
OG0002791	Syaa.g_01550	Syad.g_02060
OG0002792	Syaa.g_01549	Syad.g_02059
OG0002793	Syaa.g_01548	Syad.g_02058
OG0002796	Syaa.g_00928	Syad.g_01380
OG0002851	Syaa.g_00898	Syad.g_01313
OG0002852	Syaa.g_01110, Syaa.g_01109	Syad.g_01951
OG0002853	Syaa.g_01206	Syad.g_01838
OG0002856	Syaa.g_01417	Syad.g_00643
OG0002858	Syaa.g_01534	Syad.g_02686
OG0002859	Syaa.g_01545	Syad.g_02055
OG0002860	Syaa.g_01692	Syad.g_02215
OG0002861	Syaa.g_01865	Syad.g_00844
OG0002862	Syaa.g_02201	Syad.g_00739
OG0002863	Syaa.g_02208	Syad.g_00748
OG0002932	Syaa.g_00109	Syad.g_00339
OG0002933	Syaa.g_00108	Syad.g_00338
OG0002943	Syaa.g_00428	Syad.g_02672
OG0002944	Syaa.g_00429	Syad.g_02671
OG0002945	Syaa.g_00430	Syad.g_02670
OG0002946	Syaa.g_00432	Syad.g_02668
OG0002947	Syaa.g_00433	Syad.g_02667
OG0002948	Syaa.g_00434	Syad.g_02666
OG0002949	Syaa.g_00435	Syad.g_02665
OG0002950	Syaa.g_00436	Syad.g_02664
OG0002954	Syaa.g_00605	Syad.g_02555
OG0002955	Syaa.g_00665	Syad.g_02474
OG0002956	Syaa.g_00683	Syad.g_02475
OG0002957	Syaa.g_00684	Syad.g_02473
OG0002958	Syaa.g_00685	Syad.g_02472
OG0002962	Syaa.g_01124	Syad.g_01914
OG0002964	Syaa.g_01205	Syad.g_01839
OG0002969	Syaa.g_01539	Syad.g_01855
OG0002970	Syaa.g_01540	Syad.g_01854
OG0002971	Syaa.g_01556	Syad.g_00125
OG0002972	Syaa.g_01699	Syad.g_02230
OG0002974	Syaa.g_01849	Syad.g_02361
OG0002975	Syaa.g_02130	Syad.g_01144
OG0002977	Syaa.g_02573	Syad.g_03004
OG0003093	Syaa.g_00388	Syad.g_02711, Syad.g_00385
OG0003099	Syaa.g_01049	Syad.g_00329, Syad.g_00330, Syad.g_00248
OG0003103	Syaa.g_02508	Syad.g_00132
OG0003105	Syaa.g_00845	Syad.g_01248
OG0003106	Syaa.g_00933	Syad.g_01389
OG0003107	Syaa.g_01212	Syad.g_00749
OG0003108	Syaa.g_01240	Syad.g_01814
OG0003110	Syaa.g_01507	Syad.g_02071
OG0003111	Syaa.g_01527	Syad.g_02080
OG0003113	Syaa.g_01555	Syad.g_02056
OG0003115	Syaa.g_01572	Syad.g_02091
OG0003116	Syaa.g_01575	Syad.g_02095
OG0003117	Syaa.g_01593	Syad.g_02118
OG0003118	Syaa.g_01595	Syad.g_02120
OG0003121	Syaa.g_01983	Syad.g_00974
OG0003208	Syaa.g_00321	Syad.g_00581
OG0003246	Syaa.g_02520, Syaa.g_02088	Syad.g_00835
OG0003255	Syaa.g_00105	Syad.g_00311
OG0003258	Syaa.g_00080	Syad.g_00892
OG0003259	Syaa.g_00393	Syad.g_01959
OG0003266	Syaa.g_00752	Syad.g_02239, Syad.g_01118
OG0003267	Syaa.g_00915	Syad.g_01367
OG0003269	Syaa.g_01215	Syad.g_01863
OG0003270	Syaa.g_01428	Syad.g_01749
OG0003271	Syaa.g_01445	Syad.g_02023
OG0003273	Syaa.g_01535	Syad.g_02082
OG0003274	Syaa.g_01592	Syad.g_02117
OG0003277	Syaa.g_01984	Syad.g_00973
OG0003515	Syaa.g_00441	Syad.g_00301
OG0003517	Syaa.g_00873	Syad.g_01285
OG0003518	Syaa.g_01115	Syad.g_00851
OG0003525	Syaa.g_01557	Syad.g_01826
OG0003528	Syaa.g_02086	Syad.g_00836
OG0003530	Syaa.g_02648	Syad.g_00062
OG0003629	Syaa.g_00320	Syad.g_00580
OG0003782	Syaa.g_02157, Syaa.g_02394	Syad.g_02815
OG0003820	Syaa.g_00808	Syad.g_01192
OG0003837	Syaa.g_00794	Syad.g_01178
OG0003841	Syaa.g_01224	Syad.g_00034
OG0003843	Syaa.g_01422	Syad.g_02244
OG0003844	Syaa.g_01430	Syad.g_01388
OG0003845	Syaa.g_01464	Syad.g_02033
OG0003846	Syaa.g_01478	Syad.g_00967
OG0003853	Syaa.g_01751	Syad.g_02685
OG0003856	Syaa.g_01871	Syad.g_00847
OG0003859	Syaa.g_02131, Syaa.g_02133	Syad.g_01143
OG0003863	Syaa.g_02321	Syad.g_00637
OG0003864	Syaa.g_02411	Syad.g_02836
OG0004299	Syaa.g_00352	Syad.g_02730
OG0004300	Syaa.g_00373	Syad.g_00388
OG0004304	Syaa.g_00687	Syad.g_02468
OG0004305	Syaa.g_00688	Syad.g_02467
OG0004306	Syaa.g_00818	Syad.g_01201
OG0004307	Syaa.g_00902	Syad.g_01336
OG0004308	Syaa.g_01045	Syad.g_03045, Syad.g_03048
OG0004309	Syaa.g_01214	Syad.g_01403
OG0005736	Syaa.g_00392	Syad.g_02696
OG0005746	Syaa.g_01253	Syad.g_01521
OG0005755	Syaa.g_01963	Syad.g_00998
