Orthogroup	Syaa	Syab
OG0001908	Syaa.g_02492	Syab.g_02605
OG0001909	Syaa.g_02503	Syab.g_02618
OG0001910	Syaa.g_02555	Syab.g_02697
OG0001912	Syaa.g_02602	Syab.g_02765
OG0001913	Syaa.g_02604	Syab.g_02769
OG0001914	Syaa.g_01033	Syab.g_01751
OG0001915	Syaa.g_02750	Syab.g_02906
OG0001917	Syaa.g_01296	Syab.g_01314
OG0001918	Syaa.g_01473	Syab.g_01466
OG0001924	Syaa.g_01671	Syab.g_01915
OG0001925	Syaa.g_01672	Syab.g_01916
OG0001926	Syaa.g_01673	Syab.g_01917
OG0001927	Syaa.g_01674	Syab.g_01918
OG0001929	Syaa.g_00070	Syab.g_00071
OG0001933	Syaa.g_02383	Syab.g_02503
OG0001934	Syaa.g_02368	Syab.g_02488
OG0001935	Syaa.g_00346	Syab.g_02441
OG0001936	Syaa.g_01533	Syab.g_01467
OG0001937	Syaa.g_00591	Syab.g_02196
OG0001939	Syaa.g_00912	Syab.g_01845
OG0001940	Syaa.g_01914	Syab.g_01981
OG0001941	Syaa.g_00727	Syab.g_00905
OG0001943	Syaa.g_01465	Syab.g_00987
OG0001944	Syaa.g_01433	Syab.g_01442
OG0001946	Syaa.g_00907	Syab.g_01178
OG0001947	Syaa.g_00859	Syab.g_01235
OG0001948	Syaa.g_01325	Syab.g_01344
OG0001949	Syaa.g_01344	Syab.g_01363
OG0001950	Syaa.g_01346	Syab.g_01365
OG0001951	Syaa.g_01355	Syab.g_01381
OG0001952	Syaa.g_01380	Syab.g_01405
OG0001953	Syaa.g_01381	Syab.g_01406
OG0001957	Syaa.g_01649	Syab.g_01888
OG0001958	Syaa.g_01062	Syab.g_01537
OG0001960	Syaa.g_01835	Syab.g_00717
OG0001961	Syaa.g_01847	Syab.g_00692
OG0001964	Syaa.g_02335	Syab.g_00383
OG0001965	Syaa.g_01602	Syab.g_02045
OG0001966	Syaa.g_00292	Syab.g_00326
OG0001967	Syaa.g_00290	Syab.g_00324
OG0001968	Syaa.g_00289	Syab.g_00323
OG0001969	Syaa.g_00224	Syab.g_00251
OG0001970	Syaa.g_02423	Syab.g_02541
OG0001971	Syaa.g_02501	Syab.g_02616
OG0001972	Syaa.g_02567	Syab.g_02710
OG0001974	Syaa.g_02587	Syab.g_02750
OG0001975	Syaa.g_01032	Syab.g_01750
OG0001976	Syaa.g_01034	Syab.g_01752
OG0001979	Syaa.g_00911	Syab.g_01161
OG0001990	Syaa.g_02721	Syab.g_02872
OG0001993	Syaa.g_01669	Syab.g_01913
OG0001994	Syaa.g_01670	Syab.g_01914
OG0001995	Syaa.g_00925	Syab.g_00345
OG0001997	Syaa.g_02356	Syab.g_02478
OG0001999	Syaa.g_00675	Syab.g_02321
OG0002000	Syaa.g_02004	Syab.g_02143
OG0002002	Syaa.g_00971	Syab.g_01057
OG0002006	Syaa.g_00858	Syab.g_01236
OG0002007	Syaa.g_00857	Syab.g_01237
OG0002008	Syaa.g_01312	Syab.g_01331
OG0002009	Syaa.g_01114	Syab.g_01603
OG0002011	Syaa.g_02141	Syab.g_00559
OG0002012	Syaa.g_01427	Syab.g_00618
OG0002013	Syaa.g_02151	Syab.g_02456
OG0002014	Syaa.g_00187	Syab.g_00221
OG0002016	Syaa.g_02551	Syab.g_02690
OG0002017	Syaa.g_02656	Syab.g_02823
OG0002020	Syaa.g_02704	Syab.g_02865
OG0002021	Syaa.g_02703	Syab.g_02863
OG0002022	Syaa.g_02700	Syab.g_02862
OG0002023	Syaa.g_02699	Syab.g_02861
OG0002024	Syaa.g_02692	Syab.g_02855
OG0002025	Syaa.g_00610	Syab.g_00195
OG0002038	Syaa.g_00779	Syab.g_00979
OG0002040	Syaa.g_00793	Syab.g_00999
OG0002044	Syaa.g_00842	Syab.g_01701
OG0002045	Syaa.g_01850	Syab.g_00672
OG0002048	Syaa.g_02228	Syab.g_00471
OG0002049	Syaa.g_02325	Syab.g_00389
OG0002050	Syaa.g_00281	Syab.g_00314
OG0002051	Syaa.g_02489	Syab.g_02602
OG0002054	Syaa.g_02691	Syab.g_02854
OG0002055	Syaa.g_02695	Syab.g_02857
OG0002056	Syaa.g_00245	Syab.g_00278
OG0002106	Syaa.g_02085	Syab.g_00956
OG0002112	Syaa.g_00234, Syaa.g_00233	Syab.g_00267
OG0002113	Syaa.g_00040	Syab.g_00038
OG0002115	Syaa.g_00561	Syab.g_02246
OG0002116	Syaa.g_00586	Syab.g_02201
OG0002117	Syaa.g_00784	Syab.g_00989
OG0002118	Syaa.g_01181, Syaa.g_01227	Syab.g_01048
OG0002119	Syaa.g_02546	Syab.g_02685
OG0002121	Syaa.g_01513	Syab.g_00801
OG0002123	Syaa.g_01241	Syab.g_01271
OG0002124	Syaa.g_00820	Syab.g_01732
OG0002128	Syaa.g_01031	Syab.g_01746
OG0002129	Syaa.g_01787	Syab.g_00756
OG0002130	Syaa.g_00737	Syab.g_00917
OG0002132	Syaa.g_02696	Syab.g_02858
OG0002133	Syaa.g_02694, Syaa.g_02693	Syab.g_02856
OG0002134	Syaa.g_00139	Syab.g_00130
OG0002135	Syaa.g_00520	Syab.g_02304
OG0002136	Syaa.g_00521	Syab.g_02303
OG0002138	Syaa.g_00913	Syab.g_01824
OG0002139	Syaa.g_00956	Syab.g_01142
OG0002140	Syaa.g_01503	Syab.g_01622
OG0002141	Syaa.g_01596	Syab.g_01739
OG0002142	Syaa.g_01760	Syab.g_00803
OG0002143	Syaa.g_02144	Syab.g_00556
OG0002144	Syaa.g_02319	Syab.g_00394
OG0002157	Syaa.g_00232	Syab.g_00266
OG0002158	Syaa.g_00235	Syab.g_00268
OG0002162	Syaa.g_01921	Syab.g_01987
OG0002166	Syaa.g_00917	Syab.g_01169
OG0002168	Syaa.g_00861	Syab.g_01234
OG0002170	Syaa.g_02186	Syab.g_00520
OG0002173	Syaa.g_02544	Syab.g_02683
OG0002178	Syaa.g_02697	Syab.g_02860
OG0002179	Syaa.g_00158	Syab.g_00203
OG0002180	Syaa.g_00254	Syab.g_00287
OG0002181	Syaa.g_00284	Syab.g_00317
OG0002182	Syaa.g_00302	Syab.g_00339
OG0002183	Syaa.g_00326	Syab.g_02466
OG0002184	Syaa.g_00329	Syab.g_02463
OG0002185	Syaa.g_00336	Syab.g_02452
OG0002186	Syaa.g_00522	Syab.g_02302
OG0002187	Syaa.g_00523	Syab.g_02300
OG0002188	Syaa.g_00558	Syab.g_02249
OG0002189	Syaa.g_00559	Syab.g_02248
OG0002190	Syaa.g_00600	Syab.g_02187
OG0002191	Syaa.g_00699	Syab.g_00577
OG0002192	Syaa.g_00795	Syab.g_01000
OG0002193	Syaa.g_00929	Syab.g_01165
OG0002194	Syaa.g_00960	Syab.g_01146
OG0002195	Syaa.g_01099	Syab.g_01621
OG0002196	Syaa.g_01141	Syab.g_01575
OG0002197	Syaa.g_01322	Syab.g_01342
OG0002198	Syaa.g_01613	Syab.g_01851
OG0002199	Syaa.g_01618	Syab.g_01855
OG0002200	Syaa.g_01774	Syab.g_00775
OG0002201	Syaa.g_01880	Syab.g_01942
OG0002202	Syaa.g_01881	Syab.g_01943
OG0002203	Syaa.g_01882	Syab.g_01944
OG0002204	Syaa.g_01899	Syab.g_01963
OG0002205	Syaa.g_01916	Syab.g_01982
OG0002207	Syaa.g_01940	Syab.g_02002
OG0002208	Syaa.g_02056	Syab.g_02090
OG0002209	Syaa.g_02174	Syab.g_00530
OG0002210	Syaa.g_02220	Syab.g_00479
OG0002211	Syaa.g_02257	Syab.g_00438
OG0002212	Syaa.g_02579	Syab.g_02739
OG0002213	Syaa.g_02583	Syab.g_02744
OG0002214	Syaa.g_02736	Syab.g_02887
OG0002233	Syaa.g_01209	Syab.g_02359
OG0002234	Syaa.g_01574	Syab.g_00633
OG0002237	Syaa.g_01641	Syab.g_01880
OG0002238	Syaa.g_01053	Syab.g_01469
OG0002245	Syaa.g_02142	Syab.g_00558
OG0002248	Syaa.g_00903	Syab.g_01182
OG0002250	Syaa.g_00325	Syab.g_02467
OG0002251	Syaa.g_00604	Syab.g_02184
OG0002253	Syaa.g_00747	Syab.g_00927
OG0002254	Syaa.g_01282	Syab.g_01299
OG0002255	Syaa.g_01336	Syab.g_01356
OG0002256	Syaa.g_01426	Syab.g_01882
OG0002257	Syaa.g_01585	Syab.g_01811
OG0002258	Syaa.g_01900	Syab.g_01964
OG0002259	Syaa.g_01976	Syab.g_02037
OG0002279	Syaa.g_02382	Syab.g_02502
OG0002292	Syaa.g_02517	Syab.g_02627
OG0002296	Syaa.g_01799	Syab.g_00744
OG0002297	Syaa.g_00932	Syab.g_00764
OG0002298	Syaa.g_01340	Syab.g_01360
OG0002299	Syaa.g_01378	Syab.g_01403
OG0002301	Syaa.g_01648	Syab.g_00874
OG0002302	Syaa.g_02071	Syab.g_02075
OG0002303	Syaa.g_02143	Syab.g_00557
OG0002304	Syaa.g_02203	Syab.g_02206
OG0002305	Syaa.g_02385	Syab.g_02505
OG0002306	Syaa.g_02698	Syab.g_00951
OG0002331	Syaa.g_01208	Syab.g_00880
OG0002332	Syaa.g_01052	Syab.g_01468
OG0002333	Syaa.g_01054	Syab.g_01470
OG0002334	Syaa.g_01766	Syab.g_00789
OG0002337	Syaa.g_00269	Syab.g_00302
OG0002347	Syaa.g_00512	Syab.g_02312
OG0002350	Syaa.g_02190	Syab.g_00512
OG0002351	Syaa.g_00225	Syab.g_00252
OG0002352	Syaa.g_00781	Syab.g_00982
OG0002353	Syaa.g_01167	Syab.g_01285
OG0002354	Syaa.g_01356	Syab.g_01382
OG0002355	Syaa.g_01517	Syab.g_01780
OG0002356	Syaa.g_01854	Syab.g_00644
OG0002395	Syaa.g_00231	Syab.g_00265
OG0002400	Syaa.g_00370, Syaa.g_00417	Syab.g_02053
OG0002401	Syaa.g_00782	Syab.g_00983
OG0002402	Syaa.g_00863	Syab.g_01232
OG0002403	Syaa.g_00983	Syab.g_01046
OG0002405	Syaa.g_01403	Syab.g_01426
OG0002406	Syaa.g_01558	Syab.g_01459
OG0002407	Syaa.g_01567	Syab.g_00996
OG0002408	Syaa.g_01577	Syab.g_01784
OG0002425	Syaa.g_00466	Syab.g_00186
OG0002443	Syaa.g_02537	Syab.g_02673
OG0002450	Syaa.g_02746	Syab.g_02901
OG0002452	Syaa.g_02707	Syab.g_02868
OG0002461	Syaa.g_01495	Syab.g_00622
OG0002463	Syaa.g_00112	Syab.g_01680
OG0002464	Syaa.g_00338	Syab.g_02449
OG0002466	Syaa.g_00645	Syab.g_02343
OG0002467	Syaa.g_00927	Syab.g_01965
OG0002468	Syaa.g_00958	Syab.g_01144
OG0002470	Syaa.g_01037	Syab.g_01461
OG0002471	Syaa.g_01474	Syab.g_01760
OG0002472	Syaa.g_01511	Syab.g_00863
OG0002473	Syaa.g_02494	Syab.g_02609
OG0002488	Syaa.g_00170	Syab.g_00829
OG0002490	Syaa.g_00468	Syab.g_00176, Syab.g_01118
OG0002507	Syaa.g_00939	Syab.g_02421
OG0002520	Syaa.g_00537	Syab.g_02286
OG0002521	Syaa.g_00565	Syab.g_02242
OG0002522	Syaa.g_00630	Syab.g_02166
OG0002523	Syaa.g_00924	Syab.g_02047
OG0002524	Syaa.g_01436	Syab.g_00825
OG0002527	Syaa.g_01484	Syab.g_01797
OG0002528	Syaa.g_01486	Syab.g_01799
OG0002529	Syaa.g_01508	Syab.g_01770
OG0002531	Syaa.g_01542	Syab.g_01521
OG0002532	Syaa.g_01582	Syab.g_01795
OG0002533	Syaa.g_01956	Syab.g_02021
OG0002534	Syaa.g_02193	Syab.g_00507
OG0002535	Syaa.g_02196	Syab.g_00504
OG0002536	Syaa.g_02214	Syab.g_00485
OG0002537	Syaa.g_02515	Syab.g_02624
OG0002538	Syaa.g_02533	Syab.g_02640
OG0002539	Syaa.g_02606	Syab.g_02772
OG0002594	Syaa.g_00413	Syab.g_02416
OG0002595	Syaa.g_00926	Syab.g_01833
OG0002596	Syaa.g_01175	Syab.g_02054
OG0002597	Syaa.g_01431	Syab.g_02314
OG0002598	Syaa.g_01432	Syab.g_01814
OG0002599	Syaa.g_01450	Syab.g_01602
OG0002600	Syaa.g_01483	Syab.g_02157
OG0002601	Syaa.g_01485	Syab.g_01798
OG0002602	Syaa.g_01528	Syab.g_01763
OG0002603	Syaa.g_01569	Syab.g_01771
OG0002604	Syaa.g_01584	Syab.g_01810
OG0002605	Syaa.g_02191	Syab.g_00511
OG0002671	Syaa.g_00545, Syaa.g_00544	Syab.g_02264
OG0002672	Syaa.g_01038	Syab.g_00865
OG0002673	Syaa.g_01490	Syab.g_02050
OG0002676	Syaa.g_02722	Syab.g_02805, Syab.g_02873
OG0002695	Syaa.g_00478	Syab.g_00184
OG0002738	Syaa.g_01022	Syab.g_01015
OG0002741	Syaa.g_01164	Syab.g_01840
OG0002745	Syaa.g_01594	Syab.g_01478
OG0002746	Syaa.g_01607	Syab.g_00691
OG0002751	Syaa.g_01973	Syab.g_02034
OG0002794	Syaa.g_00484	Syab.g_00168
OG0002808	Syaa.g_00044	Syab.g_00043
OG0002849	Syaa.g_00509	Syab.g_00165, Syab.g_00164
OG0002851	Syaa.g_00898	Syab.g_01186
OG0002857	Syaa.g_01476	Syab.g_02116
OG0002858	Syaa.g_01534	Syab.g_01446
OG0002861	Syaa.g_01865	Syab.g_00761
OG0002862	Syaa.g_02201	Syab.g_00500
OG0002863	Syaa.g_02208	Syab.g_02210
OG0002908	Syaa.g_02711	Syab.g_01507
OG0002959	Syaa.g_00856	Syab.g_01775
OG0002960	Syaa.g_00937, Syaa.g_01269	Syab.g_02062
OG0002965	Syaa.g_01405	Syab.g_00643
OG0002966	Syaa.g_01510	Syab.g_00722
OG0002967	Syaa.g_01512	Syab.g_00634
OG0002968	Syaa.g_01530	Syab.g_01033
OG0002972	Syaa.g_01699	Syab.g_01655
OG0002973	Syaa.g_01745	Syab.g_02057
OG0002976	Syaa.g_02134	Syab.g_02379
OG0003042	Syaa.g_02710	Syab.g_01506
OG0003101	Syaa.g_00615, Syaa.g_00510	Syab.g_00166
OG0003102	Syaa.g_00514	Syab.g_00231
OG0003109	Syaa.g_01482	Syab.g_01767
OG0003111	Syaa.g_01527	Syab.g_00838
OG0003114	Syaa.g_01562	Syab.g_01786
OG0003120	Syaa.g_01870	Syab.g_00796
OG0003122	Syaa.g_02083	Syab.g_00869
OG0003191	Syaa.g_02712	Syab.g_01508
OG0003278	Syaa.g_02084	Syab.g_00866
OG0003524	Syaa.g_01522	Syab.g_02223
OG0003527	Syaa.g_02081	Syab.g_02048
OG0003852	Syaa.g_01697	Syab.g_01238
OG0003862	Syaa.g_02305	Syab.g_02278
OG0004321	Syaa.g_02709	Syab.g_01513
