Orthogroup	Syaa	Syam
OG0001881	Syaa.g_01354	Syam.g_01127
OG0001882	Syaa.g_01379	Syam.g_01103
OG0001883	Syaa.g_01384	Syam.g_01099
OG0001884	Syaa.g_01393	Syam.g_01090
OG0001885	Syaa.g_01407	Syam.g_01073
OG0001886	Syaa.g_01411	Syam.g_01069
OG0001887	Syaa.g_01103	Syam.g_01341
OG0001888	Syaa.g_01131	Syam.g_01313
OG0001889	Syaa.g_01186	Syam.g_01275
OG0001890	Syaa.g_00825	Syam.g_00724
OG0001891	Syaa.g_00821	Syam.g_00720
OG0001892	Syaa.g_00809	Syam.g_01756
OG0001895	Syaa.g_01756	Syam.g_01594
OG0001896	Syaa.g_00697	Syam.g_01861
OG0001898	Syaa.g_02188	Syam.g_00435
OG0001899	Syaa.g_02261	Syam.g_00358
OG0001900	Syaa.g_00287	Syam.g_00255
OG0001901	Syaa.g_00286	Syam.g_00254
OG0001902	Syaa.g_00255	Syam.g_00223
OG0001903	Syaa.g_00246	Syam.g_00214
OG0001904	Syaa.g_00173	Syam.g_00160
OG0001905	Syaa.g_00161	Syam.g_00152
OG0001906	Syaa.g_02421	Syam.g_02162
OG0001907	Syaa.g_02441	Syam.g_02180
OG0001908	Syaa.g_02492	Syam.g_02231
OG0001909	Syaa.g_02503	Syam.g_02242
OG0001910	Syaa.g_02555	Syam.g_02277
OG0001912	Syaa.g_02602	Syam.g_02321
OG0001913	Syaa.g_02604	Syam.g_02323
OG0001914	Syaa.g_01033	Syam.g_00920
OG0001915	Syaa.g_02750	Syam.g_02437
OG0001916	Syaa.g_02034	Syam.g_00600
OG0001917	Syaa.g_01296	Syam.g_01189
OG0001918	Syaa.g_01473	Syam.g_01017
OG0001918	Syaa.g_02702	Syam.g_02401
OG0001928	Syaa.g_01727	Syam.g_01544
OG0001929	Syaa.g_00070	Syam.g_00067
OG0001933	Syaa.g_02383	Syam.g_02124
OG0001934	Syaa.g_02368	Syam.g_02109
OG0001935	Syaa.g_00346	Syam.g_02069
OG0001936	Syaa.g_01533	Syam.g_00990
OG0001937	Syaa.g_00591	Syam.g_01952
OG0001940	Syaa.g_01914	Syam.g_01739
OG0001941	Syaa.g_00727	Syam.g_01838
OG0001943	Syaa.g_01465	Syam.g_00842
OG0001946	Syaa.g_00907	Syam.g_00802
OG0001948	Syaa.g_01325	Syam.g_01159
OG0001949	Syaa.g_01344	Syam.g_01139
OG0001950	Syaa.g_01346	Syam.g_01137
OG0001951	Syaa.g_01355	Syam.g_01126
OG0001952	Syaa.g_01380	Syam.g_01102
OG0001953	Syaa.g_01381	Syam.g_01101
OG0001954	Syaa.g_01438	Syam.g_01040
OG0001957	Syaa.g_01649	Syam.g_01482
OG0001958	Syaa.g_01062	Syam.g_01379
OG0001960	Syaa.g_01836	Syam.g_01664
OG0001961	Syaa.g_01847	Syam.g_01673
OG0001964	Syaa.g_02335	Syam.g_00304
OG0001965	Syaa.g_01602	Syam.g_01439
OG0001966	Syaa.g_00292	Syam.g_00260
OG0001967	Syaa.g_00290	Syam.g_00258
OG0001968	Syaa.g_00289	Syam.g_00257
OG0001969	Syaa.g_00224	Syam.g_00193
OG0001971	Syaa.g_02501	Syam.g_02240
OG0001972	Syaa.g_02567	Syam.g_02289
OG0001974	Syaa.g_02587	Syam.g_02309
OG0001975	Syaa.g_01032	Syam.g_00919
OG0001976	Syaa.g_01034	Syam.g_00921
OG0001979	Syaa.g_00911	Syam.g_00806
OG0001980	Syaa.g_02192	Syam.g_00431
OG0001990	Syaa.g_02721	Syam.g_02412
OG0001991	Syaa.g_01102	Syam.g_01389
OG0001995	Syaa.g_00925	Syam.g_00818
OG0001997	Syaa.g_02356	Syam.g_02099
OG0001999	Syaa.g_00675	Syam.g_01886
OG0002000	Syaa.g_02004	Syam.g_00629
OG0002008	Syaa.g_01312	Syam.g_01173
OG0002010	Syaa.g_01804	Syam.g_01643
OG0002012	Syaa.g_01427	Syam.g_01051
OG0002013	Syaa.g_02151	Syam.g_00487
OG0002017	Syaa.g_02656	Syam.g_02353
OG0002020	Syaa.g_02704	Syam.g_02404
OG0002021	Syaa.g_02703	Syam.g_02402
OG0002022	Syaa.g_02700	Syam.g_02399
OG0002023	Syaa.g_02699	Syam.g_02398
OG0002024	Syaa.g_02692	Syam.g_02392
OG0002044	Syaa.g_00842	Syam.g_00743
OG0002045	Syaa.g_01850	Syam.g_01676
OG0002047	Syaa.g_02152	Syam.g_00486
OG0002048	Syaa.g_02228	Syam.g_00393
OG0002049	Syaa.g_02325	Syam.g_00310
OG0002050	Syaa.g_00281	Syam.g_00249
OG0002051	Syaa.g_02489	Syam.g_02228
OG0002054	Syaa.g_02691	Syam.g_02391
OG0002055	Syaa.g_02695	Syam.g_02394
OG0002056	Syaa.g_00245	Syam.g_00213
OG0002106	Syaa.g_02085	Syam.g_00522
OG0002108	Syaa.g_02636, Syaa.g_01736, Syaa.g_01274, Syaa.g_01721, Syaa.g_00382, Syaa.g_00410, Syaa.g_01703	Syam.g_01580
OG0002108	Syaa.g_00361, Syaa.g_01709	Syam.g_02048
OG0002108	Syaa.g_00398	Syam.g_00544
OG0002112	Syaa.g_00234, Syaa.g_00233	Syam.g_00202
OG0002113	Syaa.g_00040	Syam.g_00037
OG0002115	Syaa.g_00561	Syam.g_01982
OG0002116	Syaa.g_00586	Syam.g_01957
OG0002117	Syaa.g_00784	Syam.g_01781
OG0002118	Syaa.g_01227	Syam.g_00877
OG0002120	Syaa.g_01440	Syam.g_01038
OG0002121	Syaa.g_01513	Syam.g_01393
OG0002123	Syaa.g_01241	Syam.g_01243
OG0002124	Syaa.g_00820	Syam.g_00706
OG0002128	Syaa.g_01031	Syam.g_00918
OG0002129	Syaa.g_01787	Syam.g_01626
OG0002130	Syaa.g_00737	Syam.g_01828
OG0002132	Syaa.g_02696	Syam.g_02395
OG0002133	Syaa.g_02694, Syaa.g_02693	Syam.g_02393
OG0002134	Syaa.g_00139	Syam.g_00132
OG0002135	Syaa.g_00520	Syam.g_02018
OG0002136	Syaa.g_00521	Syam.g_02017
OG0002138	Syaa.g_00913	Syam.g_00807
OG0002139	Syaa.g_00956	Syam.g_00852
OG0002140	Syaa.g_01503	Syam.g_00887
OG0002141	Syaa.g_01596	Syam.g_01434
OG0002142	Syaa.g_01760	Syam.g_01599
OG0002143	Syaa.g_02144	Syam.g_00494
OG0002144	Syaa.g_02319	Syam.g_00316
OG0002157	Syaa.g_00232	Syam.g_00201
OG0002158	Syaa.g_00235	Syam.g_00203
OG0002160	Syaa.g_00923	Syam.g_00816
OG0002162	Syaa.g_01921	Syam.g_01746
OG0002169	Syaa.g_02153	Syam.g_00485
OG0002170	Syaa.g_02186	Syam.g_00453
OG0002178	Syaa.g_02697	Syam.g_02396
OG0002179	Syaa.g_00158	Syam.g_00149
OG0002180	Syaa.g_00254	Syam.g_00222
OG0002181	Syaa.g_00284	Syam.g_00252
OG0002182	Syaa.g_00302	Syam.g_00269
OG0002183	Syaa.g_00326	Syam.g_02090
OG0002184	Syaa.g_00329	Syam.g_02087
OG0002185	Syaa.g_00336	Syam.g_02079
OG0002186	Syaa.g_00522	Syam.g_02016
OG0002187	Syaa.g_00523	Syam.g_02015
OG0002188	Syaa.g_00558	Syam.g_01985
OG0002189	Syaa.g_00559	Syam.g_01984
OG0002190	Syaa.g_00600	Syam.g_01939
OG0002192	Syaa.g_00795	Syam.g_01772
OG0002193	Syaa.g_00929	Syam.g_00821
OG0002194	Syaa.g_00960	Syam.g_00856
OG0002195	Syaa.g_01099	Syam.g_01344
OG0002196	Syaa.g_01141	Syam.g_01303
OG0002197	Syaa.g_01322	Syam.g_01163
OG0002198	Syaa.g_01613	Syam.g_01448
OG0002199	Syaa.g_01618	Syam.g_01453
OG0002200	Syaa.g_01774	Syam.g_01613
OG0002201	Syaa.g_01880	Syam.g_01705
OG0002202	Syaa.g_01881	Syam.g_01706
OG0002203	Syaa.g_01882	Syam.g_01707
OG0002204	Syaa.g_01899	Syam.g_01724
OG0002205	Syaa.g_01916	Syam.g_01741
OG0002206	Syaa.g_01930	Syam.g_00699
OG0002207	Syaa.g_01940	Syam.g_00689
OG0002208	Syaa.g_02056	Syam.g_00578
OG0002209	Syaa.g_02174	Syam.g_00465
OG0002210	Syaa.g_02220	Syam.g_00401
OG0002211	Syaa.g_02257	Syam.g_00362
OG0002212	Syaa.g_02579	Syam.g_02299
OG0002213	Syaa.g_02583	Syam.g_02304
OG0002214	Syaa.g_02736	Syam.g_02426
OG0002234	Syaa.g_01574	Syam.g_01421
OG0002237	Syaa.g_01641	Syam.g_01474
OG0002244	Syaa.g_02136	Syam.g_00974
OG0002245	Syaa.g_02142	Syam.g_00496
OG0002247	Syaa.g_01923	Syam.g_01748
OG0002248	Syaa.g_00903	Syam.g_00798
OG0002249	Syaa.g_00374, Syaa.g_01171	Syam.g_01568
OG0002250	Syaa.g_00325	Syam.g_02091
OG0002251	Syaa.g_00604	Syam.g_01936
OG0002252	Syaa.g_00680	Syam.g_01881
OG0002253	Syaa.g_00747	Syam.g_01818
OG0002254	Syaa.g_01282	Syam.g_01203
OG0002255	Syaa.g_01336	Syam.g_01147
OG0002256	Syaa.g_01426	Syam.g_01012
OG0002257	Syaa.g_01585	Syam.g_01429
OG0002258	Syaa.g_01900	Syam.g_01725
OG0002259	Syaa.g_01976	Syam.g_00655
OG0002279	Syaa.g_02382	Syam.g_02123
OG0002280	Syaa.g_01994	Syam.g_00639
OG0002281	Syaa.g_01915	Syam.g_01740
OG0002285	Syaa.g_01388	Syam.g_01095
OG0002292	Syaa.g_02517	Syam.g_02247
OG0002295	Syaa.g_01275	Syam.g_01579, Syam.g_01578
OG0002296	Syaa.g_01799	Syam.g_01638
OG0002297	Syaa.g_00932	Syam.g_00823
OG0002298	Syaa.g_01340	Syam.g_01143
OG0002299	Syaa.g_01378	Syam.g_01104
OG0002300	Syaa.g_01435	Syam.g_01043
OG0002301	Syaa.g_01648	Syam.g_01481
OG0002302	Syaa.g_02071	Syam.g_00563
OG0002303	Syaa.g_02143	Syam.g_00495
OG0002304	Syaa.g_02203	Syam.g_00422
OG0002306	Syaa.g_02698	Syam.g_02397
OG0002328	Syaa.g_02362	Syam.g_02104
OG0002334	Syaa.g_01766	Syam.g_01605
OG0002336	Syaa.g_01840	Syam.g_01666
OG0002337	Syaa.g_00269	Syam.g_00237
OG0002343	Syaa.g_00312	Syam.g_00278
OG0002347	Syaa.g_00512	Syam.g_02020
OG0002350	Syaa.g_02190	Syam.g_00433
OG0002351	Syaa.g_00225	Syam.g_00194
OG0002352	Syaa.g_00781	Syam.g_01786
OG0002353	Syaa.g_01167	Syam.g_01278
OG0002354	Syaa.g_01356	Syam.g_01125
OG0002356	Syaa.g_01854	Syam.g_01679
OG0002357	Syaa.g_02659	Syam.g_02356
OG0002395	Syaa.g_00231	Syam.g_00200
OG0002396	Syaa.g_02284	Syam.g_00335
OG0002400	Syaa.g_00370, Syaa.g_00417	Syam.g_01394
OG0002401	Syaa.g_00782	Syam.g_01785
OG0002403	Syaa.g_00983	Syam.g_00879
OG0002404	Syaa.g_01255	Syam.g_01235
OG0002405	Syaa.g_01403	Syam.g_01081
OG0002406	Syaa.g_01558	Syam.g_01402
OG0002407	Syaa.g_01567	Syam.g_00979
OG0002408	Syaa.g_01577	Syam.g_01424
OG0002409	Syaa.g_02652	Syam.g_02350
OG0002410	Syaa.g_02729	Syam.g_01410
OG0002416	Syaa.g_01538	Syam.g_01407
OG0002435	Syaa.g_00696	Syam.g_01860
OG0002452	Syaa.g_02707	Syam.g_02407
OG0002458	Syaa.g_02684	Syam.g_02384
OG0002459	Syaa.g_02682	Syam.g_02382
OG0002460	Syaa.g_02681	Syam.g_02381
OG0002461	Syaa.g_01495	Syam.g_01001
OG0002463	Syaa.g_00112	Syam.g_01161
OG0002464	Syaa.g_00338	Syam.g_02077
OG0002467	Syaa.g_00927	Syam.g_00820
OG0002468	Syaa.g_00958	Syam.g_00854
OG0002469	Syaa.g_00980	Syam.g_00875
OG0002470	Syaa.g_01037	Syam.g_00925
OG0002471	Syaa.g_01474	Syam.g_01016
OG0002472	Syaa.g_01511	Syam.g_02046, Syam.g_00952
OG0002488	Syaa.g_00170	Syam.g_00157
OG0002507	Syaa.g_00939	Syam.g_00828
OG0002520	Syaa.g_00537	Syam.g_02002
OG0002521	Syaa.g_00565	Syam.g_01978
OG0002522	Syaa.g_00630	Syam.g_01920
OG0002523	Syaa.g_00924	Syam.g_00817
OG0002524	Syaa.g_01436	Syam.g_01042
OG0002525	Syaa.g_01444	Syam.g_01033
OG0002526	Syaa.g_01462	Syam.g_01026
OG0002532	Syaa.g_01582	Syam.g_01428
OG0002533	Syaa.g_01956	Syam.g_00671
OG0002534	Syaa.g_02193	Syam.g_00430
OG0002535	Syaa.g_02196	Syam.g_00427
OG0002536	Syaa.g_02214	Syam.g_00407
OG0002538	Syaa.g_02533	Syam.g_02260
OG0002539	Syaa.g_02606	Syam.g_02325
OG0002540	Syaa.g_02685	Syam.g_02385
OG0002585	Syaa.g_02154, Syaa.g_02391	Syam.g_00483, Syam.g_02131
OG0002591	Syaa.g_01536	Syam.g_01539
OG0002594	Syaa.g_00413	Syam.g_01551
OG0002595	Syaa.g_00926	Syam.g_00819
OG0002596	Syaa.g_01175	Syam.g_01329
OG0002597	Syaa.g_01431	Syam.g_01048
OG0002598	Syaa.g_01432	Syam.g_01047
OG0002599	Syaa.g_01450	Syam.g_01027
OG0002600	Syaa.g_01483	Syam.g_01010
OG0002602	Syaa.g_01528	Syam.g_01006
OG0002603	Syaa.g_01569	Syam.g_01417
OG0002605	Syaa.g_02191	Syam.g_00432
OG0002606	Syaa.g_02686	Syam.g_02386
OG0002672	Syaa.g_01038	Syam.g_00926
OG0002673	Syaa.g_01490	Syam.g_01014
OG0002674	Syaa.g_02232	Syam.g_00389
OG0002675	Syaa.g_02322	Syam.g_00314
OG0002676	Syaa.g_02722	Syam.g_02413
OG0002721	Syaa.g_00813	Syam.g_01753
OG0002737	Syaa.g_00674	Syam.g_01887
OG0002738	Syaa.g_01022	Syam.g_00907
OG0002740	Syaa.g_01128, Syaa.g_01988	Syam.g_01684
OG0002742	Syaa.g_01217	Syam.g_01538, Syam.g_01559
OG0002744	Syaa.g_01463	Syam.g_01025
OG0002745	Syaa.g_01594	Syam.g_00524
OG0002746	Syaa.g_01607	Syam.g_01444
OG0002747	Syaa.g_01657	Syam.g_01489
OG0002748	Syaa.g_01877	Syam.g_01702
OG0002752	Syaa.g_02701	Syam.g_02400
OG0002840	Syaa.g_00379, Syaa.g_01705, Syaa.g_01740, Syaa.g_01271, Syaa.g_02632	Syam.g_00537
OG0002841	Syaa.g_01231	Syam.g_01212
OG0002848	Syaa.g_00402, Syaa.g_01226, Syaa.g_01222	Syam.g_01548
OG0002850	Syaa.g_00637, Syaa.g_00636	Syam.g_01916, Syam.g_01917
OG0002852	Syaa.g_01110, Syaa.g_01109	Syam.g_01336
OG0002853	Syaa.g_01206	Syam.g_01254
OG0002854	Syaa.g_01219	Syam.g_00541, Syam.g_00829, Syam.g_01944
OG0002856	Syaa.g_01417	Syam.g_01060
OG0002858	Syaa.g_01534	Syam.g_01395
OG0002860	Syaa.g_01692	Syam.g_00709
OG0002862	Syaa.g_02201	Syam.g_00423
OG0002863	Syaa.g_02208	Syam.g_00414
OG0002936	Syaa.g_01177	Syam.g_01206, Syam.g_01326, Syam.g_01523, Syam.g_01518
OG0002953	Syaa.g_00580	Syam.g_01963
OG0002959	Syaa.g_00856	Syam.g_01036
OG0002960	Syaa.g_00937, Syaa.g_01269	Syam.g_02030
OG0002961	Syaa.g_01027	Syam.g_00913
OG0002962	Syaa.g_01124	Syam.g_01315
OG0002963	Syaa.g_01126	Syam.g_01271
OG0002964	Syaa.g_01205	Syam.g_01255
OG0002966	Syaa.g_01510	Syam.g_00711
OG0002967	Syaa.g_01512	Syam.g_00951, Syam.g_01567
OG0002968	Syaa.g_01530	Syam.g_01574
OG0002972	Syaa.g_01699	Syam.g_00967
OG0002973	Syaa.g_01745	Syam.g_00526
OG0002974	Syaa.g_01849	Syam.g_01675
OG0002975	Syaa.g_02130	Syam.g_01552
OG0002976	Syaa.g_02134	Syam.g_01392
OG0002977	Syaa.g_02573	Syam.g_02293
OG0002978	Syaa.g_02626	Syam.g_01223
OG0003105	Syaa.g_00845	Syam.g_00748
OG0003106	Syaa.g_00933	Syam.g_00824, Syam.g_00830
OG0003107	Syaa.g_01212	Syam.g_00960
OG0003111	Syaa.g_01527	Syam.g_00992
OG0003112	Syaa.g_01532	Syam.g_00988
OG0003114	Syaa.g_01562	Syam.g_00527
OG0003115	Syaa.g_01572	Syam.g_01419
OG0003116	Syaa.g_01575	Syam.g_01422
OG0003117	Syaa.g_01593	Syam.g_01432
OG0003118	Syaa.g_01595	Syam.g_01433
OG0003119	Syaa.g_01677	Syam.g_01503
OG0003120	Syaa.g_01870	Syam.g_00521
OG0003121	Syaa.g_01983	Syam.g_00648
OG0003181	Syaa.g_00394	Syam.g_02186
OG0003203	Syaa.g_01012	Syam.g_01989
OG0003268	Syaa.g_00952	Syam.g_00832
OG0003269	Syaa.g_01215	Syam.g_00710
OG0003270	Syaa.g_01428	Syam.g_01079
OG0003272	Syaa.g_01516	Syam.g_00955
OG0003273	Syaa.g_01535	Syam.g_01398
OG0003274	Syaa.g_01592	Syam.g_01431
OG0003275	Syaa.g_01642	Syam.g_01475
OG0003277	Syaa.g_01984	Syam.g_00647
OG0003278	Syaa.g_02084	Syam.g_01517
OG0003405	Syaa.g_00464	Syam.g_00093
OG0003512	Syaa.g_00397	Syam.g_02050
OG0003512	Syaa.g_01739	Syam.g_00536
OG0003517	Syaa.g_00873	Syam.g_00769
OG0003518	Syaa.g_01115	Syam.g_00843
OG0003519	Syaa.g_01415	Syam.g_01035
OG0003520	Syaa.g_01425	Syam.g_00997
OG0003521	Syaa.g_01471	Syam.g_01941
OG0003523	Syaa.g_01509	Syam.g_00987
OG0003524	Syaa.g_01522	Syam.g_00980
OG0003525	Syaa.g_01557	Syam.g_01401
OG0003529	Syaa.g_02628	Syam.g_01563
OG0003839	Syaa.g_00954	Syam.g_00849
OG0003841	Syaa.g_01224	Syam.g_00837
OG0003844	Syaa.g_01430	Syam.g_01049
OG0003845	Syaa.g_01464	Syam.g_01024
OG0003846	Syaa.g_01478	Syam.g_01015
OG0003847	Syaa.g_01493	Syam.g_01000
OG0003848	Syaa.g_01496	Syam.g_01587
OG0003849	Syaa.g_01537	Syam.g_01404
OG0003850	Syaa.g_01566	Syam.g_01413
OG0003851	Syaa.g_01643	Syam.g_01476
OG0003853	Syaa.g_01751	Syam.g_01524
OG0003855	Syaa.g_01869	Syam.g_00812
OG0003857	Syaa.g_01962	Syam.g_00666
OG0003859	Syaa.g_02131, Syaa.g_02133	Syam.g_00713
OG0003862	Syaa.g_02305	Syam.g_00995
OG0004283	Syaa.g_01738	Syam.g_01207
OG0004313	Syaa.g_01515	Syam.g_00912
OG0004317	Syaa.g_02082	Syam.g_01221
OG0004318	Syaa.g_02198	Syam.g_00426
OG0004320	Syaa.g_02629	Syam.g_01007
OG0004977	Syaa.g_00219	Syam.g_00188
OG0004983	Syaa.g_01035	Syam.g_00923
OG0004987	Syaa.g_01521	Syam.g_01004
OG0004989	Syaa.g_02135	Syam.g_00973
