Orthogroup	Prbi	Prav
OG0001798	Prbi.g_00160	Prav.g_01743
OG0001809	Prbi.g_00804	Prav.g_00359
OG0001814	Prbi.g_00914	Prav.g_00463
OG0001815	Prbi.g_01046	Prav.g_00893
OG0001815	Prbi.g_01324	Prav.g_01379
OG0001816	Prbi.g_01093	Prav.g_00217
OG0001817	Prbi.g_01151	Prav.g_00013
OG0001818	Prbi.g_01154	Prav.g_00015
OG0001820	Prbi.g_01358	Prav.g_01404
OG0001821	Prbi.g_01368	Prav.g_01727
OG0001825	Prbi.g_01721	Prav.g_01701
OG0001826	Prbi.g_01737	Prav.g_01719
OG0001827	Prbi.g_01367	Prav.g_01726
OG0001828	Prbi.g_01309	Prav.g_01389
OG0001836	Prbi.g_01766, Prbi.g_01321	Prav.g_01887
OG0001837	Prbi.g_00367	Prav.g_01989
OG0001838	Prbi.g_00419	Prav.g_01008
OG0001840	Prbi.g_01343	Prav.g_01374
OG0001841	Prbi.g_01354	Prav.g_01402
OG0001847	Prbi.g_01700	Prav.g_01687
OG0001848	Prbi.g_01730	Prav.g_01708
OG0001859	Prbi.g_00282	Prav.g_01905
OG0001864	Prbi.g_01312	Prav.g_01876
OG0001865	Prbi.g_01316	Prav.g_00890
OG0001868	Prbi.g_01347	Prav.g_01397
OG0001870	Prbi.g_01315	Prav.g_00210
OG0001874	Prbi.g_01308	Prav.g_01728
OG0001911	Prbi.g_00809	Prav.g_01327
OG0001950	Prbi.g_01139	Prav.g_00001
OG0001953	Prbi.g_00069	Prav.g_00127
OG0001956	Prbi.g_00786	Prav.g_00341
OG0001982	Prbi.g_00385	Prav.g_00980
OG0001983	Prbi.g_01045	Prav.g_00892
OG0001985	Prbi.g_01313	Prav.g_01711
OG0002052	Prbi.g_00814	Prav.g_00367
OG0002067	Prbi.g_00159	Prav.g_01215
OG0002081	Prbi.g_01763, Prbi.g_01542	Prav.g_01748
OG0002120	Prbi.g_00837	Prav.g_00387
OG0002122	Prbi.g_01322	Prav.g_01344
OG0002174	Prbi.g_01570	Prav.g_01535
OG0002185	Prbi.g_01534	Prav.g_01329
OG0002196	Prbi.g_01736	Prav.g_01718, Prav.g_01696
OG0002197	Prbi.g_00425	Prav.g_01880
OG0002238	Prbi.g_01285, Prbi.g_01564	Prav.g_01307
OG0002240	Prbi.g_01503	Prav.g_01526
OG0002247	Prbi.g_00770	Prav.g_00944
OG0002280	Prbi.g_00065	Prav.g_01752
OG0002341	Prbi.g_00045, Prbi.g_01412	Prav.g_00209
OG0002347	Prbi.g_01488	Prav.g_01494
OG0002418	Prbi.g_01123	Prav.g_00248
OG0002522	Prbi.g_01728	Prav.g_01384
OG0002550	Prbi.g_00725	Prav.g_01319
OG0003539	Prbi.g_01513	Prav.g_01546
OG0003555	Prbi.g_00736	Prav.g_01347
OG0003559	Prbi.g_01565, Prbi.g_01284	Prav.g_01304
OG0003560	Prbi.g_01753	Prav.g_01731
OG0004295	Prbi.g_01493	Prav.g_01537
