Orthogroup	Prbi	Prbd
OG0001655	Prbi.g_00830	Prbd.g_00085
OG0001656	Prbi.g_00852	Prbd.g_00107
OG0001657	Prbi.g_00904	Prbd.g_00159
OG0001658	Prbi.g_00916	Prbd.g_00171
OG0001659	Prbi.g_00963	Prbd.g_00218
OG0001660	Prbi.g_01048	Prbd.g_00302
OG0001661	Prbi.g_01051	Prbd.g_00305
OG0001662	Prbi.g_01056	Prbd.g_00310
OG0001663	Prbi.g_01073	Prbd.g_00327
OG0001664	Prbi.g_01074	Prbd.g_00328
OG0001665	Prbi.g_01094	Prbd.g_00348
OG0001666	Prbi.g_01098	Prbd.g_00352
OG0001667	Prbi.g_01101	Prbd.g_00355
OG0001668	Prbi.g_01108	Prbd.g_00361
OG0001669	Prbi.g_01120	Prbd.g_00373
OG0001670	Prbi.g_01121	Prbd.g_00374
OG0001671	Prbi.g_01128	Prbd.g_00381
OG0001672	Prbi.g_01133	Prbd.g_00386
OG0001673	Prbi.g_01134	Prbd.g_00387
OG0001674	Prbi.g_01135	Prbd.g_00388
OG0001675	Prbi.g_01160	Prbd.g_00413
OG0001676	Prbi.g_01165	Prbd.g_00417
OG0001677	Prbi.g_01182	Prbd.g_00443
OG0001678	Prbi.g_01254	Prbd.g_00515
OG0001679	Prbi.g_01262	Prbd.g_00523
OG0001680	Prbi.g_01327	Prbd.g_01897
OG0001681	Prbi.g_01366	Prbd.g_01856
OG0001682	Prbi.g_01375	Prbd.g_01831
OG0001684	Prbi.g_01672	Prbd.g_01606
OG0001685	Prbi.g_01679	Prbd.g_01599
OG0001686	Prbi.g_01682	Prbd.g_01596
OG0001687	Prbi.g_01688	Prbd.g_01590
OG0001688	Prbi.g_01690	Prbd.g_01587
OG0001689	Prbi.g_01694	Prbd.g_01583
OG0001690	Prbi.g_01696	Prbd.g_01581
OG0001691	Prbi.g_01698	Prbd.g_01579
OG0001692	Prbi.g_01792	Prbd.g_01520
OG0001693	Prbi.g_02065	Prbd.g_01275
OG0001698	Prbi.g_00499	Prbd.g_00746
OG0001699	Prbi.g_00711	Prbd.g_00537
OG0001700	Prbi.g_00779	Prbd.g_00035
OG0001701	Prbi.g_00781	Prbd.g_00037
OG0001702	Prbi.g_00801	Prbd.g_00057
OG0001703	Prbi.g_00817	Prbd.g_00072
OG0001704	Prbi.g_01049	Prbd.g_00303
OG0001705	Prbi.g_01152	Prbd.g_00405
OG0001706	Prbi.g_01164	Prbd.g_00416
OG0001707	Prbi.g_01187	Prbd.g_00448
OG0001708	Prbi.g_01355	Prbd.g_01862
OG0001710	Prbi.g_01050	Prbd.g_00304
OG0001722	Prbi.g_00777	Prbd.g_00033
OG0001723	Prbi.g_00784	Prbd.g_00040
OG0001725	Prbi.g_00912	Prbd.g_00167
OG0001726	Prbi.g_01149	Prbd.g_00402
OG0001727	Prbi.g_01342	Prbd.g_01883
OG0001728	Prbi.g_01376	Prbd.g_01830
OG0001731	Prbi.g_01703	Prbd.g_01574
OG0001732	Prbi.g_01734	Prbd.g_01555
OG0001733	Prbi.g_00411	Prbd.g_00851
OG0001734	Prbi.g_00743	Prbd.g_00005
OG0001783	Prbi.g_00050	Prbd.g_01197
OG0001784	Prbi.g_00527	Prbd.g_00718
OG0001785	Prbi.g_00798	Prbd.g_00054
OG0001786	Prbi.g_00876	Prbd.g_00131
OG0001787	Prbi.g_01168	Prbd.g_00420
OG0001788	Prbi.g_01318, Prbi.g_01769	Prbd.g_01865
OG0001789	Prbi.g_01346	Prbd.g_01877
OG0001790	Prbi.g_01348	Prbd.g_01875
OG0001791	Prbi.g_01350	Prbd.g_01873
OG0001794	Prbi.g_01732	Prbd.g_01556
OG0001798	Prbi.g_00160	Prbd.g_00532
OG0001806	Prbi.g_00401	Prbd.g_00861
OG0001807	Prbi.g_00416	Prbd.g_00846
OG0001808	Prbi.g_00428	Prbd.g_00834
OG0001809	Prbi.g_00804	Prbd.g_00060
OG0001810	Prbi.g_00818	Prbd.g_00073
OG0001811	Prbi.g_00819	Prbd.g_00074
OG0001812	Prbi.g_00820	Prbd.g_00075
OG0001813	Prbi.g_00821	Prbd.g_00076
OG0001814	Prbi.g_00914	Prbd.g_00169
OG0001815	Prbi.g_01046	Prbd.g_00300
OG0001816	Prbi.g_01093	Prbd.g_00347
OG0001817	Prbi.g_01151	Prbd.g_00404
OG0001818	Prbi.g_01154	Prbd.g_00407
OG0001821	Prbi.g_01368	Prbd.g_01838
OG0001825	Prbi.g_01721	Prbd.g_01564
OG0001826	Prbi.g_01737	Prbd.g_01551
OG0001827	Prbi.g_01367	Prbd.g_01839
OG0001837	Prbi.g_00367	Prbd.g_00896
OG0001838	Prbi.g_00419	Prbd.g_00843
OG0001840	Prbi.g_01343	Prbd.g_01882
OG0001841	Prbi.g_01354	Prbd.g_01868
OG0001842	Prbi.g_01379	Prbd.g_01827
OG0001846	Prbi.g_01674	Prbd.g_01604
OG0001847	Prbi.g_01700	Prbd.g_01577
OG0001848	Prbi.g_01730	Prbd.g_01558
OG0001850	Prbi.g_01171	Prbd.g_00424
OG0001859	Prbi.g_00282	Prbd.g_00981
OG0001861	Prbi.g_01157	Prbd.g_00410
OG0001862	Prbi.g_01158	Prbd.g_00411
OG0001863	Prbi.g_01167	Prbd.g_00419
OG0001864	Prbi.g_01312	Prbd.g_01541
OG0001865	Prbi.g_01316	Prbd.g_01902
OG0001866	Prbi.g_01334	Prbd.g_01891
OG0001868	Prbi.g_01347	Prbd.g_01876
OG0001870	Prbi.g_01315	Prbd.g_01926
OG0001906	Prbi.g_00297	Prbd.g_00966
OG0001907	Prbi.g_01305	Prbd.g_01925, Prbd.g_01916
OG0001909	Prbi.g_01731	Prbd.g_01557
OG0001911	Prbi.g_00809	Prbd.g_00064
OG0001950	Prbi.g_01139	Prbd.g_00392
OG0001956	Prbi.g_00786	Prbd.g_00043
OG0001982	Prbi.g_00385	Prbd.g_00878
OG0001983	Prbi.g_01045	Prbd.g_00299
OG0001985	Prbi.g_01313	Prbd.g_01543
OG0001988	Prbi.g_01735	Prbd.g_01553
OG0001990	Prbi.g_00405	Prbd.g_00857
OG0001992	Prbi.g_01752	Prbd.g_01534
OG0002005	Prbi.g_01550, Prbi.g_01299	Prbd.g_01854
OG0002006	Prbi.g_01551, Prbi.g_01298	Prbd.g_01853
OG0002023	Prbi.g_01340	Prbd.g_01885
OG0002026	Prbi.g_01887	Prbd.g_00531
OG0002140	Prbi.g_01043	Prbd.g_00298
OG0002185	Prbi.g_01534	Prbd.g_01548
OG0002188	Prbi.g_01544	Prbd.g_00441
OG0002196	Prbi.g_01736	Prbd.g_01552
OG0002197	Prbi.g_00425	Prbd.g_00837
OG0002245	Prbi.g_01729	Prbd.g_01559
OG0002344	Prbi.g_01269	Prbd.g_00529
OG0002379	Prbi.g_01750	Prbd.g_01535
OG0002418	Prbi.g_01123	Prbd.g_00376
OG0002506	Prbi.g_01531	Prbd.g_00818
OG0002522	Prbi.g_01728	Prbd.g_01560
OG0002550	Prbi.g_00725	Prbd.g_00535
OG0002554	Prbi.g_00122	Prbd.g_01129
OG0003069	Prbi.g_01747	Prbd.g_01539
OG0003352	Prbi.g_01351	Prbd.g_01871
OG0003366	Prbi.g_01552, Prbi.g_01297	Prbd.g_01852
OG0003367	Prbi.g_01296, Prbi.g_01553	Prbd.g_01851
OG0003368	Prbi.g_01295, Prbi.g_01554	Prbd.g_01850
OG0003369	Prbi.g_01294, Prbi.g_01555	Prbd.g_01849
OG0003370	Prbi.g_01293, Prbi.g_01556	Prbd.g_01848
OG0003371	Prbi.g_01292, Prbi.g_01557	Prbd.g_01847
OG0003372	Prbi.g_01289, Prbi.g_01560	Prbd.g_01844
OG0003373	Prbi.g_01288, Prbi.g_01561	Prbd.g_01843
OG0003374	Prbi.g_01287, Prbi.g_01562	Prbd.g_01842
OG0003375	Prbi.g_01286, Prbi.g_01563	Prbd.g_01841
OG0003376	Prbi.g_01559, Prbi.g_01290	Prbd.g_01845
OG0003377	Prbi.g_01558, Prbi.g_01291	Prbd.g_01846
OG0003450	Prbi.g_00424	Prbd.g_00838
OG0004320	Prbi.g_00164	Prbd.g_01097
