Orthogroup	Prbi	Prae
OG0001810	Prbi.g_00818	Prae.g_00777
OG0001811	Prbi.g_00819	Prae.g_00778
OG0001812	Prbi.g_00820	Prae.g_00779
OG0001813	Prbi.g_00821	Prae.g_00780
OG0001814	Prbi.g_00914	Prae.g_00872
OG0001816	Prbi.g_01093	Prae.g_01047
OG0001817	Prbi.g_01151	Prae.g_01105
OG0001818	Prbi.g_01154	Prae.g_01108
OG0001820	Prbi.g_01358	Prae.g_01288
OG0001821	Prbi.g_01368	Prae.g_01298
OG0001825	Prbi.g_01721	Prae.g_01584
OG0001838	Prbi.g_00419	Prae.g_00392
OG0001839	Prbi.g_01339	Prae.g_01271
OG0001840	Prbi.g_01343	Prae.g_01274
OG0001841	Prbi.g_01354	Prae.g_01285
OG0001842	Prbi.g_01379	Prae.g_01316
OG0001846	Prbi.g_01674	Prae.g_01543
OG0001847	Prbi.g_01700	Prae.g_01571
OG0001848	Prbi.g_01730	Prae.g_01593
OG0001850	Prbi.g_01171	Prae.g_01126
OG0001859	Prbi.g_00282	Prae.g_00261
OG0001861	Prbi.g_01157	Prae.g_01111
OG0001862	Prbi.g_01158	Prae.g_01112
OG0001863	Prbi.g_01167	Prae.g_01120
OG0001865	Prbi.g_01316	Prae.g_01257
OG0001868	Prbi.g_01347	Prae.g_01280
OG0001870	Prbi.g_01315	Prae.g_00038
OG0001907	Prbi.g_01305	Prae.g_01608
OG0001909	Prbi.g_01731	Prae.g_01594
OG0001911	Prbi.g_00809	Prae.g_00768
OG0001950	Prbi.g_01139	Prae.g_01093
OG0001953	Prbi.g_00069	Prae.g_00062
OG0001956	Prbi.g_00786	Prae.g_00746
OG0001982	Prbi.g_00385	Prae.g_00360
OG0001983	Prbi.g_01045	Prae.g_01000
OG0002052	Prbi.g_00814	Prae.g_00773
OG0002067	Prbi.g_00159	Prae.g_00684
OG0002120	Prbi.g_00837	Prae.g_00796
OG0002122	Prbi.g_01322	Prae.g_01268
OG0002139	Prbi.g_01741	Prae.g_01598
OG0002140	Prbi.g_01043	Prae.g_00998
OG0002174	Prbi.g_01570	Prae.g_01261
OG0002178	Prbi.g_01722	Prae.g_01585
OG0002179	Prbi.g_01733	Prae.g_01595
OG0002181	Prbi.g_00429	Prae.g_00401
OG0002185	Prbi.g_01534	Prae.g_01240
OG0002197	Prbi.g_00425	Prae.g_00397
OG0002245	Prbi.g_01729	Prae.g_01591
OG0002273	Prbi.g_01414, Prbi.g_00040	Prae.g_01609
OG0002341	Prbi.g_01412	Prae.g_00055
OG0002382	Prbi.g_01481	Prae.g_01398
OG0002515	Prbi.g_01106	Prae.g_01061
OG0002516	Prbi.g_01126	Prae.g_01080
OG0002554	Prbi.g_00122	Prae.g_00114
OG0003094	Prbi.g_00041, Prbi.g_01413	Prae.g_00145
OG0003450	Prbi.g_00424	Prae.g_00396
OG0003456	Prbi.g_01411	Prae.g_01259
