Orthogroup	Prbi	Prad
OG0001787	Prbi.g_01168	Prad.g_00662
OG0001788	Prbi.g_01318, Prbi.g_01769	Prad.g_01203
OG0001789	Prbi.g_01346	Prad.g_00325
OG0001790	Prbi.g_01348	Prad.g_00327
OG0001791	Prbi.g_01350	Prad.g_00329
OG0001794	Prbi.g_01732	Prad.g_00959
OG0001806	Prbi.g_00401	Prad.g_00732
OG0001807	Prbi.g_00416	Prad.g_00710
OG0001808	Prbi.g_00428	Prad.g_00699
OG0001809	Prbi.g_00804	Prad.g_01104
OG0001810	Prbi.g_00818	Prad.g_01116
OG0001811	Prbi.g_00819	Prad.g_01117
OG0001812	Prbi.g_00820	Prad.g_01118
OG0001813	Prbi.g_00821	Prad.g_01119
OG0001814	Prbi.g_00914	Prad.g_00281
OG0001817	Prbi.g_01151	Prad.g_00645
OG0001818	Prbi.g_01154	Prad.g_00648
OG0001820	Prbi.g_01358	Prad.g_00336
OG0001821	Prbi.g_01368	Prad.g_00347
OG0001825	Prbi.g_01721	Prad.g_00386
OG0001826	Prbi.g_01737	Prad.g_00370
OG0001827	Prbi.g_01367	Prad.g_00346
OG0001837	Prbi.g_00367	Prad.g_01648
OG0001838	Prbi.g_00419	Prad.g_00704
OG0001839	Prbi.g_01339	Prad.g_00318, Prad.g_00680
OG0001840	Prbi.g_01343	Prad.g_00322
OG0001841	Prbi.g_01354	Prad.g_00332
OG0001842	Prbi.g_01379	Prad.g_00358
OG0001846	Prbi.g_01674	Prad.g_00430
OG0001847	Prbi.g_01700	Prad.g_00402
OG0001848	Prbi.g_01730	Prad.g_00381
OG0001850	Prbi.g_01171	Prad.g_01992
OG0001859	Prbi.g_00282	Prad.g_01733
OG0001861	Prbi.g_01157	Prad.g_00651
OG0001862	Prbi.g_01158	Prad.g_00652
OG0001863	Prbi.g_01167	Prad.g_00661
OG0001864	Prbi.g_01312	Prad.g_00956
OG0001865	Prbi.g_01316	Prad.g_01199
OG0001866	Prbi.g_01334	Prad.g_00313
OG0001868	Prbi.g_01347	Prad.g_00326
OG0001870	Prbi.g_01315	Prad.g_01210
OG0001877	Prbi.g_00713	Prad.g_00709
OG0001906	Prbi.g_00297	Prad.g_01718
OG0001907	Prbi.g_01305	Prad.g_01197
OG0001909	Prbi.g_01731	Prad.g_00960
OG0001953	Prbi.g_00069	Prad.g_01931
OG0001956	Prbi.g_00786	Prad.g_01086
OG0001966	Prbi.g_01882	Prad.g_01196, Prad.g_01848
OG0001982	Prbi.g_00385	Prad.g_00750
OG0001983	Prbi.g_01045	Prad.g_00153
OG0001985	Prbi.g_01313	Prad.g_00958
OG0001992	Prbi.g_01752	Prad.g_00961
OG0002023	Prbi.g_01340	Prad.g_00319
OG0002052	Prbi.g_00814	Prad.g_01112
OG0002120	Prbi.g_00837	Prad.g_01136
OG0002138	Prbi.g_00793	Prad.g_01093
OG0002139	Prbi.g_01741, Prbi.g_01547	Prad.g_00373
OG0002140	Prbi.g_01043	Prad.g_01201
OG0002179	Prbi.g_01733	Prad.g_00380
OG0002181	Prbi.g_00429	Prad.g_00698
OG0002186	Prbi.g_00906	Prad.g_00289
OG0002196	Prbi.g_01736	Prad.g_00391
OG0002254	Prbi.g_01418	Prad.g_01287
OG0002276	Prbi.g_01569	Prad.g_00548
OG0002280	Prbi.g_00042, Prbi.g_00065	Prad.g_01195
OG0002379	Prbi.g_01750	Prad.g_00963
OG0002516	Prbi.g_01126	Prad.g_00982
OG0002521	Prbi.g_01704	Prad.g_00398
OG0002529	Prbi.g_01280	Prad.g_00374
OG0002550	Prbi.g_00725	Prad.g_01290
OG0003096	Prbi.g_01568	Prad.g_00547
OG0003442	Prbi.g_01357	Prad.g_00335
