Orthogroup	Syai	Syal
OG0001980	Syai.g_00459	Syal.g_00333
OG0001990	Syai.g_02897	Syal.g_01168
OG0001993	Syai.g_01060	Syal.g_02720
OG0001994	Syai.g_01059	Syal.g_02721
OG0001995	Syai.g_01948	Syal.g_01208
OG0001997	Syai.g_02520	Syal.g_00797
OG0002000	Syai.g_00683	Syal.g_02944
OG0002002	Syai.g_01794	Syal.g_02337, Syal.g_01741
OG0002004	Syai.g_02496	Syal.g_00586
OG0002006	Syai.g_02025	Syal.g_01842
OG0002007	Syai.g_02026	Syal.g_01843
OG0002008	Syai.g_01448	Syal.g_01933
OG0002009	Syai.g_01287	Syal.g_02254
OG0002011	Syai.g_00525	Syal.g_00547
OG0002012	Syai.g_01589	Syal.g_00505
OG0002013	Syai.g_00515	Syal.g_00773
OG0002017	Syai.g_02832	Syal.g_01124
OG0002018	Syai.g_02895	Syal.g_01166
OG0002020	Syai.g_02890	Syal.g_01161
OG0002021	Syai.g_02888	Syal.g_01159
OG0002022	Syai.g_02885	Syal.g_01158
OG0002023	Syai.g_02884	Syal.g_01157
OG0002024	Syai.g_02878	Syal.g_01151
OG0002035	Syai.g_00592	Syal.g_00042
OG0002037	Syai.g_00636	Syal.g_01752
OG0002038	Syai.g_02134	Syal.g_01663
OG0002039	Syai.g_02120	Syal.g_01682
OG0002041	Syai.g_01467	Syal.g_01963
OG0002042	Syai.g_01495	Syal.g_01984
OG0002043	Syai.g_01558	Syal.g_02032
OG0002044	Syai.g_02039	Syal.g_02456
OG0002045	Syai.g_00857	Syal.g_00472
OG0002048	Syai.g_00426	Syal.g_00299
OG0002049	Syai.g_00341	Syal.g_00216
OG0002050	Syai.g_00278	Syal.g_01244
OG0002051	Syai.g_02645	Syal.g_00923
OG0002054	Syai.g_02877	Syal.g_01150
OG0002055	Syai.g_02880	Syal.g_01153
OG0002056	Syai.g_00242	Syal.g_01280
OG0002111	Syai.g_01901, Syai.g_01912, Syai.g_00576	Syal.g_02655
OG0002112	Syai.g_00231	Syal.g_01292
OG0002113	Syai.g_00040	Syal.g_00134
OG0002114	Syai.g_00979, Syai.g_00968	Syal.g_00048
OG0002115	Syai.g_02368	Syal.g_00578
OG0002116	Syai.g_02334	Syal.g_02999
OG0002117	Syai.g_02128	Syal.g_01672
OG0002118	Syai.g_01941, Syai.g_01784	Syal.g_01733
OG0002119	Syai.g_02691	Syal.g_00982
OG0002121	Syai.g_01194	Syal.g_00035
OG0002123	Syai.g_01390	Syal.g_01863
OG0002124	Syai.g_02078	Syal.g_02488
OG0002127	Syai.g_02601	Syal.g_00880
OG0002128	Syai.g_01741	Syal.g_02504
OG0002129	Syai.g_00940	Syal.g_00395
OG0002130	Syai.g_02177	Syal.g_01603
OG0002131	Syai.g_02889	Syal.g_01160
OG0002132	Syai.g_02881	Syal.g_01154
OG0002133	Syai.g_02879	Syal.g_01152
OG0002134	Syai.g_00128	Syal.g_01442
OG0002135	Syai.g_02407	Syal.g_00620
OG0002136	Syai.g_02406	Syal.g_00619
OG0002138	Syai.g_01959	Syal.g_02586
OG0002139	Syai.g_01827	Syal.g_01755
OG0002140	Syai.g_01925	Syal.g_01772
OG0002140	Syai.g_01774	Syal.g_02274
OG0002141	Syai.g_01819, Syai.g_01414	Syal.g_02693
OG0002141	Syai.g_01145	Syal.g_02496
OG0002142	Syai.g_00981	Syal.g_00037
OG0002143	Syai.g_00522	Syal.g_00550
OG0002144	Syai.g_00347	Syal.g_00221
OG0002154	Syai.g_02598	Syal.g_01438
OG0002156	Syai.g_00984	Syal.g_00058
OG0002157	Syai.g_00230	Syal.g_01293
OG0002158	Syai.g_00232	Syal.g_01291
OG0002162	Syai.g_00763	Syal.g_02785
OG0002163	Syai.g_02798	Syal.g_01092
OG0002167	Syai.g_00715	Syal.g_00003
OG0002168	Syai.g_02023	Syal.g_01840
OG0002170	Syai.g_00482	Syal.g_00344
OG0002174	Syai.g_02833	Syal.g_01125
OG0002177	Syai.g_01182	Syal.g_02864
OG0002178	Syai.g_02882	Syal.g_01156
OG0002179	Syai.g_00162	Syal.g_01349
OG0002180	Syai.g_00251	Syal.g_01271
OG0002181	Syai.g_00281	Syal.g_01241
OG0002182	Syai.g_00299	Syal.g_01222
OG0002183	Syai.g_02505	Syal.g_00782
OG0002184	Syai.g_02502	Syal.g_00779
OG0002185	Syai.g_02492	Syal.g_00769
OG0002186	Syai.g_02405	Syal.g_00618
OG0002187	Syai.g_02404	Syal.g_00617
OG0002188	Syai.g_02371	Syal.g_00581
OG0002189	Syai.g_02370	Syal.g_00580
OG0002190	Syai.g_02314	Syal.g_02985
OG0002191	Syai.g_00850	Syal.g_00532, Syal.g_00530, Syal.g_00531
OG0002192	Syai.g_02118	Syal.g_01686
OG0002193	Syai.g_01944, Syai.g_01028	Syal.g_01780
OG0002194	Syai.g_01821	Syal.g_01759
OG0002196	Syai.g_01308	Syal.g_02224
OG0002197	Syai.g_01458	Syal.g_01956
OG0002198	Syai.g_01124	Syal.g_02613
OG0002199	Syai.g_01119	Syal.g_02617
OG0002200	Syai.g_00954	Syal.g_00371
OG0002201	Syai.g_00811	Syal.g_02742
OG0002202	Syai.g_00810	Syal.g_02743
OG0002203	Syai.g_00809	Syal.g_02744
OG0002204	Syai.g_00787	Syal.g_02762
OG0002205	Syai.g_00768	Syal.g_02780
OG0002207	Syai.g_00745	Syal.g_02800
OG0002208	Syai.g_00631	Syal.g_02891
OG0002209	Syai.g_00494	Syal.g_00355
OG0002210	Syai.g_00433	Syal.g_00307
OG0002211	Syai.g_00396	Syal.g_00267
OG0002212	Syai.g_02757	Syal.g_01051
OG0002213	Syai.g_02764	Syal.g_01057
OG0002214	Syai.g_02910	Syal.g_01181
OG0002233	Syai.g_01382	Syal.g_00673
OG0002234	Syai.g_01156	Syal.g_01552
OG0002236	Syai.g_01715	Syal.g_02189
OG0002237	Syai.g_01097	Syal.g_02643
OG0002239	Syai.g_01737	Syal.g_00559
OG0002244	Syai.g_01672	Syal.g_02093
OG0002245	Syai.g_00524	Syal.g_00548
OG0002248	Syai.g_01984	Syal.g_01799
OG0002249	Syai.g_01012, Syai.g_01003, Syai.g_01002, Syai.g_01013	Syal.g_02368, Syal.g_02383, Syal.g_00722
OG0002250	Syai.g_02506	Syal.g_00783
OG0002251	Syai.g_02311	Syal.g_02982
OG0002253	Syai.g_02166	Syal.g_01613
OG0002254	Syai.g_01419	Syal.g_01900
OG0002255	Syai.g_01475	Syal.g_01971
OG0002256	Syai.g_01631, Syai.g_01537, Syai.g_00825	Syal.g_02645
OG0002257	Syai.g_01149	Syal.g_02569
OG0002258	Syai.g_00786	Syal.g_02763
OG0002259	Syai.g_00712	Syal.g_02834
OG0002260	Syai.g_01828	Syal.g_01754
OG0002281	Syai.g_00770, Syai.g_00769	Syal.g_02779
OG0002291	Syai.g_02653	Syal.g_00876
OG0002296	Syai.g_00917	Syal.g_00408
OG0002297	Syai.g_01942	Syal.g_00386
OG0002298	Syai.g_01479	Syal.g_01975
OG0002299	Syai.g_01523	Syal.g_02013
OG0002301	Syai.g_01080	Syal.g_01566
OG0002302	Syai.g_00616	Syal.g_02877
OG0002303	Syai.g_00523	Syal.g_00549
OG0002305	Syai.g_02545	Syal.g_00825
OG0002306	Syai.g_02883	Syal.g_01385, Syal.g_01637
OG0002307	Syai.g_01811, Syai.g_01539, Syai.g_01890, Syai.g_02104	Syal.g_02406, Syal.g_01636
OG0002309	Syai.g_02048	Syal.g_02464
OG0002328	Syai.g_02526	Syal.g_00802
OG0002330	Syai.g_01735	Syal.g_01805
OG0002331	Syai.g_01381	Syal.g_01571
OG0002334	Syai.g_00962	Syal.g_00027
OG0002336	Syai.g_00867	Syal.g_00460
OG0002337	Syai.g_00266	Syal.g_01256
OG0002350	Syai.g_00461	Syal.g_00335
OG0002351	Syai.g_00223	Syal.g_01302
OG0002352	Syai.g_02133	Syal.g_01665
OG0002353	Syai.g_01351	Syal.g_01877
OG0002355	Syai.g_01917	Syal.g_02539
OG0002356	Syai.g_00854	Syal.g_02133, Syal.g_02134
OG0002358	Syai.g_02230	Syal.g_00527
OG0002359	Syai.g_00909	Syal.g_00415
OG0002380	Syai.g_00478	Syal.g_00701
OG0002395	Syai.g_00229	Syal.g_01294
OG0002400	Syai.g_01192	Syal.g_02851
OG0002401	Syai.g_02132	Syal.g_01666
OG0002403	Syai.g_01782	Syal.g_01731
OG0002405	Syai.g_01560	Syal.g_02035
OG0002406	Syai.g_01186	Syal.g_02063
OG0002407	Syai.g_01666, Syai.g_01667	Syal.g_01680
OG0002411	Syai.g_02036	Syal.g_02452
OG0002438	Syai.g_01375, Syai.g_01376	Syal.g_01088
OG0002452	Syai.g_02893	Syal.g_01164
OG0002461	Syai.g_01642	Syal.g_00503
OG0002463	Syai.g_01460	Syal.g_02435
OG0002464	Syai.g_02490	Syal.g_00766
OG0002467	Syai.g_01945, Syai.g_01946	Syal.g_00097
OG0002468	Syai.g_01824, Syai.g_01823, Syai.g_01825	Syal.g_01757
OG0002470	Syai.g_01733	Syal.g_02064
OG0002471	Syai.g_01625	Syal.g_02519
OG0002472	Syai.g_01704	Syal.g_01554
OG0002474	Syai.g_00345	Syal.g_00219
OG0002475	Syai.g_00910	Syal.g_00414
OG0002518	Syai.g_01532, Syai.g_01662	Syal.g_02172, Syal.g_00737
OG0002520	Syai.g_02391	Syal.g_00603
OG0002521	Syai.g_02364	Syal.g_00574
OG0002523	Syai.g_01949	Syal.g_02844
OG0002524	Syai.g_01598	Syal.g_01546
OG0002529	Syai.g_01624	Syal.g_02531
OG0002532	Syai.g_01151	Syal.g_02557
OG0002533	Syai.g_00729	Syal.g_02818
OG0002534	Syai.g_00458	Syal.g_00332
OG0002535	Syai.g_00455	Syal.g_00329
OG0002536	Syai.g_00440	Syal.g_00313
OG0002537	Syai.g_02664	Syal.g_00945
OG0002538	Syai.g_02680	Syal.g_00961
OG0002594	Syai.g_02247	Syal.g_02055
OG0002595	Syai.g_01947	Syal.g_02596
OG0002597	Syai.g_01591	Syal.g_00630
OG0002598	Syai.g_01592	Syal.g_02574
OG0002599	Syai.g_01614	Syal.g_02253
OG0002600	Syai.g_01633	Syal.g_02958
OG0002602	Syai.g_01638	Syal.g_02523
OG0002603	Syai.g_01160	Syal.g_02532
OG0002604	Syai.g_01150	Syal.g_02568
OG0002605	Syai.g_00460	Syal.g_00334
OG0002608	Syai.g_01993	Syal.g_01808
OG0002609	Syai.g_02065	Syal.g_02483
OG0002640	Syai.g_00772	Syal.g_02086, Syal.g_02513
OG0002671	Syai.g_02384	Syal.g_00593
OG0002672	Syai.g_01732	Syal.g_01558
OG0002673	Syai.g_01628	Syal.g_02848
OG0002674	Syai.g_00421	Syal.g_00293
OG0002685	Syai.g_01644	Syal.g_02144
OG0002736	Syai.g_02414	Syal.g_02275
OG0002738	Syai.g_01753	Syal.g_01701
OG0002741	Syai.g_01348	Syal.g_02603
OG0002745	Syai.g_00557	Syal.g_02079
OG0002746	Syai.g_01127	Syal.g_00469
OG0002754	Syai.g_01564	Syal.g_00475
OG0002758	Syai.g_01629	Syal.g_02525
OG0002759	Syai.g_02105	Syal.g_02594
OG0002761	Syai.g_00189	Syal.g_02610
OG0002807	Syai.g_01731	Syal.g_02065
OG0002847	Syai.g_02451	Syal.g_00745
OG0002848	Syai.g_01673	Syal.g_02127
OG0002861	Syai.g_00566, Syai.g_01898	Syal.g_00390
OG0002863	Syai.g_00446	Syal.g_03006
OG0002865	Syai.g_00562	Syal.g_01561
OG0002867	Syai.g_01622	Syal.g_01556
OG0002959	Syai.g_01604	Syal.g_02536
OG0002960	Syai.g_02434	Syal.g_02860
OG0002965	Syai.g_01864	Syal.g_00489
OG0002966	Syai.g_02073	Syal.g_00431
OG0002968	Syai.g_01680	Syal.g_02487
OG0002973	Syai.g_00559	Syal.g_02855
OG0002975	Syai.g_02071	Syal.g_00707, Syal.g_02279
OG0002976	Syai.g_01195	Syal.g_00693
OG0002978	Syai.g_01413	Syal.g_02529
OG0002995	Syai.g_01133, Syai.g_01696	Syal.g_02128
OG0003043	Syai.g_00978, Syai.g_00977	Syal.g_00047
OG0003110	Syai.g_01663	Syal.g_02158
OG0003114	Syai.g_00560	Syal.g_02548
OG0003120	Syai.g_00554	Syal.g_00710
OG0003126	Syai.g_01582	Syal.g_01501
OG0003126	Syai.g_01583	Syal.g_02062
OG0003130	Syai.g_01921	Syal.g_02563
OG0003140	Syai.g_00892	Syal.g_02856, Syal.g_02857
OG0003143	Syai.g_01630	Syal.g_02109
OG0003148	Syai.g_00837, Syai.g_02718	Syal.g_01016, Syal.g_01018
OG0003254	Syai.g_00558	Syal.g_00697
OG0003269	Syai.g_02074	Syal.g_01887
OG0003272	Syai.g_01700	Syal.g_02230
OG0003278	Syai.g_01038	Syal.g_01560
OG0003290	Syai.g_00563	Syal.g_01551
OG0003292	Syai.g_01652	Syal.g_00733
OG0003499	Syai.g_02720	Syal.g_00033
OG0003524	Syai.g_01665	Syal.g_00558
OG0003552	Syai.g_02102	Syal.g_00698
OG0003553	Syai.g_00546	Syal.g_00675
OG0003841	Syai.g_01927	Syal.g_02866
OG0003931	Syai.g_01216	Syal.g_02149
OG0003940	Syai.g_01812	Syal.g_00537
OG0004661	Syai.g_01565	Syal.g_02039
OG0005169	Syai.g_01702	Syal.g_02154
OG0006109	Syai.g_01493	Syal.g_01747
OG0006118	Syai.g_01806	Syal.g_01935
