Orthogroup	Syai	Syar
OG0002129	Syai.g_00940	Syar.g_02862
OG0002130	Syai.g_02177	Syar.g_02775
OG0002131	Syai.g_02889	Syar.g_00424
OG0002132	Syai.g_02881	Syar.g_00866
OG0002134	Syai.g_00128	Syar.g_00257
OG0002135	Syai.g_02407	Syar.g_02966
OG0002136	Syai.g_02406	Syar.g_02965
OG0002138	Syai.g_01959	Syar.g_02036
OG0002139	Syai.g_01827	Syar.g_01729
OG0002142	Syai.g_00981	Syar.g_02820
OG0002143	Syai.g_00522	Syar.g_00969, Syar.g_00890
OG0002144	Syai.g_00347	Syar.g_01020
OG0002154	Syai.g_02598	Syar.g_00251
OG0002160	Syai.g_01950	Syar.g_03003
OG0002162	Syai.g_00763	Syar.g_03193
OG0002163	Syai.g_02798	Syar.g_00383
OG0002167	Syai.g_00715	Syar.g_01875
OG0002168	Syai.g_02023	Syar.g_01378
OG0002169	Syai.g_00513	Syar.g_01159
OG0002171	Syai.g_00145, Syai.g_00191	Syar.g_00263
OG0002174	Syai.g_02833	Syar.g_00707
OG0002179	Syai.g_00162	Syar.g_00660
OG0002180	Syai.g_00251	Syar.g_00233
OG0002181	Syai.g_00281	Syar.g_00204
OG0002182	Syai.g_00299	Syar.g_02901
OG0002183	Syai.g_02505	Syar.g_03083, Syar.g_03082
OG0002184	Syai.g_02502	Syar.g_03078
OG0002185	Syai.g_02492	Syar.g_03056
OG0002186	Syai.g_02405	Syar.g_02964
OG0002187	Syai.g_02404	Syar.g_02963
OG0002188	Syai.g_02371	Syar.g_02924
OG0002189	Syai.g_02370	Syar.g_02923
OG0002190	Syai.g_02314	Syar.g_02883
OG0002191	Syai.g_00850	Syar.g_02078
OG0002192	Syai.g_02118	Syar.g_01950, Syar.g_03209
OG0002193	Syai.g_01944, Syai.g_01028	Syar.g_01384
OG0002194	Syai.g_01821	Syar.g_01726
OG0002196	Syai.g_01308	Syar.g_02625
OG0002197	Syai.g_01458	Syar.g_02501
OG0002199	Syai.g_01119	Syar.g_02432
OG0002200	Syai.g_00954	Syar.g_02808
OG0002201	Syai.g_00811	Syar.g_02176
OG0002202	Syai.g_00810	Syar.g_02177
OG0002203	Syai.g_00809	Syar.g_02178
OG0002204	Syai.g_00787	Syar.g_02196
OG0002205	Syai.g_00768	Syar.g_02293
OG0002206	Syai.g_00755	Syar.g_02303
OG0002207	Syai.g_00745	Syar.g_02313
OG0002208	Syai.g_00631	Syar.g_01464
OG0002209	Syai.g_00494	Syar.g_01126
OG0002210	Syai.g_00433	Syar.g_01101
OG0002211	Syai.g_00396	Syar.g_01065
OG0002212	Syai.g_02757	Syar.g_00896
OG0002213	Syai.g_02764	Syar.g_00312
OG0002214	Syai.g_02910	Syar.g_00449
OG0002225	Syai.g_01174	Syar.g_00669
OG0002233	Syai.g_01382	Syar.g_00265
OG0002236	Syai.g_01715	Syar.g_00871
OG0002239	Syai.g_01737	Syar.g_02678
OG0002242	Syai.g_00190	Syar.g_00279
OG0002244	Syai.g_01672	Syar.g_01824
OG0002245	Syai.g_00524	Syar.g_00967
OG0002248	Syai.g_01984	Syar.g_01693
OG0002250	Syai.g_02506	Syar.g_03084
OG0002251	Syai.g_02311	Syar.g_02880
OG0002252	Syai.g_02249	Syar.g_00694
OG0002253	Syai.g_02166	Syar.g_02770
OG0002254	Syai.g_01419	Syar.g_01556
OG0002255	Syai.g_01475	Syar.g_02518
OG0002256	Syai.g_01631, Syai.g_01537, Syai.g_00825	Syar.g_02069
OG0002258	Syai.g_00786	Syar.g_02197
OG0002259	Syai.g_00712	Syar.g_02350
OG0002260	Syai.g_01828	Syar.g_01730
OG0002281	Syai.g_00770, Syai.g_00769	Syar.g_02291
OG0002296	Syai.g_00917	Syar.g_01411
OG0002299	Syai.g_01523	Syar.g_00970
OG0002300	Syai.g_01597	Syar.g_01877
OG0002303	Syai.g_00523	Syar.g_00968
OG0002305	Syai.g_02545	Syar.g_03125
OG0002306	Syai.g_02883	Syar.g_00699
OG0002309	Syai.g_02048	Syar.g_01814
OG0002328	Syai.g_02526	Syar.g_03100
OG0002330	Syai.g_01735	Syar.g_02675
OG0002341	Syai.g_02754	Syar.g_00900
OG0002343	Syai.g_00308	Syar.g_00158
OG0002348	Syai.g_01637	Syar.g_00309
OG0002351	Syai.g_00223	Syar.g_00829
OG0002355	Syai.g_01917	Syar.g_02830
OG0002358	Syai.g_02230	Syar.g_03073
OG0002359	Syai.g_00909	Syar.g_01404
OG0002384	Syai.g_00598	Syar.g_00354
OG0002393	Syai.g_00792, Syai.g_00791, Syai.g_00795, Syai.g_02099	Syar.g_00817
OG0002396	Syai.g_00369	Syar.g_01039
OG0002404	Syai.g_01400	Syar.g_00162
OG0002405	Syai.g_01560	Syar.g_02584
OG0002406	Syai.g_01186	Syar.g_02853
OG0002409	Syai.g_02829	Syar.g_00702
OG0002410	Syai.g_01167	Syar.g_00441
OG0002411	Syai.g_02036	Syar.g_02480
OG0002429	Syai.g_02515	Syar.g_03091
OG0002463	Syai.g_01460	Syar.g_01743
OG0002468	Syai.g_01824, Syai.g_01823, Syai.g_01825	Syar.g_01444
OG0002469	Syai.g_01786	Syar.g_01705
OG0002474	Syai.g_00345	Syar.g_01805
OG0002520	Syai.g_02391	Syar.g_03133
OG0002522	Syai.g_02294	Syar.g_01216
OG0002525	Syai.g_01607	Syar.g_02875
OG0002526	Syai.g_01615	Syar.g_03248
OG0002529	Syai.g_01624	Syar.g_00732
OG0002530	Syai.g_01176	Syar.g_00666, Syar.g_01223
OG0002531	Syai.g_01175	Syar.g_00668
OG0002537	Syai.g_02664	Syar.g_01005
OG0002547	Syai.g_00851	Syar.g_00682, Syar.g_01843
OG0002578	Syai.g_00953	Syar.g_00252
OG0002598	Syai.g_01592	Syar.g_02254
OG0002602	Syai.g_01638	Syar.g_00328
OG0002610	Syai.g_00484	Syar.g_01116
OG0002685	Syai.g_01644	Syar.g_01500
OG0002736	Syai.g_02415, Syai.g_02414	Syar.g_02722, Syar.g_02380
OG0002742	Syai.g_02321, Syai.g_01024	Syar.g_03239
OG0002747	Syai.g_01071	Syar.g_02251
OG0002752	Syai.g_02886	Syar.g_00736
OG0002761	Syai.g_00189	Syar.g_01363
OG0002787	Syai.g_01207	Syar.g_00399
OG0002788	Syai.g_01208	Syar.g_00398
OG0002789	Syai.g_01209	Syar.g_00397
OG0002790	Syai.g_01210	Syar.g_00396
OG0002791	Syai.g_01211	Syar.g_00395
OG0002792	Syai.g_01212	Syar.g_00394
OG0002793	Syai.g_01213	Syar.g_00393
OG0002859	Syai.g_01172	Syar.g_00671
OG0002872	Syai.g_02665	Syar.g_02916
OG0002874	Syai.g_01266	Syar.g_01138
OG0002875	Syai.g_01267	Syar.g_01137
OG0002876	Syai.g_01268	Syar.g_01135
OG0002877	Syai.g_01269	Syar.g_01133
OG0002878	Syai.g_01270	Syar.g_01132
OG0002969	Syai.g_01178	Syar.g_00664
OG0002970	Syai.g_01177	Syar.g_00665
OG0002971	Syai.g_01169	Syar.g_02141, Syar.g_00673
OG0002994	Syai.g_02070	Syar.g_00802
OG0003137	Syai.g_02306	Syar.g_03231
OG0003299	Syai.g_02847	Syar.g_00625
OG0003300	Syai.g_02849	Syar.g_00626
OG0003308	Syai.g_02198	Syar.g_01555
OG0003553	Syai.g_00546	Syar.g_03014
OG0003564	Syai.g_02207	Syar.g_00832
OG0003567	Syai.g_02092	Syar.g_02153
OG0003570	Syai.g_01899	Syar.g_02357, Syar.g_02364
OG0003927	Syai.g_02080	Syar.g_01844
OG0003939	Syai.g_01083	Syar.g_01423
OG0004365	Syai.g_00873	Syar.g_01438
