Orthogroup	Syai	Syaq
OG0001967	Syai.g_00287	Syaq.g_00734
OG0001968	Syai.g_00286	Syaq.g_00735
OG0001969	Syai.g_00222	Syaq.g_00861
OG0001970	Syai.g_02581	Syaq.g_01449
OG0001971	Syai.g_02657	Syaq.g_01377
OG0001972	Syai.g_02710	Syaq.g_01297
OG0001974	Syai.g_02772	Syaq.g_01268
OG0001975	Syai.g_01740	Syaq.g_02169
OG0001976	Syai.g_01738	Syaq.g_02167
OG0001979	Syai.g_01961	Syaq.g_02581
OG0001980	Syai.g_00459	Syaq.g_00565
OG0001990	Syai.g_02897	Syaq.g_01187
OG0001991	Syai.g_01203	Syaq.g_00123
OG0001993	Syai.g_01060	Syaq.g_02040
OG0001994	Syai.g_01059	Syaq.g_02039
OG0001996	Syai.g_00036	Syaq.g_01116
OG0001997	Syai.g_02520	Syaq.g_01509
OG0002000	Syai.g_00683	Syaq.g_01818
OG0002002	Syai.g_01794	Syaq.g_00161
OG0002004	Syai.g_02496	Syaq.g_01894
OG0002006	Syai.g_02025	Syaq.g_02698
OG0002007	Syai.g_02026	Syaq.g_02699
OG0002008	Syai.g_01448	Syaq.g_02530
OG0002009	Syai.g_01287	Syaq.g_02303
OG0002010	Syai.g_00912	Syaq.g_00404
OG0002011	Syai.g_00525	Syaq.g_00521
OG0002012	Syai.g_01589	Syaq.g_01913
OG0002013	Syai.g_00515	Syaq.g_01537
OG0002014	Syai.g_00182	Syaq.g_00947, Syaq.g_00958
OG0002015	Syai.g_00183, Syai.g_00146	Syaq.g_00961
OG0002018	Syai.g_02895	Syaq.g_01189
OG0002038	Syai.g_02134	Syaq.g_00237
OG0002039	Syai.g_02120	Syaq.g_00223
OG0002041	Syai.g_01467	Syaq.g_02513
OG0002042	Syai.g_01495	Syaq.g_02492
OG0002043	Syai.g_01558	Syaq.g_02440
OG0002044	Syai.g_02039	Syaq.g_02378
OG0002045	Syai.g_00857	Syaq.g_00449
OG0002047	Syai.g_00514	Syaq.g_00532
OG0002048	Syai.g_00426	Syaq.g_00583
OG0002049	Syai.g_00341	Syaq.g_00668
OG0002050	Syai.g_00278	Syaq.g_00743
OG0002051	Syai.g_02645	Syaq.g_01388
OG0002053	Syai.g_02804	Syaq.g_02548
OG0002056	Syai.g_00242	Syaq.g_00780
OG0002112	Syai.g_00231	Syaq.g_00850
OG0002113	Syai.g_00040	Syaq.g_01112
OG0002115	Syai.g_02368	Syaq.g_01680
OG0002116	Syai.g_02334	Syaq.g_01704
OG0002118	Syai.g_01941, Syai.g_01784	Syaq.g_00170
OG0002119	Syai.g_02691	Syaq.g_01329
OG0002120	Syai.g_01602	Syaq.g_02714
OG0002121	Syai.g_01194	Syaq.g_01890
OG0002123	Syai.g_01390	Syaq.g_00028
OG0002124	Syai.g_02078	Syaq.g_02406
OG0002126	Syai.g_00147, Syai.g_00187	Syaq.g_00960
OG0002128	Syai.g_01741	Syaq.g_02211
OG0002129	Syai.g_00940	Syaq.g_00388
OG0002130	Syai.g_02177	Syaq.g_00295
OG0002134	Syai.g_00128	Syaq.g_01011
OG0002135	Syai.g_02407	Syaq.g_01645
OG0002136	Syai.g_02406	Syaq.g_01646
OG0002138	Syai.g_01959	Syaq.g_02128
OG0002139	Syai.g_01827	Syaq.g_00145
OG0002142	Syai.g_00981	Syaq.g_00357
OG0002143	Syai.g_00522	Syaq.g_00524
OG0002144	Syai.g_00347	Syaq.g_00661
OG0002157	Syai.g_00230	Syaq.g_00851
OG0002158	Syai.g_00232	Syaq.g_00849
OG0002160	Syai.g_01950	Syaq.g_02573
OG0002162	Syai.g_00763	Syaq.g_01959
OG0002163	Syai.g_02798	Syaq.g_01238
OG0002167	Syai.g_00715	Syaq.g_01536
OG0002168	Syai.g_02023	Syaq.g_02696
OG0002169	Syai.g_00513	Syaq.g_00533
OG0002171	Syai.g_00145, Syai.g_00191	Syaq.g_00956
OG0002174	Syai.g_02833	Syaq.g_01219
OG0002179	Syai.g_00162	Syaq.g_00985
OG0002180	Syai.g_00251	Syaq.g_00771
OG0002181	Syai.g_00281	Syaq.g_00740
OG0002182	Syai.g_00299	Syaq.g_00722
OG0002183	Syai.g_02505	Syaq.g_01527
OG0002184	Syai.g_02502	Syaq.g_01531
OG0002185	Syai.g_02492	Syaq.g_01541
OG0002186	Syai.g_02405	Syaq.g_01647
OG0002187	Syai.g_02404	Syaq.g_01648
OG0002188	Syai.g_02371	Syaq.g_01677
OG0002189	Syai.g_02370	Syaq.g_01678
OG0002190	Syai.g_02314	Syaq.g_01718
OG0002191	Syai.g_00850	Syaq.g_00507
OG0002192	Syai.g_02118	Syaq.g_00221
OG0002193	Syai.g_01944, Syai.g_01028	Syaq.g_02571
OG0002194	Syai.g_01821	Syaq.g_00149
OG0002196	Syai.g_01308	Syaq.g_02326
OG0002197	Syai.g_01458	Syaq.g_02519
OG0002198	Syai.g_01124	Syaq.g_02106
OG0002199	Syai.g_01119	Syaq.g_02101
OG0002200	Syai.g_00954	Syaq.g_00373
OG0002201	Syai.g_00811	Syaq.g_02002
OG0002202	Syai.g_00810	Syaq.g_02001
OG0002203	Syai.g_00809	Syaq.g_02000
OG0002204	Syai.g_00787	Syaq.g_01982
OG0002205	Syai.g_00768	Syaq.g_01964
OG0002206	Syai.g_00755	Syaq.g_01952
OG0002207	Syai.g_00745	Syaq.g_01942
OG0002208	Syai.g_00631	Syaq.g_01766
OG0002209	Syai.g_00494	Syaq.g_00551
OG0002210	Syai.g_00433	Syaq.g_00574
OG0002211	Syai.g_00396	Syaq.g_00615
OG0002212	Syai.g_02757	Syaq.g_01276
OG0002213	Syai.g_02764	Syaq.g_01272
OG0002214	Syai.g_02910	Syaq.g_01173
OG0002230	Syai.g_00201	Syaq.g_00916
OG0002233	Syai.g_01382	Syaq.g_02109
OG0002236	Syai.g_01715	Syaq.g_02225
OG0002237	Syai.g_01097	Syaq.g_02075
OG0002242	Syai.g_00190	Syaq.g_00957
OG0002243	Syai.g_02752	Syaq.g_01280
OG0002245	Syai.g_00524	Syaq.g_00522
OG0002247	Syai.g_00761	Syaq.g_01957
OG0002248	Syai.g_01984	Syaq.g_02591
OG0002250	Syai.g_02506	Syaq.g_01526
OG0002251	Syai.g_02311	Syaq.g_01721
OG0002252	Syai.g_02249	Syaq.g_01629
OG0002253	Syai.g_02166	Syaq.g_00285
OG0002254	Syai.g_01419	Syaq.g_00050
OG0002255	Syai.g_01475	Syaq.g_02505
OG0002257	Syai.g_01149	Syaq.g_02136
OG0002258	Syai.g_00786	Syaq.g_01981
OG0002259	Syai.g_00712	Syaq.g_01842
OG0002260	Syai.g_01828	Syaq.g_00144
OG0002281	Syai.g_00770, Syai.g_00769	Syaq.g_01965
OG0002296	Syai.g_00917	Syaq.g_00399
OG0002297	Syai.g_01942	Syaq.g_01854
OG0002298	Syai.g_01479	Syaq.g_02501
OG0002299	Syai.g_01523	Syaq.g_02465
OG0002300	Syai.g_01597	Syaq.g_01864
OG0002301	Syai.g_01080	Syaq.g_01888
OG0002302	Syai.g_00616	Syaq.g_01751
OG0002303	Syai.g_00523	Syaq.g_00523
OG0002305	Syai.g_02545	Syaq.g_01482
OG0002306	Syai.g_02883	Syaq.g_01210
OG0002309	Syai.g_02048	Syaq.g_02384
OG0002328	Syai.g_02526	Syaq.g_01504
OG0002330	Syai.g_01735	Syaq.g_02597
OG0002331	Syai.g_01381	Syaq.g_00339
OG0002334	Syai.g_00962	Syaq.g_00363
OG0002336	Syai.g_00867	Syaq.g_00439
OG0002337	Syai.g_00266	Syaq.g_00755
OG0002338	Syai.g_00181	Syaq.g_00964
OG0002339	Syai.g_00171	Syaq.g_00973
OG0002343	Syai.g_00308	Syaq.g_00713
OG0002351	Syai.g_00223	Syaq.g_00860
OG0002352	Syai.g_02133	Syaq.g_00235
OG0002353	Syai.g_01351	Syaq.g_02352
OG0002356	Syai.g_00854	Syaq.g_00467, Syaq.g_02630
OG0002357	Syai.g_02837	Syaq.g_02133
OG0002358	Syai.g_02230	Syaq.g_00503
OG0002359	Syai.g_00909	Syaq.g_00407
OG0002389	Syai.g_00424	Syaq.g_00586
OG0002395	Syai.g_00229	Syaq.g_00852
OG0002396	Syai.g_00369	Syaq.g_00642
OG0002401	Syai.g_02132	Syaq.g_00234
OG0002403	Syai.g_01782	Syaq.g_00172
OG0002405	Syai.g_01560	Syaq.g_02435
OG0002406	Syai.g_01186	Syaq.g_01886
OG0002407	Syai.g_01666, Syai.g_01667	Syaq.g_02139
OG0002409	Syai.g_02829	Syaq.g_01223
OG0002410	Syai.g_01167	Syaq.g_01180
OG0002411	Syai.g_02036	Syaq.g_02375
OG0002416	Syai.g_01181	Syaq.g_01565
OG0002458	Syai.g_02870	Syaq.g_02157
OG0002459	Syai.g_02868	Syaq.g_02159
OG0002460	Syai.g_02867	Syaq.g_02160
OG0002464	Syai.g_02490	Syaq.g_01544
OG0002468	Syai.g_01824, Syai.g_01823, Syai.g_01825	Syaq.g_00147
OG0002469	Syai.g_01786	Syaq.g_00168
OG0002471	Syai.g_01625	Syaq.g_02137
OG0002474	Syai.g_00345	Syaq.g_00663
OG0002475	Syai.g_00910	Syaq.g_00406
OG0002521	Syai.g_02364	Syaq.g_01684
OG0002522	Syai.g_02294	Syaq.g_01734
OG0002526	Syai.g_01615	Syaq.g_02140
OG0002529	Syai.g_01624	Syaq.g_01905
OG0002533	Syai.g_00729	Syaq.g_01926
OG0002537	Syai.g_02664	Syaq.g_02102
OG0002538	Syai.g_02680	Syaq.g_01353
OG0002540	Syai.g_02871	Syaq.g_02156
OG0002595	Syai.g_01947	Syaq.g_01921
OG0002597	Syai.g_01591	Syaq.g_01632
OG0002604	Syai.g_01150	Syaq.g_01914
OG0002606	Syai.g_02872	Syaq.g_02155
OG0002608	Syai.g_01993	Syaq.g_02600
OG0002609	Syai.g_02065	Syaq.g_02405
OG0002640	Syai.g_00772	Syaq.g_01040
OG0002667	Syai.g_01161	Syaq.g_00086
OG0002671	Syai.g_02384	Syaq.g_01666
OG0002674	Syai.g_00421	Syaq.g_00589
OG0002675	Syai.g_00344	Syaq.g_00664
OG0002685	Syai.g_01644	Syaq.g_00078
OG0002736	Syai.g_02415, Syai.g_02414	Syaq.g_00893
OG0002747	Syai.g_01071	Syaq.g_02062
OG0002748	Syai.g_00814	Syaq.g_00330
OG0002761	Syai.g_00189	Syaq.g_02110
OG0002859	Syai.g_01172	Syaq.g_02629
OG0002874	Syai.g_01266	Syaq.g_02176
OG0002875	Syai.g_01267	Syaq.g_02175
OG0002876	Syai.g_01268	Syaq.g_02173
OG0002877	Syai.g_01269	Syaq.g_02171
OG0002878	Syai.g_01270	Syaq.g_02170
OG0002953	Syai.g_02349	Syaq.g_01859
OG0002961	Syai.g_01747	Syaq.g_01902
OG0002994	Syai.g_02070	Syaq.g_01882
OG0003119	Syai.g_01052	Syaq.g_02024
OG0003144	Syai.g_02514	Syaq.g_01511
OG0003562	Syai.g_02200	Syaq.g_00428
OG0003563	Syai.g_02205	Syaq.g_00424
OG0003564	Syai.g_02207	Syaq.g_00432
OG0003897	Syai.g_01714	Syaq.g_02215
OG0003910	Syai.g_02197	Syaq.g_00431
OG0003911	Syai.g_02199	Syaq.g_00430
OG0003912	Syai.g_02201	Syaq.g_00427
OG0003913	Syai.g_02203	Syaq.g_00426
OG0003914	Syai.g_02337	Syaq.g_01701
OG0004390	Syai.g_02040	Syaq.g_00244
OG0004404	Syai.g_00150	Syaq.g_00955
OG0005162	Syai.g_01929	Syaq.g_01856
OG0006107	Syai.g_01412	Syaq.g_00047
