Orthogroup	Syai	Syat
OG0002255	Syai.g_01475	Syat.g_00556
OG0002256	Syai.g_00825	Syat.g_00179
OG0002257	Syai.g_01149	Syat.g_01714
OG0002258	Syai.g_00786	Syat.g_00030
OG0002259	Syai.g_00712	Syat.g_03274
OG0002260	Syai.g_01828	Syat.g_00883
OG0002285	Syai.g_01546	Syat.g_00612
OG0002286	Syai.g_02737	Syat.g_00266
OG0002296	Syai.g_00917	Syat.g_01332
OG0002297	Syai.g_01942	Syat.g_01433
OG0002298	Syai.g_01479	Syat.g_00559
OG0002300	Syai.g_01597	Syat.g_00977
OG0002302	Syai.g_00616	Syat.g_01307
OG0002305	Syai.g_02545	Syat.g_01576
OG0002306	Syai.g_02883	Syat.g_02502
OG0002307	Syai.g_01811, Syai.g_01539, Syai.g_01890, Syai.g_02104	Syat.g_00447
OG0002309	Syai.g_02048	Syat.g_00722
OG0002329	Syai.g_02836	Syat.g_01096
OG0002330	Syai.g_01735	Syat.g_01093
OG0002341	Syai.g_02754	Syat.g_02712, Syat.g_02713
OG0002343	Syai.g_00308	Syat.g_01871
OG0002348	Syai.g_01637	Syat.g_02603
OG0002352	Syai.g_02133	Syat.g_02986
OG0002355	Syai.g_01917	Syat.g_01013
OG0002357	Syai.g_02837	Syat.g_02661
OG0002358	Syai.g_02230	Syat.g_01520
OG0002359	Syai.g_00909	Syat.g_01340
OG0002384	Syai.g_00598	Syat.g_00943
OG0002385	Syai.g_02739	Syat.g_00268
OG0002387	Syai.g_02238	Syat.g_01194
OG0002389	Syai.g_00424	Syat.g_01641
OG0002393	Syai.g_00792, Syai.g_00791, Syai.g_00795, Syai.g_02099	Syat.g_03074
OG0002396	Syai.g_00369	Syat.g_01817
OG0002399	Syai.g_00605, Syai.g_01873	Syat.g_01259
OG0002399	Syai.g_02812	Syat.g_02487
OG0002401	Syai.g_02132	Syat.g_00630
OG0002403	Syai.g_01782	Syat.g_00821
OG0002404	Syai.g_01400	Syat.g_01875
OG0002409	Syai.g_02829	Syat.g_02505
OG0002410	Syai.g_01167	Syat.g_02412
OG0002411	Syai.g_02036	Syat.g_00519
OG0002429	Syai.g_02515	Syat.g_01538
OG0002436	Syai.g_00606	Syat.g_01258, Syat.g_02488
OG0002463	Syai.g_01460	Syat.g_00337
OG0002464	Syai.g_02490	Syat.g_01484
OG0002469	Syai.g_01786	Syat.g_00908
OG0002474	Syai.g_00345	Syat.g_00713
OG0002475	Syai.g_00910	Syat.g_01339
OG0002522	Syai.g_02294	Syat.g_02984
OG0002525	Syai.g_01607	Syat.g_02650
OG0002529	Syai.g_01624	Syat.g_01427
OG0002530	Syai.g_01176	Syat.g_00990, Syat.g_03379
OG0002531	Syai.g_01175	Syat.g_00992
OG0002537	Syai.g_02664	Syat.g_02827
OG0002547	Syai.g_00851	Syat.g_00759
OG0002578	Syai.g_00953	Syat.g_02842
OG0002581	Syai.g_01494, Syai.g_01331	Syat.g_01312
OG0002598	Syai.g_01592	Syat.g_00970
OG0002602	Syai.g_01638	Syat.g_02441
OG0002610	Syai.g_00484	Syat.g_01616
OG0002664	Syai.g_01838, Syai.g_02462	Syat.g_02486
OG0002685	Syai.g_01644	Syat.g_01010
OG0002709	Syai.g_02344	Syat.g_02484
OG0002721	Syai.g_02086	Syat.g_03161
OG0002732	Syai.g_00103	Syat.g_02744
OG0002747	Syai.g_01071	Syat.g_01009
OG0002756	Syai.g_01674	Syat.g_02010
OG0002761	Syai.g_00189	Syat.g_02564
OG0002787	Syai.g_01207	Syat.g_01946
OG0002788	Syai.g_01208	Syat.g_01947
OG0002789	Syai.g_01209	Syat.g_01948
OG0002790	Syai.g_01210	Syat.g_01949
OG0002791	Syai.g_01211	Syat.g_01950
OG0002792	Syai.g_01212	Syat.g_01951
OG0002793	Syai.g_01213	Syat.g_01952
OG0002853	Syai.g_01379	Syat.g_00136
OG0002859	Syai.g_01172	Syat.g_00995
OG0002872	Syai.g_02665	Syat.g_02825
OG0002874	Syai.g_01266	Syat.g_01989
OG0002875	Syai.g_01267	Syat.g_01988
OG0002876	Syai.g_01268	Syat.g_01986
OG0002877	Syai.g_01269	Syat.g_01984
OG0002878	Syai.g_01270	Syat.g_01983
OG0002892	Syai.g_01214	Syat.g_01895
OG0002932	Syai.g_00102	Syat.g_02745
OG0002933	Syai.g_00101	Syat.g_02746
OG0002953	Syai.g_02349	Syat.g_02093
OG0002969	Syai.g_01178	Syat.g_00988
OG0002970	Syai.g_01177	Syat.g_00989
OG0002971	Syai.g_01169	Syat.g_00996
OG0002994	Syai.g_02070	Syat.g_01721
OG0002995	Syai.g_01133, Syai.g_01696	Syat.g_01693
OG0003144	Syai.g_02514	Syat.g_01537
OG0003299	Syai.g_02847	Syat.g_02518
OG0003300	Syai.g_02849	Syat.g_02519
OG0003308	Syai.g_02198	Syat.g_01600
OG0003558	Syai.g_02848	Syat.g_00383
OG0003564	Syai.g_02207	Syat.g_02098
OG0003567	Syai.g_02092	Syat.g_01506
OG0003897	Syai.g_01714	Syat.g_00773
OG0003917	Syai.g_01129	Syat.g_00229
OG0003925	Syai.g_00140	Syat.g_01123
OG0003939	Syai.g_01083	Syat.g_01314
OG0003940	Syai.g_01812	Syat.g_00174
OG0004348	Syai.g_00357	Syat.g_02091, Syat.g_01128
