Orthogroup	Syai	Syab
OG0001974	Syai.g_02772	Syab.g_02750
OG0001975	Syai.g_01740	Syab.g_01750
OG0001976	Syai.g_01738	Syab.g_01752
OG0001979	Syai.g_01961	Syab.g_01161
OG0001990	Syai.g_02897	Syab.g_02872
OG0001993	Syai.g_01060	Syab.g_01913
OG0001994	Syai.g_01059	Syab.g_01914
OG0001995	Syai.g_01948	Syab.g_00345
OG0001997	Syai.g_02520	Syab.g_02478
OG0002000	Syai.g_00683	Syab.g_02143
OG0002002	Syai.g_01794	Syab.g_01057
OG0002004	Syai.g_02496	Syab.g_02255
OG0002006	Syai.g_02025	Syab.g_01236
OG0002007	Syai.g_02026	Syab.g_01237
OG0002008	Syai.g_01448	Syab.g_01331
OG0002009	Syai.g_01287	Syab.g_01603
OG0002011	Syai.g_00525	Syab.g_00559
OG0002012	Syai.g_01589	Syab.g_00618
OG0002013	Syai.g_00515	Syab.g_02456
OG0002014	Syai.g_00182	Syab.g_00221
OG0002017	Syai.g_02832	Syab.g_02823
OG0002018	Syai.g_02895	Syab.g_02870
OG0002020	Syai.g_02890	Syab.g_02865
OG0002021	Syai.g_02888	Syab.g_02863
OG0002022	Syai.g_02885	Syab.g_02862
OG0002023	Syai.g_02884	Syab.g_02861
OG0002024	Syai.g_02878	Syab.g_02855
OG0002037	Syai.g_00636	Syab.g_01139, Syab.g_00262
OG0002038	Syai.g_02134	Syab.g_00979
OG0002039	Syai.g_02120	Syab.g_00998
OG0002041	Syai.g_01467	Syab.g_01348
OG0002042	Syai.g_01495	Syab.g_01376
OG0002043	Syai.g_01558	Syab.g_01422
OG0002044	Syai.g_02039	Syab.g_01701
OG0002045	Syai.g_00857	Syab.g_00672
OG0002048	Syai.g_00426	Syab.g_00471
OG0002049	Syai.g_00341	Syab.g_00389
OG0002050	Syai.g_00278	Syab.g_00314
OG0002051	Syai.g_02645	Syab.g_02602
OG0002054	Syai.g_02877	Syab.g_02854
OG0002055	Syai.g_02880	Syab.g_02857
OG0002056	Syai.g_00242	Syab.g_00278
OG0002106	Syai.g_00555	Syab.g_00956
OG0002111	Syai.g_01901, Syai.g_01912, Syai.g_00576	Syab.g_00832
OG0002112	Syai.g_00231	Syab.g_00267
OG0002113	Syai.g_00040	Syab.g_00038
OG0002115	Syai.g_02368	Syab.g_02246
OG0002116	Syai.g_02334	Syab.g_02201
OG0002117	Syai.g_02128	Syab.g_00989
OG0002118	Syai.g_01941, Syai.g_01784	Syab.g_01048
OG0002119	Syai.g_02691	Syab.g_02685
OG0002121	Syai.g_01194	Syab.g_00801
OG0002123	Syai.g_01390	Syab.g_01271
OG0002124	Syai.g_02078	Syab.g_01732
OG0002128	Syai.g_01741	Syab.g_01746
OG0002129	Syai.g_00940	Syab.g_00756
OG0002130	Syai.g_02177	Syab.g_00917
OG0002131	Syai.g_02889	Syab.g_02864
OG0002132	Syai.g_02881	Syab.g_02858
OG0002133	Syai.g_02879	Syab.g_02856
OG0002134	Syai.g_00128	Syab.g_00130
OG0002135	Syai.g_02407	Syab.g_02304
OG0002136	Syai.g_02406	Syab.g_02303
OG0002138	Syai.g_01959	Syab.g_01824
OG0002139	Syai.g_01827	Syab.g_01142
OG0002140	Syai.g_01925	Syab.g_01157
OG0002140	Syai.g_01774	Syab.g_01622
OG0002141	Syai.g_01819, Syai.g_01414	Syab.g_00843
OG0002141	Syai.g_01145	Syab.g_01739
OG0002142	Syai.g_00981	Syab.g_00803
OG0002143	Syai.g_00522	Syab.g_00556
OG0002144	Syai.g_00347	Syab.g_00394
OG0002156	Syai.g_00984	Syab.g_00808
OG0002157	Syai.g_00230	Syab.g_00266
OG0002158	Syai.g_00232	Syab.g_00268
OG0002162	Syai.g_00763	Syab.g_01987
OG0002163	Syai.g_02798	Syab.g_02786, Syab.g_02779
OG0002167	Syai.g_00715	Syab.g_01848
OG0002168	Syai.g_02023	Syab.g_01234
OG0002170	Syai.g_00482	Syab.g_00520
OG0002174	Syai.g_02833	Syab.g_02824
OG0002177	Syai.g_01182	Syab.g_01480
OG0002178	Syai.g_02882	Syab.g_02860
OG0002179	Syai.g_00162	Syab.g_00203
OG0002180	Syai.g_00251	Syab.g_00287
OG0002181	Syai.g_00281	Syab.g_00317
OG0002182	Syai.g_00299	Syab.g_00339
OG0002183	Syai.g_02505	Syab.g_02466
OG0002184	Syai.g_02502	Syab.g_02463
OG0002185	Syai.g_02492	Syab.g_02452
OG0002186	Syai.g_02405	Syab.g_02302
OG0002187	Syai.g_02404	Syab.g_02300
OG0002188	Syai.g_02371	Syab.g_02249
OG0002189	Syai.g_02370	Syab.g_02248
OG0002190	Syai.g_02314	Syab.g_02187
OG0002191	Syai.g_00850	Syab.g_00577
OG0002192	Syai.g_02118	Syab.g_01000
OG0002193	Syai.g_01944, Syai.g_01028	Syab.g_01165
OG0002194	Syai.g_01821	Syab.g_01146
OG0002196	Syai.g_01308	Syab.g_01575
OG0002197	Syai.g_01458	Syab.g_01342
OG0002198	Syai.g_01124	Syab.g_01851
OG0002199	Syai.g_01119	Syab.g_01855
OG0002200	Syai.g_00954	Syab.g_00775
OG0002201	Syai.g_00811	Syab.g_01942
OG0002202	Syai.g_00810	Syab.g_01943
OG0002203	Syai.g_00809	Syab.g_01944
OG0002204	Syai.g_00787	Syab.g_01963
OG0002205	Syai.g_00768	Syab.g_01982
OG0002207	Syai.g_00745	Syab.g_02002
OG0002208	Syai.g_00631	Syab.g_02090
OG0002209	Syai.g_00494	Syab.g_00530
OG0002210	Syai.g_00433	Syab.g_00479
OG0002211	Syai.g_00396	Syab.g_00438
OG0002212	Syai.g_02757	Syab.g_02739
OG0002213	Syai.g_02764	Syab.g_02744
OG0002214	Syai.g_02910	Syab.g_02887
OG0002233	Syai.g_01382	Syab.g_02359
OG0002234	Syai.g_01156	Syab.g_00633
OG0002236	Syai.g_01715	Syab.g_01545
OG0002237	Syai.g_01097	Syab.g_01880
OG0002239	Syai.g_01737	Syab.g_02224
OG0002243	Syai.g_02752	Syab.g_02735
OG0002245	Syai.g_00524	Syab.g_00558
OG0002248	Syai.g_01984	Syab.g_01182
OG0002250	Syai.g_02506	Syab.g_02467
OG0002251	Syai.g_02311	Syab.g_02184
OG0002253	Syai.g_02166	Syab.g_00927
OG0002254	Syai.g_01419	Syab.g_01299
OG0002255	Syai.g_01475	Syab.g_01356
OG0002256	Syai.g_01631, Syai.g_01537, Syai.g_00825	Syab.g_01882
OG0002257	Syai.g_01149	Syab.g_01811
OG0002258	Syai.g_00786	Syab.g_01964
OG0002259	Syai.g_00712	Syab.g_02037
OG0002260	Syai.g_01828	Syab.g_01141
OG0002291	Syai.g_02653	Syab.g_02556
OG0002296	Syai.g_00917	Syab.g_00744
OG0002297	Syai.g_01942	Syab.g_00764
OG0002298	Syai.g_01479	Syab.g_01360
OG0002299	Syai.g_01523	Syab.g_01403
OG0002301	Syai.g_01080	Syab.g_00874
OG0002302	Syai.g_00616	Syab.g_02075
OG0002303	Syai.g_00523	Syab.g_00557
OG0002304	Syai.g_00451	Syab.g_02206
OG0002305	Syai.g_02545	Syab.g_02505
OG0002306	Syai.g_02883	Syab.g_00951
OG0002307	Syai.g_01811, Syai.g_01539, Syai.g_01890, Syai.g_02104	Syab.g_01646, Syab.g_01489, Syab.g_00950
OG0002309	Syai.g_02048	Syab.g_01709
OG0002329	Syai.g_02836	Syab.g_02883
OG0002330	Syai.g_01735	Syab.g_01189
OG0002331	Syai.g_01381	Syab.g_00880
OG0002334	Syai.g_00962	Syab.g_00789
OG0002337	Syai.g_00266	Syab.g_00302
OG0002341	Syai.g_02754	Syab.g_02721
OG0002350	Syai.g_00461	Syab.g_00512
OG0002351	Syai.g_00223	Syab.g_00252
OG0002352	Syai.g_02133	Syab.g_00982
OG0002353	Syai.g_01351	Syab.g_01285
OG0002355	Syai.g_01917	Syab.g_01780
OG0002356	Syai.g_00854	Syab.g_00644
OG0002358	Syai.g_02230	Syab.g_00581
OG0002359	Syai.g_00909	Syab.g_00737
OG0002395	Syai.g_00229	Syab.g_00265
OG0002400	Syai.g_01192	Syab.g_02053
OG0002401	Syai.g_02132	Syab.g_00983
OG0002403	Syai.g_01782	Syab.g_01046
OG0002405	Syai.g_01560	Syab.g_01426
OG0002406	Syai.g_01186	Syab.g_01459
OG0002407	Syai.g_01666, Syai.g_01667	Syab.g_00996
OG0002411	Syai.g_02036	Syab.g_01698
OG0002438	Syai.g_01375, Syai.g_01376	Syab.g_02776
OG0002452	Syai.g_02893	Syab.g_02868
OG0002461	Syai.g_01642	Syab.g_00622
OG0002463	Syai.g_01460	Syab.g_01680
OG0002464	Syai.g_02490	Syab.g_02449
OG0002467	Syai.g_01945, Syai.g_01946	Syab.g_01965
OG0002468	Syai.g_01824, Syai.g_01823, Syai.g_01825	Syab.g_01144
OG0002470	Syai.g_01733	Syab.g_01461
OG0002471	Syai.g_01625	Syab.g_01760
OG0002472	Syai.g_01704	Syab.g_00863
OG0002474	Syai.g_00345	Syab.g_00392
OG0002475	Syai.g_00910	Syab.g_00738
OG0002488	Syai.g_00172	Syab.g_00829
OG0002507	Syai.g_01683	Syab.g_02421
OG0002520	Syai.g_02391	Syab.g_02286
OG0002521	Syai.g_02364	Syab.g_02242
OG0002522	Syai.g_02294	Syab.g_02166
OG0002523	Syai.g_01949	Syab.g_02047
OG0002524	Syai.g_01598	Syab.g_00825
OG0002529	Syai.g_01624	Syab.g_01770
OG0002531	Syai.g_01175	Syab.g_01521
OG0002532	Syai.g_01151	Syab.g_01795
OG0002533	Syai.g_00729	Syab.g_02021
OG0002534	Syai.g_00458	Syab.g_00507
OG0002535	Syai.g_00455	Syab.g_00504
OG0002536	Syai.g_00440	Syab.g_00485
OG0002537	Syai.g_02664	Syab.g_02624
OG0002538	Syai.g_02680	Syab.g_02640
OG0002581	Syai.g_01494, Syai.g_01331	Syab.g_01374
OG0002594	Syai.g_02247	Syab.g_02416
OG0002595	Syai.g_01947	Syab.g_01833
OG0002597	Syai.g_01591	Syab.g_02314
OG0002598	Syai.g_01592	Syab.g_01814
OG0002599	Syai.g_01614	Syab.g_01602
OG0002600	Syai.g_01633	Syab.g_02157
OG0002602	Syai.g_01638	Syab.g_01763
OG0002603	Syai.g_01160	Syab.g_01771
OG0002604	Syai.g_01150	Syab.g_01810
OG0002605	Syai.g_00460	Syab.g_00511
OG0002608	Syai.g_01993	Syab.g_01192
OG0002609	Syai.g_02065	Syab.g_01728
OG0002663	Syai.g_02098	Syab.g_00346
OG0002671	Syai.g_02384	Syab.g_02264
OG0002672	Syai.g_01732	Syab.g_00865
OG0002673	Syai.g_01628	Syab.g_02050
OG0002738	Syai.g_01753	Syab.g_01015
OG0002741	Syai.g_01348	Syab.g_01840
OG0002745	Syai.g_00557	Syab.g_01478
OG0002746	Syai.g_01127	Syab.g_00691
OG0002754	Syai.g_01564	Syab.g_00669
OG0002756	Syai.g_01674	Syab.g_00833
OG0002758	Syai.g_01629	Syab.g_01765
OG0002759	Syai.g_02105	Syab.g_01830
OG0002807	Syai.g_01731	Syab.g_01462
OG0002858	Syai.g_01191	Syab.g_01446
OG0002861	Syai.g_00566, Syai.g_01898	Syab.g_00761
OG0002863	Syai.g_00446	Syab.g_02210
OG0002865	Syai.g_00562	Syab.g_00867
OG0002867	Syai.g_01622	Syab.g_01244
OG0002959	Syai.g_01604	Syab.g_01775
OG0002960	Syai.g_02434	Syab.g_02062
OG0002965	Syai.g_01864	Syab.g_00643
OG0002966	Syai.g_02073	Syab.g_00722
OG0002967	Syai.g_01705	Syab.g_00634
OG0002968	Syai.g_01680	Syab.g_01033
OG0002972	Syai.g_01911, Syai.g_01687	Syab.g_01655
OG0002973	Syai.g_00559	Syab.g_02057
OG0002976	Syai.g_01195	Syab.g_02379
OG0003111	Syai.g_01651	Syab.g_00838
OG0003114	Syai.g_00560	Syab.g_01786
OG0003120	Syai.g_00554	Syab.g_00796
OG0003122	Syai.g_00569	Syab.g_00869
OG0003126	Syai.g_01583	Syab.g_01458
OG0003130	Syai.g_01921	Syab.g_01803
OG0003133	Syai.g_00822	Syab.g_02429
OG0003137	Syai.g_02306	Syab.g_02785
OG0003254	Syai.g_00558	Syab.g_02383
OG0003278	Syai.g_01038	Syab.g_00866
OG0003284	Syai.g_02458, Syai.g_00572	Syab.g_00834
OG0003285	Syai.g_01689	Syab.g_00870
OG0003290	Syai.g_00563	Syab.g_01066
OG0003292	Syai.g_01652	Syab.g_01252
OG0003294	Syai.g_01721	Syab.g_01939
OG0003499	Syai.g_02720	Syab.g_00794
OG0003524	Syai.g_01665	Syab.g_02223
OG0003539	Syai.g_02818	Syab.g_01107
OG0003552	Syai.g_02102	Syab.g_02384
OG0003553	Syai.g_00546	Syab.g_02391
OG0003852	Syai.g_01937	Syab.g_01238
OG0003862	Syai.g_01649	Syab.g_02278
OG0004333	Syai.g_00877, Syai.g_00886	Syab.g_01071
OG0004343	Syai.g_02816	Syab.g_02281
