Orthogroup	Syai	Syaa
OG0001857	Syai.g_02351	Syaa.g_00578
OG0001858	Syai.g_02309	Syaa.g_00606
OG0001859	Syai.g_00618	Syaa.g_02069
OG0001860	Syai.g_00632	Syaa.g_02055
OG0001861	Syai.g_00645	Syaa.g_02044
OG0001862	Syai.g_00656	Syaa.g_02033
OG0001863	Syai.g_00661	Syaa.g_02028
OG0001864	Syai.g_00718	Syaa.g_01969
OG0001865	Syai.g_00785	Syaa.g_01901
OG0001866	Syai.g_00813	Syaa.g_01878
OG0001867	Syai.g_01048	Syaa.g_01681
OG0001868	Syai.g_02182	Syaa.g_00732
OG0001869	Syai.g_02149	Syaa.g_00764
OG0001870	Syai.g_02141	Syaa.g_00773
OG0001871	Syai.g_02136	Syaa.g_00778
OG0001872	Syai.g_01795	Syaa.g_00970
OG0001873	Syai.g_01752	Syaa.g_01023
OG0001874	Syai.g_01749	Syaa.g_01026
OG0001877	Syai.g_01979	Syaa.g_00908
OG0001878	Syai.g_01446	Syaa.g_01310
OG0001879	Syai.g_01452	Syaa.g_01316
OG0001880	Syai.g_01498	Syaa.g_01352
OG0001881	Syai.g_01501	Syaa.g_01354
OG0001882	Syai.g_01524	Syaa.g_01379
OG0001883	Syai.g_01542	Syaa.g_01384
OG0001884	Syai.g_01551	Syaa.g_01393
OG0001885	Syai.g_01567	Syaa.g_01407
OG0001886	Syai.g_01571	Syaa.g_01411
OG0001887	Syai.g_01277	Syaa.g_01103
OG0001888	Syai.g_01298	Syaa.g_01131
OG0001889	Syai.g_01354	Syaa.g_01186
OG0001890	Syai.g_02060	Syaa.g_00825
OG0001891	Syai.g_02064	Syaa.g_00821
OG0001892	Syai.g_02089	Syaa.g_00809
OG0001893	Syai.g_01074	Syaa.g_01654
OG0001894	Syai.g_01103	Syaa.g_01634, Syaa.g_01635
OG0001895	Syai.g_00986	Syaa.g_01756
OG0001896	Syai.g_02222	Syaa.g_00697
OG0001897	Syai.g_00496	Syaa.g_02172
OG0001898	Syai.g_00463	Syaa.g_02188
OG0001899	Syai.g_00392	Syaa.g_02261
OG0001900	Syai.g_00284	Syaa.g_00287
OG0001901	Syai.g_00283	Syaa.g_00286
OG0001902	Syai.g_00252	Syaa.g_00255
OG0001903	Syai.g_00243	Syaa.g_00246
OG0001904	Syai.g_00175	Syaa.g_00173
OG0001905	Syai.g_00165	Syaa.g_00161
OG0001906	Syai.g_02579	Syaa.g_02421
OG0001907	Syai.g_02597	Syaa.g_02441
OG0001908	Syai.g_02648	Syaa.g_02492
OG0001909	Syai.g_02659	Syaa.g_02503
OG0001910	Syai.g_02698	Syaa.g_02555
OG0001912	Syai.g_02785	Syaa.g_02602
OG0001913	Syai.g_02787	Syaa.g_02604
OG0001914	Syai.g_01739	Syaa.g_01033
OG0001915	Syai.g_02922	Syaa.g_02750
OG0001916	Syai.g_00655	Syaa.g_02034
OG0001917	Syai.g_01432	Syaa.g_01296
OG0001918	Syai.g_01623	Syaa.g_01473
OG0001918	Syai.g_02887	Syaa.g_02702
OG0001924	Syai.g_01058	Syaa.g_01671
OG0001925	Syai.g_01057	Syaa.g_01672
OG0001926	Syai.g_01056	Syaa.g_01673
OG0001927	Syai.g_01055	Syaa.g_01674
OG0001928	Syai.g_02810	Syaa.g_01279, Syaa.g_01728, Syaa.g_02644
OG0001928	Syai.g_01031, Syai.g_01009, Syai.g_01033, Syai.g_02348	Syaa.g_01727
OG0001929	Syai.g_00075	Syaa.g_00070
OG0001930	Syai.g_02290	Syaa.g_00633
OG0001931	Syai.g_02291	Syaa.g_00632
OG0001933	Syai.g_02543	Syaa.g_02383
OG0001934	Syai.g_02531	Syaa.g_02368
OG0001935	Syai.g_02481	Syaa.g_00346
OG0001936	Syai.g_01653	Syaa.g_01533
OG0001937	Syai.g_02329	Syaa.g_00591
OG0001939	Syai.g_01960	Syaa.g_00912
OG0001940	Syai.g_00771	Syaa.g_01914
OG0001941	Syai.g_02187	Syaa.g_00727
OG0001943	Syai.g_01920	Syaa.g_01465
OG0001944	Syai.g_01932	Syaa.g_01433
OG0001946	Syai.g_01980	Syaa.g_00907
OG0001947	Syai.g_02024	Syaa.g_00859
OG0001948	Syai.g_01462	Syaa.g_01325
OG0001949	Syai.g_01483	Syaa.g_01344
OG0001950	Syai.g_01485	Syaa.g_01346
OG0001951	Syai.g_01502	Syaa.g_01355
OG0001952	Syai.g_01525	Syaa.g_01380
OG0001953	Syai.g_01526	Syaa.g_01381
OG0001954	Syai.g_01600	Syaa.g_01438
OG0001957	Syai.g_01079	Syaa.g_01649
OG0001958	Syai.g_01228	Syaa.g_01062
OG0001960	Syai.g_00870	Syaa.g_01834, Syaa.g_01836
OG0001961	Syai.g_00860	Syaa.g_01847
OG0001964	Syai.g_00335	Syaa.g_02335
OG0001965	Syai.g_01131	Syaa.g_01602
OG0001966	Syai.g_00289	Syaa.g_00292
OG0001967	Syai.g_00287	Syaa.g_00290
OG0001968	Syai.g_00286	Syaa.g_00289
OG0001969	Syai.g_00222	Syaa.g_00224
OG0001970	Syai.g_02581	Syaa.g_02423
OG0001971	Syai.g_02657	Syaa.g_02501
OG0001972	Syai.g_02710	Syaa.g_02567
OG0001974	Syai.g_02772	Syaa.g_02587
OG0001975	Syai.g_01740	Syaa.g_01032
OG0001976	Syai.g_01738	Syaa.g_01034
OG0001979	Syai.g_01961	Syaa.g_00911
OG0001980	Syai.g_00459	Syaa.g_02192
OG0001990	Syai.g_02897	Syaa.g_02721
OG0001991	Syai.g_01203	Syaa.g_01102
OG0001993	Syai.g_01060	Syaa.g_01669
OG0001994	Syai.g_01059	Syaa.g_01670
OG0001995	Syai.g_01948	Syaa.g_00925
OG0001996	Syai.g_00036	Syaa.g_00036
OG0001997	Syai.g_02520	Syaa.g_02356
OG0002000	Syai.g_00683	Syaa.g_02004
OG0002001	Syai.g_01964	Syaa.g_02453
OG0002002	Syai.g_01794	Syaa.g_00971
OG0002006	Syai.g_02025	Syaa.g_00858
OG0002007	Syai.g_02026	Syaa.g_00857
OG0002008	Syai.g_01448	Syaa.g_01312
OG0002009	Syai.g_01287	Syaa.g_01114
OG0002010	Syai.g_00912	Syaa.g_01804
OG0002011	Syai.g_00525	Syaa.g_02141
OG0002012	Syai.g_01589	Syaa.g_01427
OG0002013	Syai.g_00515	Syaa.g_02151
OG0002014	Syai.g_00182	Syaa.g_00187
OG0002015	Syai.g_00183, Syai.g_00146	Syaa.g_00182
OG0002017	Syai.g_02832	Syaa.g_02656
OG0002020	Syai.g_02890	Syaa.g_02704
OG0002021	Syai.g_02888	Syaa.g_02703
OG0002022	Syai.g_02885	Syaa.g_02700
OG0002023	Syai.g_02884	Syaa.g_02699
OG0002024	Syai.g_02878	Syaa.g_02692
OG0002038	Syai.g_02134	Syaa.g_00779
OG0002044	Syai.g_02039	Syaa.g_00842
OG0002045	Syai.g_00857	Syaa.g_01850
OG0002047	Syai.g_00514	Syaa.g_02152
OG0002048	Syai.g_00426	Syaa.g_02228
OG0002049	Syai.g_00341	Syaa.g_02325
OG0002050	Syai.g_00278	Syaa.g_00281
OG0002051	Syai.g_02645	Syaa.g_02489
OG0002054	Syai.g_02877	Syaa.g_02691
OG0002055	Syai.g_02880	Syaa.g_02695
OG0002056	Syai.g_00242	Syaa.g_00245
OG0002063	Syai.g_01856, Syai.g_01833	Syaa.g_00949
OG0002106	Syai.g_00555	Syaa.g_02085
OG0002107	Syai.g_01173	Syaa.g_01544
OG0002112	Syai.g_00231	Syaa.g_00234, Syaa.g_00233
OG0002113	Syai.g_00040	Syaa.g_00040
OG0002115	Syai.g_02368	Syaa.g_00561
OG0002116	Syai.g_02334	Syaa.g_00586
OG0002117	Syai.g_02128	Syaa.g_00784
OG0002118	Syai.g_01941	Syaa.g_01181
OG0002118	Syai.g_01784	Syaa.g_01227
OG0002119	Syai.g_02691	Syaa.g_02546
OG0002120	Syai.g_01602	Syaa.g_01440
OG0002121	Syai.g_01194	Syaa.g_01513
OG0002123	Syai.g_01390	Syaa.g_01241
OG0002124	Syai.g_02078	Syaa.g_00820
OG0002126	Syai.g_00147, Syai.g_00187	Syaa.g_00185
OG0002127	Syai.g_02601	Syaa.g_02440
OG0002128	Syai.g_01741	Syaa.g_01031
OG0002129	Syai.g_00940	Syaa.g_01787
OG0002130	Syai.g_02177	Syaa.g_00737
OG0002132	Syai.g_02881	Syaa.g_02696
OG0002133	Syai.g_02879	Syaa.g_02694, Syaa.g_02693
OG0002134	Syai.g_00128	Syaa.g_00139
OG0002135	Syai.g_02407	Syaa.g_00520
OG0002136	Syai.g_02406	Syaa.g_00521
OG0002138	Syai.g_01959	Syaa.g_00913
OG0002139	Syai.g_01827	Syaa.g_00956
OG0002140	Syai.g_01774	Syaa.g_01503
OG0002141	Syai.g_01145	Syaa.g_01596
OG0002142	Syai.g_00981	Syaa.g_01760
OG0002143	Syai.g_00522	Syaa.g_02144
OG0002144	Syai.g_00347	Syaa.g_02319
OG0002157	Syai.g_00230	Syaa.g_00232
OG0002158	Syai.g_00232	Syaa.g_00235
OG0002160	Syai.g_01950	Syaa.g_00923
OG0002162	Syai.g_00763	Syaa.g_01921
OG0002168	Syai.g_02023	Syaa.g_00861
OG0002169	Syai.g_00513	Syaa.g_02153
OG0002170	Syai.g_00482	Syaa.g_02186
OG0002171	Syai.g_00145, Syai.g_00191	Syaa.g_00189
OG0002178	Syai.g_02882	Syaa.g_02697
OG0002179	Syai.g_00162	Syaa.g_00158
OG0002180	Syai.g_00251	Syaa.g_00254
OG0002181	Syai.g_00281	Syaa.g_00284
OG0002182	Syai.g_00299	Syaa.g_00302
OG0002183	Syai.g_02505	Syaa.g_00326
OG0002184	Syai.g_02502	Syaa.g_00329
OG0002185	Syai.g_02492	Syaa.g_00336
OG0002186	Syai.g_02405	Syaa.g_00522
OG0002187	Syai.g_02404	Syaa.g_00523
OG0002188	Syai.g_02371	Syaa.g_00558
OG0002189	Syai.g_02370	Syaa.g_00559
OG0002190	Syai.g_02314	Syaa.g_00600
OG0002191	Syai.g_00850	Syaa.g_00699
OG0002192	Syai.g_02118	Syaa.g_00795
OG0002193	Syai.g_01944, Syai.g_01028	Syaa.g_00929
OG0002194	Syai.g_01821	Syaa.g_00960
OG0002196	Syai.g_01308	Syaa.g_01141
OG0002197	Syai.g_01458	Syaa.g_01322
OG0002198	Syai.g_01124	Syaa.g_01613
OG0002199	Syai.g_01119	Syaa.g_01618
OG0002200	Syai.g_00954	Syaa.g_01774
OG0002201	Syai.g_00811	Syaa.g_01880
OG0002202	Syai.g_00810	Syaa.g_01881
OG0002203	Syai.g_00809	Syaa.g_01882
OG0002204	Syai.g_00787	Syaa.g_01899
OG0002205	Syai.g_00768	Syaa.g_01916
OG0002206	Syai.g_00755	Syaa.g_01930
OG0002207	Syai.g_00745	Syaa.g_01940
OG0002208	Syai.g_00631	Syaa.g_02056
OG0002209	Syai.g_00494	Syaa.g_02174
OG0002210	Syai.g_00433	Syaa.g_02220
OG0002211	Syai.g_00396	Syaa.g_02257
OG0002212	Syai.g_02757	Syaa.g_02579
OG0002213	Syai.g_02764	Syaa.g_02583
OG0002214	Syai.g_02910	Syaa.g_02736
OG0002225	Syai.g_01174	Syaa.g_01543
OG0002230	Syai.g_00201	Syaa.g_00690, Syaa.g_00448
OG0002230	Syai.g_02233	Syaa.g_00686
OG0002233	Syai.g_01382	Syaa.g_01209
OG0002234	Syai.g_01156	Syaa.g_01574
OG0002237	Syai.g_01097	Syaa.g_01641
OG0002242	Syai.g_00190	Syaa.g_00188
OG0002244	Syai.g_01672	Syaa.g_02136
OG0002245	Syai.g_00524	Syaa.g_02142
OG0002247	Syai.g_00761	Syaa.g_01923
OG0002248	Syai.g_01984	Syaa.g_00903
OG0002249	Syai.g_01012, Syai.g_01003, Syai.g_01002, Syai.g_01013	Syaa.g_01171, Syaa.g_00374
OG0002250	Syai.g_02506	Syaa.g_00325
OG0002251	Syai.g_02311	Syaa.g_00604
OG0002252	Syai.g_02249	Syaa.g_00680
OG0002253	Syai.g_02166	Syaa.g_00747
OG0002254	Syai.g_01419	Syaa.g_01282
OG0002255	Syai.g_01475	Syaa.g_01336
OG0002256	Syai.g_01631, Syai.g_01537	Syaa.g_01426
OG0002257	Syai.g_01149	Syaa.g_01585
OG0002258	Syai.g_00786	Syaa.g_01900
OG0002259	Syai.g_00712	Syaa.g_01976
OG0002281	Syai.g_00770, Syai.g_00769	Syaa.g_01915
OG0002285	Syai.g_01546	Syaa.g_01388
OG0002286	Syai.g_02737	Syaa.g_02311
OG0002296	Syai.g_00917	Syaa.g_01799
OG0002297	Syai.g_01942	Syaa.g_00932
OG0002298	Syai.g_01479	Syaa.g_01340
OG0002299	Syai.g_01523	Syaa.g_01378
OG0002300	Syai.g_01597	Syaa.g_01435
OG0002301	Syai.g_01080	Syaa.g_01648
OG0002302	Syai.g_00616	Syaa.g_02071
OG0002303	Syai.g_00523	Syaa.g_02143
OG0002304	Syai.g_00451	Syaa.g_02203
OG0002305	Syai.g_02545	Syaa.g_02385
OG0002306	Syai.g_02883	Syaa.g_02698
OG0002328	Syai.g_02526	Syaa.g_02362
OG0002331	Syai.g_01381	Syaa.g_01208
OG0002334	Syai.g_00962	Syaa.g_01766
OG0002336	Syai.g_00867	Syaa.g_01840
OG0002337	Syai.g_00266	Syaa.g_00269
OG0002338	Syai.g_00181	Syaa.g_00184
OG0002339	Syai.g_00171	Syaa.g_00169
OG0002343	Syai.g_00308	Syaa.g_00312
OG0002350	Syai.g_00461	Syaa.g_02190
OG0002351	Syai.g_00223	Syaa.g_00225
OG0002352	Syai.g_02133	Syaa.g_00781
OG0002353	Syai.g_01351	Syaa.g_01167
OG0002355	Syai.g_01917	Syaa.g_01517
OG0002356	Syai.g_00854	Syaa.g_01854
OG0002357	Syai.g_02837	Syaa.g_02659
OG0002385	Syai.g_02739	Syaa.g_02312
OG0002395	Syai.g_00229	Syaa.g_00231
OG0002396	Syai.g_00369	Syaa.g_02284
OG0002399	Syai.g_02812	Syaa.g_01278, Syaa.g_02641, Syaa.g_01729
OG0002400	Syai.g_01192	Syaa.g_00370, Syaa.g_00417
OG0002401	Syai.g_02132	Syaa.g_00782
OG0002403	Syai.g_01782	Syaa.g_00983
OG0002404	Syai.g_01400	Syaa.g_01255
OG0002405	Syai.g_01560	Syaa.g_01403
OG0002406	Syai.g_01186	Syaa.g_01558
OG0002407	Syai.g_01666, Syai.g_01667	Syaa.g_01567
OG0002409	Syai.g_02829	Syaa.g_02652
OG0002410	Syai.g_01167	Syaa.g_02729
OG0002416	Syai.g_01181	Syaa.g_01538
OG0002435	Syai.g_02221	Syaa.g_00696
OG0002452	Syai.g_02893	Syaa.g_02707
OG0002458	Syai.g_02870	Syaa.g_02684
OG0002459	Syai.g_02868	Syaa.g_02682
OG0002460	Syai.g_02867	Syaa.g_02681
OG0002461	Syai.g_01642	Syaa.g_01495
OG0002462	Syai.g_02430	Syaa.g_00426
OG0002463	Syai.g_01460	Syaa.g_00112
OG0002464	Syai.g_02490	Syaa.g_00338
OG0002465	Syai.g_00346	Syaa.g_02320
OG0002465	Syai.g_02678	Syaa.g_00356
OG0002467	Syai.g_01945, Syai.g_01946	Syaa.g_00927
OG0002468	Syai.g_01824, Syai.g_01823, Syai.g_01825	Syaa.g_00958
OG0002469	Syai.g_01786	Syaa.g_00980
OG0002470	Syai.g_01733	Syaa.g_01037
OG0002471	Syai.g_01625	Syaa.g_01474
OG0002472	Syai.g_01704	Syaa.g_01511
OG0002488	Syai.g_00172	Syaa.g_00170
OG0002507	Syai.g_01683	Syaa.g_00939
OG0002520	Syai.g_02391	Syaa.g_00537
OG0002521	Syai.g_02364	Syaa.g_00565
OG0002522	Syai.g_02294	Syaa.g_00630
OG0002523	Syai.g_01949	Syaa.g_00924
OG0002524	Syai.g_01598	Syaa.g_01436
OG0002525	Syai.g_01607	Syaa.g_01444
OG0002526	Syai.g_01615	Syaa.g_01462
OG0002529	Syai.g_01624	Syaa.g_01508
OG0002530	Syai.g_01176	Syaa.g_01541
OG0002531	Syai.g_01175	Syaa.g_01542
OG0002532	Syai.g_01151	Syaa.g_01582
OG0002533	Syai.g_00729	Syaa.g_01956
OG0002534	Syai.g_00458	Syaa.g_02193
OG0002535	Syai.g_00455	Syaa.g_02196
OG0002536	Syai.g_00440	Syaa.g_02214
OG0002537	Syai.g_02664	Syaa.g_02515
OG0002538	Syai.g_02680	Syaa.g_02533
OG0002540	Syai.g_02871	Syaa.g_02685
OG0002578	Syai.g_00953	Syaa.g_01775
OG0002585	Syai.g_00512, Syai.g_02551	Syaa.g_02154, Syaa.g_02391
OG0002591	Syai.g_01187	Syaa.g_01536
OG0002594	Syai.g_02247	Syaa.g_00413
OG0002595	Syai.g_01947	Syaa.g_00926
OG0002597	Syai.g_01591	Syaa.g_01431
OG0002598	Syai.g_01592	Syaa.g_01432
OG0002599	Syai.g_01614	Syaa.g_01450
OG0002600	Syai.g_01633	Syaa.g_01483
OG0002602	Syai.g_01638	Syaa.g_01528
OG0002603	Syai.g_01160	Syaa.g_01569
OG0002604	Syai.g_01150	Syaa.g_01584
OG0002605	Syai.g_00460	Syaa.g_02191
OG0002606	Syai.g_02872	Syaa.g_02686
OG0002653	Syai.g_02736, Syai.g_02735	Syaa.g_02309
OG0002664	Syai.g_01838	Syaa.g_00947
OG0002664	Syai.g_02462	Syaa.g_02638
OG0002671	Syai.g_02384	Syaa.g_00545, Syaa.g_00544
OG0002672	Syai.g_01732	Syaa.g_01038
OG0002673	Syai.g_01628	Syaa.g_01490
OG0002674	Syai.g_00421	Syaa.g_02232
OG0002675	Syai.g_00344	Syaa.g_02322
OG0002708	Syai.g_01837	Syaa.g_00948
OG0002709	Syai.g_02344	Syaa.g_00946
OG0002721	Syai.g_02086	Syaa.g_00813
OG0002732	Syai.g_00103	Syaa.g_00110, Syaa.g_00111
OG0002736	Syai.g_02415, Syai.g_02414	Syaa.g_00513
OG0002738	Syai.g_01753	Syaa.g_01022
OG0002740	Syai.g_00847	Syaa.g_01128, Syaa.g_01988
OG0002741	Syai.g_01348	Syaa.g_01164
OG0002742	Syai.g_02321, Syai.g_01024	Syaa.g_01217
OG0002745	Syai.g_00557	Syaa.g_01594
OG0002746	Syai.g_01127	Syaa.g_01607
OG0002747	Syai.g_01071	Syaa.g_01657
OG0002748	Syai.g_00814	Syaa.g_01877
OG0002752	Syai.g_02886	Syaa.g_02701
OG0002787	Syai.g_01207	Syaa.g_01554
OG0002788	Syai.g_01208	Syaa.g_01553
OG0002789	Syai.g_01209	Syaa.g_01552
OG0002790	Syai.g_01210	Syaa.g_01551
OG0002791	Syai.g_01211	Syaa.g_01550
OG0002792	Syai.g_01212	Syaa.g_01549
OG0002793	Syai.g_01213	Syaa.g_01548
OG0002841	Syai.g_01007, Syai.g_00599, Syai.g_01017	Syaa.g_01231
OG0002843	Syai.g_01005	Syaa.g_01454
OG0002843	Syai.g_00600, Syai.g_01016	Syaa.g_01232
OG0002847	Syai.g_02451	Syaa.g_00391
OG0002848	Syai.g_01673	Syaa.g_00402, Syaa.g_01226, Syaa.g_01222
OG0002850	Syai.g_02286	Syaa.g_00637, Syaa.g_00636
OG0002852	Syai.g_01282	Syaa.g_01110, Syaa.g_01109
OG0002853	Syai.g_01379	Syaa.g_01206
OG0002854	Syai.g_01021, Syai.g_00571, Syai.g_02319	Syaa.g_01219
OG0002856	Syai.g_01579	Syaa.g_01417
OG0002858	Syai.g_01191	Syaa.g_01534
OG0002859	Syai.g_01172	Syaa.g_01545
OG0002860	Syai.g_02075	Syaa.g_01692
OG0002861	Syai.g_00566, Syai.g_01898	Syaa.g_01865
OG0002863	Syai.g_00446	Syaa.g_02208
OG0002892	Syai.g_01214	Syaa.g_01547
OG0002932	Syai.g_00102	Syaa.g_00109
OG0002933	Syai.g_00101	Syaa.g_00108
OG0002943	Syai.g_02427	Syaa.g_00428
OG0002944	Syai.g_02426	Syaa.g_00429
OG0002945	Syai.g_02425	Syaa.g_00430
OG0002946	Syai.g_02423	Syaa.g_00432
OG0002947	Syai.g_02422	Syaa.g_00433
OG0002948	Syai.g_02420	Syaa.g_00434
OG0002949	Syai.g_02419	Syaa.g_00435
OG0002950	Syai.g_02418	Syaa.g_00436
OG0002953	Syai.g_02349	Syaa.g_00580
OG0002954	Syai.g_02310	Syaa.g_00605
OG0002955	Syai.g_02241	Syaa.g_00665
OG0002956	Syai.g_02242	Syaa.g_00683
OG0002957	Syai.g_02240	Syaa.g_00684
OG0002958	Syai.g_02239	Syaa.g_00685
OG0002959	Syai.g_01604	Syaa.g_00856
OG0002960	Syai.g_02434	Syaa.g_00937, Syaa.g_01269
OG0002961	Syai.g_01747	Syaa.g_01027
OG0002962	Syai.g_01296	Syaa.g_01124
OG0002963	Syai.g_01360	Syaa.g_01126
OG0002964	Syai.g_01378	Syaa.g_01205
OG0002965	Syai.g_01864	Syaa.g_01405
OG0002966	Syai.g_02073	Syaa.g_01510
OG0002967	Syai.g_01705	Syaa.g_01512
OG0002968	Syai.g_01680	Syaa.g_01530
OG0002969	Syai.g_01178	Syaa.g_01539
OG0002970	Syai.g_01177	Syaa.g_01540
OG0002971	Syai.g_01169	Syaa.g_01556
OG0002972	Syai.g_01911, Syai.g_01687	Syaa.g_01699
OG0002973	Syai.g_00559	Syaa.g_01745
OG0002974	Syai.g_00858	Syaa.g_01849
OG0002975	Syai.g_02071	Syaa.g_02130
OG0002976	Syai.g_01195	Syaa.g_02134
OG0002977	Syai.g_02732	Syaa.g_02573
OG0002978	Syai.g_01413	Syaa.g_02626
OG0003046	Syai.g_00316	Syaa.g_00319
OG0003093	Syai.g_02461	Syaa.g_00388
OG0003105	Syai.g_02035	Syaa.g_00845
OG0003106	Syai.g_01935	Syaa.g_00933
OG0003107	Syai.g_01695	Syaa.g_01212
OG0003110	Syai.g_01663	Syaa.g_01507
OG0003111	Syai.g_01651	Syaa.g_01527
OG0003112	Syai.g_01655	Syaa.g_01532
OG0003114	Syai.g_00560	Syaa.g_01562
OG0003115	Syai.g_01158	Syaa.g_01572
OG0003118	Syai.g_01146	Syaa.g_01595
OG0003119	Syai.g_01052	Syaa.g_01677
OG0003120	Syai.g_00554	Syaa.g_01870
OG0003121	Syai.g_00704	Syaa.g_01983
OG0003122	Syai.g_00569	Syaa.g_02083
OG0003181	Syai.g_02603	Syaa.g_00394
OG0003203	Syai.g_02377	Syaa.g_01012
OG0003259	Syai.g_00924, Syai.g_01879	Syaa.g_00393
OG0003265	Syai.g_02287	Syaa.g_00635
OG0003268	Syai.g_01933	Syaa.g_00952
OG0003269	Syai.g_02074	Syaa.g_01215
OG0003270	Syai.g_01562	Syaa.g_01428
OG0003271	Syai.g_01974	Syaa.g_01445
OG0003272	Syai.g_01700	Syaa.g_01516
OG0003273	Syai.g_01188	Syaa.g_01535
OG0003274	Syai.g_01147	Syaa.g_01592
OG0003275	Syai.g_01096	Syaa.g_01642
OG0003276	Syai.g_01206, Syai.g_01670	Syaa.g_01710
OG0003277	Syai.g_00703	Syaa.g_01984
OG0003278	Syai.g_01038	Syaa.g_02084
OG0003513	Syai.g_00477	Syaa.g_01173, Syaa.g_00404, Syaa.g_01701, Syaa.g_01708
OG0003516	Syai.g_00139	Syaa.g_00446, Syaa.g_00449
OG0003517	Syai.g_02012	Syaa.g_00873
OG0003518	Syai.g_02246	Syaa.g_01115
OG0003519	Syai.g_01605	Syaa.g_01415
OG0003520	Syai.g_01647	Syaa.g_01425
OG0003521	Syai.g_02316	Syaa.g_01471
OG0003523	Syai.g_01656	Syaa.g_01509
OG0003524	Syai.g_01665	Syaa.g_01522
OG0003529	Syai.g_01938, Syai.g_01904	Syaa.g_02628
OG0003839	Syai.g_01830	Syaa.g_00954
OG0003841	Syai.g_01927	Syaa.g_01224
OG0003842	Syai.g_01866, Syai.g_01849, Syai.g_00469, Syai.g_00591	Syaa.g_01230
OG0003846	Syai.g_01627	Syaa.g_01478
OG0003847	Syai.g_01643	Syaa.g_01493
OG0003848	Syai.g_00994	Syaa.g_01496
OG0003849	Syai.g_01184	Syaa.g_01537
OG0003850	Syai.g_01164	Syaa.g_01566
OG0003851	Syai.g_01095	Syaa.g_01643
OG0003852	Syai.g_01937	Syaa.g_01697
OG0003854	Syai.g_00919	Syaa.g_01822
OG0003855	Syai.g_01954	Syaa.g_01869
OG0003857	Syai.g_00723	Syaa.g_01962
OG0003858	Syai.g_01528	Syaa.g_02125, Syaa.g_02139, Syaa.g_02126
OG0003862	Syai.g_01649	Syaa.g_02305
OG0004283	Syai.g_00868	Syaa.g_01738
OG0004310	Syai.g_01398	Syaa.g_01249
OG0004311	Syai.g_01918	Syaa.g_01472
OG0004313	Syai.g_01748	Syaa.g_01515
OG0004314	Syai.g_01215	Syaa.g_01546
OG0004317	Syai.g_01416	Syaa.g_02082
OG0004318	Syai.g_00454	Syaa.g_02198
OG0004320	Syai.g_01636	Syaa.g_02629
OG0004978	Syai.g_00586	Syaa.g_00406, Syaa.g_00414
OG0004983	Syai.g_01736	Syaa.g_01035
OG0004985	Syai.g_01922	Syaa.g_01130
OG0004986	Syai.g_00602, Syai.g_01015	Syaa.g_01233
OG0004988	Syai.g_01924	Syaa.g_02087
OG0005734	Syai.g_02811	Syaa.g_00376
OG0005743	Syai.g_00152	Syaa.g_01050
OG0005748	Syai.g_01010	Syaa.g_01451
OG0005749	Syai.g_01006	Syaa.g_01456
OG0005756	Syai.g_01527	Syaa.g_02121
