Orthogroup	Prbg	Prbn
OG0001795	Prbg.g_01617	Prbn.g_01712
OG0001795	Prbg.g_01049	Prbn.g_01943
OG0001802	Prbg.g_00402	Prbn.g_00815
OG0001802	Prbg.g_01545	Prbn.g_01130
OG0001807	Prbg.g_00815	Prbn.g_00723
OG0001820	Prbg.g_00023	Prbn.g_01040
OG0001834	Prbg.g_00555	Prbn.g_00176
OG0001836	Prbg.g_00525	Prbn.g_01236
OG0001836	Prbg.g_00526	Prbn.g_01237
OG0001842	Prbg.g_00020	Prbn.g_01037
OG0001875	Prbg.g_01627	Prbn.g_01722
OG0001876	Prbg.g_01626	Prbn.g_01721
OG0001916	Prbg.g_00215	Prbn.g_00618
OG0001917	Prbg.g_01328	Prbn.g_01377
OG0001922	Prbg.g_00573	Prbn.g_00194
OG0001923	Prbg.g_00566	Prbn.g_00187
OG0001930	Prbg.g_00019	Prbn.g_01036
OG0001931	Prbg.g_00018	Prbn.g_01035
OG0001955	Prbg.g_00725	Prbn.g_00135
OG0001956	Prbg.g_01220	Prbn.g_01485
OG0001963	Prbg.g_00700	Prbn.g_00873
OG0001965	Prbg.g_01584	Prbn.g_01679
OG0001977	Prbg.g_01916	Prbn.g_00928
OG0001988	Prbg.g_00453	Prbn.g_01108
OG0001996	Prbg.g_00845	Prbn.g_00753
OG0002003	Prbg.g_00014	Prbn.g_01031
OG0002019	Prbg.g_00720	Prbn.g_00140
OG0002030	Prbg.g_01563	Prbn.g_01658
OG0002034	Prbg.g_00353	Prbn.g_00481
OG0002036	Prbg.g_00691	Prbn.g_00882
OG0002052	Prbg.g_01338	Prbn.g_01367
OG0002096	Prbg.g_00564	Prbn.g_00185
OG0002096	Prbg.g_00036	Prbn.g_01053
OG0002098	Prbg.g_00512	Prbn.g_01223
OG0002106	Prbg.g_00449	Prbn.g_01112
OG0002109	Prbg.g_00009	Prbn.g_01026
OG0002122	Prbg.g_00015	Prbn.g_01032
OG0002164	Prbg.g_01056	Prbn.g_01936
OG0002165	Prbg.g_01050	Prbn.g_01942
OG0002176	Prbg.g_00443	Prbn.g_00773
OG0002176	Prbg.g_00713	Prbn.g_00147
OG0002177	Prbg.g_00355	Prbn.g_00479
OG0002228	Prbg.g_01585	Prbn.g_01680
OG0002228	Prbg.g_01613	Prbn.g_01708
OG0002232	Prbg.g_01124	Prbn.g_01581
OG0002240	Prbg.g_00895	Prbn.g_01296
OG0002246	Prbg.g_01598	Prbn.g_01693
OG0002270	Prbg.g_00562	Prbn.g_00183
OG0002275	Prbg.g_01620	Prbn.g_01715
OG0002282	Prbg.g_00685	Prbn.g_00888
OG0002283	Prbg.g_01536	Prbn.g_01139
OG0002284	Prbg.g_00400	Prbn.g_00817
OG0002293	Prbg.g_00401	Prbn.g_00816
OG0002294	Prbg.g_01057	Prbn.g_01935
OG0002321	Prbg.g_00559	Prbn.g_00180
OG0002326	Prbg.g_01587	Prbn.g_01682
OG0002340	Prbg.g_00988	Prbn.g_00344
OG0002344	Prbg.g_00133	Prbn.g_00700
OG0002345	Prbg.g_00363	Prbn.g_00471
OG0002346	Prbg.g_01513	Prbn.g_01162
OG0002348	Prbg.g_00711	Prbn.g_00149
OG0002377	Prbg.g_00527	Prbn.g_01238
OG0002379	Prbg.g_01597	Prbn.g_01692
OG0002383	Prbg.g_00026	Prbn.g_01043
OG0002384	Prbg.g_01621	Prbn.g_01716
OG0002389	Prbg.g_01804	Prbn.g_01900
OG0002397	Prbg.g_01318	Prbn.g_01387
OG0002398	Prbg.g_00693	Prbn.g_00880
OG0002398	Prbg.g_01515	Prbn.g_01160
OG0002421	Prbg.g_00560	Prbn.g_00181
OG0002433	Prbg.g_00736	Prbn.g_00124
OG0002436	Prbg.g_01580	Prbn.g_01675
OG0002439	Prbg.g_00738	Prbn.g_01638
OG0002442	Prbg.g_00420	Prbn.g_00797
OG0002453	Prbg.g_01630	Prbn.g_01725
OG0002455	Prbg.g_00733	Prbn.g_00127
OG0002456	Prbg.g_01817	Prbn.g_01913
OG0002457	Prbg.g_01600	Prbn.g_01695
OG0002457	Prbg.g_01618	Prbn.g_01713
OG0002480	Prbg.g_00556	Prbn.g_00177
OG0002487	Prbg.g_00460	Prbn.g_01101
OG0002497	Prbg.g_00393	Prbn.g_00824
OG0002499	Prbg.g_00701	Prbn.g_00872
OG0002500	Prbg.g_00704	Prbn.g_00869
OG0002501	Prbg.g_00422	Prbn.g_00795
OG0002502	Prbg.g_01052	Prbn.g_01940
OG0002503	Prbg.g_00187	Prbn.g_00646
OG0002504	Prbg.g_01150	Prbn.g_01555
OG0002505	Prbg.g_00723	Prbn.g_00137
OG0002508	Prbg.g_00394	Prbn.g_00823
OG0002509	Prbg.g_00399	Prbn.g_00818
OG0002510	Prbg.g_00016	Prbn.g_01033
OG0002511	Prbg.g_00063	Prbn.g_00051
OG0002512	Prbg.g_00356	Prbn.g_00478
OG0002513	Prbg.g_01519	Prbn.g_01156
OG0002514	Prbg.g_00671	Prbn.g_00902
OG0002515	Prbg.g_00753	Prbn.g_01654
OG0002516	Prbg.g_01517	Prbn.g_01158
OG0002517	Prbg.g_00041	Prbn.g_01058
OG0002518	Prbg.g_00374	Prbn.g_00460
OG0002556	Prbg.g_00499	Prbn.g_01062
OG0002557	Prbg.g_00498	Prbn.g_01063
OG0002558	Prbg.g_00497	Prbn.g_01064
OG0002564	Prbg.g_00710	Prbn.g_00150
OG0002583	Prbg.g_00702	Prbn.g_00871
OG0002584	Prbg.g_01346	Prbn.g_01359
OG0002586	Prbg.g_01118	Prbn.g_01587
OG0002587	Prbg.g_01625	Prbn.g_01720
OG0002588	Prbg.g_00570	Prbn.g_00191
OG0002646	Prbg.g_01818	Prbn.g_01914
OG0002654	Prbg.g_01537	Prbn.g_01138
OG0002655	Prbg.g_01553	Prbn.g_01122
OG0002656	Prbg.g_00456	Prbn.g_01105
OG0002657	Prbg.g_00729	Prbn.g_00131
OG0002658	Prbg.g_01509	Prbn.g_01166
OG0002659	Prbg.g_01048	Prbn.g_01944
OG0002660	Prbg.g_01546	Prbn.g_01129
OG0002661	Prbg.g_01559	Prbn.g_01116
OG0002662	Prbg.g_00741	Prbn.g_01642
OG0002663	Prbg.g_01629	Prbn.g_01724
OG0002702	Prbg.g_01622	Prbn.g_01717
OG0002703	Prbg.g_00037	Prbn.g_01054
OG0002725	Prbg.g_01607	Prbn.g_01702
OG0002727	Prbg.g_01350	Prbn.g_01355
OG0002728	Prbg.g_01054	Prbn.g_01938
OG0002729	Prbg.g_00692	Prbn.g_00881
OG0002772	Prbg.g_00520	Prbn.g_01231
OG0002773	Prbg.g_00515	Prbn.g_01226
OG0002774	Prbg.g_00516	Prbn.g_01227
OG0002775	Prbg.g_00513	Prbn.g_01224
OG0002786	Prbg.g_00437	Prbn.g_00779
OG0002806	Prbg.g_00427	Prbn.g_00789
OG0002809	Prbg.g_01313	Prbn.g_01392
OG0002810	Prbg.g_00705	Prbn.g_00868
OG0002811	Prbg.g_00033	Prbn.g_01050
OG0002812	Prbg.g_00417	Prbn.g_00800
OG0002814	Prbg.g_00426	Prbn.g_00791
OG0002815	Prbg.g_01633	Prbn.g_01728
OG0002817	Prbg.g_01506	Prbn.g_01169
OG0002819	Prbg.g_01579	Prbn.g_01674
OG0002820	Prbg.g_01573	Prbn.g_01668
OG0002821	Prbg.g_00811	Prbn.g_00719
OG0002822	Prbg.g_00810	Prbn.g_00718
OG0002823	Prbg.g_00173	Prbn.g_00660
OG0002824	Prbg.g_00390	Prbn.g_00827
OG0002825	Prbg.g_00005	Prbn.g_01022
OG0002826	Prbg.g_01384	Prbn.g_00847
OG0002827	Prbg.g_01462	Prbn.g_00386
OG0002828	Prbg.g_01520	Prbn.g_01155
OG0002829	Prbg.g_01527	Prbn.g_01148
OG0002830	Prbg.g_00689	Prbn.g_00884
OG0002831	Prbg.g_00703	Prbn.g_00870
OG0002832	Prbg.g_00724	Prbn.g_00136
OG0002833	Prbg.g_01596	Prbn.g_01691
OG0002834	Prbg.g_01599	Prbn.g_01694
OG0002835	Prbg.g_01601	Prbn.g_01696
OG0002836	Prbg.g_01649	Prbn.g_01744
OG0002888	Prbg.g_00561	Prbn.g_00182
OG0002894	Prbg.g_00554	Prbn.g_00175
OG0002903	Prbg.g_00438	Prbn.g_00778
OG0002918	Prbg.g_00413	Prbn.g_00804
OG0002919	Prbg.g_00369	Prbn.g_00465
OG0002920	Prbg.g_00405	Prbn.g_00812
OG0002921	Prbg.g_00397	Prbn.g_00820
OG0002922	Prbg.g_00396	Prbn.g_00821
OG0002923	Prbg.g_00389	Prbn.g_00828
OG0002924	Prbg.g_00040	Prbn.g_01057
OG0002925	Prbg.g_00027	Prbn.g_01044
OG0002926	Prbg.g_00010	Prbn.g_01027
OG0002927	Prbg.g_01255	Prbn.g_01450
OG0002928	Prbg.g_00462	Prbn.g_01099
OG0002929	Prbg.g_01564	Prbn.g_01659
OG0002930	Prbg.g_01806	Prbn.g_01902
OG0003012	Prbg.g_00517	Prbn.g_01228
OG0003013	Prbg.g_00518	Prbn.g_01229
OG0003028	Prbg.g_00430	Prbn.g_00786
OG0003031	Prbg.g_00147	Prbn.g_00686
OG0003060	Prbg.g_00381	Prbn.g_00453
OG0003061	Prbg.g_00380	Prbn.g_00454
OG0003062	Prbg.g_00379	Prbn.g_00455
OG0003070	Prbg.g_01010	Prbn.g_00322
OG0003071	Prbg.g_00070	Prbn.g_00058
OG0003072	Prbg.g_00372	Prbn.g_00462
OG0003073	Prbg.g_00436	Prbn.g_00780
OG0003074	Prbg.g_00411	Prbn.g_00806
OG0003075	Prbg.g_01058	Prbn.g_01934
OG0003076	Prbg.g_01147	Prbn.g_01558
OG0003077	Prbg.g_01257	Prbn.g_01448
OG0003078	Prbg.g_01322	Prbn.g_01383
OG0003079	Prbg.g_01347	Prbn.g_01358
OG0003080	Prbg.g_00450	Prbn.g_01111
OG0003081	Prbg.g_00494	Prbn.g_01067
OG0003082	Prbg.g_01588	Prbn.g_01683
OG0003083	Prbg.g_01591	Prbn.g_01686
OG0003084	Prbg.g_01640	Prbn.g_01735
OG0003161	Prbg.g_00572	Prbn.g_00193
OG0003162	Prbg.g_00521	Prbn.g_01232
OG0003163	Prbg.g_00522	Prbn.g_01233
OG0003178	Prbg.g_00500	Prbn.g_01061
OG0003221	Prbg.g_00510	Prbn.g_01221
OG0003234	Prbg.g_00921	Prbn.g_01270
OG0003236	Prbg.g_00431	Prbn.g_00785
OG0003237	Prbg.g_00428	Prbn.g_00788
OG0003238	Prbg.g_00398	Prbn.g_00819
OG0003239	Prbg.g_01256	Prbn.g_01449
OG0003240	Prbg.g_01556	Prbn.g_01119
OG0003241	Prbg.g_00739	Prbn.g_01640
OG0003242	Prbg.g_00740	Prbn.g_01641
OG0003243	Prbg.g_01619	Prbn.g_01714
OG0003244	Prbg.g_01631	Prbn.g_01726
OG0003419	Prbg.g_00840	Prbn.g_00748
OG0003420	Prbg.g_00835	Prbn.g_00743
OG0003421	Prbg.g_00819	Prbn.g_00727
OG0003422	Prbg.g_00867	Prbn.g_01324
OG0003423	Prbg.g_00878	Prbn.g_01313
OG0003424	Prbg.g_00918	Prbn.g_01273
OG0003425	Prbg.g_00919	Prbn.g_01272
OG0003426	Prbg.g_00920	Prbn.g_01271
OG0003427	Prbg.g_00044	Prbn.g_00032
OG0003428	Prbg.g_00148	Prbn.g_00685
OG0003429	Prbg.g_00303	Prbn.g_00531
OG0003430	Prbg.g_00360	Prbn.g_00474
OG0003431	Prbg.g_00370	Prbn.g_00464
OG0003432	Prbg.g_00371	Prbn.g_00463
OG0003433	Prbg.g_00373	Prbn.g_00461
OG0003434	Prbg.g_00376	Prbn.g_00458
OG0003435	Prbg.g_00377	Prbn.g_00457
OG0003436	Prbg.g_00378	Prbn.g_00456
OG0003437	Prbg.g_00382	Prbn.g_00452
OG0003438	Prbg.g_00383	Prbn.g_00451
OG0003439	Prbg.g_00446	Prbn.g_00770
OG0003440	Prbg.g_00445	Prbn.g_00771
OG0003441	Prbg.g_00444	Prbn.g_00772
OG0003442	Prbg.g_00435	Prbn.g_00781
OG0003443	Prbg.g_00434	Prbn.g_00782
OG0003444	Prbg.g_00433	Prbn.g_00783
OG0003445	Prbg.g_00423	Prbn.g_00794
OG0003446	Prbg.g_00410	Prbn.g_00807
OG0003447	Prbg.g_00409	Prbn.g_00808
OG0003448	Prbg.g_00403	Prbn.g_00814
OG0003449	Prbg.g_00031	Prbn.g_01048
OG0003450	Prbg.g_00030	Prbn.g_01047
OG0003451	Prbg.g_00029	Prbn.g_01046
OG0003452	Prbg.g_00028	Prbn.g_01045
OG0003453	Prbg.g_00003	Prbn.g_01020
OG0003454	Prbg.g_01065	Prbn.g_01927
OG0003455	Prbg.g_01077	Prbn.g_01628
OG0003456	Prbg.g_01189	Prbn.g_01516
OG0003457	Prbg.g_01247	Prbn.g_01458
OG0003458	Prbg.g_01303	Prbn.g_01402
OG0003459	Prbg.g_01307	Prbn.g_01398
OG0003460	Prbg.g_01503	Prbn.g_01172
OG0003461	Prbg.g_01518	Prbn.g_01157
OG0003462	Prbg.g_01560	Prbn.g_01115
OG0003463	Prbg.g_00454	Prbn.g_01107
OG0003464	Prbg.g_00465	Prbn.g_01096
OG0003465	Prbg.g_00483	Prbn.g_01078
OG0003466	Prbg.g_00507	Prbn.g_01218
OG0003467	Prbg.g_00508	Prbn.g_01219
OG0003468	Prbg.g_00509	Prbn.g_01220
OG0003469	Prbg.g_00511	Prbn.g_01222
OG0003470	Prbg.g_00514	Prbn.g_01225
OG0003471	Prbg.g_00519	Prbn.g_01230
OG0003472	Prbg.g_00568	Prbn.g_00189
OG0003473	Prbg.g_00672	Prbn.g_00901
OG0003474	Prbg.g_00683	Prbn.g_00890
OG0003475	Prbg.g_00695	Prbn.g_00878
OG0003476	Prbg.g_00707	Prbn.g_00866
OG0003477	Prbg.g_00715	Prbn.g_00145
OG0003478	Prbg.g_00718	Prbn.g_00142
OG0003479	Prbg.g_00735	Prbn.g_00125
OG0003480	Prbg.g_00746	Prbn.g_01647
OG0003481	Prbg.g_00747	Prbn.g_01648
OG0003482	Prbg.g_01572	Prbn.g_01667
OG0003483	Prbg.g_01575	Prbn.g_01670
OG0003484	Prbg.g_01590	Prbn.g_01685
OG0003485	Prbg.g_01603	Prbn.g_01698
OG0003486	Prbg.g_01605	Prbn.g_01700
OG0003487	Prbg.g_01606	Prbn.g_01701
OG0003488	Prbg.g_01616	Prbn.g_01711
OG0003489	Prbg.g_01623	Prbn.g_01718
OG0003810	Prbg.g_00001	Prbn.g_01018
OG0004284	Prbg.g_00447	Prbn.g_00769
OG0004715	Prbg.g_00709	Prbn.g_00151
