Orthogroup	Praf	Syag
OG0002169	Praf.g_02018	Syag.g_00002
OG0002170	Praf.g_02057	Syag.g_02839
OG0002171	Praf.g_02350	Syag.g_02464
OG0002173	Praf.g_02573	Syag.g_02055
OG0002174	Praf.g_02722	Syag.g_02180
OG0002231	Praf.g_01235	Syag.g_01180
OG0002233	Praf.g_01254	Syag.g_00437
OG0002234	Praf.g_01300	Syag.g_00402
OG0002235	Praf.g_01505	Syag.g_00647
OG0002236	Praf.g_01624	Syag.g_00571
OG0002237	Praf.g_01686	Syag.g_00403
OG0002239	Praf.g_01854	Syag.g_01661
OG0002241	Praf.g_01928	Syag.g_01341
OG0002242	Praf.g_02351	Syag.g_02463
OG0002243	Praf.g_02606	Syag.g_02107
OG0002279	Praf.g_00242	Syag.g_01887
OG0002281	Praf.g_00720	Syag.g_00306
OG0002286	Praf.g_01449, Praf.g_01448	Syag.g_01702
OG0002287	Praf.g_02356	Syag.g_02457
OG0002287	Praf.g_01770	Syag.g_02470, Syag.g_02458
OG0002289	Praf.g_01930	Syag.g_01339
OG0002290	Praf.g_01974	Syag.g_02643
OG0002292	Praf.g_02510	Syag.g_02018
OG0002328	Praf.g_00262	Syag.g_01867
OG0002330	Praf.g_01117	Syag.g_00992
OG0002331	Praf.g_01128	Syag.g_00211
OG0002336	Praf.g_01904	Syag.g_01359
OG0002337	Praf.g_02272	Syag.g_02605
OG0002338	Praf.g_02357	Syag.g_02456
OG0002339	Praf.g_02370	Syag.g_02447
OG0002382	Praf.g_00604	Syag.g_01519
OG0002385	Praf.g_01450	Syag.g_01703
OG0002386	Praf.g_01752	Syag.g_00473
OG0002388	Praf.g_01935	Syag.g_01333
OG0002391	Praf.g_02631	Syag.g_01916
OG0002425	Praf.g_00114	Syag.g_02484
OG0002426	Praf.g_00279	Syag.g_02507
OG0002430	Praf.g_00653, Praf.g_00275	Syag.g_01467
OG0002431	Praf.g_00276, Praf.g_00652	Syag.g_01468
OG0002432	Praf.g_00336	Syag.g_02103
OG0002433	Praf.g_00562	Syag.g_00123
OG0002434	Praf.g_00699	Syag.g_00281
OG0002438	Praf.g_01234	Syag.g_02147
OG0002440	Praf.g_01335	Syag.g_00872
OG0002444	Praf.g_01797	Syag.g_01309
OG0002447	Praf.g_01929	Syag.g_01340
OG0002449	Praf.g_02748	Syag.g_02233
OG0002450	Praf.g_02771	Syag.g_02259
OG0002491	Praf.g_02224	Syag.g_02653
OG0002492	Praf.g_00334	Syag.g_02101
OG0002494	Praf.g_00546	Syag.g_00319
OG0002495	Praf.g_01079	Syag.g_00749
OG0002496	Praf.g_01564	Syag.g_00540
OG0002566	Praf.g_00451	Syag.g_01727
OG0002567	Praf.g_00655	Syag.g_01586
OG0002568	Praf.g_00748, Praf.g_00747	Syag.g_00332
OG0002569	Praf.g_01565	Syag.g_00541
OG0002570	Praf.g_01567	Syag.g_00544
OG0002573	Praf.g_01798	Syag.g_01308
OG0002574	Praf.g_01934	Syag.g_01334
OG0002575	Praf.g_01936	Syag.g_01332
OG0002576	Praf.g_01937	Syag.g_01331
OG0002577	Praf.g_01968	Syag.g_00047
OG0002580	Praf.g_02725	Syag.g_02184
OG0002632	Praf.g_00335	Syag.g_02102
OG0002633	Praf.g_00339	Syag.g_00184, Syag.g_00169
OG0002634	Praf.g_00388	Syag.g_01782
OG0002635	Praf.g_00831	Syag.g_01151
OG0002636	Praf.g_00951	Syag.g_00708
OG0002637	Praf.g_00997	Syag.g_01797
OG0002638	Praf.g_01200	Syag.g_00999
OG0002639	Praf.g_01201	Syag.g_01297
OG0002640	Praf.g_01485	Syag.g_00308
OG0002641	Praf.g_01563	Syag.g_00539
OG0002642	Praf.g_01566	Syag.g_00543
OG0002644	Praf.g_01701	Syag.g_00419
OG0002645	Praf.g_01702	Syag.g_00420
OG0002647	Praf.g_02609	Syag.g_02109
OG0002648	Praf.g_02615	Syag.g_02116
OG0002649	Praf.g_02616	Syag.g_02117
OG0002650	Praf.g_02617	Syag.g_02118
OG0002695	Praf.g_00116	Syag.g_02482
OG0002705	Praf.g_01040	Syag.g_00401
OG0002710	Praf.g_01181	Syag.g_00631
OG0002711	Praf.g_01656	Syag.g_02776
OG0002712	Praf.g_01703	Syag.g_00421
OG0002713	Praf.g_01707	Syag.g_00422
OG0002715	Praf.g_01969	Syag.g_01436
OG0002716	Praf.g_02213	Syag.g_02664
OG0002718	Praf.g_02774	Syag.g_01435
OG0002794	Praf.g_00109	Syag.g_02490
OG0002798	Praf.g_00863	Syag.g_01132
OG0002803	Praf.g_01657	Syag.g_01286
OG0002907	Praf.g_01009	Syag.g_02188
OG0002909	Praf.g_01054	Syag.g_00246
OG0002910	Praf.g_01136	Syag.g_00029
OG0002912	Praf.g_01639	Syag.g_02027
OG0003043	Praf.g_01087	Syag.g_01315
OG0003044	Praf.g_01091	Syag.g_00500, Syag.g_02640
OG0003048	Praf.g_01949	Syag.g_01701
OG0003051	Praf.g_02257	Syag.g_01312
OG0003186	Praf.g_00657	Syag.g_00538
OG0003193	Praf.g_01183	Syag.g_00181
OG0003197	Praf.g_01447	Syag.g_00618
OG0003198	Praf.g_01452	Syag.g_01705
OG0003200	Praf.g_01850	Syag.g_01008
OG0003202	Praf.g_01954	Syag.g_00536
OG0003204	Praf.g_02019	Syag.g_00001, Syag.g_01895
OG0003209	Praf.g_02482	Syag.g_01813
OG0003210	Praf.g_02483	Syag.g_01812
OG0003211	Praf.g_02484	Syag.g_01811
OG0003212	Praf.g_02485	Syag.g_01810
OG0003213	Praf.g_02498	Syag.g_02003
OG0003390	Praf.g_01195	Syag.g_01205
OG0003393	Praf.g_01451	Syag.g_01704
OG0003397	Praf.g_01939	Syag.g_00392
OG0003402	Praf.g_02649	Syag.g_02321
OG0003716	Praf.g_01155	Syag.g_02086
OG0003765	Praf.g_02390	Syag.g_02429
OG0004075	Praf.g_00838	Syag.g_00766
OG0004576	Praf.g_01847	Syag.g_01370
OG0005423	Praf.g_01152	Syag.g_01234
