Orthogroup	Syad	Syam
OG0002112	Syad.g_00494	Syam.g_00202
OG0002113	Syad.g_00200	Syam.g_00037
OG0002115	Syad.g_02615	Syam.g_01982
OG0002116	Syad.g_02581	Syam.g_01957
OG0002117	Syad.g_01166	Syam.g_01781
OG0002118	Syad.g_01461	Syam.g_00877
OG0002120	Syad.g_01994	Syam.g_01038
OG0002121	Syad.g_02074	Syam.g_01393
OG0002123	Syad.g_01813	Syam.g_01243
OG0002124	Syad.g_01203	Syam.g_00706
OG0002128	Syad.g_01530	Syam.g_00918
OG0002129	Syad.g_02292	Syam.g_01626
OG0002130	Syad.g_02403	Syam.g_01828
OG0002131	Syad.g_00119	Syam.g_02403
OG0002132	Syad.g_00111	Syam.g_02395
OG0002133	Syad.g_00109	Syam.g_02393
OG0002134	Syad.g_00365	Syam.g_00132
OG0002135	Syad.g_02654	Syam.g_02018
OG0002136	Syad.g_02653	Syam.g_02017
OG0002138	Syad.g_01364	Syam.g_00807
OG0002139	Syad.g_01435	Syam.g_00852
OG0002140	Syad.g_00839	Syam.g_00839
OG0002141	Syad.g_02121	Syam.g_01434
OG0002142	Syad.g_02259	Syam.g_01599
OG0002143	Syad.g_00790	Syam.g_00494
OG0002144	Syad.g_00639	Syam.g_00316
OG0002154	Syad.g_02869	Syam.g_02181
OG0002157	Syad.g_00493	Syam.g_00201
OG0002158	Syad.g_00495	Syam.g_00203
OG0002160	Syad.g_01375	Syam.g_00816
OG0002162	Syad.g_01045	Syam.g_01746
OG0002167	Syad.g_01426	Syam.g_00658
OG0002178	Syad.g_00113	Syam.g_02396
OG0002179	Syad.g_00417	Syam.g_00149
OG0002180	Syad.g_00515	Syam.g_00222
OG0002181	Syad.g_00543	Syam.g_00252
OG0002182	Syad.g_00564	Syam.g_00269
OG0002183	Syad.g_02768	Syam.g_02090
OG0002184	Syad.g_02765	Syam.g_02087
OG0002185	Syad.g_02757	Syam.g_02079
OG0002186	Syad.g_02652	Syam.g_02016
OG0002187	Syad.g_02651	Syam.g_02015
OG0002188	Syad.g_02618	Syam.g_01985
OG0002189	Syad.g_02617	Syam.g_01984
OG0002190	Syad.g_02562	Syam.g_01939
OG0002192	Syad.g_01180	Syam.g_01772
OG0002193	Syad.g_01381	Syam.g_00821
OG0002194	Syad.g_01438	Syam.g_00856
OG0002195	Syad.g_01634	Syam.g_01344
OG0002196	Syad.g_01903	Syam.g_01303
OG0002197	Syad.g_01712	Syam.g_01163
OG0002198	Syad.g_02132	Syam.g_01448
OG0002199	Syad.g_02137	Syam.g_01453
OG0002200	Syad.g_02276	Syam.g_01613
OG0002201	Syad.g_01094	Syam.g_01705
OG0002202	Syad.g_01093	Syam.g_01706
OG0002203	Syad.g_01092	Syam.g_01707
OG0002204	Syad.g_01069	Syam.g_01724
OG0002205	Syad.g_01050	Syam.g_01741
OG0002206	Syad.g_01036	Syam.g_00699
OG0002207	Syad.g_01026	Syam.g_00689
OG0002208	Syad.g_00895	Syam.g_00578
OG0002209	Syad.g_00769	Syam.g_00465
OG0002210	Syad.g_00721	Syam.g_00401
OG0002211	Syad.g_00686	Syam.g_00362
OG0002212	Syad.g_03019	Syam.g_02299
OG0002213	Syad.g_03025	Syam.g_02304
OG0002214	Syad.g_00140	Syam.g_02426
OG0002234	Syad.g_02094	Syam.g_01421
OG0002236	Syad.g_00629	Syam.g_00947
OG0002245	Syad.g_00792	Syam.g_00496
OG0002247	Syad.g_01043	Syam.g_01748
OG0002248	Syad.g_01337	Syam.g_00798
OG0002250	Syad.g_02769	Syam.g_02091
OG0002251	Syad.g_02556	Syam.g_01936
OG0002252	Syad.g_02479	Syam.g_01881
OG0002253	Syad.g_02393	Syam.g_01818
OG0002254	Syad.g_01670	Syam.g_01203
OG0002255	Syad.g_01726	Syam.g_01147
OG0002256	Syad.g_01133	Syam.g_01012
OG0002257	Syad.g_02107	Syam.g_01429
OG0002258	Syad.g_01068	Syam.g_01725
OG0002259	Syad.g_00981	Syam.g_00655
OG0002260	Syad.g_01434	Syam.g_00851
OG0002279	Syad.g_02803	Syam.g_02123
OG0002280	Syad.g_00959	Syam.g_00639
OG0002281	Syad.g_01051	Syam.g_01740
OG0002295	Syad.g_02238	Syam.g_01579, Syam.g_01578
OG0002296	Syad.g_02304	Syam.g_01638
OG0002297	Syad.g_01385	Syam.g_00823
OG0002298	Syad.g_01730	Syam.g_01143
OG0002299	Syad.g_01777	Syam.g_01104
OG0002300	Syad.g_01983	Syam.g_01043
OG0002301	Syad.g_02589	Syam.g_01481
OG0002302	Syad.g_00880	Syam.g_00563
OG0002303	Syad.g_00791	Syam.g_00495
OG0002304	Syad.g_00738	Syam.g_00422, Syam.g_00415
OG0002306	Syad.g_00105	Syam.g_02397
OG0002307	Syad.g_00966	Syam.g_01759
OG0002309	Syad.g_01232	Syam.g_00736
OG0002328	Syad.g_02783	Syam.g_02104
OG0002329	Syad.g_03046, Syad.g_01465, Syad.g_01466, Syad.g_01317	Syam.g_01519
OG0002334	Syad.g_02268	Syam.g_01605
OG0002336	Syad.g_02350	Syam.g_01666
OG0002347	Syad.g_02656	Syam.g_02020
OG0002350	Syad.g_00753	Syam.g_00433
OG0002351	Syad.g_00483	Syam.g_00194
OG0002352	Syad.g_01162	Syam.g_01786
OG0002353	Syad.g_01876	Syam.g_01278
OG0002354	Syad.g_01756	Syam.g_01125
OG0002356	Syad.g_02383	Syam.g_01679
OG0002357	Syad.g_00073	Syam.g_02356
OG0002358	Syad.g_02452	Syam.g_01870, Syam.g_01869
OG0002359	Syad.g_02312	Syam.g_01646
OG0002395	Syad.g_00492	Syam.g_00200
OG0002400	Syad.g_01827	Syam.g_01527, Syam.g_01394
OG0002401	Syad.g_01163	Syam.g_01785
OG0002403	Syad.g_01463	Syam.g_00879
OG0002404	Syad.g_00037	Syam.g_01235
OG0002405	Syad.g_01654	Syam.g_01081
OG0002407	Syad.g_00082	Syam.g_00979
OG0002408	Syad.g_02098	Syam.g_01424
OG0002409	Syad.g_00066	Syam.g_02350
OG0002410	Syad.g_02057	Syam.g_01410
OG0002416	Syad.g_02044	Syam.g_01407
OG0002435	Syad.g_02458	Syam.g_01860
OG0002446	Syad.g_02698	Syam.g_00447
OG0002458	Syad.g_01540	Syam.g_02384
OG0002459	Syad.g_01538	Syam.g_02382
OG0002460	Syad.g_01537	Syam.g_02381
OG0002461	Syad.g_01414	Syam.g_01001
OG0002463	Syad.g_00341	Syam.g_01161
OG0002467	Syad.g_01379	Syam.g_00820
OG0002469	Syad.g_01459	Syam.g_00875
OG0002470	Syad.g_01543	Syam.g_00925
OG0002471	Syad.g_02048	Syam.g_01016
OG0002472	Syad.g_00841	Syam.g_02046, Syam.g_00952
OG0002475	Syad.g_02311	Syam.g_01645
OG0002488	Syad.g_00430	Syam.g_00157
OG0002521	Syad.g_02611	Syam.g_01978
OG0002522	Syad.g_02536	Syam.g_01920
OG0002523	Syad.g_01376	Syam.g_00817
OG0002524	Syad.g_01984	Syam.g_01042
OG0002525	Syad.g_02010	Syam.g_01033
OG0002526	Syad.g_02030	Syam.g_01026
OG0002532	Syad.g_02104	Syam.g_01428
OG0002533	Syad.g_01004	Syam.g_00671
OG0002534	Syad.g_00747	Syam.g_00430
OG0002535	Syad.g_00744	Syam.g_00427
OG0002536	Syad.g_00727	Syam.g_00407
OG0002538	Syad.g_02950	Syam.g_02260
OG0002539	Syad.g_00006	Syam.g_02325
OG0002540	Syad.g_01541	Syam.g_02385
OG0002542	Syad.g_02459	Syam.g_01859
OG0002544	Syad.g_02097	Syam.g_00977
OG0002545	Syad.g_01980	Syam.g_01045
OG0002547	Syad.g_02387	Syam.g_01682
OG0002579	Syad.g_02870	Syam.g_02182
OG0002591	Syad.g_02066	Syam.g_01539
OG0002594	Syad.g_02159	Syam.g_01551
OG0002595	Syad.g_01378	Syam.g_00819
OG0002596	Syad.g_01215	Syam.g_01329
OG0002597	Syad.g_01978	Syam.g_01048
OG0002598	Syad.g_01979	Syam.g_01047
OG0002599	Syad.g_02029	Syam.g_01027
OG0002600	Syad.g_02067	Syam.g_01010
OG0002603	Syad.g_02088	Syam.g_01417
OG0002605	Syad.g_00752	Syam.g_00432
OG0002606	Syad.g_01542	Syam.g_02386
OG0002608	Syad.g_01306	Syam.g_00788
OG0002609	Syad.g_01204	Syam.g_00719
OG0002610	Syad.g_00759	Syam.g_00455
OG0002618	Syad.g_00382	Syam.g_00442
OG0002675	Syad.g_00636	Syam.g_00314
OG0002721	Syad.g_01196	Syam.g_01753
OG0002737	Syad.g_02485	Syam.g_01887
OG0002738	Syad.g_01513	Syam.g_00907
OG0002740	Syad.g_01141, Syad.g_00968	Syam.g_01684
OG0002742	Syad.g_02076	Syam.g_01538, Syam.g_01559
OG0002744	Syad.g_02032	Syam.g_01025
OG0002746	Syad.g_02129	Syam.g_01444
OG0002747	Syad.g_02173	Syam.g_01489
OG0002748	Syad.g_01099	Syam.g_01702
OG0002752	Syad.g_00116	Syam.g_02400
OG0002758	Syad.g_01947	Syam.g_01013
OG0002759	Syad.g_01990	Syam.g_01760
OG0002846	Syad.g_02532, Syad.g_02533	Syam.g_00759
OG0002852	Syad.g_01951	Syam.g_01336
OG0002853	Syad.g_01838	Syam.g_01254
OG0002856	Syad.g_00643	Syam.g_01060
OG0002858	Syad.g_02686	Syam.g_01395
OG0002860	Syad.g_02215	Syam.g_00709
OG0002862	Syad.g_00739	Syam.g_00423
OG0002863	Syad.g_00748	Syam.g_00414
OG0002865	Syad.g_01972	Syam.g_00529
OG0002867	Syad.g_02040	Syam.g_01018
OG0002962	Syad.g_01914	Syam.g_01315
OG0002964	Syad.g_01839	Syam.g_01255
OG0002972	Syad.g_02230	Syam.g_00967
OG0002974	Syad.g_02361	Syam.g_01675
OG0002975	Syad.g_01144	Syam.g_01552
OG0002977	Syad.g_03004	Syam.g_02293
OG0002986	Syad.g_02022	Syam.g_02037
OG0002987	Syad.g_02021	Syam.g_02038
OG0002988	Syad.g_02020	Syam.g_02039
OG0003105	Syad.g_01248	Syam.g_00748
OG0003106	Syad.g_01389	Syam.g_00824, Syam.g_00830
OG0003107	Syad.g_00749	Syam.g_00960
OG0003111	Syad.g_02080	Syam.g_00992
OG0003115	Syad.g_02091	Syam.g_01419
OG0003116	Syad.g_02095	Syam.g_01422
OG0003117	Syad.g_02118	Syam.g_01432
OG0003118	Syad.g_02120	Syam.g_01433
OG0003121	Syad.g_00974	Syam.g_00648
OG0003138	Syad.g_01179	Syam.g_01773
OG0003143	Syad.g_02031	Syam.g_00982
OG0003144	Syad.g_02775	Syam.g_02097
OG0003248	Syad.g_01973	Syam.g_00932
OG0003269	Syad.g_01863	Syam.g_00710
OG0003270	Syad.g_01749	Syam.g_01079
OG0003273	Syad.g_02082	Syam.g_01398
OG0003274	Syad.g_02117	Syam.g_01431
OG0003277	Syad.g_00973	Syam.g_00647
OG0003294	Syad.g_00616	Syam.g_00941
OG0003296	Syad.g_00840	Syam.g_02029
OG0003517	Syad.g_01285	Syam.g_00769
OG0003518	Syad.g_00851	Syam.g_00843
OG0003525	Syad.g_01826	Syam.g_01401
OG0003560	Syad.g_01752	Syam.g_01050
OG0003566	Syad.g_02545	Syam.g_01540, Syam.g_01555, Syam.g_02053
OG0003841	Syad.g_00034	Syam.g_00837
OG0003844	Syad.g_01388	Syam.g_01049
OG0003845	Syad.g_02033	Syam.g_01024
OG0003846	Syad.g_00967	Syam.g_01015
OG0003853	Syad.g_02685	Syam.g_01524
OG0003859	Syad.g_01143	Syam.g_00713
OG0004375	Syad.g_02600, Syad.g_02751	Syam.g_00543
