Orthogroup	Syad	Praf
OG0002120	Syad.g_01994	Praf.g_00986
OG0002121	Syad.g_02074	Praf.g_01090
OG0002123	Syad.g_01813	Praf.g_01306
OG0002124	Syad.g_01203	Praf.g_01610
OG0002126	Syad.g_00445	Praf.g_02354
OG0002127	Syad.g_02866	Praf.g_02426
OG0002128	Syad.g_01530	Praf.g_02693
OG0002154	Syad.g_02869	Praf.g_02401
OG0002159	Syad.g_00337	Praf.g_00167
OG0002160	Syad.g_01375	Praf.g_00368
OG0002162	Syad.g_01045	Praf.g_00715
OG0002163	Syad.g_00021	Praf.g_00781
OG0002166	Syad.g_01369	Praf.g_01222
OG0002167	Syad.g_01426	Praf.g_01236
OG0002168	Syad.g_01273	Praf.g_01289
OG0002171	Syad.g_00448	Praf.g_02350
OG0002172	Syad.g_02977	Praf.g_02561
OG0002173	Syad.g_02966	Praf.g_02573
OG0002233	Syad.g_01832	Praf.g_01254
OG0002234	Syad.g_02094	Praf.g_01300
OG0002236	Syad.g_00629	Praf.g_01624
OG0002238	Syad.g_01554	Praf.g_01724
OG0002241	Syad.g_02367	Praf.g_01928
OG0002242	Syad.g_00447	Praf.g_02351
OG0002243	Syad.g_03017	Praf.g_02606
OG0002277	Syad.g_00241	Praf.g_00076
OG0002279	Syad.g_02803	Praf.g_00242
OG0002280	Syad.g_00959	Praf.g_00649
OG0002281	Syad.g_01051	Praf.g_00720
OG0002286	Syad.g_01499	Praf.g_01449, Praf.g_01448
OG0002287	Syad.g_00426	Praf.g_01770
OG0002288	Syad.g_02281	Praf.g_01799
OG0002289	Syad.g_02369	Praf.g_01930
OG0002290	Syad.g_01505	Praf.g_01974
OG0002321	Syad.g_00278	Praf.g_00100
OG0002328	Syad.g_02783	Praf.g_00262
OG0002329	Syad.g_01465	Praf.g_01080
OG0002329	Syad.g_01466	Praf.g_00963
OG0002331	Syad.g_01834	Praf.g_01128
OG0002332	Syad.g_01553	Praf.g_01723
OG0002333	Syad.g_01555	Praf.g_01725
OG0002334	Syad.g_02268	Praf.g_01786
OG0002335	Syad.g_02282	Praf.g_01800
OG0002336	Syad.g_02350	Praf.g_01904
OG0002338	Syad.g_00441	Praf.g_02357
OG0002339	Syad.g_00429	Praf.g_02370
OG0002385	Syad.g_01500	Praf.g_01450
OG0002386	Syad.g_02111, Syad.g_02112	Praf.g_01752
OG0002388	Syad.g_02384, Syad.g_02375, Syad.g_00856	Praf.g_01935
OG0002390	Syad.g_02932	Praf.g_02504
OG0002391	Syad.g_02835	Praf.g_02631
OG0002429	Syad.g_02776	Praf.g_00269
OG0002432	Syad.g_03007	Praf.g_00336
OG0002435	Syad.g_02458	Praf.g_00820, Praf.g_00821
OG0002443	Syad.g_01753	Praf.g_01706
OG0002446	Syad.g_02698	Praf.g_01901
OG0002448	Syad.g_02534	Praf.g_02373
OG0002450	Syad.g_00149	Praf.g_02771
OG0002492	Syad.g_03013	Praf.g_00334
OG0002571	Syad.g_01237, Syad.g_00990	Praf.g_01634
OG0002574	Syad.g_02374	Praf.g_01934
OG0002575	Syad.g_02376	Praf.g_01936
OG0002576	Syad.g_02377	Praf.g_01937
OG0002578	Syad.g_01673, Syad.g_02277	Praf.g_02167
OG0002579	Syad.g_02870	Praf.g_02424
OG0002632	Syad.g_03014	Praf.g_00335
OG0002635	Syad.g_01128	Praf.g_00831
OG0002639	Syad.g_02926	Praf.g_01201
OG0002640	Syad.g_01549	Praf.g_01485
OG0002707	Syad.g_01478, Syad.g_02830, Syad.g_01010	Praf.g_01092
OG0002708	Syad.g_00390	Praf.g_01150, Praf.g_01163
OG0002710	Syad.g_01946	Praf.g_01181
OG0002715	Syad.g_02261	Praf.g_01969
OG0002716	Syad.g_00570	Praf.g_02213
OG0002717	Syad.g_02963	Praf.g_02578
OG0002718	Syad.g_02264	Praf.g_02774
OG0002796	Syad.g_01380	Praf.g_00373
OG0002804	Syad.g_00805	Praf.g_01924
OG0002805	Syad.g_01506	Praf.g_01975
OG0002905	Syad.g_00299	Praf.g_00161
OG0002911	Syad.g_00235	Praf.g_01158
OG0002912	Syad.g_02941	Praf.g_01639
OG0003029	Syad.g_00972	Praf.g_02034
OG0003048	Syad.g_01930	Praf.g_01949
OG0003054	Syad.g_00862	Praf.g_02466
OG0003182	Syad.g_00242	Praf.g_00080
OG0003193	Syad.g_00035	Praf.g_01183
OG0003198	Syad.g_00807	Praf.g_01452
OG0003200	Syad.g_02073	Praf.g_01850
OG0003208	Syad.g_00581, Syad.g_00334	Praf.g_02233
OG0003209	Syad.g_02720	Praf.g_02482
OG0003210	Syad.g_02719	Praf.g_02483
OG0003211	Syad.g_02718	Praf.g_02484
OG0003212	Syad.g_02717	Praf.g_02485
OG0003383	Syad.g_01395	Praf.g_01074
OG0003393	Syad.g_01501	Praf.g_01451
OG0004075	Syad.g_00033	Praf.g_00838
OG0004097	Syad.g_01496	Praf.g_01918
OG0004098	Syad.g_01495	Praf.g_01919
OG0004567	Syad.g_00019	Praf.g_00066
