Orthogroup	Syad	Syac
OG0001971	Syad.g_02927	Syac.g_02267
OG0001972	Syad.g_03000	Syac.g_02327
OG0001975	Syad.g_01531	Syac.g_01461
OG0001976	Syad.g_01533	Syac.g_01459
OG0001978	Syad.g_00306	Syac.g_00121
OG0001978	Syad.g_00252	Syac.g_00109
OG0001979	Syad.g_01361	Syac.g_00916
OG0001980	Syad.g_00751	Syac.g_02034
OG0001980	Syad.g_00622	Syac.g_01080
OG0001995	Syad.g_01377	Syac.g_00927
OG0001997	Syad.g_02778	Syac.g_00416
OG0002000	Syad.g_00951	Syac.g_01859
OG0002005	Syad.g_01105, Syad.g_01106	Syac.g_01727
OG0002007	Syad.g_01258	Syac.g_00867
OG0002008	Syad.g_01700	Syac.g_01227
OG0002009	Syad.g_01933	Syac.g_01376
OG0002010	Syad.g_02309	Syac.g_01663
OG0002012	Syad.g_01387	Syac.g_01119
OG0002014	Syad.g_00442	Syac.g_00214
OG0002015	Syad.g_00443	Syac.g_00215
OG0002016	Syad.g_02973	Syac.g_02311
OG0002017	Syad.g_00070	Syac.g_02404
OG0002020	Syad.g_00120	Syac.g_02453
OG0002021	Syad.g_00118	Syac.g_02451
OG0002022	Syad.g_00115	Syac.g_02449
OG0002023	Syad.g_00114	Syac.g_02448
OG0002024	Syad.g_00108	Syac.g_02441
OG0002037	Syad.g_00902	Syac.g_01906
OG0002038	Syad.g_01161	Syac.g_00779
OG0002039	Syad.g_01176	Syac.g_00792
OG0002040	Syad.g_01177	Syac.g_00793
OG0002041	Syad.g_01718	Syac.g_01212
OG0002042	Syad.g_01743	Syac.g_01189
OG0002043	Syad.g_01657	Syac.g_01138
OG0002044	Syad.g_01245	Syac.g_00852
OG0002045	Syad.g_02362	Syac.g_01708
OG0002049	Syad.g_00631	Syac.g_02149
OG0002050	Syad.g_00540	Syac.g_02234
OG0002054	Syad.g_00107	Syac.g_02440
OG0002055	Syad.g_00110	Syac.g_02443
OG0002056	Syad.g_00505	Syac.g_00278
OG0002092	Syad.g_02549	Syac.g_00614
OG0002106	Syad.g_01217	Syac.g_02391
OG0002112	Syad.g_00494	Syac.g_00266
OG0002114	Syad.g_02262	Syac.g_01618
OG0002115	Syad.g_02615	Syac.g_00557
OG0002116	Syad.g_02581	Syac.g_00589
OG0002117	Syad.g_01166	Syac.g_00785
OG0002118	Syad.g_01461	Syac.g_01504
OG0002119	Syad.g_02968	Syac.g_02306
OG0002120	Syad.g_01994	Syac.g_01097
OG0002121	Syad.g_02074	Syac.g_01444
OG0002123	Syad.g_01813	Syac.g_01283
OG0002124	Syad.g_01203	Syac.g_00819
OG0002126	Syad.g_00445	Syac.g_00219
OG0002127	Syad.g_02866	Syac.g_00339
OG0002128	Syad.g_01530	Syac.g_01463
OG0002129	Syad.g_02292	Syac.g_01647
OG0002131	Syad.g_00119	Syac.g_02452
OG0002132	Syad.g_00111	Syac.g_02444
OG0002133	Syad.g_00109	Syac.g_02442
OG0002134	Syad.g_00365	Syac.g_00173
OG0002135	Syad.g_02654	Syac.g_00513
OG0002136	Syad.g_02653	Syac.g_00514
OG0002138	Syad.g_01364	Syac.g_00918
OG0002139	Syad.g_01435	Syac.g_01527
OG0002140	Syad.g_00839	Syac.g_00536
OG0002141	Syad.g_02121	Syac.g_01015
OG0002142	Syad.g_02259	Syac.g_01615
OG0002143	Syad.g_00790	Syac.g_01983
OG0002144	Syad.g_00639	Syac.g_02146
OG0002157	Syad.g_00493	Syac.g_00265
OG0002158	Syad.g_00495	Syac.g_00267
OG0002162	Syad.g_01045	Syac.g_01781
OG0002163	Syad.g_00021	Syac.g_02380
OG0002171	Syad.g_00448	Syac.g_00222
OG0002172	Syad.g_02977	Syac.g_02312
OG0002178	Syad.g_00113	Syac.g_02446
OG0002179	Syad.g_00417	Syac.g_00192
OG0002180	Syad.g_00515	Syac.g_00288
OG0002181	Syad.g_00543	Syac.g_02231
OG0002182	Syad.g_00564	Syac.g_02212
OG0002183	Syad.g_02768	Syac.g_00425
OG0002184	Syad.g_02765	Syac.g_00428
OG0002185	Syad.g_02757	Syac.g_00435
OG0002186	Syad.g_02652	Syac.g_00515
OG0002187	Syad.g_02651	Syac.g_00516
OG0002188	Syad.g_02618	Syac.g_00554
OG0002189	Syad.g_02617	Syac.g_00555
OG0002190	Syad.g_02562	Syac.g_00603
OG0002192	Syad.g_01180	Syac.g_00795
OG0002193	Syad.g_01381	Syac.g_01571
OG0002194	Syad.g_01438	Syac.g_01523
OG0002195	Syad.g_01634	Syac.g_01389
OG0002196	Syad.g_01903	Syac.g_01355
OG0002197	Syad.g_01712	Syac.g_01218
OG0002198	Syad.g_02132	Syac.g_00999
OG0002199	Syad.g_02137	Syac.g_00994
OG0002200	Syad.g_02276	Syac.g_01631
OG0002201	Syad.g_01094	Syac.g_01739
OG0002202	Syad.g_01093	Syac.g_01740
OG0002203	Syad.g_01092	Syac.g_01741
OG0002204	Syad.g_01069	Syac.g_01760
OG0002205	Syad.g_01050	Syac.g_01776
OG0002207	Syad.g_01026	Syac.g_01798
OG0002208	Syad.g_00895	Syac.g_01913
OG0002209	Syad.g_00769	Syac.g_02012
OG0002210	Syad.g_00721	Syac.g_02065
OG0002211	Syad.g_00686	Syac.g_02102
OG0002212	Syad.g_03019	Syac.g_02340
OG0002213	Syad.g_03025	Syac.g_02344
OG0002214	Syad.g_00140	Syac.g_02474
OG0002230	Syad.g_02471	Syac.g_00685
OG0002233	Syad.g_01832	Syac.g_01301
OG0002234	Syad.g_02094	Syac.g_01029
OG0002236	Syad.g_00629	Syac.g_02153
OG0002238	Syad.g_01554	Syac.g_01436
OG0002242	Syad.g_00447	Syac.g_00221
OG0002245	Syad.g_00792	Syac.g_01981
OG0002247	Syad.g_01043	Syac.g_01783
OG0002248	Syad.g_01337	Syac.g_00908
OG0002250	Syad.g_02769	Syac.g_00424
OG0002251	Syad.g_02556	Syac.g_00606
OG0002252	Syad.g_02479	Syac.g_00672
OG0002253	Syad.g_02393	Syac.g_00739
OG0002254	Syad.g_01670	Syac.g_01256
OG0002255	Syad.g_01726	Syac.g_01203
OG0002257	Syad.g_02107	Syac.g_01021
OG0002258	Syad.g_01068	Syac.g_01761
OG0002259	Syad.g_00981	Syac.g_01832
OG0002260	Syad.g_01434	Syac.g_01528
OG0002277	Syad.g_00241	Syac.g_00079
OG0002279	Syad.g_02803	Syac.g_00394
OG0002280	Syad.g_00959	Syac.g_01850
OG0002287	Syad.g_00426	Syac.g_00198
OG0002297	Syad.g_01385	Syac.g_01573
OG0002298	Syad.g_01730	Syac.g_01199
OG0002299	Syad.g_01777	Syac.g_01159
OG0002300	Syad.g_01983	Syac.g_01110
OG0002301	Syad.g_02589	Syac.g_00966
OG0002302	Syad.g_00880	Syac.g_01927
OG0002303	Syad.g_00791	Syac.g_01982
OG0002304	Syad.g_00738	Syac.g_01697, Syac.g_02045
OG0002305	Syad.g_02806	Syac.g_00391
OG0002306	Syad.g_00105	Syac.g_02447
OG0002308	Syad.g_01898	Syac.g_01350
OG0002309	Syad.g_01232	Syac.g_00843
OG0002331	Syad.g_01834	Syac.g_01302
OG0002332	Syad.g_01553	Syac.g_01437
OG0002333	Syad.g_01555	Syac.g_01435
OG0002334	Syad.g_02268	Syac.g_01623
OG0002336	Syad.g_02350	Syac.g_01698
OG0002338	Syad.g_00441	Syac.g_00212, Syac.g_00218
OG0002339	Syad.g_00429	Syac.g_00202
OG0002350	Syad.g_00753	Syac.g_02032
OG0002351	Syad.g_00483	Syac.g_00256
OG0002352	Syad.g_01162	Syac.g_00780
OG0002353	Syad.g_01876	Syac.g_01328
OG0002354	Syad.g_01756	Syac.g_01183
OG0002355	Syad.g_02068	Syac.g_00463
OG0002356	Syad.g_02383	Syac.g_01714
OG0002357	Syad.g_00073	Syac.g_02407
OG0002386	Syad.g_02111, Syad.g_02112	Syac.g_01020
OG0002395	Syad.g_00492	Syac.g_00264
OG0002400	Syad.g_01827	Syac.g_01066, Syac.g_01532
OG0002401	Syad.g_01163	Syac.g_00781
OG0002402	Syad.g_01275	Syac.g_00869
OG0002403	Syad.g_01463	Syac.g_01502
OG0002404	Syad.g_00037	Syac.g_01273
OG0002405	Syad.g_01654	Syac.g_01136
OG0002408	Syad.g_02098	Syac.g_01027
OG0002429	Syad.g_02776	Syac.g_00418
OG0002435	Syad.g_02458	Syac.g_00699
OG0002450	Syad.g_00149	Syac.g_02482
OG0002458	Syad.g_01540	Syac.g_02431
OG0002459	Syad.g_01538	Syac.g_02429
OG0002460	Syad.g_01537	Syac.g_02428
OG0002461	Syad.g_01414	Syac.g_01576
OG0002462	Syad.g_02674	Syac.g_00492
OG0002463	Syad.g_00341	Syac.g_01685
OG0002465	Syad.g_00638, Syad.g_01117	Syac.g_00747
OG0002467	Syad.g_01379	Syac.g_01570
OG0002469	Syad.g_01459	Syac.g_01506
OG0002470	Syad.g_01543	Syac.g_01433
OG0002471	Syad.g_02048	Syac.g_01058
OG0002472	Syad.g_00841	Syac.g_01549
OG0002488	Syad.g_00430	Syac.g_00203
OG0002521	Syad.g_02611	Syac.g_00561
OG0002522	Syad.g_02536	Syac.g_01081
OG0002523	Syad.g_01376	Syac.g_00926
OG0002524	Syad.g_01984	Syac.g_01109
OG0002525	Syad.g_02010	Syac.g_01091
OG0002526	Syad.g_02030	Syac.g_01071
OG0002532	Syad.g_02104	Syac.g_01023
OG0002533	Syad.g_01004	Syac.g_01816
OG0002534	Syad.g_00747	Syac.g_02035
OG0002535	Syad.g_00744	Syac.g_02038
OG0002536	Syad.g_00727	Syac.g_02059
OG0002538	Syad.g_02950	Syac.g_02293
OG0002540	Syad.g_01541	Syac.g_02432
OG0002543	Syad.g_00004	Syac.g_02367
OG0002544	Syad.g_02097	Syac.g_01568
OG0002545	Syad.g_01980	Syac.g_01117
OG0002578	Syad.g_01673, Syad.g_02277	Syac.g_01632
OG0002594	Syad.g_02159	Syac.g_00577
OG0002595	Syad.g_01378	Syac.g_00928
OG0002596	Syad.g_01215	Syac.g_00469
OG0002598	Syad.g_01979	Syac.g_01118
OG0002599	Syad.g_02029	Syac.g_01086
OG0002600	Syad.g_02067	Syac.g_00579
OG0002604	Syad.g_02106	Syac.g_01022
OG0002605	Syad.g_00752	Syac.g_02033
OG0002606	Syad.g_01542	Syac.g_02433
OG0002608	Syad.g_01306	Syac.g_00899
OG0002609	Syad.g_01204	Syac.g_00824
OG0002610	Syad.g_00759	Syac.g_02023
OG0002640	Syad.g_01549	Syac.g_00458, Syac.g_01945
OG0002677	Syad.g_00548	Syac.g_02227
OG0002710	Syad.g_01946	Syac.g_01580
OG0002715	Syad.g_02261	Syac.g_01617
OG0002718	Syad.g_02264	Syac.g_01163
OG0002734	Syad.g_00319	Syac.g_00131
OG0002738	Syad.g_01513	Syac.g_01474
OG0002739	Syad.g_01742, Syad.g_02548, Syad.g_03023, Syad.g_02831	Syac.g_02361
OG0002740	Syad.g_01141	Syac.g_01590
OG0002741	Syad.g_01879	Syac.g_01331
OG0002742	Syad.g_02076	Syac.g_01812
OG0002744	Syad.g_02032	Syac.g_01069
OG0002746	Syad.g_02129	Syac.g_01003
OG0002748	Syad.g_01099	Syac.g_01736
OG0002749	Syad.g_01001	Syac.g_01820
OG0002754	Syad.g_01794, Syad.g_02365	Syac.g_01711
OG0002758	Syad.g_01947	Syac.g_01055
OG0002759	Syad.g_01990	Syac.g_00865
OG0002804	Syad.g_00805	Syac.g_01485
OG0002851	Syad.g_01313	Syac.g_00905
OG0002852	Syad.g_01951	Syac.g_01381
OG0002853	Syad.g_01838	Syac.g_01304
OG0002856	Syad.g_00643	Syac.g_01123
OG0002858	Syad.g_02686	Syac.g_01950
OG0002860	Syad.g_02215	Syac.g_01555
OG0002862	Syad.g_00739	Syac.g_02042
OG0002863	Syad.g_00748	Syac.g_01693
OG0002867	Syad.g_02040	Syac.g_01540
OG0002869	Syad.g_01206	Syac.g_00826
OG0002871	Syad.g_00074	Syac.g_01583
OG0002943	Syad.g_02672	Syac.g_00495
OG0002944	Syad.g_02671	Syac.g_00496
OG0002945	Syad.g_02670	Syac.g_00497
OG0002946	Syad.g_02668	Syac.g_00499
OG0002947	Syad.g_02667	Syac.g_00500
OG0002948	Syad.g_02666	Syac.g_00501
OG0002949	Syad.g_02665	Syac.g_00502
OG0002950	Syad.g_02664	Syac.g_00503
OG0002954	Syad.g_02555	Syac.g_00607
OG0002955	Syad.g_02474	Syac.g_00677
OG0002956	Syad.g_02475	Syac.g_00676
OG0002957	Syad.g_02473	Syac.g_00678
OG0002958	Syad.g_02472	Syac.g_00679
OG0002962	Syad.g_01914	Syac.g_01367
OG0002964	Syad.g_01839	Syac.g_01305
OG0002972	Syad.g_02230	Syac.g_01691
OG0002974	Syad.g_02361	Syac.g_01707
OG0002977	Syad.g_03004	Syac.g_02334
OG0002980	Syad.g_00733	Syac.g_02053
OG0002981	Syad.g_00740	Syac.g_02041
OG0002984	Syad.g_00901	Syac.g_01907
OG0003097	Syad.g_00254	Syac.g_00111
OG0003103	Syad.g_00132	Syac.g_02213
OG0003105	Syad.g_01248	Syac.g_00855
OG0003117	Syad.g_02118	Syac.g_01017
OG0003118	Syad.g_02120	Syac.g_01016
OG0003129	Syad.g_02041	Syac.g_01061
OG0003133	Syad.g_02684	Syac.g_00582, Syac.g_00583
OG0003138	Syad.g_01179	Syac.g_00794
OG0003139	Syad.g_02051	Syac.g_01448
OG0003140	Syad.g_00797	Syac.g_01818
OG0003182	Syad.g_00242	Syac.g_00081
OG0003208	Syad.g_00581, Syad.g_00334	Syac.g_02195
OG0003246	Syad.g_00835	Syac.g_01545
OG0003248	Syad.g_01973	Syac.g_02159
OG0003256	Syad.g_00250	Syac.g_00548, Syac.g_00546, Syac.g_00547, Syac.g_00612
OG0003258	Syad.g_00892	Syac.g_00094
OG0003259	Syad.g_01959	Syac.g_01290
OG0003266	Syad.g_02239, Syad.g_01118	Syac.g_00748
OG0003294	Syad.g_00616	Syac.g_02160
OG0003295	Syad.g_00133	Syac.g_00045
OG0003296	Syad.g_00840	Syac.g_00931
OG0003297	Syad.g_01216	Syac.g_01561
OG0003298	Syad.g_00831	Syac.g_01956
OG0003515	Syad.g_00301	Syac.g_00116
OG0003528	Syad.g_00836	Syac.g_01952
OG0003539	Syad.g_01263	Syac.g_01078
OG0003544	Syad.g_01210	Syac.g_01735
OG0003557	Syad.g_01391	Syac.g_01574
OG0003780	Syad.g_00261	Syac.g_00095
OG0003781	Syad.g_00264	Syac.g_00096
OG0003856	Syad.g_00847	Syac.g_00578
OG0003863	Syad.g_00637	Syac.g_01586
OG0003864	Syad.g_02836	Syac.g_00367
OG0003883	Syad.g_00620	Syac.g_01074
OG0003884	Syad.g_02085	Syac.g_01079
OG0003894	Syad.g_02000, Syad.g_00864, Syad.g_01424	Syac.g_01558
OG0003896	Syad.g_00834	Syac.g_01953
OG0004097	Syad.g_01496	Syac.g_01481
OG0004098	Syad.g_01495	Syac.g_01482
OG0004350	Syad.g_00106	Syac.g_00263
OG0004353	Syad.g_02640	Syac.g_00550
OG0004355	Syad.g_01269	Syac.g_01082
OG0004358	Syad.g_02962	Syac.g_02302
OG0005041	Syad.g_00315	Syac.g_00127
OG0005043	Syad.g_00853	Syac.g_00470
OG0005046	Syad.g_00313	Syac.g_00872
OG0005843	Syad.g_00300	Syac.g_00115
OG0005844	Syad.g_00310	Syac.g_00125
OG0005871	Syad.g_00258	Syac.g_01595
