Orthogroup	Syad	Syaa
OG0001869	Syad.g_01147	Syaa.g_00764
OG0001870	Syad.g_01155	Syaa.g_00773
OG0001871	Syad.g_01160	Syaa.g_00778
OG0001872	Syad.g_01451	Syaa.g_00970
OG0001873	Syad.g_01514	Syaa.g_01023
OG0001874	Syad.g_01517	Syaa.g_01026
OG0001877	Syad.g_01342	Syaa.g_00908
OG0001878	Syad.g_01698	Syaa.g_01310
OG0001879	Syad.g_01706	Syaa.g_01316
OG0001880	Syad.g_01746	Syaa.g_01352
OG0001881	Syad.g_01754	Syaa.g_01354
OG0001882	Syad.g_01778	Syaa.g_01379
OG0001883	Syad.g_01782	Syaa.g_01384
OG0001884	Syad.g_01790	Syaa.g_01393
OG0001885	Syad.g_01647	Syaa.g_01407
OG0001886	Syad.g_01643	Syaa.g_01411
OG0001887	Syad.g_01637	Syaa.g_01103
OG0001888	Syad.g_01913	Syaa.g_01131
OG0001889	Syad.g_01873	Syaa.g_01186
OG0001890	Syad.g_01220	Syaa.g_00825
OG0001891	Syad.g_01207	Syaa.g_00821
OG0001892	Syad.g_01193	Syaa.g_00809
OG0001893	Syad.g_02170	Syaa.g_01654
OG0001894	Syad.g_02153	Syaa.g_01634, Syaa.g_01635
OG0001895	Syad.g_02253	Syaa.g_01756
OG0001896	Syad.g_02457	Syaa.g_00697
OG0001897	Syad.g_00771	Syaa.g_02172
OG0001898	Syad.g_00755	Syaa.g_02188
OG0001899	Syad.g_00682	Syaa.g_02261
OG0001900	Syad.g_00547	Syaa.g_00287
OG0001901	Syad.g_00546	Syaa.g_00286
OG0001902	Syad.g_00516	Syaa.g_00255
OG0001903	Syad.g_00506	Syaa.g_00246
OG0001904	Syad.g_00433	Syaa.g_00173
OG0001905	Syad.g_00420	Syaa.g_00161
OG0001906	Syad.g_02847	Syaa.g_02421
OG0001907	Syad.g_02868	Syaa.g_02441
OG0001908	Syad.g_02917	Syaa.g_02492
OG0001909	Syad.g_02929	Syaa.g_02503
OG0001910	Syad.g_02980	Syaa.g_02555
OG0001912	Syad.g_00001	Syaa.g_02602
OG0001913	Syad.g_00003	Syaa.g_02604
OG0001914	Syad.g_01532	Syaa.g_01033
OG0001915	Syad.g_00153	Syaa.g_02750
OG0001916	Syad.g_00921	Syaa.g_02034
OG0001917	Syad.g_01684	Syaa.g_01296
OG0001918	Syad.g_02046	Syaa.g_01473
OG0001918	Syad.g_00117	Syaa.g_02702
OG0001924	Syad.g_02188	Syaa.g_01671
OG0001925	Syad.g_02189	Syaa.g_01672
OG0001926	Syad.g_02190	Syaa.g_01673
OG0001927	Syad.g_02191	Syaa.g_01674
OG0001929	Syad.g_00230	Syaa.g_00070
OG0001930	Syad.g_02523	Syaa.g_00633
OG0001931	Syad.g_02524	Syaa.g_00632
OG0001933	Syad.g_02804	Syaa.g_02383
OG0001934	Syad.g_02789	Syaa.g_02368
OG0001935	Syad.g_02736	Syaa.g_00346
OG0001936	Syad.g_02103	Syaa.g_01533
OG0001937	Syad.g_02576	Syaa.g_00591
OG0001939	Syad.g_01363, Syad.g_01362	Syaa.g_00912
OG0001940	Syad.g_01054	Syaa.g_01914
OG0001941	Syad.g_02414	Syaa.g_00727
OG0001943	Syad.g_02034	Syaa.g_01465
OG0001944	Syad.g_01981	Syaa.g_01433
OG0001946	Syad.g_01341	Syaa.g_00907
OG0001947	Syad.g_01272	Syaa.g_00859
OG0001948	Syad.g_01714	Syaa.g_01325
OG0001949	Syad.g_01734	Syaa.g_01344
OG0001950	Syad.g_01736	Syaa.g_01346
OG0001951	Syad.g_01755	Syaa.g_01355
OG0001952	Syad.g_01779	Syaa.g_01380
OG0001953	Syad.g_01780	Syaa.g_01381
OG0001954	Syad.g_01991	Syaa.g_01438
OG0001957	Syad.g_02165	Syaa.g_01649
OG0001958	Syad.g_01575	Syaa.g_01062
OG0001959	Syad.g_00304, Syad.g_00305	Syaa.g_01047
OG0001960	Syad.g_02348	Syaa.g_01836
OG0001961	Syad.g_02358	Syaa.g_01847
OG0001964	Syad.g_00606	Syaa.g_02335
OG0001965	Syad.g_02126	Syaa.g_01602
OG0001966	Syad.g_00553	Syaa.g_00292
OG0001967	Syad.g_00551	Syaa.g_00290
OG0001968	Syad.g_00550	Syaa.g_00289
OG0001969	Syad.g_00482	Syaa.g_00224
OG0001970	Syad.g_02849	Syaa.g_02423
OG0001971	Syad.g_02927	Syaa.g_02501
OG0001972	Syad.g_03000	Syaa.g_02567
OG0001975	Syad.g_01531	Syaa.g_01032
OG0001976	Syad.g_01533	Syaa.g_01034
OG0001979	Syad.g_01361	Syaa.g_00911
OG0001980	Syad.g_00751	Syaa.g_02192
OG0001993	Syad.g_02186	Syaa.g_01669
OG0001994	Syad.g_02187	Syaa.g_01670
OG0001995	Syad.g_01377	Syaa.g_00925
OG0001997	Syad.g_02778	Syaa.g_02356
OG0001999	Syad.g_02484	Syaa.g_00675
OG0002000	Syad.g_00951	Syaa.g_02004
OG0002001	Syad.g_02753	Syaa.g_02453
OG0002002	Syad.g_01452	Syaa.g_00971
OG0002005	Syad.g_01105, Syad.g_01106	Syaa.g_01873
OG0002006	Syad.g_01259	Syaa.g_00858
OG0002007	Syad.g_01258	Syaa.g_00857
OG0002008	Syad.g_01700	Syaa.g_01312
OG0002009	Syad.g_01933	Syaa.g_01114
OG0002010	Syad.g_02309	Syaa.g_01804
OG0002012	Syad.g_01387	Syaa.g_01427
OG0002014	Syad.g_00442	Syaa.g_00187
OG0002015	Syad.g_00443	Syaa.g_00182
OG0002016	Syad.g_02973	Syaa.g_02551
OG0002017	Syad.g_00070	Syaa.g_02656
OG0002019	Syad.g_01962	Syaa.g_01419
OG0002020	Syad.g_00120	Syaa.g_02704
OG0002021	Syad.g_00118	Syaa.g_02703
OG0002022	Syad.g_00115	Syaa.g_02700
OG0002023	Syad.g_00114	Syaa.g_02699
OG0002024	Syad.g_00108	Syaa.g_02692
OG0002038	Syad.g_01161	Syaa.g_00779
OG0002040	Syad.g_01177	Syaa.g_00793
OG0002044	Syad.g_01245	Syaa.g_00842
OG0002045	Syad.g_02362	Syaa.g_01850
OG0002048	Syad.g_00714	Syaa.g_02228
OG0002049	Syad.g_00631	Syaa.g_02325
OG0002050	Syad.g_00540	Syaa.g_00281
OG0002051	Syad.g_02914	Syaa.g_02489
OG0002054	Syad.g_00107	Syaa.g_02691
OG0002055	Syad.g_00110	Syaa.g_02695
OG0002056	Syad.g_00505	Syaa.g_00245
OG0002106	Syad.g_01217	Syaa.g_02085
OG0002107	Syad.g_02054	Syaa.g_01544
OG0002112	Syad.g_00494	Syaa.g_00234
OG0002113	Syad.g_00200	Syaa.g_00040
OG0002115	Syad.g_02615	Syaa.g_00561
OG0002116	Syad.g_02581	Syaa.g_00586
OG0002117	Syad.g_01166	Syaa.g_00784
OG0002118	Syad.g_01461	Syaa.g_01181, Syaa.g_01227
OG0002119	Syad.g_02968	Syaa.g_02546
OG0002120	Syad.g_01994	Syaa.g_01440
OG0002121	Syad.g_02074	Syaa.g_01513
OG0002123	Syad.g_01813	Syaa.g_01241
OG0002124	Syad.g_01203	Syaa.g_00820
OG0002126	Syad.g_00445	Syaa.g_00185
OG0002127	Syad.g_02866	Syaa.g_02440
OG0002128	Syad.g_01530	Syaa.g_01031
OG0002129	Syad.g_02292	Syaa.g_01787
OG0002130	Syad.g_02403	Syaa.g_00737
OG0002132	Syad.g_00111	Syaa.g_02696
OG0002133	Syad.g_00109	Syaa.g_02694, Syaa.g_02693
OG0002134	Syad.g_00365	Syaa.g_00139
OG0002135	Syad.g_02654	Syaa.g_00520
OG0002136	Syad.g_02653	Syaa.g_00521
OG0002138	Syad.g_01364	Syaa.g_00913
OG0002139	Syad.g_01435	Syaa.g_00956
OG0002141	Syad.g_02121	Syaa.g_01596
OG0002142	Syad.g_02259	Syaa.g_01760
OG0002143	Syad.g_00790	Syaa.g_02144
OG0002144	Syad.g_00639	Syaa.g_02319
OG0002157	Syad.g_00493	Syaa.g_00232
OG0002158	Syad.g_00495	Syaa.g_00235
OG0002160	Syad.g_01375	Syaa.g_00923
OG0002162	Syad.g_01045	Syaa.g_01921
OG0002166	Syad.g_01369	Syaa.g_00917
OG0002168	Syad.g_01273	Syaa.g_00861
OG0002171	Syad.g_00448	Syaa.g_00189
OG0002173	Syad.g_02966	Syaa.g_02544
OG0002178	Syad.g_00113	Syaa.g_02697
OG0002179	Syad.g_00417	Syaa.g_00158
OG0002180	Syad.g_00515	Syaa.g_00254
OG0002181	Syad.g_00543	Syaa.g_00284
OG0002182	Syad.g_00564	Syaa.g_00302
OG0002183	Syad.g_02768	Syaa.g_00326
OG0002184	Syad.g_02765	Syaa.g_00329
OG0002185	Syad.g_02757	Syaa.g_00336
OG0002186	Syad.g_02652	Syaa.g_00522
OG0002187	Syad.g_02651	Syaa.g_00523
OG0002188	Syad.g_02618	Syaa.g_00558
OG0002189	Syad.g_02617	Syaa.g_00559
OG0002190	Syad.g_02562	Syaa.g_00600
OG0002191	Syad.g_02455	Syaa.g_00699
OG0002192	Syad.g_01180	Syaa.g_00795
OG0002193	Syad.g_01381	Syaa.g_00929
OG0002194	Syad.g_01438	Syaa.g_00960
OG0002195	Syad.g_01634	Syaa.g_01099
OG0002196	Syad.g_01903	Syaa.g_01141
OG0002197	Syad.g_01712	Syaa.g_01322
OG0002198	Syad.g_02132	Syaa.g_01613
OG0002199	Syad.g_02137	Syaa.g_01618
OG0002200	Syad.g_02276	Syaa.g_01774
OG0002201	Syad.g_01094	Syaa.g_01880
OG0002202	Syad.g_01093	Syaa.g_01881
OG0002203	Syad.g_01092	Syaa.g_01882
OG0002204	Syad.g_01069	Syaa.g_01899
OG0002205	Syad.g_01050	Syaa.g_01916
OG0002206	Syad.g_01036	Syaa.g_01930
OG0002207	Syad.g_01026	Syaa.g_01940
OG0002208	Syad.g_00895	Syaa.g_02056
OG0002209	Syad.g_00769	Syaa.g_02174
OG0002210	Syad.g_00721	Syaa.g_02220
OG0002211	Syad.g_00686	Syaa.g_02257
OG0002212	Syad.g_03019	Syaa.g_02579
OG0002213	Syad.g_03025	Syaa.g_02583
OG0002214	Syad.g_00140	Syaa.g_02736
OG0002225	Syad.g_02053	Syaa.g_01543
OG0002227	Syad.g_00010, Syad.g_00011	Syaa.g_02611
OG0002230	Syad.g_02471	Syaa.g_00686
OG0002233	Syad.g_01832	Syaa.g_01209
OG0002234	Syad.g_02094	Syaa.g_01574
OG0002238	Syad.g_01554	Syaa.g_01053
OG0002242	Syad.g_00447	Syaa.g_00188
OG0002245	Syad.g_00792	Syaa.g_02142
OG0002247	Syad.g_01043	Syaa.g_01923
OG0002248	Syad.g_01337	Syaa.g_00903
OG0002250	Syad.g_02769	Syaa.g_00325
OG0002251	Syad.g_02556	Syaa.g_00604
OG0002252	Syad.g_02479	Syaa.g_00680
OG0002253	Syad.g_02393	Syaa.g_00747
OG0002254	Syad.g_01670	Syaa.g_01282
OG0002255	Syad.g_01726	Syaa.g_01336
OG0002256	Syad.g_01133	Syaa.g_01426
OG0002257	Syad.g_02107	Syaa.g_01585
OG0002258	Syad.g_01068	Syaa.g_01900
OG0002259	Syad.g_00981	Syaa.g_01976
OG0002279	Syad.g_02803	Syaa.g_02382
OG0002280	Syad.g_00959	Syaa.g_01994
OG0002281	Syad.g_01051	Syaa.g_01915
OG0002286	Syad.g_01499	Syaa.g_02311
OG0002295	Syad.g_02238	Syaa.g_01275
OG0002296	Syad.g_02304	Syaa.g_01799
OG0002297	Syad.g_01385	Syaa.g_00932
OG0002298	Syad.g_01730	Syaa.g_01340
OG0002299	Syad.g_01777	Syaa.g_01378
OG0002300	Syad.g_01983	Syaa.g_01435
OG0002301	Syad.g_02589	Syaa.g_01648
OG0002302	Syad.g_00880	Syaa.g_02071
OG0002303	Syad.g_00791	Syaa.g_02143
OG0002304	Syad.g_00738	Syaa.g_02203
OG0002305	Syad.g_02806	Syaa.g_02385
OG0002306	Syad.g_00105	Syaa.g_02698
OG0002328	Syad.g_02783	Syaa.g_02362
OG0002331	Syad.g_01834	Syaa.g_01208
OG0002332	Syad.g_01553	Syaa.g_01052
OG0002333	Syad.g_01555	Syaa.g_01054
OG0002334	Syad.g_02268	Syaa.g_01766
OG0002336	Syad.g_02350	Syaa.g_01840
OG0002338	Syad.g_00441	Syaa.g_00184
OG0002339	Syad.g_00429	Syaa.g_00169
OG0002347	Syad.g_02656	Syaa.g_00512
OG0002350	Syad.g_00753	Syaa.g_02190
OG0002351	Syad.g_00483	Syaa.g_00225
OG0002352	Syad.g_01162	Syaa.g_00781
OG0002353	Syad.g_01876	Syaa.g_01167
OG0002354	Syad.g_01756	Syaa.g_01356
OG0002355	Syad.g_02068	Syaa.g_01517
OG0002356	Syad.g_02383	Syaa.g_01854
OG0002357	Syad.g_00073	Syaa.g_02659
OG0002385	Syad.g_01500	Syaa.g_02312
OG0002386	Syad.g_02111, Syad.g_02112	Syaa.g_01588, Syaa.g_01589
OG0002395	Syad.g_00492	Syaa.g_00231
OG0002400	Syad.g_01827	Syaa.g_00370, Syaa.g_00417
OG0002401	Syad.g_01163	Syaa.g_00782
OG0002402	Syad.g_01275	Syaa.g_00863
OG0002403	Syad.g_01463	Syaa.g_00983
OG0002404	Syad.g_00037	Syaa.g_01255
OG0002405	Syad.g_01654	Syaa.g_01403
OG0002407	Syad.g_00082	Syaa.g_01567
OG0002408	Syad.g_02098	Syaa.g_01577
OG0002409	Syad.g_00066	Syaa.g_02652
OG0002410	Syad.g_02057	Syaa.g_02729
OG0002416	Syad.g_02044	Syaa.g_01538
OG0002435	Syad.g_02458	Syaa.g_00696
OG0002443	Syad.g_01753	Syaa.g_02537
OG0002450	Syad.g_00149	Syaa.g_02746
OG0002458	Syad.g_01540	Syaa.g_02684
OG0002459	Syad.g_01538	Syaa.g_02682
OG0002460	Syad.g_01537	Syaa.g_02681
OG0002461	Syad.g_01414	Syaa.g_01495
OG0002462	Syad.g_02676	Syaa.g_00424
OG0002462	Syad.g_02674	Syaa.g_00426
OG0002463	Syad.g_00341	Syaa.g_00112
OG0002465	Syad.g_00638, Syad.g_01117	Syaa.g_02320
OG0002465	Syad.g_02726	Syaa.g_00356
OG0002467	Syad.g_01379	Syaa.g_00927
OG0002469	Syad.g_01459	Syaa.g_00980
OG0002470	Syad.g_01543	Syaa.g_01037
OG0002471	Syad.g_02048	Syaa.g_01474
OG0002472	Syad.g_00841	Syaa.g_01511
OG0002473	Syad.g_02919	Syaa.g_02494
OG0002488	Syad.g_00430	Syaa.g_00170
OG0002519	Syad.g_00413	Syaa.g_00155
OG0002521	Syad.g_02611	Syaa.g_00565
OG0002522	Syad.g_02536	Syaa.g_00630
OG0002523	Syad.g_01376	Syaa.g_00924
OG0002524	Syad.g_01984	Syaa.g_01436
OG0002525	Syad.g_02010	Syaa.g_01444
OG0002526	Syad.g_02030	Syaa.g_01462
OG0002529	Syad.g_02047	Syaa.g_01508
OG0002530	Syad.g_01853	Syaa.g_01541
OG0002531	Syad.g_02052	Syaa.g_01542
OG0002532	Syad.g_02104	Syaa.g_01582
OG0002533	Syad.g_01004	Syaa.g_01956
OG0002534	Syad.g_00747	Syaa.g_02193
OG0002535	Syad.g_00744	Syaa.g_02196
OG0002536	Syad.g_00727	Syaa.g_02214
OG0002538	Syad.g_02950	Syaa.g_02533
OG0002539	Syad.g_00006	Syaa.g_02606
OG0002540	Syad.g_01541	Syaa.g_02685
OG0002578	Syad.g_02277	Syaa.g_01775
OG0002591	Syad.g_02066	Syaa.g_01536
OG0002594	Syad.g_02159	Syaa.g_00413
OG0002595	Syad.g_01378	Syaa.g_00926
OG0002596	Syad.g_01215	Syaa.g_01175
OG0002597	Syad.g_01978	Syaa.g_01431
OG0002598	Syad.g_01979	Syaa.g_01432
OG0002599	Syad.g_02029	Syaa.g_01450
OG0002600	Syad.g_02067	Syaa.g_01483
OG0002603	Syad.g_02088	Syaa.g_01569
OG0002604	Syad.g_02106	Syaa.g_01584
OG0002605	Syad.g_00752	Syaa.g_02191
OG0002606	Syad.g_01542	Syaa.g_02686
OG0002671	Syad.g_02630	Syaa.g_00545, Syaa.g_00544
OG0002675	Syad.g_00636	Syaa.g_02322
OG0002708	Syad.g_00390	Syaa.g_02639, Syaa.g_00948
OG0002716	Syad.g_00570	Syaa.g_00308
OG0002721	Syad.g_01196	Syaa.g_00813
OG0002732	Syad.g_00340	Syaa.g_00110, Syaa.g_00111
OG0002733	Syad.g_02712	Syaa.g_01732, Syaa.g_01731, Syaa.g_01276
OG0002734	Syad.g_02466	Syaa.g_00689
OG0002734	Syad.g_00319	Syaa.g_00091
OG0002737	Syad.g_02485	Syaa.g_00674
OG0002738	Syad.g_01513	Syaa.g_01022
OG0002739	Syad.g_01742, Syad.g_02548, Syad.g_03023, Syad.g_02831	Syaa.g_01046
OG0002740	Syad.g_01141	Syaa.g_01128
OG0002740	Syad.g_00968	Syaa.g_01988
OG0002741	Syad.g_01879	Syaa.g_01164
OG0002742	Syad.g_02076	Syaa.g_01217
OG0002744	Syad.g_02032	Syaa.g_01463
OG0002746	Syad.g_02129	Syaa.g_01607
OG0002747	Syad.g_02173	Syaa.g_01657
OG0002748	Syad.g_01099	Syaa.g_01877
OG0002749	Syad.g_01001	Syaa.g_01959
OG0002750	Syad.g_00986	Syaa.g_01972
OG0002751	Syad.g_00985	Syaa.g_01973
OG0002752	Syad.g_00116	Syaa.g_02701
OG0002785	Syad.g_02531	Syaa.g_01235
OG0002787	Syad.g_02064	Syaa.g_01554
OG0002788	Syad.g_02063	Syaa.g_01553
OG0002789	Syad.g_02062	Syaa.g_01552
OG0002790	Syad.g_02061	Syaa.g_01551
OG0002791	Syad.g_02060	Syaa.g_01550
OG0002792	Syad.g_02059	Syaa.g_01549
OG0002793	Syad.g_02058	Syaa.g_01548
OG0002796	Syad.g_01380	Syaa.g_00928
OG0002851	Syad.g_01313	Syaa.g_00898
OG0002852	Syad.g_01951	Syaa.g_01110, Syaa.g_01109
OG0002853	Syad.g_01838	Syaa.g_01206
OG0002856	Syad.g_00643	Syaa.g_01417
OG0002858	Syad.g_02686	Syaa.g_01534
OG0002859	Syad.g_02055	Syaa.g_01545
OG0002860	Syad.g_02215	Syaa.g_01692
OG0002861	Syad.g_00844	Syaa.g_01865
OG0002862	Syad.g_00739	Syaa.g_02201
OG0002863	Syad.g_00748	Syaa.g_02208
OG0002932	Syad.g_00339	Syaa.g_00109
OG0002933	Syad.g_00338	Syaa.g_00108
OG0002943	Syad.g_02672	Syaa.g_00428
OG0002944	Syad.g_02671	Syaa.g_00429
OG0002945	Syad.g_02670	Syaa.g_00430
OG0002946	Syad.g_02668	Syaa.g_00432
OG0002947	Syad.g_02667	Syaa.g_00433
OG0002948	Syad.g_02666	Syaa.g_00434
OG0002949	Syad.g_02665	Syaa.g_00435
OG0002950	Syad.g_02664	Syaa.g_00436
OG0002954	Syad.g_02555	Syaa.g_00605
OG0002955	Syad.g_02474	Syaa.g_00665
OG0002956	Syad.g_02475	Syaa.g_00683
OG0002957	Syad.g_02473	Syaa.g_00684
OG0002958	Syad.g_02472	Syaa.g_00685
OG0002962	Syad.g_01914	Syaa.g_01124
OG0002964	Syad.g_01839	Syaa.g_01205
OG0002969	Syad.g_01855	Syaa.g_01539
OG0002970	Syad.g_01854	Syaa.g_01540
OG0002971	Syad.g_00125	Syaa.g_01556
OG0002972	Syad.g_02230	Syaa.g_01699
OG0002974	Syad.g_02361	Syaa.g_01849
OG0002975	Syad.g_01144	Syaa.g_02130
OG0002977	Syad.g_03004	Syaa.g_02573
OG0003093	Syad.g_02711, Syad.g_00385	Syaa.g_00388
OG0003099	Syad.g_00329, Syad.g_00330, Syad.g_00248	Syaa.g_01049
OG0003103	Syad.g_00132	Syaa.g_02508
OG0003105	Syad.g_01248	Syaa.g_00845
OG0003106	Syad.g_01389	Syaa.g_00933
OG0003107	Syad.g_00749	Syaa.g_01212
OG0003108	Syad.g_01814	Syaa.g_01240
OG0003110	Syad.g_02071	Syaa.g_01507
OG0003111	Syad.g_02080	Syaa.g_01527
OG0003113	Syad.g_02056	Syaa.g_01555
OG0003115	Syad.g_02091	Syaa.g_01572
OG0003116	Syad.g_02095	Syaa.g_01575
OG0003117	Syad.g_02118	Syaa.g_01593
OG0003118	Syad.g_02120	Syaa.g_01595
OG0003121	Syad.g_00974	Syaa.g_01983
OG0003208	Syad.g_00581	Syaa.g_00321
OG0003246	Syad.g_00835	Syaa.g_02520, Syaa.g_02088
OG0003255	Syad.g_00311	Syaa.g_00105
OG0003258	Syad.g_00892	Syaa.g_00080
OG0003259	Syad.g_01959	Syaa.g_00393
OG0003266	Syad.g_02239, Syad.g_01118	Syaa.g_00752
OG0003267	Syad.g_01367	Syaa.g_00915
OG0003269	Syad.g_01863	Syaa.g_01215
OG0003270	Syad.g_01749	Syaa.g_01428
OG0003271	Syad.g_02023	Syaa.g_01445
OG0003273	Syad.g_02082	Syaa.g_01535
OG0003274	Syad.g_02117	Syaa.g_01592
OG0003277	Syad.g_00973	Syaa.g_01984
OG0003515	Syad.g_00301	Syaa.g_00441
OG0003517	Syad.g_01285	Syaa.g_00873
OG0003518	Syad.g_00851	Syaa.g_01115
OG0003525	Syad.g_01826	Syaa.g_01557
OG0003528	Syad.g_00836	Syaa.g_02086
OG0003530	Syad.g_00062	Syaa.g_02648
OG0003629	Syad.g_00580	Syaa.g_00320
OG0003782	Syad.g_02815	Syaa.g_02157, Syaa.g_02394
OG0003820	Syad.g_01192	Syaa.g_00808
OG0003837	Syad.g_01178	Syaa.g_00794
OG0003841	Syad.g_00034	Syaa.g_01224
OG0003843	Syad.g_02244	Syaa.g_01422
OG0003844	Syad.g_01388	Syaa.g_01430
OG0003845	Syad.g_02033	Syaa.g_01464
OG0003846	Syad.g_00967	Syaa.g_01478
OG0003853	Syad.g_02685	Syaa.g_01751
OG0003856	Syad.g_00847	Syaa.g_01871
OG0003859	Syad.g_01143	Syaa.g_02131, Syaa.g_02133
OG0003863	Syad.g_00637	Syaa.g_02321
OG0003864	Syad.g_02836	Syaa.g_02411
OG0004299	Syad.g_02730	Syaa.g_00352
OG0004300	Syad.g_00388	Syaa.g_00373
OG0004304	Syad.g_02468	Syaa.g_00687
OG0004305	Syad.g_02467	Syaa.g_00688
OG0004306	Syad.g_01201	Syaa.g_00818
OG0004307	Syad.g_01336	Syaa.g_00902
OG0004308	Syad.g_03045, Syad.g_03048	Syaa.g_01045
OG0004309	Syad.g_01403	Syaa.g_01214
OG0005736	Syad.g_02696	Syaa.g_00392
OG0005746	Syad.g_01521	Syaa.g_01253
OG0005755	Syad.g_00998	Syaa.g_01963
