Orthogroup	Syad	Syae
OG0001914	Syad.g_01532	Syae.g_00633
OG0001915	Syad.g_00153	Syae.g_01704
OG0001916	Syad.g_00921	Syae.g_02326
OG0001917	Syad.g_01684	Syae.g_00422
OG0001918	Syad.g_02046	Syae.g_00235
OG0001924	Syad.g_02188	Syae.g_00038
OG0001925	Syad.g_02189	Syae.g_00037
OG0001926	Syad.g_02190	Syae.g_00036
OG0001927	Syad.g_02191	Syae.g_00035
OG0001929	Syad.g_00230	Syae.g_01780
OG0001930	Syad.g_02523	Syae.g_01073
OG0001931	Syad.g_02524	Syae.g_01074
OG0001932	Syad.g_00355	Syae.g_01836
OG0001933	Syad.g_02804	Syae.g_01366
OG0001934	Syad.g_02789	Syae.g_01351
OG0001935	Syad.g_02736	Syae.g_01292
OG0001936	Syad.g_02103	Syae.g_00129
OG0001938	Syad.g_00898	Syae.g_02305
OG0001939	Syad.g_01363, Syad.g_01362	Syae.g_00271
OG0001940	Syad.g_01054	Syae.g_02438
OG0001941	Syad.g_02414	Syae.g_00970
OG0001943	Syad.g_02034	Syae.g_00247
OG0001944	Syad.g_01981	Syae.g_00282
OG0001946	Syad.g_01341	Syae.g_00764
OG0001947	Syad.g_01272	Syae.g_00811
OG0001948	Syad.g_01714	Syae.g_00393
OG0001949	Syad.g_01734	Syae.g_00373
OG0001950	Syad.g_01736	Syae.g_00371
OG0001951	Syad.g_01755	Syae.g_00362
OG0001952	Syad.g_01779	Syae.g_00337
OG0001953	Syad.g_01780	Syae.g_00336
OG0001954	Syad.g_01991	Syae.g_00273
OG0001957	Syad.g_02165	Syae.g_00060
OG0001958	Syad.g_01575	Syae.g_00609
OG0001960	Syad.g_02348	Syae.g_02537
OG0001961	Syad.g_02358	Syae.g_02525
OG0001964	Syad.g_00606	Syae.g_02048
OG0001965	Syad.g_02126	Syae.g_00108
OG0001966	Syad.g_00553	Syae.g_02000
OG0001967	Syad.g_00551	Syae.g_01998
OG0001968	Syad.g_00550	Syae.g_01997
OG0001969	Syad.g_00482	Syae.g_01932
OG0001970	Syad.g_02849	Syae.g_01404
OG0001971	Syad.g_02927	Syae.g_01478
OG0001972	Syad.g_03000	Syae.g_01540
OG0001975	Syad.g_01531	Syae.g_00634
OG0001976	Syad.g_01533	Syae.g_00632
OG0001978	Syad.g_00252	Syae.g_02689
OG0001979	Syad.g_01361	Syae.g_00760
OG0001980	Syad.g_00751	Syae.g_02181
OG0001993	Syad.g_02186	Syae.g_00040
OG0001994	Syad.g_02187	Syae.g_00039
OG0001995	Syad.g_01377	Syae.g_00747
OG0001997	Syad.g_02778	Syae.g_01341
OG0001999	Syad.g_02484	Syae.g_01029
OG0002000	Syad.g_00951	Syae.g_02353
OG0002001	Syad.g_02753	Syae.g_01315
OG0002002	Syad.g_01452	Syae.g_00692
OG0002005	Syad.g_01105, Syad.g_01106	Syae.g_02480
OG0002006	Syad.g_01259	Syae.g_00812
OG0002007	Syad.g_01258	Syae.g_00813
OG0002008	Syad.g_01700	Syae.g_00406
OG0002009	Syad.g_01933	Syae.g_00556
OG0002010	Syad.g_02309	Syae.g_02622
OG0002011	Syad.g_01964	Syae.g_00292
OG0002012	Syad.g_01387	Syae.g_00287
OG0002014	Syad.g_02622	Syae.g_01162
OG0002014	Syad.g_00442	Syae.g_01892
OG0002015	Syad.g_00443	Syae.g_01894
OG0002016	Syad.g_02973	Syae.g_01520
OG0002017	Syad.g_00070	Syae.g_01614
OG0002019	Syad.g_01962	Syae.g_00294
OG0002020	Syad.g_00120	Syae.g_01666
OG0002021	Syad.g_00118	Syae.g_01664
OG0002022	Syad.g_00115	Syae.g_01662
OG0002023	Syad.g_00114	Syae.g_01661
OG0002024	Syad.g_00108	Syae.g_01655
OG0002037	Syad.g_00902	Syae.g_02307
OG0002038	Syad.g_01161	Syae.g_00912
OG0002040	Syad.g_01177	Syae.g_00897
OG0002041	Syad.g_01718	Syae.g_00389
OG0002042	Syad.g_01743	Syae.g_00367
OG0002043	Syad.g_01657	Syae.g_00316
OG0002044	Syad.g_01245	Syae.g_00827
OG0002045	Syad.g_02362	Syae.g_02521
OG0002046	Syad.g_02366	Syae.g_02517
OG0002049	Syad.g_00631	Syae.g_02064
OG0002050	Syad.g_00540	Syae.g_01988
OG0002051	Syad.g_02914	Syae.g_01464
OG0002053	Syad.g_00027	Syae.g_01598
OG0002054	Syad.g_00107	Syae.g_01654
OG0002055	Syad.g_00110	Syae.g_01657
OG0002056	Syad.g_00505	Syae.g_01952
OG0002092	Syad.g_02549	Syae.g_01105
OG0002106	Syad.g_01217	Syae.g_00444
OG0002107	Syad.g_02054	Syae.g_00156
OG0002112	Syad.g_00494	Syae.g_01941
OG0002114	Syad.g_02262	Syae.g_02668
OG0002115	Syad.g_02615	Syae.g_01155
OG0002116	Syad.g_02581	Syae.g_01129
OG0002117	Syad.g_01166	Syae.g_00905
OG0002119	Syad.g_02968	Syae.g_01515
OG0002120	Syad.g_01994	Syae.g_00270
OG0002121	Syad.g_02074	Syae.g_00184
OG0002123	Syad.g_01813	Syae.g_00467
OG0002124	Syad.g_01203	Syae.g_00873
OG0002126	Syad.g_00445	Syae.g_01898
OG0002127	Syad.g_02866	Syae.g_01418
OG0002128	Syad.g_01530	Syae.g_00635
OG0002129	Syad.g_02292	Syae.g_02639
OG0002130	Syad.g_02403	Syae.g_00959
OG0002131	Syad.g_00119	Syae.g_01665
OG0002132	Syad.g_00111	Syae.g_01658
OG0002133	Syad.g_00109	Syae.g_01656
OG0002134	Syad.g_00365	Syae.g_01846
OG0002135	Syad.g_02654	Syae.g_01193
OG0002136	Syad.g_02653	Syae.g_01192
OG0002138	Syad.g_01364	Syae.g_00758
OG0002139	Syad.g_01435	Syae.g_00707
OG0002140	Syad.g_00839	Syae.g_01265
OG0002141	Syad.g_02121	Syae.g_00114
OG0002142	Syad.g_02259	Syae.g_02678
OG0002143	Syad.g_00790	Syae.g_02224
OG0002144	Syad.g_00639	Syae.g_02070
OG0002154	Syad.g_02869	Syae.g_01420
OG0002157	Syad.g_00493	Syae.g_01940
OG0002158	Syad.g_00495	Syae.g_01942
OG0002160	Syad.g_01375	Syae.g_00749
OG0002162	Syad.g_01045	Syae.g_02432
OG0002163	Syad.g_00021	Syae.g_01592
OG0002166	Syad.g_01369	Syae.g_00754
OG0002168	Syad.g_01273	Syae.g_00810
OG0002171	Syad.g_00448	Syae.g_01901
OG0002172	Syad.g_02977	Syae.g_01524
OG0002173	Syad.g_02966	Syae.g_01511
OG0002178	Syad.g_00113	Syae.g_01659
OG0002179	Syad.g_00417	Syae.g_01872
OG0002180	Syad.g_00515	Syae.g_01961
OG0002181	Syad.g_00543	Syae.g_01991
OG0002182	Syad.g_00564	Syae.g_02010
OG0002183	Syad.g_02768	Syae.g_01331
OG0002184	Syad.g_02765	Syae.g_01328
OG0002185	Syad.g_02757	Syae.g_01321
OG0002186	Syad.g_02652	Syae.g_01191
OG0002187	Syad.g_02651	Syae.g_01190
OG0002188	Syad.g_02618	Syae.g_01158
OG0002189	Syad.g_02617	Syae.g_01157
OG0002190	Syad.g_02562	Syae.g_01116
OG0002191	Syad.g_02455	Syae.g_00999
OG0002193	Syad.g_01381	Syae.g_00743
OG0002194	Syad.g_01438	Syae.g_00703
OG0002195	Syad.g_01634	Syae.g_00570
OG0002196	Syad.g_01903	Syae.g_00535
OG0002197	Syad.g_01712	Syae.g_00396
OG0002198	Syad.g_02132	Syae.g_00094
OG0002199	Syad.g_02137	Syae.g_00089
OG0002200	Syad.g_02276	Syae.g_02652
OG0002201	Syad.g_01094	Syae.g_02472
OG0002202	Syad.g_01093	Syae.g_02471
OG0002203	Syad.g_01092	Syae.g_02470
OG0002204	Syad.g_01069	Syae.g_02453
OG0002205	Syad.g_01050	Syae.g_02437
OG0002206	Syad.g_01036	Syae.g_02423
OG0002207	Syad.g_01026	Syae.g_02413
OG0002208	Syad.g_00895	Syae.g_02302
OG0002209	Syad.g_00769	Syae.g_02200
OG0002210	Syad.g_00721	Syae.g_02152
OG0002211	Syad.g_00686	Syae.g_02117
OG0002212	Syad.g_03019	Syae.g_01555
OG0002213	Syad.g_03025	Syae.g_01559
OG0002214	Syad.g_00140	Syae.g_01690
OG0002225	Syad.g_02053	Syae.g_00157
OG0002227	Syad.g_00010, Syad.g_00011	Syae.g_01585
OG0002230	Syad.g_02471	Syae.g_01015
OG0002233	Syad.g_01832	Syae.g_00479
OG0002234	Syad.g_02094	Syae.g_00140
OG0002236	Syad.g_00629	Syae.g_02062
OG0002241	Syad.g_02367	Syae.g_02516
OG0002242	Syad.g_00447	Syae.g_01900
OG0002245	Syad.g_00792	Syae.g_02226
OG0002247	Syad.g_01043	Syae.g_02430
OG0002248	Syad.g_01337	Syae.g_00768
OG0002250	Syad.g_02769	Syae.g_01332
OG0002251	Syad.g_02556	Syae.g_01112
OG0002252	Syad.g_02479	Syae.g_01024
OG0002253	Syad.g_02393	Syae.g_00949
OG0002254	Syad.g_01670	Syae.g_00435
OG0002255	Syad.g_01726	Syae.g_00381
OG0002256	Syad.g_01133	Syae.g_00856
OG0002257	Syad.g_02107	Syae.g_00127
OG0002258	Syad.g_01068	Syae.g_02452
OG0002259	Syad.g_00981	Syae.g_02378
OG0002260	Syad.g_01434	Syae.g_00708
OG0002277	Syad.g_00241	Syae.g_01786
OG0002279	Syad.g_02803	Syae.g_01365
OG0002280	Syad.g_00959	Syae.g_02362
OG0002287	Syad.g_00426	Syae.g_01893
OG0002296	Syad.g_02304	Syae.g_02627
OG0002297	Syad.g_01385	Syae.g_00741
OG0002298	Syad.g_01730	Syae.g_00377
OG0002299	Syad.g_01777	Syae.g_00339
OG0002300	Syad.g_01983	Syae.g_00280
OG0002301	Syad.g_02589	Syae.g_01135
OG0002302	Syad.g_00880	Syae.g_02287
OG0002303	Syad.g_00791	Syae.g_02225
OG0002304	Syad.g_00738	Syae.g_02171
OG0002305	Syad.g_02806	Syae.g_01368
OG0002306	Syad.g_00105	Syae.g_01660
OG0002307	Syad.g_00966	Syae.g_01269
OG0002308	Syad.g_01898	Syae.g_00530
OG0002309	Syad.g_01232	Syae.g_00836
OG0002329	Syad.g_03046	Syae.g_02482, Syae.g_02604
OG0002329	Syad.g_01317	Syae.g_01336
OG0002334	Syad.g_02268	Syae.g_02660
OG0002336	Syad.g_02350	Syae.g_02533
OG0002338	Syad.g_00441	Syae.g_01891
OG0002339	Syad.g_00429	Syae.g_01881
OG0002347	Syad.g_02656	Syae.g_01195
OG0002350	Syad.g_00753	Syae.g_02183
OG0002351	Syad.g_00483	Syae.g_01933
OG0002352	Syad.g_01162	Syae.g_00910
OG0002353	Syad.g_01876	Syae.g_00508
OG0002354	Syad.g_01756	Syae.g_00361
OG0002356	Syad.g_02383	Syae.g_02503
OG0002358	Syad.g_02452	Syae.g_00996
OG0002359	Syad.g_02312	Syae.g_02619
OG0002380	Syad.g_02681	Syae.g_00141
OG0002388	Syad.g_02384, Syad.g_02375, Syad.g_00856	Syae.g_02507
OG0002390	Syad.g_02932	Syae.g_01483
OG0002395	Syad.g_00492	Syae.g_01939
OG0002400	Syad.g_01827	Syae.g_00721
OG0002401	Syad.g_01163	Syae.g_00909
OG0002402	Syad.g_01275	Syae.g_00808
OG0002403	Syad.g_01463	Syae.g_00679
OG0002405	Syad.g_01654	Syae.g_00313
OG0002408	Syad.g_02098	Syae.g_00137
OG0002409	Syad.g_00066	Syae.g_01611
OG0002410	Syad.g_02057	Syae.g_00182
OG0002416	Syad.g_02044	Syae.g_00724
OG0002429	Syad.g_02776	Syae.g_01339
OG0002435	Syad.g_02458	Syae.g_01002
OG0002446	Syad.g_02698	Syae.g_01337
OG0002450	Syad.g_00149	Syae.g_01700
OG0002458	Syad.g_01540	Syae.g_02486
OG0002459	Syad.g_01538	Syae.g_02484
OG0002460	Syad.g_01537	Syae.g_02483
OG0002461	Syad.g_01414	Syae.g_00172
OG0002462	Syad.g_02676	Syae.g_01258
OG0002462	Syad.g_02674	Syae.g_01256
OG0002463	Syad.g_00341	Syae.g_00395
OG0002465	Syad.g_00638, Syad.g_01117	Syae.g_02069
OG0002465	Syad.g_02726	Syae.g_01282
OG0002467	Syad.g_01379	Syae.g_00745
OG0002469	Syad.g_01459	Syae.g_00682
OG0002470	Syad.g_01543	Syae.g_00624
OG0002471	Syad.g_02048	Syae.g_00234
OG0002472	Syad.g_00841	Syae.g_01264
OG0002473	Syad.g_02919	Syae.g_01469
OG0002475	Syad.g_02311	Syae.g_02620
OG0002487	Syad.g_00850	Syae.g_00132
OG0002488	Syad.g_00430	Syae.g_01882
OG0002519	Syad.g_00413	Syae.g_01868
OG0002521	Syad.g_02611	Syae.g_01151
OG0002522	Syad.g_02536	Syae.g_01078
OG0002523	Syad.g_01376	Syae.g_00748
OG0002524	Syad.g_01984	Syae.g_00279
OG0002525	Syad.g_02010	Syae.g_00266
OG0002526	Syad.g_02030	Syae.g_00255
OG0002530	Syad.g_01853	Syae.g_00159
OG0002531	Syad.g_02052	Syae.g_00158
OG0002533	Syad.g_01004	Syae.g_02395
OG0002534	Syad.g_00747	Syae.g_02180
OG0002535	Syad.g_00744	Syae.g_02177
OG0002536	Syad.g_00727	Syae.g_02158
OG0002538	Syad.g_02950	Syae.g_01500
OG0002539	Syad.g_00006	Syae.g_01581
OG0002540	Syad.g_01541	Syae.g_02487
OG0002542	Syad.g_02459	Syae.g_01003
OG0002543	Syad.g_00004	Syae.g_01579
OG0002544	Syad.g_02097	Syae.g_00013, Syae.g_00193
OG0002545	Syad.g_01980	Syae.g_00283
OG0002547	Syad.g_02387	Syae.g_02500
OG0002574	Syad.g_02374	Syae.g_02508
OG0002575	Syad.g_02376	Syae.g_02506
OG0002576	Syad.g_02377	Syae.g_02505
OG0002579	Syad.g_02870	Syae.g_01421
OG0002591	Syad.g_02066	Syae.g_01069
OG0002594	Syad.g_02159	Syae.g_00249
OG0002595	Syad.g_01378	Syae.g_00746
OG0002596	Syad.g_01215	Syae.g_00861
OG0002597	Syad.g_01978	Syae.g_00285
OG0002598	Syad.g_01979	Syae.g_00284
OG0002599	Syad.g_02029	Syae.g_00256
OG0002600	Syad.g_02067	Syae.g_00228
OG0002603	Syad.g_02088	Syae.g_02054
OG0002604	Syad.g_02106	Syae.g_00128
OG0002605	Syad.g_00752	Syae.g_02182
OG0002606	Syad.g_01542	Syae.g_02488
OG0002607	Syad.g_02352	Syae.g_02531
OG0002608	Syad.g_01306	Syae.g_00777
OG0002609	Syad.g_01204	Syae.g_00855
OG0002610	Syad.g_00759	Syae.g_02190
OG0002611	Syad.g_00415	Syae.g_01870
OG0002639	Syad.g_02926	Syae.g_01476
OG0002671	Syad.g_02630	Syae.g_01169
OG0002675	Syad.g_00636	Syae.g_02068
OG0002677	Syad.g_00548	Syae.g_01995
OG0002715	Syad.g_02261	Syae.g_02676
OG0002718	Syad.g_02264	Syae.g_00343
OG0002721	Syad.g_01196	Syae.g_00879
OG0002734	Syad.g_02466	Syae.g_01010
OG0002737	Syad.g_02485	Syae.g_01030
OG0002738	Syad.g_01513	Syae.g_00644
OG0002739	Syad.g_01742, Syad.g_02548	Syae.g_01104
OG0002740	Syad.g_01141	Syae.g_01273
OG0002741	Syad.g_01879	Syae.g_00511
OG0002742	Syad.g_02076	Syae.g_00167
OG0002744	Syad.g_02032	Syae.g_00251
OG0002746	Syad.g_02129	Syae.g_00099
OG0002747	Syad.g_02173	Syae.g_00052
OG0002748	Syad.g_01099	Syae.g_02475
OG0002749	Syad.g_01001	Syae.g_02392
OG0002750	Syad.g_00986	Syae.g_02382
OG0002751	Syad.g_00985	Syae.g_02381
OG0002752	Syad.g_00116	Syae.g_01663
OG0002754	Syad.g_02365	Syae.g_02518
OG0002759	Syad.g_01990	Syae.g_00865
OG0002787	Syad.g_02064	Syae.g_00173
OG0002788	Syad.g_02063	Syae.g_00174
OG0002789	Syad.g_02062	Syae.g_00175
OG0002790	Syad.g_02061	Syae.g_00176
OG0002791	Syad.g_02060	Syae.g_00177
OG0002792	Syad.g_02059	Syae.g_00178
OG0002793	Syad.g_02058	Syae.g_00179
OG0002796	Syad.g_01380	Syae.g_00744
OG0002851	Syad.g_01313	Syae.g_00772
OG0002852	Syad.g_01951	Syae.g_00560
OG0002853	Syad.g_01838	Syae.g_00483
OG0002856	Syad.g_00643	Syae.g_02075
OG0002858	Syad.g_02686	Syae.g_00165
OG0002859	Syad.g_02055	Syae.g_00155
OG0002860	Syad.g_02215	Syae.g_00934
OG0002861	Syad.g_00844	Syae.g_00869
OG0002862	Syad.g_00739	Syae.g_02173
OG0002867	Syad.g_02040	Syae.g_00240
OG0002869	Syad.g_01206	Syae.g_00853
OG0002943	Syad.g_02672	Syae.g_01254
OG0002944	Syad.g_02671	Syae.g_01253
OG0002945	Syad.g_02670	Syae.g_01252
OG0002946	Syad.g_02668	Syae.g_01250
OG0002947	Syad.g_02667	Syae.g_01249
OG0002948	Syad.g_02666	Syae.g_01248
OG0002949	Syad.g_02665	Syae.g_01247
OG0002950	Syad.g_02664	Syae.g_01246
OG0002954	Syad.g_02555	Syae.g_01111
OG0002955	Syad.g_02474	Syae.g_01018
OG0002956	Syad.g_02475	Syae.g_01019
OG0002957	Syad.g_02473	Syae.g_01017
OG0002958	Syad.g_02472	Syae.g_01016
OG0002962	Syad.g_01914	Syae.g_00547
OG0002964	Syad.g_01839	Syae.g_00484
OG0002969	Syad.g_01855	Syae.g_00161
OG0002970	Syad.g_01854	Syae.g_00160
OG0002974	Syad.g_02361	Syae.g_02522
OG0002977	Syad.g_03004	Syae.g_01549
OG0002980	Syad.g_00733	Syae.g_02166
OG0002981	Syad.g_00740	Syae.g_02174
OG0002986	Syad.g_02022	Syae.g_00263
OG0002987	Syad.g_02021	Syae.g_00264
OG0002988	Syad.g_02020	Syae.g_00265
OG0003103	Syad.g_00132	Syae.g_01681
OG0003105	Syad.g_01248	Syae.g_00823
OG0003106	Syad.g_01389	Syae.g_00740
OG0003108	Syad.g_01814	Syae.g_00468
OG0003110	Syad.g_02071	Syae.g_00190
OG0003113	Syad.g_02056	Syae.g_00154
OG0003115	Syad.g_02091	Syae.g_00143
OG0003116	Syad.g_02095	Syae.g_00138
OG0003117	Syad.g_02118	Syae.g_00118
OG0003118	Syad.g_02120	Syae.g_00115
OG0003121	Syad.g_00974	Syae.g_02371
OG0003129	Syad.g_02041	Syae.g_00239
OG0003138	Syad.g_01179	Syae.g_00895
OG0003143	Syad.g_02031	Syae.g_00253
OG0003208	Syad.g_00581	Syae.g_02026
OG0003208	Syad.g_00334	Syae.g_02029
OG0003259	Syad.g_01959	Syae.g_01267
OG0003266	Syad.g_02239, Syad.g_01118	Syae.g_00944
OG0003267	Syad.g_01367	Syae.g_00756
OG0003269	Syad.g_01863	Syae.g_00870
OG0003270	Syad.g_01749	Syae.g_00864
OG0003271	Syad.g_02023	Syae.g_00262
OG0003273	Syad.g_02082	Syae.g_00164
OG0003274	Syad.g_02117	Syae.g_00119
OG0003277	Syad.g_00973	Syae.g_02370
OG0003295	Syad.g_00133	Syae.g_01682
OG0003297	Syad.g_01216	Syae.g_01603
OG0003298	Syad.g_00831	Syae.g_02254
OG0003299	Syad.g_00085	Syae.g_01634
OG0003300	Syad.g_00087	Syae.g_01636
OG0003304	Syad.g_02070	Syae.g_00196
OG0003309	Syad.g_02465	Syae.g_01009
OG0003515	Syad.g_00301	Syae.g_01241
OG0003517	Syad.g_01285	Syae.g_00798
OG0003525	Syad.g_01826	Syae.g_00153
OG0003528	Syad.g_00836	Syae.g_02265
OG0003530	Syad.g_00062	Syae.g_01607
OG0003534	Syad.g_01469	Syae.g_00675
OG0003550	Syad.g_01795	Syae.g_00448
OG0003557	Syad.g_01391	Syae.g_00738
OG0003558	Syad.g_00086	Syae.g_01635
OG0003559	Syad.g_01305	Syae.g_00778
OG0003560	Syad.g_01752	Syae.g_02497
OG0003629	Syad.g_00580	Syae.g_02028, Syae.g_02025
OG0003820	Syad.g_01192	Syae.g_01622
OG0003837	Syad.g_01178	Syae.g_00896
OG0003844	Syad.g_01388	Syae.g_00286
OG0003845	Syad.g_02033	Syae.g_00244
OG0003846	Syad.g_00967	Syae.g_02267
OG0003853	Syad.g_02685	Syae.g_01276
OG0003864	Syad.g_02836	Syae.g_01391
OG0003896	Syad.g_00834	Syae.g_02262
OG0003898	Syad.g_00056, Syad.g_02220	Syae.g_01066
OG0003899	Syad.g_00084	Syae.g_01633
OG0003904	Syad.g_02192	Syae.g_00033
OG0003905	Syad.g_02193	Syae.g_00032
OG0003906	Syad.g_02194	Syae.g_00031
OG0003907	Syad.g_02195	Syae.g_00030
OG0003908	Syad.g_02236	Syae.g_00728
OG0004299	Syad.g_02730	Syae.g_01286
OG0004304	Syad.g_02468	Syae.g_01012
OG0004305	Syad.g_02467	Syae.g_01011
OG0004358	Syad.g_02962	Syae.g_01508
OG0004362	Syad.g_00291	Syae.g_01792, Syae.g_01212
OG0004372	Syad.g_02278	Syae.g_00867
OG0005075	Syad.g_01334	Syae.g_02535
OG0005076	Syad.g_01390	Syae.g_00739
OG0005083	Syad.g_01829	Syae.g_00474
OG0005084	Syad.g_01833	Syae.g_00480
OG0005091	Syad.g_02077	Syae.g_00166
OG0005093	Syad.g_02096	Syae.g_02268
OG0005096	Syad.g_02469	Syae.g_01013
OG0005097	Syad.g_02470	Syae.g_01014
OG0005098	Syad.g_02477	Syae.g_01022
OG0005100	Syad.g_02590	Syae.g_01136
OG0005908	Syad.g_00854	Syae.g_00296
OG0005923	Syad.g_01347	Syae.g_01063
OG0005966	Syad.g_02217	Syae.g_01266
