Orthogroup	Syad	Prbl
OG0002007	Syad.g_01258	Prbl.g_00944
OG0002008	Syad.g_01700	Prbl.g_02517
OG0002009	Syad.g_01933	Prbl.g_02371
OG0002010	Syad.g_02309	Prbl.g_00697
OG0002012	Syad.g_01387	Prbl.g_00630, Prbl.g_01160
OG0002014	Syad.g_00442	Prbl.g_00883
OG0002015	Syad.g_00443	Prbl.g_00879
OG0002016	Syad.g_02973	Prbl.g_01247
OG0002017	Syad.g_00070	Prbl.g_02184
OG0002035	Syad.g_01564	Prbl.g_00002
OG0002037	Syad.g_00902	Prbl.g_00509
OG0002038	Syad.g_01161	Prbl.g_02094
OG0002039	Syad.g_01176	Prbl.g_02107
OG0002040	Syad.g_01177	Prbl.g_00177
OG0002041	Syad.g_01718	Prbl.g_02500
OG0002042	Syad.g_01743	Prbl.g_02484
OG0002043	Syad.g_01657	Prbl.g_02439
OG0002044	Syad.g_01245	Prbl.g_01536
OG0002045	Syad.g_02362	Prbl.g_01347
OG0002046	Syad.g_02366	Prbl.g_01350
OG0002048	Syad.g_00714	Prbl.g_01173
OG0002050	Syad.g_00540	Prbl.g_01471
OG0002051	Syad.g_02914	Prbl.g_00268
OG0002053	Syad.g_00027	Prbl.g_02205
OG0002092	Syad.g_02549	Prbl.g_02369, Prbl.g_00425
OG0002113	Syad.g_00200	Prbl.g_01979
OG0002114	Syad.g_02262	Prbl.g_00329
OG0002115	Syad.g_02615	Prbl.g_00402
OG0002117	Syad.g_01166	Prbl.g_02101
OG0002118	Syad.g_01461	Prbl.g_01371
OG0002119	Syad.g_02968	Prbl.g_01107
OG0002120	Syad.g_01994	Prbl.g_01708
OG0002121	Syad.g_02074	Prbl.g_01532
OG0002124	Syad.g_01203	Prbl.g_01558
OG0002126	Syad.g_00445	Prbl.g_00881
OG0002127	Syad.g_02866	Prbl.g_00308
OG0002128	Syad.g_01530	Prbl.g_02201
OG0002130	Syad.g_02403	Prbl.g_01720
OG0002154	Syad.g_02869	Prbl.g_00829
OG0002159	Syad.g_00337	Prbl.g_01233
OG0002160	Syad.g_01375	Prbl.g_01910
OG0002162	Syad.g_01045	Prbl.g_01798
OG0002166	Syad.g_01369	Prbl.g_01856
OG0002167	Syad.g_01426	Prbl.g_01841
OG0002168	Syad.g_01273	Prbl.g_00941
OG0002171	Syad.g_00448	Prbl.g_00885
OG0002172	Syad.g_02977	Prbl.g_01251
OG0002173	Syad.g_02966	Prbl.g_00125
OG0002233	Syad.g_01832	Prbl.g_01828
OG0002234	Syad.g_02094	Prbl.g_02569
OG0002236	Syad.g_00629	Prbl.g_01575
OG0002238	Syad.g_01554	Prbl.g_01039
OG0002241	Syad.g_02367	Prbl.g_01351
OG0002242	Syad.g_00447	Prbl.g_00884
OG0002243	Syad.g_03017	Prbl.g_02257
OG0002277	Syad.g_00241	Prbl.g_02013
OG0002279	Syad.g_02803	Prbl.g_00550
OG0002280	Syad.g_00959	Prbl.g_00777
OG0002281	Syad.g_01051	Prbl.g_01793
OG0002288	Syad.g_02281	Prbl.g_00233
OG0002289	Syad.g_02369	Prbl.g_01353
OG0002290	Syad.g_01505	Prbl.g_01926
OG0002328	Syad.g_02783	Prbl.g_00570
OG0002331	Syad.g_01834	Prbl.g_00028
OG0002332	Syad.g_01553	Prbl.g_01040
OG0002333	Syad.g_01555	Prbl.g_01038
OG0002334	Syad.g_02268	Prbl.g_00250
OG0002335	Syad.g_02282	Prbl.g_00232
OG0002336	Syad.g_02350	Prbl.g_01338
OG0002338	Syad.g_00441	Prbl.g_00878
OG0002339	Syad.g_00429	Prbl.g_00866
OG0002350	Syad.g_00753	Prbl.g_01192
OG0002386	Syad.g_02111, Syad.g_02112	Prbl.g_01391
OG0002388	Syad.g_02384, Syad.g_02375, Syad.g_00856	Prbl.g_01357
OG0002390	Syad.g_02932	Prbl.g_00081
OG0002391	Syad.g_02835	Prbl.g_01009
OG0002394	Syad.g_03015	Prbl.g_02265
OG0002397	Syad.g_02009	Prbl.g_01015
OG0002429	Syad.g_02776	Prbl.g_00577
OG0002432	Syad.g_03007	Prbl.g_02262
OG0002435	Syad.g_02458	Prbl.g_02065
OG0002446	Syad.g_02698	Prbl.g_01336
OG0002448	Syad.g_02534	Prbl.g_00861, Prbl.g_00862
OG0002450	Syad.g_00149	Prbl.g_02133
OG0002461	Syad.g_01414	Prbl.g_00626
OG0002492	Syad.g_03013	Prbl.g_02264
OG0002571	Syad.g_01237, Syad.g_00990	Prbl.g_01585
OG0002574	Syad.g_02374	Prbl.g_01356
OG0002575	Syad.g_02376	Prbl.g_01358
OG0002576	Syad.g_02377	Prbl.g_01359
OG0002579	Syad.g_02870	Prbl.g_00310
OG0002632	Syad.g_03014	Prbl.g_02263
OG0002635	Syad.g_01128	Prbl.g_02076
OG0002639	Syad.g_02926	Prbl.g_01876
OG0002710	Syad.g_01946	Prbl.g_01823
OG0002715	Syad.g_02261	Prbl.g_00638
OG0002716	Syad.g_00570	Prbl.g_01510
OG0002717	Syad.g_02963	Prbl.g_00128
OG0002718	Syad.g_02264	Prbl.g_02130
OG0002796	Syad.g_01380	Prbl.g_01917
OG0002842	Syad.g_03009	Prbl.g_02259
OG0002845	Syad.g_01934	Prbl.g_01227
OG0002846	Syad.g_02532, Syad.g_02533	Prbl.g_00917
OG0002905	Syad.g_00299	Prbl.g_02044
OG0002911	Syad.g_00235	Prbl.g_00744, Prbl.g_02019
OG0002912	Syad.g_02941	Prbl.g_01589
OG0002941	Syad.g_02713, Syad.g_01937	Prbl.g_00055
OG0003048	Syad.g_01930	Prbl.g_00141
OG0003097	Syad.g_00254	Prbl.g_02045
OG0003099	Syad.g_00329, Syad.g_00330, Syad.g_00248	Prbl.g_01297
OG0003182	Syad.g_00242	Prbl.g_02015
OG0003193	Syad.g_00035	Prbl.g_02662
OG0003200	Syad.g_02073	Prbl.g_00711
OG0003209	Syad.g_02720	Prbl.g_01480
OG0003210	Syad.g_02719	Prbl.g_01481
OG0003211	Syad.g_02718	Prbl.g_01482
OG0003212	Syad.g_02717	Prbl.g_01483
OG0003383	Syad.g_01395	Prbl.g_02609
OG0003508	Syad.g_01924	Prbl.g_02179
OG0003830	Syad.g_03008	Prbl.g_02261
OG0004292	Syad.g_01925	Prbl.g_02180
