Orthogroup	Syad	Syas
OG0002212	Syad.g_03019	Syas.g_01874
OG0002213	Syad.g_03025	Syas.g_00922
OG0002214	Syad.g_00140	Syas.g_02005
OG0002225	Syad.g_02053	Syas.g_00273
OG0002227	Syad.g_00010, Syad.g_00011	Syas.g_01904
OG0002238	Syad.g_01554	Syas.g_00306
OG0002241	Syad.g_02367	Syas.g_01347
OG0002242	Syad.g_00447	Syas.g_02218
OG0002245	Syad.g_00792	Syas.g_02246
OG0002247	Syad.g_01043	Syas.g_00813
OG0002248	Syad.g_01337	Syas.g_00986
OG0002250	Syad.g_02769	Syas.g_02471
OG0002251	Syad.g_02556	Syas.g_02733
OG0002253	Syad.g_02393	Syas.g_02866
OG0002254	Syad.g_01670	Syas.g_00200
OG0002255	Syad.g_01726	Syas.g_00528
OG0002256	Syad.g_01133	Syas.g_00768
OG0002257	Syad.g_02107	Syas.g_01101
OG0002258	Syad.g_01068	Syas.g_00842
OG0002259	Syad.g_00981	Syas.g_00067
OG0002260	Syad.g_01434	Syas.g_01064
OG0002277	Syad.g_00241	Syas.g_02105
OG0002280	Syad.g_00959	Syas.g_00014
OG0002288	Syad.g_02281	Syas.g_00249
OG0002289	Syad.g_02369	Syas.g_01349
OG0002295	Syad.g_02334, Syad.g_02238	Syas.g_01373
OG0002297	Syad.g_01385	Syas.g_02828
OG0002298	Syad.g_01730	Syas.g_00506
OG0002299	Syad.g_01777	Syas.g_02253
OG0002301	Syad.g_02589	Syas.g_01416
OG0002302	Syad.g_00880	Syas.g_01273
OG0002303	Syad.g_00791	Syas.g_02247
OG0002305	Syad.g_02806	Syas.g_02417
OG0002308	Syad.g_01898	Syas.g_00605
OG0002309	Syad.g_01232	Syas.g_00234
OG0002332	Syad.g_01553	Syas.g_00305
OG0002333	Syad.g_01555	Syas.g_00307
OG0002335	Syad.g_02282	Syas.g_00357
OG0002352	Syad.g_01162	Syas.g_00978
OG0002354	Syad.g_01756	Syas.g_00462
OG0002355	Syad.g_02068	Syas.g_00484
OG0002357	Syad.g_00073	Syas.g_02694
OG0002359	Syad.g_02312	Syas.g_01295
OG0002369	Syad.g_00284	Syas.g_02628
OG0002390	Syad.g_02932	Syas.g_02287
OG0002395	Syad.g_00492	Syas.g_01365
OG0002401	Syad.g_01163	Syas.g_00398
OG0002402	Syad.g_01275	Syas.g_00990
OG0002403	Syad.g_01463	Syas.g_01041
OG0002404	Syad.g_00037	Syas.g_01695
OG0002408	Syad.g_02098	Syas.g_00825
OG0002409	Syad.g_00066	Syas.g_01941
OG0002410	Syad.g_02057	Syas.g_01997
OG0002429	Syad.g_02776	Syas.g_02444
OG0002443	Syad.g_01753	Syas.g_00470
OG0002458	Syad.g_01540	Syas.g_01033
OG0002459	Syad.g_01538	Syas.g_01036
OG0002460	Syad.g_01537	Syas.g_01035
OG0002462	Syad.g_02676, Syad.g_02674	Syas.g_01800
OG0002469	Syad.g_01459	Syas.g_01085
OG0002473	Syad.g_02919	Syas.g_00018
OG0002519	Syad.g_00413	Syas.g_00963
OG0002524	Syad.g_01984	Syas.g_01403
OG0002525	Syad.g_02010	Syas.g_02739
OG0002526	Syad.g_02030	Syas.g_01781
OG0002529	Syad.g_02047	Syas.g_00055
OG0002530	Syad.g_01853	Syas.g_00276, Syas.g_01458
OG0002531	Syad.g_02052	Syas.g_00274
OG0002540	Syad.g_01541	Syas.g_01032
OG0002543	Syad.g_00004	Syas.g_01899
OG0002547	Syad.g_02387	Syas.g_00292
OG0002571	Syad.g_01237, Syad.g_00990	Syas.g_00165
OG0002592	Syad.g_03016	Syas.g_01868
OG0002606	Syad.g_01542	Syas.g_01031
OG0002607	Syad.g_02352	Syas.g_01332
OG0002610	Syad.g_00759	Syas.g_01543
OG0002611	Syad.g_00415	Syas.g_02193
OG0002635	Syad.g_01128	Syas.g_00117
OG0002675	Syad.g_00636	Syas.g_02310
OG0002677	Syad.g_00548	Syas.g_01721
OG0002683	Syad.g_02378	Syas.g_01358
OG0002710	Syad.g_01946	Syas.g_02300
OG0002721	Syad.g_01196	Syas.g_02177
OG0002732	Syad.g_00340	Syas.g_02223
OG0002734	Syad.g_02466, Syad.g_00319	Syas.g_02587
OG0002749	Syad.g_01001	Syas.g_00501, Syas.g_00613
OG0002750	Syad.g_00986	Syas.g_01482
OG0002752	Syad.g_00116	Syas.g_00760
OG0002761	Syad.g_01432	Syas.g_00927
OG0002787	Syad.g_02064	Syas.g_00915
OG0002788	Syad.g_02063	Syas.g_00914
OG0002789	Syad.g_02062	Syas.g_00913
OG0002790	Syad.g_02061	Syas.g_00912
OG0002791	Syad.g_02060	Syas.g_00911
OG0002792	Syad.g_02059	Syas.g_00910
OG0002793	Syad.g_02058	Syas.g_00909
OG0002804	Syad.g_00805	Syas.g_01931, Syas.g_02784
OG0002838	Syad.g_00265	Syas.g_00345
OG0002845	Syad.g_01934	Syas.g_02450
OG0002859	Syad.g_02055	Syas.g_00271
OG0002873	Syad.g_00410, Syad.g_02347, Syad.g_00054	Syas.g_01323
OG0002874	Syad.g_01621	Syas.g_00378
OG0002875	Syad.g_01622	Syas.g_00379
OG0002876	Syad.g_01624	Syas.g_00381
OG0002877	Syad.g_01626	Syas.g_00383
OG0002878	Syad.g_01627	Syas.g_00384
OG0002932	Syad.g_00339	Syas.g_02224
OG0002933	Syad.g_00338	Syas.g_02225
OG0002943	Syad.g_02672	Syas.g_02634
OG0002944	Syad.g_02671	Syas.g_02635
OG0002945	Syad.g_02670	Syas.g_02636
OG0002946	Syad.g_02668	Syas.g_02638
OG0002947	Syad.g_02667	Syas.g_02639
OG0002948	Syad.g_02666	Syas.g_02640
OG0002949	Syad.g_02665	Syas.g_02641
OG0002950	Syad.g_02664	Syas.g_02642
OG0002955	Syad.g_02474	Syas.g_02611
OG0002956	Syad.g_02475	Syas.g_02610
OG0002957	Syad.g_02473	Syas.g_02612
OG0002958	Syad.g_02472	Syas.g_02613
OG0002969	Syad.g_01855	Syas.g_00278
OG0002970	Syad.g_01854	Syas.g_00277
OG0002971	Syad.g_00125	Syas.g_00269
OG0002991	Syad.g_01623	Syas.g_00380
OG0002992	Syad.g_01625	Syas.g_00382
OG0003066	Syad.g_02359	Syas.g_01339
OG0003113	Syad.g_02056	Syas.g_00270
OG0003141	Syad.g_00100	Syas.g_00061
OG0003255	Syad.g_00311	Syas.g_01813
OG0003256	Syad.g_00250	Syas.g_00939
OG0003258	Syad.g_00892	Syas.g_02630
OG0003281	Syad.g_01235	Syas.g_02255
OG0003282	Syad.g_01236	Syas.g_02254
OG0003295	Syad.g_00133	Syas.g_02620
OG0003298	Syad.g_00831	Syas.g_00434
OG0003303	Syad.g_02007	Syas.g_00032
OG0003305	Syad.g_02324	Syas.g_01307
OG0003308	Syad.g_02426	Syas.g_01043
OG0003559	Syad.g_01305	Syas.g_01053
OG0003561	Syad.g_02001	Syas.g_00727
OG0003565	Syad.g_02530	Syas.g_00140
OG0003567	Syad.g_02704	Syas.g_00893
OG0003903	Syad.g_01630	Syas.g_01441
OG0003915	Syad.g_02959	Syas.g_01865
OG0004307	Syad.g_01336	Syas.g_01915
OG0004367	Syad.g_01365	Syas.g_00515
OG0004370	Syad.g_01932	Syas.g_02258
OG0005062	Syad.g_00042, Syad.g_02345	Syas.g_01315
OG0005072	Syad.g_01172	Syas.g_01145
OG0005890	Syad.g_00391	Syas.g_02538
