Orthogroup	Prbe	Prak
OG0001961	Prbe.g_00058	Prak.g_00725
OG0001962	Prbe.g_00871	Prak.g_01299
OG0001963	Prbe.g_00872	Prak.g_01298
OG0001964	Prbe.g_00873	Prak.g_01297
OG0001967	Prbe.g_00001	Prak.g_01510
OG0001968	Prbe.g_00264	Prak.g_01438
OG0001970	Prbe.g_00063	Prak.g_00720
OG0001971	Prbe.g_00064	Prak.g_00719
OG0001972	Prbe.g_01371	Prak.g_00994
OG0001973	Prbe.g_01703	Prak.g_00167
OG0001974	Prbe.g_00200	Prak.g_01502
OG0001975	Prbe.g_01409	Prak.g_01032
OG0001976	Prbe.g_00008	Prak.g_01517
OG0001977	Prbe.g_00451	Prak.g_00804
OG0001978	Prbe.g_01011	Prak.g_01619
OG0001979	Prbe.g_01010	Prak.g_01620
OG0001980	Prbe.g_01381	Prak.g_01004
OG0001981	Prbe.g_00332	Prak.g_01370
OG0001986	Prbe.g_00336	Prak.g_01366
OG0001987	Prbe.g_00345	Prak.g_01357
OG0001994	Prbe.g_01924	Prak.g_00388
OG0001995	Prbe.g_00129	Prak.g_00029
OG0001997	Prbe.g_00069	Prak.g_00714
OG0001998	Prbe.g_00068	Prak.g_00715
OG0001999	Prbe.g_00067	Prak.g_00716
OG0002000	Prbe.g_01014	Prak.g_01616
OG0002002	Prbe.g_00918	Prak.g_01712
OG0002003	Prbe.g_00803	Prak.g_01813
OG0002004	Prbe.g_00159	Prak.g_00059
OG0002007	Prbe.g_01376	Prak.g_00999
OG0002008	Prbe.g_01600	Prak.g_01223
OG0002009	Prbe.g_01616	Prak.g_01239
OG0002010	Prbe.g_00070	Prak.g_00713
OG0002011	Prbe.g_00914	Prak.g_01256
OG0002012	Prbe.g_01595	Prak.g_01218
OG0002013	Prbe.g_00020	Prak.g_01529
OG0002014	Prbe.g_01572	Prak.g_01195
OG0002015	Prbe.g_00091	Prak.g_00734
OG0002016	Prbe.g_01609	Prak.g_01232
OG0002017	Prbe.g_01622	Prak.g_01245
OG0002018	Prbe.g_00032	Prak.g_01541
OG0002025	Prbe.g_00340	Prak.g_01362
OG0002040	Prbe.g_01051	Prak.g_01579
OG0002044	Prbe.g_01758	Prak.g_00222
OG0002046	Prbe.g_01028	Prak.g_01602
OG0002048	Prbe.g_01413	Prak.g_01036
OG0002049	Prbe.g_01601	Prak.g_01224
OG0002050	Prbe.g_00097	Prak.g_00740
OG0002067	Prbe.g_00690	Prak.g_00637
OG0002071	Prbe.g_00027	Prak.g_01536
OG0002073	Prbe.g_01001	Prak.g_01629
OG0002080	Prbe.g_00700	Prak.g_00647
OG0002083	Prbe.g_00163	Prak.g_00063
OG0002084	Prbe.g_00011	Prak.g_01520
OG0002085	Prbe.g_01911	Prak.g_00375
OG0002086	Prbe.g_00197	Prak.g_01505
OG0002087	Prbe.g_00082	Prak.g_00701
OG0002088	Prbe.g_00711	Prak.g_00658
OG0002089	Prbe.g_00702	Prak.g_00649
OG0002090	Prbe.g_01002	Prak.g_01628
OG0002092	Prbe.g_01569	Prak.g_01192
OG0002094	Prbe.g_01131	Prak.g_01574
OG0002095	Prbe.g_01125	Prak.g_01568
OG0002096	Prbe.g_01888	Prak.g_00352
OG0002097	Prbe.g_01951	Prak.g_00415
OG0002098	Prbe.g_00737	Prak.g_00684
OG0002099	Prbe.g_00738	Prak.g_00685
OG0002100	Prbe.g_00054	Prak.g_00729
OG0002101	Prbe.g_00096	Prak.g_00739
OG0002102	Prbe.g_01447	Prak.g_01070
OG0002103	Prbe.g_01525	Prak.g_01148
OG0002104	Prbe.g_01583	Prak.g_01206
OG0002105	Prbe.g_01590	Prak.g_01213
OG0002106	Prbe.g_00213	Prak.g_01489
OG0002107	Prbe.g_00210	Prak.g_01492
OG0002108	Prbe.g_00199	Prak.g_01509, Prak.g_01503
OG0002109	Prbe.g_00002	Prak.g_01511
OG0002110	Prbe.g_00015	Prak.g_01524
OG0002111	Prbe.g_01039	Prak.g_01591
OG0002112	Prbe.g_01037	Prak.g_01593
OG0002113	Prbe.g_01036	Prak.g_01594
OG0002114	Prbe.g_00986	Prak.g_01644
OG0002124	Prbe.g_00382	Prak.g_01320
OG0002125	Prbe.g_00387	Prak.g_01315
OG0002126	Prbe.g_00386	Prak.g_01316
OG0002127	Prbe.g_00389	Prak.g_01313
OG0002129	Prbe.g_01626	Prak.g_01249
OG0002133	Prbe.g_00348	Prak.g_01354
OG0002136	Prbe.g_00910	Prak.g_01260
OG0002141	Prbe.g_00689	Prak.g_00636
OG0002153	Prbe.g_00817	Prak.g_01799
OG0002158	Prbe.g_00715	Prak.g_00662
OG0002159	Prbe.g_00484	Prak.g_00611
OG0002160	Prbe.g_00723	Prak.g_00670
OG0002161	Prbe.g_00731	Prak.g_00678
OG0002162	Prbe.g_00732	Prak.g_00679
OG0002163	Prbe.g_00739	Prak.g_00686
OG0002164	Prbe.g_00089	Prak.g_00694
OG0002165	Prbe.g_00076	Prak.g_00707
OG0002166	Prbe.g_01625	Prak.g_01248
OG0002167	Prbe.g_00908	Prak.g_01262
OG0002168	Prbe.g_01116	Prak.g_01559
OG0002169	Prbe.g_01129	Prak.g_01572
OG0002170	Prbe.g_00815	Prak.g_01801
OG0002176	Prbe.g_00385	Prak.g_01317
OG0002177	Prbe.g_00341	Prak.g_01361
OG0002191	Prbe.g_00697	Prak.g_00644
OG0002195	Prbe.g_01925	Prak.g_00389
OG0002198	Prbe.g_00086	Prak.g_00697
OG0002209	Prbe.g_00472	Prak.g_00623
OG0002210	Prbe.g_00473	Prak.g_00622
OG0002211	Prbe.g_00474	Prak.g_00621
OG0002217	Prbe.g_01780	Prak.g_00244
OG0002218	Prbe.g_01845	Prak.g_00309
OG0002219	Prbe.g_00481	Prak.g_00614
OG0002220	Prbe.g_00691	Prak.g_00638
OG0002221	Prbe.g_00717	Prak.g_00664
OG0002222	Prbe.g_00059	Prak.g_00724
OG0002223	Prbe.g_00101	Prak.g_00744
OG0002224	Prbe.g_01210	Prak.g_00833
OG0002225	Prbe.g_01318	Prak.g_00941
OG0002226	Prbe.g_01320	Prak.g_00943
OG0002227	Prbe.g_01385	Prak.g_01008
OG0002228	Prbe.g_01391	Prak.g_01014
OG0002229	Prbe.g_01410	Prak.g_01033
OG0002230	Prbe.g_01627	Prak.g_01250
OG0002231	Prbe.g_00876	Prak.g_01294
OG0002232	Prbe.g_01047	Prak.g_01583
OG0002233	Prbe.g_01044	Prak.g_01586
OG0002234	Prbe.g_01006	Prak.g_01624
OG0002241	Prbe.g_00384	Prak.g_01318
OG0002242	Prbe.g_00330	Prak.g_01372
OG0002243	Prbe.g_00381	Prak.g_01321
OG0002244	Prbe.g_00380	Prak.g_01322
OG0002275	Prbe.g_00870	Prak.g_01300
OG0002317	Prbe.g_00392	Prak.g_01310
OG0002325	Prbe.g_01691	Prak.g_00155
OG0002326	Prbe.g_00479	Prak.g_00616
OG0002327	Prbe.g_01952	Prak.g_00626
OG0002328	Prbe.g_00696	Prak.g_00643
OG0002329	Prbe.g_00699	Prak.g_00646
OG0002330	Prbe.g_00730	Prak.g_00677
OG0002331	Prbe.g_01319	Prak.g_00942
OG0002332	Prbe.g_01619	Prak.g_01242
OG0002333	Prbe.g_00030	Prak.g_01539
OG0002334	Prbe.g_00031	Prak.g_01540
OG0002335	Prbe.g_01016	Prak.g_01614
OG0002336	Prbe.g_01004	Prak.g_01626
OG0002337	Prbe.g_00995	Prak.g_01635
OG0002434	Prbe.g_00134	Prak.g_00034
OG0002435	Prbe.g_00139	Prak.g_00039
OG0002436	Prbe.g_00155	Prak.g_00055
OG0002437	Prbe.g_01637	Prak.g_00101
OG0002438	Prbe.g_01648	Prak.g_00112
OG0002439	Prbe.g_01688	Prak.g_00152
OG0002440	Prbe.g_01689	Prak.g_00153
OG0002441	Prbe.g_01690	Prak.g_00154
OG0002442	Prbe.g_01819	Prak.g_00283
OG0002443	Prbe.g_01926	Prak.g_00390
OG0002444	Prbe.g_00550	Prak.g_00545
OG0002445	Prbe.g_00493	Prak.g_00602
OG0002446	Prbe.g_00483	Prak.g_00612
OG0002447	Prbe.g_00482	Prak.g_00613
OG0002448	Prbe.g_00480	Prak.g_00615
OG0002449	Prbe.g_00477	Prak.g_00618
OG0002450	Prbe.g_00476	Prak.g_00619
OG0002451	Prbe.g_00475	Prak.g_00620
OG0002452	Prbe.g_00471	Prak.g_00624
OG0002453	Prbe.g_00470	Prak.g_00625
OG0002454	Prbe.g_00681	Prak.g_00628
OG0002455	Prbe.g_00682	Prak.g_00629
OG0002456	Prbe.g_00683	Prak.g_00630
OG0002457	Prbe.g_00692	Prak.g_00639
OG0002458	Prbe.g_00693	Prak.g_00640
OG0002459	Prbe.g_00694	Prak.g_00641
OG0002460	Prbe.g_00705	Prak.g_00652
OG0002461	Prbe.g_00718	Prak.g_00665
OG0002462	Prbe.g_00719	Prak.g_00666
OG0002463	Prbe.g_00725	Prak.g_00672
OG0002464	Prbe.g_00080	Prak.g_00703
OG0002465	Prbe.g_00079	Prak.g_00704
OG0002466	Prbe.g_00078	Prak.g_00705
OG0002467	Prbe.g_00077	Prak.g_00706
OG0002468	Prbe.g_00052	Prak.g_00731
OG0002469	Prbe.g_00108	Prak.g_00751
OG0002470	Prbe.g_00410	Prak.g_00763
OG0002471	Prbe.g_01252	Prak.g_00875
OG0002472	Prbe.g_01310	Prak.g_00933
OG0002473	Prbe.g_01366	Prak.g_00989
OG0002474	Prbe.g_01370	Prak.g_00993
OG0002475	Prbe.g_01566	Prak.g_01189
OG0002476	Prbe.g_01581	Prak.g_01204
OG0002477	Prbe.g_01623	Prak.g_01246
OG0002478	Prbe.g_00916	Prak.g_01254
OG0002479	Prbe.g_00905	Prak.g_01265
OG0002480	Prbe.g_00887	Prak.g_01283
OG0002481	Prbe.g_00395	Prak.g_01307
OG0002482	Prbe.g_00394	Prak.g_01308
OG0002483	Prbe.g_00393	Prak.g_01309
OG0002484	Prbe.g_00391	Prak.g_01311
OG0002485	Prbe.g_00388	Prak.g_01314
OG0002486	Prbe.g_00383	Prak.g_01319
OG0002487	Prbe.g_00334	Prak.g_01368
OG0002488	Prbe.g_00230	Prak.g_01472
OG0002489	Prbe.g_00219	Prak.g_01483
OG0002490	Prbe.g_00207	Prak.g_01495
OG0002491	Prbe.g_00195	Prak.g_01507
OG0002492	Prbe.g_00006	Prak.g_01515
OG0002493	Prbe.g_00009	Prak.g_01518
OG0002494	Prbe.g_00026	Prak.g_01535
OG0002495	Prbe.g_00038	Prak.g_01547
OG0002496	Prbe.g_00039	Prak.g_01548
OG0002497	Prbe.g_01124	Prak.g_01567
OG0002498	Prbe.g_01127	Prak.g_01570
OG0002499	Prbe.g_01045	Prak.g_01585
OG0002500	Prbe.g_01034	Prak.g_01596
OG0002501	Prbe.g_01032	Prak.g_01598
OG0002502	Prbe.g_01030	Prak.g_01600
OG0002503	Prbe.g_01029	Prak.g_01601
OG0002504	Prbe.g_01019	Prak.g_01611
OG0002505	Prbe.g_01012	Prak.g_01618
OG0003033	Prbe.g_01953	Prak.g_00627
