Orthogroup	Prae	Prbd
OG0001838	Prae.g_00392	Prbd.g_00843
OG0001840	Prae.g_01274	Prbd.g_01882
OG0001841	Prae.g_01285	Prbd.g_01868
OG0001842	Prae.g_01316	Prbd.g_01827
OG0001845	Prae.g_01480	Prbd.g_01668
OG0001846	Prae.g_01543	Prbd.g_01604
OG0001847	Prae.g_01571	Prbd.g_01577
OG0001848	Prae.g_01593	Prbd.g_01558
OG0001849	Prae.g_01575	Prbd.g_01573
OG0001850	Prae.g_01126	Prbd.g_00424
OG0001859	Prae.g_00261	Prbd.g_00981
OG0001861	Prae.g_01111	Prbd.g_00410
OG0001862	Prae.g_01112	Prbd.g_00411
OG0001863	Prae.g_01120	Prbd.g_00419
OG0001865	Prae.g_01257	Prbd.g_01902
OG0001867	Prae.g_01276	Prbd.g_01880
OG0001868	Prae.g_01280	Prbd.g_01876
OG0001870	Prae.g_00038	Prbd.g_01926
OG0001880	Prae.g_01418	Prbd.g_01722
OG0001882	Prae.g_01601	Prbd.g_01545
OG0001907	Prae.g_01608	Prbd.g_01925, Prbd.g_01916
OG0001909	Prae.g_01594	Prbd.g_01557
OG0001911	Prae.g_00768	Prbd.g_00064
OG0001913	Prae.g_01237	Prbd.g_00825
OG0001950	Prae.g_01093	Prbd.g_00392
OG0001954	Prae.g_00384	Prbd.g_00853
OG0001956	Prae.g_00746	Prbd.g_00043
OG0001957	Prae.g_01230	Prbd.g_00831
OG0001958	Prae.g_01123	Prbd.g_00422
OG0001982	Prae.g_00360	Prbd.g_00878
OG0001983	Prae.g_01000	Prbd.g_00299
OG0001989	Prae.g_00369	Prbd.g_00869
OG0001991	Prae.g_01234	Prbd.g_00827
OG0002024	Prae.g_01275	Prbd.g_01881
OG0002140	Prae.g_00998	Prbd.g_00298
OG0002188	Prae.g_01229	Prbd.g_00822
OG0002197	Prae.g_00397	Prbd.g_00837
OG0002245	Prae.g_01591	Prbd.g_01559
OG0002554	Prae.g_00114	Prbd.g_01129
OG0003450	Prae.g_00396	Prbd.g_00838
OG0003459	Prae.g_01587	Prbd.g_01562
