Orthogroup	Syaj	Syai
OG0001873	Syaj.g_00641	Syai.g_01752
OG0001874	Syaj.g_00644	Syai.g_01749
OG0001877	Syaj.g_00482	Syai.g_01979
OG0001878	Syaj.g_00826	Syai.g_01446
OG0001879	Syaj.g_00835	Syai.g_01452
OG0001880	Syaj.g_00873	Syai.g_01498
OG0001881	Syaj.g_00895	Syai.g_01501
OG0001882	Syaj.g_00919	Syai.g_01524
OG0001883	Syaj.g_00925	Syai.g_01542
OG0001884	Syaj.g_00933	Syai.g_01551
OG0001885	Syaj.g_00772	Syai.g_01567
OG0001886	Syaj.g_00768	Syai.g_01571
OG0001887	Syaj.g_00763	Syai.g_01277
OG0001888	Syaj.g_01052	Syai.g_01298
OG0001889	Syaj.g_01007	Syai.g_01354
OG0001890	Syaj.g_00368	Syai.g_02060
OG0001891	Syaj.g_00356	Syai.g_02064
OG0001892	Syaj.g_00342	Syai.g_02089
OG0001893	Syaj.g_01300	Syai.g_01074
OG0001894	Syaj.g_01284	Syai.g_01103
OG0001895	Syaj.g_01361	Syai.g_00986
OG0001896	Syaj.g_01562	Syai.g_02222
OG0001897	Syaj.g_02815	Syai.g_00496
OG0001898	Syaj.g_02800	Syai.g_00463
OG0001899	Syaj.g_02726	Syai.g_00392
OG0001900	Syaj.g_02592	Syai.g_00284
OG0001901	Syaj.g_02591	Syai.g_00283
OG0001902	Syaj.g_02558	Syai.g_00252
OG0001903	Syaj.g_02549	Syai.g_00243
OG0001904	Syaj.g_02475	Syai.g_00175
OG0001905	Syaj.g_02461	Syai.g_00165
OG0001906	Syaj.g_01932	Syai.g_02579
OG0001907	Syaj.g_01955	Syai.g_02597
OG0001908	Syaj.g_02004	Syai.g_02648
OG0001909	Syaj.g_02016	Syai.g_02659
OG0001910	Syaj.g_02069	Syai.g_02698
OG0001912	Syaj.g_02124	Syai.g_02785
OG0001913	Syaj.g_02126	Syai.g_02787
OG0001914	Syaj.g_00650	Syai.g_01739
OG0001915	Syaj.g_02253	Syai.g_02922
OG0001916	Syaj.g_00089	Syai.g_00655
OG0001917	Syaj.g_00812	Syai.g_01432
OG0001918	Syaj.g_01172	Syai.g_01623
OG0001924	Syaj.g_01318	Syai.g_01058
OG0001925	Syaj.g_01319	Syai.g_01057
OG0001926	Syaj.g_01320	Syai.g_01056
OG0001927	Syaj.g_01321	Syai.g_01055
OG0001929	Syaj.g_02332	Syai.g_00075
OG0001930	Syaj.g_01628	Syai.g_02290
OG0001931	Syaj.g_01629	Syai.g_02291
OG0001932	Syaj.g_02424	Syai.g_00118
OG0001933	Syaj.g_01890	Syai.g_02543
OG0001934	Syaj.g_01875	Syai.g_02531
OG0001935	Syaj.g_01826	Syai.g_02481
OG0001936	Syaj.g_01233	Syai.g_01653
OG0001937	Syaj.g_01679	Syai.g_02329
OG0001938	Syaj.g_00066	Syai.g_00634
OG0001939	Syaj.g_00488, Syaj.g_00487	Syai.g_01960
OG0001940	Syaj.g_00220	Syai.g_00771
OG0001941	Syaj.g_01520	Syai.g_02187
OG0001943	Syaj.g_01162	Syai.g_01920
OG0001944	Syaj.g_01120	Syai.g_01932
OG0001946	Syaj.g_00481	Syai.g_01980
OG0001947	Syaj.g_00409	Syai.g_02024
OG0001948	Syaj.g_00843	Syai.g_01462
OG0001949	Syaj.g_00863	Syai.g_01483
OG0001950	Syaj.g_00865	Syai.g_01485
OG0001951	Syaj.g_00896	Syai.g_01502
OG0001952	Syaj.g_00920	Syai.g_01525
OG0001953	Syaj.g_00921	Syai.g_01526
OG0001954	Syaj.g_01128	Syai.g_01600
OG0001957	Syaj.g_01295	Syai.g_01079
OG0001958	Syaj.g_00706	Syai.g_01228
OG0001961	Syaj.g_01449	Syai.g_00860
OG0001964	Syaj.g_02653	Syai.g_00335
OG0001965	Syaj.g_01254	Syai.g_01131
OG0001966	Syaj.g_02598	Syai.g_00289
OG0001967	Syaj.g_02596	Syai.g_00287
OG0001968	Syaj.g_02595	Syai.g_00286
OG0001969	Syaj.g_02524	Syai.g_00222
OG0001970	Syaj.g_01934	Syai.g_02581
OG0001971	Syaj.g_02014	Syai.g_02657
OG0001972	Syaj.g_02081	Syai.g_02710
OG0001973	Syaj.g_02048	Syai.g_02753
OG0001975	Syaj.g_00649	Syai.g_01740
OG0001976	Syaj.g_00651	Syai.g_01738
OG0001979	Syaj.g_00486	Syai.g_01961
OG0001980	Syaj.g_02796	Syai.g_00459
OG0001991	Syaj.g_00761	Syai.g_01203
OG0001993	Syaj.g_01316	Syai.g_01060
OG0001994	Syaj.g_01317	Syai.g_01059
OG0001995	Syaj.g_00503	Syai.g_01948
OG0001997	Syaj.g_01864	Syai.g_02520
OG0001998	Syaj.g_00799	Syai.g_00971
OG0002000	Syaj.g_00117	Syai.g_00683
OG0002002	Syaj.g_00581	Syai.g_01794
OG0002004	Syaj.g_01838	Syai.g_02496
OG0002006	Syaj.g_00398	Syai.g_02025
OG0002007	Syaj.g_00397	Syai.g_02026
OG0002008	Syaj.g_00828	Syai.g_01448
OG0002009	Syaj.g_01062	Syai.g_01287
OG0002010	Syaj.g_01416	Syai.g_00912
OG0002012	Syaj.g_00514	Syai.g_01589
OG0002014	Syaj.g_01717, Syaj.g_02485	Syai.g_00182
OG0002015	Syaj.g_02486	Syai.g_00183, Syai.g_00146
OG0002017	Syaj.g_02176	Syai.g_02832
OG0002020	Syaj.g_02220	Syai.g_02890
OG0002021	Syaj.g_02219	Syai.g_02888
OG0002022	Syaj.g_02217	Syai.g_02885
OG0002023	Syaj.g_02216	Syai.g_02884
OG0002024	Syaj.g_02211	Syai.g_02878
OG0002037	Syaj.g_00070	Syai.g_00636
OG0002038	Syaj.g_00311	Syai.g_02134
OG0002039	Syaj.g_00325	Syai.g_02120
OG0002041	Syaj.g_00847	Syai.g_01467
OG0002043	Syaj.g_00785	Syai.g_01558
OG0002044	Syaj.g_00387	Syai.g_02039
OG0002045	Syaj.g_01453	Syai.g_00857
OG0002048	Syaj.g_02759	Syai.g_00426
OG0002049	Syaj.g_02677	Syai.g_00341
OG0002050	Syaj.g_02584	Syai.g_00278
OG0002051	Syaj.g_02001	Syai.g_02645
OG0002053	Syaj.g_02150, Syaj.g_02149	Syai.g_02804
OG0002054	Syaj.g_02210	Syai.g_02877
OG0002055	Syaj.g_02213	Syai.g_02880
OG0002056	Syaj.g_02548	Syai.g_00242
OG0002063	Syaj.g_00557	Syai.g_01856
OG0002106	Syaj.g_00365	Syai.g_00555
OG0002107	Syaj.g_01180	Syai.g_01173
OG0002112	Syaj.g_02537	Syai.g_00231
OG0002113	Syaj.g_02300	Syai.g_00040
OG0002115	Syaj.g_01710	Syai.g_02368
OG0002116	Syaj.g_01684	Syai.g_02334
OG0002117	Syaj.g_00316	Syai.g_02128
OG0002118	Syaj.g_00591	Syai.g_01941, Syai.g_01784
OG0002119	Syaj.g_02056	Syai.g_02691
OG0002120	Syaj.g_01131	Syai.g_01602
OG0002121	Syaj.g_00667	Syai.g_01194
OG0002123	Syaj.g_00955	Syai.g_01390
OG0002124	Syaj.g_00352	Syai.g_02078
OG0002126	Syaj.g_02488	Syai.g_00147, Syai.g_00187
OG0002127	Syaj.g_01953	Syai.g_02601
OG0002128	Syaj.g_00648	Syai.g_01741
OG0002129	Syaj.g_01394	Syai.g_00940
OG0002130	Syaj.g_01509	Syai.g_02177
OG0002132	Syaj.g_02214	Syai.g_02881
OG0002133	Syaj.g_02212	Syai.g_02879
OG0002134	Syaj.g_02436	Syai.g_00128
OG0002135	Syaj.g_01753	Syai.g_02407
OG0002136	Syaj.g_01752	Syai.g_02406
OG0002138	Syaj.g_00489	Syai.g_01959
OG0002139	Syaj.g_00565	Syai.g_01827
OG0002140	Syaj.g_02895	Syai.g_01925
OG0002141	Syaj.g_01249	Syai.g_01145
OG0002142	Syaj.g_01365	Syai.g_00981
OG0002143	Syaj.g_02834	Syai.g_00522
OG0002144	Syaj.g_02683	Syai.g_00347
OG0002154	Syaj.g_01956	Syai.g_02598
OG0002157	Syaj.g_02536	Syai.g_00230
OG0002158	Syaj.g_02538	Syai.g_00232
OG0002160	Syaj.g_00501	Syai.g_01950
OG0002162	Syaj.g_00212	Syai.g_00763
OG0002163	Syaj.g_02143	Syai.g_02798
OG0002167	Syaj.g_01089	Syai.g_00715
OG0002168	Syaj.g_00410	Syai.g_02023
OG0002171	Syaj.g_02491	Syai.g_00145, Syai.g_00191
OG0002178	Syaj.g_02215	Syai.g_02882
OG0002179	Syaj.g_02458	Syai.g_00162
OG0002180	Syaj.g_02557	Syai.g_00251
OG0002181	Syaj.g_02589	Syai.g_00281
OG0002182	Syaj.g_02608	Syai.g_00299
OG0002183	Syaj.g_01846	Syai.g_02505
OG0002184	Syaj.g_01843	Syai.g_02502
OG0002185	Syaj.g_01835	Syai.g_02492
OG0002186	Syaj.g_01751	Syai.g_02405
OG0002187	Syaj.g_01750	Syai.g_02404
OG0002188	Syaj.g_01713	Syai.g_02371
OG0002189	Syaj.g_01712	Syai.g_02370
OG0002190	Syaj.g_01662	Syai.g_02314
OG0002191	Syaj.g_01560	Syai.g_00850
OG0002192	Syaj.g_00329	Syai.g_02118
OG0002193	Syaj.g_00508	Syai.g_01944, Syai.g_01028
OG0002194	Syaj.g_00568	Syai.g_01821
OG0002196	Syaj.g_01040	Syai.g_01308
OG0002197	Syaj.g_00841	Syai.g_01458
OG0002198	Syaj.g_01263	Syai.g_01124
OG0002199	Syaj.g_01268	Syai.g_01119
OG0002200	Syaj.g_01379	Syai.g_00954
OG0002201	Syaj.g_00258	Syai.g_00811
OG0002202	Syaj.g_00257	Syai.g_00810
OG0002203	Syaj.g_00256	Syai.g_00809
OG0002204	Syaj.g_00235	Syai.g_00787
OG0002205	Syaj.g_00217	Syai.g_00768
OG0002206	Syaj.g_00204	Syai.g_00755
OG0002207	Syaj.g_00194	Syai.g_00745
OG0002208	Syaj.g_00063	Syai.g_00631
OG0002209	Syaj.g_02813	Syai.g_00494
OG0002210	Syaj.g_02766	Syai.g_00433
OG0002211	Syaj.g_02730	Syai.g_00396
OG0002212	Syaj.g_02099	Syai.g_02757
OG0002213	Syaj.g_02103	Syai.g_02764
OG0002214	Syaj.g_02240	Syai.g_02910
OG0002225	Syaj.g_01179	Syai.g_01174
OG0002230	Syaj.g_01570	Syai.g_00201
OG0002230	Syaj.g_01574	Syai.g_02233
OG0002233	Syaj.g_00970	Syai.g_01382
OG0002234	Syaj.g_01224	Syai.g_01156
OG0002236	Syaj.g_02675	Syai.g_01715
OG0002242	Syaj.g_02490	Syai.g_00190
OG0002243	Syaj.g_02097	Syai.g_02752
OG0002245	Syaj.g_02836	Syai.g_00524
OG0002247	Syaj.g_00210	Syai.g_00761
OG0002248	Syaj.g_00477	Syai.g_01984
OG0002249	Syaj.g_00550	Syai.g_01012, Syai.g_01003, Syai.g_01002, Syai.g_01013
OG0002250	Syaj.g_01847	Syai.g_02506
OG0002251	Syaj.g_01653	Syai.g_02311
OG0002252	Syaj.g_01585	Syai.g_02249
OG0002253	Syaj.g_01498	Syai.g_02166
OG0002254	Syaj.g_00796	Syai.g_01419
OG0002255	Syaj.g_00855	Syai.g_01475
OG0002256	Syaj.g_01678	Syai.g_01537
OG0002257	Syaj.g_01237	Syai.g_01149
OG0002258	Syaj.g_00234	Syai.g_00786
OG0002259	Syaj.g_00148	Syai.g_00712
OG0002260	Syaj.g_00564	Syai.g_01828
OG0002281	Syaj.g_00219	Syai.g_00770, Syai.g_00769
OG0002286	Syaj.g_01460	Syai.g_02737
OG0002296	Syaj.g_01411	Syai.g_00917
OG0002297	Syaj.g_00512	Syai.g_01942
OG0002298	Syaj.g_00859	Syai.g_01479
OG0002299	Syaj.g_00918	Syai.g_01523
OG0002300	Syaj.g_01122	Syai.g_01597
OG0002301	Syaj.g_01691	Syai.g_01080
OG0002303	Syaj.g_02835	Syai.g_00523
OG0002304	Syaj.g_02783	Syai.g_00451
OG0002305	Syaj.g_01892	Syai.g_02545
OG0002306	Syaj.g_02209	Syai.g_02883
OG0002307	Syaj.g_00134	Syai.g_02104
OG0002309	Syaj.g_00380	Syai.g_02048
OG0002328	Syaj.g_01869	Syai.g_02526
OG0002329	Syaj.g_02119, Syaj.g_00454	Syai.g_02836
OG0002331	Syaj.g_00972	Syai.g_01381
OG0002334	Syaj.g_01371	Syai.g_00962
OG0002336	Syaj.g_01441	Syai.g_00867
OG0002338	Syaj.g_02483	Syai.g_00181
OG0002339	Syaj.g_02471	Syai.g_00171
OG0002350	Syaj.g_02798	Syai.g_00461
OG0002351	Syaj.g_02525	Syai.g_00223
OG0002352	Syaj.g_00312	Syai.g_02133
OG0002353	Syaj.g_01010	Syai.g_01351
OG0002355	Syaj.g_01195	Syai.g_01917
OG0002356	Syaj.g_01482	Syai.g_00854
OG0002357	Syaj.g_02179	Syai.g_02837
OG0002358	Syaj.g_01557	Syai.g_02230
OG0002359	Syaj.g_01419	Syai.g_00909
OG0002380	Syaj.g_01781	Syai.g_00478
OG0002384	Syaj.g_01198	Syai.g_00598
OG0002385	Syaj.g_01461	Syai.g_02739
OG0002393	Syaj.g_00239, Syaj.g_00240	Syai.g_00792, Syai.g_00791
OG0002393	Syaj.g_00241	Syai.g_00795
OG0002393	Syaj.g_01100	Syai.g_02099
OG0002395	Syaj.g_02535, Syaj.g_02534	Syai.g_00229
OG0002396	Syaj.g_02703	Syai.g_00369
OG0002400	Syaj.g_00966	Syai.g_01192
OG0002401	Syaj.g_00313	Syai.g_02132
OG0002403	Syaj.g_00594	Syai.g_01782
OG0002404	Syaj.g_02160	Syai.g_01400
OG0002405	Syaj.g_00783	Syai.g_01560
OG0002407	Syaj.g_02186	Syai.g_01666, Syai.g_01667
OG0002409	Syaj.g_02170	Syai.g_02829
OG0002410	Syaj.g_01183	Syai.g_01167
OG0002411	Syaj.g_00390	Syai.g_02036
OG0002429	Syaj.g_01861	Syai.g_02515
OG0002435	Syaj.g_01563	Syai.g_02221
OG0002448	Syaj.g_01630	Syai.g_00168
OG0002458	Syaj.g_00658	Syai.g_02870
OG0002459	Syaj.g_00656	Syai.g_02868
OG0002460	Syaj.g_00655	Syai.g_02867
OG0002461	Syaj.g_01673	Syai.g_01642
OG0002462	Syaj.g_01774	Syai.g_02430
OG0002465	Syaj.g_00283	Syai.g_00346
OG0002465	Syaj.g_01816	Syai.g_02678
OG0002467	Syaj.g_00506, Syaj.g_00505	Syai.g_01945, Syai.g_01946
OG0002470	Syaj.g_00661	Syai.g_01733
OG0002471	Syaj.g_01174	Syai.g_01625
OG0002472	Syaj.g_02897	Syai.g_01704
OG0002475	Syaj.g_01418	Syai.g_00910
OG0002487	Syaj.g_01800	Syai.g_01842
OG0002488	Syaj.g_02472	Syai.g_00172
OG0002521	Syaj.g_01706	Syai.g_02364
OG0002522	Syaj.g_01632	Syai.g_02294
OG0002523	Syaj.g_00502	Syai.g_01949
OG0002524	Syaj.g_01123	Syai.g_01598
OG0002525	Syaj.g_01137	Syai.g_01607
OG0002526	Syaj.g_01157	Syai.g_01615
OG0002529	Syaj.g_01173	Syai.g_01624
OG0002530	Syaj.g_00994	Syai.g_01176
OG0002531	Syaj.g_01178	Syai.g_01175
OG0002532	Syaj.g_01234	Syai.g_01151
OG0002533	Syaj.g_00168	Syai.g_00729
OG0002534	Syaj.g_02792	Syai.g_00458
OG0002535	Syaj.g_02789	Syai.g_00455
OG0002536	Syaj.g_02772	Syai.g_00440
OG0002538	Syaj.g_02037	Syai.g_02680
OG0002540	Syaj.g_00659	Syai.g_02871
OG0002544	Syaj.g_01227	Syai.g_01669
OG0002545	Syaj.g_01119	Syai.g_01595
OG0002547	Syaj.g_01486	Syai.g_00851
OG0002578	Syaj.g_00801, Syaj.g_01380	Syai.g_00953
OG0002579	Syaj.g_01957	Syai.g_02599
OG0002581	Syaj.g_01671, Syaj.g_02860	Syai.g_01494
OG0002591	Syaj.g_01193	Syai.g_01187
OG0002594	Syaj.g_01290	Syai.g_02247
OG0002595	Syaj.g_00504	Syai.g_01947
OG0002597	Syaj.g_01117	Syai.g_01591
OG0002598	Syaj.g_01118	Syai.g_01592
OG0002599	Syaj.g_01156	Syai.g_01614
OG0002600	Syaj.g_01194	Syai.g_01633
OG0002603	Syaj.g_01218	Syai.g_01160
OG0002604	Syaj.g_01236	Syai.g_01150
OG0002605	Syaj.g_02797	Syai.g_00460
OG0002606	Syaj.g_00660	Syai.g_02872
OG0002608	Syaj.g_00443	Syai.g_01993
OG0002609	Syaj.g_00353	Syai.g_02065
OG0002610	Syaj.g_02803	Syai.g_00484
OG0002640	Syaj.g_00666	Syai.g_00772
OG0002653	Syaj.g_01459	Syai.g_02736, Syai.g_02735
OG0002663	Syaj.g_00130	Syai.g_02098
OG0002667	Syaj.g_01216	Syai.g_01161
OG0002671	Syaj.g_01727	Syai.g_02384
OG0002674	Syaj.g_02755	Syai.g_00421
OG0002675	Syaj.g_02681	Syai.g_00344
OG0002708	Syaj.g_00551	Syai.g_01837
OG0002709	Syaj.g_00887	Syai.g_02344
OG0002721	Syaj.g_00346	Syai.g_02086
OG0002732	Syaj.g_02407	Syai.g_00103
OG0002738	Syaj.g_00640	Syai.g_01753
OG0002740	Syaj.g_01077, Syaj.g_00135	Syai.g_00847
OG0002741	Syaj.g_01013	Syai.g_01348
OG0002742	Syaj.g_00526	Syai.g_02321, Syai.g_01024
OG0002746	Syaj.g_01257	Syai.g_01127
OG0002747	Syaj.g_01303	Syai.g_01071
OG0002748	Syaj.g_00263	Syai.g_00814
OG0002752	Syaj.g_02218	Syai.g_02886
OG0002754	Syaj.g_01464	Syai.g_01564
OG0002758	Syaj.g_01064	Syai.g_01629
OG0002759	Syaj.g_01127	Syai.g_02105
OG0002761	Syaj.g_00562	Syai.g_00189
OG0002787	Syaj.g_01190	Syai.g_01207
OG0002788	Syaj.g_01189	Syai.g_01208
OG0002789	Syaj.g_01188	Syai.g_01209
OG0002790	Syaj.g_01187	Syai.g_01210
OG0002791	Syaj.g_01186	Syai.g_01211
OG0002792	Syaj.g_01185	Syai.g_01212
OG0002793	Syaj.g_01184	Syai.g_01213
OG0002850	Syaj.g_01624	Syai.g_02286
OG0002852	Syaj.g_01068	Syai.g_01282
OG0002853	Syaj.g_00974	Syai.g_01379
OG0002856	Syaj.g_02687	Syai.g_01579
OG0002858	Syaj.g_01788	Syai.g_01191
OG0002859	Syaj.g_01181	Syai.g_01172
OG0002860	Syaj.g_01345	Syai.g_02075
OG0002861	Syaj.g_02901	Syai.g_00566, Syai.g_01898
OG0002863	Syaj.g_02793	Syai.g_00446
OG0002865	Syaj.g_01111	Syai.g_00562
OG0002867	Syaj.g_01168	Syai.g_01622
OG0002873	Syaj.g_00547	Syai.g_01845, Syai.g_01862
OG0002874	Syaj.g_00745	Syai.g_01266
OG0002875	Syaj.g_00746	Syai.g_01267
OG0002876	Syaj.g_00748	Syai.g_01268
OG0002877	Syaj.g_00750	Syai.g_01269
OG0002878	Syaj.g_00751	Syai.g_01270
OG0002932	Syaj.g_02406	Syai.g_00102
OG0002933	Syaj.g_02405	Syai.g_00101
OG0002943	Syaj.g_01772	Syai.g_02427
OG0002944	Syaj.g_01771	Syai.g_02426
OG0002945	Syaj.g_01770	Syai.g_02425
OG0002946	Syaj.g_01768	Syai.g_02423
OG0002947	Syaj.g_01767	Syai.g_02422
OG0002948	Syaj.g_01766	Syai.g_02420
OG0002949	Syaj.g_01765	Syai.g_02419
OG0002950	Syaj.g_01764	Syai.g_02418
OG0002954	Syaj.g_01652	Syai.g_02310
OG0002955	Syaj.g_01580	Syai.g_02241
OG0002956	Syaj.g_01581	Syai.g_02242
OG0002957	Syaj.g_01579	Syai.g_02240
OG0002958	Syaj.g_01578	Syai.g_02239
OG0002962	Syaj.g_01053	Syai.g_01296
OG0002963	Syaj.g_01660	Syai.g_01360
OG0002964	Syaj.g_00975	Syai.g_01378
OG0002965	Syaj.g_00781	Syai.g_01864
OG0002969	Syaj.g_00996	Syai.g_01178
OG0002970	Syaj.g_00995	Syai.g_01177
OG0002971	Syaj.g_02225	Syai.g_01169
OG0002972	Syaj.g_00018	Syai.g_01911, Syai.g_01687
OG0002974	Syaj.g_01452	Syai.g_00858
OG0002977	Syaj.g_02085	Syai.g_02732
OG0002995	Syaj.g_01207	Syai.g_01133, Syai.g_01696
OG0003054	Syaj.g_01076	Syai.g_02438, Syai.g_02437, Syai.g_02450
OG0003105	Syaj.g_00391	Syai.g_02035
OG0003106	Syaj.g_00516	Syai.g_01935
OG0003107	Syaj.g_02794	Syai.g_01695
OG0003110	Syaj.g_01204	Syai.g_01663
OG0003111	Syaj.g_01210	Syai.g_01651
OG0003115	Syaj.g_01221	Syai.g_01158
OG0003118	Syaj.g_01248	Syai.g_01146
OG0003119	Syaj.g_01326	Syai.g_01052
OG0003121	Syaj.g_00141	Syai.g_00704
OG0003133	Syaj.g_01783	Syai.g_00822
OG0003137	Syaj.g_01648	Syai.g_02306
OG0003138	Syaj.g_00328	Syai.g_02119
OG0003139	Syaj.g_01177	Syai.g_01685, Syai.g_01179
OG0003140	Syaj.g_02841	Syai.g_00892
OG0003143	Syaj.g_01159	Syai.g_01630
OG0003144	Syaj.g_01860	Syai.g_02514
OG0003233	Syaj.g_00779	Syai.g_00838, Syai.g_00839
OG0003248	Syaj.g_01112	Syai.g_01726
OG0003259	Syaj.g_01102	Syai.g_00924, Syai.g_01879
OG0003265	Syaj.g_01625	Syai.g_02287
OG0003268	Syaj.g_00531	Syai.g_01933
OG0003271	Syaj.g_01150	Syai.g_01974
OG0003272	Syaj.g_02900	Syai.g_01700
OG0003273	Syaj.g_01212	Syai.g_01188
OG0003274	Syaj.g_01245	Syai.g_01147
OG0003277	Syaj.g_00140	Syai.g_00703
OG0003284	Syaj.g_01810	Syai.g_02458, Syai.g_00572
OG0003294	Syaj.g_02665	Syai.g_01721
OG0003296	Syaj.g_02896	Syai.g_02433
OG0003297	Syaj.g_00364	Syai.g_02027
OG0003299	Syaj.g_02189	Syai.g_02847
OG0003300	Syaj.g_02191	Syai.g_02849
OG0003308	Syaj.g_01531	Syai.g_02198
OG0003314	Syaj.g_00026	Syai.g_01869, Syai.g_00471, Syai.g_01852, Syai.g_02096
OG0003513	Syaj.g_01087	Syai.g_00477
OG0003517	Syaj.g_00422	Syai.g_02012
OG0003518	Syaj.g_01803	Syai.g_02246
OG0003539	Syaj.g_00402	Syai.g_02818
OG0003558	Syaj.g_02190	Syai.g_02848
OG0003560	Syaj.g_00893	Syai.g_01590
OG0003562	Syaj.g_01534	Syai.g_02200
OG0003563	Syaj.g_01538	Syai.g_02205
OG0003564	Syaj.g_01540	Syai.g_02207
OG0003566	Syaj.g_01642	Syai.g_01008
OG0003567	Syaj.g_00961	Syai.g_02092
OG0003898	Syaj.g_00029	Syai.g_01025
OG0003899	Syaj.g_02188	Syai.g_02846
OG0003900	Syaj.g_02624	Syai.g_00548
OG0003908	Syaj.g_01096	Syai.g_01415
OG0003910	Syaj.g_01530	Syai.g_02197
OG0003911	Syaj.g_01532	Syai.g_02199
OG0003912	Syaj.g_01535	Syai.g_02201
OG0003913	Syaj.g_01536	Syai.g_02203
OG0003914	Syaj.g_01687	Syai.g_02337
OG0003931	Syaj.g_00693	Syai.g_01216
OG0003937	Syaj.g_00777	Syai.g_00830
OG0004065	Syaj.g_00025	Syai.g_00588, Syai.g_02095
OG0004343	Syaj.g_02903	Syai.g_02816
OG0004364	Syaj.g_02464	Syai.g_00872, Syai.g_02161
OG0004365	Syaj.g_02847	Syai.g_00873
OG0004376	Syaj.g_01779	Syai.g_02495
OG0004383	Syaj.g_02323	Syai.g_00066
OG0004404	Syaj.g_02438	Syai.g_00150
OG0004406	Syaj.g_00549	Syai.g_01839, Syai.g_01858
OG0005053	Syaj.g_02158	Syai.g_02342
OG0005066	Syaj.g_02482	Syai.g_00141
OG0005068	Syaj.g_02845	Syai.g_00875
OG0005069	Syaj.g_02846	Syai.g_00874
OG0005070	Syaj.g_02886	Syai.g_00549
OG0005071	Syaj.g_00270	Syai.g_00820
OG0005078	Syaj.g_00752	Syai.g_01271
OG0005079	Syaj.g_00753	Syai.g_01272
OG0005080	Syaj.g_00755	Syai.g_01273
OG0005081	Syaj.g_00756	Syai.g_01274
OG0005087	Syaj.g_01113	Syai.g_02755
OG0005088	Syaj.g_01139	Syai.g_01340
OG0005095	Syaj.g_01539	Syai.g_02206
OG0005099	Syaj.g_01623	Syai.g_02285
OG0005101	Syaj.g_01789	Syai.g_01916
OG0005102	Syaj.g_01954	Syai.g_02596
OG0005103	Syaj.g_02107	Syai.g_00819
OG0006103	Syaj.g_00993	Syai.g_01093
OG0006108	Syaj.g_01490	Syai.g_01491
OG0006120	Syaj.g_00553	Syai.g_01834
OG0006121	Syaj.g_00552	Syai.g_01835
