Orthogroup	Syaj	Syar
OG0001964	Syaj.g_02653	Syar.g_00131
OG0001966	Syaj.g_02598	Syar.g_00194
OG0001967	Syaj.g_02596	Syar.g_00196
OG0001968	Syaj.g_02595	Syar.g_00197
OG0001969	Syaj.g_02524	Syar.g_00827
OG0001970	Syaj.g_01934	Syar.g_00059
OG0001971	Syaj.g_02014	Syar.g_01012
OG0001972	Syaj.g_02081	Syar.g_00916
OG0001973	Syaj.g_02048	Syar.g_00908
OG0001975	Syaj.g_00649	Syar.g_02236
OG0001976	Syaj.g_00651	Syar.g_02238
OG0001978	Syaj.g_02377	Syar.g_00571
OG0001979	Syaj.g_00486	Syar.g_01841, Syar.g_00404
OG0001980	Syaj.g_02796, Syaj.g_02669	Syar.g_01111
OG0001991	Syaj.g_00761, Syaj.g_00762	Syar.g_01636
OG0001993	Syaj.g_01316	Syar.g_02674
OG0001994	Syaj.g_01317	Syar.g_02673
OG0001995	Syaj.g_00503	Syar.g_02034
OG0001997	Syaj.g_01864	Syar.g_03095
OG0001998	Syaj.g_00798	Syar.g_03218
OG0001998	Syaj.g_00799	Syar.g_00016
OG0001999	Syaj.g_01590	Syar.g_02142, Syar.g_02981
OG0002002	Syaj.g_00581	Syar.g_01714
OG0002006	Syaj.g_00398	Syar.g_01380
OG0002007	Syaj.g_00397	Syar.g_01994, Syar.g_01381
OG0002008	Syaj.g_00828	Syar.g_02491
OG0002009	Syaj.g_01062	Syar.g_02604
OG0002010	Syaj.g_01416	Syar.g_01406
OG0002011	Syaj.g_01107	Syar.g_00966
OG0002015	Syaj.g_02486	Syar.g_00280
OG0002016	Syaj.g_02061	Syar.g_00944
OG0002017	Syaj.g_02176	Syar.g_00706
OG0002019	Syaj.g_01105	Syar.g_00615
OG0002020	Syaj.g_02220	Syar.g_00892
OG0002021	Syaj.g_02219	Syar.g_00425
OG0002022	Syaj.g_02217	Syar.g_00426
OG0002023	Syaj.g_02216	Syar.g_00427
OG0002024	Syaj.g_02211	Syar.g_00875
OG0002038	Syaj.g_00311	Syar.g_02839
OG0002039	Syaj.g_00325	Syar.g_03221
OG0002040	Syaj.g_00326	Syar.g_02140
OG0002041	Syaj.g_00847	Syar.g_02508
OG0002043	Syaj.g_00785	Syar.g_02580
OG0002045	Syaj.g_01453	Syar.g_01265
OG0002046	Syaj.g_01465	Syar.g_01258
OG0002048	Syaj.g_02759	Syar.g_01092
OG0002049	Syaj.g_02677	Syar.g_01016
OG0002051	Syaj.g_02001	Syar.g_00116
OG0002053	Syaj.g_02150, Syaj.g_02149	Syar.g_01842
OG0002054	Syaj.g_02210	Syar.g_00876
OG0002055	Syaj.g_02213	Syar.g_00872
OG0002056	Syaj.g_02548	Syar.g_00243, Syar.g_00242
OG0002107	Syaj.g_01180	Syar.g_00670
OG0002113	Syaj.g_02300	Syar.g_00507
OG0002116	Syaj.g_01684	Syar.g_02897
OG0002119	Syaj.g_02056	Syar.g_00950
OG0002120	Syaj.g_01131	Syar.g_01671
OG0002121	Syaj.g_00667	Syar.g_01318
OG0002123	Syaj.g_00955	Syar.g_01489, Syar.g_01579
OG0002126	Syaj.g_02488	Syar.g_00271
OG0002127	Syaj.g_01953	Syar.g_00073
OG0002129	Syaj.g_01394	Syar.g_02862
OG0002130	Syaj.g_01509	Syar.g_02775
OG0002132	Syaj.g_02214	Syar.g_00866
OG0002134	Syaj.g_02436	Syar.g_00257
OG0002135	Syaj.g_01753	Syar.g_02966
OG0002136	Syaj.g_01752	Syar.g_02965
OG0002138	Syaj.g_00489	Syar.g_02036
OG0002139	Syaj.g_00565, Syaj.g_00408	Syar.g_01729
OG0002142	Syaj.g_01365	Syar.g_02820
OG0002143	Syaj.g_02834	Syar.g_00969, Syar.g_00890
OG0002144	Syaj.g_02683	Syar.g_01020
OG0002154	Syaj.g_01956	Syar.g_00251
OG0002159	Syaj.g_02404	Syar.g_03094
OG0002160	Syaj.g_00501	Syar.g_03003
OG0002162	Syaj.g_00212	Syar.g_03193
OG0002163	Syaj.g_02143	Syar.g_00383
OG0002166	Syaj.g_00495	Syar.g_02857
OG0002167	Syaj.g_01089	Syar.g_01875
OG0002168	Syaj.g_00410	Syar.g_01378
OG0002171	Syaj.g_02491	Syar.g_00263
OG0002172	Syaj.g_02065	Syar.g_00940
OG0002173	Syaj.g_02054	Syar.g_00952
OG0002179	Syaj.g_02458	Syar.g_00660
OG0002180	Syaj.g_02557	Syar.g_00233
OG0002181	Syaj.g_02589	Syar.g_00204
OG0002182	Syaj.g_02608	Syar.g_02901
OG0002183	Syaj.g_01846	Syar.g_03083, Syar.g_03082
OG0002184	Syaj.g_01843	Syar.g_03078
OG0002185	Syaj.g_01835	Syar.g_03056
OG0002186	Syaj.g_01751	Syar.g_02964
OG0002187	Syaj.g_01750	Syar.g_02963
OG0002188	Syaj.g_01713	Syar.g_02924
OG0002189	Syaj.g_01712	Syar.g_02923
OG0002190	Syaj.g_01662	Syar.g_02883
OG0002191	Syaj.g_01560	Syar.g_02078
OG0002192	Syaj.g_00329	Syar.g_01950
OG0002193	Syaj.g_00508	Syar.g_01384
OG0002194	Syaj.g_00568	Syar.g_01726
OG0002195	Syaj.g_00758	Syar.g_03152
OG0002196	Syaj.g_01040	Syar.g_02625
OG0002197	Syaj.g_00841	Syar.g_02501
OG0002199	Syaj.g_01268	Syar.g_02432
OG0002200	Syaj.g_01379	Syar.g_02808
OG0002201	Syaj.g_00258	Syar.g_02176
OG0002202	Syaj.g_00257	Syar.g_02177
OG0002203	Syaj.g_00256	Syar.g_02178
OG0002204	Syaj.g_00235	Syar.g_02196
OG0002205	Syaj.g_00217	Syar.g_02293
OG0002206	Syaj.g_00204	Syar.g_02303
OG0002207	Syaj.g_00194	Syar.g_02313
OG0002208	Syaj.g_00063	Syar.g_01464
OG0002209	Syaj.g_02813	Syar.g_01126
OG0002210	Syaj.g_02766	Syar.g_01101
OG0002211	Syaj.g_02730	Syar.g_01065
OG0002212	Syaj.g_02099	Syar.g_00896
OG0002213	Syaj.g_02103	Syar.g_00312
OG0002214	Syaj.g_02240	Syar.g_00449
OG0002225	Syaj.g_01179	Syar.g_00669
OG0002227	Syaj.g_02135, Syaj.g_02136	Syar.g_00355
OG0002231	Syaj.g_01499	Syar.g_02338
OG0002233	Syaj.g_00970	Syar.g_00265
OG0002235	Syaj.g_01045	Syar.g_02621
OG0002236	Syaj.g_02675	Syar.g_00871
OG0002238	Syaj.g_00690	Syar.g_00738
OG0002241	Syaj.g_01466	Syar.g_01257
OG0002242	Syaj.g_02490	Syar.g_00279
OG0002243	Syaj.g_02097	Syar.g_03030
OG0002245	Syaj.g_02836	Syar.g_00967
OG0002248	Syaj.g_00477	Syar.g_01693
OG0002250	Syaj.g_01847	Syar.g_03084
OG0002251	Syaj.g_01653	Syar.g_02880
OG0002252	Syaj.g_01585	Syar.g_00694
OG0002253	Syaj.g_01498	Syar.g_02770
OG0002254	Syaj.g_00796	Syar.g_01556
OG0002255	Syaj.g_00855	Syar.g_02518
OG0002256	Syaj.g_01678	Syar.g_02069
OG0002258	Syaj.g_00234	Syar.g_02197
OG0002259	Syaj.g_00148	Syar.g_02350
OG0002260	Syaj.g_00564	Syar.g_01730
OG0002280	Syaj.g_00127	Syar.g_02685
OG0002281	Syaj.g_00219	Syar.g_02291
OG0002289	Syaj.g_01468	Syar.g_01255
OG0002296	Syaj.g_01411	Syar.g_01411
OG0002299	Syaj.g_00918	Syar.g_00970
OG0002300	Syaj.g_01122	Syar.g_01877
OG0002303	Syaj.g_02835	Syar.g_00968
OG0002305	Syaj.g_01892	Syar.g_03125
OG0002306	Syaj.g_02209	Syar.g_00699
OG0002308	Syaj.g_01035	Syar.g_02935, Syar.g_02630
OG0002309	Syaj.g_00380	Syar.g_01814
OG0002328	Syaj.g_01869	Syar.g_03100
OG0002332	Syaj.g_00689	Syar.g_00739
OG0002333	Syaj.g_00691	Syar.g_00737
OG0002351	Syaj.g_02525	Syar.g_00829
OG0002354	Syaj.g_00897	Syar.g_02538
OG0002355	Syaj.g_01195	Syar.g_02830
OG0002358	Syaj.g_01557	Syar.g_03073
OG0002359	Syaj.g_01419	Syar.g_01404
OG0002384	Syaj.g_01198	Syar.g_00354
OG0002390	Syaj.g_02019	Syar.g_01008
OG0002391	Syaj.g_01920	Syar.g_00047
OG0002393	Syaj.g_00239, Syaj.g_00240, Syaj.g_00241, Syaj.g_01100	Syar.g_00817
OG0002394	Syaj.g_01026, Syaj.g_02094	Syar.g_00901
OG0002396	Syaj.g_02703	Syar.g_01039
OG0002402	Syaj.g_00412	Syar.g_01376
OG0002404	Syaj.g_02160	Syar.g_00162
OG0002405	Syaj.g_00783	Syar.g_02584
OG0002408	Syaj.g_01228	Syar.g_02212
OG0002409	Syaj.g_02170	Syar.g_00702
OG0002410	Syaj.g_01183	Syar.g_00441
OG0002411	Syaj.g_00390	Syar.g_02480
OG0002429	Syaj.g_01861	Syar.g_03091
OG0002443	Syaj.g_00894	Syar.g_02022
OG0002476	Syaj.g_00159	Syar.g_02035
OG0002496	Syaj.g_00679	Syar.g_02281
OG0002519	Syaj.g_02454	Syar.g_01448
OG0002522	Syaj.g_01632	Syar.g_01216
OG0002525	Syaj.g_01137	Syar.g_02875
OG0002526	Syaj.g_01157	Syar.g_03248
OG0002529	Syaj.g_01173	Syar.g_00732
OG0002530	Syaj.g_00994	Syar.g_00666, Syar.g_01223
OG0002531	Syaj.g_01178	Syar.g_00668
OG0002542	Syaj.g_01564	Syar.g_01747
OG0002543	Syaj.g_02127	Syar.g_00348
OG0002547	Syaj.g_01486	Syar.g_00682, Syar.g_01843
OG0002578	Syaj.g_00801, Syaj.g_01380	Syar.g_00252
OG0002598	Syaj.g_01118	Syar.g_02254
OG0002607	Syaj.g_01443	Syar.g_01274
OG0002610	Syaj.g_02803	Syar.g_01116
OG0002677	Syaj.g_02593	Syar.g_00199
OG0002710	Syaj.g_01063	Syar.g_00818
OG0002742	Syaj.g_00526	Syar.g_03239
OG0002743	Syaj.g_00924	Syar.g_01678
OG0002747	Syaj.g_01303	Syar.g_02251
OG0002750	Syaj.g_02175	Syar.g_02110
OG0002751	Syaj.g_02174	Syar.g_02345
OG0002752	Syaj.g_02218	Syar.g_00736
OG0002761	Syaj.g_00562	Syar.g_01363
OG0002787	Syaj.g_01190	Syar.g_00399
OG0002788	Syaj.g_01189	Syar.g_00398
OG0002789	Syaj.g_01188	Syar.g_00397
OG0002790	Syaj.g_01187	Syar.g_00396
OG0002791	Syaj.g_01186	Syar.g_00395
OG0002792	Syaj.g_01185	Syar.g_00394
OG0002793	Syaj.g_01184	Syar.g_00393
OG0002851	Syaj.g_00450	Syar.g_02016
OG0002855	Syaj.g_00788	Syar.g_02577
OG0002859	Syaj.g_01181	Syar.g_00671
OG0002874	Syaj.g_00745	Syar.g_01138
OG0002875	Syaj.g_00746	Syar.g_01137
OG0002876	Syaj.g_00748	Syar.g_01135
OG0002877	Syaj.g_00750	Syar.g_01133
OG0002878	Syaj.g_00751	Syar.g_01132
OG0002879	Syaj.g_01202	Syar.g_02758
OG0002939	Syaj.g_01098	Syar.g_00898
OG0002969	Syaj.g_00996	Syar.g_00664
OG0002970	Syaj.g_00995	Syar.g_00665
OG0002971	Syaj.g_02225	Syar.g_02141, Syar.g_00673
OG0002983	Syaj.g_00068	Syar.g_02454
OG0002991	Syaj.g_00747	Syar.g_01136
OG0002992	Syaj.g_00749	Syar.g_01134
OG0002993	Syaj.g_01203	Syar.g_02382, Syar.g_02757
OG0003066	Syaj.g_01450	Syar.g_01209
OG0003096	Syaj.g_02387	Syar.g_00578
OG0003113	Syaj.g_01182	Syar.g_00672
OG0003137	Syaj.g_01648	Syar.g_03231
OG0003141	Syaj.g_02204	Syar.g_00925
OG0003299	Syaj.g_02189	Syar.g_00625
OG0003300	Syaj.g_02191	Syar.g_00626
OG0003301	Syaj.g_02633	Syar.g_00289
OG0003303	Syaj.g_01134	Syar.g_00742
OG0003308	Syaj.g_01531	Syar.g_01555
OG0003526	Syaj.g_01440	Syar.g_00821
OG0003564	Syaj.g_01540	Syar.g_00832
OG0003565	Syaj.g_00983	Syar.g_02284
OG0003567	Syaj.g_00961	Syar.g_02153
OG0003903	Syaj.g_00754	Syar.g_02029
OG0003915	Syaj.g_02047	Syar.g_00907
OG0004365	Syaj.g_02847	Syar.g_01438
OG0004367	Syaj.g_00490	Syar.g_01883
OG0004368	Syaj.g_00012	Syar.g_00891
OG0004400	Syaj.g_00923	Syar.g_01683
OG0005067	Syaj.g_02632	Syar.g_00290
