Orthogroup	Syaj	Syam
OG0001916	Syaj.g_00089	Syam.g_00600
OG0001917	Syaj.g_00812	Syam.g_01189
OG0001918	Syaj.g_01172	Syam.g_01017
OG0001929	Syaj.g_02332	Syam.g_00067
OG0001932	Syaj.g_02424	Syam.g_00122
OG0001933	Syaj.g_01890	Syam.g_02124
OG0001934	Syaj.g_01875	Syam.g_02109
OG0001935	Syaj.g_01826	Syam.g_02069
OG0001936	Syaj.g_01233	Syam.g_00990
OG0001937	Syaj.g_01679	Syam.g_01952
OG0001940	Syaj.g_00220	Syam.g_01739
OG0001941	Syaj.g_01520	Syam.g_01838
OG0001943	Syaj.g_01162	Syam.g_00842
OG0001946	Syaj.g_00481	Syam.g_00802
OG0001948	Syaj.g_00843	Syam.g_01159
OG0001949	Syaj.g_00863	Syam.g_01139
OG0001950	Syaj.g_00865	Syam.g_01137
OG0001951	Syaj.g_00896	Syam.g_01126
OG0001952	Syaj.g_00920	Syam.g_01102
OG0001953	Syaj.g_00921	Syam.g_01101
OG0001954	Syaj.g_01128	Syam.g_01040
OG0001957	Syaj.g_01295	Syam.g_01482
OG0001958	Syaj.g_00706	Syam.g_01379
OG0001961	Syaj.g_01449	Syam.g_01673
OG0001964	Syaj.g_02653	Syam.g_00304
OG0001965	Syaj.g_01254	Syam.g_01439
OG0001966	Syaj.g_02598	Syam.g_00260
OG0001967	Syaj.g_02596	Syam.g_00258
OG0001968	Syaj.g_02595	Syam.g_00257
OG0001969	Syaj.g_02524	Syam.g_00193
OG0001971	Syaj.g_02014	Syam.g_02240
OG0001972	Syaj.g_02081	Syam.g_02289
OG0001975	Syaj.g_00649	Syam.g_00919
OG0001976	Syaj.g_00651	Syam.g_00921
OG0001979	Syaj.g_00486	Syam.g_00806
OG0001980	Syaj.g_02796	Syam.g_00431
OG0001991	Syaj.g_00761	Syam.g_01389
OG0001995	Syaj.g_00503	Syam.g_00818
OG0001997	Syaj.g_01864	Syam.g_02099
OG0001999	Syaj.g_01590	Syam.g_01886
OG0002000	Syaj.g_00117	Syam.g_00629
OG0002008	Syaj.g_00828	Syam.g_01173
OG0002010	Syaj.g_01416	Syam.g_01643
OG0002012	Syaj.g_00514	Syam.g_01051
OG0002017	Syaj.g_02176	Syam.g_02353
OG0002020	Syaj.g_02220	Syam.g_02404
OG0002021	Syaj.g_02219	Syam.g_02402
OG0002022	Syaj.g_02217	Syam.g_02399
OG0002023	Syaj.g_02216	Syam.g_02398
OG0002024	Syaj.g_02211	Syam.g_02392
OG0002037	Syaj.g_00070	Syam.g_00581
OG0002041	Syaj.g_00847	Syam.g_01155
OG0002044	Syaj.g_00387	Syam.g_00743
OG0002045	Syaj.g_01453	Syam.g_01676
OG0002048	Syaj.g_02759	Syam.g_00393
OG0002049	Syaj.g_02677	Syam.g_00310
OG0002050	Syaj.g_02584	Syam.g_00249
OG0002051	Syaj.g_02001	Syam.g_02228
OG0002054	Syaj.g_02210	Syam.g_02391
OG0002055	Syaj.g_02213	Syam.g_02394
OG0002056	Syaj.g_02548	Syam.g_00213
OG0002106	Syaj.g_00365	Syam.g_00522
OG0002112	Syaj.g_02537	Syam.g_00202
OG0002113	Syaj.g_02300	Syam.g_00037
OG0002115	Syaj.g_01710	Syam.g_01982
OG0002116	Syaj.g_01684	Syam.g_01957
OG0002117	Syaj.g_00316	Syam.g_01781
OG0002118	Syaj.g_00591	Syam.g_00877
OG0002120	Syaj.g_01131	Syam.g_01038
OG0002121	Syaj.g_00667	Syam.g_01393
OG0002123	Syaj.g_00955	Syam.g_01243
OG0002124	Syaj.g_00352	Syam.g_00706
OG0002128	Syaj.g_00648	Syam.g_00918
OG0002129	Syaj.g_01394	Syam.g_01626
OG0002130	Syaj.g_01509	Syam.g_01828
OG0002132	Syaj.g_02214	Syam.g_02395
OG0002133	Syaj.g_02212	Syam.g_02393
OG0002134	Syaj.g_02436	Syam.g_00132
OG0002135	Syaj.g_01753	Syam.g_02018
OG0002136	Syaj.g_01752	Syam.g_02017
OG0002138	Syaj.g_00489	Syam.g_00807
OG0002139	Syaj.g_00565	Syam.g_00852
OG0002140	Syaj.g_02895	Syam.g_00839
OG0002141	Syaj.g_01249	Syam.g_01434
OG0002142	Syaj.g_01365	Syam.g_01599
OG0002143	Syaj.g_02834	Syam.g_00494
OG0002144	Syaj.g_02683	Syam.g_00316
OG0002154	Syaj.g_01956	Syam.g_02181
OG0002157	Syaj.g_02536	Syam.g_00201
OG0002158	Syaj.g_02538	Syam.g_00203
OG0002160	Syaj.g_00501	Syam.g_00816
OG0002162	Syaj.g_00212	Syam.g_01746
OG0002167	Syaj.g_01089	Syam.g_00658
OG0002178	Syaj.g_02215	Syam.g_02396
OG0002179	Syaj.g_02458	Syam.g_00149
OG0002180	Syaj.g_02557	Syam.g_00222
OG0002181	Syaj.g_02589	Syam.g_00252
OG0002182	Syaj.g_02608	Syam.g_00269
OG0002183	Syaj.g_01846	Syam.g_02090
OG0002184	Syaj.g_01843	Syam.g_02087
OG0002185	Syaj.g_01835	Syam.g_02079
OG0002186	Syaj.g_01751	Syam.g_02016
OG0002187	Syaj.g_01750	Syam.g_02015
OG0002188	Syaj.g_01713	Syam.g_01985
OG0002189	Syaj.g_01712	Syam.g_01984
OG0002190	Syaj.g_01662	Syam.g_01939
OG0002192	Syaj.g_00329	Syam.g_01772
OG0002193	Syaj.g_00508	Syam.g_00821
OG0002194	Syaj.g_00568	Syam.g_00856
OG0002195	Syaj.g_00758	Syam.g_01344
OG0002196	Syaj.g_01040	Syam.g_01303
OG0002197	Syaj.g_00841	Syam.g_01163
OG0002198	Syaj.g_01263	Syam.g_01448
OG0002199	Syaj.g_01268	Syam.g_01453
OG0002200	Syaj.g_01379	Syam.g_01613
OG0002201	Syaj.g_00258	Syam.g_01705
OG0002202	Syaj.g_00257	Syam.g_01706
OG0002203	Syaj.g_00256	Syam.g_01707
OG0002204	Syaj.g_00235	Syam.g_01724
OG0002205	Syaj.g_00217	Syam.g_01741
OG0002206	Syaj.g_00204	Syam.g_00699
OG0002207	Syaj.g_00194	Syam.g_00689
OG0002208	Syaj.g_00063	Syam.g_00578
OG0002209	Syaj.g_02813	Syam.g_00465
OG0002210	Syaj.g_02766	Syam.g_00401
OG0002211	Syaj.g_02730	Syam.g_00362
OG0002212	Syaj.g_02099	Syam.g_02299
OG0002213	Syaj.g_02103	Syam.g_02304
OG0002214	Syaj.g_02240	Syam.g_02426
OG0002234	Syaj.g_01224	Syam.g_01421
OG0002236	Syaj.g_02675	Syam.g_00947
OG0002245	Syaj.g_02836	Syam.g_00496
OG0002247	Syaj.g_00210	Syam.g_01748
OG0002248	Syaj.g_00477	Syam.g_00798
OG0002249	Syaj.g_00550	Syam.g_01568
OG0002250	Syaj.g_01847	Syam.g_02091
OG0002251	Syaj.g_01653	Syam.g_01936
OG0002252	Syaj.g_01585	Syam.g_01881
OG0002253	Syaj.g_01498	Syam.g_01818
OG0002254	Syaj.g_00796	Syam.g_01203
OG0002255	Syaj.g_00855	Syam.g_01147
OG0002257	Syaj.g_01237	Syam.g_01429
OG0002258	Syaj.g_00234	Syam.g_01725
OG0002259	Syaj.g_00148	Syam.g_00655
OG0002260	Syaj.g_00564	Syam.g_00851
OG0002279	Syaj.g_01889	Syam.g_02123
OG0002280	Syaj.g_00127	Syam.g_00639
OG0002281	Syaj.g_00219	Syam.g_01740
OG0002296	Syaj.g_01411	Syam.g_01638
OG0002297	Syaj.g_00512	Syam.g_00823
OG0002298	Syaj.g_00859	Syam.g_01143
OG0002299	Syaj.g_00918	Syam.g_01104
OG0002300	Syaj.g_01122	Syam.g_01043
OG0002301	Syaj.g_01691	Syam.g_01481
OG0002303	Syaj.g_02835	Syam.g_00495
OG0002304	Syaj.g_02783	Syam.g_00422, Syam.g_00415
OG0002306	Syaj.g_02209	Syam.g_02397
OG0002307	Syaj.g_00134	Syam.g_01759
OG0002309	Syaj.g_00380	Syam.g_00736
OG0002328	Syaj.g_01869	Syam.g_02104
OG0002329	Syaj.g_02119, Syaj.g_00454	Syam.g_01519
OG0002334	Syaj.g_01371	Syam.g_01605
OG0002336	Syaj.g_01441	Syam.g_01666
OG0002347	Syaj.g_01755	Syam.g_02020
OG0002350	Syaj.g_02798	Syam.g_00433
OG0002351	Syaj.g_02525	Syam.g_00194
OG0002352	Syaj.g_00312	Syam.g_01786
OG0002353	Syaj.g_01010	Syam.g_01278
OG0002354	Syaj.g_00897	Syam.g_01125
OG0002356	Syaj.g_01482	Syam.g_01679
OG0002357	Syaj.g_02179	Syam.g_02356
OG0002358	Syaj.g_01557	Syam.g_01870, Syam.g_01869
OG0002359	Syaj.g_01419	Syam.g_01646
OG0002395	Syaj.g_02535, Syaj.g_02534	Syam.g_00200
OG0002396	Syaj.g_02703	Syam.g_00335
OG0002400	Syaj.g_00966	Syam.g_01527, Syam.g_01394
OG0002401	Syaj.g_00313	Syam.g_01785
OG0002403	Syaj.g_00594	Syam.g_00879
OG0002404	Syaj.g_02160	Syam.g_01235
OG0002405	Syaj.g_00783	Syam.g_01081
OG0002407	Syaj.g_02186	Syam.g_00979
OG0002408	Syaj.g_01228	Syam.g_01424
OG0002409	Syaj.g_02170	Syam.g_02350
OG0002410	Syaj.g_01183	Syam.g_01410
OG0002411	Syaj.g_00390	Syam.g_00747
OG0002435	Syaj.g_01563	Syam.g_01860
OG0002446	Syaj.g_00023	Syam.g_00447
OG0002458	Syaj.g_00658	Syam.g_02384
OG0002459	Syaj.g_00656	Syam.g_02382
OG0002460	Syaj.g_00655	Syam.g_02381
OG0002461	Syaj.g_01673	Syam.g_01001
OG0002467	Syaj.g_00506, Syaj.g_00505	Syam.g_00820
OG0002470	Syaj.g_00661	Syam.g_00925
OG0002471	Syaj.g_01174	Syam.g_01016
OG0002472	Syaj.g_02897	Syam.g_02046, Syam.g_00952
OG0002475	Syaj.g_01418	Syam.g_01645
OG0002488	Syaj.g_02472	Syam.g_00157
OG0002521	Syaj.g_01706	Syam.g_01978
OG0002522	Syaj.g_01632	Syam.g_01920
OG0002523	Syaj.g_00502	Syam.g_00817
OG0002524	Syaj.g_01123	Syam.g_01042
OG0002525	Syaj.g_01137	Syam.g_01033
OG0002526	Syaj.g_01157	Syam.g_01026
OG0002532	Syaj.g_01234	Syam.g_01428
OG0002533	Syaj.g_00168	Syam.g_00671
OG0002534	Syaj.g_02792	Syam.g_00430
OG0002535	Syaj.g_02789	Syam.g_00427
OG0002536	Syaj.g_02772	Syam.g_00407
OG0002538	Syaj.g_02037	Syam.g_02260
OG0002539	Syaj.g_02129	Syam.g_02325
OG0002540	Syaj.g_00659	Syam.g_02385
OG0002542	Syaj.g_01564	Syam.g_01859
OG0002544	Syaj.g_01227	Syam.g_00977
OG0002545	Syaj.g_01119	Syam.g_01045
OG0002547	Syaj.g_01486	Syam.g_01682
OG0002579	Syaj.g_01957	Syam.g_02182
OG0002582	Syaj.g_02468	Syam.g_02035
OG0002591	Syaj.g_01193	Syam.g_01539
OG0002594	Syaj.g_01290	Syam.g_01551
OG0002595	Syaj.g_00504	Syam.g_00819
OG0002596	Syaj.g_01110	Syam.g_01329
OG0002597	Syaj.g_01117	Syam.g_01048
OG0002598	Syaj.g_01118	Syam.g_01047
OG0002599	Syaj.g_01156	Syam.g_01027
OG0002600	Syaj.g_01194	Syam.g_01010
OG0002603	Syaj.g_01218	Syam.g_01417
OG0002605	Syaj.g_02797	Syam.g_00432
OG0002606	Syaj.g_00660	Syam.g_02386
OG0002608	Syaj.g_00443	Syam.g_00788
OG0002609	Syaj.g_00353	Syam.g_00719
OG0002610	Syaj.g_02803	Syam.g_00455
OG0002618	Syaj.g_00171	Syam.g_00442
OG0002667	Syaj.g_01216	Syam.g_01416
OG0002674	Syaj.g_02755	Syam.g_00389
OG0002675	Syaj.g_02681	Syam.g_00314
OG0002721	Syaj.g_00346	Syam.g_01753
OG0002737	Syaj.g_01591	Syam.g_01887
OG0002738	Syaj.g_00640	Syam.g_00907
OG0002740	Syaj.g_01077, Syaj.g_00135	Syam.g_01684
OG0002742	Syaj.g_00526	Syam.g_01538, Syam.g_01559
OG0002744	Syaj.g_01160	Syam.g_01025
OG0002746	Syaj.g_01257	Syam.g_01444
OG0002747	Syaj.g_01303	Syam.g_01489
OG0002748	Syaj.g_00263	Syam.g_01702
OG0002752	Syaj.g_02218	Syam.g_02400
OG0002758	Syaj.g_01064	Syam.g_01013
OG0002759	Syaj.g_01127	Syam.g_01760
OG0002850	Syaj.g_01624	Syam.g_01916, Syam.g_01917
OG0002852	Syaj.g_01068	Syam.g_01336
OG0002853	Syaj.g_00974	Syam.g_01254
OG0002856	Syaj.g_02687	Syam.g_01060
OG0002858	Syaj.g_01788	Syam.g_01395
OG0002860	Syaj.g_01345	Syam.g_00709
OG0002862	Syaj.g_02784	Syam.g_00423
OG0002863	Syaj.g_02793	Syam.g_00414
OG0002865	Syaj.g_01111	Syam.g_00529
OG0002867	Syaj.g_01168	Syam.g_01018
OG0002962	Syaj.g_01053	Syam.g_01315
OG0002963	Syaj.g_01660	Syam.g_01271
OG0002964	Syaj.g_00975	Syam.g_01255
OG0002972	Syaj.g_00018	Syam.g_00967
OG0002974	Syaj.g_01452	Syam.g_01675
OG0002977	Syaj.g_02085	Syam.g_02293
OG0002986	Syaj.g_01149	Syam.g_02037
OG0002987	Syaj.g_01148	Syam.g_02038
OG0002988	Syaj.g_01147	Syam.g_02039
OG0003105	Syaj.g_00391	Syam.g_00748
OG0003106	Syaj.g_00516	Syam.g_00824, Syam.g_00830
OG0003107	Syaj.g_02794	Syam.g_00960
OG0003111	Syaj.g_01210	Syam.g_00992
OG0003115	Syaj.g_01221	Syam.g_01419
OG0003116	Syaj.g_01225	Syam.g_01422
OG0003117	Syaj.g_01246	Syam.g_01432
OG0003118	Syaj.g_01248	Syam.g_01433
OG0003119	Syaj.g_01326	Syam.g_01503
OG0003121	Syaj.g_00141	Syam.g_00648
OG0003138	Syaj.g_00328	Syam.g_01773
OG0003143	Syaj.g_01159	Syam.g_00982
OG0003144	Syaj.g_01860	Syam.g_02097
OG0003248	Syaj.g_01112	Syam.g_00932
OG0003268	Syaj.g_00531	Syam.g_00832
OG0003272	Syaj.g_02900	Syam.g_00955
OG0003273	Syaj.g_01212	Syam.g_01398
OG0003274	Syaj.g_01245	Syam.g_01431
OG0003277	Syaj.g_00140	Syam.g_00647
OG0003294	Syaj.g_02665	Syam.g_00941
OG0003296	Syaj.g_02896	Syam.g_02029
OG0003517	Syaj.g_00422	Syam.g_00769
OG0003518	Syaj.g_01803	Syam.g_00843
OG0003525	Syaj.g_00965	Syam.g_01401
OG0003560	Syaj.g_00893	Syam.g_01050
OG0003566	Syaj.g_01642	Syam.g_01540, Syam.g_01555, Syam.g_02053
OG0003844	Syaj.g_00515	Syam.g_01049
OG0003845	Syaj.g_01161	Syam.g_01024
OG0003853	Syaj.g_01785	Syam.g_01524
OG0003859	Syaj.g_01439	Syam.g_00713
OG0004359	Syaj.g_01192	Syam.g_01488
OG0004375	Syaj.g_02862	Syam.g_00543
OG0006143	Syaj.g_01084	Syam.g_00846
OG0006146	Syaj.g_01808	Syam.g_00969
OG0006147	Syaj.g_01898	Syam.g_00484
