Orthogroup	Syaj	Syad
OG0001763	Syaj.g_00845	Syad.g_01716
OG0001764	Syaj.g_00767	Syad.g_01642
OG0001765	Syaj.g_00664	Syad.g_01545
OG0001765	Syaj.g_00030	Syad.g_02221
OG0001766	Syaj.g_02532	Syad.g_00489
OG0001767	Syaj.g_02480	Syad.g_00438
OG0001768	Syaj.g_02018	Syad.g_02931
OG0001769	Syaj.g_01264	Syad.g_02133
OG0001771	Syaj.g_00669	Syad.g_02075
OG0001783	Syaj.g_02420	Syad.g_00351
OG0001784	Syaj.g_01859	Syad.g_02774
OG0001785	Syaj.g_01612	Syad.g_02509
OG0001786	Syaj.g_01690	Syad.g_02588
OG0001787	Syaj.g_00143	Syad.g_00976
OG0001788	Syaj.g_00146	Syad.g_00979
OG0001789	Syaj.g_01510	Syad.g_02404
OG0001790	Syaj.g_00292	Syad.g_01126
OG0001791	Syaj.g_00936	Syad.g_01793
OG0001791	Syaj.g_00315	Syad.g_01165
OG0001792	Syaj.g_00587	Syad.g_01456
OG0001794	Syaj.g_00797	Syad.g_01671
OG0001795	Syaj.g_02873	Syad.g_00817
OG0001796	Syaj.g_00819	Syad.g_01691
OG0001797	Syaj.g_00922	Syad.g_01781
OG0001798	Syaj.g_01301	Syad.g_02171
OG0001799	Syaj.g_01267	Syad.g_02136
OG0001800	Syaj.g_01357	Syad.g_02249
OG0001801	Syaj.g_00471, Syaj.g_01364	Syad.g_02258
OG0001803	Syaj.g_01549	Syad.g_02444
OG0001804	Syaj.g_02831	Syad.g_00787
OG0001805	Syaj.g_02611	Syad.g_00567
OG0001806	Syaj.g_02575	Syad.g_00532
OG0001807	Syaj.g_02477	Syad.g_00435
OG0001808	Syaj.g_02463	Syad.g_00422
OG0001809	Syaj.g_01942	Syad.g_02857
OG0001810	Syaj.g_01944	Syad.g_02859
OG0001811	Syaj.g_02009	Syad.g_02922
OG0001812	Syaj.g_02102	Syad.g_03022
OG0001813	Syaj.g_02164	Syad.g_00060
OG0001814	Syaj.g_02247	Syad.g_00147
OG0001815	Syaj.g_02257	Syad.g_00157
OG0001816	Syaj.g_00728	Syad.g_01604
OG0001817	Syaj.g_01219	Syad.g_02089
OG0001835	Syaj.g_01801	Syad.g_00849
OG0001837	Syaj.g_02063	Syad.g_02975
OG0001838	Syaj.g_02270	Syad.g_00170
OG0001839	Syaj.g_02299	Syad.g_00199
OG0001840	Syaj.g_02317	Syad.g_00216
OG0001841	Syaj.g_02325	Syad.g_00223
OG0001842	Syaj.g_01627	Syad.g_02522
OG0001843	Syaj.g_02426	Syad.g_00357
OG0001844	Syaj.g_02427	Syad.g_00358
OG0001845	Syaj.g_02428	Syad.g_00359
OG0001846	Syaj.g_01914	Syad.g_02828
OG0001847	Syaj.g_01912	Syad.g_02826
OG0001848	Syaj.g_01908	Syad.g_02822
OG0001849	Syaj.g_01844	Syad.g_02766
OG0001850	Syaj.g_01834	Syad.g_02756
OG0001851	Syaj.g_01829	Syad.g_02739
OG0001852	Syaj.g_01828	Syad.g_02738
OG0001853	Syaj.g_01821	Syad.g_02731
OG0001854	Syaj.g_02874	Syad.g_00818
OG0001856	Syaj.g_01696	Syad.g_02594
OG0001857	Syaj.g_01693	Syad.g_02591
OG0001858	Syaj.g_01651	Syad.g_02554
OG0001859	Syaj.g_00050	Syad.g_00882
OG0001860	Syaj.g_00064	Syad.g_00896
OG0001861	Syaj.g_00079	Syad.g_00911
OG0001862	Syaj.g_00090	Syad.g_00922
OG0001863	Syaj.g_00095	Syad.g_00928
OG0001864	Syaj.g_00156	Syad.g_00991
OG0001865	Syaj.g_00233	Syad.g_01067
OG0001866	Syaj.g_00262	Syad.g_01098
OG0001867	Syaj.g_01332	Syad.g_02200
OG0001868	Syaj.g_01515	Syad.g_02409
OG0001869	Syaj.g_00297	Syad.g_01147
OG0001870	Syaj.g_00305	Syad.g_01155
OG0001871	Syaj.g_00310	Syad.g_01160
OG0001872	Syaj.g_00580	Syad.g_01451
OG0001873	Syaj.g_00641	Syad.g_01514
OG0001874	Syaj.g_00644	Syad.g_01517
OG0001877	Syaj.g_00482	Syad.g_01342
OG0001878	Syaj.g_00826	Syad.g_01698
OG0001879	Syaj.g_00835	Syad.g_01706
OG0001880	Syaj.g_00873	Syad.g_01746
OG0001881	Syaj.g_00895	Syad.g_01754
OG0001882	Syaj.g_00919	Syad.g_01778
OG0001883	Syaj.g_00925	Syad.g_01782
OG0001884	Syaj.g_00933	Syad.g_01790
OG0001885	Syaj.g_00772	Syad.g_01647
OG0001886	Syaj.g_00768	Syad.g_01643
OG0001887	Syaj.g_00763	Syad.g_01637
OG0001888	Syaj.g_01052	Syad.g_01913
OG0001889	Syaj.g_01007	Syad.g_01873
OG0001890	Syaj.g_00368	Syad.g_01220
OG0001891	Syaj.g_00356	Syad.g_01207
OG0001892	Syaj.g_00342	Syad.g_01193
OG0001893	Syaj.g_01300	Syad.g_02170
OG0001894	Syaj.g_01284	Syad.g_02153
OG0001895	Syaj.g_01361	Syad.g_02253
OG0001896	Syaj.g_01562	Syad.g_02457
OG0001897	Syaj.g_02815	Syad.g_00771
OG0001898	Syaj.g_02800	Syad.g_00755
OG0001899	Syaj.g_02726	Syad.g_00682
OG0001900	Syaj.g_02592	Syad.g_00547
OG0001901	Syaj.g_02591	Syad.g_00546
OG0001902	Syaj.g_02558	Syad.g_00516
OG0001903	Syaj.g_02549	Syad.g_00506
OG0001904	Syaj.g_02475	Syad.g_00433
OG0001905	Syaj.g_02461	Syad.g_00420
OG0001906	Syaj.g_01932	Syad.g_02847
OG0001907	Syaj.g_01955	Syad.g_02868
OG0001908	Syaj.g_02004	Syad.g_02917
OG0001909	Syaj.g_02016	Syad.g_02929
OG0001910	Syaj.g_02069	Syad.g_02980
OG0001912	Syaj.g_02124	Syad.g_00001
OG0001913	Syaj.g_02126	Syad.g_00003
OG0001914	Syaj.g_00650	Syad.g_01532
OG0001915	Syaj.g_02253	Syad.g_00153
OG0001916	Syaj.g_00089	Syad.g_00921
OG0001917	Syaj.g_00812	Syad.g_01684
OG0001918	Syaj.g_01172	Syad.g_02046
OG0001924	Syaj.g_01318	Syad.g_02188
OG0001925	Syaj.g_01319	Syad.g_02189
OG0001926	Syaj.g_01320	Syad.g_02190
OG0001927	Syaj.g_01321	Syad.g_02191
OG0001929	Syaj.g_02332	Syad.g_00230
OG0001930	Syaj.g_01628	Syad.g_02523
OG0001931	Syaj.g_01629	Syad.g_02524
OG0001932	Syaj.g_02424	Syad.g_00355
OG0001933	Syaj.g_01890	Syad.g_02804
OG0001934	Syaj.g_01875	Syad.g_02789
OG0001935	Syaj.g_01826	Syad.g_02736
OG0001936	Syaj.g_01233	Syad.g_02103
OG0001937	Syaj.g_01679	Syad.g_02576
OG0001938	Syaj.g_00066	Syad.g_00898
OG0001939	Syaj.g_00488	Syad.g_01363
OG0001939	Syaj.g_00487	Syad.g_01362
OG0001940	Syaj.g_00220	Syad.g_01054
OG0001941	Syaj.g_01520	Syad.g_02414
OG0001943	Syaj.g_01162	Syad.g_02034
OG0001944	Syaj.g_01120	Syad.g_01981
OG0001946	Syaj.g_00481	Syad.g_01341
OG0001947	Syaj.g_00409	Syad.g_01272
OG0001948	Syaj.g_00843	Syad.g_01714
OG0001949	Syaj.g_00863	Syad.g_01734
OG0001950	Syaj.g_00865	Syad.g_01736
OG0001951	Syaj.g_00896	Syad.g_01755
OG0001952	Syaj.g_00920	Syad.g_01779
OG0001953	Syaj.g_00921	Syad.g_01780
OG0001954	Syaj.g_01128	Syad.g_01991
OG0001957	Syaj.g_01295	Syad.g_02165
OG0001958	Syaj.g_00706	Syad.g_01575
OG0001961	Syaj.g_01449	Syad.g_02358
OG0001964	Syaj.g_02653	Syad.g_00606
OG0001965	Syaj.g_01254	Syad.g_02126
OG0001966	Syaj.g_02598	Syad.g_00553
OG0001967	Syaj.g_02596	Syad.g_00551
OG0001968	Syaj.g_02595	Syad.g_00550
OG0001969	Syaj.g_02524	Syad.g_00482
OG0001970	Syaj.g_01934	Syad.g_02849
OG0001971	Syaj.g_02014	Syad.g_02927
OG0001972	Syaj.g_02081	Syad.g_03000
OG0001973	Syaj.g_02048	Syad.g_02960
OG0001975	Syaj.g_00649	Syad.g_01531
OG0001976	Syaj.g_00651	Syad.g_01533
OG0001979	Syaj.g_00486	Syad.g_01361
OG0001980	Syaj.g_02796	Syad.g_00751
OG0001980	Syaj.g_02669	Syad.g_00622
OG0001993	Syaj.g_01316	Syad.g_02186
OG0001994	Syaj.g_01317	Syad.g_02187
OG0001995	Syaj.g_00503	Syad.g_01377
OG0001997	Syaj.g_01864	Syad.g_02778
OG0001999	Syaj.g_01590	Syad.g_02484
OG0002000	Syaj.g_00117	Syad.g_00951
OG0002002	Syaj.g_00581	Syad.g_01452
OG0002004	Syaj.g_01838	Syad.g_02760
OG0002005	Syaj.g_00268	Syad.g_01105
OG0002005	Syaj.g_00269	Syad.g_01106
OG0002006	Syaj.g_00398	Syad.g_01259
OG0002007	Syaj.g_00397	Syad.g_01258
OG0002008	Syaj.g_00828	Syad.g_01700
OG0002009	Syaj.g_01062	Syad.g_01933
OG0002010	Syaj.g_01416	Syad.g_02309
OG0002011	Syaj.g_01107	Syad.g_01964
OG0002012	Syaj.g_00514	Syad.g_01387
OG0002014	Syaj.g_01717	Syad.g_02622
OG0002014	Syaj.g_02485	Syad.g_00442
OG0002015	Syaj.g_02486	Syad.g_00443
OG0002016	Syaj.g_02061	Syad.g_02973
OG0002017	Syaj.g_02176	Syad.g_00070
OG0002019	Syaj.g_01105	Syad.g_01962
OG0002020	Syaj.g_02220	Syad.g_00120
OG0002021	Syaj.g_02219	Syad.g_00118
OG0002022	Syaj.g_02217	Syad.g_00115
OG0002023	Syaj.g_02216	Syad.g_00114
OG0002024	Syaj.g_02211	Syad.g_00108
OG0002037	Syaj.g_00070	Syad.g_00902
OG0002038	Syaj.g_00311	Syad.g_01161
OG0002039	Syaj.g_00325	Syad.g_01176
OG0002040	Syaj.g_00326	Syad.g_01177
OG0002041	Syaj.g_00847	Syad.g_01718
OG0002043	Syaj.g_00785	Syad.g_01657
OG0002044	Syaj.g_00387	Syad.g_01245
OG0002045	Syaj.g_01453	Syad.g_02362
OG0002046	Syaj.g_01465	Syad.g_02366
OG0002048	Syaj.g_02759	Syad.g_00714
OG0002049	Syaj.g_02677	Syad.g_00631
OG0002050	Syaj.g_02584	Syad.g_00540
OG0002051	Syaj.g_02001	Syad.g_02914
OG0002053	Syaj.g_02150, Syaj.g_02149	Syad.g_00027
OG0002054	Syaj.g_02210	Syad.g_00107
OG0002055	Syaj.g_02213	Syad.g_00110
OG0002056	Syaj.g_02548	Syad.g_00505
OG0002092	Syaj.g_01646	Syad.g_02549
OG0002106	Syaj.g_00365	Syad.g_01217
OG0002107	Syaj.g_01180	Syad.g_02054
OG0002112	Syaj.g_02537	Syad.g_00494
OG0002113	Syaj.g_02300	Syad.g_00200
OG0002115	Syaj.g_01710	Syad.g_02615
OG0002116	Syaj.g_01684	Syad.g_02581
OG0002117	Syaj.g_00316	Syad.g_01166
OG0002118	Syaj.g_00591	Syad.g_01461
OG0002119	Syaj.g_02056	Syad.g_02968
OG0002120	Syaj.g_01131	Syad.g_01994
OG0002121	Syaj.g_00667	Syad.g_02074
OG0002123	Syaj.g_00955	Syad.g_01813
OG0002124	Syaj.g_00352	Syad.g_01203
OG0002126	Syaj.g_02488	Syad.g_00445
OG0002127	Syaj.g_01953	Syad.g_02866
OG0002128	Syaj.g_00648	Syad.g_01530
OG0002129	Syaj.g_01394	Syad.g_02292
OG0002130	Syaj.g_01509	Syad.g_02403
OG0002132	Syaj.g_02214	Syad.g_00111
OG0002133	Syaj.g_02212	Syad.g_00109
OG0002134	Syaj.g_02436	Syad.g_00365
OG0002135	Syaj.g_01753	Syad.g_02654
OG0002136	Syaj.g_01752	Syad.g_02653
OG0002138	Syaj.g_00489	Syad.g_01364
OG0002139	Syaj.g_00565	Syad.g_01435
OG0002140	Syaj.g_02895	Syad.g_00839
OG0002141	Syaj.g_01249	Syad.g_02121
OG0002142	Syaj.g_01365	Syad.g_02259
OG0002143	Syaj.g_02834	Syad.g_00790
OG0002144	Syaj.g_02683	Syad.g_00639
OG0002154	Syaj.g_01956	Syad.g_02869
OG0002157	Syaj.g_02536	Syad.g_00493
OG0002158	Syaj.g_02538	Syad.g_00495
OG0002159	Syaj.g_02404	Syad.g_00337
OG0002160	Syaj.g_00501	Syad.g_01375
OG0002162	Syaj.g_00212	Syad.g_01045
OG0002163	Syaj.g_02143	Syad.g_00021
OG0002166	Syaj.g_00495	Syad.g_01369
OG0002167	Syaj.g_01089	Syad.g_01426
OG0002168	Syaj.g_00410	Syad.g_01273
OG0002171	Syaj.g_02491	Syad.g_00448
OG0002172	Syaj.g_02065	Syad.g_02977
OG0002173	Syaj.g_02054	Syad.g_02966
OG0002178	Syaj.g_02215	Syad.g_00113
OG0002179	Syaj.g_02458	Syad.g_00417
OG0002180	Syaj.g_02557	Syad.g_00515
OG0002181	Syaj.g_02589	Syad.g_00543
OG0002182	Syaj.g_02608	Syad.g_00564
OG0002183	Syaj.g_01846	Syad.g_02768
OG0002184	Syaj.g_01843	Syad.g_02765
OG0002185	Syaj.g_01835	Syad.g_02757
OG0002186	Syaj.g_01751	Syad.g_02652
OG0002187	Syaj.g_01750	Syad.g_02651
OG0002188	Syaj.g_01713	Syad.g_02618
OG0002189	Syaj.g_01712	Syad.g_02617
OG0002190	Syaj.g_01662	Syad.g_02562
OG0002191	Syaj.g_01560	Syad.g_02455
OG0002192	Syaj.g_00329	Syad.g_01180
OG0002193	Syaj.g_00508	Syad.g_01381
OG0002194	Syaj.g_00568	Syad.g_01438
OG0002195	Syaj.g_00758	Syad.g_01634
OG0002196	Syaj.g_01040	Syad.g_01903
OG0002197	Syaj.g_00841	Syad.g_01712
OG0002198	Syaj.g_01263	Syad.g_02132
OG0002199	Syaj.g_01268	Syad.g_02137
OG0002200	Syaj.g_01379	Syad.g_02276
OG0002201	Syaj.g_00258	Syad.g_01094
OG0002202	Syaj.g_00257	Syad.g_01093
OG0002203	Syaj.g_00256	Syad.g_01092
OG0002204	Syaj.g_00235	Syad.g_01069
OG0002205	Syaj.g_00217	Syad.g_01050
OG0002206	Syaj.g_00204	Syad.g_01036
OG0002207	Syaj.g_00194	Syad.g_01026
OG0002208	Syaj.g_00063	Syad.g_00895
OG0002209	Syaj.g_02813	Syad.g_00769
OG0002210	Syaj.g_02766	Syad.g_00721
OG0002211	Syaj.g_02730	Syad.g_00686
OG0002212	Syaj.g_02099	Syad.g_03019
OG0002213	Syaj.g_02103	Syad.g_03025
OG0002214	Syaj.g_02240	Syad.g_00140
OG0002225	Syaj.g_01179	Syad.g_02053
OG0002227	Syaj.g_02135	Syad.g_00010
OG0002227	Syaj.g_02136	Syad.g_00011
OG0002230	Syaj.g_01574	Syad.g_02471
OG0002233	Syaj.g_00970	Syad.g_01832
OG0002234	Syaj.g_01224	Syad.g_02094
OG0002236	Syaj.g_02675	Syad.g_00629
OG0002238	Syaj.g_00690	Syad.g_01554
OG0002241	Syaj.g_01466	Syad.g_02367
OG0002242	Syaj.g_02490	Syad.g_00447
OG0002243	Syaj.g_02097	Syad.g_03017
OG0002245	Syaj.g_02836	Syad.g_00792
OG0002247	Syaj.g_00210	Syad.g_01043
OG0002248	Syaj.g_00477	Syad.g_01337
OG0002250	Syaj.g_01847	Syad.g_02769
OG0002251	Syaj.g_01653	Syad.g_02556
OG0002252	Syaj.g_01585	Syad.g_02479
OG0002253	Syaj.g_01498	Syad.g_02393
OG0002254	Syaj.g_00796	Syad.g_01670
OG0002255	Syaj.g_00855	Syad.g_01726
OG0002256	Syaj.g_01678	Syad.g_01133
OG0002257	Syaj.g_01237	Syad.g_02107
OG0002258	Syaj.g_00234	Syad.g_01068
OG0002259	Syaj.g_00148	Syad.g_00981
OG0002260	Syaj.g_00564	Syad.g_01434
OG0002279	Syaj.g_01889	Syad.g_02803
OG0002280	Syaj.g_00127	Syad.g_00959
OG0002281	Syaj.g_00219	Syad.g_01051
OG0002286	Syaj.g_01460	Syad.g_01499
OG0002288	Syaj.g_01384	Syad.g_02281
OG0002289	Syaj.g_01468	Syad.g_02369
OG0002290	Syaj.g_00632	Syad.g_01505
OG0002296	Syaj.g_01411	Syad.g_02304
OG0002297	Syaj.g_00512	Syad.g_01385
OG0002298	Syaj.g_00859	Syad.g_01730
OG0002299	Syaj.g_00918	Syad.g_01777
OG0002300	Syaj.g_01122	Syad.g_01983
OG0002301	Syaj.g_01691	Syad.g_02589
OG0002303	Syaj.g_02835	Syad.g_00791
OG0002304	Syaj.g_02783	Syad.g_00738
OG0002305	Syaj.g_01892	Syad.g_02806
OG0002306	Syaj.g_02209	Syad.g_00105
OG0002307	Syaj.g_00134	Syad.g_00966
OG0002308	Syaj.g_01035	Syad.g_01898
OG0002309	Syaj.g_00380	Syad.g_01232
OG0002328	Syaj.g_01869	Syad.g_02783
OG0002329	Syaj.g_02119	Syad.g_03046
OG0002329	Syaj.g_00454	Syad.g_01317
OG0002331	Syaj.g_00972	Syad.g_01834
OG0002332	Syaj.g_00689	Syad.g_01553
OG0002333	Syaj.g_00691	Syad.g_01555
OG0002334	Syaj.g_01371	Syad.g_02268
OG0002336	Syaj.g_01441	Syad.g_02350
OG0002338	Syaj.g_02483	Syad.g_00441
OG0002339	Syaj.g_02471	Syad.g_00429
OG0002347	Syaj.g_01755	Syad.g_02656
OG0002350	Syaj.g_02798	Syad.g_00753
OG0002351	Syaj.g_02525	Syad.g_00483
OG0002352	Syaj.g_00312	Syad.g_01162
OG0002353	Syaj.g_01010	Syad.g_01876
OG0002354	Syaj.g_00897	Syad.g_01756
OG0002355	Syaj.g_01195	Syad.g_02068
OG0002356	Syaj.g_01482	Syad.g_02383
OG0002357	Syaj.g_02179	Syad.g_00073
OG0002358	Syaj.g_01557	Syad.g_02452
OG0002359	Syaj.g_01419	Syad.g_02312
OG0002369	Syaj.g_02343	Syad.g_00284
OG0002380	Syaj.g_01781	Syad.g_02681
OG0002385	Syaj.g_01461	Syad.g_01500
OG0002386	Syaj.g_01240	Syad.g_02111, Syad.g_02112
OG0002388	Syaj.g_01483	Syad.g_02384
OG0002388	Syaj.g_01474	Syad.g_02375, Syad.g_00856
OG0002390	Syaj.g_02019	Syad.g_02932
OG0002391	Syaj.g_01920	Syad.g_02835
OG0002393	Syaj.g_00239, Syaj.g_00240	Syad.g_01073
OG0002393	Syaj.g_00241	Syad.g_01075, Syad.g_01076
OG0002394	Syaj.g_01026, Syaj.g_02094	Syad.g_03015
OG0002395	Syaj.g_02535, Syaj.g_02534	Syad.g_00492
OG0002397	Syaj.g_01136	Syad.g_02009
OG0002400	Syaj.g_00966	Syad.g_01827
OG0002401	Syaj.g_00313	Syad.g_01163
OG0002402	Syaj.g_00412	Syad.g_01275
OG0002403	Syaj.g_00594	Syad.g_01463
OG0002404	Syaj.g_02160	Syad.g_00037
OG0002405	Syaj.g_00783	Syad.g_01654
OG0002407	Syaj.g_02186	Syad.g_00082
OG0002408	Syaj.g_01228	Syad.g_02098
OG0002409	Syaj.g_02170	Syad.g_00066
OG0002410	Syaj.g_01183	Syad.g_02057
OG0002429	Syaj.g_01861	Syad.g_02776
OG0002432	Syaj.g_02088	Syad.g_03007
OG0002435	Syaj.g_01563	Syad.g_02458
OG0002443	Syaj.g_00894	Syad.g_01753
OG0002446	Syaj.g_00023	Syad.g_02698
OG0002448	Syaj.g_01630	Syad.g_02534
OG0002450	Syaj.g_02249	Syad.g_00149
OG0002458	Syaj.g_00658	Syad.g_01540
OG0002459	Syaj.g_00656	Syad.g_01538
OG0002460	Syaj.g_00655	Syad.g_01537
OG0002461	Syaj.g_01673	Syad.g_01414
OG0002462	Syaj.g_01776	Syad.g_02676
OG0002462	Syaj.g_01774	Syad.g_02674
OG0002465	Syaj.g_00283	Syad.g_01117
OG0002465	Syaj.g_01816	Syad.g_02726
OG0002467	Syaj.g_00506, Syaj.g_00505	Syad.g_01379
OG0002470	Syaj.g_00661	Syad.g_01543
OG0002471	Syaj.g_01174	Syad.g_02048
OG0002472	Syaj.g_02897	Syad.g_00841
OG0002473	Syaj.g_02006	Syad.g_02919
OG0002475	Syaj.g_01418	Syad.g_02311
OG0002476	Syaj.g_00159	Syad.g_01397, Syad.g_00994, Syad.g_00995
OG0002487	Syaj.g_01800	Syad.g_00850
OG0002488	Syaj.g_02472	Syad.g_00430
OG0002492	Syaj.g_02092	Syad.g_03013
OG0002519	Syaj.g_02454	Syad.g_00413
OG0002521	Syaj.g_01706	Syad.g_02611
OG0002522	Syaj.g_01632	Syad.g_02536
OG0002523	Syaj.g_00502	Syad.g_01376
OG0002524	Syaj.g_01123	Syad.g_01984
OG0002525	Syaj.g_01137	Syad.g_02010
OG0002526	Syaj.g_01157	Syad.g_02030
OG0002529	Syaj.g_01173	Syad.g_02047
OG0002530	Syaj.g_00994	Syad.g_01853
OG0002531	Syaj.g_01178	Syad.g_02052
OG0002532	Syaj.g_01234	Syad.g_02104
OG0002533	Syaj.g_00168	Syad.g_01004
OG0002534	Syaj.g_02792	Syad.g_00747
OG0002535	Syaj.g_02789	Syad.g_00744
OG0002536	Syaj.g_02772	Syad.g_00727
OG0002538	Syaj.g_02037	Syad.g_02950
OG0002539	Syaj.g_02129	Syad.g_00006
OG0002540	Syaj.g_00659	Syad.g_01541
OG0002542	Syaj.g_01564	Syad.g_02459
OG0002543	Syaj.g_02127	Syad.g_00004
OG0002544	Syaj.g_01227	Syad.g_02097
OG0002545	Syaj.g_01119	Syad.g_01980
OG0002546	Syaj.g_00470	Syad.g_01581
OG0002546	Syaj.g_00774, Syaj.g_01493, Syaj.g_00876, Syaj.g_01494, Syaj.g_01492, Syaj.g_02869, Syaj.g_00883, Syaj.g_02871, Syaj.g_01407, Syaj.g_02870, Syaj.g_01406	Syad.g_02603
OG0002547	Syaj.g_01486	Syad.g_02387
OG0002571	Syaj.g_00155	Syad.g_01237, Syad.g_00990
OG0002574	Syaj.g_01473	Syad.g_02374
OG0002575	Syaj.g_01475	Syad.g_02376
OG0002576	Syaj.g_01476	Syad.g_02377
OG0002578	Syaj.g_00801	Syad.g_01673
OG0002578	Syaj.g_01380	Syad.g_02277
OG0002579	Syaj.g_01957	Syad.g_02870
OG0002591	Syaj.g_01193	Syad.g_02066
OG0002594	Syaj.g_01290	Syad.g_02159
OG0002595	Syaj.g_00504	Syad.g_01378
OG0002596	Syaj.g_01110	Syad.g_01215
OG0002597	Syaj.g_01117	Syad.g_01978
OG0002598	Syaj.g_01118	Syad.g_01979
OG0002599	Syaj.g_01156	Syad.g_02029
OG0002600	Syaj.g_01194	Syad.g_02067
OG0002603	Syaj.g_01218	Syad.g_02088
OG0002604	Syaj.g_01236	Syad.g_02106
OG0002605	Syaj.g_02797	Syad.g_00752
OG0002606	Syaj.g_00660	Syad.g_01542
OG0002607	Syaj.g_01443	Syad.g_02352
OG0002608	Syaj.g_00443	Syad.g_01306
OG0002609	Syaj.g_00353	Syad.g_01204
OG0002610	Syaj.g_02803	Syad.g_00759
OG0002611	Syaj.g_02456	Syad.g_00415
OG0002618	Syaj.g_00171	Syad.g_00382
OG0002632	Syaj.g_02093	Syad.g_03014
OG0002635	Syaj.g_00294	Syad.g_01128
OG0002640	Syaj.g_00666	Syad.g_01549
OG0002663	Syaj.g_00130	Syad.g_00962
OG0002671	Syaj.g_01727	Syad.g_02630
OG0002675	Syaj.g_02681	Syad.g_00636
OG0002677	Syaj.g_02593	Syad.g_00548
OG0002683	Syaj.g_01455, Syaj.g_01477	Syad.g_02378
OG0002707	Syaj.g_01916, Syaj.g_01917	Syad.g_02830
OG0002707	Syaj.g_02133, Syaj.g_00173	Syad.g_01010
OG0002708	Syaj.g_00551	Syad.g_00390
OG0002710	Syaj.g_01063	Syad.g_01946
OG0002716	Syaj.g_02614	Syad.g_00570
OG0002717	Syaj.g_02051	Syad.g_02963
OG0002721	Syaj.g_00346	Syad.g_01196
OG0002732	Syaj.g_02407	Syad.g_00340
OG0002734	Syaj.g_01571	Syad.g_02466
OG0002737	Syaj.g_01591	Syad.g_02485
OG0002738	Syaj.g_00640	Syad.g_01513
OG0002739	Syaj.g_00869	Syad.g_01742
OG0002739	Syaj.g_01645	Syad.g_02548
OG0002740	Syaj.g_01077	Syad.g_01141
OG0002740	Syaj.g_00135	Syad.g_00968
OG0002741	Syaj.g_01013	Syad.g_01879
OG0002742	Syaj.g_00526	Syad.g_02076
OG0002744	Syaj.g_01160	Syad.g_02032
OG0002746	Syaj.g_01257	Syad.g_02129
OG0002747	Syaj.g_01303	Syad.g_02173
OG0002748	Syaj.g_00263	Syad.g_01099
OG0002749	Syaj.g_00165	Syad.g_01001
OG0002750	Syaj.g_02175	Syad.g_00986
OG0002751	Syaj.g_02174	Syad.g_00985
OG0002752	Syaj.g_02218	Syad.g_00116
OG0002754	Syaj.g_01464	Syad.g_02365
OG0002758	Syaj.g_01064	Syad.g_01947
OG0002759	Syaj.g_01127	Syad.g_01990
OG0002761	Syaj.g_00562	Syad.g_01432
OG0002787	Syaj.g_01190	Syad.g_02064
OG0002788	Syaj.g_01189	Syad.g_02063
OG0002789	Syaj.g_01188	Syad.g_02062
OG0002790	Syaj.g_01187	Syad.g_02061
OG0002791	Syaj.g_01186	Syad.g_02060
OG0002792	Syaj.g_01185	Syad.g_02059
OG0002793	Syaj.g_01184	Syad.g_02058
OG0002796	Syaj.g_00507	Syad.g_01380
OG0002804	Syaj.g_00621, Syaj.g_02848	Syad.g_00805
OG0002805	Syaj.g_00633	Syad.g_01506
OG0002842	Syaj.g_02090	Syad.g_03009
OG0002851	Syaj.g_00450	Syad.g_01313
OG0002852	Syaj.g_01068	Syad.g_01951
OG0002853	Syaj.g_00974	Syad.g_01838
OG0002856	Syaj.g_02687	Syad.g_00643
OG0002858	Syaj.g_01788	Syad.g_02686
OG0002859	Syaj.g_01181	Syad.g_02055
OG0002860	Syaj.g_01345	Syad.g_02215
OG0002861	Syaj.g_02901	Syad.g_00844
OG0002862	Syaj.g_02784	Syad.g_00739
OG0002863	Syaj.g_02793	Syad.g_00748
OG0002865	Syaj.g_01111	Syad.g_01972
OG0002867	Syaj.g_01168	Syad.g_02040
OG0002869	Syaj.g_00355	Syad.g_01206
OG0002873	Syaj.g_00547	Syad.g_00410, Syad.g_02347
OG0002874	Syaj.g_00745	Syad.g_01621
OG0002875	Syaj.g_00746	Syad.g_01622
OG0002876	Syaj.g_00748	Syad.g_01624
OG0002877	Syaj.g_00750	Syad.g_01626
OG0002878	Syaj.g_00751	Syad.g_01627
OG0002911	Syaj.g_02335	Syad.g_00235
OG0002912	Syaj.g_02028	Syad.g_02941
OG0002932	Syaj.g_02406	Syad.g_00339
OG0002933	Syaj.g_02405	Syad.g_00338
OG0002939	Syaj.g_01098	Syad.g_02233, Syad.g_02232, Syad.g_02700
OG0002943	Syaj.g_01772	Syad.g_02672
OG0002944	Syaj.g_01771	Syad.g_02671
OG0002945	Syaj.g_01770	Syad.g_02670
OG0002946	Syaj.g_01768	Syad.g_02668
OG0002947	Syaj.g_01767	Syad.g_02667
OG0002948	Syaj.g_01766	Syad.g_02666
OG0002949	Syaj.g_01765	Syad.g_02665
OG0002950	Syaj.g_01764	Syad.g_02664
OG0002954	Syaj.g_01652	Syad.g_02555
OG0002955	Syaj.g_01580	Syad.g_02474
OG0002956	Syaj.g_01581	Syad.g_02475
OG0002957	Syaj.g_01579	Syad.g_02473
OG0002958	Syaj.g_01578	Syad.g_02472
OG0002962	Syaj.g_01053	Syad.g_01914
OG0002964	Syaj.g_00975	Syad.g_01839
OG0002969	Syaj.g_00996	Syad.g_01855
OG0002970	Syaj.g_00995	Syad.g_01854
