Orthogroup	Syaj	Syab
OG0001882	Syaj.g_00919	Syab.g_01404
OG0001883	Syaj.g_00925	Syab.g_01408
OG0001884	Syaj.g_00933	Syab.g_01805
OG0001885	Syaj.g_00772	Syab.g_01431
OG0001886	Syaj.g_00768	Syab.g_01435
OG0001887	Syaj.g_00763	Syab.g_01617
OG0001888	Syaj.g_01052	Syab.g_01592
OG0001889	Syaj.g_01007	Syab.g_01288
OG0001890	Syaj.g_00368	Syab.g_01721
OG0001891	Syaj.g_00356	Syab.g_01725
OG0001892	Syaj.g_00342	Syab.g_01838
OG0001893	Syaj.g_01300	Syab.g_01893
OG0001894	Syaj.g_01284	Syab.g_01874
OG0001895	Syaj.g_01361	Syab.g_00813
OG0001896	Syaj.g_01562	Syab.g_00574
OG0001897	Syaj.g_02815	Syab.g_00532
OG0001898	Syaj.g_02800	Syab.g_00513
OG0001899	Syaj.g_02726	Syab.g_00434
OG0001900	Syaj.g_02592	Syab.g_00320
OG0001901	Syaj.g_02591	Syab.g_00319
OG0001902	Syaj.g_02558	Syab.g_00288
OG0001903	Syaj.g_02549	Syab.g_00279
OG0001904	Syaj.g_02475	Syab.g_00213
OG0001905	Syaj.g_02461	Syab.g_00206
OG0001906	Syaj.g_01932	Syab.g_02539
OG0001908	Syaj.g_02004	Syab.g_02605
OG0001909	Syaj.g_02016	Syab.g_02618
OG0001910	Syaj.g_02069	Syab.g_02697
OG0001912	Syaj.g_02124	Syab.g_02765
OG0001913	Syaj.g_02126	Syab.g_02769
OG0001914	Syaj.g_00650	Syab.g_01751
OG0001915	Syaj.g_02253	Syab.g_02906
OG0001917	Syaj.g_00812	Syab.g_01314
OG0001924	Syaj.g_01318	Syab.g_01915
OG0001925	Syaj.g_01319	Syab.g_01916
OG0001926	Syaj.g_01320	Syab.g_01917
OG0001927	Syaj.g_01321	Syab.g_01918
OG0001929	Syaj.g_02332	Syab.g_00071
OG0001932	Syaj.g_02424	Syab.g_00120
OG0001933	Syaj.g_01890	Syab.g_02503
OG0001934	Syaj.g_01875	Syab.g_02488
OG0001935	Syaj.g_01826	Syab.g_02441
OG0001936	Syaj.g_01233	Syab.g_01467
OG0001937	Syaj.g_01679	Syab.g_02196
OG0001938	Syaj.g_00066	Syab.g_02093
OG0001939	Syaj.g_00488, Syaj.g_00487	Syab.g_01845
OG0001940	Syaj.g_00220	Syab.g_01981
OG0001941	Syaj.g_01520	Syab.g_00905
OG0001943	Syaj.g_01162	Syab.g_00987
OG0001944	Syaj.g_01120	Syab.g_01442
OG0001946	Syaj.g_00481	Syab.g_01178
OG0001947	Syaj.g_00409	Syab.g_01235
OG0001948	Syaj.g_00843	Syab.g_01344
OG0001949	Syaj.g_00863	Syab.g_01363
OG0001950	Syaj.g_00865	Syab.g_01365
OG0001951	Syaj.g_00896	Syab.g_01381
OG0001952	Syaj.g_00920	Syab.g_01405
OG0001953	Syaj.g_00921	Syab.g_01406
OG0001957	Syaj.g_01295	Syab.g_01888
OG0001958	Syaj.g_00706	Syab.g_01537
OG0001961	Syaj.g_01449	Syab.g_00692
OG0001964	Syaj.g_02653	Syab.g_00383
OG0001965	Syaj.g_01254	Syab.g_02045
OG0001966	Syaj.g_02598	Syab.g_00326
OG0001967	Syaj.g_02596	Syab.g_00324
OG0001968	Syaj.g_02595	Syab.g_00323
OG0001969	Syaj.g_02524	Syab.g_00251
OG0001970	Syaj.g_01934	Syab.g_02541
OG0001971	Syaj.g_02014	Syab.g_02616
OG0001972	Syaj.g_02081	Syab.g_02710
OG0001973	Syaj.g_02048	Syab.g_02720
OG0001975	Syaj.g_00649	Syab.g_01750
OG0001976	Syaj.g_00651	Syab.g_01752
OG0001979	Syaj.g_00486	Syab.g_01172, Syab.g_01161
OG0001980	Syaj.g_02669	Syab.g_00508, Syab.g_01253
OG0001993	Syaj.g_01316	Syab.g_01913
OG0001994	Syaj.g_01317	Syab.g_01914
OG0001995	Syaj.g_00503	Syab.g_00345
OG0001997	Syaj.g_01864	Syab.g_02478
OG0001998	Syaj.g_00798	Syab.g_00888
OG0001999	Syaj.g_01590	Syab.g_02321
OG0002000	Syaj.g_00117	Syab.g_02143
OG0002002	Syaj.g_00581	Syab.g_01057
OG0002004	Syaj.g_01838	Syab.g_02255
OG0002006	Syaj.g_00398	Syab.g_01236
OG0002007	Syaj.g_00397	Syab.g_01237
OG0002008	Syaj.g_00828	Syab.g_01331
OG0002009	Syaj.g_01062	Syab.g_01603
OG0002012	Syaj.g_00514	Syab.g_00618
OG0002014	Syaj.g_01717, Syaj.g_02485	Syab.g_00221
OG0002016	Syaj.g_02061	Syab.g_02690
OG0002017	Syaj.g_02176	Syab.g_02823
OG0002020	Syaj.g_02220	Syab.g_02865
OG0002021	Syaj.g_02219	Syab.g_02863
OG0002022	Syaj.g_02217	Syab.g_02862
OG0002023	Syaj.g_02216	Syab.g_02861
OG0002024	Syaj.g_02211	Syab.g_02855
OG0002037	Syaj.g_00070	Syab.g_01139, Syab.g_00262
OG0002038	Syaj.g_00311	Syab.g_00979
OG0002039	Syaj.g_00325	Syab.g_00998
OG0002040	Syaj.g_00326	Syab.g_00999
OG0002041	Syaj.g_00847	Syab.g_01348
OG0002043	Syaj.g_00785	Syab.g_01422
OG0002044	Syaj.g_00387	Syab.g_01701
OG0002045	Syaj.g_01453	Syab.g_00672
OG0002046	Syaj.g_01465	Syab.g_00666
OG0002048	Syaj.g_02759	Syab.g_00471
OG0002049	Syaj.g_02677	Syab.g_00389
OG0002050	Syaj.g_02584	Syab.g_00314
OG0002051	Syaj.g_02001	Syab.g_02602
OG0002054	Syaj.g_02210	Syab.g_02854
OG0002055	Syaj.g_02213	Syab.g_02857
OG0002056	Syaj.g_02548	Syab.g_00278
OG0002092	Syaj.g_01646	Syab.g_02904
OG0002106	Syaj.g_00365	Syab.g_00956
OG0002112	Syaj.g_02537	Syab.g_00267
OG0002113	Syaj.g_02300	Syab.g_00038
OG0002115	Syaj.g_01710	Syab.g_02246
OG0002116	Syaj.g_01684	Syab.g_02201
OG0002117	Syaj.g_00316	Syab.g_00989
OG0002118	Syaj.g_00591	Syab.g_01048
OG0002119	Syaj.g_02056	Syab.g_02685
OG0002121	Syaj.g_00667	Syab.g_00801
OG0002123	Syaj.g_00955	Syab.g_01271
OG0002124	Syaj.g_00352	Syab.g_01732
OG0002128	Syaj.g_00648	Syab.g_01746
OG0002129	Syaj.g_01394	Syab.g_00756
OG0002130	Syaj.g_01509	Syab.g_00917
OG0002132	Syaj.g_02214	Syab.g_02858
OG0002133	Syaj.g_02212	Syab.g_02856
OG0002134	Syaj.g_02436	Syab.g_00130
OG0002135	Syaj.g_01753	Syab.g_02304
OG0002136	Syaj.g_01752	Syab.g_02303
OG0002138	Syaj.g_00489	Syab.g_01824
OG0002139	Syaj.g_00565	Syab.g_01142
OG0002140	Syaj.g_02895	Syab.g_01157
OG0002141	Syaj.g_01249	Syab.g_01739
OG0002142	Syaj.g_01365	Syab.g_00803
OG0002143	Syaj.g_02834	Syab.g_00556
OG0002144	Syaj.g_02683	Syab.g_00394
OG0002157	Syaj.g_02536	Syab.g_00266
OG0002158	Syaj.g_02538	Syab.g_00268
OG0002159	Syaj.g_02404	Syab.g_02737, Syab.g_00102
OG0002162	Syaj.g_00212	Syab.g_01987
OG0002163	Syaj.g_02143	Syab.g_02786, Syab.g_02779
OG0002166	Syaj.g_00495	Syab.g_01169
OG0002167	Syaj.g_01089	Syab.g_01848
OG0002168	Syaj.g_00410	Syab.g_01234
OG0002172	Syaj.g_02065	Syab.g_02694
OG0002173	Syaj.g_02054	Syab.g_02683
OG0002178	Syaj.g_02215	Syab.g_02860
OG0002179	Syaj.g_02458	Syab.g_00203
OG0002180	Syaj.g_02557	Syab.g_00287
OG0002181	Syaj.g_02589	Syab.g_00317
OG0002182	Syaj.g_02608	Syab.g_00339
OG0002183	Syaj.g_01846	Syab.g_02466
OG0002184	Syaj.g_01843	Syab.g_02463
OG0002185	Syaj.g_01835	Syab.g_02452
OG0002186	Syaj.g_01751	Syab.g_02302
OG0002187	Syaj.g_01750	Syab.g_02300
OG0002188	Syaj.g_01713	Syab.g_02249
OG0002189	Syaj.g_01712	Syab.g_02248
OG0002190	Syaj.g_01662	Syab.g_02187
OG0002191	Syaj.g_01560	Syab.g_00577
OG0002192	Syaj.g_00329	Syab.g_01000
OG0002193	Syaj.g_00508	Syab.g_01165
OG0002194	Syaj.g_00568	Syab.g_01146
OG0002195	Syaj.g_00758	Syab.g_01621
OG0002196	Syaj.g_01040	Syab.g_01575
OG0002197	Syaj.g_00841	Syab.g_01342
OG0002198	Syaj.g_01263	Syab.g_01851
OG0002199	Syaj.g_01268	Syab.g_01855
OG0002200	Syaj.g_01379	Syab.g_00775
OG0002201	Syaj.g_00258	Syab.g_01942
OG0002202	Syaj.g_00257	Syab.g_01943
OG0002203	Syaj.g_00256	Syab.g_01944
OG0002204	Syaj.g_00235	Syab.g_01963
OG0002205	Syaj.g_00217	Syab.g_01982
OG0002207	Syaj.g_00194	Syab.g_02002
OG0002208	Syaj.g_00063	Syab.g_02090
OG0002209	Syaj.g_02813	Syab.g_00530
OG0002210	Syaj.g_02766	Syab.g_00479
OG0002211	Syaj.g_02730	Syab.g_00438
OG0002212	Syaj.g_02099	Syab.g_02739
OG0002213	Syaj.g_02103	Syab.g_02744
OG0002214	Syaj.g_02240	Syab.g_02887
OG0002231	Syaj.g_01499	Syab.g_00926
OG0002233	Syaj.g_00970	Syab.g_02359
OG0002234	Syaj.g_01224	Syab.g_00633
OG0002235	Syaj.g_01045	Syab.g_01584
OG0002236	Syaj.g_02675	Syab.g_01545
OG0002238	Syaj.g_00690	Syab.g_01469
OG0002241	Syaj.g_01466	Syab.g_00665
OG0002243	Syaj.g_02097	Syab.g_02735
OG0002245	Syaj.g_02836	Syab.g_00558
OG0002248	Syaj.g_00477	Syab.g_01182
OG0002250	Syaj.g_01847	Syab.g_02467
OG0002251	Syaj.g_01653	Syab.g_02184
OG0002253	Syaj.g_01498	Syab.g_00927
OG0002254	Syaj.g_00796	Syab.g_01299
OG0002255	Syaj.g_00855	Syab.g_01356
OG0002256	Syaj.g_01678	Syab.g_01882
OG0002257	Syaj.g_01237	Syab.g_01811
OG0002258	Syaj.g_00234	Syab.g_01964
OG0002259	Syaj.g_00148	Syab.g_02037
OG0002260	Syaj.g_00564	Syab.g_01141
OG0002279	Syaj.g_01889	Syab.g_02502
OG0002289	Syaj.g_01468	Syab.g_00663
OG0002290	Syaj.g_00632	Syab.g_00630, Syab.g_02607
OG0002296	Syaj.g_01411	Syab.g_00744
OG0002297	Syaj.g_00512	Syab.g_00764
OG0002298	Syaj.g_00859	Syab.g_01360
OG0002299	Syaj.g_00918	Syab.g_01403
OG0002301	Syaj.g_01691	Syab.g_00874
OG0002303	Syaj.g_02835	Syab.g_00557
OG0002304	Syaj.g_02783	Syab.g_02206, Syab.g_00498
OG0002305	Syaj.g_01892	Syab.g_02505
OG0002306	Syaj.g_02209	Syab.g_00951
OG0002307	Syaj.g_00134	Syab.g_01646, Syab.g_01489, Syab.g_00950
OG0002308	Syaj.g_01035	Syab.g_01570
OG0002309	Syaj.g_00380	Syab.g_01709
OG0002329	Syaj.g_02119, Syaj.g_00454	Syab.g_02883
OG0002331	Syaj.g_00972	Syab.g_00880
OG0002332	Syaj.g_00689	Syab.g_01468
OG0002333	Syaj.g_00691	Syab.g_01470
OG0002334	Syaj.g_01371	Syab.g_00789
OG0002347	Syaj.g_01755	Syab.g_02312
OG0002350	Syaj.g_02798	Syab.g_00512
OG0002351	Syaj.g_02525	Syab.g_00252
OG0002352	Syaj.g_00312	Syab.g_00982
OG0002353	Syaj.g_01010	Syab.g_01285
OG0002354	Syaj.g_00897	Syab.g_01382
OG0002355	Syaj.g_01195	Syab.g_01780
OG0002356	Syaj.g_01482	Syab.g_00644
OG0002358	Syaj.g_01557	Syab.g_00581
OG0002359	Syaj.g_01419	Syab.g_00737
OG0002388	Syaj.g_01483, Syaj.g_01474	Syab.g_00649, Syab.g_00657
OG0002390	Syaj.g_02019	Syab.g_02621
OG0002391	Syaj.g_01920	Syab.g_02529
OG0002395	Syaj.g_02535, Syaj.g_02534	Syab.g_00265
OG0002400	Syaj.g_00966	Syab.g_02053
OG0002401	Syaj.g_00313	Syab.g_00983
OG0002402	Syaj.g_00412	Syab.g_01232
OG0002403	Syaj.g_00594	Syab.g_01046
OG0002405	Syaj.g_00783	Syab.g_01426
OG0002407	Syaj.g_02186	Syab.g_00996
OG0002408	Syaj.g_01228	Syab.g_01784
OG0002411	Syaj.g_00390	Syab.g_01698
OG0002443	Syaj.g_00894	Syab.g_02673
OG0002450	Syaj.g_02249	Syab.g_02901
OG0002461	Syaj.g_01673	Syab.g_00622
OG0002467	Syaj.g_00506, Syaj.g_00505	Syab.g_01965
OG0002470	Syaj.g_00661	Syab.g_01461
OG0002471	Syaj.g_01174	Syab.g_01760
OG0002472	Syaj.g_02897	Syab.g_00863
OG0002473	Syaj.g_02006	Syab.g_02609
OG0002475	Syaj.g_01418	Syab.g_00738
OG0002476	Syaj.g_00159	Syab.g_01496
OG0002488	Syaj.g_02472	Syab.g_00829
OG0002490	Syaj.g_02350	Syab.g_01118
OG0002521	Syaj.g_01706	Syab.g_02242
OG0002522	Syaj.g_01632	Syab.g_02166
OG0002523	Syaj.g_00502	Syab.g_02047
OG0002524	Syaj.g_01123	Syab.g_00825
OG0002529	Syaj.g_01173	Syab.g_01770
OG0002531	Syaj.g_01178	Syab.g_01521
OG0002532	Syaj.g_01234	Syab.g_01795
OG0002533	Syaj.g_00168	Syab.g_02021
OG0002534	Syaj.g_02792	Syab.g_00507
OG0002535	Syaj.g_02789	Syab.g_00504
OG0002536	Syaj.g_02772	Syab.g_00485
OG0002538	Syaj.g_02037	Syab.g_02640
OG0002539	Syaj.g_02129	Syab.g_02772
OG0002542	Syaj.g_01564	Syab.g_01696
OG0002543	Syaj.g_02127	Syab.g_02770
OG0002544	Syaj.g_01227	Syab.g_02807
OG0002571	Syaj.g_00155	Syab.g_00677
OG0002574	Syaj.g_01473	Syab.g_00650, Syab.g_00658
OG0002575	Syaj.g_01475	Syab.g_00648, Syab.g_00656
OG0002576	Syaj.g_01476	Syab.g_00646, Syab.g_00655
OG0002581	Syaj.g_01671, Syaj.g_02860	Syab.g_01374
OG0002594	Syaj.g_01290	Syab.g_02416
OG0002595	Syaj.g_00504	Syab.g_01833
OG0002596	Syaj.g_01110	Syab.g_02054
OG0002597	Syaj.g_01117	Syab.g_02314
OG0002598	Syaj.g_01118	Syab.g_01814
OG0002599	Syaj.g_01156	Syab.g_01602
OG0002600	Syaj.g_01194	Syab.g_02157
OG0002603	Syaj.g_01218	Syab.g_01771
OG0002604	Syaj.g_01236	Syab.g_01810
OG0002605	Syaj.g_02797	Syab.g_00511
OG0002607	Syaj.g_01443	Syab.g_00698
OG0002608	Syaj.g_00443	Syab.g_01192
OG0002609	Syaj.g_00353	Syab.g_01728
OG0002663	Syaj.g_00130	Syab.g_00346
OG0002671	Syaj.g_01727	Syab.g_02264
OG0002677	Syaj.g_02593	Syab.g_00321
OG0002681	Syaj.g_02604	Syab.g_02024
OG0002717	Syaj.g_02051	Syab.g_02680
OG0002738	Syaj.g_00640	Syab.g_01015
OG0002741	Syaj.g_01013	Syab.g_01840
OG0002746	Syaj.g_01257	Syab.g_00691
OG0002751	Syaj.g_02174	Syab.g_02034
OG0002754	Syaj.g_01464	Syab.g_00669
OG0002758	Syaj.g_01064	Syab.g_01765
OG0002759	Syaj.g_01127	Syab.g_01830
OG0002805	Syaj.g_00633	Syab.g_00629
OG0002851	Syaj.g_00450	Syab.g_01186
OG0002857	Syaj.g_01176	Syab.g_02116
OG0002858	Syaj.g_01788	Syab.g_01446
OG0002861	Syaj.g_02901	Syab.g_00761
OG0002862	Syaj.g_02784	Syab.g_00500
OG0002863	Syaj.g_02793	Syab.g_02210
OG0002865	Syaj.g_01111	Syab.g_00867
OG0002867	Syaj.g_01168	Syab.g_01244
OG0002869	Syaj.g_00355	Syab.g_01726
OG0002908	Syaj.g_02630, Syaj.g_00675	Syab.g_01507
OG0002965	Syaj.g_00781	Syab.g_00643
OG0002972	Syaj.g_00018	Syab.g_01655
OG0002980	Syaj.g_02778	Syab.g_00490
OG0002981	Syaj.g_02785	Syab.g_00501
OG0002983	Syaj.g_00068	Syab.g_01137
OG0002984	Syaj.g_00069	Syab.g_01138
OG0002986	Syaj.g_01149	Syab.g_01455
OG0002987	Syaj.g_01148	Syab.g_01456
OG0002988	Syaj.g_01147	Syab.g_01457
OG0002989	Syaj.g_01626	Syab.g_01827
OG0003042	Syaj.g_00676	Syab.g_01506
OG0003111	Syaj.g_01210	Syab.g_00838
OG0003124	Syaj.g_01078, Syaj.g_00874, Syaj.g_01404	Syab.g_00704
OG0003129	Syaj.g_01169	Syab.g_01791
OG0003131	Syaj.g_01311	Syab.g_01902
OG0003133	Syaj.g_01783	Syab.g_02429
OG0003137	Syaj.g_01648	Syab.g_02785
OG0003191	Syaj.g_00674	Syab.g_01508
OG0003247	Syaj.g_01197	Syab.g_01519
OG0003284	Syaj.g_01810, Syaj.g_00016	Syab.g_00834
OG0003294	Syaj.g_02665	Syab.g_01939
OG0003533	Syaj.g_02481	Syab.g_00220, Syab.g_00219
OG0003534	Syaj.g_00598	Syab.g_00259
OG0003537	Syaj.g_01080, Syaj.g_00469, Syaj.g_01656	Syab.g_00860
OG0003539	Syaj.g_00402	Syab.g_01107
OG0003550	Syaj.g_00937	Syab.g_01676
OG0003866	Syaj.g_01658	Syab.g_00623
OG0003870	Syaj.g_02859	Syab.g_01102, Syab.g_01122
OG0003883	Syaj.g_02668	Syab.g_01941
OG0003884	Syaj.g_01214	Syab.g_02284
OG0004321	Syaj.g_00677	Syab.g_01513
OG0004323	Syaj.g_02528	Syab.g_00255
OG0004330	Syaj.g_00610	Syab.g_00864
OG0004334	Syaj.g_01657	Syab.g_01114
OG0004343	Syaj.g_02903	Syab.g_02281
OG0005008	Syaj.g_00671	Syab.g_01514
OG0005026	Syaj.g_02666	Syab.g_01940
OG0005030	Syaj.g_01618	Syab.g_02351
OG0005033	Syaj.g_00461	Syab.g_02413
