Orthogroup	Syaj	Prbk
OG0001906	Syaj.g_01932	Prbk.g_00546
OG0001907	Syaj.g_01955	Prbk.g_00743
OG0001908	Syaj.g_02004	Prbk.g_00788
OG0001909	Syaj.g_02016	Prbk.g_01271
OG0001910	Syaj.g_02069	Prbk.g_00660
OG0001912	Syaj.g_02124	Prbk.g_02170
OG0001913	Syaj.g_02126	Prbk.g_02172
OG0001914	Syaj.g_00650	Prbk.g_02200
OG0001929	Syaj.g_02332	Prbk.g_01584
OG0001930	Syaj.g_01628	Prbk.g_01490
OG0001931	Syaj.g_01629	Prbk.g_01489
OG0001932	Syaj.g_02424	Prbk.g_00230
OG0001933	Syaj.g_01890	Prbk.g_00008
OG0001934	Syaj.g_01875	Prbk.g_00023
OG0001935	Syaj.g_01826	Prbk.g_01313
OG0001936	Syaj.g_01233	Prbk.g_01469
OG0001937	Syaj.g_01679	Prbk.g_01984
OG0001938	Syaj.g_00066	Prbk.g_02057
OG0001939	Syaj.g_00488, Syaj.g_00487	Prbk.g_02683
OG0001940	Syaj.g_00220	Prbk.g_01113
OG0001941	Syaj.g_01520	Prbk.g_01176
OG0001943	Syaj.g_01162	Prbk.g_00151
OG0001944	Syaj.g_01120	Prbk.g_01669
OG0001946	Syaj.g_00481	Prbk.g_01803
OG0001947	Syaj.g_00409	Prbk.g_00071
OG0001948	Syaj.g_00843	Prbk.g_02298
OG0001949	Syaj.g_00863	Prbk.g_02312
OG0001950	Syaj.g_00865	Prbk.g_02314
OG0001951	Syaj.g_00896	Prbk.g_02323
OG0001952	Syaj.g_00920	Prbk.g_02343
OG0001953	Syaj.g_00921	Prbk.g_02344
OG0001954	Syaj.g_01128	Prbk.g_02508
OG0001956	Syaj.g_02662	Prbk.g_02569
OG0001957	Syaj.g_01295	Prbk.g_02620
OG0001958	Syaj.g_00706	Prbk.g_00721
OG0001961	Syaj.g_01449	Prbk.g_02108
OG0001964	Syaj.g_02653	Prbk.g_01919
OG0001965	Syaj.g_01254	Prbk.g_00369
OG0001966	Syaj.g_02598	Prbk.g_00377
OG0001967	Syaj.g_02596	Prbk.g_00379
OG0001968	Syaj.g_02595	Prbk.g_00380
OG0001969	Syaj.g_02524	Prbk.g_00452
OG0001970	Syaj.g_01934	Prbk.g_00548
OG0001971	Syaj.g_02014	Prbk.g_01273
OG0001972	Syaj.g_02081	Prbk.g_00647
OG0001973	Syaj.g_02048	Prbk.g_02131
OG0001975	Syaj.g_00649	Prbk.g_02199
OG0001976	Syaj.g_00651	Prbk.g_02201
OG0001995	Syaj.g_00503	Prbk.g_01089
OG0001997	Syaj.g_01864	Prbk.g_00034
OG0001999	Syaj.g_01590	Prbk.g_01418
OG0002000	Syaj.g_00117	Prbk.g_01060
OG0002002	Syaj.g_00581	Prbk.g_00181
OG0002004	Syaj.g_01838	Prbk.g_01826
OG0002006	Syaj.g_00398	Prbk.g_00072
OG0002007	Syaj.g_00397	Prbk.g_00073
OG0002008	Syaj.g_00828	Prbk.g_00569
OG0002009	Syaj.g_01062	Prbk.g_02431
OG0002010	Syaj.g_01416	Prbk.g_01224
OG0002012	Syaj.g_00514	Prbk.g_00306, Prbk.g_00830
OG0002014	Syaj.g_02485	Prbk.g_00486
OG0002015	Syaj.g_02486	Prbk.g_00490
OG0002016	Syaj.g_02061	Prbk.g_00667
OG0002017	Syaj.g_02176	Prbk.g_02215
OG0002037	Syaj.g_00070	Prbk.g_02059
OG0002038	Syaj.g_00311	Prbk.g_00147
OG0002039	Syaj.g_00325	Prbk.g_00160
OG0002040	Syaj.g_00326	Prbk.g_00107
OG0002041	Syaj.g_00847	Prbk.g_02302
OG0002043	Syaj.g_00785	Prbk.g_02363
OG0002044	Syaj.g_00387	Prbk.g_02528
OG0002045	Syaj.g_01453	Prbk.g_02106
OG0002046	Syaj.g_01465	Prbk.g_02103
OG0002048	Syaj.g_02759	Prbk.g_00843
OG0002050	Syaj.g_02584	Prbk.g_00399
OG0002051	Syaj.g_02001	Prbk.g_00786
OG0002053	Syaj.g_02150, Syaj.g_02149	Prbk.g_02194
OG0002063	Syaj.g_00557	Prbk.g_01792
OG0002092	Syaj.g_01646	Prbk.g_02434, Prbk.g_01975
OG0002113	Syaj.g_02300	Prbk.g_01615
OG0002115	Syaj.g_01710	Prbk.g_00916
OG0002117	Syaj.g_00316	Prbk.g_00154
OG0002118	Syaj.g_00591	Prbk.g_01509
OG0002119	Syaj.g_02056	Prbk.g_00126
OG0002120	Syaj.g_01131	Prbk.g_01678
OG0002121	Syaj.g_00667	Prbk.g_01959
OG0002124	Syaj.g_00352	Prbk.g_02550
OG0002126	Syaj.g_02488	Prbk.g_00488
OG0002127	Syaj.g_01953	Prbk.g_00746
OG0002128	Syaj.g_00648	Prbk.g_02198
OG0002130	Syaj.g_01509	Prbk.g_01185
OG0002154	Syaj.g_01956	Prbk.g_00540
OG0002159	Syaj.g_02404	Prbk.g_01492
OG0002160	Syaj.g_00501	Prbk.g_01356
OG0002162	Syaj.g_00212	Prbk.g_01107
OG0002166	Syaj.g_00495	Prbk.g_01818
OG0002167	Syaj.g_01089	Prbk.g_01833
OG0002168	Syaj.g_00410	Prbk.g_00070
OG0002171	Syaj.g_02491	Prbk.g_00484
OG0002172	Syaj.g_02065	Prbk.g_00663
OG0002173	Syaj.g_02054	Prbk.g_00681
OG0002231	Syaj.g_01499	Prbk.g_01832
OG0002233	Syaj.g_00970	Prbk.g_01845
OG0002234	Syaj.g_01224	Prbk.g_00621
OG0002235	Syaj.g_01045	Prbk.g_02446
OG0002236	Syaj.g_02675	Prbk.g_02566
OG0002238	Syaj.g_00690	Prbk.g_00736
OG0002241	Syaj.g_01466	Prbk.g_02102
OG0002242	Syaj.g_02490	Prbk.g_00485
OG0002243	Syaj.g_02097	Prbk.g_02142
OG0002279	Syaj.g_01889	Prbk.g_00009
OG0002280	Syaj.g_00127	Prbk.g_01069
OG0002281	Syaj.g_00219	Prbk.g_01112
OG0002286	Syaj.g_01460	Prbk.g_02128
OG0002288	Syaj.g_01384	Prbk.g_00268
OG0002289	Syaj.g_01468	Prbk.g_02100
OG0002290	Syaj.g_00632	Prbk.g_01372
OG0002328	Syaj.g_01869	Prbk.g_00029
OG0002331	Syaj.g_00972	Prbk.g_01768
OG0002332	Syaj.g_00689	Prbk.g_00737
OG0002333	Syaj.g_00691	Prbk.g_00735
OG0002334	Syaj.g_01371	Prbk.g_00251
OG0002336	Syaj.g_01441	Prbk.g_02115
OG0002338	Syaj.g_02483	Prbk.g_00491
OG0002339	Syaj.g_02471	Prbk.g_00503
OG0002350	Syaj.g_02798	Prbk.g_00862
OG0002385	Syaj.g_01461	Prbk.g_02130
OG0002386	Syaj.g_01240	Prbk.g_00705
OG0002388	Syaj.g_01483, Syaj.g_01474	Prbk.g_02095
OG0002390	Syaj.g_02019	Prbk.g_01268
OG0002391	Syaj.g_01920	Prbk.g_01348
OG0002394	Syaj.g_01026, Syaj.g_02094	Prbk.g_02134
OG0002397	Syaj.g_01136	Prbk.g_01342
OG0002429	Syaj.g_01861	Prbk.g_00036
OG0002432	Syaj.g_02088	Prbk.g_02137
OG0002435	Syaj.g_01563	Prbk.g_01038
OG0002446	Syaj.g_00023	Prbk.g_02117
OG0002448	Syaj.g_01630	Prbk.g_00508, Prbk.g_00507
OG0002450	Syaj.g_02249	Prbk.g_02266
OG0002461	Syaj.g_01673	Prbk.g_00302
OG0002492	Syaj.g_02092	Prbk.g_02135
OG0002496	Syaj.g_00679	Prbk.g_02501
OG0002569	Syaj.g_00680	Prbk.g_02502
OG0002570	Syaj.g_00682	Prbk.g_02504
OG0002571	Syaj.g_00155	Prbk.g_02577
OG0002574	Syaj.g_01473	Prbk.g_02096
OG0002575	Syaj.g_01475	Prbk.g_02094
OG0002576	Syaj.g_01476	Prbk.g_02093
OG0002579	Syaj.g_01957	Prbk.g_00744
OG0002582	Syaj.g_02468	Prbk.g_01546
OG0002590	Syaj.g_01260	Prbk.g_01376
OG0002631	Syaj.g_01855	Prbk.g_00827
OG0002632	Syaj.g_02093	Prbk.g_02136
OG0002635	Syaj.g_00294	Prbk.g_01027
OG0002641	Syaj.g_00678	Prbk.g_02500
OG0002642	Syaj.g_00681	Prbk.g_02503
OG0002653	Syaj.g_01459	Prbk.g_02127
OG0002667	Syaj.g_01216	Prbk.g_01733
OG0002710	Syaj.g_01063	Prbk.g_01850
OG0002716	Syaj.g_02614	Prbk.g_01005
OG0002717	Syaj.g_02051	Prbk.g_00684
OG0002796	Syaj.g_00507	Prbk.g_01363
OG0002837	Syaj.g_00696	Prbk.g_01867
OG0002842	Syaj.g_02090	Prbk.g_02140
OG0002911	Syaj.g_02335	Prbk.g_01102, Prbk.g_01575
OG0002912	Syaj.g_02028	Prbk.g_02581
OG0002942	Syaj.g_01738	Prbk.g_00042, Prbk.g_00939
OG0003055	Syaj.g_02380	Prbk.g_01553
OG0003096	Syaj.g_02387	Prbk.g_01551
OG0003193	Syaj.g_02157	Prbk.g_00078
OG0003376	Syaj.g_01854	Prbk.g_00824
OG0003399	Syaj.g_00694	Prbk.g_01346
OG0003830	Syaj.g_02089	Prbk.g_02138
