Orthogroup	Syaj	Syaa
OG0001786	Syaj.g_01690	Syaa.g_00581
OG0001787	Syaj.g_00143	Syaa.g_01981
OG0001788	Syaj.g_00146	Syaa.g_01978
OG0001789	Syaj.g_01510	Syaa.g_00736
OG0001790	Syaj.g_00292	Syaa.g_00760
OG0001792	Syaj.g_00587	Syaa.g_00977
OG0001794	Syaj.g_00797	Syaa.g_01283
OG0001796	Syaj.g_00819	Syaa.g_01303
OG0001797	Syaj.g_00922	Syaa.g_01382
OG0001798	Syaj.g_01301	Syaa.g_01655
OG0001799	Syaj.g_01267	Syaa.g_01617
OG0001800	Syaj.g_01357	Syaa.g_01750
OG0001801	Syaj.g_00471, Syaj.g_01364	Syaa.g_01759
OG0001803	Syaj.g_01549	Syaa.g_00709
OG0001804	Syaj.g_02831	Syaa.g_02147
OG0001805	Syaj.g_02611	Syaa.g_00305
OG0001806	Syaj.g_02575	Syaa.g_00272
OG0001807	Syaj.g_02477	Syaa.g_00176
OG0001808	Syaj.g_02463	Syaa.g_00163
OG0001810	Syaj.g_01944	Syaa.g_02432
OG0001811	Syaj.g_02009	Syaa.g_02497
OG0001812	Syaj.g_02102	Syaa.g_02582
OG0001813	Syaj.g_02164	Syaa.g_02646
OG0001814	Syaj.g_02247	Syaa.g_02744
OG0001815	Syaj.g_02257	Syaa.g_02753
OG0001816	Syaj.g_00728	Syaa.g_01082
OG0001817	Syaj.g_01219	Syaa.g_01570, Syaa.g_00409, Syaa.g_01714
OG0001838	Syaj.g_02270	Syaa.g_00008
OG0001839	Syaj.g_02299	Syaa.g_00039
OG0001840	Syaj.g_02317	Syaa.g_00056
OG0001841	Syaj.g_02325	Syaa.g_00063
OG0001842	Syaj.g_01627	Syaa.g_00634
OG0001843	Syaj.g_02426	Syaa.g_00131
OG0001844	Syaj.g_02427	Syaa.g_00132
OG0001845	Syaj.g_02428	Syaa.g_00133
OG0001846	Syaj.g_01914	Syaa.g_02408
OG0001847	Syaj.g_01912	Syaa.g_02406
OG0001848	Syaj.g_01908	Syaa.g_02402
OG0001849	Syaj.g_01844	Syaa.g_00328
OG0001850	Syaj.g_01834	Syaa.g_00337
OG0001851	Syaj.g_01829	Syaa.g_00343
OG0001852	Syaj.g_01828	Syaa.g_00344
OG0001853	Syaj.g_01821	Syaa.g_00351
OG0001854	Syaj.g_02874	Syaa.g_02109
OG0001856	Syaj.g_01696	Syaa.g_00575
OG0001857	Syaj.g_01693	Syaa.g_00578
OG0001858	Syaj.g_01651	Syaa.g_00606
OG0001859	Syaj.g_00050	Syaa.g_02069
OG0001860	Syaj.g_00064	Syaa.g_02055
OG0001861	Syaj.g_00079	Syaa.g_02044
OG0001862	Syaj.g_00090	Syaa.g_02033
OG0001863	Syaj.g_00095	Syaa.g_02028
OG0001864	Syaj.g_00156	Syaa.g_01969
OG0001865	Syaj.g_00233	Syaa.g_01901
OG0001866	Syaj.g_00262	Syaa.g_01878
OG0001867	Syaj.g_01332	Syaa.g_01681
OG0001868	Syaj.g_01515	Syaa.g_00732
OG0001869	Syaj.g_00297	Syaa.g_00764
OG0001870	Syaj.g_00305	Syaa.g_00773
OG0001871	Syaj.g_00310	Syaa.g_00778
OG0001872	Syaj.g_00580	Syaa.g_00970
OG0001873	Syaj.g_00641	Syaa.g_01023
OG0001874	Syaj.g_00644	Syaa.g_01026
OG0001877	Syaj.g_00482	Syaa.g_00908
OG0001878	Syaj.g_00826	Syaa.g_01310
OG0001879	Syaj.g_00835	Syaa.g_01316
OG0001880	Syaj.g_00873	Syaa.g_01352
OG0001881	Syaj.g_00895	Syaa.g_01354
OG0001882	Syaj.g_00919	Syaa.g_01379
OG0001883	Syaj.g_00925	Syaa.g_01384
OG0001884	Syaj.g_00933	Syaa.g_01393
OG0001885	Syaj.g_00772	Syaa.g_01407
OG0001886	Syaj.g_00768	Syaa.g_01411
OG0001887	Syaj.g_00763	Syaa.g_01103
OG0001888	Syaj.g_01052	Syaa.g_01131
OG0001889	Syaj.g_01007	Syaa.g_01186
OG0001890	Syaj.g_00368	Syaa.g_00825
OG0001891	Syaj.g_00356	Syaa.g_00821
OG0001892	Syaj.g_00342	Syaa.g_00809
OG0001893	Syaj.g_01300	Syaa.g_01654
OG0001894	Syaj.g_01284	Syaa.g_01634, Syaa.g_01635
OG0001895	Syaj.g_01361	Syaa.g_01756
OG0001896	Syaj.g_01562	Syaa.g_00697
OG0001897	Syaj.g_02815	Syaa.g_02172
OG0001898	Syaj.g_02800	Syaa.g_02188
OG0001899	Syaj.g_02726	Syaa.g_02261
OG0001900	Syaj.g_02592	Syaa.g_00287
OG0001901	Syaj.g_02591	Syaa.g_00286
OG0001902	Syaj.g_02558	Syaa.g_00255
OG0001903	Syaj.g_02549	Syaa.g_00246
OG0001904	Syaj.g_02475	Syaa.g_00173
OG0001905	Syaj.g_02461	Syaa.g_00161
OG0001906	Syaj.g_01932	Syaa.g_02421
OG0001907	Syaj.g_01955	Syaa.g_02441
OG0001908	Syaj.g_02004	Syaa.g_02492
OG0001909	Syaj.g_02016	Syaa.g_02503
OG0001910	Syaj.g_02069	Syaa.g_02555
OG0001912	Syaj.g_02124	Syaa.g_02602
OG0001913	Syaj.g_02126	Syaa.g_02604
OG0001914	Syaj.g_00650	Syaa.g_01033
OG0001915	Syaj.g_02253	Syaa.g_02750
OG0001916	Syaj.g_00089	Syaa.g_02034
OG0001917	Syaj.g_00812	Syaa.g_01296
OG0001918	Syaj.g_01172	Syaa.g_01473
OG0001924	Syaj.g_01318	Syaa.g_01671
OG0001925	Syaj.g_01319	Syaa.g_01672
OG0001926	Syaj.g_01320	Syaa.g_01673
OG0001927	Syaj.g_01321	Syaa.g_01674
OG0001929	Syaj.g_02332	Syaa.g_00070
OG0001930	Syaj.g_01628	Syaa.g_00633
OG0001931	Syaj.g_01629	Syaa.g_00632
OG0001933	Syaj.g_01890	Syaa.g_02383
OG0001934	Syaj.g_01875	Syaa.g_02368
OG0001935	Syaj.g_01826	Syaa.g_00346
OG0001936	Syaj.g_01233	Syaa.g_01533
OG0001937	Syaj.g_01679	Syaa.g_00591
OG0001939	Syaj.g_00488, Syaj.g_00487	Syaa.g_00912
OG0001940	Syaj.g_00220	Syaa.g_01914
OG0001941	Syaj.g_01520	Syaa.g_00727
OG0001943	Syaj.g_01162	Syaa.g_01465
OG0001944	Syaj.g_01120	Syaa.g_01433
OG0001946	Syaj.g_00481	Syaa.g_00907
OG0001947	Syaj.g_00409	Syaa.g_00859
OG0001948	Syaj.g_00843	Syaa.g_01325
OG0001949	Syaj.g_00863	Syaa.g_01344
OG0001950	Syaj.g_00865	Syaa.g_01346
OG0001951	Syaj.g_00896	Syaa.g_01355
OG0001952	Syaj.g_00920	Syaa.g_01380
OG0001953	Syaj.g_00921	Syaa.g_01381
OG0001954	Syaj.g_01128	Syaa.g_01438
OG0001957	Syaj.g_01295	Syaa.g_01649
OG0001958	Syaj.g_00706	Syaa.g_01062
OG0001961	Syaj.g_01449	Syaa.g_01847
OG0001964	Syaj.g_02653	Syaa.g_02335
OG0001965	Syaj.g_01254	Syaa.g_01602
OG0001966	Syaj.g_02598	Syaa.g_00292
OG0001967	Syaj.g_02596	Syaa.g_00290
OG0001968	Syaj.g_02595	Syaa.g_00289
OG0001969	Syaj.g_02524	Syaa.g_00224
OG0001970	Syaj.g_01934	Syaa.g_02423
OG0001971	Syaj.g_02014	Syaa.g_02501
OG0001972	Syaj.g_02081	Syaa.g_02567
OG0001975	Syaj.g_00649	Syaa.g_01032
OG0001976	Syaj.g_00651	Syaa.g_01034
OG0001979	Syaj.g_00486	Syaa.g_00911
OG0001980	Syaj.g_02796	Syaa.g_02192
OG0001991	Syaj.g_00761	Syaa.g_01102
OG0001993	Syaj.g_01316	Syaa.g_01669
OG0001994	Syaj.g_01317	Syaa.g_01670
OG0001995	Syaj.g_00503	Syaa.g_00925
OG0001997	Syaj.g_01864	Syaa.g_02356
OG0001999	Syaj.g_01590	Syaa.g_00675
OG0002000	Syaj.g_00117	Syaa.g_02004
OG0002002	Syaj.g_00581	Syaa.g_00971
OG0002005	Syaj.g_00268, Syaj.g_00269	Syaa.g_01873
OG0002006	Syaj.g_00398	Syaa.g_00858
OG0002007	Syaj.g_00397	Syaa.g_00857
OG0002008	Syaj.g_00828	Syaa.g_01312
OG0002009	Syaj.g_01062	Syaa.g_01114
OG0002010	Syaj.g_01416	Syaa.g_01804
OG0002012	Syaj.g_00514	Syaa.g_01427
OG0002014	Syaj.g_02485	Syaa.g_00187
OG0002015	Syaj.g_02486	Syaa.g_00182
OG0002016	Syaj.g_02061	Syaa.g_02551
OG0002017	Syaj.g_02176	Syaa.g_02656
OG0002019	Syaj.g_01105	Syaa.g_01419
OG0002020	Syaj.g_02220	Syaa.g_02704
OG0002021	Syaj.g_02219	Syaa.g_02703
OG0002022	Syaj.g_02217	Syaa.g_02700
OG0002023	Syaj.g_02216	Syaa.g_02699
OG0002024	Syaj.g_02211	Syaa.g_02692
OG0002038	Syaj.g_00311	Syaa.g_00779
OG0002040	Syaj.g_00326	Syaa.g_00793
OG0002044	Syaj.g_00387	Syaa.g_00842
OG0002045	Syaj.g_01453	Syaa.g_01850
OG0002048	Syaj.g_02759	Syaa.g_02228
OG0002049	Syaj.g_02677	Syaa.g_02325
OG0002050	Syaj.g_02584	Syaa.g_00281
OG0002051	Syaj.g_02001	Syaa.g_02489
OG0002054	Syaj.g_02210	Syaa.g_02691
OG0002055	Syaj.g_02213	Syaa.g_02695
OG0002056	Syaj.g_02548	Syaa.g_00245
OG0002063	Syaj.g_00557	Syaa.g_00949
OG0002106	Syaj.g_00365	Syaa.g_02085
OG0002107	Syaj.g_01180	Syaa.g_01544
OG0002112	Syaj.g_02537	Syaa.g_00234
OG0002113	Syaj.g_02300	Syaa.g_00040
OG0002115	Syaj.g_01710	Syaa.g_00561
OG0002116	Syaj.g_01684	Syaa.g_00586
OG0002117	Syaj.g_00316	Syaa.g_00784
OG0002118	Syaj.g_00591	Syaa.g_01181, Syaa.g_01227
OG0002119	Syaj.g_02056	Syaa.g_02546
OG0002120	Syaj.g_01131	Syaa.g_01440
OG0002121	Syaj.g_00667	Syaa.g_01513
OG0002123	Syaj.g_00955	Syaa.g_01241
OG0002124	Syaj.g_00352	Syaa.g_00820
OG0002126	Syaj.g_02488	Syaa.g_00185
OG0002127	Syaj.g_01953	Syaa.g_02440
OG0002128	Syaj.g_00648	Syaa.g_01031
OG0002129	Syaj.g_01394	Syaa.g_01787
OG0002130	Syaj.g_01509	Syaa.g_00737
OG0002132	Syaj.g_02214	Syaa.g_02696
OG0002133	Syaj.g_02212	Syaa.g_02694, Syaa.g_02693
OG0002134	Syaj.g_02436	Syaa.g_00139
OG0002135	Syaj.g_01753	Syaa.g_00520
OG0002136	Syaj.g_01752	Syaa.g_00521
OG0002138	Syaj.g_00489	Syaa.g_00913
OG0002139	Syaj.g_00565	Syaa.g_00956
OG0002141	Syaj.g_01249	Syaa.g_01596
OG0002142	Syaj.g_01365	Syaa.g_01760
OG0002143	Syaj.g_02834	Syaa.g_02144
OG0002144	Syaj.g_02683	Syaa.g_02319
OG0002157	Syaj.g_02536	Syaa.g_00232
OG0002158	Syaj.g_02538	Syaa.g_00235
OG0002160	Syaj.g_00501	Syaa.g_00923
OG0002162	Syaj.g_00212	Syaa.g_01921
OG0002166	Syaj.g_00495	Syaa.g_00917
OG0002168	Syaj.g_00410	Syaa.g_00861
OG0002171	Syaj.g_02491	Syaa.g_00189
OG0002173	Syaj.g_02054	Syaa.g_02544
OG0002178	Syaj.g_02215	Syaa.g_02697
OG0002179	Syaj.g_02458	Syaa.g_00158
OG0002180	Syaj.g_02557	Syaa.g_00254
OG0002181	Syaj.g_02589	Syaa.g_00284
OG0002182	Syaj.g_02608	Syaa.g_00302
OG0002183	Syaj.g_01846	Syaa.g_00326
OG0002184	Syaj.g_01843	Syaa.g_00329
OG0002185	Syaj.g_01835	Syaa.g_00336
OG0002186	Syaj.g_01751	Syaa.g_00522
OG0002187	Syaj.g_01750	Syaa.g_00523
OG0002188	Syaj.g_01713	Syaa.g_00558
OG0002189	Syaj.g_01712	Syaa.g_00559
OG0002190	Syaj.g_01662	Syaa.g_00600
OG0002191	Syaj.g_01560	Syaa.g_00699
OG0002192	Syaj.g_00329	Syaa.g_00795
OG0002193	Syaj.g_00508	Syaa.g_00929
OG0002194	Syaj.g_00568	Syaa.g_00960
OG0002195	Syaj.g_00758	Syaa.g_01099
OG0002196	Syaj.g_01040	Syaa.g_01141
OG0002197	Syaj.g_00841	Syaa.g_01322
OG0002198	Syaj.g_01263	Syaa.g_01613
OG0002199	Syaj.g_01268	Syaa.g_01618
OG0002200	Syaj.g_01379	Syaa.g_01774
OG0002201	Syaj.g_00258	Syaa.g_01880
OG0002202	Syaj.g_00257	Syaa.g_01881
OG0002203	Syaj.g_00256	Syaa.g_01882
OG0002204	Syaj.g_00235	Syaa.g_01899
OG0002205	Syaj.g_00217	Syaa.g_01916
OG0002206	Syaj.g_00204	Syaa.g_01930
OG0002207	Syaj.g_00194	Syaa.g_01940
OG0002208	Syaj.g_00063	Syaa.g_02056
OG0002209	Syaj.g_02813	Syaa.g_02174
OG0002210	Syaj.g_02766	Syaa.g_02220
OG0002211	Syaj.g_02730	Syaa.g_02257
OG0002212	Syaj.g_02099	Syaa.g_02579
OG0002213	Syaj.g_02103	Syaa.g_02583
OG0002214	Syaj.g_02240	Syaa.g_02736
OG0002225	Syaj.g_01179	Syaa.g_01543
OG0002227	Syaj.g_02135, Syaj.g_02136	Syaa.g_02611
OG0002230	Syaj.g_01570	Syaa.g_00690
OG0002230	Syaj.g_01574	Syaa.g_00686
OG0002233	Syaj.g_00970	Syaa.g_01209
OG0002234	Syaj.g_01224	Syaa.g_01574
OG0002238	Syaj.g_00690	Syaa.g_01053
OG0002242	Syaj.g_02490	Syaa.g_00188
OG0002245	Syaj.g_02836	Syaa.g_02142
OG0002247	Syaj.g_00210	Syaa.g_01923
OG0002248	Syaj.g_00477	Syaa.g_00903
OG0002249	Syaj.g_00550	Syaa.g_01171
OG0002250	Syaj.g_01847	Syaa.g_00325
OG0002251	Syaj.g_01653	Syaa.g_00604
OG0002252	Syaj.g_01585	Syaa.g_00680
OG0002253	Syaj.g_01498	Syaa.g_00747
OG0002254	Syaj.g_00796	Syaa.g_01282
OG0002255	Syaj.g_00855	Syaa.g_01336
OG0002256	Syaj.g_01678	Syaa.g_01426
OG0002257	Syaj.g_01237	Syaa.g_01585
OG0002258	Syaj.g_00234	Syaa.g_01900
OG0002259	Syaj.g_00148	Syaa.g_01976
OG0002279	Syaj.g_01889	Syaa.g_02382
OG0002280	Syaj.g_00127	Syaa.g_01994
OG0002281	Syaj.g_00219	Syaa.g_01915
OG0002286	Syaj.g_01460	Syaa.g_02311
OG0002296	Syaj.g_01411	Syaa.g_01799
OG0002297	Syaj.g_00512	Syaa.g_00932
OG0002298	Syaj.g_00859	Syaa.g_01340
OG0002299	Syaj.g_00918	Syaa.g_01378
OG0002300	Syaj.g_01122	Syaa.g_01435
OG0002301	Syaj.g_01691	Syaa.g_01648
OG0002303	Syaj.g_02835	Syaa.g_02143
OG0002304	Syaj.g_02783	Syaa.g_02203
OG0002305	Syaj.g_01892	Syaa.g_02385
OG0002306	Syaj.g_02209	Syaa.g_02698
OG0002328	Syaj.g_01869	Syaa.g_02362
OG0002331	Syaj.g_00972	Syaa.g_01208
OG0002332	Syaj.g_00689	Syaa.g_01052
OG0002333	Syaj.g_00691	Syaa.g_01054
OG0002334	Syaj.g_01371	Syaa.g_01766
OG0002336	Syaj.g_01441	Syaa.g_01840
OG0002338	Syaj.g_02483	Syaa.g_00184
OG0002339	Syaj.g_02471	Syaa.g_00169
OG0002347	Syaj.g_01755	Syaa.g_00512
OG0002350	Syaj.g_02798	Syaa.g_02190
OG0002351	Syaj.g_02525	Syaa.g_00225
OG0002352	Syaj.g_00312	Syaa.g_00781
OG0002353	Syaj.g_01010	Syaa.g_01167
OG0002354	Syaj.g_00897	Syaa.g_01356
OG0002355	Syaj.g_01195	Syaa.g_01517
OG0002356	Syaj.g_01482	Syaa.g_01854
OG0002357	Syaj.g_02179	Syaa.g_02659
OG0002374	Syaj.g_00607	Syaa.g_00991
OG0002385	Syaj.g_01461	Syaa.g_02312
OG0002386	Syaj.g_01240	Syaa.g_01588, Syaa.g_01589
OG0002395	Syaj.g_02535, Syaj.g_02534	Syaa.g_00231
OG0002396	Syaj.g_02703	Syaa.g_02284
OG0002400	Syaj.g_00966	Syaa.g_00370, Syaa.g_00417
OG0002401	Syaj.g_00313	Syaa.g_00782
OG0002402	Syaj.g_00412	Syaa.g_00863
OG0002403	Syaj.g_00594	Syaa.g_00983
OG0002404	Syaj.g_02160	Syaa.g_01255
OG0002405	Syaj.g_00783	Syaa.g_01403
OG0002407	Syaj.g_02186	Syaa.g_01567
OG0002408	Syaj.g_01228	Syaa.g_01577
OG0002409	Syaj.g_02170	Syaa.g_02652
OG0002410	Syaj.g_01183	Syaa.g_02729
OG0002435	Syaj.g_01563	Syaa.g_00696
OG0002443	Syaj.g_00894	Syaa.g_02537
OG0002450	Syaj.g_02249	Syaa.g_02746
OG0002458	Syaj.g_00658	Syaa.g_02684
OG0002459	Syaj.g_00656	Syaa.g_02682
OG0002460	Syaj.g_00655	Syaa.g_02681
OG0002461	Syaj.g_01673	Syaa.g_01495
OG0002462	Syaj.g_01776	Syaa.g_00424
OG0002462	Syaj.g_01774	Syaa.g_00426
OG0002465	Syaj.g_00283	Syaa.g_02320
OG0002465	Syaj.g_01816	Syaa.g_00356
OG0002467	Syaj.g_00506, Syaj.g_00505	Syaa.g_00927
OG0002470	Syaj.g_00661	Syaa.g_01037
OG0002471	Syaj.g_01174	Syaa.g_01474
OG0002472	Syaj.g_02897	Syaa.g_01511
OG0002473	Syaj.g_02006	Syaa.g_02494
OG0002488	Syaj.g_02472	Syaa.g_00170
OG0002490	Syaj.g_02350	Syaa.g_00468
OG0002496	Syaj.g_00679	Syaa.g_02096
OG0002519	Syaj.g_02454	Syaa.g_00155
OG0002521	Syaj.g_01706	Syaa.g_00565
OG0002522	Syaj.g_01632	Syaa.g_00630
OG0002523	Syaj.g_00502	Syaa.g_00924
OG0002524	Syaj.g_01123	Syaa.g_01436
OG0002525	Syaj.g_01137	Syaa.g_01444
OG0002526	Syaj.g_01157	Syaa.g_01462
OG0002529	Syaj.g_01173	Syaa.g_01508
OG0002530	Syaj.g_00994	Syaa.g_01541
OG0002531	Syaj.g_01178	Syaa.g_01542
OG0002532	Syaj.g_01234	Syaa.g_01582
OG0002533	Syaj.g_00168	Syaa.g_01956
OG0002534	Syaj.g_02792	Syaa.g_02193
OG0002535	Syaj.g_02789	Syaa.g_02196
OG0002536	Syaj.g_02772	Syaa.g_02214
OG0002538	Syaj.g_02037	Syaa.g_02533
OG0002539	Syaj.g_02129	Syaa.g_02606
OG0002540	Syaj.g_00659	Syaa.g_02685
OG0002569	Syaj.g_00680	Syaa.g_02095
OG0002570	Syaj.g_00682	Syaa.g_02093
OG0002578	Syaj.g_01380	Syaa.g_01775
OG0002591	Syaj.g_01193	Syaa.g_01536
OG0002594	Syaj.g_01290	Syaa.g_00413
OG0002595	Syaj.g_00504	Syaa.g_00926
OG0002596	Syaj.g_01110	Syaa.g_01175
OG0002597	Syaj.g_01117	Syaa.g_01431
OG0002598	Syaj.g_01118	Syaa.g_01432
OG0002599	Syaj.g_01156	Syaa.g_01450
OG0002600	Syaj.g_01194	Syaa.g_01483
OG0002603	Syaj.g_01218	Syaa.g_01569
OG0002604	Syaj.g_01236	Syaa.g_01584
OG0002605	Syaj.g_02797	Syaa.g_02191
OG0002606	Syaj.g_00660	Syaa.g_02686
OG0002641	Syaj.g_00678	Syaa.g_02097
OG0002642	Syaj.g_00681	Syaa.g_02094
OG0002653	Syaj.g_01459	Syaa.g_02309
OG0002671	Syaj.g_01727	Syaa.g_00545, Syaa.g_00544
OG0002674	Syaj.g_02755	Syaa.g_02232
OG0002675	Syaj.g_02681	Syaa.g_02322
OG0002708	Syaj.g_00551	Syaa.g_02639, Syaa.g_00948
OG0002709	Syaj.g_00887	Syaa.g_00946
OG0002716	Syaj.g_02614	Syaa.g_00308
OG0002721	Syaj.g_00346	Syaa.g_00813
OG0002732	Syaj.g_02407	Syaa.g_00110, Syaa.g_00111
OG0002734	Syaj.g_01571	Syaa.g_00689
OG0002737	Syaj.g_01591	Syaa.g_00674
OG0002738	Syaj.g_00640	Syaa.g_01022
OG0002739	Syaj.g_00869, Syaj.g_01645	Syaa.g_01046
OG0002740	Syaj.g_01077	Syaa.g_01128
OG0002740	Syaj.g_00135	Syaa.g_01988
OG0002741	Syaj.g_01013	Syaa.g_01164
OG0002742	Syaj.g_00526	Syaa.g_01217
OG0002743	Syaj.g_00924	Syaa.g_01383
OG0002744	Syaj.g_01160	Syaa.g_01463
OG0002746	Syaj.g_01257	Syaa.g_01607
OG0002747	Syaj.g_01303	Syaa.g_01657
OG0002748	Syaj.g_00263	Syaa.g_01877
OG0002749	Syaj.g_00165	Syaa.g_01959
OG0002750	Syaj.g_02175	Syaa.g_01972
OG0002751	Syaj.g_02174	Syaa.g_01973
OG0002752	Syaj.g_02218	Syaa.g_02701
OG0002787	Syaj.g_01190	Syaa.g_01554
OG0002788	Syaj.g_01189	Syaa.g_01553
OG0002789	Syaj.g_01188	Syaa.g_01552
OG0002790	Syaj.g_01187	Syaa.g_01551
OG0002791	Syaj.g_01186	Syaa.g_01550
OG0002792	Syaj.g_01185	Syaa.g_01549
OG0002793	Syaj.g_01184	Syaa.g_01548
OG0002796	Syaj.g_00507	Syaa.g_00928
OG0002850	Syaj.g_01624	Syaa.g_00637, Syaa.g_00636
OG0002851	Syaj.g_00450	Syaa.g_00898
OG0002852	Syaj.g_01068	Syaa.g_01110, Syaa.g_01109
OG0002853	Syaj.g_00974	Syaa.g_01206
OG0002855	Syaj.g_00788	Syaa.g_01398
OG0002856	Syaj.g_02687	Syaa.g_01417
OG0002857	Syaj.g_01176	Syaa.g_01476
OG0002858	Syaj.g_01788	Syaa.g_01534
OG0002859	Syaj.g_01181	Syaa.g_01545
OG0002860	Syaj.g_01345	Syaa.g_01692
OG0002861	Syaj.g_02901	Syaa.g_01865
OG0002862	Syaj.g_02784	Syaa.g_02201
OG0002863	Syaj.g_02793	Syaa.g_02208
OG0002908	Syaj.g_02630, Syaj.g_00675	Syaa.g_02711
OG0002932	Syaj.g_02406	Syaa.g_00109
OG0002933	Syaj.g_02405	Syaa.g_00108
OG0002935	Syaj.g_02386, Syaj.g_02385	Syaa.g_00090
OG0002943	Syaj.g_01772	Syaa.g_00428
OG0002944	Syaj.g_01771	Syaa.g_00429
OG0002945	Syaj.g_01770	Syaa.g_00430
OG0002946	Syaj.g_01768	Syaa.g_00432
OG0002947	Syaj.g_01767	Syaa.g_00433
OG0002948	Syaj.g_01766	Syaa.g_00434
OG0002949	Syaj.g_01765	Syaa.g_00435
OG0002950	Syaj.g_01764	Syaa.g_00436
OG0002954	Syaj.g_01652	Syaa.g_00605
OG0002955	Syaj.g_01580	Syaa.g_00665
OG0002956	Syaj.g_01581	Syaa.g_00683
OG0002957	Syaj.g_01579	Syaa.g_00684
OG0002958	Syaj.g_01578	Syaa.g_00685
OG0002962	Syaj.g_01053	Syaa.g_01124
OG0002963	Syaj.g_01660	Syaa.g_01126
OG0002964	Syaj.g_00975	Syaa.g_01205
OG0002965	Syaj.g_00781	Syaa.g_01405
OG0002969	Syaj.g_00996	Syaa.g_01539
OG0002970	Syaj.g_00995	Syaa.g_01540
OG0002971	Syaj.g_02225	Syaa.g_01556
OG0002972	Syaj.g_00018	Syaa.g_01699
OG0002974	Syaj.g_01452	Syaa.g_01849
OG0002977	Syaj.g_02085	Syaa.g_02573
OG0003042	Syaj.g_00676	Syaa.g_02710
OG0003103	Syaj.g_01719	Syaa.g_00554
OG0003103	Syaj.g_02232	Syaa.g_02508
OG0003104	Syaj.g_02134	Syaa.g_02610, Syaa.g_00811
OG0003105	Syaj.g_00391	Syaa.g_00845
OG0003106	Syaj.g_00516	Syaa.g_00933
OG0003107	Syaj.g_02794	Syaa.g_01212
OG0003108	Syaj.g_00956	Syaa.g_01240
OG0003110	Syaj.g_01204	Syaa.g_01507
OG0003111	Syaj.g_01210	Syaa.g_01527
OG0003113	Syaj.g_01182	Syaa.g_01555
OG0003115	Syaj.g_01221	Syaa.g_01572
OG0003116	Syaj.g_01225	Syaa.g_01575
OG0003117	Syaj.g_01246	Syaa.g_01593
OG0003118	Syaj.g_01248	Syaa.g_01595
OG0003119	Syaj.g_01326	Syaa.g_01677
OG0003121	Syaj.g_00141	Syaa.g_01983
OG0003191	Syaj.g_00674	Syaa.g_02712
OG0003246	Syaj.g_02890	Syaa.g_02520, Syaa.g_02088
OG0003258	Syaj.g_00060	Syaa.g_00080
OG0003259	Syaj.g_01102	Syaa.g_00393
OG0003265	Syaj.g_01625	Syaa.g_00635
OG0003266	Syaj.g_00284	Syaa.g_00752
OG0003267	Syaj.g_00493	Syaa.g_00915
OG0003268	Syaj.g_00531	Syaa.g_00952
OG0003271	Syaj.g_01150	Syaa.g_01445
OG0003272	Syaj.g_02900	Syaa.g_01516
OG0003273	Syaj.g_01212	Syaa.g_01535
OG0003274	Syaj.g_01245	Syaa.g_01592
OG0003277	Syaj.g_00140	Syaa.g_01984
OG0003513	Syaj.g_01087	Syaa.g_01173, Syaa.g_00404, Syaa.g_01701, Syaa.g_01708
OG0003514	Syaj.g_00593	Syaa.g_00422
OG0003517	Syaj.g_00422	Syaa.g_00873
OG0003518	Syaj.g_01803	Syaa.g_01115
OG0003525	Syaj.g_00965	Syaa.g_01557
OG0003526	Syaj.g_01440	Syaa.g_01599
OG0003528	Syaj.g_02891	Syaa.g_02086
OG0003530	Syaj.g_02166	Syaa.g_02648
OG0003820	Syaj.g_00341	Syaa.g_00808
OG0003837	Syaj.g_00327	Syaa.g_00794
OG0003838	Syaj.g_00015	Syaa.g_00935, Syaa.g_02507, Syaa.g_02569
OG0003840	Syaj.g_00583	Syaa.g_00973
OG0003843	Syaj.g_01353	Syaa.g_01422
OG0003844	Syaj.g_00515	Syaa.g_01430
OG0003845	Syaj.g_01161	Syaa.g_01464
OG0003853	Syaj.g_01785	Syaa.g_01751
OG0003859	Syaj.g_01439	Syaa.g_02131, Syaa.g_02133
OG0003863	Syaj.g_02682	Syaa.g_02321
OG0003864	Syaj.g_01921	Syaa.g_02411
OG0004275	Syaj.g_02470	Syaa.g_02635
OG0004299	Syaj.g_01820	Syaa.g_00352
OG0004304	Syaj.g_01573	Syaa.g_00687
OG0004305	Syaj.g_01572	Syaa.g_00688
OG0004307	Syaj.g_00476	Syaa.g_00902
OG0004308	Syaj.g_02122	Syaa.g_01045
OG0004309	Syaj.g_00001	Syaa.g_01214
OG0004321	Syaj.g_00677	Syaa.g_02709
OG0004981	Syaj.g_00606	Syaa.g_00990
