Orthogroup	Syaj	Syat
OG0002055	Syaj.g_02213	Syat.g_02428
OG0002056	Syaj.g_02548	Syat.g_02078
OG0002097	Syaj.g_02340	Syat.g_02176
OG0002107	Syaj.g_01180	Syat.g_02014, Syat.g_03230, Syat.g_00994
OG0002116	Syaj.g_01684	Syat.g_03094
OG0002119	Syaj.g_02056	Syat.g_02752
OG0002120	Syaj.g_01131	Syat.g_02459
OG0002123	Syaj.g_00955	Syat.g_00662
OG0002129	Syaj.g_01394	Syat.g_01280
OG0002132	Syaj.g_02214	Syat.g_02553
OG0002134	Syaj.g_02436	Syat.g_02186
OG0002135	Syaj.g_01753	Syat.g_03043
OG0002136	Syaj.g_01752	Syat.g_03044
OG0002138	Syaj.g_00489	Syat.g_02879, Syat.g_02880, Syat.g_00820
OG0002139	Syaj.g_00565, Syaj.g_00408	Syat.g_00884
OG0002142	Syaj.g_01365	Syat.g_01239
OG0002143	Syaj.g_02834	Syat.g_00973
OG0002144	Syaj.g_02683	Syat.g_03389
OG0002154	Syaj.g_01956	Syat.g_00084
OG0002159	Syaj.g_02404	Syat.g_01548
OG0002160	Syaj.g_00501	Syat.g_02996
OG0002163	Syaj.g_02143	Syat.g_02644
OG0002166	Syaj.g_00495	Syat.g_03397
OG0002167	Syaj.g_01089	Syat.g_01778
OG0002172	Syaj.g_02065	Syat.g_02739
OG0002173	Syaj.g_02054	Syat.g_02754
OG0002179	Syaj.g_02458	Syat.g_02153
OG0002180	Syaj.g_02557	Syat.g_02069
OG0002181	Syaj.g_02589	Syat.g_02001
OG0002182	Syaj.g_02608	Syat.g_03097
OG0002183	Syaj.g_01846	Syat.g_01529
OG0002184	Syaj.g_01843	Syat.g_01525
OG0002185	Syaj.g_01835	Syat.g_01487
OG0002186	Syaj.g_01751	Syat.g_03045
OG0002187	Syaj.g_01750	Syat.g_03046
OG0002188	Syaj.g_01713	Syat.g_03118
OG0002189	Syaj.g_01712	Syat.g_03117
OG0002190	Syaj.g_01662	Syat.g_03080
OG0002191	Syaj.g_01560	Syat.g_02668, Syat.g_01001
OG0002192	Syaj.g_00329	Syat.g_00298
OG0002194	Syaj.g_00568	Syat.g_00889
OG0002196	Syaj.g_01040	Syat.g_00464
OG0002197	Syaj.g_00841	Syat.g_00541
OG0002198	Syaj.g_01263	Syat.g_02588
OG0002199	Syaj.g_01268	Syat.g_00393
OG0002200	Syaj.g_01379	Syat.g_01225
OG0002201	Syaj.g_00258	Syat.g_00004
OG0002202	Syaj.g_00257	Syat.g_00005
OG0002203	Syaj.g_00256	Syat.g_00006
OG0002204	Syaj.g_00235	Syat.g_00029
OG0002205	Syaj.g_00217	Syat.g_00047
OG0002206	Syaj.g_00204	Syat.g_00058, Syat.g_01056
OG0002207	Syaj.g_00194	Syat.g_00068
OG0002208	Syaj.g_00063	Syat.g_03165
OG0002209	Syaj.g_02813	Syat.g_01606
OG0002210	Syaj.g_02766	Syat.g_01627
OG0002211	Syaj.g_02730	Syat.g_01789
OG0002212	Syaj.g_02099	Syat.g_02702
OG0002213	Syaj.g_02103	Syat.g_02697
OG0002214	Syaj.g_02240	Syat.g_02401
OG0002225	Syaj.g_01179	Syat.g_00993
OG0002231	Syaj.g_01499	Syat.g_00444, Syat.g_00098
OG0002235	Syaj.g_01045	Syat.g_00462
OG0002238	Syaj.g_00690	Syat.g_00491
OG0002241	Syaj.g_01466	Syat.g_01398
OG0002243	Syaj.g_02097	Syat.g_02803
OG0002247	Syaj.g_00210	Syat.g_00054
OG0002248	Syaj.g_00477	Syat.g_00837
OG0002249	Syaj.g_00550	Syat.g_01310
OG0002250	Syaj.g_01847	Syat.g_01530
OG0002251	Syaj.g_01653	Syat.g_03077
OG0002252	Syaj.g_01585	Syat.g_02625
OG0002253	Syaj.g_01498	Syat.g_01145
OG0002254	Syaj.g_00796	Syat.g_00691
OG0002255	Syaj.g_00855	Syat.g_00556
OG0002257	Syaj.g_01237	Syat.g_01714
OG0002258	Syaj.g_00234	Syat.g_00030
OG0002259	Syaj.g_00148	Syat.g_03274
OG0002260	Syaj.g_00564	Syat.g_00883
OG0002274	Syaj.g_02341	Syat.g_02175
OG0002286	Syaj.g_01460	Syat.g_00266
OG0002289	Syaj.g_01468	Syat.g_01401
OG0002290	Syaj.g_00632	Syat.g_01453
OG0002296	Syaj.g_01411	Syat.g_01332
OG0002297	Syaj.g_00512	Syat.g_01433
OG0002298	Syaj.g_00859	Syat.g_00559
OG0002300	Syaj.g_01122	Syat.g_00977
OG0002305	Syaj.g_01892	Syat.g_01576
OG0002306	Syaj.g_02209	Syat.g_02502
OG0002307	Syaj.g_00134	Syat.g_00447
OG0002308	Syaj.g_01035	Syat.g_03129, Syat.g_00470
OG0002309	Syaj.g_00380	Syat.g_00722
OG0002329	Syaj.g_02119, Syaj.g_00454	Syat.g_01096
OG0002332	Syaj.g_00689	Syat.g_00492
OG0002333	Syaj.g_00691	Syat.g_00490
OG0002347	Syaj.g_01755	Syat.g_03036
OG0002352	Syaj.g_00312	Syat.g_02986
OG0002354	Syaj.g_00897	Syat.g_00577
OG0002355	Syaj.g_01195	Syat.g_01013
OG0002357	Syaj.g_02179	Syat.g_02661
OG0002358	Syaj.g_01557	Syat.g_01520
OG0002359	Syaj.g_01419	Syat.g_01340
OG0002369	Syaj.g_02343	Syat.g_02251
OG0002384	Syaj.g_01198	Syat.g_00943
OG0002385	Syaj.g_01461	Syat.g_00268
OG0002386	Syaj.g_01240	Syat.g_01687
OG0002390	Syaj.g_02019	Syat.g_02830
OG0002391	Syaj.g_01920	Syat.g_02932
OG0002393	Syaj.g_00239, Syaj.g_00240, Syaj.g_00241, Syaj.g_01100	Syat.g_03074
OG0002394	Syaj.g_01026, Syaj.g_02094	Syat.g_02710
OG0002396	Syaj.g_02703	Syat.g_01817
OG0002401	Syaj.g_00313	Syat.g_00630
OG0002402	Syaj.g_00412	Syat.g_00791
OG0002403	Syaj.g_00594	Syat.g_00821
OG0002404	Syaj.g_02160	Syat.g_01875
OG0002409	Syaj.g_02170	Syat.g_02505
OG0002410	Syaj.g_01183	Syat.g_02412
OG0002411	Syaj.g_00390	Syat.g_00519
OG0002429	Syaj.g_01861	Syat.g_01538
OG0002432	Syaj.g_02088	Syat.g_02706
OG0002443	Syaj.g_00894	Syat.g_00335
OG0002473	Syaj.g_02006	Syat.g_01498
OG0002475	Syaj.g_01418	Syat.g_01339
OG0002476	Syaj.g_00159	Syat.g_01671
OG0002492	Syaj.g_02092	Syat.g_02709
OG0002496	Syaj.g_00679	Syat.g_02437
OG0002519	Syaj.g_02454	Syat.g_02425
OG0002522	Syaj.g_01632	Syat.g_02984
OG0002525	Syaj.g_01137	Syat.g_02650
OG0002529	Syaj.g_01173	Syat.g_01427
OG0002530	Syaj.g_00994	Syat.g_00990, Syat.g_03379
OG0002531	Syaj.g_01178	Syat.g_00992
OG0002539	Syaj.g_02129	Syat.g_02674
OG0002542	Syaj.g_01564	Syat.g_03396
OG0002543	Syaj.g_02127	Syat.g_02676
OG0002547	Syaj.g_01486	Syat.g_00759
OG0002571	Syaj.g_00155	Syat.g_00772
OG0002578	Syaj.g_00801, Syaj.g_01380	Syat.g_02842
OG0002581	Syaj.g_01496, Syaj.g_01671, Syaj.g_02860	Syat.g_01312
OG0002582	Syaj.g_02468	Syat.g_02247
OG0002596	Syaj.g_01110	Syat.g_00220
OG0002598	Syaj.g_01118	Syat.g_00970
OG0002607	Syaj.g_01443	Syat.g_01370
OG0002610	Syaj.g_02803	Syat.g_01616
OG0002611	Syaj.g_02456	Syat.g_02426
OG0002632	Syaj.g_02093	Syat.g_02708
OG0002635	Syaj.g_00294	Syat.g_01320
OG0002677	Syaj.g_02593	Syat.g_01996
OG0002681	Syaj.g_02604	Syat.g_02562, Syat.g_02574
OG0002683	Syaj.g_01455, Syaj.g_01477	Syat.g_01403
OG0002709	Syaj.g_00887	Syat.g_02484
OG0002717	Syaj.g_02051	Syat.g_02006
OG0002721	Syaj.g_00346	Syat.g_03161
OG0002732	Syaj.g_02407	Syat.g_02744
OG0002739	Syaj.g_00869, Syaj.g_01645	Syat.g_02791
OG0002743	Syaj.g_00924	Syat.g_01050
OG0002747	Syaj.g_01303	Syat.g_01009
OG0002750	Syaj.g_02175	Syat.g_00763
OG0002751	Syaj.g_02174	Syat.g_00762
OG0002761	Syaj.g_00562	Syat.g_02564
OG0002787	Syaj.g_01190	Syat.g_01946
OG0002788	Syaj.g_01189	Syat.g_01947
OG0002789	Syaj.g_01188	Syat.g_01948
OG0002790	Syaj.g_01187	Syat.g_01949
OG0002791	Syaj.g_01186	Syat.g_01950
OG0002792	Syaj.g_01185	Syat.g_01951
OG0002793	Syaj.g_01184	Syat.g_01952
OG0002804	Syaj.g_00621, Syaj.g_02848	Syat.g_03348
OG0002837	Syaj.g_00696	Syat.g_00283
OG0002842	Syaj.g_02090	Syat.g_02705
OG0002853	Syaj.g_00974	Syat.g_00136
OG0002855	Syaj.g_00788	Syat.g_01052
OG0002859	Syaj.g_01181	Syat.g_00995
OG0002874	Syaj.g_00745	Syat.g_01989
OG0002875	Syaj.g_00746	Syat.g_01988
OG0002876	Syaj.g_00748	Syat.g_01986
OG0002877	Syaj.g_00750	Syat.g_01984
OG0002878	Syaj.g_00751	Syat.g_01983
OG0002879	Syaj.g_01202	Syat.g_01697
OG0002908	Syaj.g_02630, Syaj.g_00675	Syat.g_01086, Syat.g_03303
OG0002932	Syaj.g_02406	Syat.g_02745
OG0002933	Syaj.g_02405	Syat.g_02746
OG0002939	Syaj.g_01098	Syat.g_01543
OG0002969	Syaj.g_00996	Syat.g_00988
OG0002970	Syaj.g_00995	Syat.g_00989
OG0002971	Syaj.g_02225	Syat.g_00996
OG0002983	Syaj.g_00068	Syat.g_00358
OG0002991	Syaj.g_00747	Syat.g_01987
OG0002992	Syaj.g_00749	Syat.g_01985
OG0002993	Syaj.g_01203	Syat.g_01698
OG0002995	Syaj.g_01207	Syat.g_01693
OG0003042	Syaj.g_00676	Syat.g_01085, Syat.g_02639
OG0003055	Syaj.g_02380	Syat.g_03057
OG0003104	Syaj.g_02134	Syat.g_01836
OG0003113	Syaj.g_01182	Syat.g_00997
OG0003131	Syaj.g_01311	Syat.g_02763
OG0003142	Syaj.g_00006	Syat.g_02594
OG0003144	Syaj.g_01860	Syat.g_01537
OG0003191	Syaj.g_00674	Syat.g_01087
OG0003257	Syaj.g_02346	Syat.g_02248
OG0003258	Syaj.g_00060	Syat.g_01880
OG0003299	Syaj.g_02189	Syat.g_02518
OG0003300	Syaj.g_02191	Syat.g_02519
OG0003301	Syaj.g_02633	Syat.g_01061, Syat.g_01060
OG0003303	Syaj.g_01134	Syat.g_02569
OG0003304	Syaj.g_01200	Syat.g_01702, Syat.g_01701
OG0003308	Syaj.g_01531	Syat.g_01600
OG0003339	Syaj.g_02345	Syat.g_00333, Syat.g_02249
OG0003526	Syaj.g_01440	Syat.g_03068
OG0003534	Syaj.g_00598	Syat.g_02805
OG0003558	Syaj.g_02190	Syat.g_00383
OG0003559	Syaj.g_00442	Syat.g_00851
OG0003564	Syaj.g_01540	Syat.g_02098
OG0003565	Syaj.g_00983	Syat.g_00323
OG0003567	Syaj.g_00961	Syat.g_01506
OG0003902	Syaj.g_00579	Syat.g_00680
OG0003915	Syaj.g_02047	Syat.g_02717
OG0004368	Syaj.g_00012	Syat.g_02455
OG0005082	Syaj.g_00560	Syat.g_01844
