Orthogroup	Praw	Prbd
OG0002314	Praw.g_01632	Prbd.g_00169
OG0002317	Praw.g_00180	Prbd.g_00404
OG0002318	Praw.g_00182	Prbd.g_00407
OG0002323	Praw.g_00460	Prbd.g_01564
OG0002324	Praw.g_00475	Prbd.g_01551
OG0002362	Praw.g_00740	Prbd.g_00843
OG0002366	Praw.g_00937	Prbd.g_01882
OG0002368	Praw.g_00967	Prbd.g_01827
OG0002372	Praw.g_00446	Prbd.g_01577
OG0002373	Praw.g_00466	Prbd.g_01558
OG0002374	Praw.g_01733	Prbd.g_00831
OG0002376	Praw.g_00450	Prbd.g_01573
OG0002378	Praw.g_00198	Prbd.g_00424
OG0002417	Praw.g_00322	Prbd.g_01541
OG0002418	Praw.g_00327	Prbd.g_01902
OG0002419	Praw.g_00942	Prbd.g_01876
OG0002553	Praw.g_00749	Prbd.g_00853
OG0002554	Praw.g_01765	Prbd.g_00043
OG0002555	Praw.g_00195	Prbd.g_00422
OG0002915	Praw.g_00897	Prbd.g_00815
OG0003165	Praw.g_00560	Prbd.g_01480
OG0003403	Praw.g_01431	Prbd.g_00376
