Orthogroup	Syam	Syab
OG0002134	Syam.g_00132	Syab.g_00130
OG0002135	Syam.g_02018	Syab.g_02304
OG0002136	Syam.g_02017	Syab.g_02303
OG0002138	Syam.g_00807	Syab.g_01824
OG0002139	Syam.g_00852	Syab.g_01142
OG0002140	Syam.g_00839	Syab.g_01157
OG0002140	Syam.g_00887	Syab.g_01622
OG0002141	Syam.g_01222	Syab.g_00843
OG0002141	Syam.g_01434	Syab.g_01739
OG0002142	Syam.g_01599	Syab.g_00803
OG0002143	Syam.g_00494	Syab.g_00556
OG0002144	Syam.g_00316	Syab.g_00394
OG0002156	Syam.g_01596	Syab.g_00808
OG0002157	Syam.g_00201	Syab.g_00266
OG0002158	Syam.g_00203	Syab.g_00268
OG0002162	Syam.g_01746	Syab.g_01987
OG0002167	Syam.g_00658	Syab.g_01848
OG0002170	Syam.g_00453	Syab.g_00520
OG0002174	Syam.g_01565	Syab.g_02824
OG0002177	Syam.g_01406	Syab.g_01480
OG0002178	Syam.g_02396	Syab.g_02860
OG0002179	Syam.g_00149	Syab.g_00203
OG0002180	Syam.g_00222	Syab.g_00287
OG0002181	Syam.g_00252	Syab.g_00317
OG0002182	Syam.g_00269	Syab.g_00339
OG0002183	Syam.g_02090	Syab.g_02466
OG0002184	Syam.g_02087	Syab.g_02463
OG0002185	Syam.g_02079	Syab.g_02452
OG0002186	Syam.g_02016	Syab.g_02302
OG0002187	Syam.g_02015	Syab.g_02300
OG0002188	Syam.g_01985	Syab.g_02249
OG0002189	Syam.g_01984	Syab.g_02248
OG0002190	Syam.g_01939	Syab.g_02187
OG0002192	Syam.g_01772	Syab.g_01000
OG0002193	Syam.g_00821	Syab.g_01165
OG0002194	Syam.g_00856	Syab.g_01146
OG0002195	Syam.g_01344	Syab.g_01621
OG0002196	Syam.g_01303	Syab.g_01575
OG0002197	Syam.g_01163	Syab.g_01342
OG0002198	Syam.g_01448	Syab.g_01851
OG0002199	Syam.g_01453	Syab.g_01855
OG0002200	Syam.g_01613	Syab.g_00775
OG0002201	Syam.g_01705	Syab.g_01942
OG0002202	Syam.g_01706	Syab.g_01943
OG0002203	Syam.g_01707	Syab.g_01944
OG0002204	Syam.g_01724	Syab.g_01963
OG0002205	Syam.g_01741	Syab.g_01982
OG0002207	Syam.g_00689	Syab.g_02002
OG0002208	Syam.g_00578	Syab.g_02090
OG0002209	Syam.g_00465	Syab.g_00530
OG0002210	Syam.g_00401	Syab.g_00479
OG0002211	Syam.g_00362	Syab.g_00438
OG0002212	Syam.g_02299	Syab.g_02739
OG0002213	Syam.g_02304	Syab.g_02744
OG0002214	Syam.g_02426	Syab.g_02887
OG0002234	Syam.g_01421	Syab.g_00633
OG0002236	Syam.g_00947	Syab.g_01545
OG0002237	Syam.g_01474	Syab.g_01880
OG0002239	Syam.g_00922	Syab.g_02224
OG0002245	Syam.g_00496	Syab.g_00558
OG0002248	Syam.g_00798	Syab.g_01182
OG0002250	Syam.g_02091	Syab.g_02467
OG0002251	Syam.g_01936	Syab.g_02184
OG0002253	Syam.g_01818	Syab.g_00927
OG0002254	Syam.g_01203	Syab.g_01299
OG0002255	Syam.g_01147	Syab.g_01356
OG0002256	Syam.g_01012	Syab.g_01882
OG0002257	Syam.g_01429	Syab.g_01811
OG0002258	Syam.g_01725	Syab.g_01964
OG0002259	Syam.g_00655	Syab.g_02037
OG0002260	Syam.g_00851	Syab.g_01141
OG0002279	Syam.g_02123	Syab.g_02502
OG0002291	Syam.g_02236	Syab.g_02556
OG0002292	Syam.g_02247	Syab.g_02627
OG0002296	Syam.g_01638	Syab.g_00744
OG0002297	Syam.g_00823	Syab.g_00764
OG0002298	Syam.g_01143	Syab.g_01360
OG0002299	Syam.g_01104	Syab.g_01403
OG0002301	Syam.g_01481	Syab.g_00874
OG0002302	Syam.g_00563	Syab.g_02075
OG0002303	Syam.g_00495	Syab.g_00557
OG0002304	Syam.g_00422	Syab.g_02206
OG0002304	Syam.g_00415	Syab.g_00498
OG0002306	Syam.g_02397	Syab.g_00951
OG0002307	Syam.g_01759	Syab.g_01646, Syab.g_01489, Syab.g_00950
OG0002309	Syam.g_00736	Syab.g_01709
OG0002329	Syam.g_01519	Syab.g_02883
OG0002334	Syam.g_01605	Syab.g_00789
OG0002337	Syam.g_00237	Syab.g_00302
OG0002347	Syam.g_02020	Syab.g_02312
OG0002350	Syam.g_00433	Syab.g_00512
OG0002351	Syam.g_00194	Syab.g_00252
OG0002352	Syam.g_01786	Syab.g_00982
OG0002353	Syam.g_01278	Syab.g_01285
OG0002354	Syam.g_01125	Syab.g_01382
OG0002356	Syam.g_01679	Syab.g_00644
OG0002358	Syam.g_01870, Syam.g_01869	Syab.g_00581
OG0002359	Syam.g_01646	Syab.g_00737
OG0002395	Syam.g_00200	Syab.g_00265
OG0002400	Syam.g_01527, Syam.g_01394	Syab.g_02053
OG0002401	Syam.g_01785	Syab.g_00983
OG0002403	Syam.g_00879	Syab.g_01046
OG0002405	Syam.g_01081	Syab.g_01426
OG0002406	Syam.g_01402	Syab.g_01459
OG0002407	Syam.g_00979	Syab.g_00996
OG0002408	Syam.g_01424	Syab.g_01784
OG0002411	Syam.g_00747	Syab.g_01698
OG0002434	Syam.g_00687	Syab.g_02004
OG0002452	Syam.g_02407	Syab.g_02868
OG0002461	Syam.g_01001	Syab.g_00622
OG0002463	Syam.g_01161	Syab.g_01680
OG0002464	Syam.g_02077	Syab.g_02449
OG0002467	Syam.g_00820	Syab.g_01965
OG0002468	Syam.g_00854	Syab.g_01144
OG0002470	Syam.g_00925	Syab.g_01461
OG0002471	Syam.g_01016	Syab.g_01760
OG0002472	Syam.g_02046, Syam.g_00952	Syab.g_00863
OG0002474	Syam.g_00315	Syab.g_00392
OG0002475	Syam.g_01645	Syab.g_00738
OG0002488	Syam.g_00157	Syab.g_00829
OG0002507	Syam.g_00828	Syab.g_02421
OG0002520	Syam.g_02002	Syab.g_02286
OG0002521	Syam.g_01978	Syab.g_02242
OG0002522	Syam.g_01920	Syab.g_02166
OG0002523	Syam.g_00817	Syab.g_02047
OG0002524	Syam.g_01042	Syab.g_00825
OG0002532	Syam.g_01428	Syab.g_01795
OG0002533	Syam.g_00671	Syab.g_02021
OG0002534	Syam.g_00430	Syab.g_00507
OG0002535	Syam.g_00427	Syab.g_00504
OG0002536	Syam.g_00407	Syab.g_00485
OG0002538	Syam.g_02260	Syab.g_02640
OG0002539	Syam.g_02325	Syab.g_02772
OG0002541	Syam.g_00400	Syab.g_00478
OG0002542	Syam.g_01859	Syab.g_01696
OG0002594	Syam.g_01551	Syab.g_02416
OG0002595	Syam.g_00819	Syab.g_01833
OG0002596	Syam.g_01329	Syab.g_02054
OG0002597	Syam.g_01048	Syab.g_02314
OG0002598	Syam.g_01047	Syab.g_01814
OG0002599	Syam.g_01027	Syab.g_01602
OG0002600	Syam.g_01010	Syab.g_02157
OG0002602	Syam.g_01006	Syab.g_01763
OG0002603	Syam.g_01417	Syab.g_01771
OG0002605	Syam.g_00432	Syab.g_00511
OG0002608	Syam.g_00788	Syab.g_01192
OG0002609	Syam.g_00719	Syab.g_01728
OG0002672	Syam.g_00926	Syab.g_00865
OG0002673	Syam.g_01014	Syab.g_02050
OG0002676	Syam.g_02413	Syab.g_02805, Syab.g_02873
OG0002738	Syam.g_00907	Syab.g_01015
OG0002745	Syam.g_00524	Syab.g_01478
OG0002746	Syam.g_01444	Syab.g_00691
OG0002756	Syam.g_00972	Syab.g_00833
OG0002758	Syam.g_01013	Syab.g_01765
OG0002759	Syam.g_01760	Syab.g_01830
OG0002807	Syam.g_00927	Syab.g_01462
OG0002846	Syam.g_00759	Syab.g_02393
OG0002858	Syam.g_01395	Syab.g_01446
OG0002862	Syam.g_00423	Syab.g_00500
OG0002863	Syam.g_00414	Syab.g_02210
OG0002865	Syam.g_00529	Syab.g_00867
OG0002867	Syam.g_01018	Syab.g_01244
OG0002959	Syam.g_01036	Syab.g_01775
OG0002960	Syam.g_02030	Syab.g_02062
OG0002966	Syam.g_00711	Syab.g_00722
OG0002967	Syam.g_00951, Syam.g_01567	Syab.g_00634
OG0002968	Syam.g_01574	Syab.g_01033
OG0002972	Syam.g_00967	Syab.g_01655
OG0002973	Syam.g_00526	Syab.g_02057
OG0002976	Syam.g_01392	Syab.g_02379
OG0002986	Syam.g_02037	Syab.g_01455
OG0002987	Syam.g_02038	Syab.g_01456
OG0002988	Syam.g_02039	Syab.g_01457
OG0002990	Syam.g_00417	Syab.g_02209
OG0003111	Syam.g_00992	Syab.g_00838
OG0003114	Syam.g_00527	Syab.g_01786
OG0003120	Syam.g_00521	Syab.g_00796
OG0003130	Syam.g_00841	Syab.g_01803
OG0003132	Syam.g_00416	Syab.g_02208
OG0003254	Syam.g_00525	Syab.g_02383
OG0003278	Syam.g_01517	Syab.g_00866
OG0003285	Syam.g_00965	Syab.g_00870
OG0003290	Syam.g_00530	Syab.g_01066
OG0003292	Syam.g_02049, Syam.g_00991	Syab.g_01252
OG0003294	Syam.g_00941	Syab.g_01939
OG0003524	Syam.g_00980	Syab.g_02223
OG0003552	Syam.g_01758	Syab.g_02384
OG0003553	Syam.g_00517	Syab.g_02391
OG0003862	Syam.g_00995	Syab.g_02278
OG0003869	Syam.g_02043	Syab.g_00881
OG0004341	Syam.g_00938	Syab.g_01936
